"ple0053","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2012","no migration background","(3b) higher tertiary education","2940","0.90369721374917","0.893609069073129","0.913785358425212"
"No","2012","direct migration background","(0) in school","18","","",""
"No","2012","direct migration background","(1a) inadequately completed","149","0.849898237251426","0.796979992920148","0.902816481582705"
"No","2012","direct migration background","(1b) general elementary school","492","0.876894485168199","0.85001601363443","0.903772956701968"
"No","2012","direct migration background","(1c) basic vocational qualification","590","0.867517583210383","0.842018094768628","0.893017071652138"
"No","2012","direct migration background","(2b) intermediate general qualification","45","0.841143154631744","0.741789386353972","0.940496922909517"
"No","2012","direct migration background","(2a) intermediate vocational","197","0.877239351255699","0.834360269950897","0.920118432560501"
"No","2012","direct migration background","(2c_gen) general maturity certificate","208","0.900098162211763","0.861594520559597","0.93860180386393"
"No","2012","direct migration background","(2c_voc) vocational maturity certificate","356","0.904977289248903","0.876417623030115","0.933536955467692"
"No","2012","direct migration background","(3a) lower tertiary education","93","0.919951568258358","0.866764385500951","0.973138751015765"
"No","2012","direct migration background","(3b) higher tertiary education","436","0.85922478522709","0.829040597004724","0.889408973449456"
"No","2012","indirect migration background","(0) in school","82","0.887948324523958","0.822781004717992","0.953115644329925"
"No","2012","indirect migration background","(1a) inadequately completed","15","","",""
"No","2012","indirect migration background","(1b) general elementary school","123","0.896470701119126","0.845269715238895","0.947671686999358"
"No","2012","indirect migration background","(1c) basic vocational qualification","162","0.852317402846088","0.802263865481934","0.902370940210243"
"No","2012","indirect migration background","(2b) intermediate general qualification","73","0.82944810693857","0.752171102789372","0.906725111087767"
"No","2012","indirect migration background","(2a) intermediate vocational","206","0.81784108525937","0.768387265751495","0.867294904767246"
"No","2012","indirect migration background","(2c_gen) general maturity certificate","105","0.970449539603417","0.938511752745185","1.00238732646165"
"No","2012","indirect migration background","(2c_voc) vocational maturity certificate","102","0.874493990703837","0.814464337395374","0.9345236440123"
"No","2012","indirect migration background","(3a) lower tertiary education","57","0.8574399745793","0.772445213352937","0.942434735805663"
"No","2012","indirect migration background","(3b) higher tertiary education","114","0.911125460551363","0.861828416467668","0.960422504635058"
"Yes","2013","no migration background","(0) in school","35","0.120648154040479","0.0862281790640965","0.155068129016861"
"Yes","2013","no migration background","(1a) inadequately completed","36","0.191655078519043","0.137105472766126","0.24620468427196"
"Yes","2013","no migration background","(1b) general elementary school","273","0.2185359179978","0.196409474351142","0.240662361644459"
"Yes","2013","no migration background","(1c) basic vocational qualification","891","0.185702042930432","0.175035892630977","0.196368193229887"
"Yes","2013","no migration background","(2b) intermediate general qualification","86","0.130590156462581","0.103784821222124","0.157395491703039"
"Yes","2013","no migration background","(2a) intermediate vocational","752","0.130771495145879","0.122307317679393","0.139235672612365"
"Yes","2013","no migration background","(2c_gen) general maturity certificate","53","0.0608278578728984","0.0436069480166402","0.0780487677291565"
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","232","0.139580961616035","0.123655213587878","0.155506709644193"
"Yes","2013","no migration background","(3a) lower tertiary education","242","0.126628430930628","0.111864319670552","0.141392542190704"
"Yes","2013","no migration background","(3b) higher tertiary education","347","0.109960720454404","0.0990548780353063","0.120866562873501"
"Yes","2013","direct migration background","(0) in school","4","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","22","","",""
"Yes","2013","direct migration background","(1b) general elementary school","70","0.146919825848218","0.115347276367399","0.178492375329037"
"Yes","2013","direct migration background","(1c) basic vocational qualification","78","0.143542517166703","0.11544029376207","0.171644740571335"
"Yes","2013","direct migration background","(2b) intermediate general qualification","5","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","34","0.199223208860244","0.14494292279745","0.253503494923038"
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","22","","",""
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","38","0.11000845737471","0.0773672123532107","0.142649702396208"
"Yes","2013","direct migration background","(3a) lower tertiary education","12","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","48","0.0983516905285509","0.0717392285584983","0.124964152498603"
"Yes","2013","indirect migration background","(0) in school","9","","",""
"Yes","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","16","","",""
"Yes","2013","indirect migration background","(1c) basic vocational qualification","25","","",""
"Yes","2013","indirect migration background","(2b) intermediate general qualification","8","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","25","","",""
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","7","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","10","","",""
"No","2013","no migration background","(0) in school","309","0.879351845959521","0.844931870983139","0.913771820935903"
"No","2013","no migration background","(1a) inadequately completed","164","0.808344921480957","0.75379531572804","0.862894527233874"
"No","2013","no migration background","(1b) general elementary school","1067","0.7814640820022","0.759337638355541","0.803590525648858"
"No","2013","no migration background","(1c) basic vocational qualification","4215","0.814297957069568","0.803631806770113","0.824964107369023"
"No","2013","no migration background","(2b) intermediate general qualification","521","0.869409843537419","0.842604508296961","0.896215178777876"
"No","2013","no migration background","(2a) intermediate vocational","5343","0.869228504854121","0.860764327387635","0.877692682320607"
"No","2013","no migration background","(2c_gen) general maturity certificate","687","0.939172142127102","0.921951232270844","0.95639305198336"
"No","2013","no migration background","(2c_voc) vocational maturity certificate","1587","0.860419038383965","0.844493290355807","0.876344786412122"
"No","2013","no migration background","(3a) lower tertiary education","1707","0.873371569069372","0.858607457809296","0.888135680329448"
"No","2013","no migration background","(3b) higher tertiary education","2814","0.890039279545596","0.879133437126499","0.900945121964694"
"No","2013","direct migration background","(0) in school","17","","",""
"No","2013","direct migration background","(1a) inadequately completed","127","0.833500883102403","0.773685352969398","0.893316413235409"
"No","2013","direct migration background","(1b) general elementary school","413","0.853080174151782","0.821507624670963","0.884652723632601"
"No","2013","direct migration background","(1c) basic vocational qualification","520","0.856457482833297","0.828355259428665","0.88455970623793"
"No","2013","direct migration background","(2b) intermediate general qualification","34","0.911646547834013","0.82257463173199","1.00071846393604"
"No","2013","direct migration background","(2a) intermediate vocational","174","0.800776791139756","0.746496505076961","0.85505707720255"
"No","2013","direct migration background","(2c_gen) general maturity certificate","188","0.894284982617358","0.852699211842549","0.935870753392167"
"No","2013","direct migration background","(2c_voc) vocational maturity certificate","315","0.88999154262529","0.857350297603791","0.922632787646789"
"No","2013","direct migration background","(3a) lower tertiary education","78","0.822113364207881","0.743106586173377","0.901120142242385"
"No","2013","direct migration background","(3b) higher tertiary education","433","0.901648309471449","0.875035847501397","0.928260771441502"
"No","2013","indirect migration background","(0) in school","87","0.909563923598869","0.852191929674913","0.966935917522824"
"No","2013","indirect migration background","(1a) inadequately completed","15","","",""
"No","2013","indirect migration background","(1b) general elementary school","117","0.860792815619954","0.801962332876532","0.919623298363376"
"No","2013","indirect migration background","(1c) basic vocational qualification","146","0.824083918925996","0.767016461126538","0.881151376725453"
"No","2013","indirect migration background","(2b) intermediate general qualification","79","0.942265644322866","0.893254786403105","0.991276502242627"
"No","2013","indirect migration background","(2a) intermediate vocational","192","0.895689591862978","0.855020843157761","0.936358340568196"
"No","2013","indirect migration background","(2c_gen) general maturity certificate","95","0.882182286242245","0.820517404415333","0.943847168069157"
"No","2013","indirect migration background","(2c_voc) vocational maturity certificate","85","0.927502411566094","0.874800554271897","0.980204268860291"
"No","2013","indirect migration background","(3a) lower tertiary education","53","0.918937620645809","0.849877846266952","0.987997395024665"
"No","2013","indirect migration background","(3b) higher tertiary education","117","0.9268421980171","0.881554582572916","0.972129813461284"
"Yes","2014","no migration background","(0) in school","24","","",""
"Yes","2014","no migration background","(1a) inadequately completed","26","","",""
"Yes","2014","no migration background","(1b) general elementary school","238","0.179268869861155","0.157832638840953","0.200705100881358"
"Yes","2014","no migration background","(1c) basic vocational qualification","771","0.176474603402713","0.165533819859627","0.1874153869458"
"Yes","2014","no migration background","(2b) intermediate general qualification","75","0.1725331306799","0.140781926578622","0.204284334781178"
"Yes","2014","no migration background","(2a) intermediate vocational","668","0.12652051056775","0.117737262308159","0.135303758827342"
"Yes","2014","no migration background","(2c_gen) general maturity certificate","60","0.0730396004326877","0.0542412834389908","0.0918379174263845"
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","183","0.111203617616462","0.0962634134915383","0.126143821741386"
"Yes","2014","no migration background","(3a) lower tertiary education","228","0.144216354128175","0.128190488752537","0.160242219503814"
"Yes","2014","no migration background","(3b) higher tertiary education","304","0.107680955733474","0.096603533577345","0.118758377889604"
"Yes","2014","direct migration background","(0) in school","7","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","63","0.172618466407996","0.130950616754812","0.214286316061179"
"Yes","2014","direct migration background","(1b) general elementary school","138","0.140027103647469","0.11771252612291","0.162341681172028"
"Yes","2014","direct migration background","(1c) basic vocational qualification","140","0.169135542304797","0.145446740968326","0.192824343641269"
"Yes","2014","direct migration background","(2b) intermediate general qualification","16","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","40","0.164550338627334","0.121654350493774","0.207446326760895"
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","58","0.0907697995746523","0.0660541501377053","0.115485449011599"
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","108","0.17879700696104","0.149717264357285","0.207876749564795"
"Yes","2014","direct migration background","(3a) lower tertiary education","14","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","117","0.111146610718363","0.0916265304063145","0.130666691030411"
"Yes","2014","indirect migration background","(0) in school","12","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","7","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","33","0.141966615784918","0.0949852791738266","0.188947952396009"
"Yes","2014","indirect migration background","(1c) basic vocational qualification","25","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","21","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","39","0.120236045185924","0.082673737070115","0.157798353301733"
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","22","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","8","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","17","","",""
"No","2014","no migration background","(0) in school","265","0.895622435360797","0.860371939418521","0.930872931303073"
"No","2014","no migration background","(1a) inadequately completed","163","0.886946956571372","0.841802218047455","0.93209169509529"
"No","2014","no migration background","(1b) general elementary school","992","0.820731130138845","0.799294899118642","0.842167361159047"
"No","2014","no migration background","(1c) basic vocational qualification","3893","0.823525396597287","0.8125846130542","0.834466180140373"
"No","2014","no migration background","(2b) intermediate general qualification","469","0.8274668693201","0.795715665218822","0.859218073421378"
"No","2014","no migration background","(2a) intermediate vocational","4835","0.87347948943225","0.864696241172658","0.882262737691841"
"No","2014","no migration background","(2c_gen) general maturity certificate","676","0.926960399567312","0.908162082573615","0.945758716561009"
"No","2014","no migration background","(2c_voc) vocational maturity certificate","1518","0.888796382383538","0.873856178258614","0.903736586508462"
"No","2014","no migration background","(3a) lower tertiary education","1618","0.855783645871825","0.839757780496186","0.871809511247463"
"No","2014","no migration background","(3b) higher tertiary education","2704","0.892319044266526","0.881241622110396","0.903396466422655"
"No","2014","direct migration background","(0) in school","55","0.871661618041672","0.788407737103234","0.95491549898011"
"No","2014","direct migration background","(1a) inadequately completed","253","0.827381533592004","0.785713683938821","0.869049383245188"
"No","2014","direct migration background","(1b) general elementary school","791","0.859972896352531","0.837658318827972","0.88228747387709"
"No","2014","direct migration background","(1c) basic vocational qualification","822","0.830864457695203","0.807175656358731","0.854553259031674"
"No","2014","direct migration background","(2b) intermediate general qualification","95","0.908166047900041","0.854441735007238","0.961890360792845"
"No","2014","direct migration background","(2a) intermediate vocational","247","0.835449661372666","0.792553673239105","0.878345649506226"
"No","2014","direct migration background","(2c_gen) general maturity certificate","461","0.909230200425348","0.884514550988401","0.933945849862295"
"No","2014","direct migration background","(2c_voc) vocational maturity certificate","559","0.82120299303896","0.792123250435205","0.850282735642715"
"No","2014","direct migration background","(3a) lower tertiary education","101","0.907707082521053","0.854807015743798","0.960607149298307"
"No","2014","direct migration background","(3b) higher tertiary education","879","0.888853389281637","0.869333308969589","0.908373469593685"
"No","2014","indirect migration background","(0) in school","93","0.869588661607786","0.805176473625135","0.934000849590438"
"No","2014","indirect migration background","(1a) inadequately completed","31","0.814752182417298","0.691229814335633","0.938274550498962"
"No","2014","indirect migration background","(1b) general elementary school","179","0.858033384215082","0.811052047603991","0.905014720826173"
"No","2014","indirect migration background","(1c) basic vocational qualification","216","0.88880629491423","0.849116100022802","0.928496489805658"
"No","2014","indirect migration background","(2b) intermediate general qualification","136","0.850566440286011","0.79479954617524","0.906333334396781"
"No","2014","indirect migration background","(2a) intermediate vocational","249","0.879763954814076","0.842201646698267","0.917326262929885"
"No","2014","indirect migration background","(2c_gen) general maturity certificate","179","0.924634597298605","0.888140624491989","0.961128570105222"
"No","2014","indirect migration background","(2c_voc) vocational maturity certificate","130","0.874585457614902","0.82122834645969","0.927942568770113"
"No","2014","indirect migration background","(3a) lower tertiary education","73","0.879960439145523","0.809182265091849","0.950738613199198"
"No","2014","indirect migration background","(3b) higher tertiary education","172","0.92462445884367","0.886987450156983","0.962261467530357"
"Yes","2015","no migration background","(0) in school","17","","",""
"Yes","2015","no migration background","(1a) inadequately completed","32","0.170245327543051","0.11423894873979","0.226251706346312"
"Yes","2015","no migration background","(1b) general elementary school","199","0.187819419454464","0.165117404460512","0.210521434448416"
"Yes","2015","no migration background","(1c) basic vocational qualification","758","0.188337869584439","0.176681530347212","0.199994208821666"
"Yes","2015","no migration background","(2b) intermediate general qualification","54","0.126070095151332","0.0972624775419142","0.154877712760749"
"Yes","2015","no migration background","(2a) intermediate vocational","649","0.127258203537365","0.118238286745696","0.136278120329035"
"Yes","2015","no migration background","(2c_gen) general maturity certificate","57","0.0752866426513067","0.0564032514620082","0.0941700338406052"
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","197","0.143995094441323","0.126808362432572","0.161181826450074"
"Yes","2015","no migration background","(3a) lower tertiary education","225","0.141998055305148","0.125695572625616","0.158300537984681"
"Yes","2015","no migration background","(3b) higher tertiary education","336","0.112439977490634","0.100936395700262","0.123943559281007"
"Yes","2015","direct migration background","(0) in school","3","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","43","0.160263769341083","0.115757933725752","0.204769604956414"
"Yes","2015","direct migration background","(1b) general elementary school","98","0.127241696324193","0.102448639505449","0.152034753142936"
"Yes","2015","direct migration background","(1c) basic vocational qualification","123","0.173531150881399","0.148264675604914","0.198797626157883"
"Yes","2015","direct migration background","(2b) intermediate general qualification","16","","",""
"Yes","2015","direct migration background","(2a) intermediate vocational","32","0.101603935592193","0.0652279859741808","0.137979885210205"
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","38","0.100269874692832","0.0683903183641013","0.132149431021564"
"Yes","2015","direct migration background","(2c_voc) vocational maturity certificate","91","0.124538524144373","0.0992900124241582","0.149787035864587"
"Yes","2015","direct migration background","(3a) lower tertiary education","14","","",""
"Yes","2015","direct migration background","(3b) higher tertiary education","103","0.108129941652482","0.0874469707296236","0.12881291257534"
"Yes","2015","indirect migration background","(0) in school","9","","",""
"Yes","2015","indirect migration background","(1a) inadequately completed","4","","",""
"Yes","2015","indirect migration background","(1b) general elementary school","25","","",""
"Yes","2015","indirect migration background","(1c) basic vocational qualification","32","0.112856316819162","0.0717848147625069","0.153927818875817"
"Yes","2015","indirect migration background","(2b) intermediate general qualification","28","","",""
"Yes","2015","indirect migration background","(2a) intermediate vocational","27","","",""
"Yes","2015","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"Yes","2015","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2015","indirect migration background","(3a) lower tertiary education","11","","",""
"Yes","2015","indirect migration background","(3b) higher tertiary education","15","","",""
"No","2015","no migration background","(0) in school","203","0.957222496225804","0.930483141781711","0.983961850669896"
"No","2015","no migration background","(1a) inadequately completed","141","0.829754672456949","0.773748293653688","0.88576105126021"
"No","2015","no migration background","(1b) general elementary school","938","0.812180580545536","0.789478565551583","0.834882595539488"
"No","2015","no migration background","(1c) basic vocational qualification","3564","0.811662130415561","0.800005791178334","0.823318469652788"
"No","2015","no migration background","(2b) intermediate general qualification","456","0.873929904848668","0.845122287239251","0.902737522458086"
"No","2015","no migration background","(2a) intermediate vocational","4595","0.872741796462635","0.863721879670965","0.881761713254304"
"No","2015","no migration background","(2c_gen) general maturity certificate","693","0.924713357348693","0.905829966159395","0.943596748537992"
"No","2015","no migration background","(2c_voc) vocational maturity certificate","1406","0.856004905558677","0.838818173549926","0.873191637567428"
"No","2015","no migration background","(3a) lower tertiary education","1536","0.858001944694852","0.841699462015319","0.874304427374384"
"No","2015","no migration background","(3b) higher tertiary education","2561","0.887560022509366","0.876056440718993","0.899063604299738"
"No","2015","direct migration background","(0) in school","32","0.879000989409746","0.770957236669395","0.987044742150097"
"No","2015","direct migration background","(1a) inadequately completed","218","0.839736230658917","0.795230395043586","0.884242066274248"
"No","2015","direct migration background","(1b) general elementary school","596","0.872758303675807","0.847965246857064","0.897551360494551"
"No","2015","direct migration background","(1c) basic vocational qualification","740","0.826468849118601","0.801202373842116","0.851735324395086"
"No","2015","direct migration background","(2b) intermediate general qualification","66","0.880303813883659","0.810045517818532","0.950562109948785"
"No","2015","direct migration background","(2a) intermediate vocational","233","0.898396064407807","0.862020114789795","0.934772014025819"
"No","2015","direct migration background","(2c_gen) general maturity certificate","303","0.899730125307168","0.867850568978436","0.931609681635899"
"No","2015","direct migration background","(2c_voc) vocational maturity certificate","566","0.875461475855627","0.850212964135413","0.900709987575842"
"No","2015","direct migration background","(3a) lower tertiary education","94","0.9253613469442","0.875796497952182","0.974926195936218"
"No","2015","direct migration background","(3b) higher tertiary education","763","0.891870058347518","0.87118708742466","0.912553029270376"
"No","2015","indirect migration background","(0) in school","91","0.885728168903746","0.823373652879742","0.948082684927749"
"No","2015","indirect migration background","(1a) inadequately completed","25","","",""
"No","2015","indirect migration background","(1b) general elementary school","145","0.876574459011053","0.827129666788525","0.926019251233581"
"No","2015","indirect migration background","(1c) basic vocational qualification","196","0.887143683180838","0.846072181124183","0.928215185237493"
"No","2015","indirect migration background","(2b) intermediate general qualification","121","0.837343469505648","0.77808607830162","0.896600860709675"
"No","2015","indirect migration background","(2a) intermediate vocational","225","0.850983345654656","0.807016454802627","0.894950236506684"
"No","2015","indirect migration background","(2c_gen) general maturity certificate","168","0.924066046768152","0.885475732497269","0.962656361039034"
"No","2015","indirect migration background","(2c_voc) vocational maturity certificate","124","0.939741030668699","0.899599294608635","0.979882766728764"
"No","2015","indirect migration background","(3a) lower tertiary education","65","0.884064301671848","0.812087621234294","0.956040982109402"
"No","2015","indirect migration background","(3b) higher tertiary education","162","0.93171692197559","0.894558266245295","0.968875577705886"
"Yes","2016","no migration background","(0) in school","12","","",""
"Yes","2016","no migration background","(1a) inadequately completed","31","0.199577615541422","0.136656303573722","0.262498927509121"
"Yes","2016","no migration background","(1b) general elementary school","210","0.210620482732232","0.18595743917198","0.235283526292484"
"Yes","2016","no migration background","(1c) basic vocational qualification","685","0.179468856374814","0.167536371543706","0.191401341205922"
"Yes","2016","no migration background","(2b) intermediate general qualification","68","0.133360170575172","0.103104302684355","0.163616038465989"
"Yes","2016","no migration background","(2a) intermediate vocational","585","0.123254639797574","0.114006879132132","0.132502400463016"
"Yes","2016","no migration background","(2c_gen) general maturity certificate","56","0.0895220119212079","0.0680004203445417","0.111043603497874"
"Yes","2016","no migration background","(2c_voc) vocational maturity certificate","162","0.115168191981409","0.0992246662061331","0.131111717756685"
"Yes","2016","no migration background","(3a) lower tertiary education","224","0.131959688569596","0.115693247115434","0.148226130023757"
"Yes","2016","no migration background","(3b) higher tertiary education","284","0.11137072334991","0.0996743924465683","0.123067054253253"
"Yes","2016","direct migration background","(0) in school","","","",""
"Yes","2016","direct migration background","(1a) inadequately completed","52","0.137358961125456","0.0984068482513665","0.176311073999545"
"Yes","2016","direct migration background","(1b) general elementary school","109","0.14784670856459","0.121774802222533","0.173918614906647"
"Yes","2016","direct migration background","(1c) basic vocational qualification","125","0.129487884325103","0.107492145672157","0.15148362297805"
"Yes","2016","direct migration background","(2b) intermediate general qualification","9","","",""
"Yes","2016","direct migration background","(2a) intermediate vocational","30","0.122661420620497","0.0815840480088948","0.163738793232099"
"Yes","2016","direct migration background","(2c_gen) general maturity certificate","45","0.12591718978129","0.0929492285085351","0.158885151054045"
"Yes","2016","direct migration background","(2c_voc) vocational maturity certificate","94","0.0985669675147472","0.0774304300542186","0.119703504975276"
"Yes","2016","direct migration background","(3a) lower tertiary education","15","","",""
"Yes","2016","direct migration background","(3b) higher tertiary education","141","0.111039364315627","0.0925815506496016","0.129497177981653"
"Yes","2016","indirect migration background","(0) in school","8","","",""
"Yes","2016","indirect migration background","(1a) inadequately completed","6","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","24","","",""
"Yes","2016","indirect migration background","(1c) basic vocational qualification","27","","",""
"Yes","2016","indirect migration background","(2b) intermediate general qualification","17","","",""
"Yes","2016","indirect migration background","(2a) intermediate vocational","27","","",""
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","23","","",""
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Yes","2016","indirect migration background","(3a) lower tertiary education","5","","",""
"Yes","2016","indirect migration background","(3b) higher tertiary education","15","","",""
"No","2016","no migration background","(0) in school","201","0.957674202170733","0.930636501224426","0.984711903117041"
"No","2016","no migration background","(1a) inadequately completed","124","0.800422384458578","0.737501072490879","0.863343696426278"
"No","2016","no migration background","(1b) general elementary school","840","0.789379517267768","0.764716473707516","0.81404256082802"
"No","2016","no migration background","(1c) basic vocational qualification","3288","0.820531143625186","0.808598658794078","0.832463628456294"
"No","2016","no migration background","(2b) intermediate general qualification","417","0.866639829424828","0.836383961534011","0.896895697315645"
"No","2016","no migration background","(2a) intermediate vocational","4269","0.876745360202426","0.867497599536984","0.885993120867868"
"No","2016","no migration background","(2c_gen) general maturity certificate","620","0.910477988078792","0.888956396502126","0.931999579655458"
"No","2016","no migration background","(2c_voc) vocational maturity certificate","1378","0.884831808018591","0.868888282243315","0.900775333793867"
"No","2016","no migration background","(3a) lower tertiary education","1439","0.868040311430404","0.851773869976242","0.884306752884566"
"No","2016","no migration background","(3b) higher tertiary education","2495","0.88862927665009","0.876932945746747","0.900325607553432"
"No","2016","direct migration background","(0) in school","45","1","1","1"
"No","2016","direct migration background","(1a) inadequately completed","248","0.862641038874544","0.823688926000455","0.901593151748633"
"No","2016","direct migration background","(1b) general elementary school","603","0.85215329143541","0.826081385093353","0.878225197777467"
"No","2016","direct migration background","(1c) basic vocational qualification","770","0.870512115674897","0.84851637702195","0.892507854327843"
"No","2016","direct migration background","(2b) intermediate general qualification","61","0.95330508199931","0.903879722864744","1.00273044113387"
"No","2016","direct migration background","(2a) intermediate vocational","215","0.877338579379503","0.836261206767901","0.918415951991105"
"No","2016","direct migration background","(2c_gen) general maturity certificate","344","0.87408281021871","0.841114848945955","0.907050771491465"
"No","2016","direct migration background","(2c_voc) vocational maturity certificate","670","0.901433032485253","0.880296495024724","0.922569569945781"
"No","2016","direct migration background","(3a) lower tertiary education","93","0.890607768333934","0.831740661227745","0.949474875440122"
"No","2016","direct migration background","(3b) higher tertiary education","972","0.888960635684373","0.870502822018347","0.907418449350398"
"No","2016","indirect migration background","(0) in school","69","0.863428927296277","0.786728923390777","0.940128931201776"
"No","2016","indirect migration background","(1a) inadequately completed","18","","",""
"No","2016","indirect migration background","(1b) general elementary school","144","0.874408498285335","0.82429776455996","0.924519232010709"
"No","2016","indirect migration background","(1c) basic vocational qualification","181","0.928700207355669","0.893729990277235","0.963670424434104"
"No","2016","indirect migration background","(2b) intermediate general qualification","121","0.875104296699106","0.819945827489813","0.9302627659084"
"No","2016","indirect migration background","(2a) intermediate vocational","214","0.924822084158446","0.891532083291552","0.958112085025339"
"No","2016","indirect migration background","(2c_gen) general maturity certificate","167","0.896797764211137","0.853540096325549","0.940055432096726"
"No","2016","indirect migration background","(2c_voc) vocational maturity certificate","117","0.913136849184133","0.865451889961913","0.960821808406354"
"No","2016","indirect migration background","(3a) lower tertiary education","60","0.921542788434764","0.856174727914122","0.986910848955407"
"No","2016","indirect migration background","(3b) higher tertiary education","157","0.920227756703392","0.879736856288881","0.960718657117903"
"Yes","2017","no migration background","(0) in school","19","","",""
"Yes","2017","no migration background","(1a) inadequately completed","36","0.165416698099108","0.112860735358842","0.217972660839373"
"Yes","2017","no migration background","(1b) general elementary school","205","0.153995400345936","0.133052081453642","0.174938719238229"
"Yes","2017","no migration background","(1c) basic vocational qualification","763","0.198872093574658","0.186738318735007","0.211005868414308"
"Yes","2017","no migration background","(2b) intermediate general qualification","107","0.17246398780856","0.142582200618571","0.202345774998548"
"Yes","2017","no migration background","(2a) intermediate vocational","704","0.125863877112592","0.117162394404529","0.134565359820655"
"Yes","2017","no migration background","(2c_gen) general maturity certificate","70","0.0885817222242225","0.069558301769017","0.107605142679428"
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","199","0.111106103998775","0.096683967703127","0.125528240294424"
"Yes","2017","no migration background","(3a) lower tertiary education","240","0.141855361587875","0.126067082373382","0.157643640802369"
"Yes","2017","no migration background","(3b) higher tertiary education","371","0.117058105626542","0.105903569954418","0.128212641298665"
"Yes","2017","direct migration background","(0) in school","1","","",""
"Yes","2017","direct migration background","(1a) inadequately completed","47","0.172888679406238","0.129290893874824","0.216486464937651"
"Yes","2017","direct migration background","(1b) general elementary school","107","0.188628899910066","0.159289473269432","0.217968326550701"
"Yes","2017","direct migration background","(1c) basic vocational qualification","113","0.15046950929451","0.126348770511993","0.174590248077028"
"Yes","2017","direct migration background","(2b) intermediate general qualification","5","","",""
"Yes","2017","direct migration background","(2a) intermediate vocational","36","0.161076097438638","0.116045786888702","0.206106407988575"
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","53","0.126571244111863","0.0938234715430862","0.159319016680639"
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","95","0.161762348612668","0.134146395084714","0.189378302140622"
"Yes","2017","direct migration background","(3a) lower tertiary education","8","","",""
"Yes","2017","direct migration background","(3b) higher tertiary education","136","0.121899700392069","0.102432360852292","0.141367039931845"
"Yes","2017","indirect migration background","(0) in school","10","","",""
"Yes","2017","indirect migration background","(1a) inadequately completed","4","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","21","","",""
"Yes","2017","indirect migration background","(1c) basic vocational qualification","30","0.118937785124085","0.0747321441159229","0.163143426132246"
"Yes","2017","indirect migration background","(2b) intermediate general qualification","23","","",""
"Yes","2017","indirect migration background","(2a) intermediate vocational","35","0.125326469268632","0.0866150293670141","0.164037909170251"
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","17","","",""
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2017","indirect migration background","(3a) lower tertiary education","11","","",""
"Yes","2017","indirect migration background","(3b) higher tertiary education","23","","",""
"No","2017","no migration background","(0) in school","270","0.944561391050422","0.918178618897655","0.970944163203189"
"No","2017","no migration background","(1a) inadequately completed","156","0.834583301900893","0.782027339160627","0.887139264641158"
"No","2017","no migration background","(1b) general elementary school","936","0.846004599654064","0.825061280761771","0.866947918546358"
"No","2017","no migration background","(1c) basic vocational qualification","3394","0.801127906425342","0.788994131585692","0.813261681264993"
"No","2017","no migration background","(2b) intermediate general qualification","507","0.82753601219144","0.797654225001452","0.857417799381429"
