"ple0053","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Full Time","Female","303","0.0886101110420127","0.079135640112044","0.0980845819719814"
"Yes","2012","Part Time","Male","196","0.128814781981426","0.113195253599497","0.144434310363354"
"Yes","2012","Part Time","Female","703","0.12078019815609","0.112312278604658","0.129248117707522"
"Yes","2012","Not Working","Male","744","0.195901676707864","0.183351695787237","0.208451657628491"
"Yes","2012","Not Working","Female","1158","0.205376863738849","0.19513109490172","0.215622632575978"
"No","2012","Full Time","Male","6315","0.907482487810567","0.900676659438985","0.914288316182149"
"No","2012","Full Time","Female","3153","0.911389888957987","0.901915418028019","0.920864359887956"
"No","2012","Part Time","Male","1571","0.871185218018574","0.855565689636646","0.886804746400503"
"No","2012","Part Time","Female","4986","0.87921980184391","0.870751882292478","0.887687721395342"
"No","2012","Not Working","Male","3098","0.804098323292136","0.791548342371509","0.816648304212763"
"No","2012","Not Working","Female","4814","0.794623136261151","0.784377367424022","0.80486890509828"
"Yes","2013","Full Time","Male","557","0.0883141666958842","0.0813651026419423","0.095263230749826"
"Yes","2013","Full Time","Female","292","0.077472407507627","0.0683745618754107","0.0865702531398432"
"Yes","2013","Part Time","Male","219","0.137510887781284","0.121240308720448","0.153781466842119"
"Yes","2013","Part Time","Female","685","0.135474745309841","0.126393844664668","0.144555645955013"
"Yes","2013","Not Working","Male","697","0.216254820820985","0.202679609076372","0.229830032565599"
"Yes","2013","Not Working","Female","1026","0.207978988523581","0.197088209114497","0.218869767932665"
"No","2013","Full Time","Male","5848","0.911685833304116","0.904736769250174","0.918634897358058"
"No","2013","Full Time","Female","3025","0.922527592492373","0.913429746860157","0.931625438124589"
"No","2013","Part Time","Male","1502","0.862489112218716","0.84621853315788","0.878759691279552"
"No","2013","Part Time","Female","4771","0.864525254690159","0.855444354044987","0.873606155335332"
"No","2013","Not Working","Male","2836","0.783745179179015","0.770169967434401","0.797320390923628"
"No","2013","Not Working","Female","4309","0.792021011476419","0.781130232067335","0.802911790885502"
"Yes","2014","Full Time","Male","539","0.0830380197936766","0.0764415285018341","0.0896345110855192"
"Yes","2014","Full Time","Female","339","0.0937487950000644","0.084103279476813","0.103394310523316"
"Yes","2014","Part Time","Male","232","0.131153286118767","0.116147417821282","0.146159154416251"
"Yes","2014","Part Time","Female","703","0.133705245561964","0.124803395478293","0.142607095645635"
"Yes","2014","Not Working","Male","716","0.198255895202886","0.185591408414419","0.210920381991354"
"Yes","2014","Not Working","Female","1051","0.194918950673597","0.184511069121779","0.205326832225416"
"No","2014","Full Time","Male","6183","0.916961980206323","0.910365488914481","0.923558471498166"
"No","2014","Full Time","Female","3169","0.906251204999936","0.896605689476684","0.915896720523187"
"No","2014","Part Time","Male","1712","0.868846713881233","0.853840845583749","0.883852582178718"
"No","2014","Part Time","Female","4912","0.866294754438036","0.857392904354365","0.875196604521707"
"No","2014","Not Working","Male","3091","0.801744104797114","0.789079618008646","0.814408591585581"
"No","2014","Not Working","Female","4514","0.805081049326403","0.794673167774584","0.815488930878221"
"Yes","2015","Full Time","Male","495","0.08076043912485","0.0740087348772923","0.0875121433724076"
"Yes","2015","Full Time","Female","297","0.084457844381921","0.0749006153892831","0.094015073374559"
"Yes","2015","Part Time","Male","235","0.122957746629336","0.107804069468937","0.138111423789736"
"Yes","2015","Part Time","Female","665","0.134047124196153","0.12489363789478","0.143200610497526"
"Yes","2015","Not Working","Male","712","0.216372856713321","0.202600632944245","0.230145080482397"
"Yes","2015","Not Working","Female","950","0.202580774745939","0.19149992828848","0.213661621203399"
"No","2015","Full Time","Male","5761","0.91923956087515","0.912487856627592","0.925991265122708"
"No","2015","Full Time","Female","2955","0.915542155618079","0.905984926625441","0.925099384610717"
"No","2015","Part Time","Male","1569","0.877042253370664","0.861888576210264","0.892195930531063"
"No","2015","Part Time","Female","4657","0.865952875803847","0.856799389502473","0.87510636210522"
"No","2015","Not Working","Male","2722","0.783627143286679","0.769854919517603","0.797399367055755"
"No","2015","Not Working","Female","4104","0.797419225254061","0.786338378796601","0.80850007171152"
"Yes","2016","Full Time","Male","491","0.0810617843664155","0.074125125168929","0.0879984435639019"
"Yes","2016","Full Time","Female","295","0.0930429004047237","0.0830217790729142","0.103064021736533"
"Yes","2016","Part Time","Male","205","0.113960263883025","0.0994014542017408","0.12851907356431"
"Yes","2016","Part Time","Female","662","0.124615875266039","0.115581332497944","0.133650418034135"
"Yes","2016","Not Working","Male","631","0.202423181410082","0.188771918943336","0.216074443876829"
"Yes","2016","Not Working","Female","936","0.197578945481272","0.186308910226295","0.20884898073625"
"No","2016","Full Time","Male","5456","0.918938215633584","0.912001556436098","0.925874874831071"
"No","2016","Full Time","Female","2933","0.906957099595276","0.896935978263467","0.916978220927086"
"No","2016","Part Time","Male","1625","0.886039736116975","0.87148092643569","0.900598545798259"
"No","2016","Part Time","Female","4472","0.87538412473396","0.866349581965865","0.884418667502056"
"No","2016","Not Working","Male","2697","0.797576818589918","0.783925556123171","0.811228081056664"
"No","2016","Not Working","Female","3859","0.802421054518728","0.79115101926375","0.813691089773705"
"Yes","2017","Full Time","Male","553","0.081916362031853","0.0753365425221263","0.0884961815415797"
"Yes","2017","Full Time","Female","319","0.0831518664103015","0.0742873898059253","0.0920163430146777"
"Yes","2017","Part Time","Male","283","0.146635328184959","0.131396570759987","0.16187408560993"
"Yes","2017","Part Time","Female","710","0.131475199237242","0.122617592879542","0.140332805594942"
"Yes","2017","Not Working","Male","726","0.212425794700083","0.198928921418248","0.225922667981919"
"Yes","2017","Not Working","Female","1006","0.213783373814622","0.20238080220027","0.225185945428975"
"No","2017","Full Time","Male","6120","0.918083637968147","0.91150381845842","0.924663457477874"
"No","2017","Full Time","Female","3408","0.916848133589698","0.907983656985322","0.925712610194075"
"No","2017","Part Time","Male","1787","0.853364671815041","0.83812591439007","0.868603429240013"
"No","2017","Part Time","Female","4881","0.868524800762758","0.859667194405058","0.877382407120458"
"No","2017","Not Working","Male","2802","0.787574205299917","0.774077332018081","0.801071078581752"
"No","2017","Not Working","Female","3960","0.786216626185378","0.774814054571025","0.79761919779973"
"Yes","2018","Full Time","Male","539","0.0886876295414787","0.0816742110789201","0.0957010480040374"
"Yes","2018","Full Time","Female","343","0.0971221674192014","0.0874543291204432","0.106790005717959"
"Yes","2018","Part Time","Male","260","0.121667256848985","0.107567732634153","0.135766781063818"
"Yes","2018","Part Time","Female","670","0.134636627053086","0.125598502810522","0.143674751295651"
"Yes","2018","Not Working","Male","683","0.201027735513961","0.187619603001088","0.214435868026833"
"Yes","2018","Not Working","Female","954","0.210071240126611","0.198517072454027","0.221625407799195"
"No","2018","Full Time","Male","5773","0.911312370458521","0.904298951995963","0.91832578892108"
"No","2018","Full Time","Female","3261","0.902877832580799","0.893209994282041","0.912545670879557"
"No","2018","Part Time","Male","1805","0.878332743151015","0.864233218936183","0.892432267365847"
"No","2018","Part Time","Female","4809","0.865363372946914","0.856325248704349","0.874401497189478"
"No","2018","Not Working","Male","2749","0.79897226448604","0.785564131973167","0.812380396998912"
"No","2018","Not Working","Female","3821","0.789928759873389","0.778374592200805","0.801482927545973"
"Yes","2019","Full Time","Male","636","0.0836271758766763","0.0770494502416627","0.09020490151169"
"Yes","2019","Full Time","Female","355","0.099488436040338","0.0898439702269685","0.109132901853707"
"Yes","2019","Part Time","Male","245","0.12790350003225","0.113310062983121","0.142496937081379"
"Yes","2019","Part Time","Female","673","0.130639078893578","0.121490769572606","0.13978738821455"
"Yes","2019","Not Working","Male","702","0.207492267583751","0.194067499482278","0.220917035685224"
"Yes","2019","Not Working","Female","863","0.207624201103584","0.195886357747421","0.219362044459747"
"No","2019","Full Time","Male","6168","0.916372824123324","0.90979509848831","0.922950549758337"
"No","2019","Full Time","Female","3345","0.900511563959662","0.890867098146293","0.910156029773032"
"No","2019","Part Time","Male","1767","0.87209649996775","0.857503062918621","0.886689937016879"
"No","2019","Part Time","Female","4540","0.869360921106422","0.86021261178545","0.878509230427394"
"No","2019","Not Working","Male","2803","0.792507732416249","0.779082964314776","0.805932500517722"
"No","2019","Not Working","Female","3724","0.792375798896416","0.780637955540253","0.804113642252579"
