"ple0053","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"No","2007","Bavaria","2621","0.88230548896748","0.870708369991022","0.893902607943938","2"
"No","2007","Berlin","684","0.896909556489386","0.875190841177401","0.91862827180137","2"
"No","2007","Saxony-Anhalt","765","0.873745264287019","0.851687816009656","0.895802712564382","2"
"No","2007","Thuringia","786","0.862888118354001","0.840539937112609","0.885236299595393","2"
"Yes","2007","Schleswig-Holstein","72","0.117828929441329","0.0923688293489843","0.143289029533674","1"
"Yes","2007","Hamburg","20","","","","1"
"Yes","2007","Lower Saxony","219","0.125649213908921","0.110487981926493","0.140810445891348","1"
"Yes","2007","Bremen","18","","","","1"
"Yes","2007","Hesse","172","0.140819528241942","0.122546853883626","0.159092202600257","1"
"Yes","2007","Rhineland-Palatinate,Saarland","162","0.132199887478666","0.112841471228167","0.151558303729165","1"
"Yes","2007","Baden-Württemberg","257","0.109358823363507","0.0971178171278954","0.121599829599118","1"
"Yes","2007","Bavaria","345","0.11769451103252","0.106097392056062","0.129291630008978","1"
"Yes","2007","Berlin","69","0.103090443510614","0.0813717281986301","0.124809158822599","1"
"Yes","2007","Mecklenburg-Western Pomerania","57","0.119561774299363","0.0914308979618271","0.147692650636899","1"
"Yes","2007","North Rhine-Westphalia","518","0.133259548178931","0.122999651133427","0.143519445224434","1"
"Yes","2007","Brandenburg","133","0.159319202845647","0.134930446027187","0.183707959664107","1"
"Yes","2007","Saxony","184","0.122714084898986","0.106181284902338","0.139246884895634","1"
"Yes","2007","Saxony-Anhalt","106","0.126254735712981","0.104197287435618","0.148312183990344","1"
"Yes","2007","Thuringia","124","0.137111881645999","0.114763700404607","0.159460062887391","1"
"No","2008","Schleswig-Holstein","486","0.890024761660847","0.864019621677482","0.916029901644211","2"
"No","2008","Brandenburg","716","0.852765359228461","0.828630059402928","0.876900659053994","2"
"No","2008","Hamburg","257","0.919192266756044","0.887326485230135","0.951058048281954","2"
"No","2008","Lower Saxony","1544","0.877883774603594","0.862543460091977","0.893224089115212","2"
"No","2008","Mecklenburg-Western Pomerania","422","0.856511998670393","0.825566381386527","0.887457615954259","2"
"No","2008","Saxony","1245","0.873424598449738","0.856203377120055","0.890645819779421","2"
"No","2008","Bremen","126","0.901941474513742","0.852323342992169","0.951559606035314","2"
"No","2008","North Rhine-Westphalia","3493","0.88397139255155","0.873962459991185","0.893980325111915","2"
"No","2008","Hesse","1170","0.876706466095754","0.858956904074686","0.894456028116822","2"
"No","2008","Rhineland-Palatinate,Saarland","950","0.858157754666629","0.837521385646635","0.878794123686624","2"
"No","2008","Baden-Württemberg","2112","0.900827045072891","0.888785941363258","0.912868148782524","2"
"No","2008","Bavaria","2460","0.892495077634468","0.880945270337864","0.904044884931071","2"
"No","2008","Berlin","638","0.868424018049171","0.843698802182735","0.893149233915608","2"
"No","2008","Saxony-Anhalt","718","0.871660318059224","0.848697594174606","0.894623041943843","2"
"No","2008","Thuringia","763","0.873963700782575","0.851960447728764","0.895966953836385","2"
"Yes","2008","Schleswig-Holstein","70","0.109975238339153","0.0839700983557889","0.135980378322518","1"
"Yes","2008","Hamburg","24","","","","1"
"Yes","2008","Lower Saxony","206","0.122116225396406","0.106775910884788","0.137456539908023","1"
"Yes","2008","Bremen","12","","","","1"
"Yes","2008","Hesse","148","0.123293533904246","0.105543971883178","0.141043095925314","1"
"Yes","2008","Rhineland-Palatinate,Saarland","148","0.141842245333371","0.121205876313376","0.162478614353365","1"
"Yes","2008","Baden-Württemberg","255","0.0991729549271092","0.0871318512174764","0.111214058636742","1"
"Yes","2008","Bavaria","303","0.107504922365532","0.0959551150689287","0.119054729662136","1"
"Yes","2008","Berlin","80","0.131575981950829","0.106850766084392","0.156301197817265","1"
"Yes","2008","Brandenburg","112","0.147234640771539","0.123099340946006","0.171369940597072","1"
"Yes","2008","Mecklenburg-Western Pomerania","71","0.143488001329607","0.112542384045741","0.174433618613472","1"
"Yes","2008","North Rhine-Westphalia","440","0.11602860744845","0.106019674888085","0.126037540008815","1"
"Yes","2008","Saxony","187","0.126575401550262","0.109354180220579","0.143796622879945","1"
"Yes","2008","Saxony-Anhalt","97","0.128339681940776","0.105376958056157","0.151302405825394","1"
"Yes","2008","Thuringia","111","0.126036299217425","0.104033046163615","0.148039552271236","1"
"No","2009","Schleswig-Holstein","441","0.869655362922993","0.840577355048108","0.898733370797877","2"
"No","2009","Hamburg","247","0.905149213531057","0.870263789762698","0.940034637299416","2"
"No","2009","Brandenburg","669","0.842107992040958","0.816712918860535","0.867503065221381","2"
"No","2009","Lower Saxony","1436","0.872173181027974","0.856037864304528","0.888308497751421","2"
"No","2009","Bremen","115","0.944581671898399","0.903645810357353","0.985517533439445","2"
"No","2009","North Rhine-Westphalia","3171","0.86952024914669","0.858573432348222","0.880467065945157","2"
"No","2009","Hesse","1065","0.861295240794861","0.841916114494667","0.880674367095055","2"
"No","2009","Rhineland-Palatinate,Saarland","874","0.868153597161841","0.847441761783615","0.888865432540066","2"
"No","2009","Baden-Württemberg","1886","0.895498385260424","0.882451854631169","0.908544915889679","2"
"No","2009","Bavaria","2272","0.854211324874351","0.840706358636566","0.867716291112135","2"
"No","2009","Mecklenburg-Western Pomerania","400","0.834661807508476","0.801289481447072","0.86803413356988","2"
"No","2009","Saxony","1215","0.893788700914054","0.877473568687683","0.910103833140425","2"
"No","2009","Berlin","602","0.862618652652818","0.836820218431521","0.888417086874114","2"
"No","2009","Saxony-Anhalt","680","0.861872673706302","0.837518003091946","0.886227344320659","2"
"No","2009","Thuringia","695","0.857260243033147","0.833332301962153","0.881188184104141","2"
"Yes","2009","Schleswig-Holstein","74","0.130344637077007","0.101266629202123","0.159422644951892","1"
"Yes","2009","Hamburg","24","","","","1"
"Yes","2009","Lower Saxony","209","0.127826818972026","0.111691502248579","0.143962135695472","1"
"Yes","2009","Bremen","5","","","","1"
"Yes","2009","North Rhine-Westphalia","466","0.13047975085331","0.119532934054843","0.141426567651778","1"
"Yes","2009","Rhineland-Palatinate,Saarland","151","0.131846402838159","0.111134567459934","0.152558238216385","1"
"Yes","2009","Bavaria","351","0.145788675125649","0.132283708887865","0.159293641363434","1"
"Yes","2009","Baden-Württemberg","226","0.104501614739576","0.0914550841103212","0.117548145368831","1"
"Yes","2009","Brandenburg","123","0.157892007959042","0.132496934778619","0.183287081139465","1"
"Yes","2009","Berlin","82","0.137381347347182","0.111582913125885","0.163179781568479","1"
"Yes","2009","Hesse","157","0.138704759205139","0.119325632904945","0.158083885505333","1"
"Yes","2009","Mecklenburg-Western Pomerania","76","0.165338192491524","0.13196586643012","0.198710518552928","1"
"Yes","2009","Saxony","155","0.106211299085946","0.0898961668595753","0.122526431312317","1"
"Yes","2009","Thuringia","126","0.142739756966853","0.118811815895859","0.166667698037847","1"
"Yes","2009","Saxony-Anhalt","91","0.138127326293698","0.113772655679341","0.162481996908054","1"
"No","2010","Schleswig-Holstein","634","0.874028237003376","0.850056002396532","0.898000471610219","2"
"No","2010","Hamburg","344","0.876918023792793","0.844228472692839","0.909607574892747","2"
"No","2010","Lower Saxony","1931","0.882111678114683","0.868636518155158","0.895586838074208","2"
"No","2010","Brandenburg","810","0.835498586412062","0.812022645197647","0.858974527626478","2"
"No","2010","Mecklenburg-Western Pomerania","511","0.835967686811154","0.806238405453186","0.865696968169122","2"
"No","2010","Bremen","149","0.908767685210209","0.865736366793693","0.951799003626726","2"
"No","2010","North Rhine-Westphalia","4287","0.868636334289207","0.859268548096157","0.878004120482256","2"
"No","2010","Hesse","1445","0.864759313111798","0.84840154486778","0.881117081355815","2"
"No","2010","Rhineland-Palatinate,Saarland","1156","0.864869223374071","0.846551462212095","0.883186984536047","2"
"No","2010","Baden-Württemberg","2503","0.874535026394694","0.862477066438218","0.886592986351169","2"
"No","2010","Bavaria","3107","0.887009299534543","0.8766577606121","0.897360838456986","2"
"No","2010","Berlin","790","0.865142689310005","0.84311884015147","0.88716653846854","2"
"No","2010","Saxony","1467","0.886769564764694","0.871612687955008","0.901926441574379","2"
"No","2010","Saxony-Anhalt","773","0.872967079288284","0.851342584127575","0.894591574448993","2"
"No","2010","Thuringia","824","0.85964642870378","0.837662239507126","0.881630617900435","2"
"Yes","2010","Schleswig-Holstein","102","0.125971762996624","0.101999528389781","0.149943997603468","1"
"Yes","2010","Hamburg","44","0.123081976207207","0.0903924251072531","0.155771527307162","1"
"Yes","2010","Lower Saxony","269","0.117888321885317","0.104413161925792","0.131363481844842","1"
"Yes","2010","Bremen","23","","","","1"
"Yes","2010","North Rhine-Westphalia","708","0.131363665710793","0.121995879517744","0.140731451903843","1"
"Yes","2010","Rhineland-Palatinate,Saarland","182","0.135130776625929","0.116813015463953","0.153448537787905","1"
"Yes","2010","Baden-Württemberg","396","0.125464973605306","0.113407013648831","0.137522933561782","1"
"Yes","2010","Bavaria","486","0.112990700465457","0.102639161543014","0.1233422393879","1"
"Yes","2010","Berlin","134","0.134857310689995","0.11283346153146","0.15688115984853","1"
"Yes","2010","Brandenburg","148","0.164501413587938","0.141025472373522","0.187977354802353","1"
"Yes","2010","Mecklenburg-Western Pomerania","85","0.164032313188846","0.134303031830878","0.193761594546814","1"
"Yes","2010","Saxony","212","0.113230435235307","0.098073558425621","0.128387312044992","1"
"Yes","2010","Hesse","234","0.135240686888202","0.118882918644185","0.15159845513222","1"
"Yes","2010","Thuringia","135","0.14035357129622","0.118369382099565","0.162337760492874","1"
"Yes","2010","Saxony-Anhalt","138","0.127032920711716","0.105408425551007","0.148657415872425","1"
"No","2011","Schleswig-Holstein","849","0.875500761995344","0.854893454837507","0.89610806915318","2"
"No","2011","Brandenburg","980","0.856239836214262","0.835962254277164","0.87651741815136","2"
"No","2011","Hamburg","379","0.855439667091046","0.822317144491064","0.888562189691029","2"
"No","2011","Lower Saxony","2280","0.86103151237947","0.847853836872972","0.874209187885968","2"
"No","2011","Mecklenburg-Western Pomerania","571","0.855753041588346","0.829029647930243","0.88247643524645","2"
"No","2011","Saxony","1560","0.856117621072108","0.840094174142305","0.872141068001911","2"
"No","2011","Bremen","167","0.874303740137523","0.827166555885366","0.921440924389679","2"
"No","2011","North Rhine-Westphalia","4914","0.855840637139731","0.84675464835067","0.864926625928792","2"
"No","2011","Hesse","1706","0.868294531101877","0.85337277333235","0.883216288871405","2"
"No","2011","Rhineland-Palatinate,Saarland","1401","0.866214130125404","0.849621667945924","0.882806592304884","2"
"No","2011","Baden-Württemberg","3136","0.883244339656896","0.872671767981064","0.893816911332728","2"
"No","2011","Bavaria","3838","0.863934335129156","0.853858516461173","0.87401015379714","2"
"No","2011","Berlin","875","0.866957846295974","0.846095275372229","0.887820417219719","2"
"No","2011","Saxony-Anhalt","920","0.84926451703017","0.828159155672847","0.870369878387492","2"
"No","2011","Thuringia","964","0.868302658086012","0.84841813718253","0.888187178989494","2"
"Yes","2011","Schleswig-Holstein","137","0.124499238004656","0.10389193084682","0.145106545162493","1"
"Yes","2011","Hamburg","54","0.144560332908954","0.111437810308971","0.177682855508936","1"
"Yes","2011","Lower Saxony","367","0.13896848762053","0.125790812114032","0.152146163127028","1"
"Yes","2011","Bremen","23","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","216","0.133785869874596","0.117193407695116","0.150378332054076","1"
"Yes","2011","Baden-Württemberg","408","0.116755660343104","0.106183088667272","0.127328232018936","1"
"Yes","2011","Bavaria","610","0.136065664870844","0.12598984620286","0.146141483538827","1"
"Yes","2011","North Rhine-Westphalia","827","0.144159362860269","0.135073374071208","0.15324535164933","1"
"Yes","2011","Berlin","143","0.133042153704026","0.112179582780281","0.153904724627772","1"
"Yes","2011","Brandenburg","170","0.143760163785738","0.12348258184864","0.164037745722835","1"
"Yes","2011","Mecklenburg-Western Pomerania","93","0.144246958411654","0.11752356475355","0.170970352069757","1"
"Yes","2011","Saxony","283","0.143882378927892","0.127858931998089","0.159905825857695","1"
"Yes","2011","Hesse","267","0.131705468898123","0.116783711128595","0.14662722666765","1"
"Yes","2011","Saxony-Anhalt","184","0.15073548296983","0.129630121612508","0.171840844327153","1"
"Yes","2011","Thuringia","147","0.131697341913988","0.111812821010506","0.15158186281747","1"
"No","2012","Schleswig-Holstein","852","0.888447911031892","0.868787852124039","0.908107969939745","2"
"No","2012","Brandenburg","928","0.832163245039644","0.81010819046226","0.854218299617029","2"
"No","2012","Hamburg","399","0.921855731943193","0.896805667911413","0.946905795974974","2"
"No","2012","Lower Saxony","2222","0.856174351705101","0.842610084712427","0.869738618697775","2"
"No","2012","Mecklenburg-Western Pomerania","556","0.847688202806628","0.81997946948368","0.875396936129576","2"
"No","2012","Saxony","1596","0.863833339429655","0.84819655382214","0.87947012503717","2"
"No","2012","Bremen","175","0.87526694891936","0.829127116220918","0.921406781617802","2"
"No","2012","North Rhine-Westphalia","4793","0.853973693780589","0.844676484083696","0.863270903477481","2"
"No","2012","Hesse","1645","0.859849884126031","0.844273489015568","0.875426279236493","2"
"No","2012","Rhineland-Palatinate,Saarland","1347","0.852949615177312","0.835436848162158","0.870462382192466","2"
"No","2012","Baden-Württemberg","2923","0.86741841815551","0.855924426579367","0.878912409731654","2"
"No","2012","Bavaria","3806","0.869506458906529","0.859512521284142","0.879500396528915","2"
"No","2012","Berlin","877","0.843411004872137","0.821324262184077","0.865497747560197","2"
"No","2012","Saxony-Anhalt","870","0.804428448150311","0.780356985051587","0.828499911249036","2"
"No","2012","Thuringia","948","0.867861195142387","0.847720544296793","0.88800184598798","2"
"Yes","2012","Schleswig-Holstein","133","0.111552088968108","0.0918920300602551","0.131212147875961","1"
"Yes","2012","Hamburg","42","0.0781442680568066","0.0530942040250259","0.103194332088587","1"
"Yes","2012","Lower Saxony","349","0.143825648294899","0.130261381302225","0.157389915287573","1"
"Yes","2012","Bremen","22","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","224","0.147050384822688","0.129537617807534","0.164563151837842","1"
"Yes","2012","Baden-Württemberg","421","0.13258158184449","0.121087590268346","0.144075573420633","1"
"Yes","2012","Bavaria","558","0.130493541093471","0.120499603471084","0.140487478715858","1"
"Yes","2012","Berlin","163","0.156588995127863","0.134502252439803","0.178675737815923","1"
"Yes","2012","North Rhine-Westphalia","749","0.146026306219411","0.136729096522519","0.155323515916304","1"
"Yes","2012","Brandenburg","175","0.167836754960356","0.145781700382971","0.18989180953774","1"
"Yes","2012","Mecklenburg-Western Pomerania","90","0.152311797193372","0.124603063870424","0.18002053051632","1"
"Yes","2012","Hesse","263","0.140150115873969","0.124573720763507","0.155726510984432","1"
"Yes","2012","Saxony","252","0.136166660570345","0.12052987496283","0.15180344617786","1"
"Yes","2012","Saxony-Anhalt","173","0.195571551849689","0.171500088750965","0.219643014948413","1"
"Yes","2012","Thuringia","138","0.132138804857613","0.11199815401202","0.152279455703206","1"
"No","2013","Schleswig-Holstein","796","0.867954606631982","0.846043033595112","0.889866179668852","2"
"No","2013","Hamburg","357","0.837424933480851","0.801752963490558","0.873096903471145","2"
"No","2013","Brandenburg","879","0.86199683821474","0.840953937935196","0.883039738494285","2"
"No","2013","Lower Saxony","2157","0.84443530168619","0.830196469925702","0.858674133446678","2"
"No","2013","Bremen","170","0.911974974831857","0.871147100779939","0.952802848883776","2"
"No","2013","North Rhine-Westphalia","4396","0.836991858279588","0.826890993129773","0.847092723429403","2"
"No","2013","Hesse","1530","0.854018726041631","0.837569565878168","0.870467886205094","2"
"No","2013","Rhineland-Palatinate,Saarland","1257","0.851712274002482","0.833394908973433","0.870029639031531","2"
"No","2013","Baden-Württemberg","2657","0.876143701859797","0.864427889308356","0.887859514411238","2"
"No","2013","Bavaria","3559","0.865508009880813","0.855022374289599","0.875993645472026","2"
"No","2013","Berlin","854","0.862081031033328","0.84065594393395","0.883506118132707","2"
"No","2013","Mecklenburg-Western Pomerania","499","0.842948511015694","0.813589350170553","0.872307671860835","2"
"No","2013","Saxony","1496","0.862672069863284","0.846377421680901","0.878966718045668","2"
"No","2013","Saxony-Anhalt","826","0.833714596005816","0.810307328095381","0.85712186391625","2"
"No","2013","Thuringia","858","0.857989190064577","0.836408433273611","0.879569946855543","2"
"Yes","2013","Schleswig-Holstein","121","0.132045393368018","0.110133820331148","0.153956966404888","1"
"Yes","2013","Hamburg","54","0.162575066519149","0.126903096528855","0.198247036509442","1"
"Yes","2013","Lower Saxony","332","0.15556469831381","0.141325866553322","0.169803530074298","1"
"Yes","2013","Bremen","15","","","","1"
"Yes","2013","North Rhine-Westphalia","741","0.163008141720412","0.152907276570597","0.173109006870227","1"
"Yes","2013","Rhineland-Palatinate,Saarland","189","0.148287725997518","0.129970360968469","0.166605091026567","1"
"Yes","2013","Baden-Württemberg","380","0.123856298140203","0.112140485588762","0.135572110691644","1"
"Yes","2013","Bavaria","508","0.134491990119187","0.124006354527974","0.144977625710401","1"
"Yes","2013","Berlin","141","0.137918968966671","0.116493881867293","0.15934405606605","1"
"Yes","2013","Brandenburg","153","0.13800316178526","0.116960261505716","0.159046062064804","1"
"Yes","2013","Hesse","240","0.145981273958369","0.129532113794906","0.162430434121832","1"
"Yes","2013","Mecklenburg-Western Pomerania","91","0.157051488984306","0.127692328139165","0.186410649829447","1"
"Yes","2013","Saxony","218","0.137327930136716","0.121033281954332","0.153622578319099","1"
"Yes","2013","Saxony-Anhalt","146","0.166285403994184","0.14287813608375","0.189692671904619","1"
"Yes","2013","Thuringia","147","0.142010809935423","0.120430053144457","0.163591566726389","1"
"No","2014","Schleswig-Holstein","797","0.868899693672981","0.847219661327322","0.89057972601864","2"
"No","2014","Hamburg","387","0.825277792483224","0.789996684212929","0.860558900753519","2"
"No","2014","Lower Saxony","2283","0.850410368131121","0.836727004849269","0.864093731412974","2"
"No","2014","Brandenburg","871","0.849280981005823","0.827399707339882","0.871162254671764","2"
"No","2014","Mecklenburg-Western Pomerania","485","0.818294097339231","0.786470610262124","0.850117584416339","2"
"No","2014","Bremen","187","0.875260729028096","0.831297604948707","0.919223853107485","2"
"No","2014","North Rhine-Westphalia","4856","0.847779464298258","0.83841326258569","0.857145666010827","2"
"No","2014","Hesse","1632","0.854832116251197","0.83894215697807","0.870722075524324","2"
"No","2014","Rhineland-Palatinate,Saarland","1386","0.869468672585329","0.852904471692094","0.886032873478564","2"
"No","2014","Baden-Württemberg","2864","0.882235322623593","0.871127966592723","0.893342678654462","2"
"No","2014","Bavaria","3872","0.869406063039762","0.859471267588601","0.879340858490922","2"
"No","2014","Berlin","884","0.891532215044184","0.87219061613979","0.910873813948578","2"
"No","2014","Saxony","1422","0.880611771462599","0.864851604365327","0.896371938559871","2"
"No","2014","Saxony-Anhalt","817","0.842514972261521","0.81955648318197","0.865473461341073","2"
"No","2014","Thuringia","838","0.838746068347005","0.815940770338611","0.861551366355398","2"
"Yes","2014","Schleswig-Holstein","134","0.131100306327019","0.10942027398136","0.152780338672678","1"
"Yes","2014","Hamburg","58","0.174722207516776","0.139441099246481","0.210003315787071","1"
"Yes","2014","Lower Saxony","327","0.149589631868879","0.135906268587026","0.163272995150731","1"
"Yes","2014","Bremen","30","0.124739270971904","0.0807761468925147","0.168702395051293","1"
"Yes","2014","North Rhine-Westphalia","795","0.152220535701742","0.142854333989173","0.16158673741431","1"
"Yes","2014","Rhineland-Palatinate,Saarland","203","0.130531327414671","0.113967126521436","0.147095528307906","1"
"Yes","2014","Baden-Württemberg","371","0.117764677376407","0.106657321345538","0.128872033407277","1"
"Yes","2014","Hesse","256","0.145167883748803","0.129277924475676","0.16105784302193","1"
"Yes","2014","Bavaria","547","0.130593936960238","0.120659141509078","0.140528732411399","1"
"Yes","2014","Berlin","109","0.108467784955816","0.089126186051422","0.12780938386021","1"
"Yes","2014","Brandenburg","156","0.150719018994177","0.128837745328236","0.172600292660118","1"
"Yes","2014","Mecklenburg-Western Pomerania","79","0.181705902660769","0.149882415583661","0.213529389737876","1"
"Yes","2014","Saxony","204","0.119388228537401","0.103628061440129","0.135148395634673","1"
"Yes","2014","Saxony-Anhalt","150","0.157485027738479","0.134526538658927","0.18044351681803","1"
"Yes","2014","Thuringia","161","0.161253931652995","0.138448633644602","0.184059229661389","1"
"No","2015","Schleswig-Holstein","754","0.8747691026806","0.852838703931838","0.896699501429362","2"
"No","2015","Hamburg","372","0.845049284246066","0.810767452508313","0.87933111598382","2"
"No","2015","Lower Saxony","2097","0.858531847867856","0.844669675480723","0.872394020254989","2"
"No","2015","Brandenburg","833","0.834818121156353","0.811686417048038","0.857949825264669","2"
"No","2015","Mecklenburg-Western Pomerania","489","0.869782225376854","0.841958176218541","0.897606274535166","2"
"No","2015","Saxony","1305","0.865971624459422","0.848861689955642","0.883081558963202","2"
"No","2015","Bremen","152","0.900347200457517","0.855582711717309","0.945111689197726","2"
"No","2015","North Rhine-Westphalia","4484","0.857542658417787","0.848020810479314","0.867064506356259","2"
"No","2015","Hesse","1498","0.867070920718109","0.850960907875717","0.883180933560501","2"
"No","2015","Rhineland-Palatinate,Saarland","1292","0.846197184980679","0.827946646820131","0.864447723141226","2"
"No","2015","Baden-Württemberg","2642","0.874944433230905","0.863101849333181","0.886787017128628","2"
"No","2015","Bavaria","3507","0.851597692340463","0.840635561696889","0.862559822984036","2"
"No","2015","Berlin","795","0.870456246639207","0.848674414172045","0.892238079106369","2"
"No","2015","Saxony-Anhalt","772","0.8601299232739","0.837303875808771","0.882955970739028","2"
"No","2015","Thuringia","776","0.815162321700726","0.790134133811936","0.840190509589515","2"
"Yes","2015","Schleswig-Holstein","121","0.1252308973194","0.103300498570638","0.147161296068162","1"
"Yes","2015","Hamburg","56","0.154950715753934","0.120668884016181","0.189232547491687","1"
"Yes","2015","Lower Saxony","331","0.141468152132144","0.127605979745011","0.155330324519277","1"
"Yes","2015","Bremen","20","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","209","0.153802815019321","0.135552276858773","0.172053353179869","1"
"Yes","2015","North Rhine-Westphalia","692","0.142457341582213","0.132935493643741","0.151979189520686","1"
"Yes","2015","Baden-Württemberg","355","0.125055566769095","0.113212982871372","0.136898150666819","1"
"Yes","2015","Bavaria","533","0.148402307659537","0.137440177015964","0.15936443830311","1"
"Yes","2015","Berlin","118","0.129543753360793","0.107761920893631","0.151325585827955","1"
"Yes","2015","Hesse","208","0.132929079281891","0.116819066439499","0.149039092124283","1"
"Yes","2015","Brandenburg","157","0.165181878843647","0.142050174735331","0.188313582951962","1"
"Yes","2015","Mecklenburg-Western Pomerania","73","0.130217774623146","0.102393725464834","0.158041823781459","1"
"Yes","2015","Saxony-Anhalt","115","0.1398700767261","0.117044029260972","0.162696124191229","1"
"Yes","2015","Saxony","218","0.134028375540578","0.116918441036798","0.151138310044358","1"
"Yes","2015","Thuringia","148","0.184837678299274","0.159809490410485","0.209865866188064","1"
"No","2016","Schleswig-Holstein","695","0.852994467065096","0.828757341526802","0.877231592603391","2"
"No","2016","Hamburg","371","0.851664436968268","0.817912384302462","0.885416489634074","2"
"No","2016","Lower Saxony","2074","0.871447804452976","0.857986823080827","0.884908785825125","2"
"No","2016","Brandenburg","802","0.819437880206427","0.794913190162798","0.843962570250056","2"
"No","2016","Mecklenburg-Western Pomerania","448","0.861954860173599","0.832335064980193","0.891574655367005","2"
"No","2016","Saxony","1275","0.892183634999467","0.876263791346109","0.908103478652825","2"
"No","2016","Bremen","150","0.867901402579884","0.817877674441312","0.917925130718456","2"
"No","2016","North Rhine-Westphalia","4364","0.866339587636485","0.856952434640183","0.875726740632786","2"
"No","2016","Hesse","1410","0.854825192732989","0.837628304931327","0.872022080534651","2"
"No","2016","Rhineland-Palatinate,Saarland","1296","0.872463875577351","0.855509455418214","0.889418295736488","2"
"No","2016","Baden-Württemberg","2511","0.876238405777014","0.864154667925738","0.888322143628289","2"
"No","2016","Bavaria","3363","0.859065477278208","0.848132478401391","0.869998476155025","2"
"No","2016","Berlin","792","0.85383575006317","0.830895579055072","0.876775921071268","2"
"No","2016","Saxony-Anhalt","725","0.862603099704044","0.839252457569372","0.885953741838716","2"
"No","2016","Thuringia","766","0.842223819980432","0.818460979406705","0.865986660554159","2"
"Yes","2016","Schleswig-Holstein","125","0.147005532934904","0.122768407396609","0.171242658473198","1"
"Yes","2016","Hamburg","55","0.148335563031732","0.114583510365926","0.182087615697538","1"
"Yes","2016","Lower Saxony","301","0.128552195547024","0.115091214174875","0.142013176919173","1"
"Yes","2016","Bremen","26","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","191","0.127536124422649","0.110581704263512","0.144490544581786","1"
"Yes","2016","North Rhine-Westphalia","684","0.133660412363515","0.124273259367214","0.143047565359817","1"
"Yes","2016","Baden-Württemberg","342","0.123761594222986","0.111677856371711","0.135845332074262","1"
"Yes","2016","Bavaria","528","0.140934522721792","0.130001523844975","0.151867521598609","1"
"Yes","2016","Berlin","119","0.14616424993683","0.123224078928732","0.169104420944928","1"
"Yes","2016","Mecklenburg-Western Pomerania","73","0.138045139826401","0.108425344632995","0.167664935019807","1"
"Yes","2016","Hesse","202","0.145174807267011","0.127977919465349","0.162371695068673","1"
"Yes","2016","Brandenburg","143","0.180562119793573","0.156037429749944","0.205086809837202","1"
"Yes","2016","Saxony-Anhalt","110","0.137396900295956","0.114046258161284","0.160747542430628","1"
"Yes","2016","Saxony","183","0.107816365000533","0.0918965213471752","0.123736208653891","1"
"Yes","2016","Thuringia","138","0.157776180019568","0.134013339445841","0.181539020593295","1"
"No","2017","Schleswig-Holstein","806","0.853363193828464","0.830809346464894","0.875917041192034","2"
"No","2017","Hamburg","402","0.860022174594465","0.828520069326824","0.891524279862106","2"
"No","2017","Lower Saxony","2341","0.854010111079775","0.840674196358564","0.867346025800987","2"
"No","2017","Bremen","196","0.864787984964515","0.819291201898912","0.910284768030117","2"
"No","2017","North Rhine-Westphalia","4730","0.853419997900224","0.844082892613323","0.862757103187124","2"
"No","2017","Hesse","1538","0.858608614998346","0.842408672526639","0.874808557470052","2"
"No","2017","Rhineland-Palatinate,Saarland","1301","0.847669116194637","0.829622104469959","0.865716127919316","2"
"No","2017","Baden-Württemberg","2679","0.86818688742577","0.856139735890401","0.880234038961139","2"
"No","2017","Bavaria","3634","0.856881835070095","0.84629223404333","0.86747143609686","2"
"No","2017","Berlin","866","0.873420722422414","0.852739961266874","0.894101483577953","2"
"No","2017","Brandenburg","869","0.815259442963099","0.791684439262546","0.838834446663653","2"
"No","2017","Mecklenburg-Western Pomerania","493","0.851148687464364","0.822205985270188","0.880091389658541","2"
"No","2017","Saxony","1462","0.880830250922616","0.865249356025815","0.896411145819416","2"
"No","2017","Saxony-Anhalt","781","0.816812335244963","0.791897853670051","0.841726816819875","2"
"No","2017","Thuringia","860","0.894909926468505","0.8758069515989","0.91401290133811","2"
"Yes","2017","Schleswig-Holstein","139","0.146636806171536","0.124082958807966","0.169190653535106","1"
"Yes","2017","Hamburg","64","0.139977825405535","0.108475720137894","0.171479930673176","1"
"Yes","2017","Lower Saxony","352","0.145989888920224","0.132653974199013","0.159325803641436","1"
"Yes","2017","Bremen","21","","","","1"
"Yes","2017","North Rhine-Westphalia","782","0.146580002099776","0.137242896812876","0.155917107386677","1"
"Yes","2017","Baden-Württemberg","350","0.13181311257423","0.119765961038861","0.143860264109599","1"
"Yes","2017","Hesse","239","0.141391385001654","0.125191442529948","0.157591327473361","1"
"Yes","2017","Bavaria","567","0.143118164929905","0.13252856390314","0.153707765956669","1"
"Yes","2017","Berlin","127","0.126579277577586","0.105898516422047","0.147260038733126","1"
"Yes","2017","Brandenburg","172","0.184740557036901","0.161165553336347","0.208315560737455","1"
"Yes","2017","Mecklenburg-Western Pomerania","88","0.148851312535636","0.119908610341459","0.177794014729813","1"
"Yes","2017","Rhineland-Palatinate,Saarland","222","0.152330883805363","0.134283872080684","0.170377895530041","1"
