"plh0042","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"No worries","2019","direct migration background","Rural Area","321","0.523604638170938","0.485001011293418","0.562208265048459"
"No worries","2019","direct migration background","Urban Area","1031","0.57897292090456","0.556183443402473","0.601762398406647"
"No worries","2019","indirect migration background","Rural Area","161","0.664199802979956","0.605657752318139","0.722741853641774"
"No worries","2019","indirect migration background","Urban Area","613","0.653552273550544","0.62288774815464","0.684216798946448"
"No worries","2019","no migration background","Rural Area","3522","0.684237800178648","0.671343600138191","0.697132000219106"
"No worries","2019","no migration background","Urban Area","5873","0.74970909345888","0.740049301528689","0.759368885389071"
"Some worries","2019","direct migration background","Rural Area","233","0.297141298019459","0.261818253741557","0.332464342297362"
"Some worries","2019","direct migration background","Urban Area","595","0.324136269104048","0.302531799295684","0.345740738912413"
"Some worries","2019","indirect migration background","Rural Area","70","0.220535742339284","0.169141356301442","0.271930128377126"
"Some worries","2019","indirect migration background","Urban Area","232","0.263040253357343","0.234666929497624","0.291413577217062"
"Some worries","2019","no migration background","Rural Area","1173","0.247267897513204","0.235300081889253","0.259235713137155"
"Some worries","2019","no migration background","Urban Area","1545","0.20953293374768","0.200457510588085","0.218608356907275"
