"plh0042","year","bula_h","n","percent","lower_confidence","upper_confidence"
"No worries","1999","Baden-Württemberg","466","0.467476661567809","0.437050496280493","0.497902826855125"
"No worries","1999","Bavaria","599","0.547742543253827","0.518710190963989","0.576774895543666"
"No worries","1999","Berlin","84","0.322990601967939","0.268605341521771","0.377375862414107"
"No worries","1999","Brandenburg","86","0.279794406094636","0.231652573710576","0.327936238478697"
"No worries","1999","Mecklenburg-Western Pomerania","79","0.352090146994286","0.291913964082018","0.412266329906554"
"No worries","1999","Saxony","161","0.231408047452666","0.199257786174137","0.263558308731196"
"No worries","1999","Saxony-Anhalt","92","0.228545494630348","0.187241283719548","0.269849705541148"
"No worries","1999","Thuringia","94","0.242265602044478","0.201627021268205","0.28290418282075"
"Big worries","2000","Schleswig-Holstein","31","0.0857543120496586","0.0590711464647448","0.112437477634572"
"Big worries","2000","Hamburg","","","",""
"Big worries","2000","Lower Saxony","133","0.107072457041143","0.0892093326195672","0.124935581462718"
"Big worries","2000","Bremen","","","",""
"Big worries","2000","North Rhine-Westphalia","369","0.123892271858594","0.111926154173611","0.135858389543576"
"Big worries","2000","Hesse","104","0.106626002764606","0.087051324918525","0.126200680610686"
"Big worries","2000","Rhineland-Palatinate,Saarland","108","0.135152518826608","0.111311962815533","0.158993074837683"
"Big worries","2000","Baden-Württemberg","166","0.0995820929372148","0.0850853211952629","0.114078864679167"
"Big worries","2000","Bavaria","186","0.0912278105976565","0.078754540983755","0.103701080211558"
"Big worries","2000","Berlin","91","0.18855529775066","0.152374865204759","0.224735730296562"
"Big worries","2000","Brandenburg","168","0.296621024447057","0.258585547600736","0.334656501293378"
"Big worries","2000","Mecklenburg-Western Pomerania","65","0.200663033475013","0.156919003464273","0.244407063485753"
"Big worries","2000","Saxony","236","0.253404937443163","0.22613080769414","0.280679067192186"
"Big worries","2000","Saxony-Anhalt","143","0.257437243905835","0.220996452896296","0.293878034915374"
"Big worries","2000","Thuringia","135","0.24430633847448","0.209781642304182","0.278831034644778"
"Some worries","2000","Schleswig-Holstein","144","0.356550137987415","0.310904890326804","0.402195385648026"
"Some worries","2000","Hamburg","78","0.432476952029112","0.358222367679568","0.506731536378656"
"Some worries","2000","Lower Saxony","429","0.369334422607448","0.341452681769566","0.39721616344533"
"Some worries","2000","Bremen","34","0.319257291664632","0.226958298241463","0.411556285087801"
"Some worries","2000","North Rhine-Westphalia","1074","0.366455390782185","0.348954846209147","0.383955935355223"
"Some worries","2000","Hesse","338","0.351727691379794","0.321442632567152","0.382012750192436"
"Some worries","2000","Rhineland-Palatinate,Saarland","284","0.363755199148046","0.330208385722691","0.3973020125734"
"Some worries","2000","Baden-Württemberg","621","0.366254495441234","0.342930253264619","0.389578737617848"
"Some worries","2000","Bavaria","715","0.339851770747483","0.319332842651961","0.360370698843005"
"Some worries","2000","Berlin","207","0.452332463967726","0.406294903880293","0.498370024055159"
"Some worries","2000","Brandenburg","247","0.440370689075968","0.399032386717946","0.48170899143399"
"Some worries","2000","Mecklenburg-Western Pomerania","152","0.466064283975754","0.411577954414659","0.520550613536849"
"Some worries","2000","Saxony","458","0.448559694061696","0.417373657348649","0.479745730774743"
"Some worries","2000","Saxony-Anhalt","271","0.500641118579318","0.458968079558792","0.542314157599844"
"Some worries","2000","Thuringia","299","0.473869185314243","0.433748743066248","0.513989627562239"
"No worries","2000","Schleswig-Holstein","248","0.557695549962926","0.510365479468526","0.605025620457327"
"No worries","2000","Hamburg","75","0.429610858109627","0.355416089411218","0.503805626808036"
"No worries","2000","Lower Saxony","589","0.523593120351409","0.494739759503524","0.552446481199294"
"No worries","2000","Bremen","49","0.521376172187654","0.422473551241216","0.620278793134092"
"No worries","2000","North Rhine-Westphalia","1469","0.509652337359221","0.491495447020781","0.527809227697661"
"No worries","2000","Hesse","513","0.5416463058556","0.510045026436635","0.573247585274565"
"No worries","2000","Rhineland-Palatinate,Saarland","398","0.501092282025347","0.46622617062677","0.535958393423923"
"No worries","2000","Baden-Württemberg","852","0.534163411621552","0.510013670422818","0.558313152820285"
"No worries","2000","Bavaria","1146","0.568920418654861","0.547467140861624","0.590373696448097"
"No worries","2000","Berlin","151","0.359112238281614","0.314737989626333","0.403486486936895"
"No worries","2000","Brandenburg","139","0.263008286476975","0.226346871155376","0.299669701798574"
"No worries","2000","Mecklenburg-Western Pomerania","105","0.333272682549233","0.281786091426171","0.384759273672295"
"No worries","2000","Saxony","283","0.298035368495141","0.269354498070531","0.32671623891975"
"No worries","2000","Saxony-Anhalt","139","0.241921637514847","0.206228893886372","0.277614381143322"
"No worries","2000","Thuringia","161","0.281824476211276","0.245675644803228","0.317973307619325"
"Big worries","2001","Schleswig-Holstein","","","",""
"Big worries","2001","Hamburg","","","",""
"Big worries","2001","Lower Saxony","88","0.0878407930698083","0.0706949755500417","0.104986610589575"
"Big worries","2001","Bremen","","","",""
"Big worries","2001","North Rhine-Westphalia","248","0.0929563230092088","0.0818903700141022","0.104022276004315"
"Big worries","2001","Hesse","84","0.100406953550792","0.0806285505752924","0.120185356526292"
"Big worries","2001","Rhineland-Palatinate,Saarland","67","0.0968569579155798","0.0755760662487641","0.118137849582395"
"Big worries","2001","Baden-Württemberg","127","0.0835307917358505","0.0698008710079687","0.0972607124637323"
"Big worries","2001","Bavaria","125","0.0685976856185913","0.057060735343634","0.0801346358935487"
"Big worries","2001","Berlin","80","0.177935091177434","0.143135594837391","0.212734587517477"
"Big worries","2001","Brandenburg","122","0.238963952172809","0.202204279982595","0.275723624363022"
"Big worries","2001","Mecklenburg-Western Pomerania","61","0.226939664949358","0.179700031453117","0.274179298445599"
"Big worries","2001","Saxony","196","0.233461715058444","0.205976309090936","0.260947121025952"
"Big worries","2001","Saxony-Anhalt","98","0.187146722290492","0.153526543958868","0.220766900622117"
"Big worries","2001","Thuringia","116","0.227019076217286","0.191621582174055","0.262416570260517"
"Some worries","2001","Schleswig-Holstein","106","0.279780246173618","0.234824030874198","0.324736461473037"
"Some worries","2001","Hamburg","63","0.371184926678902","0.296325803248209","0.446044050109594"
"Some worries","2001","Lower Saxony","345","0.320265394539367","0.292003618678894","0.348527170399841"
"Some worries","2001","Bremen","","","",""
"Some worries","2001","North Rhine-Westphalia","896","0.342446027985741","0.324361922893173","0.360530133078309"
"Some worries","2001","Hesse","280","0.30673323495816","0.27638615639731","0.337080313519009"
"Some worries","2001","Rhineland-Palatinate,Saarland","243","0.320581133457614","0.287000883876552","0.354161383038676"
"Some worries","2001","Baden-Württemberg","573","0.337606209443398","0.31413966561545","0.361072753271346"
"Some worries","2001","Bavaria","571","0.307689282623154","0.286623657823793","0.328754907422514"
"Some worries","2001","Berlin","202","0.408516160181864","0.363789634578174","0.453242685785553"
"Some worries","2001","Brandenburg","245","0.460978418131099","0.418010313864597","0.503946522397601"
"Some worries","2001","Mecklenburg-Western Pomerania","147","0.448056309406441","0.39196981386472","0.504142804948162"
"Some worries","2001","Saxony","423","0.442047768032486","0.409780625645617","0.474314910419355"
"Some worries","2001","Saxony-Anhalt","278","0.538371722709855","0.495399270037115","0.581344175382595"
"Some worries","2001","Thuringia","260","0.433424430336029","0.391550611596324","0.475298249075734"
"No worries","2001","Schleswig-Holstein","251","0.645146189294207","0.597227767180401","0.693064611408013"
"No worries","2001","Hamburg","82","0.518922918536816","0.441504042942941","0.59634179413069"
"No worries","2001","Lower Saxony","614","0.591893812390824","0.562123510419158","0.62166411436249"
"No worries","2001","Bremen","57","0.706477120371281","0.609669697538995","0.803284543203567"
"No worries","2001","North Rhine-Westphalia","1501","0.56459764900505","0.545702506555117","0.583492791454983"
"No worries","2001","Hesse","523","0.592859811491048","0.560527684672715","0.625191938309381"
"No worries","2001","Rhineland-Palatinate,Saarland","432","0.582561908626806","0.547079489739985","0.618044327513628"
"No worries","2001","Baden-Württemberg","860","0.578862998820752","0.554361909866598","0.603364087774905"
"No worries","2001","Bavaria","1148","0.623713031758255","0.60160145918265","0.64582460433386"
"No worries","2001","Berlin","182","0.413548748640702","0.368739422290248","0.458358074991156"
"No worries","2001","Brandenburg","150","0.300057629696092","0.260554063947839","0.339561195444346"
"No worries","2001","Mecklenburg-Western Pomerania","94","0.325004025644201","0.272179016476772","0.37782903481163"
"No worries","2001","Saxony","291","0.32449051690907","0.294071573522616","0.354909460295523"
"No worries","2001","Saxony-Anhalt","141","0.274481554999653","0.23601497007465","0.312948139924656"
"No worries","2001","Thuringia","162","0.339556493446685","0.299540757325817","0.379572229567552"
"Big worries","2002","Schleswig-Holstein","39","0.133415067405673","0.101462079917646","0.1653680548937"
"Big worries","2002","Hamburg","","","",""
"Big worries","2002","Lower Saxony","113","0.115866229945576","0.0971882042392903","0.134544255651862"
"Big worries","2002","Bremen","","","",""
"Big worries","2002","North Rhine-Westphalia","347","0.148517914707206","0.135395198800965","0.161640630613446"
"Big worries","2002","Hesse","111","0.12234849434242","0.102189194911272","0.142507793773569"
"Big worries","2002","Rhineland-Palatinate,Saarland","74","0.115845756632396","0.0930020538421218","0.138689459422671"
"Big worries","2002","Baden-Württemberg","184","0.121547784720214","0.105931860584452","0.137163708855975"
"Big worries","2002","Bavaria","175","0.0964973145078196","0.0835631496556563","0.109431479359983"
"Big worries","2002","Berlin","128","0.283429198795139","0.243362662045734","0.323495735544545"
"Big worries","2002","Brandenburg","137","0.298343747144974","0.257832956350171","0.338854537939777"
"Big worries","2002","Mecklenburg-Western Pomerania","62","0.254733843808168","0.205013272831214","0.304454414785122"
"Big worries","2002","Saxony","204","0.241742631939072","0.214299907282943","0.269185356595201"
"Big worries","2002","Saxony-Anhalt","115","0.264734539033506","0.226293048532261","0.303176029534752"
"Big worries","2002","Thuringia","85","0.195000116292266","0.160847957311802","0.22915227527273"
"Some worries","2002","Schleswig-Holstein","125","0.322659656788653","0.278727829452343","0.366591484124963"
"Some worries","2002","Hamburg","70","0.424939650438544","0.356084594406128","0.493794706470961"
"Some worries","2002","Lower Saxony","388","0.374167920603587","0.345928503585088","0.402407337622087"
"Some worries","2002","Bremen","","","",""
"Some worries","2002","North Rhine-Westphalia","1011","0.36841769717435","0.350617215022455","0.386218179326246"
"Some worries","2002","Hesse","385","0.406864152611811","0.376642593210419","0.437085712013203"
"Some worries","2002","Rhineland-Palatinate,Saarland","265","0.37904529827597","0.344416458976409","0.413674137575532"
"Some worries","2002","Baden-Württemberg","622","0.397893742557097","0.37450239616415","0.421285088950044"
"Some worries","2002","Bavaria","718","0.380146264648365","0.358882702076479","0.401409827220251"
"Some worries","2002","Berlin","186","0.396053751034468","0.352572086013251","0.439535416055686"
"Some worries","2002","Brandenburg","230","0.461229170721631","0.41709139219158","0.505366949251683"
"Some worries","2002","Mecklenburg-Western Pomerania","123","0.396614774610623","0.34079104312773","0.452438506093515"
"Some worries","2002","Saxony","431","0.435489244975075","0.403708277576176","0.467270212373975"
"Some worries","2002","Saxony-Anhalt","248","0.480809493236066","0.437276079831687","0.524342906640444"
"Some worries","2002","Thuringia","270","0.514655319530515","0.471574278476259","0.557736360584772"
"No worries","2002","Schleswig-Holstein","271","0.543925275805674","0.497120401321349","0.590730150289999"
"No worries","2002","Hamburg","114","0.466826286280852","0.397335454174766","0.536317118386939"
"No worries","2002","Lower Saxony","627","0.509965849450836","0.480793106741727","0.539138592159945"
"No worries","2002","Bremen","56","0.53855316093393","0.440354487477905","0.636751834389956"
"No worries","2002","North Rhine-Westphalia","1463","0.483064388118444","0.464624117722832","0.501504658514056"
"No worries","2002","Hesse","519","0.470787353045769","0.440079986655631","0.501494719435906"
"No worries","2002","Rhineland-Palatinate,Saarland","415","0.505108945091634","0.469421968998999","0.540795921184269"
"No worries","2002","Baden-Württemberg","876","0.48055847272269","0.456681649280366","0.504435296165013"
"No worries","2002","Bavaria","1109","0.523356420843816","0.501478214889405","0.545234626798226"
"No worries","2002","Berlin","172","0.320517050170392","0.279026919108683","0.362007181232102"
"No worries","2002","Brandenburg","123","0.240427082133395","0.202589229641193","0.278264934625597"
"No worries","2002","Mecklenburg-Western Pomerania","110","0.34865138158121","0.294271341114722","0.403031422047697"
"No worries","2002","Saxony","300","0.322768123085853","0.292800223837908","0.352736022333797"
"No worries","2002","Saxony-Anhalt","143","0.254455967730428","0.216505616284191","0.292406319176665"
"No worries","2002","Thuringia","162","0.290344564177218","0.251216943808985","0.329472184545451"
"Big worries","2003","Schleswig-Holstein","32","0.0858478551403759","0.0584630893923821","0.11323262088837"
"Big worries","2003","Hamburg","","","",""
"Big worries","2003","Lower Saxony","124","0.132404181022512","0.112365975820334","0.15244238622469"
"Big worries","2003","Bremen","","","",""
"Big worries","2003","North Rhine-Westphalia","380","0.16297750869142","0.148848365109337","0.177106652273503"
"Big worries","2003","Hesse","115","0.162725458410568","0.139166616410242","0.186284300410894"
"Big worries","2003","Rhineland-Palatinate,Saarland","87","0.158043753502545","0.131287061803753","0.184800445201337"
"Big worries","2003","Baden-Württemberg","221","0.141564593861258","0.124604823572648","0.158524364149868"
"Big worries","2003","Bavaria","269","0.146189018350856","0.130307380971005","0.162070655730707"
"Big worries","2003","Berlin","118","0.239552576258933","0.20067558786952","0.278429564648346"
"Big worries","2003","Brandenburg","139","0.271469776948802","0.232528179975853","0.310411373921751"
"Big worries","2003","Mecklenburg-Western Pomerania","60","0.22211801766472","0.173517188170677","0.270718847158763"
"Big worries","2003","Saxony","215","0.273781970769617","0.244634278139711","0.302929663399523"
"Big worries","2003","Saxony-Anhalt","96","0.228548251121356","0.18988108669754","0.267215415545172"
"Big worries","2003","Thuringia","119","0.244690052641857","0.20748857693247","0.281891528351244"
"Some worries","2003","Schleswig-Holstein","125","0.343672838117788","0.297246133535994","0.390099542699582"
"Some worries","2003","Hamburg","58","0.384458589761697","0.312383948647249","0.456533230876145"
"Some worries","2003","Lower Saxony","380","0.33649771759321","0.308561891606654","0.364433543579765"
"Some worries","2003","Bremen","","","",""
"Some worries","2003","North Rhine-Westphalia","1027","0.418414864021009","0.399543919472291","0.437285808569727"
"Some worries","2003","Hesse","364","0.370405459386874","0.339583417171285","0.401227501602464"
"Some worries","2003","Rhineland-Palatinate,Saarland","250","0.32072206666501","0.28648574017707","0.35495839315295"
"Some worries","2003","Baden-Württemberg","621","0.425304216130231","0.401251856951978","0.449356575308484"
"Some worries","2003","Bavaria","751","0.408223557128044","0.38612902036934","0.430318093886747"
"Some worries","2003","Berlin","195","0.426960712016881","0.381905633403388","0.472015790630373"
"Some worries","2003","Brandenburg","218","0.43179791397044","0.388424769386878","0.475171058554002"
"Some worries","2003","Mecklenburg-Western Pomerania","126","0.422755808824572","0.364996829703825","0.480514787945319"
"Some worries","2003","Saxony","420","0.442285049124539","0.409819293295578","0.474750804953501"
"Some worries","2003","Saxony-Anhalt","230","0.535044322471081","0.489113983813554","0.580974661128608"
"Some worries","2003","Thuringia","265","0.559167603184088","0.516204349791093","0.602130856577084"
"No worries","2003","Schleswig-Holstein","245","0.570479306741836","0.522090260932621","0.618868352551052"
"No worries","2003","Hamburg","98","0.467007986729043","0.393089754638313","0.540926218819774"
"No worries","2003","Lower Saxony","595","0.531098101384278","0.501594324518566","0.560601878249991"
"No worries","2003","Bremen","46","0.478280004872691","0.375078343305547","0.581481666439835"
"No worries","2003","North Rhine-Westphalia","1218","0.418607627287571","0.39973546464381","0.437479789931332"
"No worries","2003","Hesse","464","0.466869082202558","0.435026613074766","0.49871155133035"
"No worries","2003","Rhineland-Palatinate,Saarland","377","0.521234179832445","0.4845923631648","0.55787599650009"
"No worries","2003","Baden-Württemberg","781","0.433131190008511","0.409024374651954","0.457238005365068"
"No worries","2003","Bavaria","881","0.4455874245211","0.423244499316189","0.467930349726011"
"No worries","2003","Berlin","150","0.333486711724186","0.29054283292555","0.376430590522822"
"No worries","2003","Brandenburg","144","0.296732309080758","0.256731204955288","0.336733413206228"
"No worries","2003","Mecklenburg-Western Pomerania","95","0.355126173510708","0.299173138663711","0.411079208357706"
"No worries","2003","Saxony","264","0.283932980105843","0.25445803524006","0.313407924971626"
"No worries","2003","Saxony-Anhalt","127","0.236407426407563","0.197281881815464","0.275532970999661"
"No worries","2003","Thuringia","129","0.196142344174055","0.161781433515219","0.23050325483289"
"Big worries","2004","Schleswig-Holstein","49","0.171223076650993","0.133397498358751","0.209048654943235"
"Big worries","2004","Hamburg","","","",""
"Big worries","2004","Lower Saxony","190","0.199671769128816","0.175730577831549","0.223612960426084"
"Big worries","2004","Bremen","","","",""
"Big worries","2004","North Rhine-Westphalia","484","0.227475723013382","0.211195617559216","0.243755828467549"
"Big worries","2004","Hesse","133","0.172948652968459","0.148157075572623","0.197740230364296"
"Big worries","2004","Rhineland-Palatinate,Saarland","109","0.180228679716144","0.151875351104208","0.208582008328079"
"Big worries","2004","Baden-Württemberg","241","0.165654689824329","0.147158723971684","0.184150655676975"
"Big worries","2004","Bavaria","269","0.170251205419471","0.153035598747306","0.187466812091635"
"Big worries","2004","Berlin","126","0.275257028408969","0.234352012423289","0.316162044394649"
"Big worries","2004","Brandenburg","132","0.368601658526285","0.32441962377593","0.41278369327664"
"Big worries","2004","Mecklenburg-Western Pomerania","81","0.38029847523991","0.323738599364399","0.43685835111542"
"Big worries","2004","Saxony","236","0.301791482656625","0.271112219410295","0.332470745902955"
"Big worries","2004","Saxony-Anhalt","134","0.304720630049125","0.263283514093406","0.346157746004843"
"Big worries","2004","Thuringia","136","0.28895042146628","0.24929908406348","0.32860175886908"
"Some worries","2004","Schleswig-Holstein","86","0.263233290280292","0.219013059326463","0.307453521234122"
"Some worries","2004","Hamburg","58","0.410536257611507","0.335475934957","0.485596580266014"
"Some worries","2004","Lower Saxony","366","0.330425170123838","0.302254999559055","0.358595340688621"
"Some worries","2004","Bremen","37","0.393762559292813","0.295514297589915","0.492010820995711"
"Some worries","2004","North Rhine-Westphalia","997","0.399916132088411","0.380891158781907","0.418941105394915"
"Some worries","2004","Hesse","356","0.421391865441907","0.389023954313528","0.453759776570285"
"Some worries","2004","Rhineland-Palatinate,Saarland","284","0.412233021664295","0.375923567447293","0.448542475881296"
"Some worries","2004","Baden-Württemberg","674","0.489057009445518","0.464187443855663","0.513926575035373"
"Some worries","2004","Bavaria","769","0.414847362464167","0.392279903108534","0.437414821819799"
"Some worries","2004","Berlin","176","0.399657375657335","0.354797418153672","0.444517333160998"
"Some worries","2004","Brandenburg","202","0.381181437308955","0.336701630729923","0.425661243887987"
"Some worries","2004","Mecklenburg-Western Pomerania","131","0.392654922595878","0.335759391675231","0.449550453516525"
"Some worries","2004","Saxony","391","0.448094215361689","0.414857660000396","0.481330770722982"
"Some worries","2004","Saxony-Anhalt","231","0.468920470506778","0.423995448643694","0.513845492369862"
"Some worries","2004","Thuringia","242","0.479901082351459","0.436197697748359","0.52360446695456"
"No worries","2004","Schleswig-Holstein","246","0.565543633068715","0.515770870654794","0.615316395482635"
"No worries","2004","Hamburg","90","0.442740679901929","0.366951099421682","0.518530260382176"
"No worries","2004","Lower Saxony","515","0.469903060747346","0.440012425781178","0.499793695713514"
"No worries","2004","Bremen","42","0.411994030388943","0.313019689647488","0.510968371130398"
"No worries","2004","North Rhine-Westphalia","1066","0.372608144898206","0.353831014221832","0.391385275574581"
"No worries","2004","Hesse","405","0.405659481589634","0.373472680461665","0.437846282717604"
"No worries","2004","Rhineland-Palatinate,Saarland","313","0.407538298619562","0.371292297859806","0.443784299379318"
"No worries","2004","Baden-Württemberg","637","0.345288300730153","0.321633558756561","0.368943042703744"
"No worries","2004","Bavaria","793","0.414901432116363","0.392333544868079","0.437469319364646"
"No worries","2004","Berlin","156","0.325085595933696","0.282187445881367","0.367983745986026"
"No worries","2004","Brandenburg","124","0.25021690416476","0.210548795188189","0.289885013141331"
"No worries","2004","Mecklenburg-Western Pomerania","71","0.227046602164212","0.178238824679643","0.27585437964878"
"No worries","2004","Saxony","233","0.250114301981686","0.221169827836017","0.279058776127355"
"No worries","2004","Saxony-Anhalt","109","0.226358899444097","0.188686136388707","0.264031662499488"
"No worries","2004","Thuringia","124","0.231148496182261","0.194270866178939","0.268026126185582"
"Big worries","2005","Schleswig-Holstein","50","0.196020957651346","0.15589478053103","0.236147134771663"
"Big worries","2005","Hamburg","","","",""
"Big worries","2005","Lower Saxony","166","0.187329567376493","0.163218885365847","0.21144024938714"
"Big worries","2005","Bremen","","","",""
"Big worries","2005","North Rhine-Westphalia","420","0.199953400264804","0.183998228022277","0.215908572507331"
"Big worries","2005","Hesse","134","0.187984760096651","0.161594999123351","0.214374521069952"
"Big worries","2005","Rhineland-Palatinate,Saarland","104","0.188622031487859","0.159087780773351","0.218156282202366"
"Big worries","2005","Baden-Württemberg","219","0.173465561869818","0.153922051609298","0.193009072130337"
"Big worries","2005","Bavaria","257","0.195030499894289","0.176381114487094","0.213679885301484"
"Big worries","2005","Berlin","124","0.294638037981482","0.250882755862747","0.338393320100217"
"Big worries","2005","Brandenburg","122","0.327533380055787","0.284505183851243","0.370561576260331"
"Big worries","2005","Mecklenburg-Western Pomerania","64","0.397674564639853","0.33852524881764","0.456823880462066"
"Big worries","2005","Saxony","245","0.317064971862283","0.285311958676595","0.348817985047971"
"Big worries","2005","Saxony-Anhalt","102","0.257857731846803","0.217439668813978","0.298275794879628"
"Big worries","2005","Thuringia","102","0.238754526922232","0.19836540835635","0.279143645488114"
"Some worries","2005","Schleswig-Holstein","84","0.24718389519558","0.203581664837193","0.290786125553966"
"Some worries","2005","Hamburg","61","0.390239092613425","0.313196142203162","0.467282043023688"
"Some worries","2005","Lower Saxony","349","0.343600815480631","0.314254052126075","0.372947578835187"
"Some worries","2005","Bremen","","","",""
"Some worries","2005","North Rhine-Westphalia","993","0.428056367968756","0.408318213030608","0.447794522906903"
"Some worries","2005","Hesse","364","0.47245840581156","0.438737270406622","0.506179541216498"
"Some worries","2005","Rhineland-Palatinate,Saarland","273","0.41285733100964","0.37568755325005","0.45002710876923"
"Some worries","2005","Baden-Württemberg","622","0.447168301121618","0.421505891419091","0.472830710824146"
"Some worries","2005","Bavaria","771","0.416641727232835","0.393437206309067","0.439846248156603"
"Some worries","2005","Berlin","163","0.425873858117473","0.378414242586234","0.473333473648713"
"Some worries","2005","Brandenburg","219","0.450766554803703","0.405147706014732","0.496385403592673"
"Some worries","2005","Mecklenburg-Western Pomerania","122","0.363189141794825","0.305066964520049","0.421311319069601"
"Some worries","2005","Saxony","357","0.410418436149533","0.376851902508218","0.443984969790849"
"Some worries","2005","Saxony-Anhalt","235","0.516238190182824","0.470065764697403","0.562410615668244"
"Some worries","2005","Thuringia","214","0.538332856790566","0.491103053828404","0.585562659752728"
"No worries","2005","Schleswig-Holstein","242","0.556795147153074","0.50658353763285","0.607006756673298"
"No worries","2005","Hamburg","69","0.397616686578154","0.320320779498097","0.474912593658212"
"No worries","2005","Lower Saxony","491","0.469069617142875","0.438231593162133","0.499907641123618"
"No worries","2005","Bremen","36","0.439434433333221","0.327109101518829","0.551759765147613"
"No worries","2005","North Rhine-Westphalia","1001","0.37199023176644","0.352709281896964","0.391271181635917"
"No worries","2005","Hesse","344","0.339556834091788","0.307570386624494","0.371543281559082"
"No worries","2005","Rhineland-Palatinate,Saarland","297","0.398520637502501","0.361558769111887","0.435482505893115"
"No worries","2005","Baden-Württemberg","601","0.379366137008564","0.3543216306517","0.404410643365429"
"No worries","2005","Bavaria","706","0.388327772872876","0.365388367747168","0.411267177998583"
"No worries","2005","Berlin","130","0.279488103901045","0.236417366718048","0.322558841084042"
"No worries","2005","Brandenburg","116","0.221700065140511","0.183615728235556","0.259784402045466"
"No worries","2005","Mecklenburg-Western Pomerania","77","0.239136293565322","0.187584189205804","0.290688397924841"
"No worries","2005","Saxony","223","0.272516591988183","0.242133698045736","0.302899485930631"
"No worries","2005","Saxony-Anhalt","113","0.225904077970373","0.187267268230984","0.264540887709763"
"No worries","2005","Thuringia","112","0.222912616287202","0.183482463480624","0.26234276909378"
"Big worries","2006","Schleswig-Holstein","56","0.171586125591408","0.133221947164836","0.20995030401798"
"Big worries","2006","Hamburg","","","",""
"Big worries","2006","Lower Saxony","178","0.164371880653074","0.142529960631988","0.18621380067416"
"Big worries","2006","Bremen","","","",""
"Big worries","2006","North Rhine-Westphalia","427","0.1916384070539","0.176283488139833","0.206993325967968"
"Big worries","2006","Hesse","139","0.174406081436548","0.149778899052701","0.199033263820396"
"Big worries","2006","Rhineland-Palatinate,Saarland","99","0.185928420455233","0.157648051438909","0.214208789471557"
"Big worries","2006","Baden-Württemberg","229","0.158437704192126","0.14032350893846","0.176551899445791"
"Big worries","2006","Bavaria","250","0.157283169502959","0.140702213771724","0.173864125234194"
"Big worries","2006","Berlin","122","0.249832938615235","0.209834256916074","0.289831620314397"
"Big worries","2006","Brandenburg","108","0.260358188333778","0.221660861646903","0.299055515020654"
"Big worries","2006","Mecklenburg-Western Pomerania","69","0.294273235071143","0.242003494884833","0.346542975257454"
"Big worries","2006","Saxony","202","0.245813164175533","0.216986145964287","0.27464018238678"
"Big worries","2006","Saxony-Anhalt","106","0.202695125148063","0.166234550228093","0.239155700068033"
"Big worries","2006","Thuringia","112","0.237348107382178","0.19990573868769","0.274790476076667"
"Some worries","2006","Schleswig-Holstein","124","0.388839680517869","0.33923484662931","0.438444514406428"
"Some worries","2006","Hamburg","45","0.320819309715273","0.246854475076312","0.394784144354234"
"Some worries","2006","Lower Saxony","363","0.343576430447179","0.315588274028052","0.371564586866306"
"Some worries","2006","Bremen","","","",""
"Some worries","2006","North Rhine-Westphalia","945","0.386685730357248","0.367687024309168","0.405684436405328"
"Some worries","2006","Hesse","329","0.38955684305614","0.357907936832605","0.421205749279674"
"Some worries","2006","Rhineland-Palatinate,Saarland","288","0.377379616380814","0.342144008177279","0.412615224584348"
"Some worries","2006","Baden-Württemberg","615","0.428603614211897","0.404054077627147","0.453153150796647"
"Some worries","2006","Bavaria","735","0.387722119127211","0.365531870209718","0.409912368044703"
"Some worries","2006","Berlin","182","0.450342577332183","0.404374177389938","0.496310977274429"
"Some worries","2006","Brandenburg","224","0.451931309614855","0.408044063713601","0.495818555516109"
"Some worries","2006","Mecklenburg-Western Pomerania","118","0.397650069959545","0.34151534113326","0.45378479878583"
"Some worries","2006","Saxony","398","0.466812039596733","0.433410316494348","0.500213762699119"
"Some worries","2006","Saxony-Anhalt","226","0.517495208033452","0.472174818660153","0.562815597406751"
"Some worries","2006","Thuringia","249","0.518986915060828","0.475016162135445","0.562957667986211"
"No worries","2006","Schleswig-Holstein","191","0.439574193890723","0.389068970896834","0.490079416884612"
"No worries","2006","Hamburg","90","0.551971436106293","0.473173738278274","0.630769133934313"
"No worries","2006","Lower Saxony","565","0.492051688899747","0.462588099660071","0.521515278139423"
"No worries","2006","Bremen","39","0.501897905179701","0.387200514871906","0.616595295487496"
"No worries","2006","North Rhine-Westphalia","1152","0.421675862588851","0.40241044415348","0.440941281024223"
"No worries","2006","Hesse","444","0.436037075507312","0.403853250519699","0.468220900494925"
"No worries","2006","Rhineland-Palatinate,Saarland","340","0.436691963163953","0.400638958980436","0.472744967347471"
"No worries","2006","Baden-Württemberg","717","0.412958681595977","0.388533698337427","0.437383664854526"
"No worries","2006","Bavaria","867","0.45499471136983","0.432315333736804","0.477674089002856"
"No worries","2006","Berlin","146","0.299824484052581","0.257491504025378","0.342157464079784"
"No worries","2006","Brandenburg","162","0.287710502051366","0.24779048257058","0.327630521532152"
"No worries","2006","Mecklenburg-Western Pomerania","105","0.308076694969312","0.255120707851647","0.361032682086977"
"No worries","2006","Saxony","257","0.287374796227733","0.257076890683006","0.31767270177246"
"No worries","2006","Saxony-Anhalt","135","0.279809666818485","0.23909558437052","0.32052374926645"
"No worries","2006","Thuringia","135","0.243664977556994","0.205885067979352","0.281444887134635"
"Big worries","2007","Schleswig-Holstein","44","0.162861825360665","0.122963160365972","0.202760490355357"
