"plh0042","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Some worries","2016","Single parent ","428","0.297446727386477","0.274054193774048","0.320839260998907"
"Big worries","2017","(Married) couple without C. ","309","0.0664277562774498","0.0590248537991626","0.0738306587557371"
"Big worries","2017","1-pers.-HH","172","0.079155219355782","0.0677005151928304","0.0906099235187336"
"Big worries","2017","Couple + C. GT 16 ","188","0.0771352140871998","0.0663318918878709","0.0879385362865288"
"Big worries","2017","Couple + C. LE 16 ","459","0.0907697374558349","0.0826846503635833","0.0988548245480865"
"Big worries","2017","Couple + C. LE and GT 16","149","0.0972298406546233","0.0829733286985858","0.111486352610661"
"Big worries","2017","Single parent ","162","0.108458723217679","0.0927275643778825","0.124189882057476"
"No worries","2017","(Married) couple without C. ","2857","0.674931210212054","0.661006997030559","0.688855423393549"
"No worries","2017","1-pers.-HH","1360","0.642104640046977","0.621765535833877","0.662443744260076"
"No worries","2017","Couple + C. GT 16 ","1435","0.608625181226814","0.58886306974425","0.628387292709378"
"No worries","2017","Couple + C. LE 16 ","2841","0.591565134333701","0.577731384727002","0.605398883940401"
"No worries","2017","Couple + C. LE and GT 16","1018","0.59403515783836","0.570404534126061","0.61766578155066"
"No worries","2017","Single parent ","891","0.601057247904923","0.57628468420612","0.625829811603726"
"Some worries","2017","(Married) couple without C. ","1181","0.258641033510496","0.245623873099223","0.271658193921769"
"Some worries","2017","1-pers.-HH","602","0.278740140597241","0.259716373415098","0.297763907779385"
"Some worries","2017","Couple + C. GT 16 ","720","0.314239604685986","0.295443034683003","0.333036174688969"
"Some worries","2017","Couple + C. LE 16 ","1550","0.317665128210464","0.304562428841093","0.330767827579835"
"Some worries","2017","Couple + C. LE and GT 16","492","0.308735001507016","0.286504968068373","0.33096503494566"
"Some worries","2017","Single parent ","448","0.290484028877398","0.267517256692284","0.313450801062512"
"Big worries","2018","(Married) couple without C. ","171","0.0406102538426463","0.0344601782453931","0.0467603294398996"
"Big worries","2018","1-pers.-HH","97","0.0446013366336417","0.0357955080714605","0.0534071651958229"
"Big worries","2018","Couple + C. GT 16 ","112","0.0546714231136076","0.0450123853959228","0.0643304608312924"
"Big worries","2018","Couple + C. LE 16 ","232","0.0466795952826065","0.0404857766344503","0.0528734139307627"
"Big worries","2018","Couple + C. LE and GT 16","79","0.0637138917829132","0.0517797436118736","0.0756480399539528"
"Big worries","2018","Single parent ","94","0.0763190847332727","0.0628738079722096","0.0897643614943358"
"No worries","2018","(Married) couple without C. ","2922","0.748437063451088","0.734917395141408","0.761956731760767"
"No worries","2018","1-pers.-HH","1528","0.739535748060135","0.720813516028489","0.758257980091781"
"No worries","2018","Couple + C. GT 16 ","1501","0.7122639287208","0.693029472652596","0.731498384789003"
"No worries","2018","Couple + C. LE 16 ","3099","0.70415495838502","0.690753817643881","0.717556099126159"
"No worries","2018","Couple + C. LE and GT 16","1149","0.696771656117046","0.674312149901186","0.719231162332907"
"No worries","2018","Single parent ","1028","0.664722201750796","0.640815774630049","0.688628628871544"
"Some worries","2018","(Married) couple without C. ","864","0.210952682706266","0.198240822271543","0.22366454314099"
"Some worries","2018","1-pers.-HH","486","0.215862915306224","0.198312435650758","0.23341339496169"
"Some worries","2018","Couple + C. GT 16 ","515","0.233064648165593","0.215101607232997","0.251027689098189"
"Some worries","2018","Couple + C. LE 16 ","1125","0.249165446332374","0.236465802739009","0.261865089925738"
"Some worries","2018","Couple + C. LE and GT 16","381","0.23951445210004","0.218660834122232","0.260368070077848"
"Some worries","2018","Single parent ","376","0.258958713515931","0.236775285881385","0.281142141150477"
"Big worries","2019","(Married) couple without C. ","242","0.0546248208792231","0.0482365637063093","0.0610130780521368"
"Big worries","2019","1-pers.-HH","150","0.065991217814972","0.0560731152004506","0.0759093204294935"
"Big worries","2019","Couple + C. GT 16 ","125","0.0536110669185006","0.0442872800267237","0.0629348538102775"
"Big worries","2019","Couple + C. LE 16 ","246","0.0584080293369186","0.0514422208728088","0.0653738378010284"
"Big worries","2019","Couple + C. LE and GT 16","113","0.0892927562729388","0.0756525715167902","0.102932941029087"
"Big worries","2019","Single parent ","110","0.0984160726045368","0.0830415529392951","0.113790592269778"
"No worries","2019","(Married) couple without C. ","3628","0.731801597953504","0.719347563862682","0.744255632044327"
"No worries","2019","1-pers.-HH","1738","0.711072829269279","0.692965213087524","0.729180445451034"
"No worries","2019","Couple + C. GT 16 ","1549","0.682876222327051","0.663613587768868","0.702138856885233"
"No worries","2019","Couple + C. LE 16 ","2991","0.677923694525862","0.664044199253318","0.691803189798406"
"No worries","2019","Couple + C. LE and GT 16","1162","0.647246227871096","0.624390590323324","0.670101865418869"
"No worries","2019","Single parent ","952","0.653119957081155","0.62855298709749","0.67768692706482"
"Some worries","2019","(Married) couple without C. ","991","0.213573581167273","0.202052636449495","0.22509452588505"
"Some worries","2019","1-pers.-HH","519","0.222935952915749","0.206308393432882","0.239563512398616"
"Some worries","2019","Couple + C. GT 16 ","568","0.263512710754449","0.245277377726231","0.281748043782667"
"Some worries","2019","Couple + C. LE 16 ","1117","0.263668276137219","0.250580387997331","0.276756164277108"
"Some worries","2019","Couple + C. LE and GT 16","404","0.263461015855965","0.242390324130012","0.284531707581918"
"Some worries","2019","Single parent ","380","0.248463970314308","0.226160518910529","0.270767421718088"
