"ple0179","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"Never","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Never","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Never","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Never","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Never","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Never","2017","Saxony","1-pers.-HH","","","",""
"Never","2017","Saxony","(Married) couple without C. ","","","",""
"Never","2017","Saxony","Single parent ","","","",""
"Never","2017","Saxony","Couple + C. LE 16 ","","","",""
"Never","2017","Saxony","Couple + C. GT 16 ","","","",""
"Never","2017","Saxony","Couple + C. LE and GT 16","","","",""
"Never","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"Never","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Never","2017","Saxony-Anhalt","Single parent ","","","",""
"Never","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Never","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Never","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Never","2017","Thuringia","1-pers.-HH","","","",""
"Never","2017","Thuringia","(Married) couple without C. ","","","",""
"Never","2017","Thuringia","Single parent ","","","",""
"Never","2017","Thuringia","Couple + C. LE 16 ","","","",""
"Never","2017","Thuringia","Couple + C. GT 16 ","","","",""
"Never","2017","Thuringia","Couple + C. LE and GT 16","","","",""
"Daily","2018","Schleswig-Holstein","1-pers.-HH","10","","",""
"Daily","2018","Schleswig-Holstein","(Married) couple without C. ","28","","",""
"Daily","2018","Schleswig-Holstein","Single parent ","6","","",""
"Daily","2018","Schleswig-Holstein","Couple + C. LE 16 ","49","0.176675634889993","0.129679553775456","0.22367171600453"
"Daily","2018","Schleswig-Holstein","Couple + C. GT 16 ","19","","",""
"Daily","2018","Schleswig-Holstein","Couple + C. LE and GT 16","9","","",""
"Daily","2018","Hamburg","1-pers.-HH","5","","",""
"Daily","2018","Hamburg","(Married) couple without C. ","12","","",""
"Daily","2018","Hamburg","Single parent ","4","","",""
"Daily","2018","Hamburg","Couple + C. LE 16 ","19","","",""
"Daily","2018","Hamburg","Couple + C. GT 16 ","4","","",""
"Daily","2018","Hamburg","Couple + C. LE and GT 16","9","","",""
"Daily","2018","Lower Saxony","1-pers.-HH","31","0.084569130827226","0.0562565247615962","0.112881736892856"
"Daily","2018","Lower Saxony","(Married) couple without C. ","84","0.10178738888973","0.0804994408839402","0.12307533689552"
"Daily","2018","Lower Saxony","Single parent ","31","0.135728721398162","0.0914652885706602","0.179992154225663"
"Daily","2018","Lower Saxony","Couple + C. LE 16 ","103","0.167609948976898","0.135959160223523","0.199260737730273"
"Daily","2018","Lower Saxony","Couple + C. GT 16 ","78","0.257453308793609","0.209990830287857","0.304915787299361"
"Daily","2018","Lower Saxony","Couple + C. LE and GT 16","49","0.239957839304922","0.184280280567695","0.295635398042149"
"Daily","2018","Bremen","1-pers.-HH","3","","",""
"Daily","2018","Bremen","(Married) couple without C. ","6","","",""
"Daily","2018","Bremen","Single parent ","1","","",""
"Daily","2018","Bremen","Couple + C. LE 16 ","10","","",""
"Daily","2018","Bremen","Couple + C. GT 16 ","5","","",""
"Daily","2018","Bremen","Couple + C. LE and GT 16","1","","",""
"Daily","2018","North Rhine-Westphalia","1-pers.-HH","65","0.103159723707523","0.0815490453442061","0.124770402070839"
"Daily","2018","North Rhine-Westphalia","(Married) couple without C. ","148","0.091672840796413","0.0773808177800087","0.105964863812817"
"Daily","2018","North Rhine-Westphalia","Single parent ","46","0.106026521982233","0.0788499792965496","0.133203064667916"
"Daily","2018","North Rhine-Westphalia","Couple + C. LE 16 ","147","0.140892878723037","0.1205537138755","0.161232043570574"
"Daily","2018","North Rhine-Westphalia","Couple + C. GT 16 ","94","0.123057398444569","0.098978616208586","0.147136180680551"
"Daily","2018","North Rhine-Westphalia","Couple + C. LE and GT 16","80","0.110077805859738","0.084539852728207","0.135615758991268"
"Daily","2018","Hesse","1-pers.-HH","17","","",""
"Daily","2018","Hesse","(Married) couple without C. ","37","0.0989152523188207","0.0718669746959732","0.125963529941668"
"Daily","2018","Hesse","Single parent ","19","","",""
"Daily","2018","Hesse","Couple + C. LE 16 ","53","0.141646706759424","0.105064351977142","0.178229061541706"
"Daily","2018","Hesse","Couple + C. GT 16 ","30","0.152846221956904","0.105723262017686","0.199969181896122"
"Daily","2018","Hesse","Couple + C. LE and GT 16","19","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","1-pers.-HH","14","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","(Married) couple without C. ","29","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","Single parent ","10","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","30","0.0795313465248245","0.0490160012081565","0.110046691841493"
"Daily","2018","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","18","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","17","","",""
"Daily","2018","Baden-Württemberg","1-pers.-HH","20","","",""
"Daily","2018","Baden-Württemberg","(Married) couple without C. ","49","0.0589867994077973","0.0426812220611938","0.0752923767544007"
"Daily","2018","Baden-Württemberg","Single parent ","14","","",""
"Daily","2018","Baden-Württemberg","Couple + C. LE 16 ","61","0.143325816349943","0.117237171212343","0.169414461487543"
"Daily","2018","Baden-Württemberg","Couple + C. GT 16 ","25","","",""
"Daily","2018","Baden-Württemberg","Couple + C. LE and GT 16","24","","",""
"Daily","2018","Bavaria","1-pers.-HH","45","0.0645458695408989","0.045250658008323","0.0838410810734749"
"Daily","2018","Bavaria","(Married) couple without C. ","82","0.0557615524383893","0.0426134394256724","0.0689096654511062"
"Daily","2018","Bavaria","Single parent ","20","","",""
"Daily","2018","Bavaria","Couple + C. LE 16 ","90","0.128105896391509","0.106049719883384","0.150162072899634"
"Daily","2018","Bavaria","Couple + C. GT 16 ","63","0.144686749749207","0.114793766741366","0.174579732757048"
"Daily","2018","Bavaria","Couple + C. LE and GT 16","42","0.138431606726525","0.101394473252915","0.175468740200136"
"Daily","2018","Berlin","1-pers.-HH","20","","",""
"Daily","2018","Berlin","(Married) couple without C. ","21","","",""
"Daily","2018","Berlin","Single parent ","11","","",""
"Daily","2018","Berlin","Couple + C. LE 16 ","21","","",""
"Daily","2018","Berlin","Couple + C. GT 16 ","10","","",""
"Daily","2018","Berlin","Couple + C. LE and GT 16","15","","",""
"Daily","2018","Brandenburg","1-pers.-HH","8","","",""
"Daily","2018","Brandenburg","(Married) couple without C. ","38","0.0766034503238299","0.0511070869832256","0.102099813664434"
"Daily","2018","Brandenburg","Single parent ","4","","",""
"Daily","2018","Brandenburg","Couple + C. LE 16 ","39","0.227944561150097","0.170236174550367","0.285652947749828"
"Daily","2018","Brandenburg","Couple + C. GT 16 ","7","","",""
"Daily","2018","Brandenburg","Couple + C. LE and GT 16","9","","",""
"Daily","2018","Mecklenburg-Western Pomerania","1-pers.-HH","15","","",""
"Daily","2018","Mecklenburg-Western Pomerania","(Married) couple without C. ","21","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","15","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","4","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","7","","",""
"Daily","2018","Saxony","1-pers.-HH","30","0.133081811808081","0.0943216579081007","0.171841965708061"
"Daily","2018","Saxony","(Married) couple without C. ","45","0.0701770442753225","0.0493160733594705","0.0910380151911745"
"Daily","2018","Saxony","Single parent ","13","","",""
"Daily","2018","Saxony","Couple + C. LE 16 ","55","0.136921252174193","0.098898468430066","0.17494403591832"
"Daily","2018","Saxony","Couple + C. GT 16 ","25","","",""
"Daily","2018","Saxony","Couple + C. LE and GT 16","18","","",""
"Daily","2018","Saxony-Anhalt","1-pers.-HH","26","","",""
"Daily","2018","Saxony-Anhalt","(Married) couple without C. ","53","0.133383780464946","0.0969763016742846","0.169791259255608"
"Daily","2018","Saxony-Anhalt","Single parent ","8","","",""
"Daily","2018","Saxony-Anhalt","Couple + C. LE 16 ","36","0.226529765375881","0.164334416655393","0.288725114096368"
"Daily","2018","Saxony-Anhalt","Couple + C. GT 16 ","11","","",""
"Daily","2018","Saxony-Anhalt","Couple + C. LE and GT 16","5","","",""
"Daily","2018","Thuringia","1-pers.-HH","25","","",""
"Daily","2018","Thuringia","(Married) couple without C. ","43","0.0967770719138254","0.0658030369264405","0.12775110690121"
"Daily","2018","Thuringia","Single parent ","12","","",""
"Daily","2018","Thuringia","Couple + C. LE 16 ","54","0.261696770275239","0.196006593116012","0.327386947434467"
"Daily","2018","Thuringia","Couple + C. GT 16 ","10","","",""
"Daily","2018","Thuringia","Couple + C. LE and GT 16","14","","",""
"Four to six days a week","2018","Schleswig-Holstein","1-pers.-HH","25","","",""
"Four to six days a week","2018","Schleswig-Holstein","(Married) couple without C. ","86","0.341177407940028","0.285545959982796","0.396808855897259"
"Four to six days a week","2018","Schleswig-Holstein","Single parent ","16","","",""
"Four to six days a week","2018","Schleswig-Holstein","Couple + C. LE 16 ","71","0.315163236341428","0.257916709996414","0.372409762686442"
"Four to six days a week","2018","Schleswig-Holstein","Couple + C. GT 16 ","28","","",""
"Four to six days a week","2018","Schleswig-Holstein","Couple + C. LE and GT 16","30","0.404807026801727","0.283599180289714","0.52601487331374"
"Four to six days a week","2018","Hamburg","1-pers.-HH","18","","",""
"Four to six days a week","2018","Hamburg","(Married) couple without C. ","33","0.180042610034291","0.119749305926171","0.24033591414241"
"Four to six days a week","2018","Hamburg","Single parent ","5","","",""
"Four to six days a week","2018","Hamburg","Couple + C. LE 16 ","27","","",""
"Four to six days a week","2018","Hamburg","Couple + C. GT 16 ","7","","",""
"Four to six days a week","2018","Hamburg","Couple + C. LE and GT 16","4","","",""
"Four to six days a week","2018","Lower Saxony","1-pers.-HH","72","0.203074288189183","0.16213903079206","0.244009545586305"
"Four to six days a week","2018","Lower Saxony","(Married) couple without C. ","196","0.229050966922674","0.199465655949269","0.258636277896079"
"Four to six days a week","2018","Lower Saxony","Single parent ","56","0.255609600702962","0.199236342613069","0.311982858792855"
"Four to six days a week","2018","Lower Saxony","Couple + C. LE 16 ","157","0.285167247236383","0.24690916086899","0.323425333603775"
"Four to six days a week","2018","Lower Saxony","Couple + C. GT 16 ","88","0.28051185903776","0.231744782199434","0.329278935876087"
"Four to six days a week","2018","Lower Saxony","Couple + C. LE and GT 16","62","0.242947574643093","0.187034531118205","0.29886061816798"
"Four to six days a week","2018","Bremen","1-pers.-HH","5","","",""
"Four to six days a week","2018","Bremen","(Married) couple without C. ","13","","",""
"Four to six days a week","2018","Bremen","Single parent ","4","","",""
"Four to six days a week","2018","Bremen","Couple + C. LE 16 ","14","","",""
"Four to six days a week","2018","Bremen","Couple + C. GT 16 ","4","","",""
"Four to six days a week","2018","Bremen","Couple + C. LE and GT 16","10","","",""
"Four to six days a week","2018","North Rhine-Westphalia","1-pers.-HH","131","0.164121853287236","0.137806424284443","0.190437282290029"
"Four to six days a week","2018","North Rhine-Westphalia","(Married) couple without C. ","358","0.255937371569994","0.23432393574317","0.277550807396819"
"Four to six days a week","2018","North Rhine-Westphalia","Single parent ","98","0.171750463298806","0.138457366703958","0.205043559893655"
"Four to six days a week","2018","North Rhine-Westphalia","Couple + C. LE 16 ","315","0.249070939570813","0.223788095820596","0.27435378332103"
"Four to six days a week","2018","North Rhine-Westphalia","Couple + C. GT 16 ","178","0.229732404358573","0.198898607059739","0.260566201657407"
"Four to six days a week","2018","North Rhine-Westphalia","Couple + C. LE and GT 16","132","0.259596379678247","0.223824334792655","0.295368424563838"
"Four to six days a week","2018","Hesse","1-pers.-HH","54","0.206313942766884","0.156549413812478","0.25607847172129"
"Four to six days a week","2018","Hesse","(Married) couple without C. ","135","0.315910346376837","0.273792747861347","0.358027944892326"
"Four to six days a week","2018","Hesse","Single parent ","46","0.263727081291438","0.198252874694014","0.329201287888863"
"Four to six days a week","2018","Hesse","Couple + C. LE 16 ","82","0.30734585452101","0.258938953943121","0.355752755098899"
"Four to six days a week","2018","Hesse","Couple + C. GT 16 ","48","0.234890177725204","0.179374148108219","0.290406207342189"
"Four to six days a week","2018","Hesse","Couple + C. LE and GT 16","53","0.328902924384638","0.257647751835755","0.400158096933521"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","1-pers.-HH","31","0.119096755986361","0.0773275545977346","0.160865957374988"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","(Married) couple without C. ","102","0.237107546870733","0.197724126411417","0.276490967330049"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","Single parent ","24","","",""
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","81","0.251431759847468","0.202502304026252","0.300361215668683"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","55","0.415481365233999","0.341401772518058","0.489560957949939"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","32","0.351451996443546","0.271506891274446","0.431397101612647"
"Four to six days a week","2018","Baden-Württemberg","1-pers.-HH","46","0.1084262616892","0.0769994701614417","0.139853053216957"
"Four to six days a week","2018","Baden-Württemberg","(Married) couple without C. ","135","0.165004482335816","0.139315266362863","0.190693698308769"
"Four to six days a week","2018","Baden-Württemberg","Single parent ","31","0.181166082621432","0.126686492030006","0.235645673212859"
"Four to six days a week","2018","Baden-Württemberg","Couple + C. LE 16 ","171","0.2519689351974","0.219645702330089","0.284292168064711"
"Four to six days a week","2018","Baden-Württemberg","Couple + C. GT 16 ","109","0.288173777468942","0.242932803369008","0.333414751568876"
"Four to six days a week","2018","Baden-Württemberg","Couple + C. LE and GT 16","69","0.206388394333181","0.15622063227205","0.256556156394312"
"Four to six days a week","2018","Bavaria","1-pers.-HH","110","0.176374675648491","0.14644603253337","0.206303318763612"
"Four to six days a week","2018","Bavaria","(Married) couple without C. ","280","0.242616246752792","0.218053717072129","0.267178776433454"
"Four to six days a week","2018","Bavaria","Single parent ","84","0.228287640733597","0.184377638361811","0.272197643105383"
"Four to six days a week","2018","Bavaria","Couple + C. LE 16 ","260","0.313904763886685","0.283277728965998","0.344531798807372"
"Four to six days a week","2018","Bavaria","Couple + C. GT 16 ","152","0.322236724831421","0.282524994687069","0.361948454975773"
"Four to six days a week","2018","Bavaria","Couple + C. LE and GT 16","84","0.305811688572412","0.256398765427489","0.355224611717334"
"Four to six days a week","2018","Berlin","1-pers.-HH","51","0.174070001193958","0.130202718937273","0.217937283450643"
"Four to six days a week","2018","Berlin","(Married) couple without C. ","69","0.203386988527555","0.159558058687686","0.247215918367424"
"Four to six days a week","2018","Berlin","Single parent ","16","","",""
"Four to six days a week","2018","Berlin","Couple + C. LE 16 ","47","0.298927763624785","0.233662559630638","0.364192967618932"
"Four to six days a week","2018","Berlin","Couple + C. GT 16 ","7","","",""
"Four to six days a week","2018","Berlin","Couple + C. LE and GT 16","8","","",""
"Four to six days a week","2018","Brandenburg","1-pers.-HH","19","","",""
"Four to six days a week","2018","Brandenburg","(Married) couple without C. ","80","0.199710000351912","0.161384877879941","0.238035122823883"
"Four to six days a week","2018","Brandenburg","Single parent ","16","","",""
"Four to six days a week","2018","Brandenburg","Couple + C. LE 16 ","50","0.300206545507984","0.237155094045861","0.363257996970106"
"Four to six days a week","2018","Brandenburg","Couple + C. GT 16 ","15","","",""
"Four to six days a week","2018","Brandenburg","Couple + C. LE and GT 16","16","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","1-pers.-HH","21","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","(Married) couple without C. ","34","0.191250234833593","0.139515803922326","0.24298466574486"
"Four to six days a week","2018","Mecklenburg-Western Pomerania","Single parent ","2","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","27","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","19","","",""
"Four to six days a week","2018","Saxony","1-pers.-HH","68","0.227991938008932","0.1801170527647","0.275866823253164"
"Four to six days a week","2018","Saxony","(Married) couple without C. ","144","0.254489676618497","0.218918456252271","0.290060896984723"
"Four to six days a week","2018","Saxony","Single parent ","20","","",""
"Four to six days a week","2018","Saxony","Couple + C. LE 16 ","69","0.273665162664961","0.224352158330258","0.322978166999665"
"Four to six days a week","2018","Saxony","Couple + C. GT 16 ","39","0.212640816875314","0.152530660965999","0.27275097278463"
"Four to six days a week","2018","Saxony","Couple + C. LE and GT 16","19","","",""
"Four to six days a week","2018","Saxony-Anhalt","1-pers.-HH","18","","",""
"Four to six days a week","2018","Saxony-Anhalt","(Married) couple without C. ","74","0.207191564790913","0.163790952771589","0.250592176810237"
"Four to six days a week","2018","Saxony-Anhalt","Single parent ","11","","",""
"Four to six days a week","2018","Saxony-Anhalt","Couple + C. LE 16 ","37","0.185031536653609","0.127332741255618","0.2427303320516"
"Four to six days a week","2018","Saxony-Anhalt","Couple + C. GT 16 ","11","","",""
"Four to six days a week","2018","Saxony-Anhalt","Couple + C. LE and GT 16","14","","",""
"Four to six days a week","2018","Thuringia","1-pers.-HH","21","","",""
"Four to six days a week","2018","Thuringia","(Married) couple without C. ","60","0.154810662033937","0.11691482468739","0.192706499380485"
"Four to six days a week","2018","Thuringia","Single parent ","13","","",""
"Four to six days a week","2018","Thuringia","Couple + C. LE 16 ","33","0.205838150144907","0.145415285274079","0.266261015015735"
"Four to six days a week","2018","Thuringia","Couple + C. GT 16 ","22","","",""
"Four to six days a week","2018","Thuringia","Couple + C. LE and GT 16","10","","",""
"Two to three days a week","2018","Schleswig-Holstein","1-pers.-HH","59","0.396933623931833","0.313783333079772","0.480083914783894"
"Two to three days a week","2018","Schleswig-Holstein","(Married) couple without C. ","113","0.322229556195368","0.267393023191097","0.377066089199638"
"Two to three days a week","2018","Schleswig-Holstein","Single parent ","38","0.637615545972713","0.526584080828034","0.748647011117392"
"Two to three days a week","2018","Schleswig-Holstein","Couple + C. LE 16 ","99","0.338627924140626","0.280314016887076","0.396941831394176"
"Two to three days a week","2018","Schleswig-Holstein","Couple + C. GT 16 ","39","0.395202899028653","0.298408558692681","0.491997239364624"
"Two to three days a week","2018","Schleswig-Holstein","Couple + C. LE and GT 16","18","","",""
"Two to three days a week","2018","Hamburg","1-pers.-HH","32","0.314514315741627","0.21750215925598","0.411526472227274"
"Two to three days a week","2018","Hamburg","(Married) couple without C. ","79","0.503135403508395","0.42467559260006","0.581595214416731"
"Two to three days a week","2018","Hamburg","Single parent ","24","","",""
"Two to three days a week","2018","Hamburg","Couple + C. LE 16 ","48","0.514250113654152","0.4181940084294","0.610306218878905"
"Two to three days a week","2018","Hamburg","Couple + C. GT 16 ","26","","",""
"Two to three days a week","2018","Hamburg","Couple + C. LE and GT 16","15","","",""
"Two to three days a week","2018","Lower Saxony","1-pers.-HH","155","0.40614392373061","0.356170199196508","0.456117648264712"
"Two to three days a week","2018","Lower Saxony","(Married) couple without C. ","363","0.501322129167432","0.466120259895119","0.536523998439746"
"Two to three days a week","2018","Lower Saxony","Single parent ","99","0.435216489009179","0.371143077512597","0.499289900505761"
"Two to three days a week","2018","Lower Saxony","Couple + C. LE 16 ","215","0.420119575782369","0.378295448929099","0.461943702635638"
"Two to three days a week","2018","Lower Saxony","Couple + C. GT 16 ","116","0.363769951257233","0.311547194925012","0.415992707589454"
"Two to three days a week","2018","Lower Saxony","Couple + C. LE and GT 16","90","0.436689582330995","0.372026831108787","0.501352333553203"
"Two to three days a week","2018","Bremen","1-pers.-HH","14","","",""
"Two to three days a week","2018","Bremen","(Married) couple without C. ","37","0.656981645190092","0.54415051647323","0.769812773906954"
"Two to three days a week","2018","Bremen","Single parent ","11","","",""
"Two to three days a week","2018","Bremen","Couple + C. LE 16 ","13","","",""
"Two to three days a week","2018","Bremen","Couple + C. GT 16 ","14","","",""
"Two to three days a week","2018","Bremen","Couple + C. LE and GT 16","6","","",""
"Two to three days a week","2018","North Rhine-Westphalia","1-pers.-HH","325","0.416422543751219","0.381398028573924","0.451447058928514"
"Two to three days a week","2018","North Rhine-Westphalia","(Married) couple without C. ","796","0.48652711964235","0.461772030516703","0.511282208767996"
"Two to three days a week","2018","North Rhine-Westphalia","Single parent ","201","0.450613959628791","0.406693612674402","0.494534306583179"
"Two to three days a week","2018","North Rhine-Westphalia","Couple + C. LE 16 ","477","0.452992873152837","0.423891926791156","0.482093819514518"
"Two to three days a week","2018","North Rhine-Westphalia","Couple + C. GT 16 ","311","0.437881406700459","0.40151609639177","0.474246717009148"
"Two to three days a week","2018","North Rhine-Westphalia","Couple + C. LE and GT 16","243","0.480006675645423","0.439242120510355","0.520771230780492"
"Two to three days a week","2018","Hesse","1-pers.-HH","109","0.485839554225083","0.424374679720063","0.547304428730104"
"Two to three days a week","2018","Hesse","(Married) couple without C. ","220","0.41787266087028","0.373188239164287","0.462557082576274"
"Two to three days a week","2018","Hesse","Single parent ","74","0.428770702161165","0.355236183319615","0.502305221002714"
"Two to three days a week","2018","Hesse","Couple + C. LE 16 ","150","0.408740509970539","0.357164435890061","0.460316584051016"
"Two to three days a week","2018","Hesse","Couple + C. GT 16 ","103","0.467163804327569","0.401827354214912","0.532500254440227"
"Two to three days a week","2018","Hesse","Couple + C. LE and GT 16","66","0.358982667780192","0.286227896125213","0.431737439435171"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","1-pers.-HH","110","0.519745175033008","0.455317389754148","0.584172960311868"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","(Married) couple without C. ","225","0.459307169010461","0.413160962876593","0.505453375144328"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Single parent ","62","0.477826007868375","0.391628294183879","0.564023721552872"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","160","0.49413284946752","0.437745105129346","0.550520593805693"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","79","0.420424044983831","0.346220853749641","0.49462723621802"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","67","0.420314051863045","0.337658667706837","0.502969436019252"
"Two to three days a week","2018","Baden-Württemberg","1-pers.-HH","176","0.488271680724277","0.437746873799192","0.538796487649361"
"Two to three days a week","2018","Baden-Württemberg","(Married) couple without C. ","441","0.562873053137708","0.528543359671186","0.597202746604229"
"Two to three days a week","2018","Baden-Württemberg","Single parent ","85","0.402832164403084","0.333456404924706","0.472207923881463"
"Two to three days a week","2018","Baden-Württemberg","Couple + C. LE 16 ","328","0.452726334094766","0.41566665726917","0.489786010920362"
"Two to three days a week","2018","Baden-Württemberg","Couple + C. GT 16 ","185","0.499003547104552","0.449059139284301","0.548947954924803"
"Two to three days a week","2018","Baden-Württemberg","Couple + C. LE and GT 16","109","0.524122228887618","0.46221489718242","0.586029560592816"
"Two to three days a week","2018","Bavaria","1-pers.-HH","286","0.47307865209875","0.43387345512971","0.51228384906779"
"Two to three days a week","2018","Bavaria","(Married) couple without C. ","593","0.501946186886732","0.47329636841656","0.530596005356905"
"Two to three days a week","2018","Bavaria","Single parent ","155","0.44913058944936","0.397094436830024","0.501166742068695"
"Two to three days a week","2018","Bavaria","Couple + C. LE 16 ","390","0.393512390269989","0.361271726793923","0.425753053746054"
"Two to three days a week","2018","Bavaria","Couple + C. GT 16 ","239","0.351992296948857","0.311408849268901","0.392575744628812"
"Two to three days a week","2018","Bavaria","Couple + C. LE and GT 16","155","0.416034958829236","0.363174224155921","0.468895693502551"
"Two to three days a week","2018","Berlin","1-pers.-HH","104","0.401142425813849","0.344437835862609","0.457847015765088"
"Two to three days a week","2018","Berlin","(Married) couple without C. ","150","0.41652202599368","0.362842730773674","0.470201321213685"
"Two to three days a week","2018","Berlin","Single parent ","24","","",""
"Two to three days a week","2018","Berlin","Couple + C. LE 16 ","71","0.383794571046572","0.314463267997241","0.453125874095903"
"Two to three days a week","2018","Berlin","Couple + C. GT 16 ","13","","",""
"Two to three days a week","2018","Berlin","Couple + C. LE and GT 16","17","","",""
"Two to three days a week","2018","Brandenburg","1-pers.-HH","98","0.527181996561878","0.454448227841929","0.599915765281827"
"Two to three days a week","2018","Brandenburg","(Married) couple without C. ","261","0.620799461791448","0.574286918362176","0.66731200522072"
"Two to three days a week","2018","Brandenburg","Single parent ","45","0.572221213648437","0.465135197054641","0.679307230242234"
"Two to three days a week","2018","Brandenburg","Couple + C. LE 16 ","79","0.392992822336491","0.325805196570589","0.460180448102393"
"Two to three days a week","2018","Brandenburg","Couple + C. GT 16 ","33","0.527477050099959","0.40219281923052","0.652761280969399"
"Two to three days a week","2018","Brandenburg","Couple + C. LE and GT 16","27","","",""
"Two to three days a week","2018","Mecklenburg-Western Pomerania","1-pers.-HH","62","0.424361159638361","0.33873904199978","0.509983277276941"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","(Married) couple without C. ","126","0.579705590318674","0.514774580854731","0.644636599782618"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Single parent ","34","0.770840567457262","0.649384189521314","0.89229694539321"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","44","0.242098979048224","0.162411639681104","0.321786318415345"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","13","","",""
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","22","","",""
"Two to three days a week","2018","Saxony","1-pers.-HH","118","0.38871277521213","0.333087246756106","0.444338303668154"
"Two to three days a week","2018","Saxony","(Married) couple without C. ","296","0.518274915382398","0.477469615408268","0.559080215356527"
"Two to three days a week","2018","Saxony","Single parent ","59","0.495521227142617","0.407162771697192","0.583879682588041"
"Two to three days a week","2018","Saxony","Couple + C. LE 16 ","135","0.393855419733136","0.339812376939898","0.447898462526375"
"Two to three days a week","2018","Saxony","Couple + C. GT 16 ","76","0.442675720867716","0.369707304152658","0.515644137582773"
"Two to three days a week","2018","Saxony","Couple + C. LE and GT 16","50","0.49101179728679","0.396728223729623","0.585295370843958"
"Two to three days a week","2018","Saxony-Anhalt","1-pers.-HH","88","0.464208177011762","0.390528758293507","0.537887595730017"
"Two to three days a week","2018","Saxony-Anhalt","(Married) couple without C. ","159","0.494161947395065","0.44062346138351","0.547700433406621"
"Two to three days a week","2018","Saxony-Anhalt","Single parent ","43","0.537528902274545","0.432152813713273","0.642904990835818"
"Two to three days a week","2018","Saxony-Anhalt","Couple + C. LE 16 ","79","0.441269411130316","0.367491457918389","0.515047364342244"
"Two to three days a week","2018","Saxony-Anhalt","Couple + C. GT 16 ","29","","",""
"Two to three days a week","2018","Saxony-Anhalt","Couple + C. LE and GT 16","30","0.546543708236859","0.417305529607194","0.675781886866525"
"Two to three days a week","2018","Thuringia","1-pers.-HH","70","0.411315207312266","0.337345751750561","0.485284662873971"
"Two to three days a week","2018","Thuringia","(Married) couple without C. ","187","0.5598583988815","0.507852886784132","0.611863910978867"
"Two to three days a week","2018","Thuringia","Single parent ","26","","",""
"Two to three days a week","2018","Thuringia","Couple + C. LE 16 ","60","0.419213213691009","0.345472096544469","0.49295433083755"
"Two to three days a week","2018","Thuringia","Couple + C. GT 16 ","49","0.50268367345466","0.40838622059097","0.59698112631835"
