"plh0033","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"No worries","2007","inadequately","Urban Area","23","","",""
"No worries","2007","middle vocational","Rural Area","817","0.212287910773326","0.199262117749821","0.225313703796831"
"No worries","2007","middle vocational","Urban Area","1744","0.249665874767672","0.239169678449505","0.260162071085838"
"No worries","2007","vocational + Abi","Rural Area","64","0.229834004218719","0.181327667042125","0.278340341395313"
"No worries","2007","vocational + Abi","Urban Area","239","0.244566061365068","0.216215342200371","0.272916780529764"
"Some worries","2007","general elemantary","Rural Area","375","0.519196995056165","0.483247250390278","0.555146739722052"
"Some worries","2007","general elemantary","Urban Area","705","0.478733745569078","0.453083286551283","0.504384204586873"
"Some worries","2007","higher education","Rural Area","674","0.506289199320791","0.478639595253132","0.533938803388449"
"Some worries","2007","higher education","Urban Area","1411","0.443488768571229","0.426065068821737","0.460912468320722"
"Some worries","2007","higher vocational","Rural Area","321","0.546250620459179","0.505663507000842","0.586837733917516"
"Some worries","2007","higher vocational","Urban Area","515","0.531812031979078","0.500114983760975","0.56350908019718"
"Some worries","2007","in school","Rural Area","51","0.459898858143278","0.368410806522808","0.551386909763749"
"Some worries","2007","in school","Urban Area","110","0.467131070056121","0.40194025538143","0.532321884730812"
"Some worries","2007","inadequately","Rural Area","29","","",""
"Some worries","2007","inadequately","Urban Area","67","0.363852841335587","0.287369301785428","0.440336380885746"
"Some worries","2007","middle vocational","Rural Area","1938","0.510966961752016","0.495044020362561","0.52688990314147"
"Some worries","2007","middle vocational","Urban Area","3217","0.485680972517907","0.473560575566498","0.497801369469315"
"Some worries","2007","vocational + Abi","Rural Area","164","0.564041646889041","0.50687045356185","0.621212840216232"
"Some worries","2007","vocational + Abi","Urban Area","441","0.524033132434207","0.491092231453793","0.556974033414621"
"Big worries","2008","general elemantary","Rural Area","172","0.246564772903219","0.214217000496635","0.278912545309804"
"Big worries","2008","general elemantary","Urban Area","361","0.265431985786315","0.241833747412838","0.289030224159792"
"Big worries","2008","higher education","Rural Area","170","0.151060897513293","0.130824668922441","0.171297126104146"
"Big worries","2008","higher education","Urban Area","318","0.133427552591852","0.121251615803223","0.145603489380482"
"Big worries","2008","higher vocational","Rural Area","97","0.201352080901485","0.167147295259332","0.235556866543637"
"Big worries","2008","higher vocational","Urban Area","165","0.210433036996481","0.183562681996509","0.237303391996454"
"Big worries","2008","in school","Rural Area","16","","",""
"Big worries","2008","in school","Urban Area","34","0.224588993556709","0.171234085606615","0.277943901506803"
"Big worries","2008","inadequately","Rural Area","17","","",""
"Big worries","2008","inadequately","Urban Area","50","0.406443730721035","0.323589942571812","0.489297518870258"
"Big worries","2008","middle vocational","Rural Area","854","0.243343278540558","0.229291075221549","0.257395481859568"
"Big worries","2008","middle vocational","Urban Area","1236","0.22744785666868","0.216978184719818","0.237917528617542"
"Big worries","2008","vocational + Abi","Rural Area","57","0.205053791552176","0.15724854275557","0.252859040348781"
"Big worries","2008","vocational + Abi","Urban Area","149","0.191131691753274","0.164301339245308","0.217962044261239"
"No worries","2008","general elemantary","Rural Area","155","0.214701427470558","0.183884398002036","0.24551845693908"
"No worries","2008","general elemantary","Urban Area","327","0.241317744385762","0.218450620698492","0.264184868073031"
"No worries","2008","higher education","Rural Area","449","0.373598083266513","0.346261506053028","0.400934660479997"
"No worries","2008","higher education","Urban Area","1354","0.416227248458199","0.398576450229914","0.433878046686483"
"No worries","2008","higher vocational","Rural Area","139","0.235060845762022","0.198891993914694","0.27122969760935"
"No worries","2008","higher vocational","Urban Area","267","0.289689746978249","0.259786898341135","0.319592595615363"
"No worries","2008","in school","Rural Area","38","0.321894845215569","0.237238270205548","0.406551420225591"
"No worries","2008","in school","Urban Area","78","0.237712308069146","0.183287181447551","0.29213743469074"
"No worries","2008","inadequately","Rural Area","8","","",""
"No worries","2008","inadequately","Urban Area","28","","",""
"No worries","2008","middle vocational","Rural Area","808","0.216675228456104","0.203183709056081","0.230166747856127"
"No worries","2008","middle vocational","Urban Area","1768","0.262326262350294","0.251339207426724","0.273313317273863"
"No worries","2008","vocational + Abi","Rural Area","70","0.270372820842318","0.217782620243454","0.322963021441183"
"No worries","2008","vocational + Abi","Urban Area","236","0.279216732984381","0.248604558128213","0.30982890784055"
"Some worries","2008","general elemantary","Rural Area","355","0.538733799626223","0.501321118555967","0.576146480696479"
"Some worries","2008","general elemantary","Urban Area","657","0.493250269827923","0.466531443463279","0.519969096192568"
"Some worries","2008","higher education","Rural Area","584","0.475341019220194","0.447121053654031","0.503560984786356"
"Some worries","2008","higher education","Urban Area","1324","0.450345198949949","0.432529823965935","0.468160573933962"
"Some worries","2008","higher vocational","Rural Area","292","0.563587073336494","0.521285117796099","0.605889028876888"
"Some worries","2008","higher vocational","Urban Area","452","0.49987721602527","0.466916855778767","0.532837576271773"
"Some worries","2008","in school","Rural Area","63","0.491438100801066","0.400852017515827","0.582024184086304"
"Some worries","2008","in school","Urban Area","123","0.537698698374145","0.473953685881036","0.601443710867255"
"Some worries","2008","inadequately","Rural Area","25","","",""
"Some worries","2008","inadequately","Urban Area","57","0.39263701922398","0.310260964603486","0.475013073844475"
"Some worries","2008","middle vocational","Rural Area","1920","0.539981493003338","0.523659905789713","0.556303080216962"
"Some worries","2008","middle vocational","Urban Area","3154","0.510225880981027","0.497740338780001","0.522711423182052"
"Some worries","2008","vocational + Abi","Rural Area","147","0.524573387605506","0.465442053051259","0.583704722159752"
"Some worries","2008","vocational + Abi","Urban Area","440","0.529651575262345","0.495593029706476","0.563710120818214"
"Big worries","2009","general elemantary","Rural Area","172","0.294540706924367","0.258005956843668","0.331075457005067"
"Big worries","2009","general elemantary","Urban Area","372","0.309264160678419","0.283146392084491","0.335381929272346"
"Big worries","2009","higher education","Rural Area","166","0.146425212129531","0.126372429415119","0.166477994843942"
"Big worries","2009","higher education","Urban Area","366","0.138417388351313","0.125716540627015","0.15111823607561"
"Big worries","2009","higher vocational","Rural Area","133","0.273506225072386","0.234970273466993","0.312042176677779"
"Big worries","2009","higher vocational","Urban Area","167","0.225624365830374","0.19690963645751","0.254339095203238"
"Big worries","2009","in school","Rural Area","16","","",""
"Big worries","2009","in school","Urban Area","31","0.166712820671128","0.117007478799982","0.216418162542275"
"Big worries","2009","inadequately","Rural Area","17","","",""
"Big worries","2009","inadequately","Urban Area","52","0.388811671412833","0.303354156941584","0.474269185884083"
"Big worries","2009","middle vocational","Rural Area","955","0.292333866104438","0.277099128297292","0.307568603911585"
"Big worries","2009","middle vocational","Urban Area","1316","0.249549763590454","0.238271742006996","0.260827785173912"
"Big worries","2009","vocational + Abi","Rural Area","50","0.190239336029534","0.142253835619381","0.238224836439687"
"Big worries","2009","vocational + Abi","Urban Area","157","0.195570888727025","0.167070051534773","0.224071725919277"
"No worries","2009","general elemantary","Rural Area","129","0.211931308919019","0.179176347201799","0.24468627063624"
"No worries","2009","general elemantary","Urban Area","241","0.201649670647186","0.178976576558912","0.22432276473546"
"No worries","2009","higher education","Rural Area","376","0.291276303353501","0.265504964474706","0.317047642232296"
"No worries","2009","higher education","Urban Area","1049","0.335275872145138","0.317913430747896","0.35263831354238"
"No worries","2009","higher vocational","Rural Area","109","0.188691013947992","0.154866210335933","0.22251581756005"
"No worries","2009","higher vocational","Urban Area","216","0.247065764389735","0.217436511830208","0.276695016949261"
"No worries","2009","in school","Rural Area","24","","",""
"No worries","2009","in school","Urban Area","71","0.27541322200912","0.215838940826624","0.334987503191615"
"No worries","2009","inadequately","Rural Area","9","","",""
"No worries","2009","inadequately","Urban Area","13","","",""
"No worries","2009","middle vocational","Rural Area","630","0.187199248881528","0.174133770608475","0.20026472715458"
"No worries","2009","middle vocational","Urban Area","1352","0.221927816739434","0.211098296792002","0.232757336686866"
"No worries","2009","vocational + Abi","Rural Area","50","0.166220490492026","0.120706028017239","0.211734952966812"
"No worries","2009","vocational + Abi","Urban Area","158","0.199528851787864","0.170811967617816","0.228245735957913"
"Some worries","2009","general elemantary","Rural Area","297","0.493527984156613","0.4534568976983","0.533599070614927"
"Some worries","2009","general elemantary","Urban Area","590","0.489086168674395","0.460838552860095","0.517333784488695"
"Some worries","2009","higher education","Rural Area","652","0.562298484516968","0.534158852795876","0.590438116238061"
"Some worries","2009","higher education","Urban Area","1425","0.526306739503549","0.507943174799296","0.544670304207803"
"Some worries","2009","higher vocational","Rural Area","272","0.537802760979623","0.494701327063427","0.580904194895819"
"Some worries","2009","higher vocational","Urban Area","431","0.527309869779891","0.493012792988259","0.561606946571523"
"Some worries","2009","in school","Rural Area","51","0.559841851744966","0.457850241459647","0.661833462030286"
"Some worries","2009","in school","Urban Area","114","0.557873957319752","0.491642805477734","0.624105109161771"
"Some worries","2009","inadequately","Rural Area","17","","",""
"Some worries","2009","inadequately","Urban Area","60","0.528094174790266","0.44058039492226","0.615607954658271"
"Some worries","2009","middle vocational","Rural Area","1839","0.520466885014034","0.503733374303672","0.537200395724397"
"Some worries","2009","middle vocational","Urban Area","2988","0.528522419670112","0.515513068982622","0.541531770357601"
"Some worries","2009","vocational + Abi","Rural Area","157","0.64354017347844","0.584983734663249","0.702096612293631"
"Some worries","2009","vocational + Abi","Urban Area","429","0.604900259485111","0.569771979881458","0.640028539088763"
"Big worries","2010","general elemantary","Rural Area","241","0.257692064288556","0.227232192273477","0.288151936303634"
"Big worries","2010","general elemantary","Urban Area","605","0.33254871929705","0.3099258327439","0.355171605850201"
"Big worries","2010","higher education","Rural Area","202","0.131305514183921","0.113951833215137","0.148659195152705"
"Big worries","2010","higher education","Urban Area","533","0.151903961579246","0.140662214327241","0.163145708831252"
"Big worries","2010","higher vocational","Rural Area","124","0.182162080109698","0.151877719687394","0.212446440532002"
"Big worries","2010","higher vocational","Urban Area","196","0.199788820932239","0.174894564271075","0.224683077593403"
"Big worries","2010","in school","Rural Area","22","","",""
"Big worries","2010","in school","Urban Area","67","0.193803306190071","0.148231077629316","0.239375534750826"
"Big worries","2010","inadequately","Rural Area","46","0.410866127561888","0.309221599821702","0.512510655302073"
"Big worries","2010","inadequately","Urban Area","121","0.386297887699253","0.325942219492227","0.446653555906279"
"Big worries","2010","middle vocational","Rural Area","1381","0.275733679610891","0.262804138377052","0.28866322084473"
"Big worries","2010","middle vocational","Urban Area","1967","0.24835814800855","0.238360868795849","0.258355427221251"
"Big worries","2010","vocational + Abi","Rural Area","122","0.255358235611475","0.215113558265052","0.295602912957898"
"Big worries","2010","vocational + Abi","Urban Area","310","0.217938873711765","0.195134249158121","0.24074349826541"
"No worries","2010","general elemantary","Rural Area","142","0.214521960914591","0.185933656170795","0.243110265658386"
"No worries","2010","general elemantary","Urban Area","317","0.219045955870198","0.199185420502518","0.238906491237878"
"No worries","2010","higher education","Rural Area","523","0.345981888622279","0.321539808439948","0.37042396880461"
"No worries","2010","higher education","Urban Area","1551","0.382378855399049","0.367158150641947","0.39759956015615"
"No worries","2010","higher vocational","Rural Area","161","0.235497977066929","0.202206067513463","0.268789886620395"
"No worries","2010","higher vocational","Urban Area","282","0.257497877767434","0.23027419092005","0.284721564614817"
"No worries","2010","in school","Rural Area","35","0.222506922654917","0.149299135861841","0.295714709447992"
"No worries","2010","in school","Urban Area","92","0.311987367256846","0.258572041597735","0.365402692915958"
"No worries","2010","inadequately","Rural Area","12","","",""
"No worries","2010","inadequately","Urban Area","29","","",""
"No worries","2010","middle vocational","Rural Area","873","0.230230477936827","0.218050378730749","0.242410577142905"
"No worries","2010","middle vocational","Urban Area","1701","0.253344215454056","0.243280627383415","0.263407803524696"
"No worries","2010","vocational + Abi","Rural Area","85","0.243494783220222","0.203884256795865","0.28310530964458"
"No worries","2010","vocational + Abi","Urban Area","307","0.283113242360592","0.258228073225493","0.307998411495691"
"Some worries","2010","general elemantary","Rural Area","409","0.527785974796854","0.493017642176075","0.562554307417633"
"Some worries","2010","general elemantary","Urban Area","744","0.448405324832752","0.424524132538401","0.472286517127102"
"Some worries","2010","higher education","Rural Area","730","0.5227125971938","0.497047786590991","0.548377407796608"
"Some worries","2010","higher education","Urban Area","1832","0.465717183021705","0.450093857417518","0.481340508625892"
"Some worries","2010","higher vocational","Rural Area","339","0.582339942823373","0.543644879855281","0.621035005791465"
"Some worries","2010","higher vocational","Urban Area","513","0.542713301300328","0.511696944699341","0.573729657901314"
"Some worries","2010","in school","Rural Area","67","0.617910070177036","0.532387118605127","0.703433021748946"
"Some worries","2010","in school","Urban Area","130","0.494209326553082","0.436567193097094","0.551851460009071"
"Some worries","2010","inadequately","Rural Area","32","0.398509486100287","0.297360726943485","0.499658245257089"
"Some worries","2010","inadequately","Urban Area","100","0.507036770386572","0.445063405431279","0.569010135341864"
"Some worries","2010","middle vocational","Rural Area","2335","0.494035842452282","0.479570518386026","0.508501166518538"
"Some worries","2010","middle vocational","Urban Area","3507","0.498297636537394","0.486728401999177","0.509866871075611"
"Some worries","2010","vocational + Abi","Rural Area","244","0.501146981168303","0.455001552818259","0.547292409518347"
"Some worries","2010","vocational + Abi","Urban Area","642","0.498947883927643","0.471329118034686","0.5265666498206"
"Big worries","2011","general elemantary","Rural Area","256","0.259955051913618","0.232756641241363","0.287153462585873"
"Big worries","2011","general elemantary","Urban Area","532","0.237801527493607","0.218733531198222","0.256869523788993"
"Big worries","2011","higher education","Rural Area","213","0.136623147320332","0.120387392062519","0.152858902578146"
"Big worries","2011","higher education","Urban Area","462","0.106028238997368","0.0970098862552935","0.115046591739442"
"Big worries","2011","higher vocational","Rural Area","140","0.266294320939665","0.234489860585864","0.298098781293466"
"Big worries","2011","higher vocational","Urban Area","161","0.152573840776057","0.131382350458452","0.173765331093661"
"Big worries","2011","in school","Rural Area","16","","",""
"Big worries","2011","in school","Urban Area","51","0.13241356173532","0.0965963741964388","0.168230749274201"
"Big worries","2011","inadequately","Rural Area","51","0.341685005378103","0.257526500857897","0.425843509898309"
"Big worries","2011","inadequately","Urban Area","97","0.310870817093312","0.255865593152769","0.365876041033855"
"Big worries","2011","middle vocational","Rural Area","1377","0.235407527840312","0.224162539220197","0.246652516460428"
"Big worries","2011","middle vocational","Urban Area","1804","0.1980019690576","0.189457279878146","0.206546658237055"
"Big worries","2011","vocational + Abi","Rural Area","118","0.223239368636921","0.188117290323398","0.258361446950444"
"Big worries","2011","vocational + Abi","Urban Area","274","0.158421628368348","0.139666418731396","0.177176838005301"
"No worries","2011","general elemantary","Rural Area","248","0.252181032095385","0.225252058896823","0.279110005293948"
"No worries","2011","general elemantary","Urban Area","490","0.292260750750285","0.271891005849922","0.312630495650649"
"No worries","2011","higher education","Rural Area","706","0.383465097031539","0.360479705449954","0.406450488613124"
"No worries","2011","higher education","Urban Area","2081","0.4569452690902","0.44235348357912","0.47153705460128"
"No worries","2011","higher vocational","Rural Area","219","0.26159105286336","0.229967835263596","0.293214270463123"
"No worries","2011","higher vocational","Urban Area","378","0.321253373062795","0.293733386476863","0.348773359648727"
"No worries","2011","in school","Rural Area","58","0.488356150122896","0.400727666940484","0.575984633305308"
"No worries","2011","in school","Urban Area","135","0.380973909488324","0.329655762778946","0.432292056197701"
"No worries","2011","inadequately","Rural Area","18","","",""
"No worries","2011","inadequately","Urban Area","49","0.215347353107584","0.166496502511016","0.264198203704152"
"No worries","2011","middle vocational","Rural Area","1377","0.271648832538717","0.259858985519841","0.283438679557594"
"No worries","2011","middle vocational","Urban Area","2520","0.316413426416907","0.306441040475272","0.326385812358541"
"No worries","2011","vocational + Abi","Rural Area","146","0.295643872311529","0.257155300093363","0.334132444529696"
"No worries","2011","vocational + Abi","Urban Area","443","0.341660016989947","0.317299326241693","0.366020707738201"
"Some worries","2011","general elemantary","Rural Area","495","0.487863915990996","0.45686779240474","0.518860039577253"
"Some worries","2011","general elemantary","Urban Area","893","0.469937721756107","0.447584130529661","0.492291312982553"
"Some worries","2011","higher education","Rural Area","800","0.479911755648128","0.456294503542857","0.5035290077534"
"Some worries","2011","higher education","Urban Area","1934","0.437026491912432","0.42249693383652","0.451556049988345"
"Some worries","2011","higher vocational","Rural Area","383","0.472114626196975","0.436194348912827","0.508034903481123"
"Some worries","2011","higher vocational","Urban Area","567","0.526172786161148","0.496745872232575","0.555599700089722"
"Some worries","2011","in school","Rural Area","51","0.388287661400523","0.302851151327575","0.473724171473471"
"Some worries","2011","in school","Urban Area","158","0.486612528776356","0.43379438360329","0.539430673949423"
"Some worries","2011","inadequately","Rural Area","53","0.468110001511459","0.379567243057764","0.556652759965154"
"Some worries","2011","inadequately","Urban Area","126","0.473781829799104","0.414443439680492","0.533120219917716"
"Some worries","2011","middle vocational","Rural Area","2714","0.49294363962097","0.479692275456029","0.506195003785911"
"Some worries","2011","middle vocational","Urban Area","4031","0.485584604525493","0.474867824972591","0.496301384078395"
"Some worries","2011","vocational + Abi","Rural Area","276","0.48111675905155","0.438975134293298","0.523258383809802"
"Some worries","2011","vocational + Abi","Urban Area","739","0.499918354641705","0.474235848415172","0.525600860868238"
"Big worries","2012","general elemantary","Rural Area","262","0.235587889446111","0.20967178396569","0.261503994926531"
"Big worries","2012","general elemantary","Urban Area","551","0.244923478386398","0.225364199833938","0.264482756938857"
"Big worries","2012","higher education","Rural Area","208","0.146009497585024","0.129417810801924","0.162601184368125"
"Big worries","2012","higher education","Urban Area","437","0.107029965477981","0.0979035878790325","0.11615634307693"
"Big worries","2012","higher vocational","Rural Area","135","0.199230770756459","0.170413569084863","0.228047972428054"
"Big worries","2012","higher vocational","Urban Area","145","0.141052593543888","0.120225817144973","0.161879369942802"
"Big worries","2012","in school","Rural Area","23","","",""
"Big worries","2012","in school","Urban Area","44","0.12044341620369","0.0849481649784802","0.1559386674289"
"Big worries","2012","inadequately","Rural Area","53","0.383340315286116","0.29670989288393","0.469970737688303"
"Big worries","2012","inadequately","Urban Area","115","0.371081465673929","0.312917101826259","0.429245829521599"
"Big worries","2012","middle vocational","Rural Area","1302","0.232425138958425","0.221246181873709","0.243604096043141"
"Big worries","2012","middle vocational","Urban Area","1707","0.209182273404385","0.200303473522324","0.218061073286445"
"Big worries","2012","vocational + Abi","Rural Area","106","0.191118892078359","0.158259395773614","0.223978388383104"
"Big worries","2012","vocational + Abi","Urban Area","259","0.185341304751965","0.165109383658101","0.205573225845829"
"No worries","2012","general elemantary","Rural Area","256","0.250854122510953","0.224379894987257","0.277328350034649"
"No worries","2012","general elemantary","Urban Area","458","0.283222304815245","0.262729655569239","0.30371495406125"
"No worries","2012","higher education","Rural Area","715","0.410743414860851","0.387627504914005","0.433859324807697"
"No worries","2012","higher education","Urban Area","1998","0.450171092819738","0.435484201385276","0.4648579842542"
"No worries","2012","higher vocational","Rural Area","219","0.297685928212708","0.264697262650432","0.330674593774985"
"No worries","2012","higher vocational","Urban Area","356","0.33473121417285","0.306495751411166","0.362966676934534"
"No worries","2012","in school","Rural Area","48","0.338890027043722","0.261310644121633","0.416469409965811"
"No worries","2012","in school","Urban Area","129","0.39012500761241","0.336930212830975","0.443319802393846"
"No worries","2012","inadequately","Rural Area","26","","",""
"No worries","2012","inadequately","Urban Area","43","0.225718519286999","0.175384896934502","0.276052141639496"
"No worries","2012","middle vocational","Rural Area","1362","0.269345207832292","0.257604071983796","0.281086343680788"
"No worries","2012","middle vocational","Urban Area","2370","0.302511220538347","0.292483713231733","0.312538727844961"
"No worries","2012","vocational + Abi","Rural Area","142","0.227285281574498","0.19226158393267","0.262308979216326"
"No worries","2012","vocational + Abi","Urban Area","415","0.324762218255196","0.300379940028062","0.349144496482329"
"Some worries","2012","general elemantary","Rural Area","512","0.513557988042937","0.483034106386749","0.544081869699125"
"Some worries","2012","general elemantary","Urban Area","848","0.471854216798358","0.449149140389858","0.494559293206858"
"Some worries","2012","higher education","Rural Area","817","0.443247087554125","0.41990564671625","0.466588528391999"
"Some worries","2012","higher education","Urban Area","1973","0.44279894170228","0.428135478572237","0.457462404832324"
"Some worries","2012","higher vocational","Rural Area","384","0.503083301030833","0.467010351279","0.539156250782666"
"Some worries","2012","higher vocational","Urban Area","572","0.524216192283262","0.49433428770075","0.554098096865775"
"Some worries","2012","in school","Rural Area","72","0.553443476140646","0.471962743048126","0.634924209233165"
"Some worries","2012","in school","Urban Area","150","0.489431576183899","0.434916101442718","0.543947050925081"
"Some worries","2012","inadequately","Rural Area","42","0.342621377080642","0.258060316243328","0.427182437917957"
"Some worries","2012","inadequately","Urban Area","107","0.403200015039072","0.344139147004055","0.462260883074089"
"Some worries","2012","middle vocational","Rural Area","2820","0.498229653209283","0.484996399161903","0.511462907256663"
"Some worries","2012","middle vocational","Urban Area","3984","0.488306506057268","0.477394494096609","0.499218518017927"
"Some worries","2012","vocational + Abi","Rural Area","302","0.581595826347143","0.540369428413222","0.622822224281065"
"Some worries","2012","vocational + Abi","Urban Area","743","0.48989647699284","0.463868255995048","0.515924697990631"
"Big worries","2013","general elemantary","Rural Area","233","0.19332534657945","0.170716526931359","0.215934166227541"
"Big worries","2013","general elemantary","Urban Area","609","0.204170169471733","0.188478636965506","0.219861701977961"
"Big worries","2013","higher education","Rural Area","165","0.0894899182389408","0.0764151694298781","0.102564667048004"
"Big worries","2013","higher education","Urban Area","534","0.0986701450364268","0.0904296046169483","0.106910685455905"
"Big worries","2013","higher vocational","Rural Area","95","0.163506608483549","0.135668985007446","0.191344231959652"
"Big worries","2013","higher vocational","Urban Area","140","0.131720668095442","0.111255418719543","0.152185917471341"
"Big worries","2013","in school","Rural Area","19","","",""
"Big worries","2013","in school","Urban Area","50","0.108840812650975","0.0799046046360918","0.137777020665858"
"Big worries","2013","inadequately","Rural Area","55","0.315761619233244","0.246894414994327","0.384628823472161"
"Big worries","2013","inadequately","Urban Area","152","0.314042305381637","0.271442421612763","0.356642189150512"
"Big worries","2013","middle vocational","Rural Area","1074","0.182291181094908","0.172061614902652","0.192520747287163"
"Big worries","2013","middle vocational","Urban Area","1602","0.173519017752152","0.165561942243376","0.181476093260928"
"Big worries","2013","vocational + Abi","Rural Area","96","0.137203827584087","0.11022983083759","0.164177824330585"
"Big worries","2013","vocational + Abi","Urban Area","280","0.145793491635756","0.129221506989242","0.162365476282271"
"No worries","2013","general elemantary","Rural Area","331","0.299648519483271","0.27342153382028","0.325875505146261"
"No worries","2013","general elemantary","Urban Area","678","0.318875654888309","0.300733745535533","0.337017564241085"
"No worries","2013","higher education","Rural Area","801","0.447521748675491","0.424746213796787","0.470297283554196"
"No worries","2013","higher education","Urban Area","2351","0.489459967908781","0.47564676403618","0.503273171781381"
"No worries","2013","higher vocational","Rural Area","232","0.340303470253696","0.304638773739679","0.375968166767713"
"No worries","2013","higher vocational","Urban Area","385","0.363314887250009","0.334210109219574","0.392419665280443"
"No worries","2013","in school","Rural Area","66","0.383225949013345","0.311603039557238","0.454848858469452"
"No worries","2013","in school","Urban Area","194","0.391169036463909","0.345827243833602","0.436510829094216"
"No worries","2013","inadequately","Rural Area","39","0.228317575134694","0.166127935109207","0.290507215160181"
"No worries","2013","inadequately","Urban Area","95","0.228177908798656","0.189660144619763","0.266695672977548"
"No worries","2013","middle vocational","Rural Area","1550","0.309217165571833","0.29697163483783","0.321462696305836"
"No worries","2013","middle vocational","Urban Area","2842","0.351325553160331","0.341294840931057","0.361356265389606"
"No worries","2013","vocational + Abi","Rural Area","181","0.332824824341556","0.295881508115833","0.369768140567278"
"No worries","2013","vocational + Abi","Urban Area","573","0.356959422679849","0.334460971057424","0.379457874302273"
"Some worries","2013","general elemantary","Rural Area","608","0.507026133937279","0.478403380726895","0.535648887147663"
"Some worries","2013","general elemantary","Urban Area","1248","0.476954175639958","0.457510995204543","0.496397356075372"
"Some worries","2013","higher education","Rural Area","865","0.462988333085568","0.440149137529916","0.485827528641219"
"Some worries","2013","higher education","Urban Area","2146","0.411869887054793","0.398269926120781","0.425469847988805"
"Some worries","2013","higher vocational","Rural Area","351","0.496189921262755","0.458555032302344","0.533824810223166"
"Some worries","2013","higher vocational","Urban Area","524","0.50496444465455","0.474708623579061","0.535220265730039"
"Some worries","2013","in school","Rural Area","92","0.519001057150074","0.445394307574053","0.592607806726095"
"Some worries","2013","in school","Urban Area","201","0.499990150885116","0.453534549154681","0.546445752615551"
"Some worries","2013","inadequately","Rural Area","81","0.455920805632062","0.382129561657628","0.529712049606496"
"Some worries","2013","inadequately","Urban Area","209","0.457779785819707","0.412051825778788","0.503507745860626"
"Some worries","2013","middle vocational","Rural Area","2848","0.50849165333326","0.495245724737059","0.52173758192946"
"Some worries","2013","middle vocational","Urban Area","4257","0.475155429087517","0.464662500692785","0.485648357482248"
"Some worries","2013","vocational + Abi","Rural Area","348","0.529971348074357","0.490842555749668","0.569100140399045"
"Some worries","2013","vocational + Abi","Urban Area","889","0.497247085684395","0.4737676617523","0.52072650961649"
"Big worries","2014","general elemantary","Rural Area","220","0.186551147142322","0.162597848755231","0.210504445529412"
"Big worries","2014","general elemantary","Urban Area","508","0.196415305366592","0.179378727502429","0.213451883230755"
"Big worries","2014","higher education","Rural Area","166","0.0946587300957316","0.0806893528505462","0.108628107340917"
"Big worries","2014","higher education","Urban Area","491","0.0923552058904981","0.0839314747668467","0.100778937014149"
"Big worries","2014","higher vocational","Rural Area","85","0.126770653603475","0.100892412526236","0.152648894680714"
"Big worries","2014","higher vocational","Urban Area","112","0.12719180379085","0.106126129339305","0.148257478242394"
"Big worries","2014","in school","Rural Area","18","","",""
"Big worries","2014","in school","Urban Area","40","0.183303883469284","0.13907657564776","0.227531191290809"
"Big worries","2014","inadequately","Rural Area","41","0.334505785705824","0.257174713587588","0.411836857824061"
"Big worries","2014","inadequately","Urban Area","129","0.296081643990681","0.24885710209802","0.343306185883342"
"Big worries","2014","middle vocational","Rural Area","929","0.172997057990035","0.162369464728989","0.183624651251082"
"Big worries","2014","middle vocational","Urban Area","1429","0.169563058923284","0.161177202844856","0.177948915001712"
"Big worries","2014","vocational + Abi","Rural Area","99","0.154864801045162","0.124793643241971","0.184935958848353"
"Big worries","2014","vocational + Abi","Urban Area","242","0.136127127208512","0.118755742080217","0.153498512336808"
"No worries","2014","general elemantary","Rural Area","301","0.317447294544741","0.288824953753883","0.346069635335599"
"No worries","2014","general elemantary","Urban Area","550","0.315380214073172","0.295454182413207","0.335306245733136"
"No worries","2014","higher education","Rural Area","784","0.493683891486036","0.469826338310979","0.517541444661094"
"No worries","2014","higher education","Urban Area","2135","0.491567298625721","0.477021952006845","0.506112645244597"
"No worries","2014","higher vocational","Rural Area","226","0.389135127600147","0.351213757267098","0.427056497933196"
"No worries","2014","higher vocational","Urban Area","378","0.410922407416086","0.379815806263421","0.442029008568752"
"No worries","2014","in school","Rural Area","64","0.494603063537561","0.414053732702622","0.5751523943725"
"No worries","2014","in school","Urban Area","113","0.390757404375178","0.334984512487281","0.446530296263074"
"No worries","2014","inadequately","Rural Area","37","0.252545554411224","0.181335338771559","0.32375577005089"
"No worries","2014","inadequately","Urban Area","66","0.209764347171208","0.167648551113197","0.251880143229218"
"No worries","2014","middle vocational","Rural Area","1464","0.328179852043606","0.31498682331073","0.341372880776482"
"No worries","2014","middle vocational","Urban Area","2592","0.362086207881212","0.35134593191474","0.372826483847685"
"No worries","2014","vocational + Abi","Rural Area","169","0.362275595966984","0.322322839013836","0.402228352920133"
"No worries","2014","vocational + Abi","Urban Area","509","0.378748961360803","0.354176623389585","0.403321299332021"
"Some worries","2014","general elemantary","Rural Area","495","0.496001558312937","0.465257771895834","0.52674534473004"
"Some worries","2014","general elemantary","Urban Area","1031","0.488204480560236","0.466769258290715","0.509639702829758"
"Some worries","2014","higher education","Rural Area","737","0.411657378418232","0.388173292674628","0.435141464161836"
"Some worries","2014","higher education","Urban Area","1912","0.416077495483781","0.401736458188145","0.430418532779417"
"Some worries","2014","higher vocational","Rural Area","324","0.484094218796378","0.445224502235276","0.52296393535748"
