"plh0033","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2016","middle vocational","2065","0.150996160809923","0.144540079257768","0.157452242362077"
"Big worries","2016","vocational + Abi","344","0.130100385102814","0.115837095827284","0.144363674378344"
"No worries","2016","general elemantary","977","0.329432741583813","0.313685204457673","0.345180278709952"
"No worries","2016","higher education","3232","0.541356302031755","0.529401722559248","0.553310881504262"
"No worries","2016","higher vocational","579","0.448803787213648","0.422833666791003","0.474773907636293"
"No worries","2016","in school","168","0.492271817286824","0.440556524408403","0.543987110165246"
"No worries","2016","inadequately","545","0.23134471507087","0.212793881224004","0.249895548917736"
"No worries","2016","middle vocational","4127","0.386381228802416","0.377601349290781","0.395161108314052"
"No worries","2016","vocational + Abi","740","0.396550148659498","0.375809827323043","0.417290469995952"
"Some worries","2016","general elemantary","1587","0.453921593978319","0.437240443050216","0.470602744906423"
"Some worries","2016","higher education","2685","0.37157143258648","0.359978211771965","0.383164653400995"
"Some worries","2016","higher vocational","683","0.442794236353462","0.416858333302374","0.46873013940455"
"Some worries","2016","in school","149","0.412956518675203","0.362024819569886","0.46388821778052"
"Some worries","2016","inadequately","838","0.446818862482031","0.42494793169155","0.468689793272511"
"Some worries","2016","middle vocational","5623","0.462622610387661","0.453632099938588","0.471613120836734"
"Some worries","2016","vocational + Abi","1053","0.473349466237689","0.452180578482396","0.494518353992981"
"Big worries","2017","general elemantary","998","0.21643022411026","0.203365964453529","0.229494483766992"
"Big worries","2017","higher education","795","0.0710087331663896","0.0651796721749326","0.0768377941578466"
"Big worries","2017","higher vocational","172","0.117953503144637","0.101864630846066","0.134042375443208"
"Big worries","2017","in school","52","0.0817956029158329","0.0558018601665003","0.107789345665166"
"Big worries","2017","inadequately","889","0.364021439874279","0.345473207145403","0.382569672603155"
"Big worries","2017","middle vocational","2362","0.166291099842584","0.159882151012377","0.172700048672791"
"Big worries","2017","vocational + Abi","356","0.131376781620017","0.11771871627691","0.145034846963125"
"No worries","2017","general elemantary","973","0.280738203066617","0.26648274208384","0.294993664049395"
"No worries","2017","higher education","3509","0.523093270960688","0.511757705394094","0.534428836527283"
"No worries","2017","higher vocational","639","0.424269527862385","0.399617368216092","0.448921687508677"
"No worries","2017","in school","199","0.489126236260432","0.441712799891442","0.536539672629421"
"No worries","2017","inadequately","637","0.207306030298672","0.191678996113521","0.222933064483824"
"No worries","2017","middle vocational","4314","0.362383040528504","0.354109165732529","0.370656915324478"
"No worries","2017","vocational + Abi","788","0.370003752256603","0.350483464951363","0.389524039561843"
"Some worries","2017","general elemantary","1846","0.502831572823122","0.486969861154213","0.518693284492032"
"Some worries","2017","higher education","3154","0.405897995872922","0.394753103887812","0.417042887858033"
"Some worries","2017","higher vocational","733","0.457776968992978","0.432926167923271","0.482627770062686"
"Some worries","2017","in school","176","0.429078160823736","0.382133015608417","0.476023306039054"
"Some worries","2017","inadequately","1059","0.428672529827049","0.40959495360969","0.447750106044407"
"Some worries","2017","middle vocational","6290","0.471325859628912","0.462733751171939","0.479917968085885"
"Some worries","2017","vocational + Abi","1206","0.498619466123379","0.478404058224285","0.518834874022473"
"Big worries","2018","general elemantary","723","0.153499437278126","0.141577746395226","0.165421128161027"
"Big worries","2018","higher education","555","0.0486189921619233","0.0435943669346367","0.05364361738921"
"Big worries","2018","higher vocational","101","0.0789107564782157","0.0650389397131977","0.0927825732432336"
"Big worries","2018","in school","38","0.0821341880945628","0.0537319575799058","0.11053641860922"
"Big worries","2018","inadequately","681","0.338454055330069","0.318211201527796","0.358696909132343"
"Big worries","2018","middle vocational","1584","0.105022859226016","0.099581529055271","0.110464189396761"
"Big worries","2018","vocational + Abi","255","0.109031380140604","0.0960368998989472","0.12202586038226"
"No worries","2018","general elemantary","1157","0.38528006512682","0.369184814068823","0.401375316184816"
"No worries","2018","higher education","3764","0.581162732402203","0.569636297626051","0.592689167178356"
"No worries","2018","higher vocational","684","0.478567134899617","0.452864063633068","0.504270206166165"
"No worries","2018","in school","167","0.504540970987027","0.45282163271033","0.556260309263724"
"No worries","2018","inadequately","553","0.234612243194076","0.216483906311761","0.252740580076391"
"No worries","2018","middle vocational","4828","0.435404178833669","0.426604388698456","0.444203968968883"
"No worries","2018","vocational + Abi","889","0.446703271453836","0.425976074608416","0.467430468299257"
"Some worries","2018","general elemantary","1632","0.461220497595055","0.444733913969118","0.477707081220991"
"Some worries","2018","higher education","2719","0.370218275435873","0.358937280262659","0.381499270609087"
"Some worries","2018","higher vocational","666","0.442522108622168","0.416965942899559","0.468078274344776"
"Some worries","2018","in school","154","0.41332484091841","0.362386420884394","0.464263260952426"
"Some worries","2018","inadequately","865","0.426933701475855","0.405773269686433","0.448094133265278"
"Some worries","2018","middle vocational","5783","0.459572961940315","0.450727857644965","0.468418066235665"
"Some worries","2018","vocational + Abi","1066","0.44426534840556","0.423549300194115","0.464981396617004"
"Big worries","2019","general elemantary","622","0.172509408780993","0.159319465979686","0.1856993515823"
"Big worries","2019","higher education","585","0.0626041413498919","0.0571663856270928","0.0680418970726909"
"Big worries","2019","higher vocational","128","0.0895857674681133","0.0758639872624396","0.103307547673787"
"Big worries","2019","in school","41","0.13310969034079","0.0961784986829021","0.170040881998678"
"Big worries","2019","inadequately","475","0.279498335738574","0.259207879694904","0.299788791782243"
"Big worries","2019","middle vocational","1679","0.131746033413387","0.125619201111718","0.137872865715057"
"Big worries","2019","vocational + Abi","308","0.145057046970505","0.130512443606789","0.15960165033422"
"No worries","2019","general elemantary","984","0.339581561602974","0.3230491339013","0.356113989304648"
"No worries","2019","higher education","4016","0.555178474158873","0.54402356971286","0.566333378604886"
"No worries","2019","higher vocational","771","0.477388887284626","0.453389679669911","0.501388094899342"
"No worries","2019","in school","143","0.433923286862777","0.38004043990422","0.487806133821333"
"No worries","2019","inadequately","587","0.217125990734882","0.198484246502824","0.235767734966941"
"No worries","2019","middle vocational","4478","0.399853432185549","0.390979360991768","0.40872750337933"
"No worries","2019","vocational + Abi","861","0.375387109156952","0.355388073862551","0.395386144451354"
"Some worries","2019","general elemantary","1546","0.487909029616033","0.470458927472632","0.505359131759434"
"Some worries","2019","higher education","3023","0.382217384491235","0.371309771842648","0.393124997139823"
"Some worries","2019","higher vocational","765","0.433025345247261","0.409218058054546","0.456832632439975"
"Some worries","2019","in school","141","0.432967022796433","0.379098138752259","0.486835906840608"
"Some worries","2019","inadequately","817","0.503375673526544","0.480768576025558","0.52598277102753"
"Some worries","2019","middle vocational","5549","0.468400534401064","0.459361026474564","0.477440042327564"
"Some worries","2019","vocational + Abi","1083","0.479555843872543","0.458922455158948","0.500189232586138"
