"plh0033","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","2018","no migration background","Male","3639","0.403353866759253","0.393267948146052","0.413439785372454"
"Big worries","2019","direct migration background","Female","780","0.206752648617836","0.193560253139458","0.219945044096214"
"Big worries","2019","direct migration background","Male","895","0.207643635425446","0.195149857276283","0.220137413574608"
"Big worries","2019","indirect migration background","Female","155","0.179759761596551","0.154673057149134","0.204846466043968"
"Big worries","2019","indirect migration background","Male","128","0.158567909102853","0.133208676000238","0.183927142205467"
"Big worries","2019","no migration background","Female","1196","0.113707531452159","0.107621537232607","0.119793525671711"
"Big worries","2019","no migration background","Male","859","0.0873041713959259","0.081705403064394","0.0929029397274579"
"No worries","2019","direct migration background","Female","1049","0.277622495171848","0.263034243767986","0.29221074657571"
"No worries","2019","direct migration background","Male","1261","0.304449949434844","0.290275821478191","0.318624077391496"
"No worries","2019","indirect migration background","Female","296","0.330860496121218","0.300120229524841","0.361600762717594"
"No worries","2019","indirect migration background","Male","294","0.362872428822851","0.329490677638544","0.396254180007157"
"No worries","2019","no migration background","Female","4525","0.448105998968207","0.438572186474108","0.457639811462306"
"No worries","2019","no migration background","Male","4750","0.47820349109038","0.468295880631613","0.488111101549147"
"Some worries","2019","direct migration background","Female","1791","0.515624856210316","0.499344959222529","0.531904753198104"
"Some worries","2019","direct migration background","Male","1893","0.487906415139711","0.472510087853626","0.503302742425796"
"Some worries","2019","indirect migration background","Female","449","0.489379742282232","0.456721045507573","0.52203843905689"
"Some worries","2019","indirect migration background","Male","375","0.478559662074297","0.443878847692231","0.513240476456362"
"Some worries","2019","no migration background","Female","4731","0.438186469579634","0.42867442297973","0.447698516179539"
"Some worries","2019","no migration background","Male","4156","0.434492337513694","0.424660781110725","0.444323893916663"
