"plh0033","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2019","Part Time","West Germany","3031","0.492568061671381","0.480309100468264","0.504827022874497"
"Some worries","2019","Part Time","East Germany","676","0.538167553234283","0.511283319775075","0.565051786693491"
"Some worries","2019","Not Working","West Germany","3410","0.373735701447637","0.363552140600111","0.383919262295162"
"Some worries","2019","Not Working","East Germany","1053","0.444759930091055","0.424625312340482","0.464894547841628"
"No worries","2019","Full Time","West Germany","3628","0.438946199061247","0.42833246854425","0.449559929578244"
"No worries","2019","Full Time","East Germany","892","0.372552585798661","0.3531893564232","0.391915815174122"
"No worries","2019","Part Time","West Germany","2451","0.358813063012505","0.34705168786512","0.370574438159891"
"No worries","2019","Part Time","East Germany","441","0.311738306925907","0.286759679648931","0.336716934202882"
"No worries","2019","Not Working","West Germany","3873","0.50527660015679","0.494752514806001","0.515800685507579"
"No worries","2019","Not Working","East Germany","863","0.384812366154181","0.365098651289021","0.404526081019341"
