"plb0196_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2012","35-65 y.","(3a) lower tertiary education","650","0.8030651334823","0.776424294325273","0.829705972639327"
"Yes","2012","35-65 y.","(3b) higher tertiary education","1111","0.767831235776608","0.746001197883995","0.789661273669221"
"Yes","2012","66 and older","(0) in school","","","",""
"Yes","2012","66 and older","(1a) inadequately completed","","","",""
"Yes","2012","66 and older","(1b) general elementary school","2","","",""
"Yes","2012","66 and older","(1c) basic vocational qualification","10","","",""
"Yes","2012","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2012","66 and older","(2a) intermediate vocational","5","","",""
"Yes","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","66 and older","(3a) lower tertiary education","1","","",""
"Yes","2012","66 and older","(3b) higher tertiary education","3","","",""
"No","2012","16-34 y.","(0) in school","4","","",""
"No","2012","16-34 y.","(1a) inadequately completed","8","","",""
"No","2012","16-34 y.","(1b) general elementary school","45","0.423139255699061","0.340105288390732","0.50617322300739"
"No","2012","16-34 y.","(1c) basic vocational qualification","87","0.27802660925895","0.22790988456439","0.328143333953511"
"No","2012","16-34 y.","(2b) intermediate general qualification","43","0.26834289383011","0.197196350640938","0.339489437019282"
"No","2012","16-34 y.","(2a) intermediate vocational","180","0.250146862722121","0.217690064409777","0.282603661034464"
"No","2012","16-34 y.","(2c_gen) general maturity certificate","43","0.314656582458705","0.239071407348516","0.390241757568895"
"No","2012","16-34 y.","(2c_voc) vocational maturity certificate","76","0.220839518267572","0.175879542450675","0.26579949408447"
"No","2012","16-34 y.","(3a) lower tertiary education","35","0.213795456722892","0.155499517852885","0.272091395592899"
"No","2012","16-34 y.","(3b) higher tertiary education","74","0.223732798637887","0.177637809921041","0.269827787354734"
"No","2012","35-65 y.","(0) in school","","","",""
"No","2012","35-65 y.","(1a) inadequately completed","29","","",""
"No","2012","35-65 y.","(1b) general elementary school","87","0.371812633812838","0.310541514985361","0.433083752640316"
"No","2012","35-65 y.","(1c) basic vocational qualification","535","0.369031931716718","0.344813342940827","0.393250520492608"
"No","2012","35-65 y.","(2b) intermediate general qualification","31","0.482542568473685","0.371649112167179","0.593436024780192"
"No","2012","35-65 y.","(2a) intermediate vocational","787","0.292220993511915","0.274810177528323","0.309631809495508"
"No","2012","35-65 y.","(2c_gen) general maturity certificate","33","0.285021863824344","0.199884209241354","0.370159518407335"
"No","2012","35-65 y.","(2c_voc) vocational maturity certificate","213","0.246802228942909","0.218539871581395","0.275064586304422"
"No","2012","35-65 y.","(3a) lower tertiary education","206","0.1969348665177","0.170294027360673","0.223575705674727"
"No","2012","35-65 y.","(3b) higher tertiary education","326","0.232168764223392","0.210338726330779","0.253998802116005"
"No","2012","66 and older","(0) in school","","","",""
"No","2012","66 and older","(1a) inadequately completed","","","",""
"No","2012","66 and older","(1b) general elementary school","3","","",""
"No","2012","66 and older","(1c) basic vocational qualification","8","","",""
"No","2012","66 and older","(2b) intermediate general qualification","","","",""
"No","2012","66 and older","(2a) intermediate vocational","7","","",""
"No","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"No","2012","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"No","2012","66 and older","(3a) lower tertiary education","1","","",""
"No","2012","66 and older","(3b) higher tertiary education","4","","",""
"Yes","2013","16-34 y.","(0) in school","16","","",""
"Yes","2013","16-34 y.","(1a) inadequately completed","25","","",""
"Yes","2013","16-34 y.","(1b) general elementary school","143","0.719141249266684","0.6580656828231","0.780216815710268"
"Yes","2013","16-34 y.","(1c) basic vocational qualification","259","0.682432424549421","0.634209396092935","0.730655453005907"
"Yes","2013","16-34 y.","(2b) intermediate general qualification","135","0.728717436072298","0.665989650289853","0.791445221854743"
"Yes","2013","16-34 y.","(2a) intermediate vocational","508","0.705368119211597","0.671620987656922","0.739115250766272"
"Yes","2013","16-34 y.","(2c_gen) general maturity certificate","160","0.77233903454456","0.716929432670322","0.827748636418797"
"Yes","2013","16-34 y.","(2c_voc) vocational maturity certificate","260","0.699487247365784","0.651454721789896","0.747519772941672"
"Yes","2013","16-34 y.","(3a) lower tertiary education","149","0.772037844177438","0.711585534393223","0.832490153961654"
"Yes","2013","16-34 y.","(3b) higher tertiary education","316","0.732031501178078","0.689724348294461","0.774338654061694"
"Yes","2013","35-65 y.","(0) in school","","","",""
"Yes","2013","35-65 y.","(1a) inadequately completed","48","0.640806305638005","0.533646857401355","0.747965753874654"
"Yes","2013","35-65 y.","(1b) general elementary school","216","0.66669954245196","0.61644529494782","0.7169537899561"
"Yes","2013","35-65 y.","(1c) basic vocational qualification","1053","0.668222939124021","0.644812667557349","0.691633210690693"
"Yes","2013","35-65 y.","(2b) intermediate general qualification","60","0.679580456823483","0.579190796718711","0.779970116928255"
"Yes","2013","35-65 y.","(2a) intermediate vocational","1764","0.72279996639819","0.705071980417841","0.740527952378539"
"Yes","2013","35-65 y.","(2c_gen) general maturity certificate","129","0.725793572639319","0.661681916899708","0.789905228378929"
"Yes","2013","35-65 y.","(2c_voc) vocational maturity certificate","752","0.776151174606942","0.750444969193427","0.801857380020458"
"Yes","2013","35-65 y.","(3a) lower tertiary education","635","0.767785507950219","0.738955212018419","0.796615803882018"
"Yes","2013","35-65 y.","(3b) higher tertiary education","1187","0.783754606192176","0.763272919503428","0.804236292880925"
"Yes","2013","66 and older","(0) in school","","","",""
"Yes","2013","66 and older","(1a) inadequately completed","","","",""
"Yes","2013","66 and older","(1b) general elementary school","2","","",""
"Yes","2013","66 and older","(1c) basic vocational qualification","7","","",""
"Yes","2013","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2013","66 and older","(2a) intermediate vocational","2","","",""
"Yes","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2013","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","66 and older","(3a) lower tertiary education","2","","",""
"Yes","2013","66 and older","(3b) higher tertiary education","3","","",""
"No","2013","16-34 y.","(0) in school","5","","",""
"No","2013","16-34 y.","(1a) inadequately completed","14","","",""
"No","2013","16-34 y.","(1b) general elementary school","65","0.280858750733316","0.219783184289732","0.3419343171769"
"No","2013","16-34 y.","(1c) basic vocational qualification","99","0.317567575450579","0.269344546994093","0.365790603907065"
"No","2013","16-34 y.","(2b) intermediate general qualification","58","0.271282563927702","0.208554778145257","0.334010349710147"
"No","2013","16-34 y.","(2a) intermediate vocational","193","0.294631880788403","0.260884749233728","0.328379012343078"
"No","2013","16-34 y.","(2c_gen) general maturity certificate","60","0.22766096545544","0.172251363581203","0.283070567329678"
"No","2013","16-34 y.","(2c_voc) vocational maturity certificate","90","0.300512752634216","0.252480227058328","0.348545278210104"
"No","2013","16-34 y.","(3a) lower tertiary education","36","0.227962155822562","0.167509846038346","0.288414465606777"
"No","2013","16-34 y.","(3b) higher tertiary education","105","0.267968498821922","0.225661345938306","0.310275651705539"
"No","2013","35-65 y.","(0) in school","","","",""
"No","2013","35-65 y.","(1a) inadequately completed","29","","",""
"No","2013","35-65 y.","(1b) general elementary school","122","0.33330045754804","0.2830462100439","0.38355470505218"
"No","2013","35-65 y.","(1c) basic vocational qualification","501","0.331777060875979","0.308366789309307","0.355187332442651"
"No","2013","35-65 y.","(2b) intermediate general qualification","23","","",""
"No","2013","35-65 y.","(2a) intermediate vocational","685","0.27720003360181","0.259472047621461","0.294928019582158"
"No","2013","35-65 y.","(2c_gen) general maturity certificate","57","0.274206427360681","0.210094771621071","0.338318083100292"
"No","2013","35-65 y.","(2c_voc) vocational maturity certificate","258","0.223848825393057","0.198142619979542","0.249555030806573"
"No","2013","35-65 y.","(3a) lower tertiary education","189","0.232214492049781","0.203384196117982","0.261044787981581"
"No","2013","35-65 y.","(3b) higher tertiary education","365","0.216245393807824","0.195763707119075","0.236727080496572"
"No","2013","66 and older","(0) in school","","","",""
"No","2013","66 and older","(1a) inadequately completed","","","",""
"No","2013","66 and older","(1b) general elementary school","2","","",""
"No","2013","66 and older","(1c) basic vocational qualification","7","","",""
"No","2013","66 and older","(2b) intermediate general qualification","1","","",""
"No","2013","66 and older","(2a) intermediate vocational","","","",""
"No","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"No","2013","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"No","2013","66 and older","(3a) lower tertiary education","1","","",""
"No","2013","66 and older","(3b) higher tertiary education","1","","",""
"Yes","2014","16-34 y.","(0) in school","13","","",""
"Yes","2014","16-34 y.","(1a) inadequately completed","15","","",""
"Yes","2014","16-34 y.","(1b) general elementary school","114","0.65848500778129","0.587199464650243","0.729770550912336"
"Yes","2014","16-34 y.","(1c) basic vocational qualification","216","0.680586125413002","0.627649239093742","0.733523011732263"
"Yes","2014","16-34 y.","(2b) intermediate general qualification","125","0.650206899363418","0.579346291552257","0.721067507174578"
"Yes","2014","16-34 y.","(2a) intermediate vocational","425","0.786064225437796","0.752428503033996","0.819699947841595"
"Yes","2014","16-34 y.","(2c_gen) general maturity certificate","142","0.671309900927006","0.60866639539751","0.733953406456502"
"Yes","2014","16-34 y.","(2c_voc) vocational maturity certificate","226","0.766384912327697","0.71842411286337","0.814345711792023"
"Yes","2014","16-34 y.","(3a) lower tertiary education","141","0.801477246548273","0.741865120460687","0.861089372635858"
"Yes","2014","16-34 y.","(3b) higher tertiary education","281","0.765857246080542","0.722940522014994","0.80877397014609"
"Yes","2014","35-65 y.","(0) in school","","","",""
"Yes","2014","35-65 y.","(1a) inadequately completed","38","0.747700717388106","0.639588654859992","0.85581277991622"
"Yes","2014","35-65 y.","(1b) general elementary school","173","0.69042644327002","0.635178948726646","0.745673937813394"
"Yes","2014","35-65 y.","(1c) basic vocational qualification","937","0.656978571372927","0.631968422673666","0.681988720072188"
"Yes","2014","35-65 y.","(2b) intermediate general qualification","55","0.604510391343761","0.499947430632514","0.709073352055007"
"Yes","2014","35-65 y.","(2a) intermediate vocational","1608","0.715447362780834","0.696849289229543","0.734045436332125"
"Yes","2014","35-65 y.","(2c_gen) general maturity certificate","117","0.784772827210491","0.720073052124039","0.849472602296944"
"Yes","2014","35-65 y.","(2c_voc) vocational maturity certificate","712","0.764070366292441","0.737212568524218","0.790928164060663"
"Yes","2014","35-65 y.","(3a) lower tertiary education","589","0.777153741771043","0.747986130802087","0.806321352739999"
"Yes","2014","35-65 y.","(3b) higher tertiary education","1078","0.783948869864336","0.762655505734394","0.805242233994278"
"Yes","2014","66 and older","(0) in school","","","",""
"Yes","2014","66 and older","(1a) inadequately completed","","","",""
"Yes","2014","66 and older","(1b) general elementary school","2","","",""
"Yes","2014","66 and older","(1c) basic vocational qualification","11","","",""
"Yes","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2014","66 and older","(2a) intermediate vocational","4","","",""
"Yes","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","66 and older","(3a) lower tertiary education","","","",""
"Yes","2014","66 and older","(3b) higher tertiary education","3","","",""
"No","2014","16-34 y.","(0) in school","2","","",""
"No","2014","16-34 y.","(1a) inadequately completed","4","","",""
"No","2014","16-34 y.","(1b) general elementary school","56","0.34151499221871","0.270229449087664","0.412800535349757"
"No","2014","16-34 y.","(1c) basic vocational qualification","82","0.319413874586998","0.266476988267737","0.372350760906258"
"No","2014","16-34 y.","(2b) intermediate general qualification","49","0.349793100636582","0.278932492825422","0.420653708447743"
"No","2014","16-34 y.","(2a) intermediate vocational","146","0.213935774562204","0.180300052158405","0.247571496966004"
"No","2014","16-34 y.","(2c_gen) general maturity certificate","74","0.328690099072994","0.266046593543498","0.39133360460249"
"No","2014","16-34 y.","(2c_voc) vocational maturity certificate","73","0.233615087672303","0.185654288207977","0.28157588713663"
"No","2014","16-34 y.","(3a) lower tertiary education","31","0.198522753451727","0.138910627364142","0.258134879539313"
"No","2014","16-34 y.","(3b) higher tertiary education","93","0.234142753919458","0.19122602985391","0.277059477985006"
"No","2014","35-65 y.","(0) in school","","","",""
"No","2014","35-65 y.","(1a) inadequately completed","24","","",""
"No","2014","35-65 y.","(1b) general elementary school","96","0.30957355672998","0.254326062186606","0.364821051273354"
"No","2014","35-65 y.","(1c) basic vocational qualification","447","0.343021428627073","0.318011279927812","0.368031577326334"
"No","2014","35-65 y.","(2b) intermediate general qualification","29","","",""
"No","2014","35-65 y.","(2a) intermediate vocational","653","0.284552637219166","0.265954563667875","0.303150710770457"
"No","2014","35-65 y.","(2c_gen) general maturity certificate","38","0.215227172789509","0.150527397703056","0.279926947875961"
"No","2014","35-65 y.","(2c_voc) vocational maturity certificate","248","0.235929633707559","0.209071835939337","0.262787431475782"
"No","2014","35-65 y.","(3a) lower tertiary education","193","0.222846258228957","0.193678647260001","0.252013869197913"
"No","2014","35-65 y.","(3b) higher tertiary education","357","0.216051130135664","0.194757766005722","0.237344494265606"
"No","2014","66 and older","(0) in school","","","",""
"No","2014","66 and older","(1a) inadequately completed","","","",""
"No","2014","66 and older","(1b) general elementary school","5","","",""
"No","2014","66 and older","(1c) basic vocational qualification","9","","",""
"No","2014","66 and older","(2b) intermediate general qualification","1","","",""
"No","2014","66 and older","(2a) intermediate vocational","2","","",""
"No","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"No","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No","2014","66 and older","(3a) lower tertiary education","1","","",""
"No","2014","66 and older","(3b) higher tertiary education","6","","",""
"Yes","2015","16-34 y.","(0) in school","4","","",""
"Yes","2015","16-34 y.","(1a) inadequately completed","12","","",""
"Yes","2015","16-34 y.","(1b) general elementary school","115","0.805028808277685","0.743254131506723","0.866803485048648"
"Yes","2015","16-34 y.","(1c) basic vocational qualification","180","0.693513584335481","0.637794583751548","0.749232584919414"
"Yes","2015","16-34 y.","(2b) intermediate general qualification","108","0.729549280531591","0.658464954715855","0.800633606347328"
"Yes","2015","16-34 y.","(2a) intermediate vocational","395","0.772140321203771","0.736226277739589","0.808054364667952"
"Yes","2015","16-34 y.","(2c_gen) general maturity certificate","145","0.587542397981498","0.520961797814528","0.654122998148468"
"Yes","2015","16-34 y.","(2c_voc) vocational maturity certificate","226","0.744684882532791","0.695094849175518","0.794274915890065"
"Yes","2015","16-34 y.","(3a) lower tertiary education","119","0.833469153119566","0.773243497766869","0.893694808472263"
"Yes","2015","16-34 y.","(3b) higher tertiary education","368","0.823336339730834","0.788484040868638","0.85818863859303"
"Yes","2015","35-65 y.","(0) in school","","","",""
"Yes","2015","35-65 y.","(1a) inadequately completed","51","0.772636184864699","0.677779999586504","0.867492370142893"
"Yes","2015","35-65 y.","(1b) general elementary school","187","0.724548894307768","0.671063302810065","0.778034485805472"
"Yes","2015","35-65 y.","(1c) basic vocational qualification","927","0.71585988583905","0.690827908729207","0.740891862948892"
"Yes","2015","35-65 y.","(2b) intermediate general qualification","53","0.804897952331676","0.712065377565281","0.897730527098071"
"Yes","2015","35-65 y.","(2a) intermediate vocational","1608","0.754606249184637","0.736340123610434","0.77287237475884"
"Yes","2015","35-65 y.","(2c_gen) general maturity certificate","110","0.806526444698361","0.742230408179982","0.870822481216739"
"Yes","2015","35-65 y.","(2c_voc) vocational maturity certificate","715","0.773007956919055","0.74592552660091","0.800090387237199"
"Yes","2015","35-65 y.","(3a) lower tertiary education","583","0.800673670611087","0.771513466001842","0.829833875220332"
"Yes","2015","35-65 y.","(3b) higher tertiary education","1155","0.832622084991635","0.813150388900768","0.852093781082502"
"Yes","2015","66 and older","(0) in school","","","",""
"Yes","2015","66 and older","(1a) inadequately completed","","","",""
"Yes","2015","66 and older","(1b) general elementary school","1","","",""
"Yes","2015","66 and older","(1c) basic vocational qualification","13","","",""
"Yes","2015","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2015","66 and older","(2a) intermediate vocational","3","","",""
"Yes","2015","66 and older","(2c_gen) general maturity certificate","1","","",""
"Yes","2015","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2015","66 and older","(3a) lower tertiary education","1","","",""
"Yes","2015","66 and older","(3b) higher tertiary education","5","","",""
"No","2015","16-34 y.","(0) in school","5","","",""
"No","2015","16-34 y.","(1a) inadequately completed","6","","",""
"No","2015","16-34 y.","(1b) general elementary school","43","0.194971191722315","0.133196514951352","0.256745868493277"
"No","2015","16-34 y.","(1c) basic vocational qualification","83","0.306486415664519","0.250767415080586","0.362205416248452"
"No","2015","16-34 y.","(2b) intermediate general qualification","42","0.270450719468409","0.199366393652672","0.341535045284145"
"No","2015","16-34 y.","(2a) intermediate vocational","129","0.22785967879623","0.191945635332048","0.263773722260411"
"No","2015","16-34 y.","(2c_gen) general maturity certificate","65","0.412457602018502","0.345877001851532","0.479038202185472"
"No","2015","16-34 y.","(2c_voc) vocational maturity certificate","71","0.255315117467209","0.205725084109935","0.304905150824482"
"No","2015","16-34 y.","(3a) lower tertiary education","28","","",""
"No","2015","16-34 y.","(3b) higher tertiary education","92","0.176663660269166","0.14181136140697","0.211515959131362"
"No","2015","35-65 y.","(0) in school","","","",""
"No","2015","35-65 y.","(1a) inadequately completed","24","","",""
"No","2015","35-65 y.","(1b) general elementary school","81","0.275451105692232","0.221965514194528","0.328936697189935"
"No","2015","35-65 y.","(1c) basic vocational qualification","320","0.28414011416095","0.259108137051108","0.309172091270793"
"No","2015","35-65 y.","(2b) intermediate general qualification","17","","",""
"No","2015","35-65 y.","(2a) intermediate vocational","524","0.245393750815363","0.227127625241161","0.263659876389566"
"No","2015","35-65 y.","(2c_gen) general maturity certificate","35","0.193473555301639","0.129177518783261","0.257769591820018"
"No","2015","35-65 y.","(2c_voc) vocational maturity certificate","204","0.226992043080945","0.199909612762801","0.25407447339909"
"No","2015","35-65 y.","(3a) lower tertiary education","138","0.199326329388913","0.170166124779668","0.228486533998158"
"No","2015","35-65 y.","(3b) higher tertiary education","257","0.167377915008365","0.147906218917498","0.186849611099232"
"No","2015","66 and older","(0) in school","","","",""
"No","2015","66 and older","(1a) inadequately completed","","","",""
"No","2015","66 and older","(1b) general elementary school","1","","",""
"No","2015","66 and older","(1c) basic vocational qualification","14","","",""
"No","2015","66 and older","(2b) intermediate general qualification","","","",""
"No","2015","66 and older","(2a) intermediate vocational","2","","",""
"No","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"No","2015","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"No","2015","66 and older","(3a) lower tertiary education","2","","",""
"No","2015","66 and older","(3b) higher tertiary education","2","","",""
"Yes","2016","16-34 y.","(0) in school","7","","",""
"Yes","2016","16-34 y.","(1a) inadequately completed","16","","",""
"Yes","2016","16-34 y.","(1b) general elementary school","86","0.608338805749401","0.524105999773585","0.692571611725218"
"Yes","2016","16-34 y.","(1c) basic vocational qualification","166","0.672041678528232","0.609578273419979","0.734505083636485"
"Yes","2016","16-34 y.","(2b) intermediate general qualification","95","0.733396049357599","0.659351962623291","0.807440136091907"
"Yes","2016","16-34 y.","(2a) intermediate vocational","332","0.778893255578674","0.739939905578479","0.817846605578869"
"Yes","2016","16-34 y.","(2c_gen) general maturity certificate","144","0.701882810162345","0.638487240940538","0.765278379384152"
"Yes","2016","16-34 y.","(2c_voc) vocational maturity certificate","218","0.77171034575375","0.72228172605006","0.821138965457439"
"Yes","2016","16-34 y.","(3a) lower tertiary education","107","0.839623396586013","0.777259241594921","0.901987551577105"
"Yes","2016","16-34 y.","(3b) higher tertiary education","318","0.832990023348361","0.795732941671504","0.870247105025218"
"Yes","2016","35-65 y.","(0) in school","","","",""
"Yes","2016","35-65 y.","(1a) inadequately completed","44","0.682779472517325","0.570500871531288","0.795058073503362"
"Yes","2016","35-65 y.","(1b) general elementary school","166","0.660976219034934","0.600961588156014","0.720990849913855"
"Yes","2016","35-65 y.","(1c) basic vocational qualification","884","0.728075931676834","0.702932332821374","0.753219530532294"
"Yes","2016","35-65 y.","(2b) intermediate general qualification","50","0.709034581356467","0.601863418682138","0.816205744030795"
"Yes","2016","35-65 y.","(2a) intermediate vocational","1550","0.749903242465968","0.731265197236655","0.768541287695282"
"Yes","2016","35-65 y.","(2c_gen) general maturity certificate","105","0.808358052120763","0.742208667338548","0.874507436902979"
"Yes","2016","35-65 y.","(2c_voc) vocational maturity certificate","730","0.786400612822611","0.760130362663177","0.812670862982046"
"Yes","2016","35-65 y.","(3a) lower tertiary education","560","0.821200374621374","0.792629933950058","0.84977081529269"
"Yes","2016","35-65 y.","(3b) higher tertiary education","1098","0.799833770936136","0.778926549710479","0.820740992161794"
"Yes","2016","66 and older","(0) in school","","","",""
"Yes","2016","66 and older","(1a) inadequately completed","","","",""
"Yes","2016","66 and older","(1b) general elementary school","2","","",""
"Yes","2016","66 and older","(1c) basic vocational qualification","11","","",""
"Yes","2016","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2016","66 and older","(2a) intermediate vocational","8","","",""
"Yes","2016","66 and older","(2c_gen) general maturity certificate","1","","",""
"Yes","2016","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2016","66 and older","(3a) lower tertiary education","4","","",""
"Yes","2016","66 and older","(3b) higher tertiary education","7","","",""
"No","2016","16-34 y.","(0) in school","4","","",""
"No","2016","16-34 y.","(1a) inadequately completed","5","","",""
"No","2016","16-34 y.","(1b) general elementary school","43","0.391661194250599","0.307428388274782","0.475894000226415"
"No","2016","16-34 y.","(1c) basic vocational qualification","51","0.327958321471768","0.265494916363515","0.390421726580021"
"No","2016","16-34 y.","(2b) intermediate general qualification","42","0.266603950642401","0.192559863908093","0.340648037376709"
"No","2016","16-34 y.","(2a) intermediate vocational","104","0.221106744421326","0.182153394421131","0.260060094421522"
"No","2016","16-34 y.","(2c_gen) general maturity certificate","56","0.298117189837655","0.234721620615848","0.361512759059462"
"No","2016","16-34 y.","(2c_voc) vocational maturity certificate","59","0.22828965424625","0.17886103454256","0.27771827394994"
"No","2016","16-34 y.","(3a) lower tertiary education","26","","",""
"No","2016","16-34 y.","(3b) higher tertiary education","67","0.167009976651639","0.129752894974782","0.204267058328496"
"No","2016","35-65 y.","(0) in school","","","",""
"No","2016","35-65 y.","(1a) inadequately completed","22","","",""
"No","2016","35-65 y.","(1b) general elementary school","73","0.339023780965066","0.279009150086145","0.399038411843986"
"No","2016","35-65 y.","(1c) basic vocational qualification","319","0.271924068323166","0.246780469467706","0.297067667178625"
"No","2016","35-65 y.","(2b) intermediate general qualification","19","","",""
"No","2016","35-65 y.","(2a) intermediate vocational","524","0.250096757534032","0.231458712304718","0.268734802763345"
"No","2016","35-65 y.","(2c_gen) general maturity certificate","31","0.191641947879237","0.125492563097021","0.257791332661452"
"No","2016","35-65 y.","(2c_voc) vocational maturity certificate","205","0.213599387177389","0.187329137017954","0.239869637336823"
"No","2016","35-65 y.","(3a) lower tertiary education","131","0.178799625378626","0.15022918470731","0.207370066049942"
"No","2016","35-65 y.","(3b) higher tertiary education","309","0.200166229063864","0.179259007838206","0.221073450289521"
"No","2016","66 and older","(0) in school","","","",""
"No","2016","66 and older","(1a) inadequately completed","","","",""
"No","2016","66 and older","(1b) general elementary school","1","","",""
"No","2016","66 and older","(1c) basic vocational qualification","6","","",""
"No","2016","66 and older","(2b) intermediate general qualification","","","",""
"No","2016","66 and older","(2a) intermediate vocational","2","","",""
"No","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"No","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No","2016","66 and older","(3a) lower tertiary education","1","","",""
"No","2016","66 and older","(3b) higher tertiary education","2","","",""
"Yes","2017","16-34 y.","(0) in school","4","","",""
"Yes","2017","16-34 y.","(1a) inadequately completed","29","","",""
"Yes","2017","16-34 y.","(1b) general elementary school","103","0.685028830940599","0.610694012034074","0.759363649847123"
"Yes","2017","16-34 y.","(1c) basic vocational qualification","173","0.764811128727326","0.709516957288218","0.820105300166435"
"Yes","2017","16-34 y.","(2b) intermediate general qualification","101","0.764535326316163","0.692427246763458","0.836643405868868"
"Yes","2017","16-34 y.","(2a) intermediate vocational","401","0.838548492686681","0.806199926193401","0.870897059179961"
"Yes","2017","16-34 y.","(2c_gen) general maturity certificate","180","0.673947325121723","0.616747447618253","0.731147202625193"
"Yes","2017","16-34 y.","(2c_voc) vocational maturity certificate","249","0.807066910776717","0.763351551470298","0.850782270083136"
"Yes","2017","16-34 y.","(3a) lower tertiary education","137","0.812670004639546","0.752771626226472","0.872568383052619"
"Yes","2017","16-34 y.","(3b) higher tertiary education","326","0.798541791698099","0.759812389680345","0.837271193715852"
"Yes","2017","35-65 y.","(0) in school","","","",""
"Yes","2017","35-65 y.","(1a) inadequately completed","49","0.637923706969472","0.533261473626454","0.74258594031249"
"Yes","2017","35-65 y.","(1b) general elementary school","180","0.654410846948423","0.597045262362194","0.711776431534652"
"Yes","2017","35-65 y.","(1c) basic vocational qualification","857","0.695555866365243","0.66963820367487","0.721473529055615"
"Yes","2017","35-65 y.","(2b) intermediate general qualification","65","0.677650836721156","0.580000663498852","0.77530100994346"
"Yes","2017","35-65 y.","(2a) intermediate vocational","1672","0.749748449565327","0.731878287627293","0.767618611503361"
"Yes","2017","35-65 y.","(2c_gen) general maturity certificate","120","0.767033878933997","0.701939387041087","0.832128370826907"
"Yes","2017","35-65 y.","(2c_voc) vocational maturity certificate","726","0.737484839002008","0.709766694419387","0.765202983584629"
"Yes","2017","35-65 y.","(3a) lower tertiary education","605","0.816778855366508","0.789184855723906","0.844372855009111"
"Yes","2017","35-65 y.","(3b) higher tertiary education","1229","0.82051724059118","0.801148443718128","0.839886037464232"
"Yes","2017","66 and older","(0) in school","","","",""
"Yes","2017","66 and older","(1a) inadequately completed","","","",""
"Yes","2017","66 and older","(1b) general elementary school","1","","",""
"Yes","2017","66 and older","(1c) basic vocational qualification","11","","",""
"Yes","2017","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2017","66 and older","(2a) intermediate vocational","9","","",""
"Yes","2017","66 and older","(2c_gen) general maturity certificate","1","","",""
"Yes","2017","66 and older","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2017","66 and older","(3a) lower tertiary education","5","","",""
"Yes","2017","66 and older","(3b) higher tertiary education","3","","",""
"No","2017","16-34 y.","(0) in school","3","","",""
"No","2017","16-34 y.","(1a) inadequately completed","13","","",""
"No","2017","16-34 y.","(1b) general elementary school","47","0.314971169059401","0.240636350152877","0.389305987965925"
"No","2017","16-34 y.","(1c) basic vocational qualification","53","0.235188871272674","0.179894699833565","0.290483042711782"
"No","2017","16-34 y.","(2b) intermediate general qualification","32","0.235464673683837","0.163356594131132","0.307572753236542"
"No","2017","16-34 y.","(2a) intermediate vocational","96","0.161451507313319","0.129102940820039","0.193800073806599"
"No","2017","16-34 y.","(2c_gen) general maturity certificate","78","0.326052674878277","0.268852797374807","0.383252552381747"
"No","2017","16-34 y.","(2c_voc) vocational maturity certificate","64","0.192933089223283","0.149217729916864","0.236648448529702"
"No","2017","16-34 y.","(3a) lower tertiary education","26","","",""
"No","2017","16-34 y.","(3b) higher tertiary education","86","0.201458208301901","0.162728806284148","0.240187610319655"
"No","2017","35-65 y.","(0) in school","","","",""
"No","2017","35-65 y.","(1a) inadequately completed","32","0.362076293030528","0.25741405968751","0.466738526373546"
"No","2017","35-65 y.","(1b) general elementary school","84","0.345589153051577","0.288223568465348","0.402954737637806"
"No","2017","35-65 y.","(1c) basic vocational qualification","354","0.304444133634757","0.278526470944385","0.33036179632513"
"No","2017","35-65 y.","(2b) intermediate general qualification","23","","",""
"No","2017","35-65 y.","(2a) intermediate vocational","585","0.250251550434673","0.232381388496639","0.268121712372707"
"No","2017","35-65 y.","(2c_gen) general maturity certificate","42","0.232966121066003","0.167871629173093","0.298060612958913"
