"plb0196_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Yes","2015","16-34 y.","college entrance qualification","591","0.756699089455516","0.726253856962586","0.787144321948445"
"Yes","2015","16-34 y.","Other degree","276","0.684870401639253","0.638344210474724","0.731396592803782"
"Yes","2015","16-34 y.","no degree/no degree yet","17","","",""
"Yes","2015","35-65 y.","lower secondary degree","892","0.716288526547141","0.690782669868525","0.741794383225758"
"Yes","2015","35-65 y.","secondary school degree","1821","0.760842290518816","0.743801114562295","0.777883466475336"
"Yes","2015","35-65 y.","college entrance qualification","1988","0.815857715971919","0.800437261327326","0.831278170616511"
"Yes","2015","35-65 y.","Other degree","629","0.72745164980236","0.697897825039737","0.757005474564983"
"Yes","2015","35-65 y.","no degree/no degree yet","53","0.77421604002941","0.680830345374687","0.867601734684134"
"Yes","2015","66 and older","lower secondary degree","13","","",""
"Yes","2015","66 and older","secondary school degree","4","","",""
"Yes","2015","66 and older","college entrance qualification","6","","",""
"Yes","2015","66 and older","Other degree","3","","",""
"Yes","2015","66 and older","no degree/no degree yet","","","",""
"No","2015","16-34 y.","lower secondary degree","95","0.249336895556574","0.202588581686317","0.29608520942683"
"No","2015","16-34 y.","secondary school degree","175","0.232812460203759","0.201504631322142","0.264120289085376"
"No","2015","16-34 y.","college entrance qualification","172","0.243300910544484","0.212855678051555","0.273746143037414"
"No","2015","16-34 y.","Other degree","107","0.315129598360747","0.268603407196218","0.361655789525276"
"No","2015","16-34 y.","no degree/no degree yet","11","","",""
"No","2015","35-65 y.","lower secondary degree","308","0.283711473452859","0.258205616774242","0.309217330131475"
"No","2015","35-65 y.","secondary school degree","586","0.239157709481184","0.222116533524664","0.256198885437705"
"No","2015","35-65 y.","college entrance qualification","439","0.184142284028081","0.168721829383489","0.199562738672674"
"No","2015","35-65 y.","Other degree","243","0.27254835019764","0.242994525435017","0.302102174960263"
"No","2015","35-65 y.","no degree/no degree yet","24","","",""
"No","2015","66 and older","lower secondary degree","15","","",""
"No","2015","66 and older","secondary school degree","2","","",""
"No","2015","66 and older","college entrance qualification","4","","",""
"No","2015","66 and older","Other degree","1","","",""
"No","2015","66 and older","no degree/no degree yet","","","",""
"Yes","2016","16-34 y.","lower secondary degree","203","0.632369272211648","0.57619387465547","0.688544669767826"
"Yes","2016","16-34 y.","secondary school degree","443","0.771431188818905","0.737605681488992","0.805256696148818"
"Yes","2016","16-34 y.","college entrance qualification","600","0.804200498989183","0.775914263494903","0.832486734483462"
"Yes","2016","16-34 y.","Other degree","191","0.753877162815827","0.700266830325998","0.807487495305656"
"Yes","2016","16-34 y.","no degree/no degree yet","24","","",""
"Yes","2016","35-65 y.","lower secondary degree","863","0.721694039692655","0.69610150746749","0.74728657191782"
"Yes","2016","35-65 y.","secondary school degree","1753","0.754329206063314","0.736890887368944","0.771767524757684"
"Yes","2016","35-65 y.","college entrance qualification","1955","0.811318601158068","0.795775128114559","0.826862074201577"
"Yes","2016","35-65 y.","Other degree","564","0.700311093239684","0.668425659140016","0.732196527339352"
"Yes","2016","35-65 y.","no degree/no degree yet","44","0.682779472517325","0.570500871531288","0.795058073503362"
"Yes","2016","66 and older","lower secondary degree","10","","",""
"Yes","2016","66 and older","secondary school degree","11","","",""
"Yes","2016","66 and older","college entrance qualification","10","","",""
"Yes","2016","66 and older","Other degree","4","","",""
"Yes","2016","66 and older","no degree/no degree yet","","","",""
"No","2016","16-34 y.","lower secondary degree","80","0.367630727788352","0.311455330232174","0.42380612534453"
"No","2016","16-34 y.","secondary school degree","149","0.228568811181095","0.194743303851182","0.262394318511008"
"No","2016","16-34 y.","college entrance qualification","156","0.195799501010817","0.167513265516538","0.224085736505097"
"No","2016","16-34 y.","Other degree","57","0.246122837184173","0.192512504694344","0.299733169674002"
"No","2016","16-34 y.","no degree/no degree yet","9","","",""
"No","2016","35-65 y.","lower secondary degree","315","0.278305960307345","0.25271342808218","0.30389849253251"
"No","2016","35-65 y.","secondary school degree","588","0.245670793936686","0.228232475242316","0.263109112631056"
"No","2016","35-65 y.","college entrance qualification","479","0.188681398841932","0.173137925798423","0.204224871885441"
"No","2016","35-65 y.","Other degree","229","0.299688906760316","0.267803472660648","0.331574340859984"
"No","2016","35-65 y.","no degree/no degree yet","22","","",""
"No","2016","66 and older","lower secondary degree","7","","",""
"No","2016","66 and older","secondary school degree","3","","",""
"No","2016","66 and older","college entrance qualification","2","","",""
"No","2016","66 and older","Other degree","","","",""
"No","2016","66 and older","no degree/no degree yet","","","",""
"Yes","2017","16-34 y.","lower secondary degree","221","0.741950346389343","0.69268224370031","0.791218449078376"
"Yes","2017","16-34 y.","secondary school degree","521","0.827208158229321","0.798210660591134","0.856205655867508"
"Yes","2017","16-34 y.","college entrance qualification","729","0.782011600080902","0.755404317987577","0.808618882174228"
"Yes","2017","16-34 y.","Other degree","172","0.734073073017144","0.677703740290394","0.790442405743893"
"Yes","2017","16-34 y.","no degree/no degree yet","34","0.577921089084716","0.441024008433532","0.714818169735901"
"Yes","2017","35-65 y.","lower secondary degree","861","0.690561386775947","0.664568868949379","0.716553904602515"
"Yes","2017","35-65 y.","secondary school degree","1893","0.75011392790249","0.733313223077591","0.766914632727388"
"Yes","2017","35-65 y.","college entrance qualification","2108","0.799861817650831","0.784596675446486","0.815126959855176"
"Yes","2017","35-65 y.","Other degree","574","0.734087601654893","0.703200293845168","0.764974909464618"
"Yes","2017","35-65 y.","no degree/no degree yet","49","0.612981337600204","0.507559460486409","0.718403214713999"
"Yes","2017","66 and older","lower secondary degree","12","","",""
"Yes","2017","66 and older","secondary school degree","12","","",""
"Yes","2017","66 and older","college entrance qualification","9","","",""
"Yes","2017","66 and older","Other degree","1","","",""
"Yes","2017","66 and older","no degree/no degree yet","","","",""
"No","2017","16-34 y.","lower secondary degree","82","0.258049653610657","0.208781550921623","0.30731775629969"
"No","2017","16-34 y.","secondary school degree","132","0.172791841770679","0.143794344132492","0.201789339408866"
"No","2017","16-34 y.","college entrance qualification","196","0.217988399919098","0.191381117825772","0.244595682012423"
"No","2017","16-34 y.","Other degree","64","0.265926926982856","0.209557594256107","0.322296259709606"
"No","2017","16-34 y.","no degree/no degree yet","16","","",""
"No","2017","35-65 y.","lower secondary degree","354","0.309438613224053","0.283446095397484","0.335431131050621"
"No","2017","35-65 y.","secondary school degree","658","0.24988607209751","0.233085367272612","0.266686776922409"
"No","2017","35-65 y.","college entrance qualification","531","0.200138182349169","0.184873040144824","0.215403324553514"
"No","2017","35-65 y.","Other degree","212","0.265912398345107","0.235025090535382","0.296799706154832"
"No","2017","35-65 y.","no degree/no degree yet","33","0.387018662399796","0.281596785286001","0.492440539513591"
"No","2017","66 and older","lower secondary degree","13","","",""
"No","2017","66 and older","secondary school degree","3","","",""
"No","2017","66 and older","college entrance qualification","4","","",""
"No","2017","66 and older","Other degree","4","","",""
"No","2017","66 and older","no degree/no degree yet","","","",""
"Yes","2018","16-34 y.","lower secondary degree","222","0.756567057864483","0.708325126442346","0.804808989286619"
"Yes","2018","16-34 y.","secondary school degree","491","0.803823397662702","0.772515220731057","0.835131574594348"
"Yes","2018","16-34 y.","college entrance qualification","732","0.763304063484119","0.736359985103771","0.790248141864468"
"Yes","2018","16-34 y.","Other degree","209","0.72565946430407","0.674570664060826","0.776748264547315"
"Yes","2018","16-34 y.","no degree/no degree yet","55","0.627924989288556","0.525168853717685","0.730681124859427"
"Yes","2018","35-65 y.","lower secondary degree","849","0.708805693085707","0.683312559940988","0.734298826230426"
"Yes","2018","35-65 y.","secondary school degree","1867","0.740474761656256","0.723575693913746","0.757373829398766"
"Yes","2018","35-65 y.","college entrance qualification","2038","0.775685399261525","0.759857373142536","0.791513425380514"
"Yes","2018","35-65 y.","Other degree","592","0.718463508902874","0.688646637039214","0.748280380766535"
"Yes","2018","35-65 y.","no degree/no degree yet","53","0.598536341276499","0.489751302455272","0.707321380097726"
"Yes","2018","66 and older","lower secondary degree","13","","",""
"Yes","2018","66 and older","secondary school degree","8","","",""
"Yes","2018","66 and older","college entrance qualification","11","","",""
"Yes","2018","66 and older","Other degree","3","","",""
"Yes","2018","66 and older","no degree/no degree yet","","","",""
"No","2018","16-34 y.","lower secondary degree","82","0.243432942135517","0.195191010713381","0.291674873557654"
"No","2018","16-34 y.","secondary school degree","127","0.196176602337298","0.164868425405652","0.227484779268943"
"No","2018","16-34 y.","college entrance qualification","224","0.236695936515881","0.209751858135532","0.263640014896229"
"No","2018","16-34 y.","Other degree","84","0.27434053569593","0.223251735452685","0.325429335939174"
"No","2018","16-34 y.","no degree/no degree yet","30","0.372075010711444","0.269318875140573","0.474831146282315"
"No","2018","35-65 y.","lower secondary degree","371","0.291194306914293","0.265701173769574","0.316687440059012"
"No","2018","35-65 y.","secondary school degree","718","0.259525238343744","0.242626170601234","0.276424306086254"
"No","2018","35-65 y.","college entrance qualification","630","0.224314600738475","0.208486574619486","0.240142626857464"
"No","2018","35-65 y.","Other degree","282","0.281536491097125","0.251719619233465","0.311353362960786"
"No","2018","35-65 y.","no degree/no degree yet","25","","",""
"No","2018","66 and older","lower secondary degree","16","","",""
"No","2018","66 and older","secondary school degree","8","","",""
"No","2018","66 and older","college entrance qualification","6","","",""
"No","2018","66 and older","Other degree","6","","",""
"No","2018","66 and older","no degree/no degree yet","","","",""
"Yes","2019","16-34 y.","lower secondary degree","176","0.777188316245505","0.72529257420148","0.829084058289529"
"Yes","2019","16-34 y.","secondary school degree","417","0.761151778648446","0.725354791242299","0.796948766054592"
"Yes","2019","16-34 y.","college entrance qualification","696","0.797375687192452","0.770923380258537","0.823827994126367"
"Yes","2019","16-34 y.","Other degree","163","0.785607071406244","0.731982386623654","0.839231756188834"
"Yes","2019","16-34 y.","no degree/no degree yet","61","0.762862672786027","0.67499078043154","0.850734565140514"
"Yes","2019","35-65 y.","lower secondary degree","732","0.714819406832607","0.687070507209206","0.742568306456007"
"Yes","2019","35-65 y.","secondary school degree","1776","0.764908928305917","0.747785789353404","0.782032067258431"
"Yes","2019","35-65 y.","college entrance qualification","2040","0.783794654118198","0.767998716350958","0.799590591885438"
"Yes","2019","35-65 y.","Other degree","534","0.741843786147283","0.709966867720082","0.773720704574485"
"Yes","2019","35-65 y.","no degree/no degree yet","60","0.786445547718013","0.700330884218347","0.872560211217679"
"Yes","2019","66 and older","lower secondary degree","15","","",""
"Yes","2019","66 and older","secondary school degree","13","","",""
"Yes","2019","66 and older","college entrance qualification","22","","",""
"Yes","2019","66 and older","Other degree","4","","",""
"Yes","2019","66 and older","no degree/no degree yet","1","","",""
"No","2019","16-34 y.","lower secondary degree","71","0.222811683754495","0.170915941710471","0.27470742579852"
"No","2019","16-34 y.","secondary school degree","128","0.238848221351554","0.203051233945408","0.274645208757701"
"No","2019","16-34 y.","college entrance qualification","191","0.202624312807548","0.176172005873633","0.229076619741463"
"No","2019","16-34 y.","Other degree","62","0.214392928593756","0.160768243811166","0.268017613376346"
"No","2019","16-34 y.","no degree/no degree yet","29","","",""
"No","2019","35-65 y.","lower secondary degree","285","0.285180593167393","0.257431693543993","0.312929492790794"
"No","2019","35-65 y.","secondary school degree","580","0.235091071694083","0.217967932741569","0.252214210646596"
"No","2019","35-65 y.","college entrance qualification","569","0.216205345881802","0.200409408114562","0.232001283649042"
"No","2019","35-65 y.","Other degree","190","0.258156213852717","0.226279295425515","0.290033132279918"
"No","2019","35-65 y.","no degree/no degree yet","27","","",""
"No","2019","66 and older","lower secondary degree","6","","",""
"No","2019","66 and older","secondary school degree","5","","",""
"No","2019","66 and older","college entrance qualification","11","","",""
"No","2019","66 and older","Other degree","4","","",""
"No","2019","66 and older","no degree/no degree yet","","","",""
