"plb0196_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2015","(2b) intermediate general qualification","Female","85","0.803130766006448","0.730456403964963","0.875805128047932"
"Yes","2015","(2a) intermediate vocational","Male","877","0.740289367180376","0.715387160613845","0.765191573746907"
"Yes","2015","(2a) intermediate vocational","Female","1129","0.776117462894519","0.754808453482667","0.797426472306372"
"Yes","2015","(2c_gen) general maturity certificate","Male","130","0.655646342362716","0.586232032520467","0.725060652204965"
"Yes","2015","(2c_gen) general maturity certificate","Female","126","0.691504826025088","0.623268827360577","0.7597408246896"
"Yes","2015","(2c_voc) vocational maturity certificate","Male","436","0.756550036607952","0.721005098478795","0.792094974737108"
"Yes","2015","(2c_voc) vocational maturity certificate","Female","507","0.771249886832768","0.739181021110517","0.803318752555019"
"Yes","2015","(3a) lower tertiary education","Male","367","0.817773775171478","0.781987511449668","0.853560038893287"
"Yes","2015","(3a) lower tertiary education","Female","336","0.79050600498315","0.751771006902802","0.829241003063498"
"Yes","2015","(3b) higher tertiary education","Male","831","0.862950345136867","0.841484820374878","0.884415869898856"
"Yes","2015","(3b) higher tertiary education","Female","697","0.788350453436018","0.76155934429204","0.815141562579995"
"No","2015","(0) in school","Male","1","","",""
"No","2015","(0) in school","Female","4","","",""
"No","2015","(1a) inadequately completed","Male","18","","",""
"No","2015","(1a) inadequately completed","Female","12","","",""
"No","2015","(1b) general elementary school","Male","71","0.265008352800554","0.211362963637653","0.318653741963456"
"No","2015","(1b) general elementary school","Female","54","0.231204898026919","0.167452390797155","0.294957405256682"
"No","2015","(1c) basic vocational qualification","Male","264","0.296869647651261","0.268665131984518","0.325074163318003"
"No","2015","(1c) basic vocational qualification","Female","153","0.288289329161935","0.249689420460209","0.326889237863661"
"No","2015","(2b) intermediate general qualification","Male","29","","",""
"No","2015","(2b) intermediate general qualification","Female","30","0.196869233993553","0.124194871952068","0.269543596035037"
"No","2015","(2a) intermediate vocational","Male","314","0.259710632819624","0.234808426253093","0.284612839386156"
"No","2015","(2a) intermediate vocational","Female","341","0.223882537105481","0.202573527693628","0.245191546517333"
"No","2015","(2c_gen) general maturity certificate","Male","50","0.344353657637284","0.274939347795035","0.413767967479533"
"No","2015","(2c_gen) general maturity certificate","Female","50","0.308495173974912","0.2402591753104","0.376731172639424"
"No","2015","(2c_voc) vocational maturity certificate","Male","124","0.243449963392048","0.207905025262892","0.278994901521205"
"No","2015","(2c_voc) vocational maturity certificate","Female","152","0.228750113167232","0.196681247444981","0.260818978889483"
"No","2015","(3a) lower tertiary education","Male","80","0.182226224828522","0.146439961106713","0.218012488550332"
"No","2015","(3a) lower tertiary education","Female","88","0.20949399501685","0.170758996936502","0.248228993097198"
"No","2015","(3b) higher tertiary education","Male","155","0.137049654863133","0.115584130101144","0.158515179625122"
"No","2015","(3b) higher tertiary education","Female","196","0.211649546563982","0.184858437420005","0.23844065570796"
"Yes","2016","(0) in school","Male","1","","",""
"Yes","2016","(0) in school","Female","6","","",""
"Yes","2016","(1a) inadequately completed","Male","39","0.609386198537812","0.482728742088221","0.736043654987404"
"Yes","2016","(1a) inadequately completed","Female","21","","",""
"Yes","2016","(1b) general elementary school","Male","157","0.615946700396859","0.551530760129388","0.68036264066433"
"Yes","2016","(1b) general elementary school","Female","97","0.667218463760265","0.592308439772793","0.742128487747737"
"Yes","2016","(1c) basic vocational qualification","Male","690","0.722925133414814","0.693878493549524","0.751971773280104"
"Yes","2016","(1c) basic vocational qualification","Female","371","0.715805517584511","0.67722449084628","0.754386544322741"
"Yes","2016","(2b) intermediate general qualification","Male","80","0.738824906270613","0.655978655978626","0.821671156562601"
"Yes","2016","(2b) intermediate general qualification","Female","65","0.706803700888874","0.616674877260201","0.796932524517546"
"Yes","2016","(2a) intermediate vocational","Male","844","0.756391373249409","0.731058762492303","0.781723984006514"
"Yes","2016","(2a) intermediate vocational","Female","1046","0.756224282578402","0.733868818142223","0.778579747014581"
"Yes","2016","(2c_gen) general maturity certificate","Male","125","0.751119126687373","0.687423204542593","0.814815048832153"
"Yes","2016","(2c_gen) general maturity certificate","Female","125","0.731386104682519","0.662706831628805","0.800065377736233"
"Yes","2016","(2c_voc) vocational maturity certificate","Male","394","0.739217862363294","0.701444159577347","0.776991565149241"
"Yes","2016","(2c_voc) vocational maturity certificate","Female","556","0.821647994577612","0.793187818214171","0.850108170941052"
"Yes","2016","(3a) lower tertiary education","Male","352","0.873600914334397","0.841474985998473","0.905726842670321"
"Yes","2016","(3a) lower tertiary education","Female","319","0.765647286693702","0.725039500192548","0.806255073194856"
"Yes","2016","(3b) higher tertiary education","Male","736","0.861493783143349","0.838799639722363","0.884187926564336"
"Yes","2016","(3b) higher tertiary education","Female","687","0.75158032440658","0.723521491759333","0.779639157053827"
"No","2016","(0) in school","Male","1","","",""
"No","2016","(0) in school","Female","3","","",""
"No","2016","(1a) inadequately completed","Male","18","","",""
"No","2016","(1a) inadequately completed","Female","9","","",""
"No","2016","(1b) general elementary school","Male","62","0.384053299603141","0.31963735933567","0.448469239870612"
"No","2016","(1b) general elementary school","Female","55","0.332781536239735","0.257871512252263","0.407691560227207"
"No","2016","(1c) basic vocational qualification","Male","222","0.277074866585186","0.248028226719896","0.306121506450476"
"No","2016","(1c) basic vocational qualification","Female","154","0.284194482415489","0.245613455677259","0.32277550915372"
"No","2016","(2b) intermediate general qualification","Male","28","","",""
"No","2016","(2b) intermediate general qualification","Female","33","0.293196299111126","0.203067475482453","0.383325122739799"
"No","2016","(2a) intermediate vocational","Male","259","0.243608626750591","0.218276015993486","0.268941237507697"
"No","2016","(2a) intermediate vocational","Female","371","0.243775717421598","0.221420252985419","0.266131181857777"
"No","2016","(2c_gen) general maturity certificate","Male","52","0.248880873312627","0.185184951167847","0.312576795457407"
"No","2016","(2c_gen) general maturity certificate","Female","35","0.268613895317481","0.199934622263768","0.337293168371195"
"No","2016","(2c_voc) vocational maturity certificate","Male","125","0.260782137636706","0.223008434850759","0.298555840422653"
"No","2016","(2c_voc) vocational maturity certificate","Female","139","0.178352005422389","0.149891829058948","0.206812181785829"
"No","2016","(3a) lower tertiary education","Male","59","0.126399085665603","0.0942731573296796","0.158525014001527"
"No","2016","(3a) lower tertiary education","Female","99","0.234352713306298","0.193744926805144","0.274960499807452"
"No","2016","(3b) higher tertiary education","Male","154","0.138506216856651","0.115812073435664","0.161200360277637"
"No","2016","(3b) higher tertiary education","Female","224","0.24841967559342","0.220360842946173","0.276478508240667"
"Yes","2017","(0) in school","Male","2","","",""
"Yes","2017","(0) in school","Female","2","","",""
"Yes","2017","(1a) inadequately completed","Male","54","0.573929944437511","0.468804322837837","0.679055566037185"
"Yes","2017","(1a) inadequately completed","Female","24","","",""
"Yes","2017","(1b) general elementary school","Male","177","0.668690194670065","0.610576639767231","0.726803749572899"
"Yes","2017","(1b) general elementary school","Female","107","0.655111307125371","0.582583734141879","0.727638880108864"
"Yes","2017","(1c) basic vocational qualification","Male","695","0.73808675405791","0.71002436238983","0.76614914572599"
"Yes","2017","(1c) basic vocational qualification","Female","346","0.62980796751399","0.588266482166859","0.671349452861121"
"Yes","2017","(2b) intermediate general qualification","Male","79","0.791289173046065","0.713925824441399","0.868652521650731"
"Yes","2017","(2b) intermediate general qualification","Female","87","0.656803528849871","0.570029788809421","0.743577268890322"
"Yes","2017","(2a) intermediate vocational","Male","929","0.768700952336846","0.745117111267592","0.7922847934061"
"Yes","2017","(2a) intermediate vocational","Female","1153","0.770935092056593","0.749933215017058","0.791936969096129"
"Yes","2017","(2c_gen) general maturity certificate","Male","166","0.701811690215405","0.64243222619175","0.761191154239061"
"Yes","2017","(2c_gen) general maturity certificate","Female","135","0.712462964992086","0.648607587222557","0.776318342761615"
"Yes","2017","(2c_voc) vocational maturity certificate","Male","416","0.74371100300019","0.707257490974697","0.780164515025683"
"Yes","2017","(2c_voc) vocational maturity certificate","Female","563","0.774183355037489","0.743935126108496","0.804431583966482"
"Yes","2017","(3a) lower tertiary education","Male","398","0.849242704583266","0.816962805160378","0.881522604006154"
"Yes","2017","(3a) lower tertiary education","Female","349","0.776574994881848","0.738131982668274","0.815018007095422"
"Yes","2017","(3b) higher tertiary education","Male","820","0.82145149945228","0.797619453809679","0.845283545094881"
"Yes","2017","(3b) higher tertiary education","Female","738","0.802031804214196","0.776504575213195","0.827559033215196"
"No","2017","(0) in school","Male","1","","",""
"No","2017","(0) in school","Female","2","","",""
"No","2017","(1a) inadequately completed","Male","31","0.426070055562489","0.320944433962815","0.531195677162163"
"No","2017","(1a) inadequately completed","Female","14","","",""
"No","2017","(1b) general elementary school","Male","75","0.331309805329935","0.273196250427101","0.389423360232769"
"No","2017","(1b) general elementary school","Female","58","0.344888692874629","0.272361119891136","0.417416265858121"
"No","2017","(1c) basic vocational qualification","Male","248","0.26191324594209","0.23385085427401","0.28997563761017"
"No","2017","(1c) basic vocational qualification","Female","173","0.37019203248601","0.328650547138879","0.411733517833141"
"No","2017","(2b) intermediate general qualification","Male","27","","",""
"No","2017","(2b) intermediate general qualification","Female","28","","",""
"No","2017","(2a) intermediate vocational","Male","299","0.231299047663154","0.2077152065939","0.254882888732408"
"No","2017","(2a) intermediate vocational","Female","385","0.229064907943407","0.208063030903871","0.250066784982942"
"No","2017","(2c_gen) general maturity certificate","Male","62","0.298188309784595","0.238808845760939","0.35756777380825"
"No","2017","(2c_gen) general maturity certificate","Female","58","0.287537035007914","0.223681657238385","0.351392412777443"
"No","2017","(2c_voc) vocational maturity certificate","Male","135","0.25628899699981","0.219835484974317","0.292742509025303"
"No","2017","(2c_voc) vocational maturity certificate","Female","171","0.225816644962511","0.195568416033518","0.256064873891504"
"No","2017","(3a) lower tertiary education","Male","74","0.150757295416734","0.118477395993846","0.183037194839622"
"No","2017","(3a) lower tertiary education","Female","102","0.223425005118152","0.184981992904578","0.261868017331726"
"No","2017","(3b) higher tertiary education","Male","172","0.17854850054772","0.154716454905119","0.202380546190321"
"No","2017","(3b) higher tertiary education","Female","198","0.197968195785804","0.172440966784804","0.223495424786805"
"Yes","2018","(0) in school","Male","2","","",""
"Yes","2018","(0) in school","Female","1","","",""
"Yes","2018","(1a) inadequately completed","Male","83","0.640870728193099","0.556430797396734","0.725310658989465"
"Yes","2018","(1a) inadequately completed","Female","24","","",""
"Yes","2018","(1b) general elementary school","Male","182","0.685937878603658","0.631475555502852","0.740400201704465"
"Yes","2018","(1b) general elementary school","Female","113","0.719548058606252","0.65260829602481","0.786487821187694"
"Yes","2018","(1c) basic vocational qualification","Male","666","0.72185682365646","0.692980828340366","0.750732818972553"
"Yes","2018","(1c) basic vocational qualification","Female","362","0.665608314845077","0.626287489092502","0.704929140597651"
"Yes","2018","(2b) intermediate general qualification","Male","89","0.804703597836502","0.730955352043938","0.878451843629066"
"Yes","2018","(2b) intermediate general qualification","Female","82","0.765214151679352","0.687406354509816","0.843021948848889"
"Yes","2018","(2a) intermediate vocational","Male","907","0.770764227448966","0.747089881483497","0.794438573414435"
"Yes","2018","(2a) intermediate vocational","Female","1113","0.72980908651666","0.707616397564293","0.752001775469027"
"Yes","2018","(2c_gen) general maturity certificate","Male","194","0.690606944265623","0.636464254576656","0.744749633954591"
"Yes","2018","(2c_gen) general maturity certificate","Female","140","0.744520482775136","0.683618512007403","0.805422453542869"
"Yes","2018","(2c_voc) vocational maturity certificate","Male","411","0.779415855927192","0.744636339950032","0.814195371904352"
"Yes","2018","(2c_voc) vocational maturity certificate","Female","567","0.781372812810912","0.751832138638391","0.810913486983433"
"Yes","2018","(3a) lower tertiary education","Male","394","0.815965113441526","0.781827640735768","0.850102586147285"
"Yes","2018","(3a) lower tertiary education","Female","332","0.735608821351409","0.695219896097185","0.775997746605632"
"Yes","2018","(3b) higher tertiary education","Male","804","0.801947956284799","0.777633139637741","0.826262772931857"
"Yes","2018","(3b) higher tertiary education","Female","739","0.734325628990302","0.706977135762873","0.761674122217731"
"No","2018","(0) in school","Male","3","","",""
"No","2018","(0) in school","Female","","","",""
"No","2018","(1a) inadequately completed","Male","41","0.359129271806901","0.274689341010535","0.443569202603266"
"No","2018","(1a) inadequately completed","Female","10","","",""
"No","2018","(1b) general elementary school","Male","97","0.314062121396342","0.259599798295536","0.368524444497148"
"No","2018","(1b) general elementary school","Female","60","0.280451941393748","0.213512178812306","0.34739170397519"
"No","2018","(1c) basic vocational qualification","Male","259","0.278143176343541","0.249267181027447","0.307019171659634"
"No","2018","(1c) basic vocational qualification","Female","191","0.334391685154923","0.295070859402349","0.373712510907498"
"No","2018","(2b) intermediate general qualification","Male","22","","",""
"No","2018","(2b) intermediate general qualification","Female","32","0.234785848320648","0.156978051151111","0.312593645490184"
"No","2018","(2a) intermediate vocational","Male","304","0.229235772551034","0.205561426585565","0.252910118516503"
"No","2018","(2a) intermediate vocational","Female","425","0.27019091348334","0.247998224530973","0.292383602435707"
"No","2018","(2c_gen) general maturity certificate","Male","86","0.309393055734377","0.255250366045409","0.363535745423344"
"No","2018","(2c_gen) general maturity certificate","Female","57","0.255479517224864","0.194577546457132","0.316381487992597"
"No","2018","(2c_voc) vocational maturity certificate","Male","135","0.220584144072808","0.185804628095648","0.255363660049968"
"No","2018","(2c_voc) vocational maturity certificate","Female","185","0.218627187189088","0.189086513016567","0.248167861361609"
"No","2018","(3a) lower tertiary education","Male","101","0.184034886558473","0.149897413852715","0.218172359264232"
"No","2018","(3a) lower tertiary education","Female","126","0.264391178648591","0.224002253394368","0.304780103902815"
"No","2018","(3b) higher tertiary education","Male","228","0.198052043715201","0.173737227068143","0.222366860362259"
"No","2018","(3b) higher tertiary education","Female","263","0.265674371009698","0.238325877782269","0.293022864237127"
"Yes","2019","(0) in school","Male","4","","",""
"Yes","2019","(0) in school","Female","4","","",""
"Yes","2019","(1a) inadequately completed","Male","91","0.744814204540858","0.670998645144733","0.818629763936983"
"Yes","2019","(1a) inadequately completed","Female","22","","",""
"Yes","2019","(1b) general elementary school","Male","169","0.771521447465982","0.718514073324589","0.824528821607375"
"Yes","2019","(1b) general elementary school","Female","90","0.701146301090313","0.622153615859765","0.78013898632086"
"Yes","2019","(1c) basic vocational qualification","Male","554","0.72445993544109","0.692441739619347","0.756478131262832"
"Yes","2019","(1c) basic vocational qualification","Female","310","0.727911329201661","0.686422476510947","0.769400181892375"
"Yes","2019","(2b) intermediate general qualification","Male","75","0.685741683581584","0.598990499177659","0.772492867985509"
"Yes","2019","(2b) intermediate general qualification","Female","80","0.683424861216396","0.596103875082012","0.77074584735078"
"Yes","2019","(2a) intermediate vocational","Male","837","0.765023063908746","0.739748415285253","0.790297712532238"
"Yes","2019","(2a) intermediate vocational","Female","1037","0.770839501508964","0.748744575528563","0.792934427489365"
"Yes","2019","(2c_gen) general maturity certificate","Male","158","0.636618262748657","0.575123907151216","0.698112618346097"
"Yes","2019","(2c_gen) general maturity certificate","Female","125","0.677856269682063","0.611058368538174","0.744654170825952"
"Yes","2019","(2c_voc) vocational maturity certificate","Male","408","0.772729914220624","0.737018647491183","0.808441180950064"
"Yes","2019","(2c_voc) vocational maturity certificate","Female","552","0.808186031849574","0.778956121255658","0.837415942443491"
"Yes","2019","(3a) lower tertiary education","Male","354","0.779240562726032","0.740398127462411","0.818082997989653"
"Yes","2019","(3a) lower tertiary education","Female","344","0.795076992667287","0.757906446407935","0.832247538926638"
"Yes","2019","(3b) higher tertiary education","Male","827","0.84298944235781","0.820695556669586","0.865283328046034"
"Yes","2019","(3b) higher tertiary education","Female","744","0.776389781542033","0.750101017843709","0.802678545240358"
"No","2019","(0) in school","Male","2","","",""
"No","2019","(0) in school","Female","","","",""
"No","2019","(1a) inadequately completed","Male","43","0.255185795459142","0.181370236063017","0.329001354855267"
"No","2019","(1a) inadequately completed","Female","12","","",""
"No","2019","(1b) general elementary school","Male","72","0.228478552534018","0.175471178392625","0.281485926675411"
"No","2019","(1b) general elementary school","Female","39","0.298853698909687","0.21986101367914","0.377846384140235"
"No","2019","(1c) basic vocational qualification","Male","194","0.27554006455891","0.243521868737167","0.307558260380653"
"No","2019","(1c) basic vocational qualification","Female","132","0.272088670798339","0.230599818107625","0.313577523489053"
"No","2019","(2b) intermediate general qualification","Male","35","0.314258316418416","0.227507132014492","0.401009500822341"
"No","2019","(2b) intermediate general qualification","Female","29","","",""
"No","2019","(2a) intermediate vocational","Male","244","0.234976936091254","0.209702287467762","0.260251584714747"
"No","2019","(2a) intermediate vocational","Female","353","0.229160498491036","0.207065572510635","0.251255424471437"
"No","2019","(2c_gen) general maturity certificate","Male","77","0.363381737251343","0.301887381653903","0.424876092848784"
"No","2019","(2c_gen) general maturity certificate","Female","63","0.322143730317937","0.255345829174048","0.388941631461826"
"No","2019","(2c_voc) vocational maturity certificate","Male","121","0.227270085779376","0.191558819049936","0.262981352508817"
"No","2019","(2c_voc) vocational maturity certificate","Female","145","0.191813968150426","0.162584057556509","0.221043878744342"
"No","2019","(3a) lower tertiary education","Male","84","0.220759437273968","0.181917002010347","0.259601872537589"
"No","2019","(3a) lower tertiary education","Female","109","0.204923007332713","0.167752461073361","0.242093553592065"
"No","2019","(3b) higher tertiary education","Male","196","0.15701055764219","0.134716671953966","0.179304443330414"
"No","2019","(3b) higher tertiary education","Female","221","0.223610218457967","0.197321454759642","0.249898982156291"
