"plb0196_h","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2007","Part Time","(1c) basic vocational qualification","196","0.59878445843809","0.544484430148229","0.653084486727952"
"Yes","2007","Part Time","(2b) intermediate general qualification","27","","",""
"Yes","2007","Part Time","(2a) intermediate vocational","398","0.707552268305304","0.670371568381702","0.744732968228906"
"Yes","2007","Part Time","(2c_gen) general maturity certificate","45","0.642114056807278","0.532146374973669","0.752081738640887"
"Yes","2007","Part Time","(2c_voc) vocational maturity certificate","123","0.734505965023814","0.669450092588974","0.799561837458654"
"Yes","2007","Part Time","(3a) lower tertiary education","100","0.628745098406614","0.550907283160197","0.706582913653031"
"Yes","2007","Part Time","(3b) higher tertiary education","135","0.585948855095738","0.519955827330809","0.651941882860666"
"Yes","2007","Not Working","(0) in school","","","",""
"Yes","2007","Not Working","(1a) inadequately completed","","","",""
"Yes","2007","Not Working","(1b) general elementary school","5","","",""
"Yes","2007","Not Working","(1c) basic vocational qualification","8","","",""
"Yes","2007","Not Working","(2b) intermediate general qualification","","","",""
"Yes","2007","Not Working","(2a) intermediate vocational","13","","",""
"Yes","2007","Not Working","(2c_gen) general maturity certificate","1","","",""
"Yes","2007","Not Working","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2007","Not Working","(3a) lower tertiary education","3","","",""
"Yes","2007","Not Working","(3b) higher tertiary education","6","","",""
"No","2007","Full Time","(0) in school","","","",""
"No","2007","Full Time","(1a) inadequately completed","6","","",""
"No","2007","Full Time","(1b) general elementary school","37","0.320310561281837","0.236477466199651","0.404143656364023"
"No","2007","Full Time","(1c) basic vocational qualification","296","0.256096765884948","0.230454241377101","0.281739290392795"
"No","2007","Full Time","(2b) intermediate general qualification","27","","",""
"No","2007","Full Time","(2a) intermediate vocational","397","0.238388902598827","0.217741468420326","0.259036336777328"
"No","2007","Full Time","(2c_gen) general maturity certificate","16","","",""
"No","2007","Full Time","(2c_voc) vocational maturity certificate","115","0.201554262169288","0.167812568918237","0.235295955420338"
"No","2007","Full Time","(3a) lower tertiary education","120","0.180219935558681","0.149841834356291","0.210598036761072"
"No","2007","Full Time","(3b) higher tertiary education","165","0.162874923565511","0.139269790525996","0.186480056605026"
"No","2007","Part Time","(0) in school","3","","",""
"No","2007","Part Time","(1a) inadequately completed","5","","",""
"No","2007","Part Time","(1b) general elementary school","26","","",""
"No","2007","Part Time","(1c) basic vocational qualification","117","0.40121554156191","0.346915513272048","0.455515569851771"
"No","2007","Part Time","(2b) intermediate general qualification","21","","",""
"No","2007","Part Time","(2a) intermediate vocational","177","0.292447731694696","0.255267031771094","0.329628431618298"
"No","2007","Part Time","(2c_gen) general maturity certificate","28","","",""
"No","2007","Part Time","(2c_voc) vocational maturity certificate","54","0.265494034976186","0.200438162541346","0.330549907411025"
"No","2007","Part Time","(3a) lower tertiary education","48","0.371254901593386","0.293417086346969","0.449092716839803"
"No","2007","Part Time","(3b) higher tertiary education","79","0.414051144904262","0.348058117139334","0.480044172669191"
"No","2007","Not Working","(0) in school","","","",""
"No","2007","Not Working","(1a) inadequately completed","","","",""
"No","2007","Not Working","(1b) general elementary school","2","","",""
"No","2007","Not Working","(1c) basic vocational qualification","5","","",""
"No","2007","Not Working","(2b) intermediate general qualification","1","","",""
"No","2007","Not Working","(2a) intermediate vocational","8","","",""
"No","2007","Not Working","(2c_gen) general maturity certificate","1","","",""
"No","2007","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"No","2007","Not Working","(3a) lower tertiary education","3","","",""
"No","2007","Not Working","(3b) higher tertiary education","4","","",""
"Yes","2008","Full Time","(0) in school","","","",""
"Yes","2008","Full Time","(1a) inadequately completed","11","","",""
"Yes","2008","Full Time","(1b) general elementary school","86","0.670512221887312","0.590023422874752","0.751001020899872"
"Yes","2008","Full Time","(1c) basic vocational qualification","751","0.707972856636381","0.680766640508717","0.735179072764044"
"Yes","2008","Full Time","(2b) intermediate general qualification","73","0.646838927400323","0.556278035743174","0.737399819057473"
"Yes","2008","Full Time","(2a) intermediate vocational","1231","0.730621678900478","0.709248127493203","0.751995230307752"
"Yes","2008","Full Time","(2c_gen) general maturity certificate","52","0.790899370372468","0.696306761866723","0.885491978878213"
"Yes","2008","Full Time","(2c_voc) vocational maturity certificate","402","0.79603272695996","0.760748960860865","0.831316493059054"
"Yes","2008","Full Time","(3a) lower tertiary education","468","0.834424447523471","0.804174424426892","0.86467447062005"
"Yes","2008","Full Time","(3b) higher tertiary education","726","0.799781177138799","0.77329700904957","0.826265345228028"
"Yes","2008","Part Time","(0) in school","4","","",""
"Yes","2008","Part Time","(1a) inadequately completed","4","","",""
"Yes","2008","Part Time","(1b) general elementary school","37","0.525942580898089","0.402642756869349","0.649242404926828"
"Yes","2008","Part Time","(1c) basic vocational qualification","179","0.60400223078506","0.548567985664306","0.659436475905814"
"Yes","2008","Part Time","(2b) intermediate general qualification","30","0.671641890839571","0.535931864106328","0.807351917572814"
"Yes","2008","Part Time","(2a) intermediate vocational","374","0.690339037909664","0.652010995981243","0.728667079838086"
"Yes","2008","Part Time","(2c_gen) general maturity certificate","45","0.570383497343045","0.459091163854496","0.681675830831594"
"Yes","2008","Part Time","(2c_voc) vocational maturity certificate","121","0.637674227009311","0.570722074860393","0.704626379158229"
"Yes","2008","Part Time","(3a) lower tertiary education","99","0.672268480250228","0.596646557747758","0.747890402752698"
"Yes","2008","Part Time","(3b) higher tertiary education","147","0.625648543902749","0.563374211424103","0.687922876381395"
"Yes","2008","Not Working","(0) in school","","","",""
"Yes","2008","Not Working","(1a) inadequately completed","","","",""
"Yes","2008","Not Working","(1b) general elementary school","2","","",""
"Yes","2008","Not Working","(1c) basic vocational qualification","5","","",""
"Yes","2008","Not Working","(2b) intermediate general qualification","1","","",""
"Yes","2008","Not Working","(2a) intermediate vocational","8","","",""
"Yes","2008","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes","2008","Not Working","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2008","Not Working","(3a) lower tertiary education","7","","",""
"Yes","2008","Not Working","(3b) higher tertiary education","8","","",""
"No","2008","Full Time","(0) in school","","","",""
"No","2008","Full Time","(1a) inadequately completed","8","","",""
"No","2008","Full Time","(1b) general elementary school","45","0.329487778112688","0.248998979100128","0.409976577125248"
"No","2008","Full Time","(1c) basic vocational qualification","322","0.292027143363619","0.264820927235956","0.319233359491283"
"No","2008","Full Time","(2b) intermediate general qualification","34","0.353161072599677","0.262600180942527","0.443721964256826"
"No","2008","Full Time","(2a) intermediate vocational","424","0.269378321099522","0.248004769692248","0.290751872506797"
"No","2008","Full Time","(2c_gen) general maturity certificate","19","","",""
"No","2008","Full Time","(2c_voc) vocational maturity certificate","99","0.20396727304004","0.168683506940946","0.239251039139135"
"No","2008","Full Time","(3a) lower tertiary education","112","0.165575552476529","0.13532552937995","0.195825575573108"
"No","2008","Full Time","(3b) higher tertiary education","151","0.200218822861201","0.173734654771972","0.22670299095043"
"No","2008","Part Time","(0) in school","4","","",""
"No","2008","Part Time","(1a) inadequately completed","1","","",""
"No","2008","Part Time","(1b) general elementary school","26","","",""
"No","2008","Part Time","(1c) basic vocational qualification","120","0.39599776921494","0.340563524094186","0.451432014335694"
"No","2008","Part Time","(2b) intermediate general qualification","16","","",""
"No","2008","Part Time","(2a) intermediate vocational","185","0.309660962090336","0.271332920161914","0.347989004018757"
"No","2008","Part Time","(2c_gen) general maturity certificate","31","0.429616502656955","0.318324169168406","0.540908836145504"
"No","2008","Part Time","(2c_voc) vocational maturity certificate","77","0.362325772990689","0.295373620841771","0.429277925139607"
"No","2008","Part Time","(3a) lower tertiary education","49","0.327731519749772","0.252109597247302","0.403353442252242"
"No","2008","Part Time","(3b) higher tertiary education","85","0.374351456097251","0.312077123618605","0.436625788575897"
"No","2008","Not Working","(0) in school","1","","",""
"No","2008","Not Working","(1a) inadequately completed","","","",""
"No","2008","Not Working","(1b) general elementary school","3","","",""
"No","2008","Not Working","(1c) basic vocational qualification","4","","",""
"No","2008","Not Working","(2b) intermediate general qualification","","","",""
"No","2008","Not Working","(2a) intermediate vocational","5","","",""
"No","2008","Not Working","(2c_gen) general maturity certificate","3","","",""
"No","2008","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"No","2008","Not Working","(3a) lower tertiary education","4","","",""
"No","2008","Not Working","(3b) higher tertiary education","3","","",""
"Yes","2009","Full Time","(0) in school","","","",""
"Yes","2009","Full Time","(1a) inadequately completed","9","","",""
"Yes","2009","Full Time","(1b) general elementary school","63","0.620689138720617","0.526983831067901","0.714394446373333"
"Yes","2009","Full Time","(1c) basic vocational qualification","597","0.65900876974746","0.628021347715395","0.689996191779525"
"Yes","2009","Full Time","(2b) intermediate general qualification","55","0.73893915122289","0.649190198629294","0.828688103816487"
"Yes","2009","Full Time","(2a) intermediate vocational","1060","0.710066865713931","0.686728882037041","0.733404849390822"
"Yes","2009","Full Time","(2c_gen) general maturity certificate","43","0.768528741230263","0.66972402741107","0.867333455049455"
"Yes","2009","Full Time","(2c_voc) vocational maturity certificate","359","0.793913038192553","0.756908629078339","0.830917447306767"
"Yes","2009","Full Time","(3a) lower tertiary education","444","0.782333664554882","0.748397280553517","0.816270048556247"
"Yes","2009","Full Time","(3b) higher tertiary education","659","0.818448782736721","0.791820357300849","0.845077208172593"
"Yes","2009","Part Time","(0) in school","3","","",""
"Yes","2009","Part Time","(1a) inadequately completed","3","","",""
"Yes","2009","Part Time","(1b) general elementary school","25","","",""
"Yes","2009","Part Time","(1c) basic vocational qualification","160","0.614201924385885","0.555703672573769","0.672700176198"
"Yes","2009","Part Time","(2b) intermediate general qualification","17","","",""
"Yes","2009","Part Time","(2a) intermediate vocational","311","0.625599646750995","0.583263375528657","0.667935917973332"
"Yes","2009","Part Time","(2c_gen) general maturity certificate","51","0.710521540998199","0.614670768815338","0.806372313181059"
"Yes","2009","Part Time","(2c_voc) vocational maturity certificate","102","0.631850576872893","0.556646947076939","0.707054206668847"
"Yes","2009","Part Time","(3a) lower tertiary education","87","0.727334062897601","0.651074405430936","0.803593720364266"
"Yes","2009","Part Time","(3b) higher tertiary education","141","0.650850306443707","0.585594742094633","0.71610587079278"
"Yes","2009","Not Working","(0) in school","","","",""
"Yes","2009","Not Working","(1a) inadequately completed","","","",""
"Yes","2009","Not Working","(1b) general elementary school","1","","",""
"Yes","2009","Not Working","(1c) basic vocational qualification","","","",""
"Yes","2009","Not Working","(2b) intermediate general qualification","","","",""
"Yes","2009","Not Working","(2a) intermediate vocational","5","","",""
"Yes","2009","Not Working","(2c_gen) general maturity certificate","1","","",""
"Yes","2009","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2009","Not Working","(3a) lower tertiary education","","","",""
"Yes","2009","Not Working","(3b) higher tertiary education","4","","",""
"No","2009","Full Time","(0) in school","1","","",""
"No","2009","Full Time","(1a) inadequately completed","6","","",""
"No","2009","Full Time","(1b) general elementary school","40","0.379310861279383","0.285605553626667","0.473016168932099"
"No","2009","Full Time","(1c) basic vocational qualification","302","0.34099123025254","0.310003808220475","0.371978652284604"
"No","2009","Full Time","(2b) intermediate general qualification","37","0.26106084877711","0.171311896183513","0.350809801370706"
"No","2009","Full Time","(2a) intermediate vocational","392","0.289933134286069","0.266595150609178","0.31327111796296"
"No","2009","Full Time","(2c_gen) general maturity certificate","27","","",""
"No","2009","Full Time","(2c_voc) vocational maturity certificate","100","0.206086961807447","0.169082552693233","0.243091370921661"
"No","2009","Full Time","(3a) lower tertiary education","124","0.217666335445118","0.183729951443753","0.251602719446483"
"No","2009","Full Time","(3b) higher tertiary education","146","0.181551217263279","0.154922791827407","0.208179642699151"
"No","2009","Part Time","(0) in school","1","","",""
"No","2009","Part Time","(1a) inadequately completed","2","","",""
"No","2009","Part Time","(1b) general elementary school","19","","",""
"No","2009","Part Time","(1c) basic vocational qualification","106","0.385798075614116","0.327299823802","0.444296327426231"
"No","2009","Part Time","(2b) intermediate general qualification","15","","",""
"No","2009","Part Time","(2a) intermediate vocational","191","0.374400353249006","0.332064082026668","0.416736624471343"
"No","2009","Part Time","(2c_gen) general maturity certificate","35","0.289478459001801","0.193627686818941","0.385329231184662"
"No","2009","Part Time","(2c_voc) vocational maturity certificate","56","0.368149423127107","0.292945793331153","0.443353052923061"
"No","2009","Part Time","(3a) lower tertiary education","44","0.272665937102399","0.196406279635734","0.348925594569064"
"No","2009","Part Time","(3b) higher tertiary education","64","0.349149693556293","0.28389412920722","0.414405257905367"
"No","2009","Not Working","(0) in school","","","",""
"No","2009","Not Working","(1a) inadequately completed","","","",""
"No","2009","Not Working","(1b) general elementary school","1","","",""
"No","2009","Not Working","(1c) basic vocational qualification","2","","",""
"No","2009","Not Working","(2b) intermediate general qualification","","","",""
"No","2009","Not Working","(2a) intermediate vocational","6","","",""
"No","2009","Not Working","(2c_gen) general maturity certificate","2","","",""
"No","2009","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"No","2009","Not Working","(3a) lower tertiary education","1","","",""
"No","2009","Not Working","(3b) higher tertiary education","3","","",""
"Yes","2010","Full Time","(0) in school","1","","",""
"Yes","2010","Full Time","(1a) inadequately completed","21","","",""
"Yes","2010","Full Time","(1b) general elementary school","108","0.569636642833708","0.494766260203476","0.644507025463941"
"Yes","2010","Full Time","(1c) basic vocational qualification","755","0.647751930633044","0.620346203345965","0.675157657920123"
"Yes","2010","Full Time","(2b) intermediate general qualification","81","0.620692888196771","0.533878572675081","0.707507203718461"
"Yes","2010","Full Time","(2a) intermediate vocational","1307","0.678808557460263","0.657611246333058","0.700005868587468"
"Yes","2010","Full Time","(2c_gen) general maturity certificate","79","0.819018824036331","0.746069739381826","0.891967908690837"
"Yes","2010","Full Time","(2c_voc) vocational maturity certificate","475","0.753451320657501","0.719849060387189","0.787053580927812"
"Yes","2010","Full Time","(3a) lower tertiary education","532","0.785822673156997","0.754919520929419","0.816725825384575"
"Yes","2010","Full Time","(3b) higher tertiary education","863","0.785214283136717","0.760664896084996","0.809763670188438"
"Yes","2010","Part Time","(0) in school","4","","",""
"Yes","2010","Part Time","(1a) inadequately completed","7","","",""
"Yes","2010","Part Time","(1b) general elementary school","42","0.474101592166595","0.368569268616511","0.579633915716678"
"Yes","2010","Part Time","(1c) basic vocational qualification","209","0.55672847888323","0.506582738275919","0.606874219490541"
"Yes","2010","Part Time","(2b) intermediate general qualification","42","0.648623452100746","0.526807323071431","0.77043958113006"
"Yes","2010","Part Time","(2a) intermediate vocational","503","0.622011959077642","0.58843276797609","0.655591150179194"
"Yes","2010","Part Time","(2c_gen) general maturity certificate","40","0.481539728315376","0.371358312518549","0.591721144112202"
"Yes","2010","Part Time","(2c_voc) vocational maturity certificate","204","0.64314361480825","0.588567457657926","0.697719771958574"
"Yes","2010","Part Time","(3a) lower tertiary education","121","0.673718041206716","0.60669798534711","0.740738097066322"
"Yes","2010","Part Time","(3b) higher tertiary education","233","0.656903558472403","0.60779470659384","0.706012410350966"
"Yes","2010","Not Working","(0) in school","","","",""
"Yes","2010","Not Working","(1a) inadequately completed","1","","",""
"Yes","2010","Not Working","(1b) general elementary school","2","","",""
"Yes","2010","Not Working","(1c) basic vocational qualification","8","","",""
"Yes","2010","Not Working","(2b) intermediate general qualification","2","","",""
"Yes","2010","Not Working","(2a) intermediate vocational","26","","",""
"Yes","2010","Not Working","(2c_gen) general maturity certificate","4","","",""
"Yes","2010","Not Working","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2010","Not Working","(3a) lower tertiary education","9","","",""
"Yes","2010","Not Working","(3b) higher tertiary education","9","","",""
"No","2010","Full Time","(0) in school","","","",""
"No","2010","Full Time","(1a) inadequately completed","11","","",""
"No","2010","Full Time","(1b) general elementary school","60","0.430363357166292","0.355492974536059","0.505233739796524"
"No","2010","Full Time","(1c) basic vocational qualification","412","0.352248069366956","0.324842342079877","0.379653796654035"
"No","2010","Full Time","(2b) intermediate general qualification","39","0.379307111803229","0.292492796281539","0.466121427324919"
"No","2010","Full Time","(2a) intermediate vocational","557","0.321191442539737","0.299994131412532","0.342388753666942"
"No","2010","Full Time","(2c_gen) general maturity certificate","28","","",""
"No","2010","Full Time","(2c_voc) vocational maturity certificate","157","0.246548679342499","0.212946419072188","0.28015093961281"
"No","2010","Full Time","(3a) lower tertiary education","145","0.214177326843003","0.183274174615425","0.245080479070581"
"No","2010","Full Time","(3b) higher tertiary education","212","0.214785716863283","0.190236329811562","0.239335103915003"
"No","2010","Part Time","(0) in school","2","","",""
"No","2010","Part Time","(1a) inadequately completed","4","","",""
"No","2010","Part Time","(1b) general elementary school","44","0.525898407833405","0.420366084283322","0.631430731383489"
"No","2010","Part Time","(1c) basic vocational qualification","168","0.44327152111677","0.393125780509459","0.493417261724082"
"No","2010","Part Time","(2b) intermediate general qualification","17","","",""
"No","2010","Part Time","(2a) intermediate vocational","298","0.377988040922358","0.344408849820806","0.41156723202391"
"No","2010","Part Time","(2c_gen) general maturity certificate","39","0.518460271684624","0.408278855887798","0.628641687481451"
"No","2010","Part Time","(2c_voc) vocational maturity certificate","92","0.35685638519175","0.302280228041426","0.411432542342074"
"No","2010","Part Time","(3a) lower tertiary education","67","0.326281958793284","0.259261902933678","0.39330201465289"
"No","2010","Part Time","(3b) higher tertiary education","126","0.343096441527597","0.293987589649034","0.39220529340616"
"No","2010","Not Working","(0) in school","","","",""
"No","2010","Not Working","(1a) inadequately completed","2","","",""
"No","2010","Not Working","(1b) general elementary school","4","","",""
"No","2010","Not Working","(1c) basic vocational qualification","6","","",""
"No","2010","Not Working","(2b) intermediate general qualification","4","","",""
"No","2010","Not Working","(2a) intermediate vocational","19","","",""
"No","2010","Not Working","(2c_gen) general maturity certificate","5","","",""
"No","2010","Not Working","(2c_voc) vocational maturity certificate","10","","",""
"No","2010","Not Working","(3a) lower tertiary education","4","","",""
"No","2010","Not Working","(3b) higher tertiary education","6","","",""
"Yes","2011","Full Time","(0) in school","4","","",""
"Yes","2011","Full Time","(1a) inadequately completed","32","0.822927800600239","0.710135927040978","0.9357196741595"
"Yes","2011","Full Time","(1b) general elementary school","156","0.659524922263799","0.597607181505051","0.721442663022546"
"Yes","2011","Full Time","(1c) basic vocational qualification","938","0.692458685472747","0.667411555927403","0.717505815018091"
"Yes","2011","Full Time","(2b) intermediate general qualification","110","0.816466134019057","0.752796681872313","0.880135586165801"
"Yes","2011","Full Time","(2a) intermediate vocational","1671","0.781218202230298","0.763851768368796","0.7985846360918"
"Yes","2011","Full Time","(2c_gen) general maturity certificate","81","0.6918482314281","0.609235835485328","0.774460627370872"
"Yes","2011","Full Time","(2c_voc) vocational maturity certificate","580","0.82196389167805","0.794194603786345","0.849733179569756"
"Yes","2011","Full Time","(3a) lower tertiary education","651","0.820880721183526","0.794506401227101","0.847255041139951"
"Yes","2011","Full Time","(3b) higher tertiary education","1044","0.802959922792253","0.781101000078067","0.82481884550644"
"Yes","2011","Part Time","(0) in school","4","","",""
"Yes","2011","Part Time","(1a) inadequately completed","20","","",""
"Yes","2011","Part Time","(1b) general elementary school","68","0.537967428764161","0.449860548743324","0.626074308784998"
"Yes","2011","Part Time","(1c) basic vocational qualification","297","0.593614911991012","0.54985799721934","0.637371826762684"
"Yes","2011","Part Time","(2b) intermediate general qualification","50","0.536510919646883","0.428578925529352","0.644442913764415"
"Yes","2011","Part Time","(2a) intermediate vocational","699","0.667909964751698","0.639436939282977","0.696382990220418"
"Yes","2011","Part Time","(2c_gen) general maturity certificate","67","0.624780143616834","0.534298961860282","0.715261325373386"
"Yes","2011","Part Time","(2c_voc) vocational maturity certificate","302","0.661314523682555","0.614877544503422","0.707751502861687"
"Yes","2011","Part Time","(3a) lower tertiary education","160","0.666357357129039","0.606072458529372","0.726642255728707"
"Yes","2011","Part Time","(3b) higher tertiary education","300","0.741980272048676","0.700085125377594","0.783875418719759"
"Yes","2011","Not Working","(0) in school","","","",""
"Yes","2011","Not Working","(1a) inadequately completed","2","","",""
"Yes","2011","Not Working","(1b) general elementary school","4","","",""
"Yes","2011","Not Working","(1c) basic vocational qualification","12","","",""
"Yes","2011","Not Working","(2b) intermediate general qualification","1","","",""
"Yes","2011","Not Working","(2a) intermediate vocational","21","","",""
"Yes","2011","Not Working","(2c_gen) general maturity certificate","3","","",""
"Yes","2011","Not Working","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2011","Not Working","(3a) lower tertiary education","10","","",""
"Yes","2011","Not Working","(3b) higher tertiary education","21","","",""
"No","2011","Full Time","(0) in school","","","",""
"No","2011","Full Time","(1a) inadequately completed","12","","",""
"No","2011","Full Time","(1b) general elementary school","69","0.340475077736201","0.278557336977454","0.402392818494949"
"No","2011","Full Time","(1c) basic vocational qualification","366","0.307541314527253","0.282494184981909","0.332588444072597"
"No","2011","Full Time","(2b) intermediate general qualification","32","0.183533865980943","0.119864413834199","0.247203318127687"
"No","2011","Full Time","(2a) intermediate vocational","506","0.218781797769702","0.2014153639082","0.236148231631204"
"No","2011","Full Time","(2c_gen) general maturity certificate","39","0.3081517685719","0.225539372629128","0.390764164514672"
"No","2011","Full Time","(2c_voc) vocational maturity certificate","149","0.17803610832195","0.150266820430244","0.205805396213655"
"No","2011","Full Time","(3a) lower tertiary education","161","0.179119278816474","0.152744958860049","0.205493598772899"
"No","2011","Full Time","(3b) higher tertiary education","228","0.197040077207747","0.17518115449356","0.218898999921933"
"No","2011","Part Time","(0) in school","2","","",""
"No","2011","Part Time","(1a) inadequately completed","7","","",""
"No","2011","Part Time","(1b) general elementary school","55","0.462032571235839","0.373925691215002","0.550139451256676"
"No","2011","Part Time","(1c) basic vocational qualification","187","0.406385088008988","0.362628173237316","0.45014200278066"
"No","2011","Part Time","(2b) intermediate general qualification","32","0.463489080353117","0.355557086235585","0.571421074470648"
"No","2011","Part Time","(2a) intermediate vocational","352","0.332090035248303","0.303617009779582","0.360563060717023"
"No","2011","Part Time","(2c_gen) general maturity certificate","43","0.375219856383166","0.284738674626614","0.465701038139718"
"No","2011","Part Time","(2c_voc) vocational maturity certificate","97","0.338685476317445","0.292248497138313","0.385122455496578"
"No","2011","Part Time","(3a) lower tertiary education","75","0.333642642870961","0.273357744271293","0.393927541470628"
"No","2011","Part Time","(3b) higher tertiary education","119","0.258019727951324","0.216124581280241","0.299914874622406"
"No","2011","Not Working","(0) in school","","","",""
"No","2011","Not Working","(1a) inadequately completed","","","",""
"No","2011","Not Working","(1b) general elementary school","6","","",""
"No","2011","Not Working","(1c) basic vocational qualification","7","","",""
"No","2011","Not Working","(2b) intermediate general qualification","5","","",""
"No","2011","Not Working","(2a) intermediate vocational","10","","",""
"No","2011","Not Working","(2c_gen) general maturity certificate","4","","",""
"No","2011","Not Working","(2c_voc) vocational maturity certificate","5","","",""
"No","2011","Not Working","(3a) lower tertiary education","3","","",""
"No","2011","Not Working","(3b) higher tertiary education","5","","",""
"Yes","2012","Full Time","(0) in school","","","",""
"Yes","2012","Full Time","(1a) inadequately completed","37","0.75761340403186","0.648268081514595","0.866958726549124"
"Yes","2012","Full Time","(1b) general elementary school","168","0.629387929847461","0.568663431060107","0.690112428634816"
"Yes","2012","Full Time","(1c) basic vocational qualification","918","0.69056723657545","0.665582697178574","0.715551775972327"
"Yes","2012","Full Time","(2b) intermediate general qualification","103","0.752221797509856","0.681952017173144","0.822491577846567"
"Yes","2012","Full Time","(2a) intermediate vocational","1629","0.7509545652257","0.732932620507176","0.768976509944225"
"Yes","2012","Full Time","(2c_gen) general maturity certificate","103","0.772695850383998","0.702000772244501","0.843390928523495"
"Yes","2012","Full Time","(2c_voc) vocational maturity certificate","634","0.788970119198144","0.760588308808851","0.817351929587438"
"Yes","2012","Full Time","(3a) lower tertiary education","631","0.822687402022557","0.796003585557208","0.849371218487906"
"Yes","2012","Full Time","(3b) higher tertiary education","1043","0.799844034575428","0.778043463160822","0.821644605990034"
"Yes","2012","Part Time","(0) in school","9","","",""
"Yes","2012","Part Time","(1a) inadequately completed","13","","",""
"Yes","2012","Part Time","(1b) general elementary school","71","0.551144158515908","0.464298349820143","0.637989967211673"
"Yes","2012","Part Time","(1c) basic vocational qualification","277","0.513367328149688","0.469066850780327","0.557667805519048"
"Yes","2012","Part Time","(2b) intermediate general qualification","45","0.495764450996674","0.382609937763303","0.608918964230045"
"Yes","2012","Part Time","(2a) intermediate vocational","675","0.618772074961912","0.589268106723349","0.648276043200474"
"Yes","2012","Part Time","(2c_gen) general maturity certificate","68","0.611738291105664","0.519824362987803","0.703652219223526"
"Yes","2012","Part Time","(2c_voc) vocational maturity certificate","282","0.685202771244868","0.640026531460835","0.7303790110289"
"Yes","2012","Part Time","(3a) lower tertiary education","161","0.703255004111563","0.64569927954371","0.760810728679416"
"Yes","2012","Part Time","(3b) higher tertiary education","300","0.674369867283896","0.630683259077177","0.718056475490616"
"Yes","2012","Not Working","(0) in school","1","","",""
"Yes","2012","Not Working","(1a) inadequately completed","2","","",""
"Yes","2012","Not Working","(1b) general elementary school","6","","",""
"Yes","2012","Not Working","(1c) basic vocational qualification","25","","",""
"Yes","2012","Not Working","(2b) intermediate general qualification","5","","",""
"Yes","2012","Not Working","(2a) intermediate vocational","39","0.560925054630321","0.439340095967776","0.682510013292867"
"Yes","2012","Not Working","(2c_gen) general maturity certificate","6","","",""
"Yes","2012","Not Working","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2012","Not Working","(3a) lower tertiary education","14","","",""
"Yes","2012","Not Working","(3b) higher tertiary education","11","","",""
"No","2012","Full Time","(0) in school","","","",""
"No","2012","Full Time","(1a) inadequately completed","22","","",""
"No","2012","Full Time","(1b) general elementary school","75","0.370612070152539","0.309887571365184","0.431336568939893"
"No","2012","Full Time","(1c) basic vocational qualification","397","0.309432763424549","0.284448224027673","0.334417302821426"
"No","2012","Full Time","(2b) intermediate general qualification","42","0.247778202490144","0.177508422153433","0.318047982826856"
"No","2012","Full Time","(2a) intermediate vocational","583","0.2490454347743","0.231023490055775","0.267067379492824"
"No","2012","Full Time","(2c_gen) general maturity certificate","32","0.227304149616002","0.156609071476506","0.297999227755499"
"No","2012","Full Time","(2c_voc) vocational maturity certificate","160","0.211029880801856","0.182648070412562","0.23941169119115"
"No","2012","Full Time","(3a) lower tertiary education","156","0.177312597977443","0.150628781512094","0.203996414442792"
"No","2012","Full Time","(3b) higher tertiary education","251","0.200155965424572","0.178355394009966","0.221956536839179"
"No","2012","Part Time","(0) in school","4","","",""
"No","2012","Part Time","(1a) inadequately completed","11","","",""
"No","2012","Part Time","(1b) general elementary school","55","0.448855841484092","0.362010032788327","0.535701650179857"
"No","2012","Part Time","(1c) basic vocational qualification","212","0.486632671850312","0.442332194480952","0.530933149219673"
"No","2012","Part Time","(2b) intermediate general qualification","30","0.504235549003326","0.391081035769955","0.617390062236697"
"No","2012","Part Time","(2a) intermediate vocational","366","0.381227925038088","0.351723956799526","0.410731893276651"
"No","2012","Part Time","(2c_gen) general maturity certificate","40","0.388261708894335","0.296347780776474","0.480175637012197"
"No","2012","Part Time","(2c_voc) vocational maturity certificate","124","0.314797228755132","0.2696209889711","0.359973468539165"
"No","2012","Part Time","(3a) lower tertiary education","81","0.296744995888437","0.239189271320584","0.35430072045629"
"No","2012","Part Time","(3b) higher tertiary education","142","0.325630132716103","0.281943524509384","0.369316740922823"
"No","2012","Not Working","(0) in school","","","",""
"No","2012","Not Working","(1a) inadequately completed","4","","",""
"No","2012","Not Working","(1b) general elementary school","5","","",""
"No","2012","Not Working","(1c) basic vocational qualification","21","","",""
"No","2012","Not Working","(2b) intermediate general qualification","2","","",""
"No","2012","Not Working","(2a) intermediate vocational","25","","",""
"No","2012","Not Working","(2c_gen) general maturity certificate","4","","",""
"No","2012","Not Working","(2c_voc) vocational maturity certificate","6","","",""
"No","2012","Not Working","(3a) lower tertiary education","5","","",""
