"plj0046","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2014","inadequately","East Germany","25","","",""
"Big worries","2014","middle vocational","West Germany","2876","0.2980485262428","0.288933832433488","0.307163220052112"
"Big worries","2014","middle vocational","East Germany","1021","0.377330954997828","0.359553939753038","0.395107970242618"
"Big worries","2014","vocational + Abi","West Germany","341","0.192588061136717","0.1741127683077","0.211063353965734"
"Big worries","2014","vocational + Abi","East Germany","60","0.190621036590461","0.145949464549815","0.235292608631107"
"No worries","2014","general elemantary","West Germany","688","0.226904869769152","0.211130132374814","0.24267960716349"
"No worries","2014","general elemantary","East Germany","96","0.26026408764048","0.216205448581543","0.304322726699418"
"No worries","2014","higher education","West Germany","2530","0.550759368014247","0.536646400731143","0.564872335297352"
"No worries","2014","higher education","East Germany","611","0.408846469189751","0.383463269270595","0.434229669108906"
"No worries","2014","higher vocational","West Germany","390","0.331511312977136","0.304742070693492","0.358280555260779"
"No worries","2014","higher vocational","East Germany","97","0.244825470555469","0.203103003996518","0.28654793711442"
"No worries","2014","in school","West Germany","196","0.526121067019819","0.476628923985333","0.575613210054306"
"No worries","2014","in school","East Germany","30","0.68023713384865","0.555844291000537","0.804629976696763"
"No worries","2014","inadequately","West Germany","141","0.340188924990525","0.296021015695639","0.384356834285411"
"No worries","2014","inadequately","East Germany","17","","",""
"No worries","2014","middle vocational","West Germany","2485","0.257071991291609","0.248363442364316","0.265780540218903"
"No worries","2014","middle vocational","East Germany","597","0.20303651965615","0.188283691621035","0.217789347691266"
"No worries","2014","vocational + Abi","West Germany","661","0.394260756537991","0.371364541379838","0.417156971696145"
"No worries","2014","vocational + Abi","East Germany","108","0.368686987552009","0.313818733381237","0.423555241722782"
"Some worries","2014","general elemantary","West Germany","1179","0.448049918460058","0.429319957884134","0.466779879035983"
"Some worries","2014","general elemantary","East Germany","160","0.397737590113341","0.348592877360546","0.446882302866137"
"Some worries","2014","higher education","West Germany","1715","0.345351490279692","0.331860847816374","0.358842132743009"
"Some worries","2014","higher education","East Germany","567","0.38154444799109","0.356463559570784","0.406625336411395"
"Some worries","2014","higher vocational","West Germany","524","0.41455944261325","0.386545471314131","0.442573413912369"
"Some worries","2014","higher vocational","East Germany","194","0.461874836664235","0.413499743896632","0.510249929431838"
"Some worries","2014","in school","West Germany","134","0.308154335054924","0.262387754521046","0.353920915588801"
"Some worries","2014","in school","East Germany","19","","",""
"Some worries","2014","inadequately","West Germany","177","0.393728615428465","0.348180650101977","0.439276580754953"
"Some worries","2014","inadequately","East Germany","14","","",""
"Some worries","2014","middle vocational","West Germany","4313","0.444879482465591","0.434976639834564","0.454782325096617"
"Some worries","2014","middle vocational","East Germany","1238","0.419632525346021","0.401533503948359","0.437731546743684"
"Some worries","2014","vocational + Abi","West Germany","748","0.413151182325292","0.39008123071327","0.436221133937313"
"Some worries","2014","vocational + Abi","East Germany","129","0.44069197585753","0.384229104125296","0.497154847589763"
"Big worries","2015","general elemantary","West Germany","835","0.390173425538462","0.370260061083137","0.410086789993786"
"Big worries","2015","general elemantary","East Germany","157","0.474231769684037","0.421233292142394","0.52723024722568"
"Big worries","2015","higher education","West Germany","709","0.16038450809916","0.14965685619587","0.17111216000245"
"Big worries","2015","higher education","East Germany","326","0.246742336922059","0.223838267860243","0.269646405983875"
"Big worries","2015","higher vocational","West Germany","325","0.277908998166855","0.251801571940448","0.304016424393263"
"Big worries","2015","higher vocational","East Germany","161","0.435523912332069","0.386565338638079","0.484482486026058"
"Big worries","2015","in school","West Germany","52","0.155394243647223","0.114053187730232","0.196735299564214"
"Big worries","2015","in school","East Germany","7","","",""
"Big worries","2015","inadequately","West Germany","134","0.425784339473017","0.374348447821253","0.47722023112478"
"Big worries","2015","inadequately","East Germany","23","","",""
"Big worries","2015","middle vocational","West Germany","3248","0.365468957154775","0.355489996093904","0.375447918215646"
"Big worries","2015","middle vocational","East Germany","1223","0.469170408646183","0.450297538334434","0.488043278957931"
"Big worries","2015","vocational + Abi","West Germany","409","0.231116235615891","0.210898364285972","0.25133410694581"
"Big worries","2015","vocational + Abi","East Germany","101","0.380443072874868","0.323269720825801","0.437616424923934"
"No worries","2015","general elemantary","West Germany","499","0.203717088671458","0.187274883829093","0.220159293513822"
"No worries","2015","general elemantary","East Germany","59","0.130091450573179","0.0943862004944589","0.165796700651899"
"No worries","2015","higher education","West Germany","1889","0.455474381827682","0.440915622092234","0.47003314156313"
"No worries","2015","higher education","East Germany","453","0.346461147383919","0.321180860170263","0.371741434597576"
"No worries","2015","higher vocational","West Germany","305","0.273035127200104","0.247070459792927","0.298999794607282"
"No worries","2015","higher vocational","East Germany","64","0.16896085269114","0.131960678592381","0.2059610267899"
"No worries","2015","in school","West Germany","134","0.391520911623792","0.335823194732096","0.447218628515487"
"No worries","2015","in school","East Germany","30","0.545885167165409","0.413089256417839","0.678681077912979"
"No worries","2015","inadequately","West Germany","95","0.266978694836471","0.220960400656816","0.312996989016127"
"No worries","2015","inadequately","East Germany","7","","",""
"No worries","2015","middle vocational","West Germany","1787","0.19429574433194","0.186096891007633","0.202494597656248"
"No worries","2015","middle vocational","East Germany","407","0.143337798252448","0.130085834052069","0.156589762452828"
"No worries","2015","vocational + Abi","West Germany","491","0.312706123865963","0.290471525665396","0.33494072206653"
"No worries","2015","vocational + Abi","East Germany","72","0.247432516168818","0.196615481716321","0.298249550621315"
"Some worries","2015","general elemantary","West Germany","971","0.406109485790081","0.386060731775808","0.426158239804354"
"Some worries","2015","general elemantary","East Germany","125","0.395676779742784","0.343775767918291","0.447577791567276"
"Some worries","2015","higher education","West Germany","1897","0.384141110073158","0.369922103861757","0.398360116284558"
"Some worries","2015","higher education","East Germany","582","0.406796515694022","0.380698379854635","0.432894651533408"
"Some worries","2015","higher vocational","West Germany","501","0.44905587463304","0.420067707406571","0.47804404185951"
"Some worries","2015","higher vocational","East Germany","169","0.395515234976791","0.347234456013337","0.443796013940245"
"Some worries","2015","in school","West Germany","109","0.453084844728986","0.396279809974404","0.509889879483568"
"Some worries","2015","in school","East Germany","17","","",""
"Some worries","2015","inadequately","West Germany","126","0.307236965690512","0.259245611911877","0.355228319469148"
"Some worries","2015","inadequately","East Germany","18","","",""
"Some worries","2015","middle vocational","West Germany","3911","0.440235298513285","0.429948533258796","0.450522063767775"
"Some worries","2015","middle vocational","East Germany","1056","0.387491793101369","0.369067862150881","0.405915724051857"
"Some worries","2015","vocational + Abi","West Germany","770","0.456177640518146","0.432289332918438","0.480065948117854"
"Some worries","2015","vocational + Abi","East Germany","104","0.372124410956314","0.315201239863687","0.429047582048942"
"Big worries","2016","general elemantary","West Germany","1118","0.520830924190776","0.500129135501127","0.541532712880425"
"Big worries","2016","general elemantary","East Germany","191","0.566578750136997","0.512027626442676","0.621129873831318"
"Big worries","2016","higher education","West Germany","1260","0.266291144803088","0.253437776108855","0.279144513497321"
"Big worries","2016","higher education","East Germany","520","0.434709533127451","0.408197349589519","0.461221716665383"
"Big worries","2016","higher vocational","West Germany","449","0.455685440852482","0.42541707508974","0.485953806615224"
"Big worries","2016","higher vocational","East Germany","220","0.589537777081481","0.539278458297778","0.639797095865183"
"Big worries","2016","in school","West Germany","65","0.176129036953391","0.131981126499764","0.220276947407018"
"Big worries","2016","in school","East Germany","7","","",""
"Big worries","2016","inadequately","West Germany","177","0.481419617180155","0.429443498180051","0.53339573618026"
"Big worries","2016","inadequately","East Germany","23","","",""
"Big worries","2016","middle vocational","West Germany","4226","0.511356950074461","0.500689429427553","0.522024470721369"
"Big worries","2016","middle vocational","East Germany","1549","0.639955663460352","0.621354043970314","0.65855728295039"
"Big worries","2016","vocational + Abi","West Germany","654","0.360085218101946","0.33754346266761","0.382626973536282"
"Big worries","2016","vocational + Abi","East Germany","128","0.471432463841058","0.412218142894948","0.530646784787168"
"No worries","2016","general elemantary","West Germany","311","0.125832535358298","0.112088670003318","0.139576400713279"
"No worries","2016","general elemantary","East Germany","43","0.135935876042562","0.0982083357263507","0.173663416358774"
"No worries","2016","higher education","West Germany","1101","0.246535942569258","0.234003142410988","0.259068742727529"
"No worries","2016","higher education","East Germany","249","0.160781106519504","0.141135510120518","0.18042670291849"
"No worries","2016","higher vocational","West Germany","153","0.126378557291044","0.106184212799364","0.146572901782725"
"No worries","2016","higher vocational","East Germany","42","0.117174286021163","0.0843135091272959","0.15003506291503"
"No worries","2016","in school","West Germany","86","0.344636651903192","0.289557546173693","0.399715757632691"
"No worries","2016","in school","East Germany","17","","",""
"No worries","2016","inadequately","West Germany","55","0.143438697807363","0.106976209204283","0.179901186410443"
"No worries","2016","inadequately","East Germany","7","","",""
"No worries","2016","middle vocational","West Germany","1133","0.126889165996592","0.119785991108609","0.133992340884575"
"No worries","2016","middle vocational","East Germany","223","0.0836594821743501","0.0729298742598965","0.0943890900888038"
"No worries","2016","vocational + Abi","West Germany","328","0.188045902210258","0.169696509661054","0.206395294759463"
"No worries","2016","vocational + Abi","East Germany","41","0.158669598769054","0.115328799068755","0.202010398469353"
"Some worries","2016","general elemantary","West Germany","808","0.353336540450925","0.333528179741536","0.373144901160315"
"Some worries","2016","general elemantary","East Germany","83","0.297485373820441","0.247160933429497","0.347809814211384"
"Some worries","2016","higher education","West Germany","2182","0.487172912627654","0.472638289766822","0.501707535488485"
"Some worries","2016","higher education","East Germany","574","0.404509360353045","0.378260416001078","0.430758304705013"
"Some worries","2016","higher vocational","West Germany","438","0.417936001856474","0.387960139747435","0.447911863965512"
"Some worries","2016","higher vocational","East Germany","106","0.293287936897356","0.24677298949434","0.339802884300373"
"Some worries","2016","in school","West Germany","135","0.479234311143417","0.421336758295012","0.537131863991823"
"Some worries","2016","in school","East Germany","19","","",""
"Some worries","2016","inadequately","West Germany","123","0.375141685012482","0.324777437038362","0.425505932986601"
"Some worries","2016","inadequately","East Germany","15","","",""
"Some worries","2016","middle vocational","West Germany","3076","0.361753883928947","0.351499578730739","0.372008189127154"
"Some worries","2016","middle vocational","East Germany","786","0.276384854365298","0.25905444723849","0.293715261492106"
"Some worries","2016","vocational + Abi","West Germany","760","0.451868879687795","0.428498139797122","0.475239619578469"
"Some worries","2016","vocational + Abi","East Germany","104","0.369897937389888","0.312629784867878","0.427166089911897"
"Big worries","2017","general elemantary","West Germany","975","0.428496491867705","0.408484529926039","0.44850845380937"
"Big worries","2017","general elemantary","East Germany","198","0.486554245950153","0.436100858203021","0.537007633697285"
"Big worries","2017","higher education","West Germany","1050","0.192642549563978","0.18180937902798","0.203475720099976"
"Big worries","2017","higher education","East Germany","465","0.351194429655733","0.326599537656164","0.375789321655303"
"Big worries","2017","higher vocational","West Germany","415","0.373202575263398","0.345175937754785","0.401229212772012"
"Big worries","2017","higher vocational","East Germany","203","0.507349521184798","0.45823276952129","0.556466272848306"
"Big worries","2017","in school","West Germany","51","0.108112625040542","0.0752984051420141","0.14092684493907"
"Big worries","2017","in school","East Germany","12","","",""
"Big worries","2017","inadequately","West Germany","171","0.45387442691033","0.405023168383048","0.502725685437612"
"Big worries","2017","inadequately","East Germany","24","","",""
"Big worries","2017","middle vocational","West Germany","3900","0.437027681442683","0.426900820381255","0.447154542504112"
"Big worries","2017","middle vocational","East Germany","1521","0.537621182360429","0.519310047996771","0.555932316724088"
"Big worries","2017","vocational + Abi","West Germany","566","0.282972908870888","0.262638449717206","0.303307368024571"
"Big worries","2017","vocational + Abi","East Germany","123","0.344873720041063","0.293511628152082","0.396235811930044"
"No worries","2017","general elemantary","West Germany","394","0.154337180371522","0.139727507827506","0.168946852915538"
"No worries","2017","general elemantary","East Germany","52","0.16686522834162","0.129227970894083","0.204502485789157"
"No worries","2017","higher education","West Germany","1592","0.324293101969178","0.311434475691381","0.337151728246976"
"No worries","2017","higher education","East Germany","333","0.225438680563701","0.203908089865337","0.246969271262065"
"No worries","2017","higher vocational","West Germany","200","0.166387770071986","0.14480645932005","0.187969080823923"
"No worries","2017","higher vocational","East Germany","45","0.12234033979689","0.0901478575495842","0.154532822044196"
"No worries","2017","in school","West Germany","147","0.386063178269519","0.334616196476255","0.437510160062784"
"No worries","2017","in school","East Germany","25","","",""
"No worries","2017","inadequately","West Germany","86","0.236128854793123","0.194456674235271","0.277801035350975"
"No worries","2017","inadequately","East Germany","7","","",""
"No worries","2017","middle vocational","West Germany","1467","0.150503202859045","0.143203072725643","0.157803332992447"
"No worries","2017","middle vocational","East Germany","302","0.107849988380883","0.0964578017111296","0.119242175050637"
"No worries","2017","vocational + Abi","West Germany","441","0.243921890346201","0.224535313345732","0.263308467346671"
"No worries","2017","vocational + Abi","East Germany","59","0.196915235213382","0.153944726533997","0.239885743892766"
"Some worries","2017","general elemantary","West Germany","980","0.417166327760773","0.397225943502595","0.437106712018951"
"Some worries","2017","general elemantary","East Germany","127","0.346580525708227","0.298543563994819","0.394617487421635"
"Some worries","2017","higher education","West Germany","2449","0.483064348466844","0.469337612556018","0.496791084377669"
"Some worries","2017","higher education","East Germany","649","0.423366889780566","0.397909020128364","0.448824759432767"
"Some worries","2017","higher vocational","West Germany","529","0.460409654664615","0.431526849206102","0.489292460123128"
"Some worries","2017","higher vocational","East Germany","150","0.370310139018312","0.322869262244793","0.41775101579183"
"Some worries","2017","in school","West Germany","146","0.505824196689938","0.452990693455532","0.558657699924345"
"Some worries","2017","in school","East Germany","29","","",""
"Some worries","2017","inadequately","West Germany","142","0.309996718296547","0.264616584764803","0.355376851828291"
"Some worries","2017","inadequately","East Germany","18","","",""
"Some worries","2017","middle vocational","West Germany","3849","0.412469115698271","0.402418609721651","0.422519621674892"
"Some worries","2017","middle vocational","East Germany","1025","0.354528829258687","0.336960021057083","0.372097637460292"
"Some worries","2017","vocational + Abi","West Germany","878","0.47310520078291","0.450566274103442","0.495644127462378"
"Some worries","2017","vocational + Abi","East Germany","147","0.458211044745555","0.404371919833102","0.512050169658008"
"Big worries","2018","general elemantary","West Germany","799","0.36184706665434","0.342087890154834","0.381606243153846"
"Big worries","2018","general elemantary","East Germany","173","0.410285294444883","0.361715760677412","0.458854828212355"
"Big worries","2018","higher education","West Germany","712","0.144057226347459","0.134259204406404","0.153855248288513"
"Big worries","2018","higher education","East Germany","357","0.262093650245485","0.238991237064534","0.285196063426435"
"Big worries","2018","higher vocational","West Germany","303","0.294712866902148","0.267266953582358","0.322158780221939"
"Big worries","2018","higher vocational","East Germany","172","0.468339493971513","0.418752146034924","0.517926841908101"
"Big worries","2018","in school","West Germany","33","0.141814770160743","0.101454097730783","0.182175442590703"
"Big worries","2018","in school","East Germany","6","","",""
"Big worries","2018","inadequately","West Germany","158","0.374694101652204","0.328291253156905","0.421096950147504"
"Big worries","2018","inadequately","East Germany","18","","",""
"Big worries","2018","middle vocational","West Germany","3031","0.361324763053351","0.351235653266843","0.37141387283986"
"Big worries","2018","middle vocational","East Germany","1315","0.490291031210421","0.47163753028879","0.508944532132053"
"Big worries","2018","vocational + Abi","West Germany","401","0.218668398363176","0.199536033553436","0.237800763172916"
"Big worries","2018","vocational + Abi","East Germany","101","0.350256190635364","0.297741302456117","0.402771078814611"
"No worries","2018","general elemantary","West Germany","490","0.187110018318665","0.171073564654681","0.203146471982649"
"No worries","2018","general elemantary","East Germany","79","0.216581883905398","0.17590873012849","0.257255037682306"
"No worries","2018","higher education","West Germany","2028","0.418398922244574","0.404634550344027","0.432163294145121"
"No worries","2018","higher education","East Germany","403","0.299838899838103","0.275769156991865","0.323908642684342"
"No worries","2018","higher vocational","West Germany","254","0.233231509380068","0.207773707713453","0.258689311046684"
"No worries","2018","higher vocational","East Germany","63","0.190930943424649","0.151873461055166","0.229988425794132"
"No worries","2018","in school","West Germany","139","0.484400472339349","0.426582124565887","0.54221882011281"
"No worries","2018","in school","East Germany","29","","",""
"No worries","2018","inadequately","West Germany","97","0.248353043953421","0.206933849776346","0.289772238130497"
"No worries","2018","inadequately","East Germany","17","","",""
"No worries","2018","middle vocational","West Germany","1809","0.202153106278444","0.193718517096376","0.210587695460513"
"No worries","2018","middle vocational","East Germany","384","0.129643500593407","0.117109312611259","0.142177688575555"
"No worries","2018","vocational + Abi","West Germany","581","0.326088286004907","0.30438991913055","0.347786652879265"
"No worries","2018","vocational + Abi","East Germany","81","0.221624557410344","0.17590290018761","0.267346214633078"
"Some worries","2018","general elemantary","West Germany","983","0.451042915026995","0.430582141071506","0.471503688982484"
"Some worries","2018","general elemantary","East Germany","142","0.373132821649719","0.325377753185489","0.420887890113948"
"Some worries","2018","higher education","West Germany","2194","0.437543851407968","0.423701698402535","0.4513860044134"
"Some worries","2018","higher education","East Germany","632","0.438067449916412","0.412003450309019","0.464131449523805"
"Some worries","2018","higher vocational","West Germany","503","0.472055623717783","0.442002762185724","0.502108485249843"
"Some worries","2018","higher vocational","East Germany","154","0.340729562603838","0.293630745579886","0.387828379627791"
"Some worries","2018","in school","West Germany","115","0.373784757499909","0.317811606831698","0.429757908168119"
"Some worries","2018","in school","East Germany","22","","",""
"Some worries","2018","inadequately","West Germany","163","0.376952854394374","0.330494489188629","0.423411219600119"
"Some worries","2018","inadequately","East Germany","23","","",""
"Some worries","2018","middle vocational","West Germany","3869","0.436522130668204","0.426106021792124","0.446938239544285"
"Some worries","2018","middle vocational","East Germany","1060","0.380065468196172","0.36195313657486","0.398177799817483"
"Some worries","2018","vocational + Abi","West Germany","811","0.455243315631917","0.432192780138358","0.478293851125476"
"Some worries","2018","vocational + Abi","East Germany","135","0.428119251954292","0.373649728318223","0.482588775590362"
"Big worries","2019","general elemantary","West Germany","693","0.368335157858099","0.347316010761353","0.389354304954844"
"Big worries","2019","general elemantary","East Germany","178","0.407694976861711","0.357556019782074","0.457833933941348"
"Big worries","2019","higher education","West Germany","719","0.135142722828519","0.126005667673895","0.144279777983142"
"Big worries","2019","higher education","East Germany","370","0.262648724550075","0.241011028871394","0.284286420228757"
"Big worries","2019","higher vocational","West Germany","320","0.272102896648683","0.247180969351325","0.297024823946041"
"Big worries","2019","higher vocational","East Germany","167","0.338156039686244","0.293952389630267","0.38235968974222"
"Big worries","2019","in school","West Germany","26","","",""
"Big worries","2019","in school","East Germany","5","","",""
"Big worries","2019","inadequately","West Germany","121","0.366217710547715","0.31455055191516","0.41788486918027"
"Big worries","2019","inadequately","East Germany","24","","",""
"Big worries","2019","middle vocational","West Germany","2714","0.33102664391847","0.320990695084952","0.341062592751987"
"Big worries","2019","middle vocational","East Germany","1210","0.466192459552557","0.44702846752779","0.485356451577325"
"Big worries","2019","vocational + Abi","West Germany","380","0.19289099131353","0.174808290023796","0.210973692603265"
"Big worries","2019","vocational + Abi","East Germany","95","0.346946518514105","0.294955802731207","0.398937234297002"
"No worries","2019","general elemantary","West Germany","428","0.18316681951349","0.16631137395122","0.20002226507576"
"No worries","2019","general elemantary","East Germany","61","0.174163835529611","0.135468301309574","0.212859369749648"
"No worries","2019","higher education","West Germany","2392","0.439593119792187","0.426327887342808","0.452858352241567"
"No worries","2019","higher education","East Germany","514","0.303110414060311","0.280512489283696","0.325708338836925"
"No worries","2019","higher vocational","West Germany","352","0.274283970231626","0.249299875480979","0.299268064982273"
"No worries","2019","higher vocational","East Germany","82","0.196047556335786","0.158952362116864","0.233142750554708"
"No worries","2019","in school","West Germany","135","0.478784553338878","0.419526760445213","0.538042346232543"
"No worries","2019","in school","East Germany","26","","",""
"No worries","2019","inadequately","West Germany","69","0.17664179960919","0.135742487315496","0.217541111902884"
"No worries","2019","inadequately","East Germany","11","","",""
"No worries","2019","middle vocational","West Germany","1969","0.221243399514091","0.212391049355883","0.230095749672299"
"No worries","2019","middle vocational","East Germany","407","0.152731413579467","0.138912123124582","0.166550704034353"
"No worries","2019","vocational + Abi","West Germany","627","0.356704103481186","0.334750759537412","0.37865744742496"
"No worries","2019","vocational + Abi","East Germany","76","0.186808031879034","0.144236971503321","0.229379092254748"
"Some worries","2019","general elemantary","West Germany","902","0.448498022628411","0.426825775070904","0.470170270185918"
"Some worries","2019","general elemantary","East Germany","130","0.418141187608678","0.367813706993402","0.468468668223953"
"Some worries","2019","higher education","West Germany","2267","0.425264157379294","0.412051163815973","0.438477150942616"
"Some worries","2019","higher education","East Germany","705","0.434240861389614","0.409870202273874","0.458611520505354"
"Some worries","2019","higher vocational","West Germany","553","0.453613133119691","0.425734403328116","0.481491862911266"
"Some worries","2019","higher vocational","East Germany","191","0.46579640397797","0.419187035129646","0.512405772826295"
"Some worries","2019","in school","West Germany","112","0.413623783081835","0.355204302354432","0.472043263809237"
"Some worries","2019","in school","East Germany","22","","",""
"Some worries","2019","inadequately","West Germany","144","0.457140489843095","0.403715625568959","0.510565354117232"
"Some worries","2019","inadequately","East Germany","10","","",""
"Some worries","2019","middle vocational","West Germany","3763","0.447729956567439","0.437125061582536","0.458334851552343"
"Some worries","2019","middle vocational","East Germany","986","0.381076126867976","0.362419398196492","0.399732855539459"
"Some worries","2019","vocational + Abi","West Germany","822","0.450404905205284","0.427603363203618","0.473206447206949"
"Some worries","2019","vocational + Abi","East Germany","151","0.466245449606861","0.411757777529841","0.520733121683881"
