"plj0046","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2016","Baden-Württemberg","(3a) lower tertiary education","62","0.263758836630722","0.207417425933878","0.320100247327567"
"Big worries","2016","Baden-Württemberg","(3b) higher tertiary education","150","0.284074637469481","0.245608264840209","0.322541010098753"
"Big worries","2016","Bavaria","(0) in school","","","",""
"Big worries","2016","Bavaria","(1a) inadequately completed","40","0.574070030484369","0.450985412135916","0.697154648832822"
"Big worries","2016","Bavaria","(1b) general elementary school","147","0.568204158829976","0.511488143339016","0.624920174320936"
"Big worries","2016","Bavaria","(1c) basic vocational qualification","646","0.635603554759827","0.606767461146758","0.664439648372896"
"Big worries","2016","Bavaria","(2b) intermediate general qualification","43","0.491659447277849","0.392171196156587","0.591147698399112"
"Big worries","2016","Bavaria","(2a) intermediate vocational","378","0.500830210332607","0.465329257377834","0.53633116328738"
"Big worries","2016","Bavaria","(2c_gen) general maturity certificate","51","0.264423733534647","0.194768812987689","0.334078654081606"
"Big worries","2016","Bavaria","(2c_voc) vocational maturity certificate","124","0.307790784362155","0.259842884827271","0.35573868389704"
"Big worries","2016","Bavaria","(3a) lower tertiary education","78","0.303460061028376","0.250362370822477","0.356557751234274"
"Big worries","2016","Bavaria","(3b) higher tertiary education","173","0.273223195055454","0.238287660380496","0.308158729730411"
"Big worries","2016","Berlin","(0) in school","","","",""
"Big worries","2016","Berlin","(1a) inadequately completed","","","",""
"Big worries","2016","Berlin","(1b) general elementary school","","","",""
"Big worries","2016","Berlin","(1c) basic vocational qualification","58","0.521299776458338","0.42435518391922","0.618244368997456"
"Big worries","2016","Berlin","(2b) intermediate general qualification","","","",""
"Big worries","2016","Berlin","(2a) intermediate vocational","102","0.547151513204853","0.476742584014454","0.617560442395252"
"Big worries","2016","Berlin","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","Berlin","(2c_voc) vocational maturity certificate","32","0.375162894976849","0.267020477589552","0.483305312364145"
"Big worries","2016","Berlin","(3a) lower tertiary education","37","0.52100642249659","0.414176028131248","0.627836816861933"
"Big worries","2016","Berlin","(3b) higher tertiary education","53","0.177503232683815","0.132907452088927","0.222099013278703"
"Big worries","2016","Brandenburg","(0) in school","","","",""
"Big worries","2016","Brandenburg","(1a) inadequately completed","","","",""
"Big worries","2016","Brandenburg","(1b) general elementary school","38","0.640054780780311","0.507012443301697","0.773097118258926"
"Big worries","2016","Brandenburg","(1c) basic vocational qualification","111","0.680103832365452","0.609988053929083","0.750219610801821"
"Big worries","2016","Brandenburg","(2b) intermediate general qualification","","","",""
"Big worries","2016","Brandenburg","(2a) intermediate vocational","175","0.58158781354997","0.524812583382616","0.638363043717324"
"Big worries","2016","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","Brandenburg","(2c_voc) vocational maturity certificate","43","0.577725072218192","0.473937173190645","0.681512971245739"
"Big worries","2016","Brandenburg","(3a) lower tertiary education","68","0.571315531272309","0.483137114723693","0.659493947820925"
"Big worries","2016","Brandenburg","(3b) higher tertiary education","48","0.40654194057142","0.320434480584817","0.492649400558022"
"Big worries","2016","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Big worries","2016","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Big worries","2016","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Big worries","2016","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","51","0.665863516309831","0.560507998158352","0.771219034461309"
"Big worries","2016","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Big worries","2016","Mecklenburg-Western Pomerania","(2a) intermediate vocational","131","0.765699809717647","0.707576732714418","0.823822886720877"
"Big worries","2016","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2016","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Big worries","2016","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Big worries","2016","Saxony","(0) in school","","","",""
"Big worries","2016","Saxony","(1a) inadequately completed","","","",""
"Big worries","2016","Saxony","(1b) general elementary school","33","0.538639760697195","0.400463837493549","0.676815683900841"
"Big worries","2016","Saxony","(1c) basic vocational qualification","154","0.69287634550063","0.632734275421852","0.753018415579408"
"Big worries","2016","Saxony","(2b) intermediate general qualification","","","",""
"Big worries","2016","Saxony","(2a) intermediate vocational","348","0.66355698270348","0.624212115838965","0.702901849567996"
"Big worries","2016","Saxony","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","Saxony","(2c_voc) vocational maturity certificate","44","0.555535012249656","0.456134878235179","0.654935146264133"
"Big worries","2016","Saxony","(3a) lower tertiary education","74","0.555284458275755","0.476799461753518","0.633769454797992"
"Big worries","2016","Saxony","(3b) higher tertiary education","76","0.293403521073418","0.234939521071045","0.351867521075792"
"Big worries","2016","Saxony-Anhalt","(0) in school","","","",""
"Big worries","2016","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Big worries","2016","Saxony-Anhalt","(1b) general elementary school","","","",""
"Big worries","2016","Saxony-Anhalt","(1c) basic vocational qualification","103","0.696209942223151","0.623575163250975","0.768844721195327"
"Big worries","2016","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Big worries","2016","Saxony-Anhalt","(2a) intermediate vocational","195","0.659757920271947","0.606233599882387","0.713282240661506"
"Big worries","2016","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2016","Saxony-Anhalt","(3a) lower tertiary education","34","0.47668747929733","0.372334659191453","0.581040299403206"
"Big worries","2016","Saxony-Anhalt","(3b) higher tertiary education","47","0.492416845463806","0.401043563999849","0.583790126927763"
"Big worries","2016","Thuringia","(0) in school","","","",""
"Big worries","2016","Thuringia","(1a) inadequately completed","","","",""
"Big worries","2016","Thuringia","(1b) general elementary school","","","",""
"Big worries","2016","Thuringia","(1c) basic vocational qualification","110","0.566321568835613","0.496039122411828","0.636604015259398"
"Big worries","2016","Thuringia","(2b) intermediate general qualification","","","",""
"Big worries","2016","Thuringia","(2a) intermediate vocational","206","0.694631976696586","0.64531290968324","0.743951043709933"
"Big worries","2016","Thuringia","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2016","Thuringia","(3a) lower tertiary education","38","0.540592583062252","0.434020736547708","0.647164429576796"
"Big worries","2016","Thuringia","(3b) higher tertiary education","44","0.43948592960864","0.352823957912812","0.526147901304467"
"Some worries","2016","Schleswig-Holstein","(0) in school","","","",""
"Some worries","2016","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Some worries","2016","Schleswig-Holstein","(1b) general elementary school","","","",""
"Some worries","2016","Schleswig-Holstein","(1c) basic vocational qualification","57","0.3215331864056","0.253301038089221","0.389765334721978"
"Some worries","2016","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Some worries","2016","Schleswig-Holstein","(2a) intermediate vocational","75","0.441927425253681","0.370749044324378","0.513105806182983"
"Some worries","2016","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","Schleswig-Holstein","(2c_voc) vocational maturity certificate","41","0.458824009053641","0.356442925161997","0.561205092945286"
"Some worries","2016","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Some worries","2016","Schleswig-Holstein","(3b) higher tertiary education","46","0.556870766172362","0.457500858745191","0.656240673599533"
"Some worries","2016","Hamburg","(0) in school","","","",""
"Some worries","2016","Hamburg","(1a) inadequately completed","","","",""
"Some worries","2016","Hamburg","(1b) general elementary school","","","",""
"Some worries","2016","Hamburg","(1c) basic vocational qualification","","","",""
"Some worries","2016","Hamburg","(2b) intermediate general qualification","","","",""
"Some worries","2016","Hamburg","(2a) intermediate vocational","31","0.356968245241708","0.24309422931124","0.470842261172176"
"Some worries","2016","Hamburg","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2016","Hamburg","(3a) lower tertiary education","","","",""
"Some worries","2016","Hamburg","(3b) higher tertiary education","59","0.538747535860633","0.448804180416624","0.628690891304642"
"Some worries","2016","Lower Saxony","(0) in school","","","",""
"Some worries","2016","Lower Saxony","(1a) inadequately completed","","","",""
"Some worries","2016","Lower Saxony","(1b) general elementary school","67","0.309667876834246","0.249254383132747","0.370081370535745"
"Some worries","2016","Lower Saxony","(1c) basic vocational qualification","186","0.370878873956974","0.3271624275488","0.414595320365149"
"Some worries","2016","Lower Saxony","(2b) intermediate general qualification","33","0.461483239703858","0.356123074236398","0.566843405171318"
"Some worries","2016","Lower Saxony","(2a) intermediate vocational","212","0.405970423487","0.364162231374584","0.447778615599417"
"Some worries","2016","Lower Saxony","(2c_gen) general maturity certificate","71","0.428496191928027","0.343429516025721","0.513562867830334"
"Some worries","2016","Lower Saxony","(2c_voc) vocational maturity certificate","110","0.388414570310706","0.326099874193206","0.450729266428205"
"Some worries","2016","Lower Saxony","(3a) lower tertiary education","74","0.518857871789092","0.436678121697455","0.601037621880728"
"Some worries","2016","Lower Saxony","(3b) higher tertiary education","168","0.461026829261746","0.409318482041435","0.512735176482056"
"Some worries","2016","Bremen","(0) in school","","","",""
"Some worries","2016","Bremen","(1a) inadequately completed","","","",""
"Some worries","2016","Bremen","(1b) general elementary school","","","",""
"Some worries","2016","Bremen","(1c) basic vocational qualification","","","",""
"Some worries","2016","Bremen","(2b) intermediate general qualification","","","",""
"Some worries","2016","Bremen","(2a) intermediate vocational","","","",""
"Some worries","2016","Bremen","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2016","Bremen","(3a) lower tertiary education","","","",""
"Some worries","2016","Bremen","(3b) higher tertiary education","","","",""
"Some worries","2016","North Rhine-Westphalia","(0) in school","42","0.521350325863908","0.418145371829162","0.624555279898655"
"Some worries","2016","North Rhine-Westphalia","(1a) inadequately completed","58","0.395910340432616","0.321515439406065","0.470305241459167"
"Some worries","2016","North Rhine-Westphalia","(1b) general elementary school","152","0.329843077148647","0.287201663736345","0.372484490560949"
"Some worries","2016","North Rhine-Westphalia","(1c) basic vocational qualification","356","0.350559491453736","0.32191639003079","0.379202592876682"
"Some worries","2016","North Rhine-Westphalia","(2b) intermediate general qualification","64","0.396700897249101","0.32113374013379","0.472268054364412"
"Some worries","2016","North Rhine-Westphalia","(2a) intermediate vocational","316","0.377636562428079","0.34410534114767","0.411167783708487"
"Some worries","2016","North Rhine-Westphalia","(2c_gen) general maturity certificate","163","0.450347652666668","0.398881836790224","0.501813468543111"
"Some worries","2016","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","309","0.479947678758625","0.442174466257713","0.517720891259537"
"Some worries","2016","North Rhine-Westphalia","(3a) lower tertiary education","145","0.498533129026542","0.441669051040463","0.55539720701262"
"Some worries","2016","North Rhine-Westphalia","(3b) higher tertiary education","375","0.526769447219481","0.491685781096215","0.561853113342747"
"Some worries","2016","Hesse","(0) in school","","","",""
"Some worries","2016","Hesse","(1a) inadequately completed","","","",""
"Some worries","2016","Hesse","(1b) general elementary school","49","0.4298082035855","0.34302395309191","0.516592454079091"
"Some worries","2016","Hesse","(1c) basic vocational qualification","97","0.402012678687137","0.343311535770832","0.460713821603442"
"Some worries","2016","Hesse","(2b) intermediate general qualification","","","",""
"Some worries","2016","Hesse","(2a) intermediate vocational","121","0.358555378888938","0.304105406507135","0.413005351270741"
"Some worries","2016","Hesse","(2c_gen) general maturity certificate","50","0.348733224203775","0.263108194626563","0.434358253780987"
"Some worries","2016","Hesse","(2c_voc) vocational maturity certificate","75","0.408746528596603","0.336118267267786","0.481374789925419"
"Some worries","2016","Hesse","(3a) lower tertiary education","52","0.522736772256118","0.423846046049911","0.621627498462325"
"Some worries","2016","Hesse","(3b) higher tertiary education","176","0.390711856538751","0.341395177093371","0.44002853598413"
"Some worries","2016","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Some worries","2016","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Some worries","2016","Rhineland-Palatinate,Saarland","(1b) general elementary school","93","0.500398858289279","0.4321202992713","0.568677417307259"
"Some worries","2016","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","166","0.386749495007026","0.339083381854077","0.434415608159975"
"Some worries","2016","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Some worries","2016","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","104","0.431549738235999","0.367953446243834","0.495146030228164"
"Some worries","2016","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","34","0.517268888562918","0.40707808015181","0.627459696974026"
"Some worries","2016","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","63","0.478391853805977","0.396802984312934","0.559980723299021"
"Some worries","2016","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","45","0.616692767959328","0.510812869537432","0.722572666381225"
"Some worries","2016","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","92","0.503599520698515","0.432877245023288","0.574321796373742"
"Some worries","2016","Baden-Württemberg","(0) in school","","","",""
"Some worries","2016","Baden-Württemberg","(1a) inadequately completed","","","",""
"Some worries","2016","Baden-Württemberg","(1b) general elementary school","77","0.279694444072938","0.222549972627688","0.336838915518188"
"Some worries","2016","Baden-Württemberg","(1c) basic vocational qualification","204","0.364791965670751","0.326560577419889","0.403023353921613"
"Some worries","2016","Baden-Württemberg","(2b) intermediate general qualification","39","0.379438044321481","0.278625146652468","0.480250941990494"
"Some worries","2016","Baden-Württemberg","(2a) intermediate vocational","197","0.376458779461061","0.335632410344659","0.417285148577463"
"Some worries","2016","Baden-Württemberg","(2c_gen) general maturity certificate","51","0.33601528966563","0.256337043515543","0.415693535815716"
"Some worries","2016","Baden-Württemberg","(2c_voc) vocational maturity certificate","131","0.437975844735748","0.382112189728433","0.493839499743062"
"Some worries","2016","Baden-Württemberg","(3a) lower tertiary education","130","0.541525742114999","0.47781961686989","0.605231867360109"
"Some worries","2016","Baden-Württemberg","(3b) higher tertiary education","243","0.456163207683972","0.41367919307292","0.498647222295024"
"Some worries","2016","Bavaria","(0) in school","","","",""
"Some worries","2016","Bavaria","(1a) inadequately completed","","","",""
"Some worries","2016","Bavaria","(1b) general elementary school","108","0.347063981918641","0.292556719986156","0.401571243851127"
"Some worries","2016","Bavaria","(1c) basic vocational qualification","301","0.281699779240574","0.254747068188334","0.308652490292814"
"Some worries","2016","Bavaria","(2b) intermediate general qualification","34","0.273171953081906","0.184497990444739","0.361845915719074"
"Some worries","2016","Bavaria","(2a) intermediate vocational","270","0.354994091982721","0.321018814347704","0.388969369617738"
"Some worries","2016","Bavaria","(2c_gen) general maturity certificate","63","0.466471738609303","0.387680284828439","0.545263192390167"
"Some worries","2016","Bavaria","(2c_voc) vocational maturity certificate","145","0.473663226099806","0.421796386799491","0.525530065400122"
"Some worries","2016","Bavaria","(3a) lower tertiary education","139","0.512241928653499","0.454513246752198","0.5699706105548"
"Some worries","2016","Bavaria","(3b) higher tertiary education","282","0.462384301510702","0.423296108542268","0.501472494479136"
"Some worries","2016","Berlin","(0) in school","","","",""
"Some worries","2016","Berlin","(1a) inadequately completed","","","",""
"Some worries","2016","Berlin","(1b) general elementary school","","","",""
"Some worries","2016","Berlin","(1c) basic vocational qualification","39","0.433396416762768","0.337228474886642","0.529564358638893"
"Some worries","2016","Berlin","(2b) intermediate general qualification","","","",""
"Some worries","2016","Berlin","(2a) intermediate vocational","69","0.320214250958908","0.254220345144476","0.38620815677334"
"Some worries","2016","Berlin","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2016","Berlin","(3a) lower tertiary education","32","0.314408025698127","0.215122001035082","0.413694050361171"
"Some worries","2016","Berlin","(3b) higher tertiary education","141","0.477941119920274","0.419640861608229","0.536241378232319"
"Some worries","2016","Brandenburg","(0) in school","","","",""
"Some worries","2016","Brandenburg","(1a) inadequately completed","","","",""
"Some worries","2016","Brandenburg","(1b) general elementary school","","","",""
"Some worries","2016","Brandenburg","(1c) basic vocational qualification","49","0.253316707543391","0.187939891700944","0.318693523385839"
"Some worries","2016","Brandenburg","(2b) intermediate general qualification","","","",""
"Some worries","2016","Brandenburg","(2a) intermediate vocational","92","0.350072566663698","0.295174055596827","0.404971077730568"
"Some worries","2016","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","Brandenburg","(2c_voc) vocational maturity certificate","36","0.386071028716068","0.283769732803682","0.488372324628454"
"Some worries","2016","Brandenburg","(3a) lower tertiary education","36","0.27852461278301","0.198651988203453","0.358397237362567"
"Some worries","2016","Brandenburg","(3b) higher tertiary education","54","0.431136779751966","0.344319824830854","0.517953734673077"
"Some worries","2016","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Some worries","2016","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Some worries","2016","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Some worries","2016","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Some worries","2016","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Some worries","2016","Mecklenburg-Western Pomerania","(2a) intermediate vocational","63","0.205422963599634","0.149982671814793","0.260863255384475"
"Some worries","2016","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2016","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Some worries","2016","Mecklenburg-Western Pomerania","(3b) higher tertiary education","38","0.4333285086575","0.321920706110338","0.544736311204662"
"Some worries","2016","Saxony","(0) in school","","","",""
"Some worries","2016","Saxony","(1a) inadequately completed","","","",""
"Some worries","2016","Saxony","(1b) general elementary school","","","",""
"Some worries","2016","Saxony","(1c) basic vocational qualification","61","0.269502401178686","0.211654902172752","0.32734990018462"
"Some worries","2016","Saxony","(2b) intermediate general qualification","","","",""
"Some worries","2016","Saxony","(2a) intermediate vocational","154","0.269348893098833","0.232408132813118","0.306289653384548"
"Some worries","2016","Saxony","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","Saxony","(2c_voc) vocational maturity certificate","31","0.264432261696153","0.176209422377334","0.352655101014972"
"Some worries","2016","Saxony","(3a) lower tertiary education","61","0.382427774016516","0.305672836665162","0.45918271136787"
"Some worries","2016","Saxony","(3b) higher tertiary education","103","0.434409340940245","0.370763383766737","0.498055298113754"
"Some worries","2016","Saxony-Anhalt","(0) in school","","","",""
"Some worries","2016","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Some worries","2016","Saxony-Anhalt","(1b) general elementary school","","","",""
"Some worries","2016","Saxony-Anhalt","(1c) basic vocational qualification","36","0.185491185450915","0.124101237769306","0.246881133132524"
"Some worries","2016","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Some worries","2016","Saxony-Anhalt","(2a) intermediate vocational","82","0.273059216761428","0.222727379862749","0.323391053660107"
"Some worries","2016","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2016","Saxony-Anhalt","(3a) lower tertiary education","41","0.437324282738829","0.333681840588143","0.540966724889514"
"Some worries","2016","Saxony-Anhalt","(3b) higher tertiary education","44","0.3044242376293","0.220321331162254","0.388527144096345"
"Some worries","2016","Thuringia","(0) in school","","","",""
"Some worries","2016","Thuringia","(1a) inadequately completed","","","",""
"Some worries","2016","Thuringia","(1b) general elementary school","","","",""
"Some worries","2016","Thuringia","(1c) basic vocational qualification","61","0.309630352468477","0.244062038615953","0.375198666321"
"Some worries","2016","Thuringia","(2b) intermediate general qualification","","","",""
"Some worries","2016","Thuringia","(2a) intermediate vocational","114","0.280300322359554","0.23220385930012","0.328396785418987"
"Some worries","2016","Thuringia","(2c_gen) general maturity certificate","","","",""
"Some worries","2016","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2016","Thuringia","(3a) lower tertiary education","34","0.346065752735457","0.244334404392734","0.447797101078179"
"Some worries","2016","Thuringia","(3b) higher tertiary education","58","0.405171328334791","0.319452126581678","0.490890530087904"
"No worries","2016","Schleswig-Holstein","(0) in school","","","",""
"No worries","2016","Schleswig-Holstein","(1a) inadequately completed","","","",""
"No worries","2016","Schleswig-Holstein","(1b) general elementary school","","","",""
"No worries","2016","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"No worries","2016","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"No worries","2016","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"No worries","2016","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"No worries","2016","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"No worries","2016","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"No worries","2016","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"No worries","2016","Hamburg","(0) in school","","","",""
"No worries","2016","Hamburg","(1a) inadequately completed","","","",""
"No worries","2016","Hamburg","(1b) general elementary school","","","",""
"No worries","2016","Hamburg","(1c) basic vocational qualification","","","",""
"No worries","2016","Hamburg","(2b) intermediate general qualification","","","",""
"No worries","2016","Hamburg","(2a) intermediate vocational","","","",""
"No worries","2016","Hamburg","(2c_gen) general maturity certificate","","","",""
"No worries","2016","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"No worries","2016","Hamburg","(3a) lower tertiary education","","","",""
"No worries","2016","Hamburg","(3b) higher tertiary education","32","0.272084332202035","0.191787319589162","0.352381344814909"
"No worries","2016","Lower Saxony","(0) in school","","","",""
"No worries","2016","Lower Saxony","(1a) inadequately completed","","","",""
"No worries","2016","Lower Saxony","(1b) general elementary school","39","0.154883879962222","0.10761033891507","0.202157421009374"
"No worries","2016","Lower Saxony","(1c) basic vocational qualification","39","0.0715170287619324","0.0481956956283331","0.0948383618955317"
"No worries","2016","Lower Saxony","(2b) intermediate general qualification","","","",""
"No worries","2016","Lower Saxony","(2a) intermediate vocational","57","0.100431765132179","0.0748422085907256","0.126021321673632"
"No worries","2016","Lower Saxony","(2c_gen) general maturity certificate","36","0.301966760031322","0.22304549527021","0.380888024792434"
"No worries","2016","Lower Saxony","(2c_voc) vocational maturity certificate","44","0.180617410461948","0.131431883184766","0.229802937739129"
"No worries","2016","Lower Saxony","(3a) lower tertiary education","30","0.220058415803631","0.151918130435414","0.288198701171847"
"No worries","2016","Lower Saxony","(3b) higher tertiary education","88","0.24656496868801","0.201855184444021","0.291274752932"
"No worries","2016","Bremen","(0) in school","","","",""
"No worries","2016","Bremen","(1a) inadequately completed","","","",""
"No worries","2016","Bremen","(1b) general elementary school","","","",""
"No worries","2016","Bremen","(1c) basic vocational qualification","","","",""
"No worries","2016","Bremen","(2b) intermediate general qualification","","","",""
"No worries","2016","Bremen","(2a) intermediate vocational","","","",""
"No worries","2016","Bremen","(2c_gen) general maturity certificate","","","",""
"No worries","2016","Bremen","(2c_voc) vocational maturity certificate","","","",""
"No worries","2016","Bremen","(3a) lower tertiary education","","","",""
"No worries","2016","Bremen","(3b) higher tertiary education","","","",""
"No worries","2016","North Rhine-Westphalia","(0) in school","","","",""
"No worries","2016","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"No worries","2016","North Rhine-Westphalia","(1b) general elementary school","40","0.067993708913071","0.0451622618265447","0.0908251559995974"
"No worries","2016","North Rhine-Westphalia","(1c) basic vocational qualification","92","0.0617684324905277","0.0473171031241253","0.0762197618569301"
"No worries","2016","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"No worries","2016","North Rhine-Westphalia","(2a) intermediate vocational","82","0.0895850787544088","0.0698323162630517","0.109337841245766"
"No worries","2016","North Rhine-Westphalia","(2c_gen) general maturity certificate","87","0.25719184278173","0.211978377480938","0.302405308082522"
"No worries","2016","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","105","0.147068790331596","0.12029063122655","0.173846949436642"
"No worries","2016","North Rhine-Westphalia","(3a) lower tertiary education","47","0.152178645740617","0.111328002504088","0.193029288977146"
"No worries","2016","North Rhine-Westphalia","(3b) higher tertiary education","182","0.236585022638192","0.20672210377367","0.266447941502713"
"No worries","2016","Hesse","(0) in school","","","",""
"No worries","2016","Hesse","(1a) inadequately completed","","","",""
"No worries","2016","Hesse","(1b) general elementary school","","","",""
"No worries","2016","Hesse","(1c) basic vocational qualification","","","",""
"No worries","2016","Hesse","(2b) intermediate general qualification","","","",""
"No worries","2016","Hesse","(2a) intermediate vocational","38","0.153487712334046","0.112562268421097","0.194413156246995"
"No worries","2016","Hesse","(2c_gen) general maturity certificate","30","0.292631932176254","0.210887497783466","0.374376366569041"
"No worries","2016","Hesse","(2c_voc) vocational maturity certificate","","","",""
"No worries","2016","Hesse","(3a) lower tertiary education","","","",""
"No worries","2016","Hesse","(3b) higher tertiary education","89","0.291436200056208","0.245504195762456","0.33736820434996"
"No worries","2016","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"No worries","2016","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"No worries","2016","Rhineland-Palatinate,Saarland","(1b) general elementary school","35","0.130095728445044","0.0841567079354463","0.176034748954642"
"No worries","2016","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","42","0.122483066192317","0.0903951375938006","0.154570994790834"
"No worries","2016","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"No worries","2016","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","33","0.142101894381129","0.0972699144982112","0.186933874264046"
"No worries","2016","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"No worries","2016","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"No worries","2016","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"No worries","2016","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","46","0.31675913843474","0.250955642185068","0.382562634684412"
"No worries","2016","Baden-Württemberg","(0) in school","","","",""
"No worries","2016","Baden-Württemberg","(1a) inadequately completed","","","",""
"No worries","2016","Baden-Württemberg","(1b) general elementary school","","","",""
"No worries","2016","Baden-Württemberg","(1c) basic vocational qualification","60","0.0949596121848102","0.0716764002698921","0.118242824099728"
"No worries","2016","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"No worries","2016","Baden-Württemberg","(2a) intermediate vocational","80","0.151956149537783","0.121706680690972","0.182205618384593"
"No worries","2016","Baden-Württemberg","(2c_gen) general maturity certificate","50","0.399669306337967","0.317041375106085","0.48229723756985"
"No worries","2016","Baden-Württemberg","(2c_voc) vocational maturity certificate","56","0.161315580677608","0.1198999554393","0.202731205915916"
"No worries","2016","Baden-Württemberg","(3a) lower tertiary education","43","0.194715421254278","0.144087624802695","0.245343217705861"
"No worries","2016","Baden-Württemberg","(3b) higher tertiary education","135","0.259762154846547","0.2223593034863","0.297165006206794"
"No worries","2016","Bavaria","(0) in school","","","",""
"No worries","2016","Bavaria","(1a) inadequately completed","","","",""
"No worries","2016","Bavaria","(1b) general elementary school","38","0.0847318592513827","0.052844994359786","0.116618724142979"
"No worries","2016","Bavaria","(1c) basic vocational qualification","123","0.0826966659995991","0.0661939020154749","0.0991994299837233"
"No worries","2016","Bavaria","(2b) intermediate general qualification","","","",""
"No worries","2016","Bavaria","(2a) intermediate vocational","114","0.144175697684672","0.119234980164288","0.169116415205057"
"No worries","2016","Bavaria","(2c_gen) general maturity certificate","40","0.269104527856049","0.199059732805837","0.339149322906262"
