"plj0046","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","2009","16-34 y.","inadequately","","","",""
"Some worries","2009","16-34 y.","general elemantary","198","0.362189195106285","0.321874307732426","0.402504082480144"
"Some worries","2009","16-34 y.","middle vocational","745","0.441988382317433","0.418975555551219","0.465001209083648"
"Some worries","2009","16-34 y.","vocational + Abi","137","0.355761554418976","0.304723681408082","0.406799427429869"
"Some worries","2009","16-34 y.","higher vocational","39","0.402200941525309","0.310148778728574","0.494253104322045"
"Some worries","2009","16-34 y.","higher education","168","0.280858418466411","0.242917780270642","0.31879905666218"
"Some worries","2009","35-65 y.","in school","","","",""
"Some worries","2009","35-65 y.","inadequately","31","0.347872305819319","0.246016755894942","0.449727855743697"
"Some worries","2009","35-65 y.","general elemantary","276","0.433382229618992","0.393226196553005","0.473538262684979"
"Some worries","2009","35-65 y.","middle vocational","2349","0.464841674019136","0.45115180614631","0.478531541891963"
"Some worries","2009","35-65 y.","vocational + Abi","240","0.421220878199314","0.380579546091834","0.461862210306794"
"Some worries","2009","35-65 y.","higher vocational","410","0.416435354972355","0.384228737181989","0.44864197276272"
"Some worries","2009","35-65 y.","higher education","946","0.371212084249322","0.352666491376864","0.38975767712178"
"Some worries","2009","66 and older","in school","","","",""
"Some worries","2009","66 and older","inadequately","","","",""
"Some worries","2009","66 and older","general elemantary","329","0.486226184408311","0.448152557388047","0.524299811428574"
"Some worries","2009","66 and older","middle vocational","1088","0.493563062983254","0.472527592198549","0.514598533767959"
"Some worries","2009","66 and older","vocational + Abi","45","0.492133517705767","0.392126903873871","0.592140131537662"
"Some worries","2009","66 and older","higher vocational","145","0.467433733003329","0.412422497071071","0.522444968935587"
"Some worries","2009","66 and older","higher education","411","0.458471219647913","0.425643307224174","0.491299132071651"
"No worries","2009","16-34 y.","in school","154","0.505156838042918","0.449410575470898","0.560903100614938"
"No worries","2009","16-34 y.","inadequately","","","",""
"No worries","2009","16-34 y.","general elemantary","204","0.366031567912515","0.325625661155378","0.406437474669651"
"No worries","2009","16-34 y.","middle vocational","668","0.347259178546138","0.325197417602181","0.369320939490095"
"No worries","2009","16-34 y.","vocational + Abi","151","0.493649033664277","0.44034934060249","0.546948726726064"
"No worries","2009","16-34 y.","higher vocational","44","0.41603398379011","0.323501752894144","0.508566214686077"
"No worries","2009","16-34 y.","higher education","327","0.649693061973905","0.609418373265835","0.689967750681976"
"No worries","2009","35-65 y.","in school","","","",""
"No worries","2009","35-65 y.","inadequately","30","0.440432313403529","0.334269028275735","0.546595598531323"
"No worries","2009","35-65 y.","general elemantary","146","0.231389813857065","0.197215850911089","0.26556377680304"
"No worries","2009","35-65 y.","middle vocational","1331","0.248697955034746","0.236833467684942","0.260562442384551"
"No worries","2009","35-65 y.","vocational + Abi","249","0.430741721494565","0.389983079201521","0.471500363787608"
"No worries","2009","35-65 y.","higher vocational","312","0.351304961177346","0.320116836186781","0.38249308616791"
"No worries","2009","35-65 y.","higher education","1402","0.540394754772584","0.521264285381797","0.55952522416337"
"No worries","2009","66 and older","in school","","","",""
"No worries","2009","66 and older","inadequately","","","",""
"No worries","2009","66 and older","general elemantary","176","0.272980129593196","0.239044355937447","0.306915903248944"
"No worries","2009","66 and older","middle vocational","535","0.253250154625738","0.234953122341532","0.271547186909945"
"No worries","2009","66 and older","vocational + Abi","32","0.274517767333217","0.185246624620887","0.363788910045546"
"No worries","2009","66 and older","higher vocational","81","0.268374044309045","0.21951788114727","0.317230207470821"
"No worries","2009","66 and older","higher education","327","0.369307649843223","0.337511144603978","0.401104155082469"
"Big worries","2010","16-34 y.","in school","62","0.13720336160446","0.104020818790506","0.170385904418415"
"Big worries","2010","16-34 y.","inadequately","47","0.315752108144666","0.241367629241126","0.390136587048205"
"Big worries","2010","16-34 y.","general elemantary","258","0.273226490587723","0.245255571968747","0.301197409206699"
"Big worries","2010","16-34 y.","middle vocational","718","0.240870590943517","0.225591877189712","0.256149304697323"
"Big worries","2010","16-34 y.","vocational + Abi","107","0.141725859082045","0.113865455172015","0.169586262992075"
"Big worries","2010","16-34 y.","higher vocational","39","0.195687792016731","0.139716718935541","0.251658865097921"
"Big worries","2010","16-34 y.","higher education","69","0.0985861642260231","0.0792916647096636","0.117880663742383"
"Big worries","2010","35-65 y.","in school","","","",""
"Big worries","2010","35-65 y.","inadequately","44","0.283798754631929","0.211650597893443","0.355946911370415"
"Big worries","2010","35-65 y.","general elemantary","253","0.281175902883515","0.251129033550293","0.311222772216737"
"Big worries","2010","35-65 y.","middle vocational","1836","0.278484017711686","0.267701507640771","0.289266527782602"
"Big worries","2010","35-65 y.","vocational + Abi","136","0.136356582384334","0.115140248192865","0.157572916575803"
"Big worries","2010","35-65 y.","higher vocational","208","0.222141215737535","0.197576219561194","0.246706211913876"
"Big worries","2010","35-65 y.","higher education","333","0.103972985580542","0.0939240041524455","0.114021967008638"
"Big worries","2010","66 and older","in school","","","",""
"Big worries","2010","66 and older","inadequately","","","",""
"Big worries","2010","66 and older","general elemantary","162","0.290233742363758","0.254216140014118","0.326251344713397"
"Big worries","2010","66 and older","middle vocational","525","0.248084766317006","0.22948349908649","0.266686033547521"
"Big worries","2010","66 and older","vocational + Abi","","","",""
"Big worries","2010","66 and older","higher vocational","75","0.222510355102783","0.176867251278236","0.268153458927331"
"Big worries","2010","66 and older","higher education","150","0.175509314249747","0.150573572400724","0.200445056098769"
"Some worries","2010","16-34 y.","in school","152","0.442448167370338","0.394546912663146","0.490349422077531"
"Some worries","2010","16-34 y.","inadequately","60","0.468132733024494","0.388280218285434","0.547985247763553"
"Some worries","2010","16-34 y.","general elemantary","377","0.387222315414139","0.356646542616203","0.417798088212075"
"Some worries","2010","16-34 y.","middle vocational","1222","0.389527874341053","0.372104222398289","0.406951526283816"
"Some worries","2010","16-34 y.","vocational + Abi","237","0.372867038149031","0.33423864385778","0.411495432440282"
"Some worries","2010","16-34 y.","higher vocational","81","0.43914427505432","0.369128060329947","0.509160489778694"
"Some worries","2010","16-34 y.","higher education","279","0.258017883990765","0.229698418857812","0.286337349123718"
"Some worries","2010","35-65 y.","in school","","","",""
"Some worries","2010","35-65 y.","inadequately","56","0.348513864492877","0.272259434284484","0.42476829470127"
"Some worries","2010","35-65 y.","general elemantary","365","0.429822005583017","0.396735689485542","0.462908321680492"
"Some worries","2010","35-65 y.","middle vocational","2944","0.461133320505112","0.449142451072715","0.47312418993751"
"Some worries","2010","35-65 y.","vocational + Abi","411","0.409382012473416","0.37898136920997","0.439782655736863"
"Some worries","2010","35-65 y.","higher vocational","483","0.405750788290108","0.376732904193503","0.434768672386714"
"Some worries","2010","35-65 y.","higher education","1172","0.340849265022875","0.325243869312133","0.356454660733618"
"Some worries","2010","66 and older","in school","","","",""
"Some worries","2010","66 and older","inadequately","","","",""
"Some worries","2010","66 and older","general elemantary","278","0.435057874783909","0.395715672214094","0.474400077353724"
"Some worries","2010","66 and older","middle vocational","1023","0.493647718802191","0.472115291271515","0.515180146332868"
"Some worries","2010","66 and older","vocational + Abi","47","0.426731682060607","0.327272999412664","0.526190364708549"
"Some worries","2010","66 and older","higher vocational","165","0.489610484535881","0.434753873206013","0.544467095865749"
"Some worries","2010","66 and older","higher education","385","0.41642106635642","0.384106712182778","0.448735420530062"
"No worries","2010","16-34 y.","in school","199","0.420348471025201","0.372742514671626","0.467954427378777"
"No worries","2010","16-34 y.","inadequately","43","0.216115158830841","0.150247654336905","0.281982663324777"
"No worries","2010","16-34 y.","general elemantary","340","0.339551193998138","0.309826458839187","0.369275929157089"
"No worries","2010","16-34 y.","middle vocational","1069","0.36960153471543","0.352354618496091","0.386848450934769"
"No worries","2010","16-34 y.","vocational + Abi","258","0.485407102768924","0.445483033301711","0.525331172236137"
"No worries","2010","16-34 y.","higher vocational","73","0.365167932928949","0.297240503318656","0.433095362539241"
"No worries","2010","16-34 y.","higher education","569","0.643395951783212","0.612393522916335","0.674398380650089"
"No worries","2010","35-65 y.","in school","","","",""
"No worries","2010","35-65 y.","inadequately","50","0.367687380875194","0.29052462171895","0.444850140031438"
"No worries","2010","35-65 y.","general elemantary","242","0.289002091533467","0.258706215162437","0.319297967904498"
"No worries","2010","35-65 y.","middle vocational","1859","0.260382661783201","0.249826492903199","0.270938830663203"
"No worries","2010","35-65 y.","vocational + Abi","458","0.45426140514225","0.423478449657724","0.485044360626776"
"No worries","2010","35-65 y.","higher vocational","409","0.372107995972357","0.343543357888554","0.400672634056159"
"No worries","2010","35-65 y.","higher education","2039","0.555177749396583","0.538816724256831","0.571538774536335"
"No worries","2010","66 and older","in school","","","",""
"No worries","2010","66 and older","inadequately","","","",""
"No worries","2010","66 and older","general elemantary","170","0.274708382852333","0.239286188739287","0.310130576965379"
"No worries","2010","66 and older","middle vocational","523","0.258267514880803","0.239417287929336","0.277117741832271"
"No worries","2010","66 and older","vocational + Abi","","","",""
"No worries","2010","66 and older","higher vocational","79","0.287879160361336","0.238193083051179","0.337565237671492"
"No worries","2010","66 and older","higher education","359","0.408069619393833","0.375852865584352","0.440286373203314"
"Big worries","2011","16-34 y.","in school","42","0.125048725262949","0.0882866969598639","0.161810753566034"
"Big worries","2011","16-34 y.","inadequately","","","",""
"Big worries","2011","16-34 y.","general elemantary","164","0.307713990071212","0.26962276525876","0.345805214883665"
"Big worries","2011","16-34 y.","middle vocational","486","0.266168997619266","0.246369512958823","0.285968482279708"
"Big worries","2011","16-34 y.","vocational + Abi","75","0.16227286247576","0.125586346579254","0.198959378372265"
"Big worries","2011","16-34 y.","higher vocational","","","",""
"Big worries","2011","16-34 y.","higher education","67","0.0908435883736591","0.0686132015238793","0.113073975223439"
"Big worries","2011","35-65 y.","in school","","","",""
"Big worries","2011","35-65 y.","inadequately","","","",""
"Big worries","2011","35-65 y.","general elemantary","204","0.279262657595454","0.247387619830648","0.311137695360261"
"Big worries","2011","35-65 y.","middle vocational","1723","0.299255127634115","0.287550430176314","0.310959825091916"
"Big worries","2011","35-65 y.","vocational + Abi","104","0.154146793996733","0.127086358084646","0.18120722990882"
"Big worries","2011","35-65 y.","higher vocational","214","0.255012406535942","0.227163480333603","0.282861332738282"
"Big worries","2011","35-65 y.","higher education","331","0.102878315375503","0.0917071090422436","0.114049521708762"
"Big worries","2011","66 and older","in school","","","",""
"Big worries","2011","66 and older","inadequately","","","",""
"Big worries","2011","66 and older","general elemantary","203","0.269643007546789","0.238891580487268","0.300394434606309"
"Big worries","2011","66 and older","middle vocational","736","0.276931774550129","0.259761110767415","0.294102438332843"
"Big worries","2011","66 and older","vocational + Abi","","","",""
"Big worries","2011","66 and older","higher vocational","95","0.231835606261857","0.189180470982361","0.274490741541354"
"Big worries","2011","66 and older","higher education","211","0.209368753514616","0.185148629045533","0.233588877983699"
"Some worries","2011","16-34 y.","in school","126","0.386582611776303","0.332461451866217","0.440703771686389"
"Some worries","2011","16-34 y.","inadequately","","","",""
"Some worries","2011","16-34 y.","general elemantary","210","0.380839415181168","0.340763713537046","0.420915116825291"
"Some worries","2011","16-34 y.","middle vocational","747","0.377356725618005","0.355641076166299","0.399072375069711"
"Some worries","2011","16-34 y.","vocational + Abi","163","0.443381916825214","0.393950862670185","0.492812970980243"
"Some worries","2011","16-34 y.","higher vocational","50","0.377093240482459","0.291442439061951","0.462744041902968"
"Some worries","2011","16-34 y.","higher education","209","0.279575477766701","0.244859903126935","0.314291052406467"
"Some worries","2011","35-65 y.","in school","","","",""
"Some worries","2011","35-65 y.","inadequately","41","0.274212692378842","0.191592245301865","0.356833139455818"
"Some worries","2011","35-65 y.","general elemantary","368","0.481136227477656","0.445637199097714","0.516635255857599"
"Some worries","2011","35-65 y.","middle vocational","2698","0.463073012366423","0.450327955417141","0.475818069315706"
"Some worries","2011","35-65 y.","vocational + Abi","293","0.421284205361307","0.38428091901735","0.458287491705264"
"Some worries","2011","35-65 y.","higher vocational","404","0.408616586905834","0.377208184610054","0.440024989201614"
"Some worries","2011","35-65 y.","higher education","1034","0.355091146633371","0.337494433024985","0.372687860241757"
"Some worries","2011","66 and older","in school","","","",""
"Some worries","2011","66 and older","inadequately","","","",""
"Some worries","2011","66 and older","general elemantary","366","0.442984873050237","0.408563274087942","0.477406472012532"
"Some worries","2011","66 and older","middle vocational","1246","0.481011731940647","0.461839721525467","0.500183742355827"
"Some worries","2011","66 and older","vocational + Abi","55","0.462633487083767","0.374874605346788","0.550392368820745"
"Some worries","2011","66 and older","higher vocational","190","0.542550329029833","0.492194952940522","0.592905705119143"
"Some worries","2011","66 and older","higher education","445","0.406171291551154","0.376935244194607","0.435407338907702"
"No worries","2011","16-34 y.","in school","143","0.488368662960748","0.432814020184077","0.543923305737418"
"No worries","2011","16-34 y.","inadequately","","","",""
"No worries","2011","16-34 y.","general elemantary","190","0.311446594747619","0.273228489889903","0.349664699605335"
"No worries","2011","16-34 y.","middle vocational","681","0.356474276762729","0.335017020980517","0.377931532544942"
"No worries","2011","16-34 y.","vocational + Abi","150","0.394345220699026","0.34571759183567","0.442972849562383"
"No worries","2011","16-34 y.","higher vocational","46","0.448598331078194","0.360704498892819","0.53649216326357"
"No worries","2011","16-34 y.","higher education","366","0.62958093385964","0.592225565187444","0.666936302531835"
"No worries","2011","35-65 y.","in school","","","",""
"No worries","2011","35-65 y.","inadequately","43","0.475046828531685","0.382562622376158","0.567531034687212"
"No worries","2011","35-65 y.","general elemantary","189","0.239601114926889","0.209274710967486","0.269927518886292"
"No worries","2011","35-65 y.","middle vocational","1459","0.237671859999462","0.226792100729412","0.248551619269512"
"No worries","2011","35-65 y.","vocational + Abi","287","0.42456900064196","0.38752730934141","0.46161069194251"
"No worries","2011","35-65 y.","higher vocational","323","0.336371006558224","0.306183639703614","0.366558373412834"
"No worries","2011","35-65 y.","higher education","1476","0.542030537991126","0.523709814855348","0.560351261126904"
"No worries","2011","66 and older","in school","","","",""
"No worries","2011","66 and older","inadequately","","","",""
"No worries","2011","66 and older","general elemantary","231","0.287372119402974","0.256013508403356","0.318730730402592"
"No worries","2011","66 and older","middle vocational","627","0.242056493509224","0.225620807394102","0.258492179624347"
"No worries","2011","66 and older","vocational + Abi","46","0.32605894045526","0.243550901853513","0.408566979057007"
"No worries","2011","66 and older","higher vocational","91","0.22561406470831","0.183365108700238","0.267863020716382"
"No worries","2011","66 and older","higher education","428","0.384459954934229","0.35550071485941","0.413419195009048"
"Big worries","2012","16-34 y.","in school","","","",""
"Big worries","2012","16-34 y.","inadequately","","","",""
"Big worries","2012","16-34 y.","general elemantary","122","0.255427009645669","0.219013768261461","0.291840251029876"
"Big worries","2012","16-34 y.","middle vocational","360","0.186950693307266","0.169160859631172","0.204740526983359"
"Big worries","2012","16-34 y.","vocational + Abi","52","0.1313690062513","0.096129902332468","0.166608110170131"
"Big worries","2012","16-34 y.","higher vocational","","","",""
"Big worries","2012","16-34 y.","higher education","52","0.058831608391268","0.04109323589746","0.0765699808850759"
"Big worries","2012","35-65 y.","in school","","","",""
"Big worries","2012","35-65 y.","inadequately","34","0.238284347077073","0.161087536524124","0.315481157630022"
"Big worries","2012","35-65 y.","general elemantary","185","0.23764601576545","0.207204117623598","0.268087913907303"
"Big worries","2012","35-65 y.","middle vocational","1382","0.245634656038103","0.234502569857682","0.256766742218524"
"Big worries","2012","35-65 y.","vocational + Abi","88","0.12587452355858","0.101828392412643","0.149920654704518"
"Big worries","2012","35-65 y.","higher vocational","167","0.207190571120573","0.181418122325787","0.232963019915358"
"Big worries","2012","35-65 y.","higher education","212","0.0732953888966696","0.0636831460686923","0.0829076317246469"
"Big worries","2012","66 and older","in school","","","",""
"Big worries","2012","66 and older","inadequately","","","",""
"Big worries","2012","66 and older","general elemantary","172","0.215863608501679","0.187389743076398","0.244337473926961"
"Big worries","2012","66 and older","middle vocational","593","0.22610357720124","0.210260558276094","0.241946596126385"
"Big worries","2012","66 and older","vocational + Abi","","","",""
"Big worries","2012","66 and older","higher vocational","66","0.178390704408869","0.139486601678449","0.217294807139289"
"Big worries","2012","66 and older","higher education","163","0.164136806317399","0.142691790413928","0.185581822220869"
"Some worries","2012","16-34 y.","in school","85","0.319882229723094","0.26505291581067","0.374711543635518"
"Some worries","2012","16-34 y.","inadequately","","","",""
"Some worries","2012","16-34 y.","general elemantary","216","0.369693215047299","0.32938727795848","0.409999152136118"
"Some worries","2012","16-34 y.","middle vocational","663","0.365984651458948","0.344004472309466","0.387964830608429"
"Some worries","2012","16-34 y.","vocational + Abi","121","0.342051995376335","0.292563689205398","0.391540301547272"
"Some worries","2012","16-34 y.","higher vocational","57","0.391806019356124","0.305537539374723","0.478074499337526"
"Some worries","2012","16-34 y.","higher education","167","0.242447709010676","0.210141195392212","0.27475422262914"
"Some worries","2012","35-65 y.","in school","","","",""
"Some worries","2012","35-65 y.","inadequately","44","0.365725366437625","0.278454080855909","0.45299665201934"
"Some worries","2012","35-65 y.","general elemantary","342","0.491535787589526","0.45578086108169","0.527290714097363"
"Some worries","2012","35-65 y.","middle vocational","2586","0.455354497526599","0.442475779000387","0.468233216052811"
"Some worries","2012","35-65 y.","vocational + Abi","281","0.382820858461914","0.347584353996282","0.418057362927546"
"Some worries","2012","35-65 y.","higher vocational","368","0.36108630555516","0.330543220911145","0.391629390199175"
"Some worries","2012","35-65 y.","higher education","857","0.282146243262697","0.265547665797978","0.298744820727415"
"Some worries","2012","66 and older","in school","","","",""
"Some worries","2012","66 and older","inadequately","","","",""
"Some worries","2012","66 and older","general elemantary","387","0.492108865469536","0.45750880821538","0.526708922723693"
"Some worries","2012","66 and older","middle vocational","1340","0.495120010976515","0.476183841875964","0.514056180077067"
"Some worries","2012","66 and older","vocational + Abi","49","0.428539789071482","0.340727206488305","0.51635237165466"
"Some worries","2012","66 and older","higher vocational","173","0.429675536553692","0.379370909296907","0.479980163810477"
"Some worries","2012","66 and older","higher education","430","0.372969727224015","0.344971094212912","0.400968360235118"
"No worries","2012","16-34 y.","in school","165","0.565860425834741","0.50759713081493","0.624123720854552"
"No worries","2012","16-34 y.","inadequately","","","",""
"No worries","2012","16-34 y.","general elemantary","213","0.374879775307032","0.334459425092353","0.415300125521711"
"No worries","2012","16-34 y.","middle vocational","822","0.447064655233787","0.424377907092622","0.469751403374951"
"No worries","2012","16-34 y.","vocational + Abi","180","0.526578998372365","0.474493567000902","0.578664429743828"
"No worries","2012","16-34 y.","higher vocational","54","0.53285887324511","0.44468788909946","0.62102985739076"
"No worries","2012","16-34 y.","higher education","457","0.698720682598056","0.664133817353821","0.733307547842291"
"No worries","2012","35-65 y.","in school","","","",""
"No worries","2012","35-65 y.","inadequately","39","0.395990286485302","0.307372808087349","0.484607764883256"
"No worries","2012","35-65 y.","general elemantary","224","0.270818196645023","0.239035923585125","0.302600469704922"
"No worries","2012","35-65 y.","middle vocational","1776","0.299010846435298","0.28717116558657","0.310850527284025"
"No worries","2012","35-65 y.","vocational + Abi","362","0.491304617979506","0.45506415617015","0.527545079788862"
"No worries","2012","35-65 y.","higher vocational","415","0.431723123324267","0.400226141779825","0.46322010486871"
"No worries","2012","35-65 y.","higher education","1755","0.644558367840634","0.626904859888844","0.662211875792423"
"No worries","2012","66 and older","in school","","","",""
"No worries","2012","66 and older","inadequately","","","",""
"No worries","2012","66 and older","general elemantary","243","0.292027526028784","0.260558667659866","0.323496384397703"
"No worries","2012","66 and older","middle vocational","745","0.278776411822245","0.261793749365866","0.295759074278624"
"No worries","2012","66 and older","vocational + Abi","52","0.407532316806606","0.320339333853295","0.494725299759918"
"No worries","2012","66 and older","higher vocational","133","0.391933759037439","0.34232499537204","0.441542522702838"
"No worries","2012","66 and older","higher education","553","0.462893466458587","0.434024813126962","0.491762119790212"
"Big worries","2013","16-34 y.","in school","33","0.119183319805691","0.0798000363348621","0.15856660327652"
"Big worries","2013","16-34 y.","inadequately","","","",""
"Big worries","2013","16-34 y.","general elemantary","115","0.28268299160307","0.241666075993885","0.323699907212255"
"Big worries","2013","16-34 y.","middle vocational","337","0.197976932048777","0.17851276255237","0.217441101545184"
"Big worries","2013","16-34 y.","vocational + Abi","36","0.133591289062938","0.0943674909477438","0.172815087178133"
"Big worries","2013","16-34 y.","higher vocational","","","",""
"Big worries","2013","16-34 y.","higher education","56","0.07361680092098","0.0539307525205934","0.0933028493213666"
"Big worries","2013","35-65 y.","in school","","","",""
"Big worries","2013","35-65 y.","inadequately","37","0.319118559281664","0.22683021963255","0.411406898930779"
"Big worries","2013","35-65 y.","general elemantary","191","0.312968127776366","0.277375275544315","0.348560980008417"
"Big worries","2013","35-65 y.","middle vocational","1451","0.276303170041615","0.264208379522155","0.288397960561075"
"Big worries","2013","35-65 y.","vocational + Abi","101","0.155062548078534","0.128074293025702","0.182050803131367"
"Big worries","2013","35-65 y.","higher vocational","175","0.216147750084743","0.188858924915173","0.243436575254312"
"Big worries","2013","35-65 y.","higher education","242","0.0919096675288341","0.0808810643221286","0.10293827073554"
"Big worries","2013","66 and older","in school","","","",""
"Big worries","2013","66 and older","inadequately","","","",""
"Big worries","2013","66 and older","general elemantary","181","0.28327028638029","0.250561642197342","0.315978930563238"
"Big worries","2013","66 and older","middle vocational","678","0.271165582352576","0.253883660481759","0.288447504223392"
"Big worries","2013","66 and older","vocational + Abi","","","",""
"Big worries","2013","66 and older","higher vocational","89","0.245080476739357","0.200017616326704","0.29014333715201"
"Big worries","2013","66 and older","higher education","204","0.182958421720729","0.160583338278456","0.205333505163002"
"Some worries","2013","16-34 y.","in school","76","0.311273843805633","0.25499359356924","0.367554094042026"
"Some worries","2013","16-34 y.","inadequately","","","",""
"Some worries","2013","16-34 y.","general elemantary","176","0.367725487615494","0.323804479545334","0.411646495685654"
"Some worries","2013","16-34 y.","middle vocational","574","0.370687329288478","0.347094921748635","0.394279736828322"
"Some worries","2013","16-34 y.","vocational + Abi","120","0.395137743831089","0.338773761503249","0.451501726158928"
"Some worries","2013","16-34 y.","higher vocational","42","0.384130741423644","0.290198805273023","0.478062677574265"
"Some worries","2013","16-34 y.","higher education","168","0.251393326601795","0.218691014227397","0.284095638976193"
"Some worries","2013","35-65 y.","in school","","","",""
"Some worries","2013","35-65 y.","inadequately","34","0.353682969644624","0.259023312482918","0.448342626806331"
"Some worries","2013","35-65 y.","general elemantary","278","0.391665426311533","0.354198060444859","0.429132792178208"
"Some worries","2013","35-65 y.","middle vocational","2351","0.459290089002719","0.445811240753156","0.472768937252281"
"Some worries","2013","35-65 y.","vocational + Abi","258","0.356711593140252","0.320994957632192","0.392428228648311"
"Some worries","2013","35-65 y.","higher vocational","379","0.422821892858398","0.390070782189968","0.455573003526828"
"Some worries","2013","35-65 y.","higher education","898","0.325342825727712","0.307457882053924","0.3432277694015"
"Some worries","2013","66 and older","in school","","","",""
"Some worries","2013","66 and older","inadequately","","","",""
"Some worries","2013","66 and older","general elemantary","342","0.449149618239826","0.413042180449015","0.485257056030637"
"Some worries","2013","66 and older","middle vocational","1265","0.493458712446033","0.474023327204127","0.512894097687939"
"Some worries","2013","66 and older","vocational + Abi","48","0.39929561035214","0.311669176259984","0.486922044444296"
"Some worries","2013","66 and older","higher vocational","160","0.476813864863335","0.424487975369461","0.52913975435721"
"Some worries","2013","66 and older","higher education","477","0.410484851620464","0.382016492604472","0.438953210636456"
"No worries","2013","16-34 y.","in school","151","0.569542836388676","0.50935765361536","0.629728019161993"
"No worries","2013","16-34 y.","inadequately","","","",""
"No worries","2013","16-34 y.","general elemantary","172","0.349591520781436","0.306157389675261","0.39302565188761"
"No worries","2013","16-34 y.","middle vocational","699","0.431335738662744","0.407143790552298","0.45552768677319"
"No worries","2013","16-34 y.","vocational + Abi","133","0.471270967105973","0.413720203325856","0.528821730886091"
"No worries","2013","16-34 y.","higher vocational","48","0.549390709904489","0.453302477376758","0.64547894243222"
"No worries","2013","16-34 y.","higher education","452","0.674989872477225","0.639681978122236","0.710297766832214"
"No worries","2013","35-65 y.","in school","","","",""
"No worries","2013","35-65 y.","inadequately","","","",""
"No worries","2013","35-65 y.","general elemantary","183","0.2953664459121","0.260348833472026","0.330384058352175"
"No worries","2013","35-65 y.","middle vocational","1449","0.264406740955667","0.252478340413489","0.276335141497845"
"No worries","2013","35-65 y.","vocational + Abi","332","0.488225858781214","0.45095592463049","0.525495792931937"
"No worries","2013","35-65 y.","higher vocational","320","0.36103035705686","0.329188063052583","0.392872651061137"
"No worries","2013","35-65 y.","higher education","1496","0.582747506743453","0.563923369942796","0.601571643544111"
"No worries","2013","66 and older","in school","","","",""
"No worries","2013","66 and older","inadequately","","","",""
"No worries","2013","66 and older","general elemantary","206","0.267580095379884","0.23544413389906","0.299716056860709"
"No worries","2013","66 and older","middle vocational","599","0.235375705201391","0.218884014484789","0.251867395917993"
"No worries","2013","66 and older","vocational + Abi","44","0.366508615733984","0.280296179357473","0.452721052110495"
"No worries","2013","66 and older","higher vocational","101","0.278105658397308","0.231164284093142","0.325047032701473"
"No worries","2013","66 and older","higher education","466","0.406556726658807","0.378130673534196","0.434982779783419"
"Big worries","2014","16-34 y.","in school","66","0.157202478870705","0.123383584495524","0.191021373245885"
"Big worries","2014","16-34 y.","inadequately","58","0.338615181227577","0.26528742042303","0.411942942032125"
"Big worries","2014","16-34 y.","general elemantary","356","0.329944990954014","0.30311731288408","0.356772669023949"
"Big worries","2014","16-34 y.","middle vocational","737","0.274459070461322","0.257623943290597","0.291294197632047"
"Big worries","2014","16-34 y.","vocational + Abi","114","0.228587122835656","0.191889881222311","0.265284364449001"
"Big worries","2014","16-34 y.","higher vocational","","","",""
"Big worries","2014","16-34 y.","higher education","105","0.0949836865146025","0.0763298700513134","0.113637502977892"
"Big worries","2014","35-65 y.","in school","","","",""
"Big worries","2014","35-65 y.","inadequately","80","0.277282955818291","0.225582117741119","0.328983793895463"
"Big worries","2014","35-65 y.","general elemantary","399","0.33046907657799","0.304063419928771","0.356874733227208"
"Big worries","2014","35-65 y.","middle vocational","2384","0.331196504379057","0.32036816973778","0.342024839020335"
"Big worries","2014","35-65 y.","vocational + Abi","262","0.173953651676942","0.154209637819065","0.19369766553482"
"Big worries","2014","35-65 y.","higher vocational","271","0.265654365591901","0.239798801214552","0.29150992996925"
"Big worries","2014","35-65 y.","higher education","462","0.106277433681153","0.0968392155915198","0.115715651770787"
"Big worries","2014","66 and older","in school","","","",""
"Big worries","2014","66 and older","inadequately","","","",""
"Big worries","2014","66 and older","general elemantary","211","0.32046848117282","0.285649103120443","0.355287859225196"
"Big worries","2014","66 and older","middle vocational","776","0.307633188603776","0.289804125007543","0.325462252200008"
"Big worries","2014","66 and older","vocational + Abi","","","",""
"Big worries","2014","66 and older","higher vocational","91","0.280801956461153","0.233381813732011","0.328222099190294"
"Big worries","2014","66 and older","higher education","223","0.198411525395594","0.175540488751224","0.221282562039964"
"Some worries","2014","16-34 y.","in school","153","0.303488256503555","0.260771009842705","0.346205503164404"
"Some worries","2014","16-34 y.","inadequately","62","0.448024947530006","0.370970284913049","0.525079610146963"
"Some worries","2014","16-34 y.","general elemantary","484","0.40766212499588","0.379624448475209","0.43569980151655"
"Some worries","2014","16-34 y.","middle vocational","1096","0.398858926998985","0.380385625933737","0.417332228064233"
"Some worries","2014","16-34 y.","vocational + Abi","216","0.389607049730639","0.346990110393629","0.43222398906765"
"Some worries","2014","16-34 y.","higher vocational","55","0.332707576901164","0.251711150627507","0.413704003174821"
"Some worries","2014","16-34 y.","higher education","313","0.312691424900428","0.28319639425468","0.342186455546176"
"Some worries","2014","35-65 y.","in school","","","",""
"Some worries","2014","35-65 y.","inadequately","111","0.374560382127133","0.318661199093073","0.430459565161193"
"Some worries","2014","35-65 y.","general elemantary","528","0.436649962077001","0.408807853963509","0.464492070190492"
"Some worries","2014","35-65 y.","middle vocational","3206","0.437449146553046","0.426035768308725","0.448862524797366"
