"plj0046","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2013","Couple + C. LE and GT 16","East Germany","45","0.42958286093666","0.343490228652724","0.515675493220597"
"Some worries","2013","Single parent ","West Germany","331","0.381446257258547","0.348791682942855","0.41410083157424"
"Some worries","2013","Single parent ","East Germany","122","0.489854999888706","0.429208124934533","0.550501874842878"
"Big worries","2014","(Married) couple without C. ","West Germany","1462","0.250805705100173","0.239792364961752","0.261819045238593"
"Big worries","2014","(Married) couple without C. ","East Germany","621","0.318695605892649","0.298445315778478","0.338945896006821"
"Big worries","2014","1-pers.-HH","West Germany","668","0.246471864678265","0.230314828892302","0.262628900464228"
"Big worries","2014","1-pers.-HH","East Germany","272","0.311453058673729","0.281248861776959","0.341657255570499"
"Big worries","2014","Couple + C. GT 16 ","West Germany","627","0.248699545319207","0.231829359299592","0.265569731338823"
"Big worries","2014","Couple + C. GT 16 ","East Germany","163","0.359533727923838","0.318757201640685","0.40031025420699"
"Big worries","2014","Couple + C. LE 16 ","West Germany","1240","0.22600543189831","0.215068749040202","0.236942114756419"
"Big worries","2014","Couple + C. LE 16 ","East Germany","329","0.281527206973379","0.256248977447384","0.306805436499374"
"Big worries","2014","Couple + C. LE and GT 16","West Germany","447","0.261514964427078","0.241827207147211","0.281202721706945"
"Big worries","2014","Couple + C. LE and GT 16","East Germany","64","0.238732928654756","0.191123012346773","0.286342844962739"
"Big worries","2014","Single parent ","West Germany","533","0.24394625542545","0.224909272404995","0.262983238445904"
"Big worries","2014","Single parent ","East Germany","165","0.362027607388922","0.318899471286378","0.405155743491466"
"No worries","2014","(Married) couple without C. ","West Germany","1836","0.310894997789052","0.299135123361894","0.32265487221621"
"No worries","2014","(Married) couple without C. ","East Germany","485","0.236350871066178","0.217888046174703","0.254813695957652"
"No worries","2014","1-pers.-HH","West Germany","965","0.348526312995171","0.330661663457081","0.36639096253326"
"No worries","2014","1-pers.-HH","East Germany","279","0.332565854006075","0.30183693698375","0.363294771028401"
"No worries","2014","Couple + C. GT 16 ","West Germany","858","0.32704134309603","0.308732071335426","0.345350614856635"
"No worries","2014","Couple + C. GT 16 ","East Germany","133","0.215866735916901","0.180906039431579","0.250827432402223"
"No worries","2014","Couple + C. LE 16 ","West Germany","2056","0.389552128014781","0.376800539020656","0.402303717008905"
"No worries","2014","Couple + C. LE 16 ","East Germany","400","0.28635884565876","0.260950490662014","0.311767200655505"
"No worries","2014","Couple + C. LE and GT 16","West Germany","656","0.344945832531165","0.323650168701317","0.366241496361014"
"No worries","2014","Couple + C. LE and GT 16","East Germany","127","0.33458419463354","0.281888880273934","0.387279508993146"
"No worries","2014","Single parent ","West Germany","645","0.341942487133528","0.32091520368126","0.362969770585795"
"No worries","2014","Single parent ","East Germany","125","0.250263366051325","0.211390916527635","0.289135815575016"
"Some worries","2014","(Married) couple without C. ","West Germany","2653","0.438299297110775","0.42569289991151","0.450905694310041"
"Some worries","2014","(Married) couple without C. ","East Germany","928","0.444953523041173","0.423356463936854","0.466550582145492"
"Some worries","2014","1-pers.-HH","West Germany","1100","0.405001822326565","0.386597722441908","0.423405922211221"
"Some worries","2014","1-pers.-HH","East Germany","352","0.355981087320196","0.324751446513176","0.387210728127215"
"Some worries","2014","Couple + C. GT 16 ","West Germany","1037","0.424259111584762","0.404970335312147","0.443547887857378"
"Some worries","2014","Couple + C. GT 16 ","East Germany","236","0.424599536159261","0.382597810262829","0.466601262055693"
"Some worries","2014","Couple + C. LE 16 ","West Germany","2322","0.384442440086909","0.371721851087529","0.397163029086288"
"Some worries","2014","Couple + C. LE 16 ","East Germany","487","0.432113947367861","0.404271266667594","0.459956628068128"
"Some worries","2014","Couple + C. LE and GT 16","West Germany","811","0.393539203041756","0.371652895812228","0.415425510271284"
"Some worries","2014","Couple + C. LE and GT 16","East Germany","117","0.426682876711704","0.371446803505166","0.481918949918242"
"Some worries","2014","Single parent ","West Germany","777","0.414111257441023","0.392276880413917","0.435945634468128"
"Some worries","2014","Single parent ","East Germany","187","0.387709026559752","0.343984935898286","0.431433117221219"
"Big worries","2015","(Married) couple without C. ","West Germany","1721","0.328827459314957","0.316429874422996","0.341225044206918"
"Big worries","2015","(Married) couple without C. ","East Germany","746","0.428782292710757","0.406759799843429","0.450804785578085"
"Big worries","2015","1-pers.-HH","West Germany","755","0.29957280639213","0.282016023533745","0.317129589250515"
"Big worries","2015","1-pers.-HH","East Germany","319","0.379732392623813","0.347446217214147","0.412018568033478"
"Big worries","2015","Couple + C. GT 16 ","West Germany","681","0.30416733312468","0.285750168686196","0.322584497563163"
"Big worries","2015","Couple + C. GT 16 ","East Germany","200","0.468192649046791","0.423599820964275","0.512785477129307"
"Big worries","2015","Couple + C. LE 16 ","West Germany","1380","0.263702670707346","0.251439828796633","0.27596551261806"
"Big worries","2015","Couple + C. LE 16 ","East Germany","410","0.350937781647825","0.322591742716177","0.379283820579473"
"Big worries","2015","Couple + C. LE and GT 16","West Germany","545","0.294872606114431","0.273969491446447","0.315775720782415"
"Big worries","2015","Couple + C. LE and GT 16","East Germany","112","0.394014261469165","0.338995102265846","0.449033420672484"
"Big worries","2015","Single parent ","West Germany","622","0.336354690972923","0.314837064771691","0.357872317174156"
"Big worries","2015","Single parent ","East Germany","212","0.470503493485932","0.424691557474881","0.516315429496984"
"No worries","2015","(Married) couple without C. ","West Germany","1371","0.240543883928447","0.229264523782826","0.251823244074069"
"No worries","2015","(Married) couple without C. ","East Germany","345","0.165796431181255","0.149247466206666","0.182345396155844"
"No worries","2015","1-pers.-HH","West Germany","761","0.281524638403716","0.264287054667289","0.298762222140142"
"No worries","2015","1-pers.-HH","East Germany","213","0.252919214033575","0.224001568914279","0.281836859152871"
"No worries","2015","Couple + C. GT 16 ","West Germany","684","0.28334968015965","0.265309989466545","0.301389370852755"
"No worries","2015","Couple + C. GT 16 ","East Germany","85","0.140835865114228","0.109749477671567","0.171922252556889"
"No worries","2015","Couple + C. LE 16 ","West Germany","1440","0.315731084415568","0.302795700311004","0.328666468520133"
"No worries","2015","Couple + C. LE 16 ","East Germany","267","0.232603734037511","0.207510748684496","0.257696719390527"
"No worries","2015","Couple + C. LE and GT 16","West Germany","508","0.284732630589996","0.264044901422165","0.305420359757827"
"No worries","2015","Couple + C. LE and GT 16","East Germany","81","0.15655529891667","0.115639694629509","0.197470903203831"
"No worries","2015","Single parent ","West Germany","457","0.240820025394746","0.221346424244931","0.260293626544561"
"No worries","2015","Single parent ","East Germany","95","0.201227668182347","0.164429938595767","0.238025397768928"
"Some worries","2015","(Married) couple without C. ","West Germany","2424","0.430628656756596","0.417561375814291","0.443695937698901"
"Some worries","2015","(Married) couple without C. ","East Germany","849","0.405421276107989","0.383573603635582","0.427268948580395"
"Some worries","2015","1-pers.-HH","West Germany","1099","0.418902555204155","0.399992481044151","0.437812629364158"
"Some worries","2015","1-pers.-HH","East Germany","336","0.367348393342612","0.335277607005088","0.399419179680137"
"Some worries","2015","Couple + C. GT 16 ","West Germany","1032","0.412482986715671","0.392775678091131","0.432190295340211"
"Some worries","2015","Couple + C. GT 16 ","East Germany","196","0.390971485838981","0.347363411595698","0.434579560082265"
"Some worries","2015","Couple + C. LE 16 ","West Germany","2140","0.420566244877085","0.406828154946974","0.434304334807197"
"Some worries","2015","Couple + C. LE 16 ","East Germany","412","0.416458484314664","0.387179508038366","0.445737460590961"
"Some worries","2015","Couple + C. LE and GT 16","West Germany","775","0.420394763295573","0.397766313937679","0.443023212653467"
"Some worries","2015","Couple + C. LE and GT 16","East Germany","110","0.449430439614165","0.393420627364444","0.505440251863886"
"Some worries","2015","Single parent ","West Germany","773","0.42282528363233","0.400326360943467","0.445324206321194"
"Some worries","2015","Single parent ","East Germany","149","0.328268838331721","0.285168741418813","0.371368935244628"
"Big worries","2016","(Married) couple without C. ","West Germany","2471","0.456684706596399","0.443461274206547","0.46990813898625"
"Big worries","2016","(Married) couple without C. ","East Germany","1079","0.609717411783918","0.587701780974287","0.63173304259355"
"Big worries","2016","1-pers.-HH","West Germany","1129","0.430018761083361","0.410992568111857","0.449044954054865"
"Big worries","2016","1-pers.-HH","East Germany","488","0.563079751343221","0.530215018545501","0.595944484140941"
"Big worries","2016","Couple + C. GT 16 ","West Germany","1041","0.462655126416837","0.442388014919392","0.482922237914282"
"Big worries","2016","Couple + C. GT 16 ","East Germany","216","0.550221605467064","0.502127118663124","0.598316092271005"
"Big worries","2016","Couple + C. LE 16 ","West Germany","1931","0.39415120835205","0.380273385022436","0.408029031681663"
"Big worries","2016","Couple + C. LE 16 ","East Germany","478","0.491340168796203","0.460493564334229","0.522186773258177"
"Big worries","2016","Couple + C. LE and GT 16","West Germany","626","0.360442514997221","0.338030560422775","0.382854469571667"
"Big worries","2016","Couple + C. LE and GT 16","East Germany","124","0.409845842668033","0.355186941203127","0.464504744132939"
"Big worries","2016","Single parent ","West Germany","714","0.428127338502402","0.404606122044692","0.451648554960112"
"Big worries","2016","Single parent ","East Germany","243","0.59010249178991","0.543778550106807","0.636426433473013"
"No worries","2016","(Married) couple without C. ","West Germany","789","0.143806932171725","0.134491869859264","0.153121994484186"
"No worries","2016","(Married) couple without C. ","East Germany","175","0.0837765342443702","0.0712728169144742","0.0962802515742662"
"No worries","2016","1-pers.-HH","West Germany","458","0.167149941339768","0.152811087445963","0.181488795233573"
"No worries","2016","1-pers.-HH","East Germany","119","0.140472276574522","0.11744888396062","0.163495669188424"
"No worries","2016","Couple + C. GT 16 ","West Germany","375","0.144925288673184","0.130616240997671","0.159234336348696"
"No worries","2016","Couple + C. GT 16 ","East Germany","47","0.081278940008421","0.0548604475407351","0.107697432476107"
"No worries","2016","Couple + C. LE 16 ","West Germany","864","0.187914359093071","0.176820345349755","0.199008372836388"
"No worries","2016","Couple + C. LE 16 ","East Germany","142","0.134193559603608","0.113161647869792","0.155225471337425"
"No worries","2016","Couple + C. LE and GT 16","West Germany","387","0.2116228474859","0.192556380463503","0.230689314508297"
"No worries","2016","Couple + C. LE and GT 16","East Germany","74","0.2002951472957","0.155814819826354","0.244775474765046"
"No worries","2016","Single parent ","West Germany","307","0.176191602705621","0.158081148575547","0.194302056835695"
"No worries","2016","Single parent ","East Germany","62","0.119859847714944","0.0892672102139487","0.15045248521594"
"Some worries","2016","(Married) couple without C. ","West Germany","2191","0.399508361231876","0.386505874512937","0.412510847950816"
"Some worries","2016","(Married) couple without C. ","East Germany","632","0.306506053971711","0.285698639776862","0.32731346816656"
"Some worries","2016","1-pers.-HH","West Germany","1014","0.402831297576871","0.383982309630653","0.421680285523089"
"Some worries","2016","1-pers.-HH","East Germany","268","0.296447972082257","0.266188146807629","0.326707797356885"
"Some worries","2016","Couple + C. GT 16 ","West Germany","909","0.392419584909979","0.372571718299285","0.412267451520674"
"Some worries","2016","Couple + C. GT 16 ","East Germany","148","0.368499454524515","0.321862254378799","0.41513665467023"
"Some worries","2016","Couple + C. LE 16 ","West Germany","1968","0.417934432554879","0.403927345388389","0.431941519721369"
"Some worries","2016","Couple + C. LE 16 ","East Germany","389","0.374466271600189","0.344603217090311","0.404329326110066"
"Some worries","2016","Couple + C. LE and GT 16","West Germany","750","0.427934637516878","0.404838812453138","0.451030462580619"
"Some worries","2016","Couple + C. LE and GT 16","East Germany","113","0.389859010036267","0.335654329957147","0.444063690115387"
"Some worries","2016","Single parent ","West Germany","679","0.395681058791978","0.372436068764994","0.418926048818961"
"Some worries","2016","Single parent ","East Germany","128","0.290037660495145","0.247296235692973","0.332779085297318"
"Big worries","2017","(Married) couple without C. ","West Germany","2356","0.386644884051377","0.374464077794522","0.398825690308232"
"Big worries","2017","(Married) couple without C. ","East Germany","1054","0.520962649177828","0.499555677570085","0.542369620785571"
"Big worries","2017","1-pers.-HH","West Germany","1012","0.339500979141029","0.322340011971952","0.356661946310105"
"Big worries","2017","1-pers.-HH","East Germany","446","0.445651098061782","0.414814113265889","0.476488082857675"
"Big worries","2017","Couple + C. GT 16 ","West Germany","907","0.354902304274656","0.337054613101025","0.372749995448287"
"Big worries","2017","Couple + C. GT 16 ","East Germany","210","0.424660310663426","0.380532988262519","0.468787633064334"
"Big worries","2017","Couple + C. LE 16 ","West Germany","1601","0.330432654510485","0.317168847797649","0.34369646122332"
"Big worries","2017","Couple + C. LE 16 ","East Germany","453","0.428673402150461","0.399428024169506","0.457918780131415"
"Big worries","2017","Couple + C. LE and GT 16","West Germany","568","0.31735574419101","0.29623726339066","0.33847422499136"
"Big worries","2017","Couple + C. LE and GT 16","East Germany","137","0.345580022965229","0.296318348901994","0.394841697028463"
"Big worries","2017","Single parent ","West Germany","593","0.35909266520249","0.336724482346145","0.381460848058835"
"Big worries","2017","Single parent ","East Germany","223","0.470188676580827","0.424176203688289","0.516201149473365"
"No worries","2017","(Married) couple without C. ","West Germany","1105","0.176378311811679","0.166844855442598","0.18591176818076"
"No worries","2017","(Married) couple without C. ","East Germany","239","0.112777905026788","0.0992230325317295","0.126332777521846"
"No worries","2017","1-pers.-HH","West Germany","659","0.21312777552382","0.198286976301591","0.227968574746049"
"No worries","2017","1-pers.-HH","East Germany","174","0.194536827162659","0.169978059029147","0.219095595296171"
"No worries","2017","Couple + C. GT 16 ","West Germany","627","0.211560355820621","0.196326274879921","0.22679443676132"
"No worries","2017","Couple + C. GT 16 ","East Germany","65","0.123616058669737","0.0942321731232111","0.152999944216263"
"No worries","2017","Couple + C. LE 16 ","West Germany","1077","0.239232276328703","0.227202279909172","0.251262272748234"
"No worries","2017","Couple + C. LE 16 ","East Germany","201","0.160795907932247","0.139087746576616","0.182504069287879"
"No worries","2017","Couple + C. LE and GT 16","West Germany","467","0.222675996139978","0.203799124933956","0.241552867346"
"No worries","2017","Couple + C. LE and GT 16","East Germany","78","0.189452747808571","0.14886021027385","0.230045285343292"
"No worries","2017","Single parent ","West Germany","389","0.205847669561209","0.186995788072824","0.224699551049594"
"No worries","2017","Single parent ","East Germany","73","0.172417640567956","0.137593906724442","0.20724137441147"
"Some worries","2017","(Married) couple without C. ","West Germany","2679","0.436976804136944","0.42457010526804","0.449383503005848"
"Some worries","2017","(Married) couple without C. ","East Germany","799","0.366259445795384","0.345614325511385","0.386904566079383"
"Some worries","2017","1-pers.-HH","West Germany","1254","0.447371245335152","0.429352027796971","0.465390462873332"
"Some worries","2017","1-pers.-HH","East Germany","378","0.359812074775558","0.330035521433741","0.389588628117376"
"Some worries","2017","Couple + C. GT 16 ","West Germany","1227","0.433537339904723","0.415052581203351","0.452022098606096"
"Some worries","2017","Couple + C. GT 16 ","East Germany","207","0.451723630666837","0.407295223733624","0.49615203760005"
"Some worries","2017","Couple + C. LE 16 ","West Germany","2153","0.430335069160812","0.416373228276245","0.444296910045379"
"Some worries","2017","Couple + C. LE 16 ","East Germany","446","0.410530689917292","0.381460011796038","0.439601368038545"
"Some worries","2017","Couple + C. LE and GT 16","West Germany","831","0.459968259669013","0.437354860629784","0.482581658708241"
"Some worries","2017","Couple + C. LE and GT 16","East Germany","143","0.4649672292262","0.413300860161278","0.516633598291122"
"Some worries","2017","Single parent ","West Germany","785","0.435059665236301","0.41194404672835","0.458175283744251"
"Some worries","2017","Single parent ","East Germany","156","0.357393682851217","0.313213775090523","0.401573590611912"
"Big worries","2018","(Married) couple without C. ","West Germany","1802","0.319291155163118","0.307443381416882","0.331138928909353"
"Big worries","2018","(Married) couple without C. ","East Germany","929","0.463257590836135","0.441671928047222","0.484843253625048"
"Big worries","2018","1-pers.-HH","West Germany","858","0.282759190706648","0.266826449289282","0.298691932124015"
"Big worries","2018","1-pers.-HH","East Germany","411","0.391726135304016","0.362172677453238","0.421279593154793"
"Big worries","2018","Couple + C. GT 16 ","West Germany","659","0.267390621654663","0.250242274357244","0.284538968952082"
"Big worries","2018","Couple + C. GT 16 ","East Germany","166","0.432438059328065","0.386460146873029","0.478415971783101"
"Big worries","2018","Couple + C. LE 16 ","West Germany","1125","0.248587942813579","0.235813294049858","0.2613625915773"
"Big worries","2018","Couple + C. LE 16 ","East Germany","365","0.370043373091128","0.34085375767784","0.399232988504417"
"Big worries","2018","Couple + C. LE and GT 16","West Germany","455","0.256302721748653","0.236316000124895","0.276289443372412"
"Big worries","2018","Couple + C. LE and GT 16","East Germany","101","0.328239652609526","0.278832928610806","0.377646376608247"
"Big worries","2018","Single parent ","West Germany","527","0.304890753799851","0.283377117070451","0.326404390529251"
"Big worries","2018","Single parent ","East Germany","172","0.324582638239393","0.281177306235231","0.367987970243554"
"No worries","2018","(Married) couple without C. ","West Germany","1421","0.231926497014569","0.221200462579705","0.242652531449433"
"No worries","2018","(Married) couple without C. ","East Germany","278","0.135362682879482","0.120553277374899","0.150172088384066"
"No worries","2018","1-pers.-HH","West Germany","907","0.289394816627016","0.273350943964175","0.305438689289857"
"No worries","2018","1-pers.-HH","East Germany","248","0.246063866964446","0.219986805480944","0.272140928447948"
"No worries","2018","Couple + C. GT 16 ","West Germany","737","0.262744423068925","0.245691896510568","0.279796949627282"
"No worries","2018","Couple + C. GT 16 ","East Germany","80","0.12758347322467","0.0966207026956361","0.158546243753703"
"No worries","2018","Couple + C. LE 16 ","West Germany","1276","0.307590735736084","0.293949996127309","0.321231475344858"
"No worries","2018","Couple + C. LE 16 ","East Germany","246","0.23085883087047","0.205383313772144","0.256334347968796"
"No worries","2018","Couple + C. LE and GT 16","West Germany","592","0.304582560808396","0.283513646144044","0.325651475472748"
"No worries","2018","Couple + C. LE and GT 16","East Germany","113","0.306132459945822","0.257639763942288","0.354625155949355"
"No worries","2018","Single parent ","West Germany","516","0.289489367779697","0.268295180344758","0.310683555214636"
"No worries","2018","Single parent ","East Germany","100","0.272525138935121","0.231248283014938","0.313801994855305"
"Some worries","2018","(Married) couple without C. ","West Germany","2725","0.448782347822313","0.436142493963056","0.461422201681571"
"Some worries","2018","(Married) couple without C. ","East Germany","843","0.401379726284383","0.380160742187241","0.422598710381525"
"Some worries","2018","1-pers.-HH","West Germany","1304","0.427845992666335","0.410341486899169","0.445350498433501"
"Some worries","2018","1-pers.-HH","East Germany","389","0.362209997731538","0.333110431181297","0.391309564281779"
"Some worries","2018","Couple + C. GT 16 ","West Germany","1163","0.469864955276412","0.450527793414851","0.489202117137973"
"Some worries","2018","Couple + C. GT 16 ","East Germany","200","0.439978467447265","0.39391053345998","0.486046401434551"
"Some worries","2018","Couple + C. LE 16 ","West Germany","1996","0.443821321450337","0.429136079466065","0.458506563434609"
"Some worries","2018","Couple + C. LE 16 ","East Germany","440","0.399097796038402","0.369491212400255","0.428704379676549"
"Some worries","2018","Couple + C. LE and GT 16","West Germany","786","0.439114717442951","0.416395525674148","0.461833909211753"
"Some worries","2018","Couple + C. LE and GT 16","East Germany","133","0.365627887444652","0.314955070049021","0.416300704840283"
"Some worries","2018","Single parent ","West Germany","716","0.405619878420452","0.382673881825808","0.428565875015097"
"Some worries","2018","Single parent ","East Germany","175","0.402892222825486","0.357423250827106","0.448361194823865"
"Big worries","2019","(Married) couple without C. ","West Germany","1778","0.298923617524109","0.287654225200094","0.310193009848124"
"Big worries","2019","(Married) couple without C. ","East Germany","897","0.446913291274779","0.425975681020807","0.46785090152875"
"Big worries","2019","1-pers.-HH","West Germany","786","0.254716462969857","0.23953480771273","0.269898118226984"
"Big worries","2019","1-pers.-HH","East Germany","367","0.366225930030669","0.336846747406191","0.395605112655147"
"Big worries","2019","Couple + C. GT 16 ","West Germany","615","0.272893852187682","0.255460531896748","0.290327172478615"
"Big worries","2019","Couple + C. GT 16 ","East Germany","155","0.317571328928742","0.274171678451879","0.360970979405606"
"Big worries","2019","Couple + C. LE 16 ","West Germany","945","0.224992900595831","0.212292881522004","0.237692919669659"
"Big worries","2019","Couple + C. LE 16 ","East Germany","346","0.354569435946239","0.325124912791317","0.384013959101161"
"Big worries","2019","Couple + C. LE and GT 16","West Germany","402","0.234176217160371","0.214645192165664","0.253707242155079"
"Big worries","2019","Couple + C. LE and GT 16","East Germany","106","0.281944533379805","0.235594010110785","0.328295056648825"
"Big worries","2019","Single parent ","West Germany","450","0.264905584317744","0.243350373660964","0.286460794974524"
"Big worries","2019","Single parent ","East Germany","172","0.352953978800889","0.307889656521764","0.398018301080015"
"No worries","2019","(Married) couple without C. ","West Germany","1795","0.268335848787188","0.257428154635841","0.279243542938535"
"No worries","2019","(Married) couple without C. ","East Germany","370","0.148652464971525","0.133670859230764","0.163634070712286"
"No worries","2019","1-pers.-HH","West Germany","978","0.290076679025003","0.274264490545163","0.305888867504842"
"No worries","2019","1-pers.-HH","East Germany","245","0.238291275811862","0.212310837937478","0.264271713686247"
"No worries","2019","Couple + C. GT 16 ","West Germany","776","0.282599810660044","0.264977980884951","0.300221640435137"
"No worries","2019","Couple + C. GT 16 ","East Germany","98","0.171024876153474","0.135922432750012","0.206127319556936"
"No worries","2019","Couple + C. LE 16 ","West Germany","1378","0.332665462682304","0.318335575085021","0.346995350279587"
"No worries","2019","Couple + C. LE 16 ","East Germany","272","0.255459519686462","0.228616317860995","0.28230272151193"
"No worries","2019","Couple + C. LE and GT 16","West Germany","621","0.330253877155535","0.30856344102091","0.351944313290159"
"No worries","2019","Couple + C. LE and GT 16","East Germany","104","0.242497193303371","0.198346321141469","0.286648065465274"
"No worries","2019","Single parent ","West Germany","460","0.295235958164868","0.272954600639332","0.317517315690405"
"No worries","2019","Single parent ","East Germany","101","0.277760926176865","0.235524974564026","0.319996877789703"
"Some worries","2019","(Married) couple without C. ","West Germany","2766","0.432740533688703","0.42054383263165","0.444937234745757"
"Some worries","2019","(Married) couple without C. ","East Germany","899","0.404434243753696","0.383765804415935","0.425102683091458"
"Some worries","2019","1-pers.-HH","West Germany","1400","0.455206858005141","0.437854836879093","0.472558879131188"
"Some worries","2019","1-pers.-HH","East Germany","421","0.395482794157469","0.365665648947326","0.425299939367612"
"Some worries","2019","Couple + C. GT 16 ","West Germany","1117","0.444506337152274","0.425058878454928","0.463953795849621"
"Some worries","2019","Couple + C. GT 16 ","East Germany","189","0.511403794917784","0.464802930324038","0.55800465951153"
"Some worries","2019","Couple + C. LE 16 ","West Germany","1830","0.442341636721865","0.427236309224267","0.457446964219463"
"Some worries","2019","Couple + C. LE 16 ","East Germany","396","0.389971044367299","0.359950364788423","0.419991723946174"
"Some worries","2019","Couple + C. LE and GT 16","West Germany","783","0.435569905684094","0.412702166423729","0.458437644944459"
"Some worries","2019","Couple + C. LE and GT 16","East Germany","152","0.475558273316823","0.424113140141071","0.527003406492575"
"Some worries","2019","Single parent ","West Germany","700","0.439858457517388","0.415612434229393","0.464104480805383"
"Some worries","2019","Single parent ","East Germany","159","0.369285095022246","0.323775428377974","0.414794761666518"
