"plj0046","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Big worries","2015","Berlin","Not Employed","116","0.387048411671563","0.334012343754457","0.440084479588669"
"Big worries","2015","Brandenburg","Employed","244","0.465856499931459","0.424541369213417","0.507171630649501"
"Big worries","2015","Brandenburg","Not Employed","184","0.405351287144726","0.358674640716984","0.452027933572468"
"Big worries","2015","Bremen","Employed","32","0.426408605894549","0.330432682523399","0.522384529265699"
"Big worries","2015","Bremen","Not Employed","27","","",""
"Big worries","2015","Hamburg","Employed","54","0.175427384903581","0.131271477963489","0.219583291843673"
"Big worries","2015","Hamburg","Not Employed","31","0.27052406762322","0.19613720436677","0.34491093087967"
"Big worries","2015","Hesse","Employed","321","0.26503074751167","0.239891344749274","0.290170150274065"
"Big worries","2015","Hesse","Not Employed","142","0.298082789808685","0.258692007350185","0.337473572267184"
"Big worries","2015","Lower Saxony","Employed","400","0.271975923390876","0.249937003149146","0.294014843632606"
"Big worries","2015","Lower Saxony","Not Employed","219","0.288066154923407","0.257495816861657","0.318636492985158"
"Big worries","2015","Mecklenburg-Western Pomerania","Employed","112","0.369764845269905","0.318751595423447","0.420778095116363"
"Big worries","2015","Mecklenburg-Western Pomerania","Not Employed","81","0.350891591867656","0.286949579146903","0.414833604588408"
"Big worries","2015","North Rhine-Westphalia","Employed","1079","0.309672775628324","0.294142879650554","0.325202671606095"
"Big worries","2015","North Rhine-Westphalia","Not Employed","657","0.371123981659898","0.348515295630883","0.393732667688912"
"Big worries","2015","Rhineland-Palatinate,Saarland","Employed","252","0.250281517926155","0.222836999100354","0.277726036751957"
"Big worries","2015","Rhineland-Palatinate,Saarland","Not Employed","120","0.264543797002834","0.226991426669667","0.302096167336002"
"Big worries","2015","Saxony-Anhalt","Employed","216","0.366297353347433","0.324646281466417","0.407948425228448"
"Big worries","2015","Saxony-Anhalt","Not Employed","134","0.422984606503816","0.37244043992823","0.473528773079403"
"Big worries","2015","Saxony","Employed","368","0.442657099340754","0.411527493817311","0.473786704864197"
"Big worries","2015","Saxony","Not Employed","203","0.393378019244968","0.351828601086001","0.434927437403936"
"Big worries","2015","Schleswig-Holstein","Employed","164","0.283729409969721","0.246425238596123","0.321033581343318"
"Big worries","2015","Schleswig-Holstein","Not Employed","87","0.286034393101258","0.235565880360639","0.336502905841877"
"Big worries","2015","Thuringia","Employed","243","0.410327746882609","0.370052188602808","0.450603305162411"
"Big worries","2015","Thuringia","Not Employed","119","0.387908432865326","0.336712993132355","0.439103872598297"
"No worries","2015","Baden-Württemberg","Employed","593","0.304233381876956","0.284494520681038","0.323972243072875"
"No worries","2015","Baden-Württemberg","Not Employed","235","0.220622860500635","0.193501653728675","0.247744067272595"
"No worries","2015","Bavaria","Employed","789","0.282389812532537","0.265842461826735","0.29893716323834"
"No worries","2015","Bavaria","Not Employed","290","0.221046907171976","0.197095484669808","0.244998329674144"
"No worries","2015","Berlin","Employed","211","0.36610680691973","0.327069297329883","0.405144316509576"
"No worries","2015","Berlin","Not Employed","88","0.261384969937349","0.21354124751961","0.309228692355088"
"No worries","2015","Brandenburg","Employed","104","0.160589782093547","0.130180920798617","0.190998643388477"
"No worries","2015","Brandenburg","Not Employed","64","0.133177730626691","0.10087535513681","0.165480106116573"
"No worries","2015","Bremen","Employed","17","","",""
"No worries","2015","Bremen","Not Employed","21","","",""
"No worries","2015","Hamburg","Employed","109","0.504937738018544","0.446891445374194","0.562984030662894"
"No worries","2015","Hamburg","Not Employed","47","0.335917589757128","0.256828756497101","0.415006423017155"
"No worries","2015","Hesse","Employed","371","0.349328711125792","0.322172435843311","0.376484986408274"
"No worries","2015","Hesse","Not Employed","131","0.239176605906245","0.202441229898357","0.275911981914134"
"No worries","2015","Lower Saxony","Employed","439","0.279562786750339","0.257335320398936","0.301790253101742"
"No worries","2015","Lower Saxony","Not Employed","238","0.249695561984163","0.220477024550423","0.278914099417903"
"No worries","2015","Mecklenburg-Western Pomerania","Employed","81","0.183734306050124","0.142810146553386","0.224658465546861"
"No worries","2015","Mecklenburg-Western Pomerania","Not Employed","39","0.176719901491409","0.125615566261953","0.227824236720864"
"No worries","2015","North Rhine-Westphalia","Employed","899","0.264087730502581","0.249280403514026","0.278895057491137"
"No worries","2015","North Rhine-Westphalia","Not Employed","384","0.208434624289771","0.189425521327765","0.227443727251777"
"No worries","2015","Rhineland-Palatinate,Saarland","Employed","244","0.275057357129157","0.2467658829082","0.303348831350114"
"No worries","2015","Rhineland-Palatinate,Saarland","Not Employed","138","0.241017630542609","0.204605138195908","0.277430122889311"
"No worries","2015","Saxony-Anhalt","Employed","102","0.215788408527075","0.180225504625651","0.251351312428499"
"No worries","2015","Saxony-Anhalt","Not Employed","78","0.189807878097976","0.149687392217941","0.229928363978012"
"No worries","2015","Saxony","Employed","234","0.191389203735181","0.166734082114006","0.216044325356356"
"No worries","2015","Saxony","Not Employed","109","0.214226428739081","0.179329591869928","0.249123265608234"
"No worries","2015","Schleswig-Holstein","Employed","159","0.286294212139073","0.248888962816426","0.323699461461719"
"No worries","2015","Schleswig-Holstein","Not Employed","95","0.278108245979488","0.228068429728242","0.328148062230734"
"No worries","2015","Thuringia","Employed","115","0.242639153457438","0.207539514773482","0.277738792141395"
"No worries","2015","Thuringia","Not Employed","68","0.183382233331497","0.142724186666443","0.224040279996551"
"Some worries","2015","Baden-Württemberg","Employed","873","0.39533266113195","0.374356477813486","0.416308844450415"
"Some worries","2015","Baden-Württemberg","Not Employed","392","0.451588938371969","0.419040161481129","0.484137715262809"
"Some worries","2015","Bavaria","Employed","1180","0.398039361780476","0.380046231737577","0.416032491823374"
"Some worries","2015","Bavaria","Not Employed","483","0.419469489336511","0.390985805871048","0.447953172801974"
"Some worries","2015","Berlin","Employed","220","0.367264270820703","0.328200813545802","0.406327728095604"
"Some worries","2015","Berlin","Not Employed","120","0.351566618391088","0.299577544169337","0.403555692612839"
"Some worries","2015","Brandenburg","Employed","212","0.373553717974994","0.333488037132058","0.41361939881793"
"Some worries","2015","Brandenburg","Not Employed","177","0.461470982228583","0.414076216660873","0.508865747796293"
"Some worries","2015","Bremen","Employed","53","0.472655410659912","0.375767950962225","0.569542870357598"
"Some worries","2015","Bremen","Not Employed","22","","",""
"Some worries","2015","Hamburg","Employed","122","0.319634877077875","0.265494189988385","0.373775564167365"
"Some worries","2015","Hamburg","Not Employed","59","0.393558342619652","0.311752017863144","0.47536466737616"
"Some worries","2015","Hesse","Employed","492","0.385640541362538","0.357915330600101","0.413365752124975"
"Some worries","2015","Hesse","Not Employed","245","0.46274060428507","0.419802385408256","0.505678823161885"
"Some worries","2015","Lower Saxony","Employed","727","0.448461289858785","0.423829118760673","0.473093460956897"
"Some worries","2015","Lower Saxony","Not Employed","386","0.46223828309243","0.428582306244991","0.495894259939868"
"Some worries","2015","Mecklenburg-Western Pomerania","Employed","151","0.446500848679971","0.393967087705249","0.499034609654693"
"Some worries","2015","Mecklenburg-Western Pomerania","Not Employed","94","0.472388506640936","0.40550054068345","0.539276472598422"
"Some worries","2015","North Rhine-Westphalia","Employed","1427","0.426239493869095","0.409629032246947","0.442849955491242"
"Some worries","2015","North Rhine-Westphalia","Not Employed","713","0.420441394050332","0.397340185023326","0.443542603077338"
"Some worries","2015","Rhineland-Palatinate,Saarland","Employed","461","0.474661124944687","0.44302351086916","0.506298739020215"
"Some worries","2015","Rhineland-Palatinate,Saarland","Not Employed","272","0.494438572454556","0.45187350814422","0.537003636764892"
"Some worries","2015","Saxony-Anhalt","Employed","196","0.417914238125493","0.375275572649598","0.460552903601388"
"Some worries","2015","Saxony-Anhalt","Not Employed","155","0.387207515398208","0.337371459634506","0.437043571161909"
"Some worries","2015","Saxony","Employed","376","0.365953696924065","0.335764454117801","0.396142939730329"
"Some worries","2015","Saxony","Not Employed","219","0.392395552015951","0.35086446095203","0.433926643079871"
"Some worries","2015","Schleswig-Holstein","Employed","238","0.429976377891207","0.389009262459792","0.470943493322621"
"Some worries","2015","Schleswig-Holstein","Not Employed","126","0.435857360919254","0.380479090440646","0.491235631397862"
"Some worries","2015","Thuringia","Employed","215","0.347033099659953","0.308056691625081","0.386009507694824"
"Some worries","2015","Thuringia","Not Employed","161","0.428709333803177","0.376713505278253","0.480705162328101"
"Big worries","2016","Baden-Württemberg","Employed","829","0.410371256182333","0.389020302993621","0.431722209371046"
"Big worries","2016","Baden-Württemberg","Not Employed","353","0.481065160132099","0.446550109242702","0.515580211021497"
"Big worries","2016","Bavaria","Employed","1198","0.467491930095871","0.448850722957592","0.486133137234149"
"Big worries","2016","Bavaria","Not Employed","534","0.482136232875989","0.452846201461573","0.511426264290405"
"Big worries","2016","Berlin","Employed","197","0.34542441318201","0.306659341809017","0.384189484555002"
"Big worries","2016","Berlin","Not Employed","154","0.482126021599717","0.428050153504794","0.53620188969464"
"Big worries","2016","Brandenburg","Employed","290","0.558140661241721","0.516409305732631","0.59987201675081"
"Big worries","2016","Brandenburg","Not Employed","244","0.62055434370577","0.573119249521137","0.667989437890403"
"Big worries","2016","Bremen","Employed","48","0.449834237142908","0.351839325120285","0.54782914916553"
"Big worries","2016","Bremen","Not Employed","37","0.597432713270704","0.487176001855991","0.707689424685418"
"Big worries","2016","Hamburg","Employed","66","0.213309065640276","0.165497797140345","0.261120334140206"
"Big worries","2016","Hamburg","Not Employed","64","0.528760823817486","0.446658727117913","0.610862920517059"
"Big worries","2016","Hesse","Employed","435","0.411533906077579","0.382518377563103","0.440549434592054"
"Big worries","2016","Hesse","Not Employed","208","0.417854207711048","0.374709800757735","0.460998614664362"
"Big worries","2016","Lower Saxony","Employed","584","0.402996203654261","0.378442554977883","0.427549852330639"
"Big worries","2016","Lower Saxony","Not Employed","381","0.488640200038765","0.454694600881133","0.522585799196397"
"Big worries","2016","Mecklenburg-Western Pomerania","Employed","159","0.60733749651236","0.553832065740042","0.660842927284679"
"Big worries","2016","Mecklenburg-Western Pomerania","Not Employed","121","0.652305444455978","0.586303376947181","0.718307511964775"
"Big worries","2016","North Rhine-Westphalia","Employed","1418","0.425809396188109","0.408961899936471","0.442656892439748"
"Big worries","2016","North Rhine-Westphalia","Not Employed","816","0.485813004856287","0.462206775098652","0.509419234613923"
"Big worries","2016","Rhineland-Palatinate,Saarland","Employed","372","0.365724889059063","0.335352733105604","0.396097045012523"
"Big worries","2016","Rhineland-Palatinate,Saarland","Not Employed","199","0.391646596515146","0.349448614668593","0.433844578361699"
"Big worries","2016","Saxony-Anhalt","Employed","275","0.573632577940069","0.530584573665589","0.61668058221455"
"Big worries","2016","Saxony-Anhalt","Not Employed","178","0.560231662181543","0.506184687392392","0.614278636970694"
"Big worries","2016","Saxony","Employed","476","0.551428326348213","0.519583509600466","0.583273143095961"
"Big worries","2016","Saxony","Not Employed","306","0.59511063178206","0.552757036603053","0.637464226961067"
"Big worries","2016","Schleswig-Holstein","Employed","241","0.410752769200705","0.369334926644301","0.452170611757109"
"Big worries","2016","Schleswig-Holstein","Not Employed","111","0.386399860548432","0.32905831271051","0.443741408386354"
"Big worries","2016","Thuringia","Employed","311","0.589877578880948","0.549883313354436","0.629871844407461"
"Big worries","2016","Thuringia","Not Employed","165","0.52136094640244","0.466542583296921","0.576179309507959"
"No worries","2016","Baden-Württemberg","Employed","379","0.184872140399481","0.168022599146718","0.201721681652244"
"No worries","2016","Baden-Württemberg","Not Employed","137","0.141409953838839","0.11733956723334","0.165480340444338"
"No worries","2016","Bavaria","Employed","553","0.164808929532435","0.150947527281716","0.178670331783153"
"No worries","2016","Bavaria","Not Employed","163","0.150980855982248","0.129994024640508","0.171967687323988"
"No worries","2016","Berlin","Employed","142","0.248934011566324","0.213683506934866","0.284184516197781"
"No worries","2016","Berlin","Not Employed","55","0.173304212460151","0.132341510929636","0.214266913990665"
"No worries","2016","Brandenburg","Employed","57","0.0840638297749724","0.0607461232599921","0.107381536289953"
"No worries","2016","Brandenburg","Not Employed","45","0.122247702802922","0.0902262224631326","0.154269183142712"
"No worries","2016","Bremen","Employed","11","","",""
"No worries","2016","Bremen","Not Employed","11","","",""
"No worries","2016","Hamburg","Employed","84","0.314695012729274","0.260493624103147","0.3688964013554"
"No worries","2016","Hamburg","Not Employed","30","0.220547193690959","0.15235265445669","0.288741732925228"
"No worries","2016","Hesse","Employed","209","0.208624413755612","0.18466694994519","0.232581877566035"
"No worries","2016","Hesse","Not Employed","73","0.137934503799596","0.107769539032367","0.168099468566824"
"No worries","2016","Lower Saxony","Employed","260","0.167305695714908","0.148621467049185","0.185989924380632"
"No worries","2016","Lower Saxony","Not Employed","134","0.130887237694422","0.107983186534611","0.153791288854234"
"No worries","2016","Mecklenburg-Western Pomerania","Employed","40","0.0922348538263412","0.0605313410030438","0.123938366649639"
"No worries","2016","Mecklenburg-Western Pomerania","Not Employed","20","","",""
"No worries","2016","North Rhine-Westphalia","Employed","497","0.140765134859988","0.128915548148425","0.152614721571551"
"No worries","2016","North Rhine-Westphalia","Not Employed","250","0.121974473987545","0.106517674774983","0.137431273200108"
"No worries","2016","Rhineland-Palatinate,Saarland","Employed","173","0.19882479088941","0.173656220587913","0.223993361190906"
"No worries","2016","Rhineland-Palatinate,Saarland","Not Employed","74","0.135692520447435","0.10608659631459","0.165298444580281"
"No worries","2016","Saxony-Anhalt","Employed","79","0.148827364136305","0.117846442518396","0.179808285754214"
"No worries","2016","Saxony-Anhalt","Not Employed","37","0.0795446198833761","0.0500812538213457","0.109007985945406"
"No worries","2016","Saxony","Employed","140","0.127062577724759","0.105738086300697","0.14838706914882"
"No worries","2016","Saxony","Not Employed","57","0.0947689850112549","0.0694971913195706","0.120040778702939"
"No worries","2016","Schleswig-Holstein","Employed","93","0.17031160320845","0.138664929115019","0.201958277301882"
"No worries","2016","Schleswig-Holstein","Not Employed","47","0.153537148812467","0.11108312162445","0.195991176000484"
"No worries","2016","Thuringia","Employed","65","0.0921054124041561","0.0685917480761198","0.115619076732192"
"No worries","2016","Thuringia","Not Employed","28","","",""
"Some worries","2016","Baden-Württemberg","Employed","831","0.404756603418186","0.383451495292733","0.426061711543638"
"Some worries","2016","Baden-Württemberg","Not Employed","315","0.377524886029061","0.344037292460287","0.411012479597836"
"Some worries","2016","Bavaria","Employed","1001","0.367699140371695","0.349684231497943","0.385714049245447"
"Some worries","2016","Bavaria","Not Employed","421","0.366882911141763","0.338631968137423","0.395133854146104"
"Some worries","2016","Berlin","Employed","239","0.405641575251666","0.36561212611755","0.445671024385783"
"Some worries","2016","Berlin","Not Employed","119","0.344569765940132","0.293140184651033","0.395999347229232"
"Some worries","2016","Brandenburg","Employed","197","0.357795508983307","0.317514276252019","0.398076741714594"
"Some worries","2016","Brandenburg","Not Employed","113","0.257197953491308","0.21447066189343","0.299925245089185"
"Some worries","2016","Bremen","Employed","40","0.47025568704133","0.371938221769481","0.568573152313178"
"Some worries","2016","Bremen","Not Employed","28","","",""
"Some worries","2016","Hamburg","Employed","132","0.471995921630451","0.413730445676718","0.530261397584184"
"Some worries","2016","Hamburg","Not Employed","48","0.250691982491555","0.179405968585666","0.321977996397444"
"Some worries","2016","Hesse","Employed","461","0.379841680166809","0.35122498031692","0.408458380016698"
"Some worries","2016","Hesse","Not Employed","221","0.444211288489356","0.400745667502691","0.487676909476022"
"Some worries","2016","Lower Saxony","Employed","689","0.429698100630831","0.404917539313062","0.454478661948599"
"Some worries","2016","Lower Saxony","Not Employed","318","0.380472562266813","0.347502669508483","0.413442455025142"
"Some worries","2016","Mecklenburg-Western Pomerania","Employed","121","0.300427649661299","0.250198090098822","0.350657209223776"
"Some worries","2016","Mecklenburg-Western Pomerania","Not Employed","59","0.251439250489681","0.191313133773836","0.311565367205527"
"Some worries","2016","North Rhine-Westphalia","Employed","1394","0.433425468951902","0.416541076220062","0.450309861683742"
"Some worries","2016","North Rhine-Westphalia","Not Employed","656","0.392212521156167","0.369152053042819","0.415272989269516"
"Some worries","2016","Rhineland-Palatinate,Saarland","Employed","421","0.435450320051527","0.404183773329536","0.466716866773518"
"Some worries","2016","Rhineland-Palatinate,Saarland","Not Employed","241","0.472660883037419","0.429500394055294","0.515821372019544"
"Some worries","2016","Saxony-Anhalt","Employed","153","0.277540057923625","0.238562570989803","0.316517544857448"
"Some worries","2016","Saxony-Anhalt","Not Employed","109","0.360223717935081","0.307950912854255","0.412496523015907"
"Some worries","2016","Saxony","Employed","321","0.321509095927028","0.291603879995308","0.351414311858747"
"Some worries","2016","Saxony","Not Employed","153","0.310120383206685","0.270210996597684","0.350029769815686"
"Some worries","2016","Schleswig-Holstein","Employed","208","0.418935627590845","0.377398714342086","0.460472540839604"
"Some worries","2016","Schleswig-Holstein","Not Employed","119","0.460062990639101","0.40136970742712","0.518756273851082"
"Some worries","2016","Thuringia","Employed","205","0.318017008714895","0.280149043397516","0.355884974032275"
"Some worries","2016","Thuringia","Not Employed","126","0.353318633166298","0.300864321287449","0.405772945045147"
"Big worries","2017","Baden-Württemberg","Employed","692","0.339634637524894","0.319781866089434","0.359487408960353"
"Big worries","2017","Baden-Württemberg","Not Employed","301","0.379816360499813","0.347130992989395","0.412501728010231"
"Big worries","2017","Bavaria","Employed","1031","0.35512105138707","0.337999528045063","0.372242574729078"
"Big worries","2017","Bavaria","Not Employed","477","0.410248985012852","0.382302144503501","0.438195825522203"
"Big worries","2017","Berlin","Employed","194","0.282048091243132","0.247743154645234","0.316353027841029"
"Big worries","2017","Berlin","Not Employed","146","0.485077992853482","0.431073902561423","0.539082083145541"
"Big worries","2017","Brandenburg","Employed","282","0.473528402264216","0.433905739014244","0.513151065514189"
"Big worries","2017","Brandenburg","Not Employed","234","0.537241759249714","0.489893365185469","0.584590153313958"
"Big worries","2017","Bremen","Employed","47","0.373285085935854","0.291995676005052","0.454574495866657"
"Big worries","2017","Bremen","Not Employed","28","","",""
"Big worries","2017","Hamburg","Employed","76","0.172747302253968","0.131132944839682","0.214361659668255"
"Big worries","2017","Hamburg","Not Employed","54","0.401166411789907","0.322729981683721","0.479602841896093"
"Big worries","2017","Hesse","Employed","417","0.326727711220638","0.300902246891282","0.352553175549994"
"Big worries","2017","Hesse","Not Employed","195","0.391555809868483","0.349441426070126","0.433670193666839"
"Big worries","2017","Lower Saxony","Employed","587","0.328839658278435","0.307232611792305","0.350446704764565"
"Big worries","2017","Lower Saxony","Not Employed","330","0.394944649471408","0.362628521172713","0.427260777770102"
"Big worries","2017","Mecklenburg-Western Pomerania","Employed","141","0.435560197461329","0.383981921301166","0.487138473621492"
"Big worries","2017","Mecklenburg-Western Pomerania","Not Employed","123","0.547159365521781","0.482262535259683","0.612056195783879"
"Big worries","2017","North Rhine-Westphalia","Employed","1287","0.358114789607101","0.342611697466348","0.373617881747855"
"Big worries","2017","North Rhine-Westphalia","Not Employed","738","0.408810259987487","0.386426413486259","0.431194106488714"
"Big worries","2017","Rhineland-Palatinate,Saarland","Employed","310","0.310581654962368","0.28200162541663","0.339161684508107"
"Big worries","2017","Rhineland-Palatinate,Saarland","Not Employed","171","0.388421222194866","0.346245057250439","0.430597387139294"
"Big worries","2017","Saxony-Anhalt","Employed","280","0.49209320405519","0.451123222142134","0.533063185968246"
"Big worries","2017","Saxony-Anhalt","Not Employed","176","0.527065576284389","0.474760136465958","0.57937101610282"
"Big worries","2017","Saxony","Employed","475","0.451225379226957","0.421751669645683","0.48069908880823"
"Big worries","2017","Saxony","Not Employed","267","0.447978218547865","0.406680405895131","0.4892760312006"
"Big worries","2017","Schleswig-Holstein","Employed","220","0.339293404579065","0.302668828473294","0.375917980684837"
"Big worries","2017","Schleswig-Holstein","Not Employed","112","0.30176137654241","0.250246586795804","0.353276166289016"
"Big worries","2017","Thuringia","Employed","308","0.497318775952886","0.459028261530066","0.535609290375706"
"Big worries","2017","Thuringia","Not Employed","141","0.361260486229319","0.309743911414297","0.412777061044342"
"No worries","2017","Baden-Württemberg","Employed","561","0.235519007398352","0.217731326110184","0.25330668868652"
"No worries","2017","Baden-Württemberg","Not Employed","167","0.16238074344233","0.137543867097219","0.187217619787441"
"No worries","2017","Bavaria","Employed","694","0.209798405072774","0.195230901428506","0.224365908717041"
"No worries","2017","Bavaria","Not Employed","228","0.176041155171063","0.154402290282813","0.197680020059312"
"No worries","2017","Berlin","Employed","195","0.296967179378917","0.262134298995369","0.331800059762465"
"No worries","2017","Berlin","Not Employed","60","0.135692050463901","0.09868694908084","0.172697151846961"
"No worries","2017","Brandenburg","Employed","74","0.105613913576058","0.0812242247910485","0.130003602361068"
"No worries","2017","Brandenburg","Not Employed","46","0.128338908566666","0.0965777531731839","0.160100063960148"
"No worries","2017","Bremen","Employed","25","","",""
"No worries","2017","Bremen","Not Employed","13","","",""
"No worries","2017","Hamburg","Employed","97","0.347856464095327","0.295425228079788","0.400287700110866"
"No worries","2017","Hamburg","Not Employed","30","0.188920466447625","0.126277302105943","0.251563630789307"
"No worries","2017","Hesse","Employed","286","0.228737426785031","0.205609882157316","0.251864971412745"
"No worries","2017","Hesse","Not Employed","90","0.181080486293627","0.147854362700799","0.214306609886455"
"No worries","2017","Lower Saxony","Employed","383","0.231115094170071","0.211727005749598","0.250503182590543"
"No worries","2017","Lower Saxony","Not Employed","164","0.15830430816382","0.134173182977195","0.182435433350445"
"No worries","2017","Mecklenburg-Western Pomerania","Employed","56","0.145145859783444","0.108503599921792","0.181788119645096"
"No worries","2017","Mecklenburg-Western Pomerania","Not Employed","24","","",""
"No worries","2017","North Rhine-Westphalia","Employed","774","0.202101789620128","0.189116927568371","0.215086651671886"
"No worries","2017","North Rhine-Westphalia","Not Employed","344","0.177648464997465","0.160245635522458","0.195051294472471"
"No worries","2017","Rhineland-Palatinate,Saarland","Employed","188","0.210292179075436","0.185122473469187","0.235461884681684"
"No worries","2017","Rhineland-Palatinate,Saarland","Not Employed","93","0.171262938657617","0.138662046523969","0.203863830791265"
"No worries","2017","Saxony-Anhalt","Employed","76","0.13446956220071","0.106511746049564","0.162427378351856"
"No worries","2017","Saxony-Anhalt","Not Employed","45","0.125646782147584","0.0909225052645921","0.160371059030576"
"No worries","2017","Saxony","Employed","199","0.167014984111306","0.144922866616517","0.189107101606094"
"No worries","2017","Saxony","Not Employed","82","0.13346494724495","0.105222835265624","0.161707059224277"
"No worries","2017","Schleswig-Holstein","Employed","138","0.212411356140321","0.180772617159908","0.244050095120734"
"No worries","2017","Schleswig-Holstein","Not Employed","55","0.250125650309495","0.201521703614316","0.298729597004673"
"No worries","2017","Thuringia","Employed","98","0.163020292500563","0.134732064782257","0.19130852021887"
"No worries","2017","Thuringia","Not Employed","47","0.179485863094714","0.138329876647947","0.220641849541482"
"Some worries","2017","Baden-Württemberg","Employed","933","0.424846355076754","0.404124391847468","0.44556831830604"
"Some worries","2017","Baden-Württemberg","Not Employed","379","0.457802896057857","0.424250445082745","0.491355347032969"
"Some worries","2017","Bavaria","Employed","1276","0.435080543540156","0.417343011587581","0.452818075492731"
"Some worries","2017","Bavaria","Not Employed","485","0.413709859816086","0.385727854077001","0.44169186555517"
"Some worries","2017","Berlin","Employed","272","0.420984729377951","0.38334681573334","0.458622643022562"
"Some worries","2017","Berlin","Not Employed","123","0.379229956682618","0.326801528735013","0.431658384630222"
"Some worries","2017","Brandenburg","Employed","254","0.420857684159726","0.381679576685706","0.460035791633745"
"Some worries","2017","Brandenburg","Not Employed","146","0.33441933218362","0.289618164994056","0.379220499373184"
"Some worries","2017","Bremen","Employed","64","0.497859445613923","0.41382745311944","0.581891438108406"
"Some worries","2017","Bremen","Not Employed","43","0.425934899987984","0.320189707105181","0.531680092870788"
"Some worries","2017","Hamburg","Employed","144","0.479396233650705","0.424401712915292","0.534390754386117"
"Some worries","2017","Hamburg","Not Employed","66","0.409913121762468","0.33120739191259","0.488618851612346"
"Some worries","2017","Hesse","Employed","564","0.444534861994331","0.417173286551216","0.471896437437446"
"Some worries","2017","Hesse","Not Employed","231","0.42736370383789","0.384680059398591","0.470047348277189"
"Some worries","2017","Lower Saxony","Employed","846","0.440045247551494","0.417214753805532","0.462875741297457"
"Some worries","2017","Lower Saxony","Not Employed","385","0.446751042364772","0.413885050538835","0.479617034190709"
"Some worries","2017","Mecklenburg-Western Pomerania","Employed","158","0.419293942755227","0.367963928272408","0.470623957238046"
"Some worries","2017","Mecklenburg-Western Pomerania","Not Employed","79","0.352197100494071","0.289922893865138","0.414471307123005"
"Some worries","2017","North Rhine-Westphalia","Employed","1613","0.43978342077277","0.423733388122662","0.455833453422878"
"Some worries","2017","North Rhine-Westphalia","Not Employed","771","0.413541275015048","0.391118542380433","0.435964007649664"
"Some worries","2017","Rhineland-Palatinate,Saarland","Employed","509","0.479126165962196","0.448271235572436","0.509981096351957"
"Some worries","2017","Rhineland-Palatinate,Saarland","Not Employed","249","0.440315839147517","0.397357936362708","0.483273741932326"
"Some worries","2017","Saxony-Anhalt","Employed","216","0.3734372337441","0.333796546344277","0.413077921143923"
"Some worries","2017","Saxony-Anhalt","Not Employed","129","0.347287641568027","0.297408421830815","0.397166861305239"
"Some worries","2017","Saxony","Employed","421","0.381759636661737","0.352984677656632","0.410534595666843"
"Some worries","2017","Saxony","Not Employed","208","0.418556834207184","0.377588213073627","0.459525455340742"
"Some worries","2017","Schleswig-Holstein","Employed","284","0.448295239280614","0.409825786714579","0.486764691846648"
"Some worries","2017","Schleswig-Holstein","Not Employed","138","0.448112973148095","0.392302330600206","0.503923615695984"
"Some worries","2017","Thuringia","Employed","249","0.33966093154655","0.303392085703178","0.375929777389922"
"Some worries","2017","Thuringia","Not Employed","146","0.459253650675966","0.405809772629686","0.512697528722247"
"Big worries","2018","Baden-Württemberg","Employed","451","0.234288805019255","0.215845589660057","0.252732020378454"
"Big worries","2018","Baden-Württemberg","Not Employed","188","0.284313132031608","0.252327024290087","0.316299239773129"
"Big worries","2018","Bavaria","Employed","818","0.313076099535447","0.29599336361588","0.330158835455015"
"Big worries","2018","Bavaria","Not Employed","358","0.311996659299989","0.285195881851061","0.338797436748918"
"Big worries","2018","Berlin","Employed","139","0.209592777752398","0.17922331198049","0.239962243524307"
"Big worries","2018","Berlin","Not Employed","133","0.478626978138838","0.422928706870306","0.534325249407371"
"Big worries","2018","Brandenburg","Employed","261","0.465536109246373","0.42639873664415","0.504673481848595"
"Big worries","2018","Brandenburg","Not Employed","169","0.412288067851676","0.364465430468709","0.460110705234644"
"Big worries","2018","Bremen","Employed","39","0.338485100971764","0.258957436139864","0.418012765803664"
"Big worries","2018","Bremen","Not Employed","29","","",""
"Big worries","2018","Hamburg","Employed","56","0.14187469839371","0.103524964011818","0.180224432775602"
"Big worries","2018","Hamburg","Not Employed","47","0.35986657993103","0.287072532987887","0.432660626874174"
"Big worries","2018","Hesse","Employed","331","0.283768641633185","0.258324763690836","0.309212519575533"
"Big worries","2018","Hesse","Not Employed","165","0.332798152305467","0.291412243826245","0.374184060784689"
"Big worries","2018","Lower Saxony","Employed","426","0.249773524868497","0.229468881506936","0.270078168230057"
"Big worries","2018","Lower Saxony","Not Employed","241","0.323337779500753","0.29076163439991","0.355913924601596"
"Big worries","2018","Mecklenburg-Western Pomerania","Employed","114","0.407450249408558","0.356763528768305","0.45813697004881"
"Big worries","2018","Mecklenburg-Western Pomerania","Not Employed","98","0.427907147549159","0.364915647676173","0.490898647422145"
"Big worries","2018","North Rhine-Westphalia","Employed","1009","0.271004948816729","0.256505703732236","0.285504193901222"
"Big worries","2018","North Rhine-Westphalia","Not Employed","580","0.3467331128385","0.324867815935065","0.368598409741934"
"Big worries","2018","Rhineland-Palatinate,Saarland","Employed","275","0.286896188274607","0.258720842029863","0.315071534519351"
"Big worries","2018","Rhineland-Palatinate,Saarland","Not Employed","157","0.311520850908017","0.270805437119336","0.352236264696698"
"Big worries","2018","Saxony-Anhalt","Employed","243","0.463787052081433","0.422919555504541","0.504654548658326"
