"plj0046","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2002","Brandenburg","West Germany","","","","","2"
"Some worries","2002","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2002","Mecklenburg-Western Pomerania","East Germany","269","0.502372041428189","0.45914737518111","0.545596707675269","2"
"Some worries","2002","Saxony","West Germany","","","","","2"
"Some worries","2002","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2002","Saxony-Anhalt","East Germany","482","0.477243469485724","0.445778295103582","0.508708643867867","2"
"Some worries","2002","Schleswig-Holstein","West Germany","311","0.470894707688096","0.434409518433883","0.50737989694231","2"
"Some worries","2002","Lower Saxony","East Germany","","","","","2"
"Some worries","2002","Bremen","West Germany","78","0.461675237858115","0.38717213901176","0.53617833670447","2"
"Some worries","2002","Bremen","East Germany","","","","","2"
"Some worries","2002","North Rhine-Westphalia","West Germany","2276","0.461805648926821","0.447773596876116","0.475837700977525","2"
"Some worries","2002","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2002","Hesse","East Germany","","","","","2"
"Some worries","2002","Rhineland-Palatinate,Saarland","West Germany","649","0.48727071741038","0.460744817714268","0.513796617106492","2"
"Some worries","2002","Baden-Württemberg","West Germany","1451","0.5163676415073","0.497841099317979","0.53489418369662","2"
"Some worries","2002","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2002","Hesse","West Germany","756","0.46029225433091","0.436073574081741","0.484510934580078","2"
"Some worries","2002","Bavaria","West Germany","1552","0.468209526292757","0.451062198150556","0.485356854434958","2"
"Some worries","2002","Bavaria","East Germany","","","","","2"
"Some worries","2002","Berlin","West Germany","182","0.420986101496174","0.376111563747867","0.465860639244482","2"
"Some worries","2002","Brandenburg","East Germany","460","0.47151031136062","0.439899969483032","0.503120653238207","2"
"Big worries","2003","Hamburg","West Germany","56","0.280181298345275","0.2287597184992","0.331602878191351","1"
"Big worries","2003","Hamburg","East Germany","","","","","1"
"Big worries","2003","Lower Saxony","West Germany","452","0.261949303347883","0.242188956841484","0.281709649854282","1"
"Big worries","2003","Lower Saxony","East Germany","","","","","1"
"Big worries","2003","Bremen","West Germany","41","0.306878755191421","0.238154022917788","0.375603487465054","1"
"Big worries","2003","Bremen","East Germany","","","","","1"
"Big worries","2003","North Rhine-Westphalia","West Germany","1249","0.289483248098114","0.276452167105091","0.302514329091137","1"
"Big worries","2003","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2003","Hesse","West Germany","349","0.243911549155501","0.222121100920565","0.265701997390438","1"
"Big worries","2003","Hesse","East Germany","","","","","1"
"Big worries","2003","Rhineland-Palatinate,Saarland","West Germany","311","0.242231013287187","0.219274637746967","0.265187388827407","1"
"Big worries","2003","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2003","Baden-Württemberg","West Germany","584","0.2526903816475","0.236241198896013","0.269139564398988","1"
"Big worries","2003","Schleswig-Holstein","West Germany","99","0.178035256378954","0.149025808589745","0.207044704168164","1"
"Big worries","2003","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2003","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2003","Bavaria","West Germany","801","0.294687912477015","0.278680497968046","0.310695326985983","1"
"Big worries","2003","Bavaria","East Germany","","","","","1"
"Big worries","2003","Berlin","West Germany","135","0.275783308474815","0.234537665914501","0.317028951035129","1"
"Big worries","2003","Berlin","East Germany","111","0.301637752390929","0.255307929396563","0.347967575385295","1"
"Big worries","2003","Brandenburg","West Germany","","","","","1"
"Big worries","2003","Brandenburg","East Germany","263","0.291142716719484","0.262178315495282","0.320107117943685","1"
"Big worries","2003","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2003","Mecklenburg-Western Pomerania","East Germany","132","0.285470430082823","0.246652078695457","0.324288781470189","1"
"Big worries","2003","Saxony","West Germany","","","","","1"
"Big worries","2003","Saxony","East Germany","437","0.28118103037048","0.259234374890468","0.303127685850492","1"
"Big worries","2003","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2003","Saxony-Anhalt","East Germany","243","0.28855606209591","0.259498438364007","0.317613685827813","1"
"Big worries","2003","Thuringia","West Germany","","","","","1"
"Big worries","2003","Thuringia","East Germany","274","0.288128696559295","0.259404995006481","0.316852398112109","1"
"No worries","2003","Schleswig-Holstein","West Germany","305","0.392967907058469","0.355930188453008","0.43000562566393","3"
"No worries","2003","Lower Saxony","West Germany","531","0.25790190178867","0.238241120756188","0.277562682821152","3"
"No worries","2003","Brandenburg","East Germany","223","0.217504021395833","0.191200924222951","0.243807118568716","3"
"No worries","2003","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2003","Hamburg","West Germany","130","0.359363118258557","0.304423327487317","0.414302909029797","3"
"No worries","2003","Hamburg","East Germany","","","","","3"
"No worries","2003","Lower Saxony","East Germany","","","","","3"
"No worries","2003","Bremen","West Germany","51","0.274680207515961","0.208167674550594","0.341192740481329","3"
"No worries","2003","Bremen","East Germany","","","","","3"
"No worries","2003","North Rhine-Westphalia","West Germany","1317","0.265533893335157","0.252844892498775","0.278222894171539","3"
"No worries","2003","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2003","Hesse","West Germany","411","0.251569986602335","0.229552451857489","0.273587521347182","3"
"No worries","2003","Hesse","East Germany","","","","","3"
"No worries","2003","Rhineland-Palatinate,Saarland","West Germany","406","0.298658092204624","0.274135178336197","0.323181006073051","3"
"No worries","2003","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2003","Baden-Württemberg","West Germany","748","0.251459403663672","0.235036826766363","0.267881980560981","3"
"No worries","2003","Baden-Württemberg","East Germany","","","","","3"
"No worries","2003","Bavaria","West Germany","925","0.255200139445804","0.239892451035553","0.270507827856055","3"
"No worries","2003","Bavaria","East Germany","","","","","3"
"No worries","2003","Berlin","West Germany","111","0.264701924286923","0.223985457555091","0.305418391018756","3"
"No worries","2003","Berlin","East Germany","104","0.295084786834867","0.249046488001407","0.341123085668328","3"
"No worries","2003","Brandenburg","West Germany","","","","","3"
"No worries","2003","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2003","Mecklenburg-Western Pomerania","East Germany","121","0.218175888666449","0.182677852631145","0.253673924701753","3"
"No worries","2003","Saxony","West Germany","","","","","3"
"No worries","2003","Saxony","East Germany","401","0.247827721613524","0.226751188456859","0.26890425477019","3"
"No worries","2003","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2003","Saxony-Anhalt","East Germany","216","0.201148338398783","0.1754404770449","0.226856199752666","3"
"No worries","2003","Thuringia","West Germany","","","","","3"
"No worries","2003","Thuringia","East Germany","211","0.201219006177654","0.175792027056232","0.226645985299077","3"
"Some worries","2003","Lower Saxony","West Germany","919","0.480148794863447","0.457696006444964","0.50260158328193","2"
"Some worries","2003","Saxony","East Germany","774","0.470991248015996","0.446624171928781","0.495358324103211","2"
"Some worries","2003","Thuringia","East Germany","470","0.510652297263051","0.478948022206196","0.542356572319905","2"
"Some worries","2003","Hamburg","West Germany","107","0.360455583396167","0.305479282441562","0.415431884350772","2"
"Some worries","2003","Hamburg","East Germany","","","","","2"
"Some worries","2003","Thuringia","West Germany","","","","","2"
"Some worries","2003","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2003","Lower Saxony","East Germany","","","","","2"
"Some worries","2003","Bremen","West Germany","81","0.418441037292618","0.344932285031363","0.491949789553873","2"
"Some worries","2003","Bremen","East Germany","","","","","2"
"Some worries","2003","North Rhine-Westphalia","West Germany","2087","0.444982858566729","0.430703575475456","0.459262141658002","2"
"Some worries","2003","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2003","Hesse","West Germany","732","0.504518464242163","0.479148728150632","0.529888200333695","2"
"Some worries","2003","Hesse","East Germany","","","","","2"
"Some worries","2003","Rhineland-Palatinate,Saarland","West Germany","621","0.459110894508189","0.432409561043232","0.485812227973147","2"
"Some worries","2003","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2003","Baden-Württemberg","West Germany","1349","0.495850214688828","0.476924393606161","0.514776035771495","2"
"Some worries","2003","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2003","Berlin","East Germany","162","0.403277460774204","0.353759173845861","0.452795747702546","2"
"Some worries","2003","Brandenburg","West Germany","","","","","2"
"Some worries","2003","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2003","Mecklenburg-Western Pomerania","East Germany","267","0.496353681250728","0.453379770772788","0.539327591728669","2"
"Some worries","2003","Saxony","West Germany","","","","","2"
"Some worries","2003","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2003","Saxony-Anhalt","East Germany","475","0.510295599505307","0.478236407847275","0.542354791163339","2"
"Some worries","2003","Schleswig-Holstein","West Germany","264","0.428996836562577","0.391464451632079","0.466529221493075","2"
"Some worries","2003","Bavaria","West Germany","1390","0.450111948077181","0.432643803456204","0.467580092698159","2"
"Some worries","2003","Bavaria","East Germany","","","","","2"
"Some worries","2003","Berlin","West Germany","205","0.459514767238262","0.413520736331514","0.505508798145009","2"
"Some worries","2003","Brandenburg","East Germany","459","0.491353261884683","0.459479212557959","0.523227311211407","2"
"Big worries","2004","Schleswig-Holstein","West Germany","133","0.212292519671378","0.181328272870745","0.243256766472011","1"
"Big worries","2004","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2004","Hamburg","West Germany","73","0.299778762973969","0.247672738740146","0.351884787207792","1"
"Big worries","2004","Hamburg","East Germany","","","","","1"
"Big worries","2004","Lower Saxony","West Germany","562","0.330593553842281","0.309368232374093","0.351818875310468","1"
"Big worries","2004","Lower Saxony","East Germany","","","","","1"
"Big worries","2004","Bremen","West Germany","48","0.361807264526793","0.289145152079626","0.434469376973959","1"
"Big worries","2004","Bremen","East Germany","","","","","1"
"Big worries","2004","North Rhine-Westphalia","West Germany","1503","0.349534977904571","0.335643510916934","0.363426444892207","1"
"Big worries","2004","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2004","Hesse","West Germany","426","0.315362846985948","0.291194919220351","0.339530774751544","1"
"Big worries","2004","Hesse","East Germany","","","","","1"
"Big worries","2004","Rhineland-Palatinate,Saarland","West Germany","329","0.278807961190763","0.25430008633696","0.303315836044566","1"
"Big worries","2004","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2004","Baden-Württemberg","West Germany","731","0.310107892356684","0.292342508363643","0.327873276349725","1"
