"plj0046","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2018","(0) in school","169","0.488572591886931","0.435902194980623","0.541242988793239"
"No worries","2018","(1a) inadequately completed","121","0.266817210364821","0.229303457491982","0.30433096323766"
"No worries","2018","(1b) general elementary school","376","0.173959242408438","0.157025333624073","0.190893151192803"
"No worries","2018","(1c) basic vocational qualification","681","0.143790716040561","0.133906643155951","0.15367478892517"
"No worries","2018","(2a) intermediate vocational","1012","0.16749727933976","0.157887115240526","0.177107443438994"
"No worries","2018","(2b) intermediate general qualification","208","0.244308971640766","0.214440956167217","0.274176987114316"
"No worries","2018","(2c_gen) general maturity certificate","595","0.419560609094995","0.394264705516486","0.444856512673505"
"No worries","2018","(2c_voc) vocational maturity certificate","779","0.309555339519074","0.291572828791819","0.327537850246329"
"No worries","2018","(3a) lower tertiary education","690","0.358431628623704","0.337304044992746","0.379559212254662"
"No worries","2018","(3b) higher tertiary education","1741","0.41666943902009","0.402013742618095","0.431325135422085"
"Some worries","2018","(0) in school","138","0.364599671380232","0.313884033104778","0.415315309655687"
"Some worries","2018","(1a) inadequately completed","207","0.359714412378151","0.31900983546739","0.400418989288913"
"Some worries","2018","(1b) general elementary school","802","0.439064055727944","0.41689468828865","0.461233423167239"
"Some worries","2018","(1c) basic vocational qualification","2045","0.419859727284325","0.405957026793364","0.433762427775286"
"Some worries","2018","(2a) intermediate vocational","2544","0.434516038300404","0.421759079709437","0.447272996891371"
"Some worries","2018","(2b) intermediate general qualification","341","0.448677424079799","0.414104626460181","0.483250221699417"
"Some worries","2018","(2c_gen) general maturity certificate","636","0.435251882617828","0.409837935039051","0.460665830196605"
"Some worries","2018","(2c_voc) vocational maturity certificate","1159","0.456919537601672","0.437543333770933","0.476295741432411"
"Some worries","2018","(3a) lower tertiary education","886","0.450188169829752","0.428268738984158","0.472107600675346"
"Some worries","2018","(3b) higher tertiary education","1940","0.431568421080674","0.416844712984698","0.44629212917665"
"Big worries","2019","(0) in school","31","0.105777546621886","0.07254453707982","0.139010556163952"
"Big worries","2019","(1a) inadequately completed","166","0.366494446967646","0.321004192280629","0.411984701654662"
"Big worries","2019","(1b) general elementary school","631","0.391843442037172","0.368423602714172","0.415263281360172"
"Big worries","2019","(1c) basic vocational qualification","1831","0.397904094805789","0.383580880252814","0.412227309358765"
"Big worries","2019","(2a) intermediate vocational","2100","0.364265129419568","0.351994278951028","0.376535979888108"
"Big worries","2019","(2b) intermediate general qualification","264","0.31450936199955","0.281986799068343","0.347031924930757"
"Big worries","2019","(2c_gen) general maturity certificate","252","0.160283747670273","0.141503897223151","0.179063598117395"
"Big worries","2019","(2c_voc) vocational maturity certificate","575","0.204027607455812","0.188684312816487","0.219370902095138"
"Big worries","2019","(3a) lower tertiary education","418","0.202225908995531","0.185453354776471","0.218998463214591"
"Big worries","2019","(3b) higher tertiary education","673","0.136574354595082","0.126855713274949","0.146292995915215"
"No worries","2019","(0) in school","163","0.484572227974658","0.430569797095681","0.538574658853635"
"No worries","2019","(1a) inadequately completed","94","0.209257792623164","0.170854564137863","0.247661021108466"
"No worries","2019","(1b) general elementary school","309","0.159031665420508","0.14148673913493","0.176576591706086"
"No worries","2019","(1c) basic vocational qualification","736","0.165614520674039","0.154736471163066","0.176492570185012"
"No worries","2019","(2a) intermediate vocational","1196","0.190511825807577","0.180498137444356","0.200525514170797"
"No worries","2019","(2b) intermediate general qualification","195","0.255081842082566","0.224549419638527","0.285614264526604"
"No worries","2019","(2c_gen) general maturity certificate","608","0.416010610708776","0.390779533768295","0.441241687649258"
"No worries","2019","(2c_voc) vocational maturity certificate","883","0.340271801903992","0.322232461324549","0.358311142483435"
"No worries","2019","(3a) lower tertiary education","845","0.383927382698468","0.363618719391099","0.404236046005837"
"No worries","2019","(3b) higher tertiary education","2080","0.43096002179179","0.416944851288717","0.444975192294864"
"Some worries","2019","(0) in school","135","0.409650225403456","0.356511462206332","0.462788988600579"
"Some worries","2019","(1a) inadequately completed","171","0.42424776040919","0.377588585674821","0.470906935143559"
"Some worries","2019","(1b) general elementary school","729","0.44912489254232","0.425261616779936","0.472988168304704"
"Some worries","2019","(1c) basic vocational qualification","1919","0.436481384520172","0.42196844273725","0.450994326303094"
"Some worries","2019","(2a) intermediate vocational","2612","0.445223044772856","0.432550148747252","0.457895940798459"
"Some worries","2019","(2b) intermediate general qualification","324","0.430408795917884","0.395727971238135","0.465089620597633"
"Some worries","2019","(2c_gen) general maturity certificate","606","0.423705641620951","0.398410599132515","0.449000684109386"
"Some worries","2019","(2c_voc) vocational maturity certificate","1192","0.455700590640195","0.436738602032621","0.474662579247769"
"Some worries","2019","(3a) lower tertiary education","940","0.413846708306001","0.393279933199806","0.434413483412196"
"Some worries","2019","(3b) higher tertiary education","2043","0.432465623613127","0.418444578528935","0.446486668697319"
