"plj0046","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2013","Rhineland-Palatinate,Saarland","Single parent ","37","0.384712827144998","0.284197081112008","0.485228573177989","2"
"Some worries","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","58","0.457604799342151","0.374180798896942","0.541028799787359","2"
"Some worries","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","57","0.410716289657216","0.331456956278725","0.489975623035707","2"
"Some worries","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","37","0.476747925855913","0.357153599998811","0.596342251713014","2"
"Some worries","2013","Baden-Württemberg","1-pers.-HH","151","0.387705107322612","0.337720908163995","0.437689306481228","2"
"Some worries","2013","Baden-Württemberg","(Married) couple without C. ","348","0.44228924932768","0.408086321713606","0.476492176941754","2"
"Some worries","2013","Schleswig-Holstein","Single parent ","15","","","","2"
"Some worries","2013","Schleswig-Holstein","Couple + C. LE 16 ","25","","","","2"
"Some worries","2013","Schleswig-Holstein","Couple + C. GT 16 ","30","0.388620954973855","0.275240734125017","0.502001175822694","2"
"Some worries","2013","Schleswig-Holstein","Couple + C. LE and GT 16","16","","","","2"
"Some worries","2013","Hamburg","1-pers.-HH","22","","","","2"
"Some worries","2013","Hamburg","(Married) couple without C. ","54","0.455218762537503","0.367918764815813","0.542518760259193","2"
"Some worries","2013","Lower Saxony","Couple + C. GT 16 ","107","0.435002406731872","0.373548822832125","0.49645599063162","2"
"Some worries","2013","Lower Saxony","Couple + C. LE and GT 16","34","0.262816758708426","0.178625365611918","0.347008151804935","2"
"Some worries","2013","Bremen","1-pers.-HH","9","","","","2"
"Some worries","2013","Bremen","(Married) couple without C. ","19","","","","2"
"Some worries","2013","Hesse","1-pers.-HH","95","0.482753882300273","0.417460624334629","0.548047140265917","2"
"Some worries","2013","Hesse","(Married) couple without C. ","229","0.46227416113063","0.419462755052834","0.505085567208427","2"
"Some worries","2013","Baden-Württemberg","Single parent ","43","0.34038476109903","0.25340342791692","0.427366094281139","2"
"Some worries","2013","Baden-Württemberg","Couple + C. LE 16 ","113","0.326401282090237","0.275423261959689","0.377379302220785","2"
"Some worries","2013","Baden-Württemberg","Couple + C. GT 16 ","142","0.395285632352757","0.342852534698307","0.447718730007207","2"
"Some worries","2013","Baden-Württemberg","Couple + C. LE and GT 16","45","0.283014804898078","0.205876140592151","0.360153469204004","2"
"Some worries","2013","Bavaria","1-pers.-HH","217","0.417582794110835","0.375357678849689","0.45980790937198","2"
"Some worries","2013","Bavaria","(Married) couple without C. ","493","0.433236517900057","0.404059448456144","0.46241358734397","2"
"Some worries","2013","Bavaria","Single parent ","59","0.402535808230807","0.326309001026095","0.47876261543552","2"
"Some worries","2013","Bavaria","Couple + C. LE 16 ","163","0.335196706639891","0.291138658929992","0.37925475434979","2"
"Some worries","2013","Bavaria","Couple + C. GT 16 ","189","0.43547784886798","0.390019514438579","0.48093618329738","2"
"Some worries","2013","Bavaria","Couple + C. LE and GT 16","54","0.366272652891501","0.296084748652778","0.436460557130225","2"
"Some worries","2013","Berlin","1-pers.-HH","81","0.341933853129132","0.280495979704912","0.403371726553352","2"
"Some worries","2013","Berlin","(Married) couple without C. ","114","0.36444194715602","0.31034122138344","0.418542672928601","2"
"Some worries","2013","Berlin","Single parent ","19","","","","2"
"Some worries","2013","Berlin","Couple + C. LE 16 ","35","0.406357846998471","0.307592867153145","0.505122826843797","2"
"Some worries","2013","Berlin","Couple + C. GT 16 ","33","0.402712194309405","0.28160581212573","0.523818576493079","2"
"Some worries","2013","Berlin","Couple + C. LE and GT 16","8","","","","2"
"Some worries","2013","Brandenburg","1-pers.-HH","68","0.4472051498238","0.366829441002201","0.5275808586454","2"
"Some worries","2013","Brandenburg","(Married) couple without C. ","174","0.455038434494947","0.406176729151095","0.503900139838799","2"
"Some worries","2013","Brandenburg","Single parent ","16","","","","2"
"Some worries","2013","Brandenburg","Couple + C. LE 16 ","36","0.598378642730888","0.497656759626827","0.699100525834949","2"
"Some worries","2013","Brandenburg","Couple + C. GT 16 ","37","0.548013850197064","0.433845692817622","0.662182007576505","2"
"Some worries","2013","Brandenburg","Couple + C. LE and GT 16","8","","","","2"
"Some worries","2013","Mecklenburg-Western Pomerania","1-pers.-HH","38","0.345361808168628","0.250246526459314","0.440477089877942","2"
"Some worries","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","99","0.501283955043378","0.433497406704084","0.569070503382671","2"
"Some worries","2013","Mecklenburg-Western Pomerania","Single parent ","25","","","","2"
"Some worries","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","30","0.370765960982501","0.256798839909998","0.484733082055004","2"
"Some worries","2013","Saxony-Anhalt","Couple + C. GT 16 ","29","","","","2"
"Some worries","2013","Saxony-Anhalt","Couple + C. LE and GT 16","3","","","","2"
"Some worries","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","13","","","","2"
"Some worries","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","","","2"
"Some worries","2013","Saxony","1-pers.-HH","89","0.415400184063871","0.353819683197279","0.476980684930463","2"
"Some worries","2013","Saxony","(Married) couple without C. ","267","0.431002132754016","0.390347907226908","0.471656358281124","2"
"Some worries","2013","Saxony","Single parent ","37","0.480640624528627","0.368313272653732","0.592967976403523","2"
"Some worries","2013","Saxony","Couple + C. LE 16 ","82","0.456983519390467","0.388958095739839","0.525008943041095","2"
"Some worries","2013","Saxony","Couple + C. GT 16 ","67","0.427269509898817","0.351559680031372","0.502979339766263","2"
"Some worries","2013","Saxony","Couple + C. LE and GT 16","23","","","","2"
"Some worries","2013","Saxony-Anhalt","1-pers.-HH","60","0.319128329609944","0.244282041233313","0.393974617986576","2"
"Some worries","2013","Saxony-Anhalt","(Married) couple without C. ","169","0.472137065010181","0.418757739186076","0.525516390834286","2"
"Some worries","2013","Saxony-Anhalt","Single parent ","22","","","","2"
"Some worries","2013","Saxony-Anhalt","Couple + C. LE 16 ","41","0.378519725044147","0.281999093147442","0.475040356940852","2"
"Some worries","2013","Thuringia","1-pers.-HH","70","0.480927984144097","0.399604135749378","0.562251832538816","2"
"Some worries","2013","Thuringia","(Married) couple without C. ","164","0.426352754077244","0.37339461933035","0.479310888824138","2"
"Some worries","2013","Thuringia","Single parent ","17","","","","2"
"Some worries","2013","Thuringia","Couple + C. LE 16 ","46","0.460470338528684","0.365584008114366","0.555356668943003","2"
"Some worries","2013","Thuringia","Couple + C. GT 16 ","63","0.515249716214465","0.429992913448662","0.600506518980269","2"
"Some worries","2013","Thuringia","Couple + C. LE and GT 16","8","","","","2"
"Big worries","2014","Schleswig-Holstein","1-pers.-HH","21","","","","1"
"Big worries","2014","Schleswig-Holstein","(Married) couple without C. ","55","0.180643730615142","0.13441040753155","0.226877053698734","1"
"Big worries","2014","Schleswig-Holstein","Single parent ","23","","","","1"
"Big worries","2014","Schleswig-Holstein","Couple + C. LE 16 ","64","0.190663049695588","0.14206608079004","0.239260018601136","1"
"Big worries","2014","Schleswig-Holstein","Couple + C. GT 16 ","18","","","","1"
"Big worries","2014","Schleswig-Holstein","Couple + C. LE and GT 16","12","","","","1"
"Big worries","2014","Hamburg","1-pers.-HH","5","","","","1"
"Big worries","2014","Hamburg","(Married) couple without C. ","25","","","","1"
"Big worries","2014","Hamburg","Single parent ","10","","","","1"
"Big worries","2014","Hamburg","Couple + C. LE 16 ","18","","","","1"
"Big worries","2014","Hamburg","Couple + C. GT 16 ","6","","","","1"
"Big worries","2014","Hamburg","Couple + C. LE and GT 16","1","","","","1"
"Big worries","2014","Lower Saxony","1-pers.-HH","74","0.2477287670194","0.197521755811643","0.297935778227157","1"
"Big worries","2014","Lower Saxony","(Married) couple without C. ","167","0.23056864641458","0.201009910707699","0.260127382121461","1"
"Big worries","2014","Lower Saxony","Single parent ","55","0.175045381747223","0.128404327492844","0.221686436001602","1"
"Big worries","2014","Lower Saxony","Couple + C. LE 16 ","135","0.226620158490182","0.194311871866763","0.258928445113602","1"
"Big worries","2014","Lower Saxony","Couple + C. GT 16 ","54","0.228786750642962","0.180524866505762","0.277048634780162","1"
"Big worries","2014","Lower Saxony","Couple + C. LE and GT 16","61","0.211269854927057","0.161651266629084","0.26088844322503","1"
"Big worries","2014","Bremen","1-pers.-HH","9","","","","1"
"Big worries","2014","Bremen","(Married) couple without C. ","8","","","","1"
"Big worries","2014","Bremen","Single parent ","10","","","","1"
"Big worries","2014","Bremen","Couple + C. LE 16 ","13","","","","1"
"Big worries","2014","Bremen","Couple + C. GT 16 ","11","","","","1"
"Big worries","2014","Bremen","Couple + C. LE and GT 16","9","","","","1"
"Big worries","2014","North Rhine-Westphalia","1-pers.-HH","187","0.2952271480146","0.25991518953838","0.330539106490821","1"
"Big worries","2014","North Rhine-Westphalia","(Married) couple without C. ","477","0.313461366031685","0.290224101747042","0.336698630316327","1"
"Big worries","2014","Hesse","Couple + C. LE 16 ","100","0.226568222887271","0.18908034650398","0.264056099270562","1"
"Big worries","2014","Hesse","Couple + C. GT 16 ","33","0.173967300141031","0.122696407890609","0.225238192391454","1"
"Big worries","2014","Hesse","Couple + C. LE and GT 16","39","0.221103647411095","0.160478943993911","0.281728350828279","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","42","0.191411853843703","0.141430534904376","0.241393172783029","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","85","0.228264446226999","0.188777221010557","0.267751671443441","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","Single parent ","28","","","","1"
"Big worries","2014","Baden-Württemberg","Single parent ","51","0.260658164861624","0.202383719134902","0.318932610588345","1"
"Big worries","2014","Baden-Württemberg","Couple + C. LE 16 ","177","0.224342174258205","0.197603933027344","0.251080415489065","1"
"Big worries","2014","Baden-Württemberg","Couple + C. GT 16 ","86","0.211673015215203","0.171889191303525","0.251456839126881","1"
"Big worries","2014","Baden-Württemberg","Couple + C. LE and GT 16","72","0.236867469961081","0.19042954032827","0.283305399593892","1"
"Big worries","2014","Bavaria","1-pers.-HH","144","0.256552915167607","0.220605301145628","0.292500529189586","1"
"Big worries","2014","Bavaria","(Married) couple without C. ","289","0.241693981943948","0.217710482480724","0.265677481407172","1"
"Big worries","2014","Bavaria","Single parent ","124","0.222877010419886","0.181887001453016","0.263867019386756","1"
"Big worries","2014","Bavaria","Couple + C. LE 16 ","242","0.234234120763068","0.209735015029899","0.258733226496236","1"
"Big worries","2014","Bavaria","Couple + C. GT 16 ","124","0.200880624035219","0.166175950334818","0.235585297735619","1"
"Big worries","2014","Bavaria","Couple + C. LE and GT 16","85","0.282308170429438","0.237404156546813","0.327212184312063","1"
"Big worries","2014","Berlin","1-pers.-HH","49","0.241986055937574","0.186271467030962","0.297700644844187","1"
"Big worries","2014","Berlin","(Married) couple without C. ","100","0.304442031848054","0.254023282018303","0.354860781677804","1"
"Big worries","2014","Berlin","Single parent ","40","0.377271707968719","0.282271510347762","0.472271905589676","1"
"Big worries","2014","Berlin","Couple + C. LE 16 ","39","0.1869507695197","0.134094440393282","0.239807098646118","1"
"Big worries","2014","Berlin","Couple + C. GT 16 ","17","","","","1"
"Big worries","2014","Berlin","Couple + C. LE and GT 16","9","","","","1"
"Big worries","2014","Brandenburg","1-pers.-HH","52","0.335528107356118","0.260216419948588","0.410839794763649","1"
"Big worries","2014","Brandenburg","(Married) couple without C. ","122","0.285580089455669","0.241370483687393","0.329789695223945","1"
"Big worries","2014","Brandenburg","Single parent ","35","0.399865178708747","0.303368647915738","0.496361709501757","1"
"Big worries","2014","Brandenburg","Couple + C. LE 16 ","58","0.271974979571662","0.212356783178202","0.331593175965121","1"
"Big worries","2014","Brandenburg","Couple + C. GT 16 ","24","","","","1"
"Big worries","2014","Brandenburg","Couple + C. LE and GT 16","20","","","","1"
"Big worries","2014","Mecklenburg-Western Pomerania","1-pers.-HH","32","0.368943250299677","0.274840699248345","0.463045801351008","1"
"Big worries","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","46","0.246758364118807","0.189264127021299","0.304252601216315","1"
"Big worries","2014","Mecklenburg-Western Pomerania","Single parent ","21","","","","1"
"Big worries","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","29","","","","1"
"Big worries","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","7","","","","1"
"Big worries","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","","","1"
"Big worries","2014","Saxony","1-pers.-HH","69","0.286131309610227","0.230219559184857","0.342043060035597","1"
"Big worries","2014","Saxony","(Married) couple without C. ","199","0.354319582915458","0.315560227724325","0.393078938106591","1"
"Big worries","2014","Saxony","Single parent ","39","0.366023496837233","0.280192042801916","0.45185495087255","1"
"Big worries","2014","Saxony","Couple + C. LE 16 ","81","0.28802829471291","0.242794120105421","0.333262469320399","1"
"Big worries","2014","Saxony","Couple + C. GT 16 ","51","0.432066608783946","0.35803657946171","0.506096638106183","1"
"Big worries","2014","Saxony","Couple + C. LE and GT 16","19","","","","1"
"Big worries","2014","North Rhine-Westphalia","Single parent ","171","0.32980699313259","0.289818898937929","0.36979508732725","1"
"Big worries","2014","North Rhine-Westphalia","Couple + C. LE 16 ","391","0.237761920200521","0.216167842604848","0.259355997796195","1"
"Big worries","2014","North Rhine-Westphalia","Couple + C. GT 16 ","260","0.328772666711769","0.295505457074344","0.362039876349194","1"
"Big worries","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","134","0.33900150568969","0.296476374377217","0.381526637002162","1"
"Big worries","2014","Hesse","1-pers.-HH","60","0.271991055340098","0.21497648825849","0.329005622421707","1"
"Big worries","2014","Hesse","(Married) couple without C. ","117","0.229805470108923","0.19385243035972","0.265758509858126","1"
"Big worries","2014","Hesse","Single parent ","41","0.190736794029626","0.13185077801958","0.249622810039672","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","76","0.222579123747679","0.18171173693325","0.263446510562108","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","29","","","","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","28","","","","1"
"Big worries","2014","Baden-Württemberg","1-pers.-HH","96","0.241657258740352","0.198896006413066","0.284418511067637","1"
"Big worries","2014","Baden-Württemberg","(Married) couple without C. ","193","0.222231212799507","0.194049152766804","0.25041327283221","1"
"Big worries","2014","Saxony-Anhalt","1-pers.-HH","51","0.314529302721958","0.241898094624628","0.387160510819287","1"
"Big worries","2014","Saxony-Anhalt","(Married) couple without C. ","114","0.330790728244753","0.281428697711325","0.380152758778181","1"
"Big worries","2014","Saxony-Anhalt","Single parent ","24","","","","1"
"Big worries","2014","Saxony-Anhalt","Couple + C. LE 16 ","73","0.467365443430491","0.395854870685998","0.538876016174985","1"
"Big worries","2014","Saxony-Anhalt","Couple + C. GT 16 ","30","0.297536390868485","0.204117192121338","0.390955589615632","1"
"Big worries","2014","Saxony-Anhalt","Couple + C. LE and GT 16","9","","","","1"
"Big worries","2014","Thuringia","1-pers.-HH","49","0.31938053386936","0.246450793229384","0.392310274509335","1"
"Big worries","2014","Thuringia","(Married) couple without C. ","86","0.275649033299227","0.228082554751816","0.323215511846639","1"
"Big worries","2014","Thuringia","Single parent ","26","","","","1"
"Big worries","2014","Thuringia","Couple + C. LE 16 ","73","0.279020571772503","0.21934483730771","0.338696306237296","1"
"Big worries","2014","Thuringia","Couple + C. GT 16 ","40","0.319716090119393","0.240157244753711","0.399274935485074","1"
"Big worries","2014","Thuringia","Couple + C. LE and GT 16","10","","","","1"
"No worries","2014","Schleswig-Holstein","1-pers.-HH","57","0.405410694838768","0.323790648274248","0.487030741403289","3"
"No worries","2014","Schleswig-Holstein","(Married) couple without C. ","91","0.310484491543254","0.254881360421932","0.366087622664576","3"
"No worries","2014","Schleswig-Holstein","Single parent ","26","","","","3"
"No worries","2014","Schleswig-Holstein","Couple + C. LE 16 ","77","0.333255834076061","0.274940908871591","0.391570759280531","3"
"No worries","2014","Schleswig-Holstein","Couple + C. GT 16 ","37","0.351242377011742","0.252620894426789","0.449863859596696","3"
"No worries","2014","Schleswig-Holstein","Couple + C. LE and GT 16","16","","","","3"
"No worries","2014","Hamburg","1-pers.-HH","34","0.568699657748067","0.45184260453943","0.685556710956705","3"
"No worries","2014","Hamburg","(Married) couple without C. ","49","0.321906586275888","0.242504490625114","0.401308681926661","3"
"No worries","2014","Hamburg","Single parent ","20","","","","3"
"No worries","2014","Hamburg","Couple + C. LE 16 ","48","0.589586964300334","0.497240695712299","0.681933232888369","3"
"No worries","2014","Hamburg","Couple + C. GT 16 ","13","","","","3"
"No worries","2014","Hamburg","Couple + C. LE and GT 16","13","","","","3"
"No worries","2014","Lower Saxony","1-pers.-HH","90","0.316160143656618","0.262082260170025","0.370238027143211","3"
"No worries","2014","Lower Saxony","(Married) couple without C. ","230","0.293664097073213","0.261702250867747","0.325625943278678","3"
"No worries","2014","Lower Saxony","Single parent ","86","0.318201483181485","0.261032939816445","0.375370026546525","3"
"No worries","2014","Lower Saxony","Couple + C. LE 16 ","230","0.347574265755096","0.31082424554978","0.384324285960412","3"
"No worries","2014","Lower Saxony","Couple + C. GT 16 ","109","0.354265646706247","0.299312437138442","0.409218856274052","3"
"No worries","2014","Lower Saxony","Couple + C. LE and GT 16","90","0.375412090852726","0.316553165111129","0.434271016594324","3"
"No worries","2014","Bremen","1-pers.-HH","13","","","","3"
"No worries","2014","Bremen","(Married) couple without C. ","11","","","","3"
"No worries","2014","Bremen","Single parent ","11","","","","3"
"No worries","2014","Bremen","Couple + C. LE 16 ","10","","","","3"
"No worries","2014","Bremen","Couple + C. GT 16 ","8","","","","3"
"No worries","2014","Bremen","Couple + C. LE and GT 16","7","","","","3"
"No worries","2014","North Rhine-Westphalia","1-pers.-HH","206","0.303020819591075","0.26744415632308","0.338597482859069","3"
"No worries","2014","North Rhine-Westphalia","(Married) couple without C. ","385","0.26825424857274","0.246061356304575","0.290447140840905","3"
"No worries","2014","North Rhine-Westphalia","Single parent ","144","0.226950771992263","0.1913245115812","0.262577032403325","3"
"No worries","2014","North Rhine-Westphalia","Couple + C. LE 16 ","507","0.353203949143988","0.328959370412323","0.377448527875653","3"
"No worries","2014","North Rhine-Westphalia","Couple + C. GT 16 ","201","0.256930815834521","0.225988242444285","0.287873389224757","3"
"No worries","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","139","0.292944805370571","0.252059789189355","0.333829821551787","3"
"No worries","2014","Hesse","1-pers.-HH","88","0.371403697158545","0.309495353490413","0.433312040826677","3"
"No worries","2014","Hesse","(Married) couple without C. ","177","0.320066837117403","0.280200285651675","0.359933388583131","3"
"No worries","2014","Hesse","Single parent ","71","0.503759165872191","0.428820187957692","0.57869814378669","3"
"No worries","2014","Hesse","Couple + C. LE 16 ","171","0.389659786309863","0.345987178959567","0.433332393660159","3"
"No worries","2014","Hesse","Couple + C. GT 16 ","91","0.429934455230545","0.362976533468897","0.496892376992193","3"
"No worries","2014","Hesse","Couple + C. LE and GT 16","68","0.417024950933512","0.34499421660852","0.489055685258503","3"
"No worries","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","91","0.384195768300349","0.322400213526373","0.445991323074325","3"
"No worries","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","170","0.376615436009728","0.331029559841174","0.422201312178282","3"
"No worries","2014","Rhineland-Palatinate,Saarland","Single parent ","54","0.392850216716144","0.315463967735825","0.470236465696464","3"
"No worries","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","124","0.352922970362183","0.305974168933997","0.399871771790368","3"
"No worries","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","43","0.328790823879209","0.251524063149566","0.406057584608852","3"
"No worries","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","47","0.397971912626445","0.319112811723668","0.476831013529222","3"
"No worries","2014","Baden-Württemberg","1-pers.-HH","123","0.312572191614631","0.266269478056207","0.358874905173056","3"
"No worries","2014","Baden-Württemberg","(Married) couple without C. ","285","0.372431067132154","0.339659393503624","0.405202740760684","3"
"No worries","2014","Baden-Württemberg","Single parent ","82","0.386810896267337","0.322161211976863","0.451460580557811","3"
"No worries","2014","Baden-Württemberg","Couple + C. LE 16 ","391","0.417158482436034","0.385552589458542","0.448764375413526","3"
"No worries","2014","Baden-Württemberg","Couple + C. GT 16 ","155","0.40764453468554","0.359786750011359","0.455502319359721","3"
"No worries","2014","Baden-Württemberg","Couple + C. LE and GT 16","125","0.388708189257849","0.335465952877389","0.44195042563831","3"
"No worries","2014","Bavaria","1-pers.-HH","190","0.345732739800078","0.306585205818986","0.38488027378117","3"
"No worries","2014","Bavaria","(Married) couple without C. ","384","0.309403650263634","0.283507677006333","0.335299623520935","3"
"No worries","2014","Bavaria","Single parent ","132","0.358093899729629","0.310872950725667","0.405314848733591","3"
"No worries","2014","Bavaria","Couple + C. LE 16 ","442","0.414083118045906","0.385590069687483","0.442576166404329","3"
"No worries","2014","Bavaria","Couple + C. GT 16 ","184","0.306016593241522","0.266099386642299","0.345933799840745","3"
"No worries","2014","Bavaria","Couple + C. LE and GT 16","146","0.325744528505603","0.278991984981095","0.372497072030111","3"
"No worries","2014","Berlin","1-pers.-HH","107","0.465608937600959","0.400719290907504","0.530498584294414","3"
"No worries","2014","Berlin","(Married) couple without C. ","96","0.301576774018477","0.251292592651694","0.35186095538526","3"
"No worries","2014","Berlin","Single parent ","28","","","","3"
"No worries","2014","Berlin","Couple + C. LE 16 ","101","0.539030397597894","0.471450470274149","0.60661032492164","3"
"No worries","2014","Berlin","Couple + C. GT 16 ","21","","","","3"
"No worries","2014","Berlin","Couple + C. LE and GT 16","9","","","","3"
"No worries","2014","Brandenburg","1-pers.-HH","39","0.293760554334654","0.221111102424112","0.366410006245197","3"
"No worries","2014","Brandenburg","(Married) couple without C. ","98","0.231914912808021","0.190605891173455","0.273223934442587","3"
"No worries","2014","Brandenburg","Single parent ","20","","","","3"
"No worries","2014","Brandenburg","Couple + C. LE 16 ","70","0.238156255771991","0.181086612993345","0.295225898550636","3"
"No worries","2014","Brandenburg","Couple + C. GT 16 ","18","","","","3"
"No worries","2014","Brandenburg","Couple + C. LE and GT 16","18","","","","3"
"No worries","2014","Mecklenburg-Western Pomerania","1-pers.-HH","30","0.270994187096668","0.184311395864571","0.357676978328766","3"
"No worries","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","47","0.186610611266815","0.134654261188718","0.238566961344911","3"
"No worries","2014","Mecklenburg-Western Pomerania","Single parent ","15","","","","3"
"No worries","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","35","0.371455504633277","0.283524808917722","0.459386200348831","3"
"No worries","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","13","","","","3"
"No worries","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","17","","","","3"
"No worries","2014","Saxony","1-pers.-HH","90","0.381980101778553","0.32187202542353","0.442088178133575","3"
"No worries","2014","Saxony","(Married) couple without C. ","129","0.232651420659825","0.198412555699903","0.266890285619748","3"
"No worries","2014","Saxony","Single parent ","36","0.276663644767054","0.196955702121973","0.356371587412134","3"
"No worries","2014","Saxony","Couple + C. LE 16 ","144","0.333080398212134","0.286001205742116","0.380159590682152","3"
"No worries","2014","Saxony","Couple + C. GT 16 ","45","0.165240606947222","0.10973678163604","0.220744432258403","3"
"No worries","2014","Saxony","Couple + C. LE and GT 16","26","","","","3"
"No worries","2014","Saxony-Anhalt","1-pers.-HH","45","0.298286175508356","0.226722136450269","0.369850214566443","3"
"No worries","2014","Saxony-Anhalt","(Married) couple without C. ","75","0.206127716433396","0.163687372631339","0.248568060235453","3"
"No worries","2014","Saxony-Anhalt","Single parent ","28","","","","3"
"No worries","2014","Saxony-Anhalt","Couple + C. LE 16 ","44","0.149392667883628","0.0983002459235457","0.200485089843711","3"
"No worries","2014","Saxony-Anhalt","Couple + C. GT 16 ","26","","","","3"
"No worries","2014","Saxony-Anhalt","Couple + C. LE and GT 16","34","0.487469375250113","0.365010100607919","0.609928649892306","3"
"No worries","2014","Thuringia","1-pers.-HH","41","0.299031441455057","0.227416117438155","0.370646765471958","3"
"No worries","2014","Thuringia","(Married) couple without C. ","94","0.298187373750316","0.249490233763033","0.346884513737599","3"
"No worries","2014","Thuringia","Single parent ","17","","","","3"
"No worries","2014","Thuringia","Couple + C. LE 16 ","62","0.261151166082989","0.202706887138384","0.319595445027594","3"
"No worries","2014","Thuringia","Couple + C. GT 16 ","27","","","","3"
"No worries","2014","Thuringia","Couple + C. LE and GT 16","28","","","","3"
"Some worries","2014","Schleswig-Holstein","1-pers.-HH","61","0.478825626400153","0.395779207406264","0.561872045394042","2"
"Some worries","2014","Schleswig-Holstein","(Married) couple without C. ","120","0.508871777841604","0.448794686079095","0.568948869604112","2"
"Some worries","2014","Hamburg","Single parent ","17","","","","2"
"Some worries","2014","Hamburg","Couple + C. LE 16 ","43","0.275436626505703","0.191571023160612","0.359302229850795","2"
"Some worries","2014","Hamburg","Couple + C. GT 16 ","23","","","","2"
"Some worries","2014","Hamburg","Couple + C. LE and GT 16","17","","","","2"
"Some worries","2014","Lower Saxony","1-pers.-HH","120","0.436111089323982","0.378436532914237","0.493785645733727","2"
"Some worries","2014","Lower Saxony","(Married) couple without C. ","383","0.475767256512207","0.44071950701012","0.510815006014295","2"
"Some worries","2014","Lower Saxony","Single parent ","114","0.506753135071292","0.44538987992064","0.568116390221944","2"
"Some worries","2014","Lower Saxony","Couple + C. LE 16 ","280","0.425805575754722","0.387646012874363","0.46396513863508","2"
"Some worries","2014","Bremen","Single parent ","15","","","","2"
"Some worries","2014","Bremen","Couple + C. LE 16 ","25","","","","2"
"Some worries","2014","Bremen","Couple + C. GT 16 ","6","","","","2"
"Some worries","2014","Bremen","Couple + C. LE and GT 16","9","","","","2"
"Some worries","2014","North Rhine-Westphalia","1-pers.-HH","248","0.401752032394325","0.363799677066776","0.439704387721874","2"
"Some worries","2014","North Rhine-Westphalia","(Married) couple without C. ","669","0.418284385395575","0.393575583768666","0.442993187022485","2"
"Some worries","2014","North Rhine-Westphalia","Single parent ","216","0.443242234875148","0.400989527697904","0.485494942052392","2"
"Some worries","2014","North Rhine-Westphalia","Couple + C. LE 16 ","595","0.40903413065549","0.384095123443711","0.43397313786727","2"
"Some worries","2014","North Rhine-Westphalia","Couple + C. GT 16 ","305","0.41429651745371","0.379412358985223","0.449180675922198","2"
"Some worries","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","203","0.368053688939739","0.324728517127334","0.411378860752145","2"
"Some worries","2014","Hesse","Single parent ","59","0.305504040098183","0.236465217441261","0.374542862755104","2"
"Some worries","2014","Hesse","Couple + C. LE 16 ","208","0.383771990802866","0.340222037971832","0.427321943633899","2"
"Some worries","2014","Hesse","Couple + C. GT 16 ","86","0.396098244628424","0.329949280368759","0.462247208888089","2"
"Some worries","2014","Hesse","Couple + C. LE and GT 16","73","0.361871401655393","0.291670437970322","0.432072365340465","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","105","0.424392377855948","0.361600037769326","0.48718471794257","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","179","0.395120117763273","0.349125992061104","0.441114243465442","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","Single parent ","71","0.405386884367727","0.327591386472266","0.483182382263188","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","198","0.424497905890138","0.37593912384633","0.473056687933947","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","70","0.525267661635408","0.443134477641601","0.607400845629215","2"
