"plj0046","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2013","Single parent ","Female","326","0.414059193616994","0.379905884446142","0.448212502787845","2"
"Some worries","2013","Single parent ","Male","127","0.384916015379685","0.330925062262326","0.438906968497045","2"
"Big worries","2014","1-pers.-HH","Female","561","0.27223876817557","0.253068531024787","0.291409005326352","1"
"Big worries","2014","1-pers.-HH","Male","379","0.244624580187605","0.223327385987157","0.265921774388053","1"
"Big worries","2014","Couple + C. LE 16 ","Female","789","0.231321015054964","0.217500335912208","0.245141694197719","1"
"Big worries","2014","(Married) couple without C. ","Female","1058","0.271855556314222","0.258110610709656","0.285600501918789","1"
"Big worries","2014","(Married) couple without C. ","Male","1025","0.256090987270143","0.242496665179783","0.269685309360504","1"
"Big worries","2014","Couple + C. GT 16 ","Female","393","0.271658575796698","0.248755536747102","0.294561614846295","1"
"Big worries","2014","Couple + C. GT 16 ","Male","397","0.261484663296821","0.239985901749328","0.282983424844313","1"
"Big worries","2014","Couple + C. LE 16 ","Male","780","0.238893588855628","0.22425168709799","0.253535490613266","1"
"Big worries","2014","Couple + C. LE and GT 16","Female","261","0.273351970965689","0.247156943859867","0.299546998071511","1"
"Big worries","2014","Couple + C. LE and GT 16","Male","250","0.246708765718907","0.221348117567693","0.272069413870122","1"
"Big worries","2014","Single parent ","Female","560","0.27666035559893","0.256593019414423","0.296727691783437","1"
"Big worries","2014","Single parent ","Male","138","0.231318756426181","0.195179782888102","0.26745772996426","1"
"No worries","2014","(Married) couple without C. ","Female","1099","0.278270251047309","0.264425477964841","0.292115024129777","3"
"No worries","2014","1-pers.-HH","Male","599","0.387809032657872","0.363668695082552","0.411949370233192","3"
"No worries","2014","1-pers.-HH","Female","645","0.309928094464482","0.29001055492767","0.329845634001294","3"
"No worries","2014","Couple + C. GT 16 ","Female","438","0.305524681010327","0.281807369601752","0.329241992418901","3"
"No worries","2014","Couple + C. LE 16 ","Female","1229","0.348439245212334","0.332822507114642","0.364055983310026","3"
"No worries","2014","Couple + C. LE 16 ","Male","1227","0.396797940481653","0.379998738044526","0.41359714291878","3"
"No worries","2014","(Married) couple without C. ","Male","1222","0.314390412583872","0.299930236352292","0.328850588815451","3"
"No worries","2014","Couple + C. GT 16 ","Male","553","0.313057895521974","0.290370587288038","0.33574520375591","3"
"No worries","2014","Couple + C. LE and GT 16","Female","383","0.325530176266214","0.297989627733233","0.353070724799194","3"
"No worries","2014","Couple + C. LE and GT 16","Male","400","0.359713782552744","0.331481095285226","0.387946469820263","3"
"No worries","2014","Single parent ","Female","569","0.304393458194686","0.283751798541422","0.32503511784795","3"
"No worries","2014","Single parent ","Male","201","0.380974598785469","0.339354846414115","0.422594351156823","3"
"Some worries","2014","(Married) couple without C. ","Female","1868","0.449874192638469","0.434505331088991","0.465243054187947","2"
"Some worries","2014","(Married) couple without C. ","Male","1713","0.429518600145985","0.41410116144435","0.44493603884762","2"
"Some worries","2014","1-pers.-HH","Female","865","0.417833137359948","0.396591733204591","0.439074541515306","2"
"Some worries","2014","1-pers.-HH","Male","587","0.367566387154522","0.343679129893374","0.39145364441567","2"
"Some worries","2014","Couple + C. GT 16 ","Female","618","0.422816743192975","0.397380858425841","0.448252627960109","2"
"Some worries","2014","Couple + C. GT 16 ","Male","655","0.425457441181205","0.401269453615329","0.449645428747081","2"
"Some worries","2014","Couple + C. LE 16 ","Female","1558","0.420239739732702","0.404061840834923","0.436417638630481","2"
"Some worries","2014","Couple + C. LE 16 ","Male","1251","0.364308470662719","0.347783891883","0.380833049442437","2"
"Some worries","2014","Couple + C. LE and GT 16","Female","468","0.401117852768097","0.372310564618795","0.429925140917399","2"
"Some worries","2014","Couple + C. LE and GT 16","Male","460","0.393577451728349","0.364837278802216","0.422317624654481","2"
"Some worries","2014","Single parent ","Female","780","0.418946186206384","0.396813586698263","0.441078785714504","2"
"Some worries","2014","Single parent ","Male","184","0.38770664478835","0.345949707057206","0.429463582519493","2"
"Big worries","2015","1-pers.-HH","Female","616","0.313532110108688","0.293143772054981","0.333920448162395","1"
"Big worries","2015","1-pers.-HH","Male","458","0.319438544011603","0.295795677750536","0.343081410272671","1"
"Big worries","2015","Couple + C. LE 16 ","Female","944","0.286322006718153","0.270610673186792","0.302033340249513","1"
"Big worries","2015","Couple + C. LE 16 ","Male","846","0.270841015175452","0.254579869173147","0.287102161177756","1"
"Big worries","2015","Single parent ","Female","665","0.363463346519512","0.341118359401937","0.385808333637086","1"
"Big worries","2015","(Married) couple without C. ","Female","1270","0.355420623135882","0.340115493636075","0.370725752635688","1"
"Big worries","2015","(Married) couple without C. ","Male","1197","0.340651990975392","0.325379188300104","0.355924793650681","1"
"Big worries","2015","Couple + C. GT 16 ","Female","434","0.323872991949333","0.299281434489791","0.348464549408876","1"
"Big worries","2015","Couple + C. GT 16 ","Male","447","0.33109230783611","0.307172909715907","0.355011705956313","1"
"Big worries","2015","Couple + C. LE and GT 16","Female","340","0.311223059325453","0.28357176769117","0.338874350959736","1"
"Big worries","2015","Couple + C. LE and GT 16","Male","317","0.302452570461198","0.274722990132749","0.330182150789647","1"
"Big worries","2015","Single parent ","Male","169","0.342326005362308","0.301853842811407","0.38279816791321","1"
"No worries","2015","(Married) couple without C. ","Female","800","0.210992755368358","0.197946022786568","0.224039487950148","3"
"No worries","2015","1-pers.-HH","Female","494","0.242301169795827","0.223470890429638","0.261131449162015","3"
"No worries","2015","1-pers.-HH","Male","480","0.316242622825876","0.292663154602321","0.339822091049431","3"
"No worries","2015","Couple + C. LE 16 ","Male","884","0.330780087654812","0.313563902558759","0.347996272750866","3"
"No worries","2015","Couple + C. GT 16 ","Female","333","0.243845155483444","0.221279551541621","0.266410759425267","3"
"No worries","2015","Couple + C. LE 16 ","Female","823","0.272173297185572","0.256703975140108","0.287642619231036","3"
"No worries","2015","Couple + C. LE and GT 16","Female","281","0.25193088049491","0.226003908099165","0.277857852890654","3"
"No worries","2015","Single parent ","Female","389","0.216239581752569","0.197114762048547","0.235364401456591","3"
"No worries","2015","(Married) couple without C. ","Male","916","0.241110154981151","0.22732527316149","0.254895036800812","3"
"No worries","2015","Couple + C. GT 16 ","Male","436","0.27698307474084","0.254237681236152","0.299728468245529","3"
"No worries","2015","Couple + C. LE and GT 16","Male","308","0.285656658647653","0.258385508030197","0.31292780926511","3"
"No worries","2015","Single parent ","Male","163","0.27668884213079","0.238530496711093","0.314847187550486","3"
"Some worries","2015","(Married) couple without C. ","Female","1687","0.433586621495761","0.417740164312065","0.449433078679456","2"
"Some worries","2015","(Married) couple without C. ","Male","1586","0.418237854043457","0.402341763649629","0.434133944437285","2"
"Some worries","2015","1-pers.-HH","Female","879","0.444166720095485","0.42233057456194","0.46600286562903","2"
"Some worries","2015","1-pers.-HH","Male","556","0.36431883316252","0.33991639191125","0.388721274413791","2"
"Some worries","2015","Couple + C. GT 16 ","Female","624","0.432281852567223","0.406248241252993","0.458315463881452","2"
"Some worries","2015","Couple + C. GT 16 ","Male","604","0.39192461742305","0.367111999440437","0.416737235405663","2"
"Some worries","2015","Couple + C. LE 16 ","Female","1413","0.441504696096276","0.424245841989935","0.458763550202616","2"
"Some worries","2015","Couple + C. LE 16 ","Male","1139","0.398378897169736","0.380464899634614","0.416292894704858","2"
"Some worries","2015","Couple + C. LE and GT 16","Female","456","0.436846060179637","0.407223812123638","0.466468308235637","2"
"Some worries","2015","Couple + C. LE and GT 16","Male","429","0.411890770891148","0.382177681231165","0.441603860551131","2"
"Some worries","2015","Single parent ","Female","726","0.420297071727919","0.397366281624129","0.44322786183171","2"
"Some worries","2015","Single parent ","Male","196","0.380985152506902","0.339562711486864","0.42240759352694","2"
"Big worries","2016","1-pers.-HH","Female","979","0.48004669110989","0.458129154736562","0.501964227483219","1"
"Big worries","2016","Couple + C. GT 16 ","Male","605","0.451458918921497","0.425231793165099","0.477686044677895","1"
"Big worries","2016","Couple + C. LE 16 ","Female","1291","0.429466590336386","0.411876271197434","0.447056909475337","1"
"Big worries","2016","Couple + C. LE 16 ","Male","1118","0.391536232495725","0.373227001354405","0.409845463637044","1"
"Big worries","2016","Couple + C. LE and GT 16","Female","379","0.388843507217376","0.359187474300615","0.418499540134136","1"
"Big worries","2016","Couple + C. LE and GT 16","Male","371","0.345974073576323","0.317008143818613","0.374940003334033","1"
"Big worries","2016","Single parent ","Female","774","0.475442270618421","0.451257794545484","0.499626746691358","1"
"Big worries","2016","Single parent ","Male","183","0.40802333589182","0.364728082458117","0.451318589325524","1"
"Big worries","2016","1-pers.-HH","Male","638","0.430256624472545","0.405032235297493","0.455481013647598","1"
"Big worries","2016","(Married) couple without C. ","Female","1791","0.488378665467529","0.4722700360587","0.504487294876358","1"
"Big worries","2016","Couple + C. GT 16 ","Female","652","0.503910704754499","0.477269374097368","0.53055203541163","1"
"Big worries","2016","(Married) couple without C. ","Male","1759","0.482247083279864","0.46600982026496","0.498484346294768","1"
"No worries","2016","(Married) couple without C. ","Female","411","0.113333925746608","0.103118277337165","0.123549574156052","3"
"No worries","2016","1-pers.-HH","Female","275","0.130076331134211","0.115319009742277","0.144833652526144","3"
"No worries","2016","1-pers.-HH","Male","302","0.199931288398986","0.179555179218383","0.220307397579589","3"
"No worries","2016","Couple + C. GT 16 ","Male","245","0.149120048046972","0.130346810998273","0.16789328509567","3"
"No worries","2016","Couple + C. LE 16 ","Female","483","0.157139022538129","0.144206343972501","0.170071701103756","3"
"No worries","2016","Couple + C. LE 16 ","Male","523","0.200582858156236","0.18556180429145","0.215603912021022","3"
"No worries","2016","Couple + C. LE and GT 16","Female","208","0.180137919504731","0.156759110353138","0.203516728656323","3"
"No worries","2016","Couple + C. LE and GT 16","Male","253","0.237228096327723","0.211325182602892","0.263131010052553","3"
"No worries","2016","Single parent ","Female","251","0.144116809052219","0.127108712612769","0.161124905491669","3"
"No worries","2016","Single parent ","Male","118","0.218566440971568","0.182159577854123","0.254973304089013","3"
"No worries","2016","Couple + C. GT 16 ","Female","177","0.119783361168052","0.102481523725822","0.137085198610282","3"
"No worries","2016","(Married) couple without C. ","Male","553","0.151130658077155","0.139491717397151","0.16276959875716","3"
"Some worries","2016","(Married) couple without C. ","Female","1497","0.398287408785863","0.382511341000201","0.414063476571525","2"
"Some worries","2016","(Married) couple without C. ","Male","1326","0.366622258642981","0.350963491839572","0.38228102544639","2"
"Some worries","2016","1-pers.-HH","Female","742","0.389876977755899","0.368480596670254","0.411273358841544","2"
"Some worries","2016","1-pers.-HH","Male","540","0.369812087128469","0.345217314117917","0.394406860139021","2"
"Some worries","2016","Couple + C. GT 16 ","Female","524","0.376305934077449","0.350491920617147","0.40211994753775","2"
"Some worries","2016","Couple + C. GT 16 ","Male","533","0.399421033031531","0.373608089844649","0.425233976218414","2"
"Some worries","2016","Couple + C. LE 16 ","Female","1268","0.413394387125486","0.395894958002971","0.430893816248","2"
"Some worries","2016","Couple + C. LE 16 ","Male","1089","0.407880909348039","0.38944612809309","0.426315690602988","2"
"Some worries","2016","Couple + C. LE and GT 16","Female","451","0.431018573277894","0.400892227826386","0.461144918729401","2"
"Some worries","2016","Couple + C. LE and GT 16","Male","412","0.416797830095954","0.386775769059999","0.44681989113191","2"
"Some worries","2016","Single parent ","Female","613","0.38044092032936","0.356929648802324","0.403952191856396","2"
"Some worries","2016","Single parent ","Male","194","0.373410223136612","0.330798387235317","0.416022059037907","2"
"Big worries","2017","1-pers.-HH","Female","865","0.377705260207313","0.357460370085075","0.39795015032955","1"
"Big worries","2017","Couple + C. GT 16 ","Male","566","0.358656384994364","0.335563855451015","0.381748914537712","1"
"Big worries","2017","Couple + C. LE 16 ","Female","1079","0.355359718161233","0.338613588877388","0.372105847445078","1"
"Big worries","2017","Couple + C. LE 16 ","Male","975","0.33950887746425","0.321946970063973","0.357070784864526","1"
"Big worries","2017","Couple + C. LE and GT 16","Female","358","0.318984700891233","0.291845534898335","0.346123866884131","1"
"Big worries","2017","Couple + C. LE and GT 16","Male","347","0.322679300635203","0.294938534998998","0.350420066271409","1"
"Big worries","2017","Single parent ","Female","650","0.408011329614508","0.384433016451834","0.431589642777183","1"
"Big worries","2017","Single parent ","Male","166","0.314897197051641","0.276079567071093","0.353714827032189","1"
"Big worries","2017","(Married) couple without C. ","Female","1749","0.425480851330453","0.410436667295084","0.440525035365821","1"
"Big worries","2017","1-pers.-HH","Male","593","0.341362509024748","0.318953894673307","0.363771123376189","1"
"Big worries","2017","Couple + C. GT 16 ","Female","551","0.369831351166811","0.346072427723641","0.39359027460998","1"
"Big worries","2017","(Married) couple without C. ","Male","1661","0.396685847300538","0.381680242276524","0.411691452324552","1"
"No worries","2017","(Married) couple without C. ","Female","627","0.154938300177701","0.143927979284318","0.165948621071083","3"
"No worries","2017","1-pers.-HH","Female","404","0.179419862577088","0.163397129327395","0.195442595826781","3"
"No worries","2017","1-pers.-HH","Male","429","0.244979911909601","0.224655014696754","0.265304809122447","3"
"No worries","2017","Couple + C. GT 16 ","Male","398","0.220579332755437","0.200614981382221","0.240543684128653","3"
"No worries","2017","Couple + C. LE 16 ","Female","611","0.197553279209441","0.183622614285609","0.211483944133273","3"
"No worries","2017","Couple + C. LE 16 ","Male","667","0.253583852588298","0.237449039676371","0.269718665500225","3"
"No worries","2017","Couple + C. LE and GT 16","Female","261","0.220377616543592","0.196241965023769","0.244513268063415","3"
"No worries","2017","Couple + C. LE and GT 16","Male","284","0.216774450879606","0.192324207524329","0.241224694234882","3"
"No worries","2017","Single parent ","Female","313","0.172102057374014","0.153992770214966","0.190211344533063","3"
"No worries","2017","Single parent ","Male","149","0.259275953514119","0.222651083827531","0.295900823200707","3"
"No worries","2017","Couple + C. GT 16 ","Female","294","0.175961543838562","0.157221132406455","0.19470195527067","3"
"No worries","2017","(Married) couple without C. ","Male","717","0.174572848806554","0.162929279683906","0.186216417929202","3"
"Some worries","2017","(Married) couple without C. ","Female","1773","0.419580848491847","0.404564820505676","0.434596876478018","2"
"Some worries","2017","(Married) couple without C. ","Male","1705","0.428741303892908","0.413561279291654","0.443921328494163","2"
"Some worries","2017","1-pers.-HH","Female","934","0.4428748772156","0.422132537810044","0.463617216621155","2"
"Some worries","2017","1-pers.-HH","Male","698","0.413657579065652","0.390383097366097","0.436932060765206","2"
"Some worries","2017","Couple + C. GT 16 ","Female","741","0.454207104994627","0.429703081501914","0.478711128487339","2"
"Some worries","2017","Couple + C. GT 16 ","Male","693","0.4207642822502","0.396994021975597","0.444534542524802","2"
"Some worries","2017","Couple + C. LE 16 ","Female","1448","0.447087002629326","0.429691137047313","0.464482868211339","2"
"Some worries","2017","Couple + C. LE 16 ","Male","1151","0.406907269947452","0.388688391091457","0.425126148803447","2"
"Some worries","2017","Couple + C. LE and GT 16","Female","514","0.460637682565175","0.431613956393015","0.489661408737335","2"
"Some worries","2017","Couple + C. LE and GT 16","Male","460","0.460546248485191","0.430969566683164","0.490122930287218","2"
"Some worries","2017","Single parent ","Female","706","0.419886613011477","0.396208756699946","0.443564469323009","2"
"Some worries","2017","Single parent ","Male","235","0.42582684943424","0.384502625431483","0.467151073436996","2"
"Big worries","2018","1-pers.-HH","Female","730","0.303270753957915","0.284497117315177","0.322044390600653","1"
"Big worries","2018","Couple + C. GT 16 ","Male","407","0.273566965783959","0.251082155020737","0.296051776547181","1"
"Big worries","2018","Couple + C. LE 16 ","Female","774","0.25943142903949","0.243442527373246","0.275420330705734","1"
"Big worries","2018","Couple + C. LE 16 ","Male","716","0.278362751363398","0.26100440567472","0.295721097052075","1"
"Big worries","2018","Couple + C. LE and GT 16","Female","291","0.291847697926573","0.265055274437516","0.31864012141563","1"
"Big worries","2018","Couple + C. LE and GT 16","Male","265","0.237043934677599","0.211610199852516","0.262477669502683","1"
"Big worries","2018","Single parent ","Female","546","0.324215845173093","0.301457403125366","0.34697428722082","1"
"Big worries","2018","Single parent ","Male","153","0.276348424987901","0.239985963229001","0.312710886746801","1"
"Big worries","2018","(Married) couple without C. ","Female","1344","0.330647397640183","0.316156868812556","0.34513792646781","1"
"Big worries","2018","1-pers.-HH","Male","539","0.306749740883694","0.285528705367277","0.327970776400112","1"
"Big worries","2018","Couple + C. GT 16 ","Female","418","0.306865197944273","0.283487046596608","0.330243349291937","1"
"Big worries","2018","(Married) couple without C. ","Male","1387","0.359330025754246","0.344365310286039","0.374294741222454","1"
"No worries","2018","1-pers.-HH","Female","588","0.251171626985623","0.233459221039654","0.268884032931593","3"
"No worries","2018","Couple + C. LE 16 ","Female","742","0.276387861649313","0.260074738914108","0.292700984384518","3"
"No worries","2018","(Married) couple without C. ","Female","810","0.199394492882672","0.187087836666272","0.211701149099072","3"
"No worries","2018","1-pers.-HH","Male","567","0.316333067954557","0.294932562378492","0.337733573530621","3"
"No worries","2018","Couple + C. GT 16 ","Male","435","0.266002133135152","0.243715237675651","0.288289028594653","3"
"No worries","2018","Couple + C. LE 16 ","Male","780","0.312459438867932","0.294508412362895","0.33041046537297","3"
"No worries","2018","Couple + C. LE and GT 16","Female","344","0.266699836527684","0.240636933197636","0.292762739857732","3"
"No worries","2018","Couple + C. LE and GT 16","Male","361","0.339528951384305","0.311207777590395","0.367850125178215","3"
"No worries","2018","Single parent ","Female","410","0.256544531797987","0.235310607265528","0.277778456330446","3"
"No worries","2018","Single parent ","Male","206","0.346362884012258","0.307673300826698","0.385052467197818","3"
"No worries","2018","(Married) couple without C. ","Male","889","0.228820489263737","0.215718726832546","0.241922251694928","3"
"No worries","2018","Couple + C. GT 16 ","Female","382","0.220707648239002","0.199685049873621","0.241730246604383","3"
"Some worries","2018","(Married) couple without C. ","Female","1895","0.469958109477145","0.454585100746125","0.485331118208164","2"
"Some worries","2018","(Married) couple without C. ","Male","1673","0.411849484982017","0.39649914394516","0.427199826018873","2"
"Some worries","2018","1-pers.-HH","Female","985","0.445557619056462","0.425258309369859","0.465856928743065","2"
"Some worries","2018","1-pers.-HH","Male","708","0.376917191161749","0.354616141378603","0.399218240944894","2"
"Some worries","2018","Couple + C. GT 16 ","Female","695","0.472427153816725","0.447120417624158","0.497733890009292","2"
"Some worries","2018","Couple + C. GT 16 ","Male","668","0.460430901080889","0.4352908946942","0.485570907467578","2"
"Some worries","2018","Couple + C. LE 16 ","Female","1371","0.464180709311197","0.445988836308059","0.482372582314335","2"
"Some worries","2018","Couple + C. LE 16 ","Male","1065","0.40917780976867","0.39013514431896","0.42822047521838","2"
"Some worries","2018","Couple + C. LE and GT 16","Female","471","0.441452465545743","0.412187867024168","0.470717064067318","2"
"Some worries","2018","Couple + C. LE and GT 16","Male","448","0.423427113938096","0.393876780192369","0.452977447683822","2"
"Some worries","2018","Single parent ","Female","669","0.41923962302892","0.395248473447958","0.443230772609882","2"
"Some worries","2018","Single parent ","Male","222","0.377288690999841","0.337875618232431","0.416701763767251","2"
"Big worries","2019","Couple + C. GT 16 ","Male","395","0.276709036444522","0.254365293761258","0.299052779127786","1"
"Big worries","2019","Couple + C. LE 16 ","Female","646","0.236347199472016","0.220153705262829","0.252540693681204","1"
"Big worries","2019","Couple + C. LE and GT 16","Male","252","0.218477044139537","0.193695050568347","0.243259037710728","1"
"Big worries","2019","Single parent ","Female","472","0.298869526910937","0.2755163939533","0.322222659868574","1"
"Big worries","2019","1-pers.-HH","Female","616","0.270637842798387","0.252496362213544","0.288779323383231","1"
"Big worries","2019","1-pers.-HH","Male","546","0.283414743260786","0.26331446323997","0.303515023281603","1"
"Big worries","2019","(Married) couple without C. ","Female","1299","0.319560689774467","0.305416071747728","0.333705307801206","1"
"Big worries","2019","Couple + C. LE and GT 16","Female","256","0.260285931005391","0.234355541826162","0.28621632018462","1"
"Big worries","2019","Couple + C. LE 16 ","Male","645","0.253379550089645","0.236417937529106","0.270341162650183","1"
"Big worries","2019","Couple + C. GT 16 ","Female","375","0.2807950983532","0.257371993271043","0.304218203435357","1"
"Big worries","2019","Single parent ","Male","151","0.244225827031355","0.208956068933555","0.279495585129155","1"
"Big worries","2019","(Married) couple without C. ","Male","1377","0.332401809965824","0.318398118419814","0.346405501511834","1"
"No worries","2019","Couple + C. GT 16 ","Male","504","0.296786574806992","0.273969843237794","0.319603306376189","3"
"No worries","2019","Couple + C. LE and GT 16","Male","384","0.350327608040518","0.321715697899393","0.378939518181643","3"
"No worries","2019","(Married) couple without C. ","Female","975","0.221394402939717","0.208800453934749","0.233988351944686","3"
"No worries","2019","1-pers.-HH","Female","630","0.251759307235201","0.234036999120827","0.269481615349575","3"
"No worries","2019","Couple + C. LE 16 ","Female","794","0.30449427896016","0.286953160253039","0.32203539766728","3"
"No worries","2019","Couple + C. LE 16 ","Male","859","0.337362605011228","0.31892443312956","0.355800776892897","3"
"No worries","2019","Single parent ","Female","371","0.24096780040287","0.219149821428308","0.262785779377431","3"
"No worries","2019","Single parent ","Male","192","0.392367171653414","0.352282566520075","0.432451776786752","3"
"No worries","2019","Couple + C. LE and GT 16","Female","341","0.291063322694851","0.264219200159525","0.317907445230177","3"
"No worries","2019","1-pers.-HH","Male","614","0.314820934725873","0.294105655160009","0.335536214291738","3"
"No worries","2019","(Married) couple without C. ","Male","1201","0.270667796334244","0.257459881508695","0.283875711159793","3"
"No worries","2019","Couple + C. GT 16 ","Female","373","0.234204829856855","0.212131003530663","0.256278656183047","3"
"Some worries","2019","(Married) couple without C. ","Female","1901","0.459044907285816","0.443929214912964","0.474160599658668","2"
"Some worries","2019","(Married) couple without C. ","Male","1769","0.396930393699932","0.382386048655424","0.41147473874444","2"
"Some worries","2019","1-pers.-HH","Female","1058","0.477602849966412","0.457207051689755","0.497998648243068","2"
"Some worries","2019","1-pers.-HH","Male","771","0.40176432201334","0.379897846259427","0.423630797767254","2"
"Some worries","2019","Couple + C. GT 16 ","Female","666","0.485000071789945","0.458950662948308","0.511049480631581","2"
"Some worries","2019","Couple + C. GT 16 ","Male","641","0.426504388748486","0.401803388946342","0.451205388550631","2"
"Some worries","2019","Couple + C. LE 16 ","Female","1204","0.459158521567824","0.440163767030755","0.478153276104893","2"
"Some worries","2019","Couple + C. LE 16 ","Male","1022","0.409257844899127","0.390083130415491","0.428432559382763","2"
"Some worries","2019","Couple + C. LE and GT 16","Female","503","0.448650746299757","0.419259409379614","0.478042083219901","2"
"Some worries","2019","Couple + C. LE and GT 16","Male","432","0.431195347819945","0.401493664189769","0.460897031450121","2"
"Some worries","2019","Single parent ","Female","633","0.460162672686193","0.434735851957721","0.485589493414665","2"
"Some worries","2019","Single parent ","Male","227","0.363407001315231","0.323921447185324","0.402892555445138","2"
