"plj0046","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2013","Couple + C. GT 16 ","direct migration background","91","0.388134135756426","0.326608146960466","0.449660124552385","2"
"Some worries","2013","Couple + C. GT 16 ","indirect migration background","48","0.330432202527432","0.251379431355883","0.40948497369898","2"
"Some worries","2013","Couple + C. GT 16 ","no migration background","916","0.413126841446983","0.392767656641744","0.433486026252221","2"
"Some worries","2013","Couple + C. LE 16 ","direct migration background","152","0.453012749330978","0.400178600434438","0.505846898227518","2"
"Some worries","2013","Couple + C. LE 16 ","indirect migration background","68","0.43024020331927","0.358111155459578","0.502369251178962","2"
"Some worries","2013","Couple + C. LE 16 ","no migration background","826","0.366484983611576","0.346522039130287","0.386447928092866","2"
"Some worries","2013","Couple + C. LE and GT 16","direct migration background","64","0.425028958172457","0.344841968556754","0.505215947788161","2"
"Big worries","2014","1-pers.-HH","indirect migration background","30","0.269670254865157","0.200251905596424","0.33908860413389","1"
"Big worries","2014","1-pers.-HH","no migration background","835","0.268795130778936","0.253138332046721","0.284451929511152","1"
"Big worries","2014","Couple + C. GT 16 ","direct migration background","123","0.215882842313176","0.182513994623289","0.249251690003063","1"
"Big worries","2014","Couple + C. GT 16 ","indirect migration background","58","0.219033921699479","0.167245005370314","0.270822838028644","1"
"Big worries","2014","Couple + C. GT 16 ","no migration background","609","0.277335396873231","0.258733633036711","0.295937160709752","1"
"Big worries","2014","Couple + C. LE 16 ","direct migration background","390","0.215476639615113","0.19637093082392","0.234582348406305","1"
"Big worries","2014","Couple + C. LE 16 ","indirect migration background","156","0.264740793719056","0.228489573741242","0.30099201369687","1"
"Big worries","2014","Couple + C. LE 16 ","no migration background","1023","0.238723888029244","0.226248975846283","0.251198800212204","1"
"Big worries","2014","Couple + C. LE and GT 16","direct migration background","129","0.258388231929577","0.223390852463813","0.293385611395342","1"
"Big worries","2014","Couple + C. LE and GT 16","indirect migration background","47","0.213593610812889","0.159559302111563","0.267627919514214","1"
"Big worries","2014","Couple + C. LE and GT 16","no migration background","335","0.265874549852283","0.242732192414121","0.289016907290445","1"
"Big worries","2014","Single parent ","direct migration background","79","0.257746411011813","0.21090843132244","0.304584390701185","1"
"Big worries","2014","Single parent ","indirect migration background","66","0.256643268109423","0.200317687268842","0.312968848950005","1"
"Big worries","2014","Single parent ","no migration background","553","0.265129611061259","0.245102110030842","0.285157112091675","1"
"Big worries","2014","1-pers.-HH","direct migration background","75","0.172075295856646","0.135039956675364","0.209110635037929","1"
"Big worries","2014","(Married) couple without C. ","no migration background","1829","0.276545412245505","0.265891464785987","0.287199359705023","1"
"Big worries","2014","(Married) couple without C. ","indirect migration background","50","0.252111620375757","0.192815086832016","0.311408153919497","1"
"Big worries","2014","(Married) couple without C. ","direct migration background","204","0.178942603013416","0.155280057665182","0.202605148361649","1"
"No worries","2014","1-pers.-HH","no migration background","1022","0.340279086172553","0.32354621422112","0.357011958123986","3"
"No worries","2014","Couple + C. GT 16 ","indirect migration background","101","0.421251577350276","0.359424213599854","0.483078941100699","3"
"No worries","2014","Couple + C. GT 16 ","direct migration background","190","0.353765378497317","0.314986571680569","0.392544185314065","3"
"No worries","2014","1-pers.-HH","indirect migration background","71","0.319290291420211","0.24636602083979","0.392214562000631","3"
"No worries","2014","(Married) couple without C. ","direct migration background","320","0.365687784324694","0.335955752491456","0.395419816157933","3"
"No worries","2014","(Married) couple without C. ","indirect migration background","81","0.411784534455682","0.344577038262811","0.478992030648553","3"
"No worries","2014","(Married) couple without C. ","no migration background","1920","0.283234845797304","0.272502776522739","0.293966915071868","3"
"No worries","2014","1-pers.-HH","direct migration background","151","0.401381121098592","0.353284416784981","0.449477825412203","3"
"No worries","2014","Couple + C. GT 16 ","no migration background","700","0.294420148592955","0.275481894793604","0.313358402392306","3"
"No worries","2014","Couple + C. LE and GT 16","no migration background","518","0.345867016512976","0.320951398091337","0.370782634934614","3"
"No worries","2014","Single parent ","direct migration background","108","0.365798987637501","0.314221473997792","0.417376501277209","3"
"No worries","2014","Single parent ","indirect migration background","84","0.356024764727662","0.294277633033971","0.417771896421354","3"
"No worries","2014","Single parent ","no migration background","578","0.316940791997444","0.295829708869313","0.338051875125576","3"
"No worries","2014","Couple + C. LE 16 ","direct migration background","569","0.341524798895547","0.319488383474228","0.363561214316866","3"
"No worries","2014","Couple + C. LE and GT 16","indirect migration background","80","0.382975926216023","0.318886151327829","0.447065701104217","3"
"No worries","2014","Couple + C. LE 16 ","no migration background","1701","0.384752515056841","0.370515002712853","0.398990027400829","3"
"No worries","2014","Couple + C. LE 16 ","indirect migration background","186","0.348251882089717","0.30910667573709","0.387397088442343","3"
"No worries","2014","Couple + C. LE and GT 16","direct migration background","185","0.323940861288227","0.286526695599002","0.361355026977452","3"
"Some worries","2014","(Married) couple without C. ","direct migration background","484","0.45536961266189","0.424626291459686","0.486112933864094","2"
"Some worries","2014","(Married) couple without C. ","indirect migration background","75","0.336103845168562","0.271597669048869","0.400610021288254","2"
"Some worries","2014","(Married) couple without C. ","no migration background","3022","0.440219741957191","0.428395719917614","0.452043763996769","2"
"Some worries","2014","1-pers.-HH","direct migration background","173","0.426543583044762","0.378015452865331","0.475071713224192","2"
"Some worries","2014","1-pers.-HH","indirect migration background","56","0.411039453714632","0.334076252915694","0.488002654513571","2"
"Some worries","2014","Couple + C. LE and GT 16","indirect migration background","94","0.403430462971088","0.33875093601398","0.468109989928196","2"
"Some worries","2014","Couple + C. LE and GT 16","no migration background","547","0.388258433634741","0.362729744340863","0.41378712292862","2"
"Some worries","2014","Single parent ","direct migration background","148","0.376454601350687","0.324572682293645","0.428336520407728","2"
"Some worries","2014","Single parent ","indirect migration background","81","0.387331967162914","0.324512191345891","0.450151742979938","2"
"Some worries","2014","Single parent ","no migration background","735","0.417929596941297","0.395551064950178","0.440308128932416","2"
"Some worries","2014","1-pers.-HH","no migration background","1223","0.39092578304851","0.373693016768584","0.408158549328437","2"
"Some worries","2014","Couple + C. GT 16 ","direct migration background","271","0.430351779189507","0.390195187799724","0.47050837057929","2"
"Some worries","2014","Couple + C. GT 16 ","indirect migration background","86","0.359714500950245","0.299620536637349","0.419808465263141","2"
"Some worries","2014","Couple + C. GT 16 ","no migration background","916","0.428244454533814","0.407683931893442","0.448804977174186","2"
"Some worries","2014","Couple + C. LE 16 ","direct migration background","820","0.44299856148934","0.419915711278433","0.466081411700247","2"
"Some worries","2014","Couple + C. LE 16 ","indirect migration background","227","0.387007324191227","0.346987129905563","0.427027518476892","2"
"Some worries","2014","Couple + C. LE 16 ","no migration background","1762","0.376523596913916","0.362345283690607","0.390701910137225","2"
"Some worries","2014","Couple + C. LE and GT 16","direct migration background","287","0.417670906782196","0.378242229170448","0.457099584393944","2"
"Big worries","2015","1-pers.-HH","indirect migration background","40","0.307086789128384","0.234467460508994","0.379706117747774","1"
"Big worries","2015","1-pers.-HH","no migration background","943","0.323461508292917","0.306637579348422","0.340285437237412","1"
"Big worries","2015","Couple + C. GT 16 ","direct migration background","147","0.329902214583576","0.288398560173682","0.371405868993471","1"
"Big worries","2015","Couple + C. GT 16 ","indirect migration background","45","0.17927422040932","0.12904203873902","0.22950640207962","1"
"Big worries","2015","Couple + C. GT 16 ","no migration background","689","0.338577546714052","0.318625417377186","0.358529676050919","1"
"Big worries","2015","Couple + C. LE 16 ","direct migration background","443","0.30534707936178","0.282094438549103","0.328599720174456","1"
"Big worries","2015","Couple + C. LE 16 ","indirect migration background","141","0.258836487474068","0.220251776112745","0.297421198835392","1"
"Big worries","2015","Couple + C. LE 16 ","no migration background","1206","0.272940641836741","0.259216015558748","0.286665268114733","1"
"Big worries","2015","Couple + C. LE and GT 16","direct migration background","149","0.287570322022402","0.248666752370956","0.326473891673848","1"
"Big worries","2015","Couple + C. LE and GT 16","indirect migration background","59","0.251448567023378","0.195134606371782","0.307762527674974","1"
"Big worries","2015","Couple + C. LE and GT 16","no migration background","449","0.323672213473513","0.299013618618785","0.34833080832824","1"
"Big worries","2015","Single parent ","direct migration background","87","0.229433387475497","0.181452255952456","0.277414518998537","1"
"Big worries","2015","Single parent ","indirect migration background","68","0.346087182340765","0.284201833251032","0.407972531430499","1"
"Big worries","2015","Single parent ","no migration background","679","0.377820498830633","0.355334718092848","0.400306279568417","1"
"Big worries","2015","(Married) couple without C. ","no migration background","2127","0.354074547002008","0.34235258448332","0.365796509520696","1"
"Big worries","2015","1-pers.-HH","direct migration background","91","0.251148020808379","0.20622494865608","0.296071092960677","1"
"Big worries","2015","(Married) couple without C. ","indirect migration background","62","0.327671151819004","0.260036041327087","0.395306262310921","1"
"Big worries","2015","(Married) couple without C. ","direct migration background","278","0.306806555484873","0.276284917615939","0.337328193353808","1"
"No worries","2015","Couple + C. GT 16 ","direct migration background","142","0.295600764143599","0.255321006792181","0.335880521495018","3"
"No worries","2015","Couple + C. GT 16 ","indirect migration background","78","0.334532826413289","0.272744451874458","0.39632120095212","3"
"No worries","2015","1-pers.-HH","no migration background","793","0.265200516286685","0.249324502396367","0.281076530177003","3"
"No worries","2015","1-pers.-HH","indirect migration background","64","0.344283067851666","0.269483640465656","0.419082495237675","3"
"No worries","2015","Single parent ","no migration background","404","0.221110271567289","0.201863858116603","0.240356685017976","3"
"No worries","2015","(Married) couple without C. ","direct migration background","201","0.243338637225574","0.214939535116301","0.271737739334848","3"
"No worries","2015","(Married) couple without C. ","indirect migration background","58","0.35698524636459","0.287945715826707","0.426024776902472","3"
"No worries","2015","(Married) couple without C. ","no migration background","1457","0.22022357313617","0.210066262640208","0.230380883632132","3"
"No worries","2015","1-pers.-HH","direct migration background","117","0.346576747040891","0.297281666451507","0.395871827630275","3"
"No worries","2015","Couple + C. GT 16 ","no migration background","549","0.252411637091218","0.234096648157221","0.270726626025216","3"
"No worries","2015","Couple + C. LE and GT 16","indirect migration background","66","0.295206575919124","0.235999365039664","0.354413786798584","3"
"No worries","2015","Couple + C. LE and GT 16","no migration background","388","0.25831256070401","0.235244014523885","0.281381106884136","3"
"No worries","2015","Single parent ","direct migration background","83","0.28876927943191","0.237054124375959","0.340484434487862","3"
"No worries","2015","Single parent ","indirect migration background","65","0.278214509902517","0.219919802847366","0.336509216957668","3"
"No worries","2015","Couple + C. LE 16 ","direct migration background","388","0.280084605187332","0.257413284793396","0.302755925581269","3"
"No worries","2015","Couple + C. LE 16 ","indirect migration background","134","0.28449421040309","0.244748635428188","0.324239785377991","3"
"No worries","2015","Couple + C. LE 16 ","no migration background","1185","0.308932686430014","0.294697157924612","0.323168214935415","3"
"No worries","2015","Couple + C. LE and GT 16","direct migration background","135","0.287037485172682","0.248155442214822","0.325919528130543","3"
"Some worries","2015","(Married) couple without C. ","direct migration background","398","0.449854807289552","0.41693000782828","0.482779606750824","2"
"Some worries","2015","(Married) couple without C. ","indirect migration background","65","0.315343601816407","0.248387436307811","0.382299767325003","2"
"Some worries","2015","(Married) couple without C. ","no migration background","2810","0.425701879861822","0.413582420231573","0.437821339492071","2"
"Some worries","2015","1-pers.-HH","direct migration background","150","0.402275232150731","0.351480479389758","0.453069984911703","2"
"Some worries","2015","1-pers.-HH","indirect migration background","51","0.34863014301995","0.273609887758329","0.423650398281571","2"
"Some worries","2015","Couple + C. LE and GT 16","indirect migration background","103","0.453344857057498","0.388727121703448","0.517962592411548","2"
"Some worries","2015","Couple + C. LE and GT 16","no migration background","546","0.418015225822477","0.392020283222","0.444010168422954","2"
"Some worries","2015","Single parent ","direct migration background","125","0.481797333092593","0.424778398164006","0.53881626802118","2"
"Some worries","2015","Single parent ","indirect migration background","94","0.375698307756718","0.312696641182082","0.438699974331354","2"
"Some worries","2015","Single parent ","no migration background","703","0.401069229602078","0.378338920137183","0.423799539066972","2"
"Some worries","2015","1-pers.-HH","no migration background","1234","0.411337975420398","0.393640868314299","0.429035082526497","2"
"Some worries","2015","Couple + C. GT 16 ","direct migration background","204","0.374497021272824","0.331773847626509","0.417220194919139","2"
"Some worries","2015","Couple + C. GT 16 ","indirect migration background","101","0.486192953177391","0.420740121523092","0.55164578483169","2"
"Some worries","2015","Couple + C. GT 16 ","no migration background","923","0.409010816194729","0.388281839162263","0.429739793227196","2"
"Some worries","2015","Couple + C. LE 16 ","direct migration background","676","0.414568315450888","0.389695346368446","0.43944128453333","2"
"Some worries","2015","Couple + C. LE 16 ","indirect migration background","220","0.456669302122842","0.412788099397409","0.500550504848275","2"
"Some worries","2015","Couple + C. LE 16 ","no migration background","1656","0.418126671733246","0.402929959144125","0.433323384322367","2"
"Some worries","2015","Couple + C. LE and GT 16","direct migration background","236","0.425392192804916","0.382898258909574","0.467886126700257","2"
"Big worries","2016","1-pers.-HH","indirect migration background","48","0.283627675878128","0.21378324185552","0.353472109900736","1"
"Big worries","2016","1-pers.-HH","no migration background","1379","0.472067586691651","0.453752357358279","0.490382816025023","1"
"Big worries","2016","Couple + C. GT 16 ","direct migration background","229","0.49219410624397","0.447792295287605","0.536595917200336","1"
"Big worries","2016","Couple + C. GT 16 ","indirect migration background","70","0.272011444043908","0.210028619935293","0.333994268152523","1"
"Big worries","2016","Couple + C. GT 16 ","no migration background","958","0.488284694349576","0.466651730726015","0.509917657973136","1"
"Big worries","2016","Couple + C. LE 16 ","direct migration background","685","0.390023454299321","0.366762089269538","0.413284819329103","1"
"Big worries","2016","Couple + C. LE 16 ","indirect migration background","212","0.431022304058424","0.386011257823417","0.476033350293431","1"
"Big worries","2016","Couple + C. LE 16 ","no migration background","1512","0.414865546122558","0.398811099901008","0.430919992344109","1"
"Big worries","2016","Couple + C. LE and GT 16","direct migration background","215","0.386710393365082","0.345366610495289","0.428054176234875","1"
"Big worries","2016","Couple + C. LE and GT 16","indirect migration background","68","0.247136361743863","0.192220171165531","0.302052552322194","1"
"Big worries","2016","Couple + C. LE and GT 16","no migration background","467","0.379728597695485","0.353387320577193","0.406069874813776","1"
"Big worries","2016","Single parent ","direct migration background","144","0.450615829488226","0.394219116852881","0.507012542123571","1"
"Big worries","2016","Single parent ","indirect migration background","82","0.421993915678849","0.356131066338069","0.487856765019629","1"
"Big worries","2016","Single parent ","no migration background","731","0.459417518655121","0.435135007774845","0.483700029535398","1"
"Big worries","2016","(Married) couple without C. ","no migration background","3038","0.498267081829246","0.485770882932371","0.51076328072612","1"
"Big worries","2016","1-pers.-HH","direct migration background","190","0.409342477008622","0.3645052877594","0.454179666257844","1"
"Big worries","2016","(Married) couple without C. ","indirect migration background","58","0.290092014181096","0.22361209342934","0.356571934932851","1"
"Big worries","2016","(Married) couple without C. ","direct migration background","454","0.439587898370677","0.408947497603283","0.470228299138072","1"
"No worries","2016","Couple + C. GT 16 ","direct migration background","87","0.165679114230113","0.132658583431091","0.198699645029135","3"
"No worries","2016","1-pers.-HH","no migration background","437","0.151838054757378","0.138672146827439","0.165003962687318","3"
"No worries","2016","Couple + C. GT 16 ","indirect migration background","42","0.188399552084367","0.133933415866548","0.242865688302186","3"
"No worries","2016","1-pers.-HH","indirect migration background","47","0.286253321335729","0.216215050219264","0.356291592452194","3"
"No worries","2016","Single parent ","no migration background","272","0.160527201839717","0.142640244789239","0.178414158890194","3"
"No worries","2016","(Married) couple without C. ","direct migration background","141","0.139411917069001","0.118029074497375","0.160794759640628","3"
"No worries","2016","(Married) couple without C. ","indirect migration background","45","0.222414572218461","0.161492137515538","0.283337006921384","3"
"No worries","2016","(Married) couple without C. ","no migration background","778","0.128817150149126","0.120444710316185","0.137189589982067","3"
"No worries","2016","1-pers.-HH","direct migration background","93","0.191239618043781","0.155378322801839","0.227100913285722","3"
"No worries","2016","Couple + C. GT 16 ","no migration background","293","0.126690936084717","0.112295593089985","0.141086279079448","3"
"No worries","2016","Couple + C. LE and GT 16","indirect migration background","55","0.262809778170985","0.20677154152728","0.318848014814691","3"
"No worries","2016","Couple + C. LE and GT 16","no migration background","307","0.199841881686016","0.17813784781902","0.221545915553013","3"
"No worries","2016","Single parent ","direct migration background","47","0.17205884849986","0.129277867660695","0.214839829339025","3"
"No worries","2016","Single parent ","indirect migration background","50","0.213043980883055","0.15843914822688","0.267648813539231","3"
"No worries","2016","Couple + C. LE 16 ","indirect migration background","76","0.185133048770117","0.149830428332096","0.220435669208139","3"
"No worries","2016","Couple + C. LE and GT 16","direct migration background","99","0.211277289228003","0.176621717526156","0.245932860929851","3"
"No worries","2016","Couple + C. LE 16 ","direct migration background","274","0.186456874458593","0.16788256161447","0.205031187302716","3"
"No worries","2016","Couple + C. LE 16 ","no migration background","656","0.175939267108998","0.16353203779325","0.188346496424746","3"
"Some worries","2016","(Married) couple without C. ","direct migration background","413","0.421000184560322","0.390521362341254","0.451479006779389","2"
"Some worries","2016","(Married) couple without C. ","indirect migration background","76","0.487493413600443","0.414269037964134","0.560717789236752","2"
"Some worries","2016","(Married) couple without C. ","no migration background","2334","0.372915768021628","0.360829872184217","0.38500166385904","2"
"Some worries","2016","1-pers.-HH","direct migration background","179","0.399417904947597","0.354757047362419","0.444078762532776","2"
"Some worries","2016","1-pers.-HH","indirect migration background","65","0.430119002786143","0.353405024971102","0.506832980601183","2"
"Some worries","2016","Couple + C. LE and GT 16","indirect migration background","114","0.490053860085152","0.426409784979203","0.5536979351911","2"
"Some worries","2016","Couple + C. LE and GT 16","no migration background","530","0.420429520618499","0.393637280621914","0.447221760615084","2"
"Some worries","2016","Single parent ","direct migration background","108","0.377325322011914","0.322383750826559","0.43226689319727","2"
"Some worries","2016","Single parent ","indirect migration background","84","0.364962103438095","0.300760640774211","0.429163566101979","2"
"Some worries","2016","Single parent ","no migration background","615","0.380055279505162","0.356403778909072","0.403706780101252","2"
"Some worries","2016","1-pers.-HH","no migration background","1038","0.376094358550971","0.358322658590433","0.393866058511509","2"
"Some worries","2016","Couple + C. GT 16 ","direct migration background","171","0.342126779525916","0.299991270077089","0.384262288974744","2"
"Some worries","2016","Couple + C. GT 16 ","indirect migration background","86","0.539589003871725","0.470163364990477","0.609014642752973","2"
"Some worries","2016","Couple + C. GT 16 ","no migration background","800","0.385024369565708","0.363965341506894","0.406083397624521","2"
"Some worries","2016","Couple + C. LE 16 ","direct migration background","730","0.423519671242087","0.399954950042305","0.447084392441869","2"
"Some worries","2016","Couple + C. LE 16 ","indirect migration background","177","0.383844647171459","0.339642387479694","0.428046906863224","2"
"Some worries","2016","Couple + C. LE 16 ","no migration background","1450","0.409195186768444","0.393173764005058","0.42521660953183","2"
"Some worries","2016","Couple + C. LE and GT 16","direct migration background","219","0.402012317406915","0.360387697036751","0.443636937777078","2"
"Big worries","2017","1-pers.-HH","indirect migration background","51","0.277650066277905","0.212407428260618","0.342892704295192","1"
"Big worries","2017","1-pers.-HH","no migration background","1244","0.369602158107422","0.353083081119754","0.38612123509509","1"
"Big worries","2017","Couple + C. GT 16 ","direct migration background","186","0.412948191563072","0.370831481530733","0.455064901595411","1"
"Big worries","2017","Couple + C. GT 16 ","indirect migration background","74","0.248575514331442","0.193668041265897","0.303482987396988","1"
"Big worries","2017","Couple + C. GT 16 ","no migration background","857","0.365197085001725","0.346247253268787","0.384146916734662","1"
"Big worries","2017","Couple + C. LE 16 ","direct migration background","571","0.316931601250376","0.294054499082813","0.339808703417939","1"
"Big worries","2017","Couple + C. LE 16 ","indirect migration background","171","0.365195206596275","0.322166510498384","0.408223902694166","1"
"Big worries","2017","Couple + C. LE 16 ","no migration background","1312","0.355733930435516","0.340633356103245","0.370834504767786","1"
"Big worries","2017","Couple + C. LE and GT 16","direct migration background","171","0.378982465386283","0.336158574766745","0.42180635600582","1"
"Big worries","2017","Couple + C. LE and GT 16","indirect migration background","64","0.239244366759599","0.185043895668569","0.293444837850629","1"
"Big worries","2017","Couple + C. LE and GT 16","no migration background","470","0.315110554581252","0.29154596398127","0.338675145181234","1"
"Big worries","2017","Single parent ","direct migration background","104","0.32655502642862","0.271429222327492","0.381680830529748","1"
"Big worries","2017","Single parent ","indirect migration background","66","0.292779623088026","0.232375351635959","0.353183894540092","1"
"Big worries","2017","Single parent ","no migration background","646","0.39696813683028","0.373865933238175","0.420070340422385","1"
"Big worries","2017","1-pers.-HH","direct migration background","163","0.326813799780526","0.284043243499014","0.369584356062038","1"
"Big worries","2017","(Married) couple without C. ","no migration background","2936","0.422134699659735","0.410559616713912","0.433709782605558","1"
"Big worries","2017","(Married) couple without C. ","direct migration background","406","0.364440495561242","0.334611439239671","0.394269551882813","1"
"Big worries","2017","(Married) couple without C. ","indirect migration background","68","0.294548282727471","0.236635890164752","0.35246067529019","1"
"No worries","2017","Couple + C. GT 16 ","indirect migration background","63","0.296599445675595","0.238570305834039","0.354628585517151","3"
"No worries","2017","Couple + C. GT 16 ","direct migration background","100","0.161549685911975","0.130067841793569","0.193031530030381","3"
"No worries","2017","1-pers.-HH","no migration background","669","0.202974460516625","0.189209721355586","0.216739199677664","3"
"No worries","2017","1-pers.-HH","indirect migration background","61","0.310571888721822","0.243160330028779","0.377983447414866","3"
"No worries","2017","Single parent ","no migration background","357","0.194279319154949","0.17559785141724","0.212960786892658","3"
"No worries","2017","(Married) couple without C. ","direct migration background","161","0.173923833592062","0.150430876423968","0.197416790760156","3"
"No worries","2017","(Married) couple without C. ","indirect migration background","79","0.324396193630628","0.26491995007839","0.383872437182867","3"
"No worries","2017","(Married) couple without C. ","no migration background","1104","0.158009859236803","0.149461537230484","0.166558181243123","3"
"No worries","2017","1-pers.-HH","direct migration background","103","0.219178923309576","0.181456267441815","0.256901579177336","3"
"No worries","2017","Couple + C. GT 16 ","no migration background","529","0.198791498575516","0.183084473797702","0.214498523353329","3"
"No worries","2017","Couple + C. LE 16 ","direct migration background","303","0.254060956371403","0.23265637312484","0.275465539617967","3"
"No worries","2017","Couple + C. LE 16 ","indirect migration background","93","0.182381203081433","0.147871515741549","0.216890890421318","3"
"No worries","2017","Couple + C. LE 16 ","no migration background","882","0.220482341556769","0.207405644119775","0.233559038993762","3"
"No worries","2017","Couple + C. LE and GT 16","direct migration background","92","0.144925682017946","0.113851533355035","0.175999830680857","3"
"No worries","2017","Couple + C. LE and GT 16","indirect migration background","67","0.259774780994669","0.204063897635368","0.315485664353969","3"
"No worries","2017","Couple + C. LE and GT 16","no migration background","386","0.238826556202569","0.217199305763722","0.260453806641416","3"
"No worries","2017","Single parent ","direct migration background","45","0.225447511104573","0.176325759740803","0.274569262468342","3"
"No worries","2017","Single parent ","indirect migration background","60","0.212464648407549","0.158164850574157","0.266764446240942","3"
"Some worries","2017","(Married) couple without C. ","direct migration background","433","0.461635670846696","0.430737276672821","0.492534065020572","2"
"Some worries","2017","(Married) couple without C. ","indirect migration background","91","0.381055523641901","0.319356315687097","0.442754731596704","2"
"Some worries","2017","(Married) couple without C. ","no migration background","2954","0.419855441103462","0.408288905962756","0.431421976244168","2"
"Some worries","2017","1-pers.-HH","direct migration background","196","0.454007276909898","0.408607686215553","0.499406867604244","2"
"Some worries","2017","1-pers.-HH","indirect migration background","69","0.411778045000273","0.340079389404955","0.483476700595591","2"
"Some worries","2017","1-pers.-HH","no migration background","1367","0.427423381375953","0.410493375386088","0.444353387365819","2"
"Some worries","2017","Couple + C. GT 16 ","direct migration background","239","0.425502122524953","0.383209606847502","0.467794638202404","2"
"Some worries","2017","Couple + C. GT 16 ","indirect migration background","101","0.454825039992963","0.391562045369375","0.518088034616552","2"
"Some worries","2017","Couple + C. GT 16 ","no migration background","1094","0.43601141642276","0.416494718620753","0.455528114224766","2"
"Some worries","2017","Couple + C. LE 16 ","direct migration background","715","0.429007442378221","0.404672306282131","0.45334257847431","2"
"Some worries","2017","Couple + C. LE 16 ","indirect migration background","217","0.452423590322291","0.407943000371006","0.496904180273577","2"
"Some worries","2017","Couple + C. LE 16 ","no migration background","1667","0.423783728007716","0.408196708177313","0.439370747838119","2"
"Some worries","2017","Couple + C. LE and GT 16","direct migration background","230","0.476091852595771","0.432006168709707","0.520177536481836","2"
"Some worries","2017","Couple + C. LE and GT 16","indirect migration background","107","0.500980852245733","0.437458176832399","0.564503527659066","2"
"Some worries","2017","Couple + C. LE and GT 16","no migration background","637","0.446062889216179","0.420848615419976","0.471277163012381","2"
"Some worries","2017","Single parent ","direct migration background","129","0.447997462466807","0.389540801193635","0.50645412373998","2"
"Some worries","2017","Single parent ","indirect migration background","92","0.494755728504425","0.428386623835264","0.561124833173586","2"
"Some worries","2017","Single parent ","no migration background","720","0.408752544014771","0.385540128869103","0.43196495916044","2"
"Big worries","2018","1-pers.-HH","indirect migration background","47","0.205508203303581","0.151370416908001","0.259645989699161","1"
"Big worries","2018","1-pers.-HH","no migration background","1083","0.315386845688526","0.299822688058812","0.330951003318239","1"
"Big worries","2018","Couple + C. GT 16 ","direct migration background","137","0.276332398540923","0.235774530399313","0.316890266682534","1"
"Big worries","2018","Couple + C. GT 16 ","indirect migration background","40","0.188357714874677","0.136808032566493","0.23990739718286","1"
"Big worries","2018","Couple + C. GT 16 ","no migration background","648","0.301985599741034","0.283291249185251","0.320679950296818","1"
"Big worries","2018","Couple + C. LE 16 ","direct migration background","379","0.230591186322326","0.208698541913748","0.252483830730903","1"
"Big worries","2018","Couple + C. LE 16 ","indirect migration background","119","0.273107399649707","0.231710297306436","0.314504501992978","1"
"Big worries","2018","Couple + C. LE 16 ","no migration background","992","0.28093978672359","0.266218858867677","0.295660714579503","1"
"Big worries","2018","Single parent ","no migration background","540","0.315237174608697","0.293046737952167","0.337427611265228","1"
"Big worries","2018","(Married) couple without C. ","indirect migration background","58","0.233345165696684","0.178444196578966","0.288246134814402","1"
"Big worries","2018","1-pers.-HH","direct migration background","139","0.264556713653285","0.225055146870389","0.30405828043618","1"
"Big worries","2018","Couple + C. LE and GT 16","indirect migration background","68","0.213848867881386","0.165822960923854","0.261874774838918","1"
"Big worries","2018","Couple + C. LE and GT 16","no migration background","336","0.265332154851097","0.242188339089391","0.288475970612803","1"
"Big worries","2018","Single parent ","direct migration background","103","0.293360890624185","0.241925175067432","0.344796606180938","1"
"Big worries","2018","Couple + C. LE and GT 16","direct migration background","152","0.28586743216423","0.246342785840328","0.325392078488132","1"
"Big worries","2018","(Married) couple without C. ","no migration background","2340","0.355911433362799","0.344508059025991","0.367314807699608","1"
"Big worries","2018","Single parent ","indirect migration background","56","0.269374578072152","0.210885113267807","0.327864042876497","1"
"Big worries","2018","(Married) couple without C. ","direct migration background","333","0.305295794665078","0.276723626645119","0.333867962685037","1"
"No worries","2018","1-pers.-HH","no migration background","928","0.271526480881558","0.256629639512779","0.286423322250337","3"
"No worries","2018","Couple + C. GT 16 ","indirect migration background","70","0.31984758081412","0.258354448879243","0.381340712748997","3"
"No worries","2018","Couple + C. GT 16 ","direct migration background","101","0.1720462968986","0.13781563145704","0.20627696234016","3"
"No worries","2018","1-pers.-HH","indirect migration background","88","0.371892136785263","0.307138104506353","0.436646169064174","3"
"No worries","2018","Single parent ","no migration background","463","0.282050546982417","0.260558021265443","0.30354307269939","3"
"No worries","2018","1-pers.-HH","direct migration background","139","0.31266999370622","0.271154893668125","0.354185093744316","3"
"No worries","2018","Single parent ","indirect migration background","78","0.351106619741335","0.2881765613277","0.414036678154971","3"
"No worries","2018","(Married) couple without C. ","indirect migration background","74","0.332119269935281","0.27098606542813","0.393252474442431","3"
"No worries","2018","(Married) couple without C. ","direct migration background","218","0.253611328756149","0.226618421369298","0.280604236143001","3"
"No worries","2018","(Married) couple without C. ","no migration background","1407","0.203829175103141","0.19423459618693","0.213423754019353","3"
"No worries","2018","Couple + C. LE 16 ","direct migration background","379","0.294669714967607","0.270974409586643","0.31836502034857","3"
"No worries","2018","Couple + C. LE 16 ","indirect migration background","113","0.243511522406803","0.203633923378113","0.283389121435494","3"
"No worries","2018","Couple + C. LE 16 ","no migration background","1030","0.300126552388008","0.285115612049887","0.315137492726128","3"
