"plj0046","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","2012","(2b) intermediate general qualification","Male","83","0.349936612339608","0.284647057804079","0.415226166875138"
"Some worries","2012","(2c_gen) general maturity certificate","Female","124","0.297164424532872","0.255079721586995","0.339249127478749"
"Some worries","2012","(2c_gen) general maturity certificate","Male","112","0.313402591710989","0.26736441037692","0.359440773045058"
"Some worries","2012","(2c_voc) vocational maturity certificate","Female","365","0.403145007662473","0.371396122378176","0.434893892946771"
"Some worries","2012","(2c_voc) vocational maturity certificate","Male","233","0.336553301381436","0.300879606869556","0.372226995893315"
"Some worries","2012","(3a) lower tertiary education","Female","308","0.333360751242638","0.301015860802319","0.365705641682957"
"Some worries","2012","(3a) lower tertiary education","Male","296","0.277212338450465","0.248882086897935","0.305542590002996"
"Some worries","2012","(3b) higher tertiary education","Female","417","0.296755138497059","0.272511750421153","0.320998526572965"
"Some worries","2012","(3b) higher tertiary education","Male","433","0.287868612230247","0.265009009115286","0.310728215345208"
"Big worries","2013","(0) in school","Female","15","","",""
"Big worries","2013","(0) in school","Male","19","","",""
"Big worries","2013","(1a) inadequately completed","Female","26","","",""
"Big worries","2013","(1a) inadequately completed","Male","36","0.320561200852938","0.231295608467206","0.40982679323867"
"Big worries","2013","(1b) general elementary school","Female","272","0.30319550746931","0.274563793571442","0.331827221367179"
"Big worries","2013","(1b) general elementary school","Male","105","0.293953951802634","0.250332788393729","0.33757511521154"
"Big worries","2013","(1c) basic vocational qualification","Female","620","0.271773980649304","0.253387847659611","0.290160113638996"
"Big worries","2013","(1c) basic vocational qualification","Male","757","0.289854450834329","0.272252069408271","0.307456832260387"
"Big worries","2013","(2a) intermediate vocational","Female","643","0.249582831246422","0.233145880940546","0.266019781552297"
"Big worries","2013","(2a) intermediate vocational","Male","496","0.272623222368816","0.252615860091859","0.292630584645773"
"Big worries","2013","(2b) intermediate general qualification","Female","76","0.25359006249003","0.203858827124771","0.303321297855289"
"Big worries","2013","(2b) intermediate general qualification","Male","47","0.295632909077282","0.228023835719576","0.363241982434988"
"Big worries","2013","(2c_gen) general maturity certificate","Female","58","0.145453485644883","0.111615072885103","0.179291898404663"
"Big worries","2013","(2c_gen) general maturity certificate","Male","37","0.0725695454652958","0.0453906410192947","0.0997484499112968"
"Big worries","2013","(2c_voc) vocational maturity certificate","Female","128","0.157670371077694","0.132817638263141","0.182523103892247"
"Big worries","2013","(2c_voc) vocational maturity certificate","Male","105","0.162963667154486","0.134146521561687","0.191780812747285"
"Big worries","2013","(3a) lower tertiary education","Female","108","0.147862032496235","0.122919440290901","0.172804624701569"
"Big worries","2013","(3a) lower tertiary education","Male","136","0.167248604589606","0.142866804149143","0.191630405030068"
"Big worries","2013","(3b) higher tertiary education","Female","109","0.0782275360246695","0.0637905248927186","0.0926645471566204"
"Big worries","2013","(3b) higher tertiary education","Male","149","0.0831273297149542","0.0689272359643112","0.0973274234655971"
"No worries","2013","(0) in school","Female","82","0.626421909948101","0.546001763567297","0.706842056328904"
"No worries","2013","(0) in school","Male","70","0.512531545627651","0.424554209658732","0.60050888159657"
"No worries","2013","(1a) inadequately completed","Female","45","0.451922052560619","0.360563629099594","0.543280476021643"
"No worries","2013","(1a) inadequately completed","Male","30","0.324000677307862","0.234484911599179","0.413516443016545"
"No worries","2013","(1b) general elementary school","Female","251","0.248800797845003","0.221870947678607","0.275730648011399"
"No worries","2013","(1b) general elementary school","Male","136","0.335182886676024","0.289983442619305","0.380382330732743"
"No worries","2013","(1c) basic vocational qualification","Female","507","0.21769501497437","0.200639467906918","0.234750562041822"
"No worries","2013","(1c) basic vocational qualification","Male","649","0.25046190523359","0.233651605730731","0.267272204736449"
"No worries","2013","(2a) intermediate vocational","Female","775","0.287728972055776","0.270534971175733","0.30492297293582"
"No worries","2013","(2a) intermediate vocational","Male","611","0.30776793822955","0.28702996833517","0.32850590812393"
"No worries","2013","(2b) intermediate general qualification","Female","109","0.339113676628041","0.284999574019955","0.393227779236127"
"No worries","2013","(2b) intermediate general qualification","Male","75","0.407316317218391","0.334520494900667","0.480112139536115"
"No worries","2013","(2c_gen) general maturity certificate","Female","240","0.545736237217186","0.497947505299997","0.593524969134375"
"No worries","2013","(2c_gen) general maturity certificate","Male","206","0.581998349153063","0.530325317333885","0.633671380972242"
"No worries","2013","(2c_voc) vocational maturity certificate","Female","367","0.423294477309579","0.389600178444837","0.45698877617432"
"No worries","2013","(2c_voc) vocational maturity certificate","Male","287","0.475239470007832","0.436274868070126","0.514204071945539"
"No worries","2013","(3a) lower tertiary education","Female","359","0.496724811349964","0.461591508492988","0.53185811420694"
"No worries","2013","(3a) lower tertiary education","Male","429","0.486041715209673","0.453388380183757","0.518695050235588"
"No worries","2013","(3b) higher tertiary education","Female","784","0.601111847087637","0.574785608482173","0.627438085693101"
"No worries","2013","(3b) higher tertiary education","Male","842","0.59351494464948","0.568250898622925","0.618778990676036"
"Some worries","2013","(0) in school","Female","42","0.313240159584967","0.236135281522137","0.390345037647796"
"Some worries","2013","(0) in school","Male","35","0.310434927803733","0.229000103139587","0.391869752467878"
"Some worries","2013","(1a) inadequately completed","Female","43","0.366029841421353","0.277602143270039","0.454457539572667"
"Some worries","2013","(1a) inadequately completed","Male","39","0.3554381218392","0.263886139523212","0.446990104155188"
"Some worries","2013","(1b) general elementary school","Female","467","0.448003694685687","0.417026693172179","0.478980696199194"
"Some worries","2013","(1b) general elementary school","Male","178","0.370863161521341","0.324612229855884","0.417114093186799"
"Some worries","2013","(1c) basic vocational qualification","Female","1122","0.510531004376326","0.48987116132413","0.531190847428522"
"Some worries","2013","(1c) basic vocational qualification","Male","1146","0.459683643932081","0.440347879836562","0.479019408027601"
"Some worries","2013","(2a) intermediate vocational","Female","1245","0.462688196697802","0.443750816054905","0.481625577340699"
"Some worries","2013","(2a) intermediate vocational","Male","796","0.419608839401634","0.397436505723005","0.441781173080263"
"Some worries","2013","(2b) intermediate general qualification","Female","109","0.407296260881929","0.351133497161992","0.463459024601866"
"Some worries","2013","(2b) intermediate general qualification","Male","53","0.297050773704327","0.229348011277602","0.364753536131053"
"Some worries","2013","(2c_gen) general maturity certificate","Female","119","0.308810277137931","0.264467328145617","0.353153226130246"
"Some worries","2013","(2c_gen) general maturity certificate","Male","107","0.345432105381641","0.295615656193292","0.39524855456999"
"Some worries","2013","(2c_voc) vocational maturity certificate","Female","331","0.419035151612727","0.385387231563483","0.452683071661971"
"Some worries","2013","(2c_voc) vocational maturity certificate","Male","239","0.361796862837682","0.324304287128973","0.39928943854639"
"Some worries","2013","(3a) lower tertiary education","Female","311","0.355413156153801","0.321780144245838","0.389046168061765"
"Some worries","2013","(3a) lower tertiary education","Male","335","0.346709680200722","0.315616658388302","0.377802702013142"
"Some worries","2013","(3b) higher tertiary education","Female","436","0.320660616887694","0.295567661835376","0.345753571940011"
"Some worries","2013","(3b) higher tertiary education","Male","461","0.323357725635565","0.299298260552296","0.347417190718835"
"Big worries","2014","(0) in school","Female","33","0.0991935232878706","0.0611368058052373","0.137250240770504"
"Big worries","2014","(0) in school","Male","35","0.221961215721104","0.166796800982541","0.277125630459667"
"Big worries","2014","(1a) inadequately completed","Female","104","0.327655813569963","0.274632164890156","0.38067946224977"
"Big worries","2014","(1a) inadequately completed","Male","69","0.295047414642092","0.236984373550531","0.353110455733654"
"Big worries","2014","(1b) general elementary school","Female","493","0.363384597297456","0.338805632748733","0.387963561846179"
"Big worries","2014","(1b) general elementary school","Male","254","0.292013459076439","0.261869082263744","0.322157835889134"
"Big worries","2014","(1c) basic vocational qualification","Female","925","0.339521390537904","0.321708839448596","0.357333941627212"
"Big worries","2014","(1c) basic vocational qualification","Male","1070","0.343285489861911","0.32664901381875","0.359921965905072"
"Big worries","2014","(2a) intermediate vocational","Female","1093","0.310797108310783","0.295782510999987","0.325811705621579"
"Big worries","2014","(2a) intermediate vocational","Male","744","0.304371628996958","0.285985470188154","0.322757787805762"
"Big worries","2014","(2b) intermediate general qualification","Female","143","0.285348970137453","0.244436063845918","0.326261876428989"
"Big worries","2014","(2b) intermediate general qualification","Male","91","0.294527760419525","0.2460757597597","0.342979761079351"
"Big worries","2014","(2c_gen) general maturity certificate","Female","140","0.175738693434491","0.14883876811414","0.202638618754842"
"Big worries","2014","(2c_gen) general maturity certificate","Male","104","0.134990823992943","0.109250367887536","0.16073128009835"
"Big worries","2014","(2c_voc) vocational maturity certificate","Female","314","0.221526596933134","0.200398228171918","0.24265496569435"
"Big worries","2014","(2c_voc) vocational maturity certificate","Male","195","0.183191782784151","0.15952237159902","0.206861193969282"
"Big worries","2014","(3a) lower tertiary education","Female","167","0.184844400296339","0.160491729967882","0.209197070624795"
"Big worries","2014","(3a) lower tertiary education","Male","177","0.16998923457587","0.147398081179707","0.192580387972033"
"Big worries","2014","(3b) higher tertiary education","Female","228","0.0881613154297339","0.0761486538678861","0.100173976991582"
"Big worries","2014","(3b) higher tertiary education","Male","218","0.100114606482399","0.0870736871686905","0.113155525796108"
"No worries","2014","(0) in school","Female","118","0.545972124467382","0.482585093258647","0.609359155676117"
"No worries","2014","(0) in school","Male","110","0.509400246902714","0.443039222361434","0.575761271443995"
"No worries","2014","(1a) inadequately completed","Female","83","0.29367094374416","0.242219345626161","0.345122541862159"
"No worries","2014","(1a) inadequately completed","Male","77","0.344416206368075","0.283919767311574","0.404912645424577"
"No worries","2014","(1b) general elementary school","Female","329","0.190013460439656","0.169965378016735","0.210061542862577"
"No worries","2014","(1b) general elementary school","Male","229","0.248376883533469","0.219731936355104","0.277021830711834"
"No worries","2014","(1c) basic vocational qualification","Female","519","0.195154099858795","0.180246477526307","0.210061722191282"
"No worries","2014","(1c) basic vocational qualification","Male","654","0.21057494780543","0.196289162712791","0.224860732898069"
"No worries","2014","(2a) intermediate vocational","Female","854","0.232116283116139","0.21842001680781","0.245812549424468"
"No worries","2014","(2a) intermediate vocational","Male","637","0.265880883117601","0.2482275343031","0.283534231932102"
"No worries","2014","(2b) intermediate general qualification","Female","134","0.267392393147495","0.227293221573121","0.307491564721869"
"No worries","2014","(2b) intermediate general qualification","Male","115","0.3345605115615","0.284407125789971","0.38471389733303"
"No worries","2014","(2c_gen) general maturity certificate","Female","327","0.463478878268929","0.428234219784355","0.498723536753504"
"No worries","2014","(2c_gen) general maturity certificate","Male","324","0.502720846985978","0.465057637074581","0.540384056897376"
"No worries","2014","(2c_voc) vocational maturity certificate","Female","531","0.365931545921149","0.341424038705023","0.390439053137275"
"No worries","2014","(2c_voc) vocational maturity certificate","Male","411","0.419013319186555","0.388822742220543","0.449203896152567"
"No worries","2014","(3a) lower tertiary education","Female","414","0.435835818825617","0.40472672243262","0.466944915218615"
"No worries","2014","(3a) lower tertiary education","Male","498","0.469170251444014","0.439155918697649","0.49918458419038"
"No worries","2014","(3b) higher tertiary education","Female","1086","0.543672865584871","0.522569672122174","0.564776059047568"
"No worries","2014","(3b) higher tertiary education","Male","1143","0.581397817191016","0.559963812223898","0.602831822158134"
"Some worries","2014","(0) in school","Female","86","0.354834352244747","0.293919616488533","0.415749088000961"
"Some worries","2014","(0) in school","Male","73","0.268638537376181","0.209798893220685","0.327478181531677"
"Some worries","2014","(1a) inadequately completed","Female","114","0.378673242685877","0.323876192421145","0.433470292950608"
"Some worries","2014","(1a) inadequately completed","Male","91","0.360536378989832","0.299406098907583","0.421666659072082"
"Some worries","2014","(1b) general elementary school","Female","649","0.446601942262888","0.42119684431326","0.472007040212516"
"Some worries","2014","(1b) general elementary school","Male","391","0.459609657390092","0.426569604258805","0.492649710521379"
"Some worries","2014","(1c) basic vocational qualification","Female","1271","0.465324509603301","0.446562200937118","0.484086818269484"
"Some worries","2014","(1c) basic vocational qualification","Male","1405","0.446139562332659","0.4287222616164","0.463556863048918"
"Some worries","2014","(2a) intermediate vocational","Female","1703","0.457086608573078","0.440925684692325","0.47324753245383"
"Some worries","2014","(2a) intermediate vocational","Male","1025","0.429747487885441","0.409966837983918","0.449528137786964"
"Some worries","2014","(2b) intermediate general qualification","Female","191","0.447258636715052","0.402211673902","0.492305599528104"
"Some worries","2014","(2b) intermediate general qualification","Male","134","0.370911728018974","0.319566544587","0.422256911450949"
"Some worries","2014","(2c_gen) general maturity certificate","Female","302","0.36078242829658","0.326840855553079","0.394724001040081"
"Some worries","2014","(2c_gen) general maturity certificate","Male","249","0.362288329021079","0.326081281575521","0.398495376466637"
"Some worries","2014","(2c_voc) vocational maturity certificate","Female","639","0.412541857145717","0.387494978348351","0.437588735943083"
"Some worries","2014","(2c_voc) vocational maturity certificate","Male","420","0.397794898029294","0.367846318375465","0.427743477683123"
"Some worries","2014","(3a) lower tertiary education","Female","395","0.379319780878044","0.348878713239131","0.409760848516957"
"Some worries","2014","(3a) lower tertiary education","Male","387","0.360840513980115","0.331957128365059","0.389723899595172"
"Some worries","2014","(3b) higher tertiary education","Female","826","0.368165818985395","0.347731296409988","0.388600341560803"
"Some worries","2014","(3b) higher tertiary education","Male","674","0.318487576326585","0.298245781391574","0.338729371261596"
"Big worries","2015","(0) in school","Female","41","0.155972434518026","0.105047201349663","0.206897667686389"
"Big worries","2015","(0) in school","Male","20","","",""
"Big worries","2015","(1a) inadequately completed","Female","98","0.380141308786953","0.321250608641629","0.439032008932277"
"Big worries","2015","(1a) inadequately completed","Male","78","0.39430181757017","0.325355359372237","0.463248275768103"
"Big worries","2015","(1b) general elementary school","Female","497","0.407922494033745","0.38055780319949","0.435287184868001"
"Big worries","2015","(1b) general elementary school","Male","283","0.451499233884348","0.415473467218913","0.487525000549783"
"Big worries","2015","(1c) basic vocational qualification","Female","1008","0.386757033688823","0.367712354044788","0.405801713332859"
"Big worries","2015","(1c) basic vocational qualification","Male","1178","0.424834024131745","0.406746086320294","0.442921961943195"
"Big worries","2015","(2a) intermediate vocational","Female","1352","0.395092457160967","0.378796034854602","0.411388879467332"
"Big worries","2015","(2a) intermediate vocational","Male","896","0.392422471618374","0.372410365620701","0.412434577616047"
"Big worries","2015","(2b) intermediate general qualification","Female","160","0.397192866423283","0.350835781535249","0.443549951311317"
"Big worries","2015","(2b) intermediate general qualification","Male","77","0.27251676266874","0.222547116148738","0.322486409188741"
"Big worries","2015","(2c_gen) general maturity certificate","Female","166","0.228082150440566","0.196819468296331","0.259344832584802"
"Big worries","2015","(2c_gen) general maturity certificate","Male","102","0.167763243223509","0.137034430801784","0.198492055645235"
"Big worries","2015","(2c_voc) vocational maturity certificate","Female","397","0.262710948253181","0.239812035005655","0.285609861500708"
"Big worries","2015","(2c_voc) vocational maturity certificate","Male","241","0.228266864352236","0.201826622535205","0.254707106169268"
"Big worries","2015","(3a) lower tertiary education","Female","209","0.24434019475591","0.216708924356262","0.271971465155558"
"Big worries","2015","(3a) lower tertiary education","Male","203","0.19674546698524","0.172155372659547","0.221335561310932"
"Big worries","2015","(3b) higher tertiary education","Female","324","0.158748458295158","0.142660017352113","0.174836899238204"
"Big worries","2015","(3b) higher tertiary education","Male","299","0.149427351648453","0.133567245867785","0.165287457429122"
"No worries","2015","(0) in school","Female","81","0.392519342222877","0.323981955074281","0.461056729371474"
"No worries","2015","(0) in school","Male","85","0.426308874440938","0.349197081667289","0.503420667214587"
"No worries","2015","(1a) inadequately completed","Female","56","0.268929173640325","0.215136079807609","0.322722267473042"
"No worries","2015","(1a) inadequately completed","Male","49","0.310458109378598","0.245182449872607","0.375733768884589"
"No worries","2015","(1b) general elementary school","Female","227","0.176301161023107","0.155082193361812","0.197520128684403"
"No worries","2015","(1b) general elementary school","Male","165","0.179444802053249","0.151665876394251","0.207223727712247"
"No worries","2015","(1c) basic vocational qualification","Female","348","0.125980277759797","0.113003998881662","0.138956556637931"
"No worries","2015","(1c) basic vocational qualification","Male","469","0.158250551495073","0.144895460444272","0.171605642545873"
"No worries","2015","(2a) intermediate vocational","Female","568","0.165927959335861","0.153526866208391","0.17832905246333"
"No worries","2015","(2a) intermediate vocational","Male","478","0.206961895801797","0.190358105753783","0.223565685849811"
"No worries","2015","(2b) intermediate general qualification","Female","92","0.195181565908654","0.157632895520884","0.232730236296424"
"No worries","2015","(2b) intermediate general qualification","Male","91","0.312905521211569","0.260868429800224","0.364942612622914"
"No worries","2015","(2c_gen) general maturity certificate","Female","244","0.348440957403247","0.312940288899722","0.383941625906773"
"No worries","2015","(2c_gen) general maturity certificate","Male","251","0.457304850770702","0.416335904204976","0.498273797336428"
"No worries","2015","(2c_voc) vocational maturity certificate","Female","378","0.289256831847167","0.265665359136828","0.312848304557505"
"No worries","2015","(2c_voc) vocational maturity certificate","Male","312","0.326747788712381","0.297201316449098","0.356294260975664"
"No worries","2015","(3a) lower tertiary education","Female","297","0.341981276113966","0.311477013995218","0.372485538232714"
"No worries","2015","(3a) lower tertiary education","Male","366","0.398107393068911","0.36782843960941","0.428386346528412"
"No worries","2015","(3b) higher tertiary education","Female","794","0.448167073553036","0.426273329127457","0.470060817978615"
"No worries","2015","(3b) higher tertiary education","Male","885","0.488168679065187","0.465931294411523","0.51040606371885"
"Some worries","2015","(0) in school","Female","73","0.451508223259097","0.381661075213655","0.521355371304539"
"Some worries","2015","(0) in school","Male","53","0.4232493342472","0.346210138267107","0.500288530227293"
"Some worries","2015","(1a) inadequately completed","Female","107","0.350929517572722","0.293028830577813","0.40883020456763"
"Some worries","2015","(1a) inadequately completed","Male","66","0.295240073051232","0.230885755449678","0.359594390652787"
"Some worries","2015","(1b) general elementary school","Female","515","0.415776344943147","0.388333325386825","0.443219364499469"
"Some worries","2015","(1b) general elementary school","Male","285","0.369055964062402","0.334122823009252","0.403989105115553"
"Some worries","2015","(1c) basic vocational qualification","Female","1156","0.48726268855138","0.46771626465243","0.506809112450331"
"Some worries","2015","(1c) basic vocational qualification","Male","1222","0.416915424373183","0.398873927190207","0.434956921556158"
"Some worries","2015","(2a) intermediate vocational","Female","1537","0.438979583503172","0.42243675012693","0.455522416879413"
"Some worries","2015","(2a) intermediate vocational","Male","913","0.400615632579829","0.3805324905012","0.420698774658458"
"Some worries","2015","(2b) intermediate general qualification","Female","176","0.407625567668063","0.361071775053015","0.45417936028311"
"Some worries","2015","(2b) intermediate general qualification","Male","137","0.414577716119691","0.359289093137758","0.469866339101624"
"Some worries","2015","(2c_gen) general maturity certificate","Female","282","0.423476892156186","0.386662446789453","0.460291337522919"
"Some worries","2015","(2c_gen) general maturity certificate","Male","215","0.374931906005789","0.335119924958705","0.414743887052874"
"Some worries","2015","(2c_voc) vocational maturity certificate","Female","644","0.448032219899652","0.422157933525097","0.473906506274207"
"Some worries","2015","(2c_voc) vocational maturity certificate","Male","415","0.444985346935383","0.413678776657363","0.476291917213402"
"Some worries","2015","(3a) lower tertiary education","Female","423","0.413678529130124","0.382009144590501","0.445347913669747"
"Some worries","2015","(3a) lower tertiary education","Male","435","0.405147139945849","0.374780803441983","0.435513476449715"
"Some worries","2015","(3b) higher tertiary education","Female","864","0.393084468151806","0.371581256289241","0.414587680014372"
"Some worries","2015","(3b) higher tertiary education","Male","757","0.36240396928636","0.341019198552235","0.383788740020485"
"Big worries","2016","(0) in school","Female","46","0.212188496211022","0.153430943957533","0.270946048464512"
"Big worries","2016","(0) in school","Male","26","","",""
"Big worries","2016","(1a) inadequately completed","Female","144","0.496117593957675","0.436368838621673","0.555866349293676"
"Big worries","2016","(1a) inadequately completed","Male","103","0.4802506555145","0.412354156383369","0.548147154645631"
"Big worries","2016","(1b) general elementary school","Female","666","0.579352550258904","0.551233358626565","0.607471741891242"
"Big worries","2016","(1b) general elementary school","Male","355","0.506915372772948","0.470648081243425","0.543182664302471"
"Big worries","2016","(1c) basic vocational qualification","Female","1358","0.575453077134153","0.555473348581797","0.595432805686509"
"Big worries","2016","(1c) basic vocational qualification","Male","1570","0.58734500063493","0.568819780052828","0.605870221217033"
"Big worries","2016","(2a) intermediate vocational","Female","1734","0.563788886856556","0.546628086868481","0.580949686844632"
"Big worries","2016","(2a) intermediate vocational","Male","1095","0.520245466025437","0.498964009025617","0.541526923025257"
"Big worries","2016","(2b) intermediate general qualification","Female","211","0.507360469883957","0.458730050338072","0.555990889429842"
"Big worries","2016","(2b) intermediate general qualification","Male","98","0.34238154645465","0.287097853833526","0.397665239075774"
"Big worries","2016","(2c_gen) general maturity certificate","Female","203","0.283350824834591","0.249824658213582","0.3168769914556"
"Big worries","2016","(2c_gen) general maturity certificate","Male","152","0.26263573231109","0.226089850630126","0.299181613992053"
"Big worries","2016","(2c_voc) vocational maturity certificate","Female","578","0.40043362189752","0.375161110706861","0.425706133088179"
"Big worries","2016","(2c_voc) vocational maturity certificate","Male","369","0.359103127862019","0.329174060435349","0.389032195288689"
"Big worries","2016","(3a) lower tertiary education","Female","292","0.348475871905955","0.317118627597596","0.379833116214315"
"Big worries","2016","(3a) lower tertiary education","Male","323","0.353183756965859","0.322661723838257","0.383705790093461"
"Big worries","2016","(3b) higher tertiary education","Female","610","0.285406210154768","0.265984334427016","0.304828085882519"
"Big worries","2016","(3b) higher tertiary education","Male","555","0.258779760578223","0.239488780880073","0.278070740276374"
"No worries","2016","(0) in school","Female","51","0.29204449688789","0.226698481087572","0.357390512688208"
"No worries","2016","(0) in school","Male","52","0.392441685990787","0.312688434956481","0.472194937025094"
"No worries","2016","(1a) inadequately completed","Female","33","0.168427931595053","0.123705134748796","0.21315072844131"
"No worries","2016","(1a) inadequately completed","Male","39","0.153480064332039","0.104495302033276","0.202464826630802"
"No worries","2016","(1b) general elementary school","Female","124","0.0878237497889872","0.0717017983683487","0.103945701209626"
"No worries","2016","(1b) general elementary school","Male","120","0.14123590741002","0.115972253587653","0.166499561232388"
"No worries","2016","(1c) basic vocational qualification","Female","188","0.0687996048008539","0.0585681751130137","0.0790310344886941"
"No worries","2016","(1c) basic vocational qualification","Male","291","0.0966933018670139","0.0855724257010542","0.107814178032974"
"No worries","2016","(2a) intermediate vocational","Female","329","0.100378717846198","0.0899799569183465","0.110777478774049"
"No worries","2016","(2a) intermediate vocational","Male","260","0.113677969445027","0.100156571708149","0.127199367181905"
"No worries","2016","(2b) intermediate general qualification","Female","48","0.124307825222854","0.0922148454121688","0.15640080503354"
"No worries","2016","(2b) intermediate general qualification","Male","70","0.259908767479492","0.208810289099038","0.311007245859945"
"No worries","2016","(2c_gen) general maturity certificate","Female","166","0.236792832214836","0.20516467768346","0.268420986746213"
"No worries","2016","(2c_gen) general maturity certificate","Male","188","0.383826219587057","0.343439421813501","0.424213017360613"
"No worries","2016","(2c_voc) vocational maturity certificate","Female","229","0.140927874699471","0.122981457506259","0.158874291892683"
"No worries","2016","(2c_voc) vocational maturity certificate","Male","215","0.224115674501889","0.198100657158428","0.250130691845349"
"No worries","2016","(3a) lower tertiary education","Female","155","0.150029528990249","0.126529057638769","0.17353000034173"
"No worries","2016","(3a) lower tertiary education","Male","201","0.198720716673527","0.173238560725872","0.224202872621181"
"No worries","2016","(3b) higher tertiary education","Female","466","0.23319670921189","0.215010883043049","0.25138253538073"
"No worries","2016","(3b) higher tertiary education","Male","528","0.279811289793938","0.260038348948537","0.29958423063934"
"Some worries","2016","(0) in school","Female","89","0.495767006901088","0.423913816033957","0.567620197768219"
"Some worries","2016","(0) in school","Male","66","0.485483555978802","0.403852815347087","0.567114296610517"
"Some worries","2016","(1a) inadequately completed","Female","92","0.335454474447272","0.279032131719326","0.391876817175219"
"Some worries","2016","(1a) inadequately completed","Male","66","0.366269280153461","0.300795253487699","0.431743306819222"
"Some worries","2016","(1b) general elementary school","Female","394","0.332823699952109","0.305982639682195","0.359664760222023"
"Some worries","2016","(1b) general elementary school","Male","255","0.351848719817032","0.317206729167094","0.38649071046697"
"Some worries","2016","(1c) basic vocational qualification","Female","805","0.355747318064993","0.336395547277939","0.375099088852047"
"Some worries","2016","(1c) basic vocational qualification","Male","852","0.315961697498056","0.29846803982885","0.333455355167261"
"Some worries","2016","(2a) intermediate vocational","Female","1145","0.335832395297246","0.319489422828603","0.352175367765889"
"Some worries","2016","(2a) intermediate vocational","Male","762","0.366076564529537","0.345555871238671","0.386597257820402"
"Some worries","2016","(2b) intermediate general qualification","Female","147","0.368331704893189","0.3214126597166","0.415250750069777"
"Some worries","2016","(2b) intermediate general qualification","Male","115","0.397709686065858","0.340687889442446","0.454731482689271"
"Some worries","2016","(2c_gen) general maturity certificate","Female","325","0.479856342950573","0.44268693623259","0.517025749668555"
"Some worries","2016","(2c_gen) general maturity certificate","Male","217","0.353538048101853","0.313836260837357","0.39323983536635"
"Some worries","2016","(2c_voc) vocational maturity certificate","Female","637","0.458638503403009","0.432937893350603","0.484339113455414"
"Some worries","2016","(2c_voc) vocational maturity certificate","Male","403","0.416781197636092","0.386023109844015","0.447539285428169"
"Some worries","2016","(3a) lower tertiary education","Female","440","0.501494599103795","0.468590171134962","0.534399027072629"
"Some worries","2016","(3a) lower tertiary education","Male","418","0.448095526360615","0.416338494784424","0.479852557936805"
"Some worries","2016","(3b) higher tertiary education","Female","1001","0.481397080633342","0.459908929618848","0.502885231647836"
"Some worries","2016","(3b) higher tertiary education","Male","897","0.461408949627838","0.439451187844827","0.48336671141085"
"Big worries","2017","(0) in school","Female","35","0.0978837562748049","0.0583466582879487","0.137420854261661"
"Big worries","2017","(0) in school","Male","29","","",""
"Big worries","2017","(1a) inadequately completed","Female","128","0.410052413665468","0.353542063664288","0.466562763666647"
"Big worries","2017","(1a) inadequately completed","Male","96","0.416702748134798","0.351995369423203","0.481410126846392"
"Big worries","2017","(1b) general elementary school","Female","562","0.464185561630219","0.436108619875772","0.492262503384666"
"Big worries","2017","(1b) general elementary school","Male","332","0.452828132760686","0.417531766937614","0.488124498583759"
"Big worries","2017","(1c) basic vocational qualification","Female","1229","0.518897279233915","0.498836598180044","0.538957960287786"
"Big worries","2017","(1c) basic vocational qualification","Male","1421","0.49986701104073","0.481350399075152","0.518383623006308"
"Big worries","2017","(2a) intermediate vocational","Female","1656","0.463371469957865","0.447147537435528","0.479595402480201"
"Big worries","2017","(2a) intermediate vocational","Male","1114","0.449423834255739","0.429916917628256","0.468930750883222"
"Big worries","2017","(2b) intermediate general qualification","Female","204","0.415023106815023","0.371616984894185","0.458429228735861"
"Big worries","2017","(2b) intermediate general qualification","Male","101","0.297684974021264","0.246867586630034","0.348502361412495"
"Big worries","2017","(2c_gen) general maturity certificate","Female","175","0.244622736586172","0.21474175285061","0.274503720321733"
"Big worries","2017","(2c_gen) general maturity certificate","Male","158","0.227952283362674","0.196808186114044","0.259096380611305"
"Big worries","2017","(2c_voc) vocational maturity certificate","Female","515","0.321643254818993","0.298625595946367","0.344660913691618"
"Big worries","2017","(2c_voc) vocational maturity certificate","Male","319","0.267983822833381","0.24156880904309","0.294398836623672"
"Big worries","2017","(3a) lower tertiary education","Female","287","0.303478010637285","0.274882062752651","0.33207395852192"
"Big worries","2017","(3a) lower tertiary education","Male","259","0.21459113267992","0.189830033594111","0.239352231765728"
"Big worries","2017","(3b) higher tertiary education","Female","474","0.199300630774465","0.18288902629287","0.215712235256059"
"Big worries","2017","(3b) higher tertiary education","Male","495","0.209248412399952","0.192300800655203","0.2261960241447"
"No worries","2017","(0) in school","Female","75","0.372208925389629","0.307892902050657","0.436524948728601"
"No worries","2017","(0) in school","Male","99","0.374739611011693","0.306973070661378","0.442506151362008"
"No worries","2017","(1a) inadequately completed","Female","56","0.252591409112579","0.20266964462845","0.302513173596709"
"No worries","2017","(1a) inadequately completed","Male","41","0.222141704565038","0.16758338901673","0.276700020113346"
"No worries","2017","(1b) general elementary school","Female","159","0.117866775236952","0.0997133085832259","0.136020241890678"
"No worries","2017","(1b) general elementary school","Male","127","0.161693258104843","0.135586746338718","0.187799769870968"
"No worries","2017","(1c) basic vocational qualification","Female","230","0.0904543508341338","0.0789380486845922","0.101970652983675"
