"plj0046","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No worries","2016","Single parent ","higher education","90","0.234211102325255","0.187218546510729","0.28120365813978","3"
"No worries","2016","Couple + C. LE 16 ","in school","1","","","","3"
"No worries","2016","Couple + C. LE 16 ","inadequately","16","","","","3"
"No worries","2016","Couple + C. LE 16 ","general elemantary","62","0.141604820438222","0.110284422699625","0.172925218176819","3"
"No worries","2016","Couple + C. LE 16 ","middle vocational","303","0.128637813293462","0.115127425969884","0.14214820061704","3"
"No worries","2016","Couple + C. LE 16 ","vocational + Abi","114","0.137725917848583","0.11203145333229","0.163420382364875","3"
"No worries","2016","Couple + C. LE 16 ","higher vocational","53","0.159687829275445","0.11904096666588","0.200334691885009","3"
"No worries","2016","Couple + C. LE 16 ","higher education","446","0.27443192437067","0.253519249539281","0.295344599202058","3"
"No worries","2016","Couple + C. GT 16 ","in school","28","","","","3"
"No worries","2016","Couple + C. GT 16 ","inadequately","6","","","","3"
"No worries","2016","Couple + C. GT 16 ","general elemantary","57","0.167346889747716","0.125860200971005","0.208833578524426","3"
"No worries","2016","Couple + C. GT 16 ","middle vocational","153","0.104496649470399","0.0878486178009001","0.121144681139898","3"
"No worries","2016","Couple + C. GT 16 ","vocational + Abi","27","","","","3"
"No worries","2016","Couple + C. GT 16 ","higher vocational","22","","","","3"
"No worries","2016","Couple + C. GT 16 ","higher education","93","0.19671089183589","0.161514333870634","0.231907449801146","3"
"No worries","2016","Couple + C. LE and GT 16","in school","40","0.321051080858412","0.242294505042125","0.399807656674698","3"
"No worries","2016","Couple + C. LE and GT 16","inadequately","10","","","","3"
"No worries","2016","Couple + C. LE and GT 16","general elemantary","55","0.199692577461047","0.156625690760851","0.242759464161243","3"
"No worries","2016","Couple + C. LE and GT 16","middle vocational","150","0.182025746649948","0.155270378638393","0.208781114661503","3"
"No worries","2016","Couple + C. LE and GT 16","vocational + Abi","43","0.195524582906359","0.136253762255188","0.25479540355753","3"
"No worries","2016","Couple + C. LE and GT 16","higher vocational","22","","","","3"
"No worries","2016","Couple + C. LE and GT 16","higher education","103","0.288314802672134","0.239662498760389","0.336967106583878","3"
"No worries","2016","1-pers.-HH","in school","","","","","3"
"No worries","2016","1-pers.-HH","inadequately","7","","","","3"
"No worries","2016","1-pers.-HH","general elemantary","54","0.125363854291544","0.0934670040691611","0.157260704513926","3"
"No worries","2016","1-pers.-HH","middle vocational","224","0.129264874423788","0.11313556112678","0.145394187720797","3"
"No worries","2016","1-pers.-HH","vocational + Abi","58","0.232683579292487","0.180200593847276","0.285166564737697","3"
"No worries","2016","1-pers.-HH","higher vocational","22","","","","3"
"No worries","2016","1-pers.-HH","higher education","191","0.230168170326364","0.202051293407367","0.258285047245361","3"
"No worries","2016","(Married) couple without C. ","in school","","","","","3"
"No worries","2016","(Married) couple without C. ","inadequately","7","","","","3"
"No worries","2016","(Married) couple without C. ","general elemantary","56","0.0722922418343769","0.0510880257820754","0.0934964578866784","3"
"No worries","2016","(Married) couple without C. ","middle vocational","341","0.101319708284216","0.0914626706476673","0.111176745920765","3"
"No worries","2016","(Married) couple without C. ","vocational + Abi","85","0.19605708050002","0.160049534541606","0.232064626458434","3"
"No worries","2016","(Married) couple without C. ","higher vocational","57","0.0976182638029727","0.0725154944258079","0.122721033180138","3"
"No worries","2016","(Married) couple without C. ","higher education","410","0.211071339368742","0.193449632174178","0.228693046563305","3"
"Some worries","2016","Single parent ","in school","35","0.347166650886434","0.242845285337273","0.451488016435594","2"
"Some worries","2016","Single parent ","inadequately","14","","","","2"
"Some worries","2016","Single parent ","general elemantary","102","0.330836541689871","0.279041128182426","0.382631955197316","2"
"Some worries","2016","Single parent ","middle vocational","360","0.359013668815635","0.329251628781292","0.388775708849978","2"
"Some worries","2016","Single parent ","vocational + Abi","83","0.43356146030084","0.363281235846636","0.503841684755045","2"
"Some worries","2016","Single parent ","higher vocational","26","","","","2"
"Some worries","2016","Single parent ","higher education","136","0.496098622002567","0.440619755753495","0.551577488251639","2"
"Some worries","2016","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2016","Couple + C. LE 16 ","inadequately","37","0.308761543278119","0.228728624893351","0.388794461662886","2"
"Some worries","2016","Couple + C. LE 16 ","general elemantary","165","0.339261309052187","0.29672824690132","0.381794371203054","2"
"Some worries","2016","Couple + C. LE 16 ","middle vocational","855","0.348240925154879","0.329015871171813","0.367465979137946","2"
"Some worries","2016","Couple + C. LE 16 ","vocational + Abi","302","0.454454383445687","0.41732910231655","0.491579664574824","2"
"Some worries","2016","Couple + C. LE 16 ","higher vocational","120","0.379936223426838","0.326078954683323","0.433793492170353","2"
"Some worries","2016","Couple + C. LE 16 ","higher education","857","0.504060900034848","0.480628926599214","0.527492873470482","2"
"Some worries","2016","Couple + C. GT 16 ","in school","48","0.557834571579071","0.460494156077423","0.655174987080718","2"
"Some worries","2016","Couple + C. GT 16 ","inadequately","10","","","","2"
"Some worries","2016","Couple + C. GT 16 ","general elemantary","99","0.329956082098661","0.277698705910413","0.382213458286909","2"
"Some worries","2016","Couple + C. GT 16 ","middle vocational","456","0.34617300665488","0.320281571358288","0.372064441951472","2"
"Some worries","2016","Couple + C. GT 16 ","vocational + Abi","87","0.393433173405756","0.325389098929015","0.461477247882496","2"
"Some worries","2016","Couple + C. GT 16 ","higher vocational","74","0.408247830186163","0.335426109125432","0.481069551246893","2"
"Some worries","2016","Couple + C. GT 16 ","higher education","228","0.478247909504729","0.434018749631512","0.522477069377946","2"
"Some worries","2016","Couple + C. LE and GT 16","in school","68","0.5277137529374","0.443499992090725","0.611927513784075","2"
"Some worries","2016","Couple + C. LE and GT 16","inadequately","25","","","","2"
"Some worries","2016","Couple + C. LE and GT 16","general elemantary","133","0.4019989570487","0.349179062720627","0.454818851376773","2"
"Some worries","2016","Couple + C. LE and GT 16","middle vocational","300","0.382700607670198","0.348998877122769","0.416402338217626","2"
"Some worries","2016","Couple + C. LE and GT 16","vocational + Abi","74","0.460441824634401","0.385953125582668","0.534930523686134","2"
"Some worries","2016","Couple + C. LE and GT 16","higher vocational","41","0.424554862607334","0.330901133640358","0.51820859157431","2"
"Some worries","2016","Couple + C. LE and GT 16","higher education","156","0.472414015789026","0.418793129748744","0.526034901829309","2"
"Some worries","2016","1-pers.-HH","in school","","","","","2"
"Some worries","2016","1-pers.-HH","inadequately","12","","","","2"
"Some worries","2016","1-pers.-HH","general elemantary","122","0.333166806639897","0.287763509869988","0.378570103409806","2"
"Some worries","2016","1-pers.-HH","middle vocational","542","0.333772647890796","0.311101725891025","0.356443569890566","2"
"Some worries","2016","1-pers.-HH","vocational + Abi","104","0.435394812328608","0.37381158076478","0.496978043892437","2"
"Some worries","2016","1-pers.-HH","higher vocational","79","0.435329511022602","0.364645076338361","0.506013945706843","2"
"Some worries","2016","1-pers.-HH","higher education","397","0.459203777903104","0.425917436287628","0.49249011951858","2"
"Some worries","2016","(Married) couple without C. ","in school","","","","","2"
"Some worries","2016","(Married) couple without C. ","inadequately","23","","","","2"
"Some worries","2016","(Married) couple without C. ","general elemantary","212","0.353603252182398","0.314458054846389","0.392748449518408","2"
"Some worries","2016","(Married) couple without C. ","middle vocational","1236","0.344279532372091","0.328758814206774","0.359800250537408","2"
"Some worries","2016","(Married) couple without C. ","vocational + Abi","196","0.458015286191022","0.412827282450875","0.50320328993117","2"
"Some worries","2016","(Married) couple without C. ","higher vocational","199","0.360275758908959","0.319671192911158","0.40088032490676","2"
"Some worries","2016","(Married) couple without C. ","higher education","939","0.456900988680798","0.435389768982003","0.478412208379593","2"
"Big worries","2017","Couple + C. GT 16 ","in school","18","","","","1"
"Big worries","2017","Couple + C. GT 16 ","inadequately","24","","","","1"
"Big worries","2017","Couple + C. GT 16 ","general elemantary","137","0.350117915513775","0.301967297530925","0.398268533496625","1"
"Big worries","2017","Couple + C. GT 16 ","middle vocational","603","0.418584289598782","0.393627277569181","0.443541301628383","1"
"Big worries","2017","Couple + C. GT 16 ","vocational + Abi","82","0.330086187279209","0.272369533700571","0.387802840857847","1"
"Big worries","2017","Couple + C. GT 16 ","higher vocational","73","0.400577837259934","0.334144693476485","0.467010981043384","1"
"Big worries","2017","Couple + C. GT 16 ","higher education","136","0.242708729383519","0.207788025998367","0.277629432768671","1"
"Big worries","2017","Couple + C. LE and GT 16","in school","29","","","","1"
"Big worries","2017","Couple + C. LE and GT 16","inadequately","17","","","","1"
"Big worries","2017","Couple + C. LE and GT 16","general elemantary","133","0.367923760798533","0.315414097174727","0.420433424422339","1"
"Big worries","2017","Couple + C. LE and GT 16","middle vocational","353","0.41080612804292","0.378841109392451","0.442771146693389","1"
"Big worries","2017","Couple + C. LE and GT 16","vocational + Abi","51","0.241664388964244","0.177312591064929","0.306016186863559","1"
"Big worries","2017","Couple + C. LE and GT 16","higher vocational","41","0.390911636679902","0.298455519070389","0.483367754289415","1"
"Big worries","2017","Couple + C. LE and GT 16","higher education","61","0.190462416363312","0.150123841370607","0.230800991356016","1"
"Big worries","2017","Single parent ","in school","16","","","","1"
"Big worries","2017","Single parent ","inadequately","28","","","","1"
"Big worries","2017","Single parent ","general elemantary","142","0.439155520824407","0.384350138454499","0.493960903194315","1"
"Big worries","2017","Single parent ","middle vocational","441","0.438677061518123","0.408431149848754","0.468922973187493","1"
"Big worries","2017","Single parent ","vocational + Abi","61","0.326453174525345","0.261138639302466","0.391767709748224","1"
"Big worries","2017","Single parent ","higher vocational","29","","","","1"
"Big worries","2017","Single parent ","higher education","66","0.200635170067779","0.157295338457841","0.243975001677717","1"
"Big worries","2017","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2017","Couple + C. LE 16 ","inadequately","63","0.506714362231234","0.419418499586726","0.594010224875742","1"
"Big worries","2017","Couple + C. LE 16 ","general elemantary","201","0.42308266500509","0.37920403894062","0.466961291069559","1"
"Big worries","2017","Couple + C. LE 16 ","middle vocational","1037","0.461301573773278","0.441056066252683","0.481547081293874","1"
"Big worries","2017","Couple + C. LE 16 ","vocational + Abi","233","0.286457714943971","0.253773012127566","0.319142417760376","1"
"Big worries","2017","Couple + C. LE 16 ","higher vocational","117","0.371941919158111","0.318652373510171","0.425231464806052","1"
"Big worries","2017","Couple + C. LE 16 ","higher education","377","0.198330431401141","0.180320365236209","0.216340497566073","1"
"Big worries","2017","1-pers.-HH","in school","","","","","1"
"Big worries","2017","1-pers.-HH","inadequately","17","","","","1"
"Big worries","2017","1-pers.-HH","general elemantary","209","0.450446148129368","0.40427111363633","0.496621182622405","1"
"Big worries","2017","1-pers.-HH","middle vocational","834","0.438978029899545","0.416327469068586","0.461628590730505","1"
"Big worries","2017","1-pers.-HH","vocational + Abi","83","0.262607826019063","0.212977433063666","0.312238218974459","1"
"Big worries","2017","1-pers.-HH","higher vocational","81","0.346601266661166","0.284694320744257","0.408508212578074","1"
"Big worries","2017","1-pers.-HH","higher education","217","0.205355193445611","0.180127976279803","0.230582410611419","1"
"Big worries","2017","(Married) couple without C. ","in school","","","","","1"
"Big worries","2017","(Married) couple without C. ","inadequately","35","0.434390189509058","0.32145463146152","0.547325747556597","1"
"Big worries","2017","(Married) couple without C. ","general elemantary","285","0.478761758228577","0.439503524087767","0.518019992369387","1"
"Big worries","2017","(Married) couple without C. ","middle vocational","2010","0.490477194612861","0.475134003189579","0.505820386036144","1"
"Big worries","2017","(Married) couple without C. ","vocational + Abi","168","0.307393330196503","0.267189874243862","0.347596786149144","1"
"Big worries","2017","(Married) couple without C. ","higher vocational","271","0.45830997696996","0.418002639216586","0.498617314723333","1"
"Big worries","2017","(Married) couple without C. ","higher education","624","0.239689251066495","0.22226941201174","0.25710909012125","1"
"No worries","2017","1-pers.-HH","in school","3","","","","3"
"No worries","2017","1-pers.-HH","inadequately","12","","","","3"
"No worries","2017","1-pers.-HH","general elemantary","68","0.146540208397165","0.113719300020643","0.179361116773686","3"
"No worries","2017","1-pers.-HH","middle vocational","289","0.150514993235487","0.134194421323567","0.166835565147407","3"
"No worries","2017","1-pers.-HH","vocational + Abi","90","0.305348642367041","0.253405758179643","0.357291526554439","3"
"No worries","2017","1-pers.-HH","higher vocational","41","0.200251877418092","0.148192367517474","0.25231138731871","3"
"No worries","2017","1-pers.-HH","higher education","300","0.322389137486354","0.293200733022847","0.35157754194986","3"
"No worries","2017","(Married) couple without C. ","in school","1","","","","3"
"No worries","2017","(Married) couple without C. ","inadequately","14","","","","3"
"No worries","2017","(Married) couple without C. ","general elemantary","77","0.114089221919988","0.0891047485027306","0.139073695337245","3"
"No worries","2017","(Married) couple without C. ","middle vocational","472","0.118183606754523","0.108275465617449","0.128091747891596","3"
"No worries","2017","(Married) couple without C. ","vocational + Abi","103","0.218726248017808","0.182707807850433","0.254744688185184","3"
"No worries","2017","(Married) couple without C. ","higher vocational","68","0.113830086759795","0.0881370123689609","0.139523161150629","3"
"No worries","2017","(Married) couple without C. ","higher education","600","0.278755567822328","0.260458676611642","0.297052459033015","3"
"No worries","2017","Single parent ","in school","36","0.330826288657614","0.235710282509807","0.425942294805421","3"
"No worries","2017","Single parent ","inadequately","17","","","","3"
"No worries","2017","Single parent ","general elemantary","57","0.181290036856868","0.13874540005411","0.223834673659626","3"
"No worries","2017","Single parent ","middle vocational","169","0.164552893286985","0.141953329180278","0.187152457393692","3"
"No worries","2017","Single parent ","vocational + Abi","38","0.208195554382235","0.151641962992338","0.264749145772132","3"
"No worries","2017","Single parent ","higher vocational","13","","","","3"
"No worries","2017","Single parent ","higher education","95","0.24522887779694","0.198669773977918","0.291787981615961","3"
"No worries","2017","Couple + C. LE 16 ","in school","1","","","","3"
"No worries","2017","Couple + C. LE 16 ","inadequately","23","","","","3"
"No worries","2017","Couple + C. LE 16 ","general elemantary","83","0.186382791093042","0.151797090392368","0.220968491793716","3"
"No worries","2017","Couple + C. LE 16 ","middle vocational","318","0.131212790158513","0.117500558511243","0.144925021805784","3"
"No worries","2017","Couple + C. LE 16 ","vocational + Abi","149","0.203113645318734","0.174028437788537","0.232198852848931","3"
"No worries","2017","Couple + C. LE 16 ","higher vocational","69","0.250923086703184","0.203121967357073","0.298724206049296","3"
"No worries","2017","Couple + C. LE 16 ","higher education","625","0.349680100453898","0.328141280206561","0.371218920701236","3"
"No worries","2017","Couple + C. GT 16 ","in school","56","0.347566354270012","0.267238115371797","0.427894593168227","3"
"No worries","2017","Couple + C. GT 16 ","inadequately","2","","","","3"
"No worries","2017","Couple + C. GT 16 ","general elemantary","70","0.174732486147921","0.136400473843015","0.213064498452827","3"
"No worries","2017","Couple + C. GT 16 ","middle vocational","270","0.175288238777317","0.156053547166798","0.194522930387837","3"
"No worries","2017","Couple + C. GT 16 ","vocational + Abi","54","0.180625827033932","0.133407666926197","0.227843987141667","3"
"No worries","2017","Couple + C. GT 16 ","higher vocational","32","0.115212613712343","0.0719269158369778","0.158498311587708","3"
"No worries","2017","Couple + C. GT 16 ","higher education","164","0.308067174625423","0.270460625005721","0.345673724245125","3"
"No worries","2017","Couple + C. LE and GT 16","in school","71","0.432329773831072","0.355806985915187","0.508852561746957","3"
"No worries","2017","Couple + C. LE and GT 16","inadequately","13","","","","3"
"No worries","2017","Couple + C. LE and GT 16","general elemantary","62","0.206404442128226","0.162335287470686","0.250473596785766","3"
"No worries","2017","Couple + C. LE and GT 16","middle vocational","178","0.162037399430542","0.13809612057818","0.185978678282903","3"
"No worries","2017","Couple + C. LE and GT 16","vocational + Abi","49","0.314184201140087","0.244406036129611","0.383962366150563","3"
"No worries","2017","Couple + C. LE and GT 16","higher vocational","17","","","","3"
"No worries","2017","Couple + C. LE and GT 16","higher education","119","0.303893802501033","0.25664442718994","0.351143177812126","3"
"Some worries","2017","1-pers.-HH","in school","","","","","2"
"Some worries","2017","1-pers.-HH","inadequately","15","","","","2"
"Some worries","2017","1-pers.-HH","general elemantary","169","0.403013643473468","0.357491496246469","0.448535790700466","2"
"Some worries","2017","1-pers.-HH","middle vocational","721","0.410506976864968","0.388054345878013","0.432959607851922","2"
"Some worries","2017","1-pers.-HH","vocational + Abi","129","0.432043531613896","0.376175174788675","0.487911888439117","2"
"Some worries","2017","1-pers.-HH","higher vocational","105","0.453146855920742","0.388389366294117","0.517904345547368","2"
"Some worries","2017","1-pers.-HH","higher education","468","0.472255669068035","0.441078953978495","0.503432384157575","2"
"Some worries","2017","(Married) couple without C. ","in school","2","","","","2"
"Some worries","2017","(Married) couple without C. ","inadequately","25","","","","2"
"Some worries","2017","(Married) couple without C. ","general elemantary","260","0.407149019851435","0.368538791817366","0.445759247885504","2"
"Some worries","2017","(Married) couple without C. ","middle vocational","1596","0.391339198632616","0.376359991622165","0.406318405643066","2"
"Some worries","2017","(Married) couple without C. ","vocational + Abi","235","0.473880421785688","0.430374392544876","0.517386451026501","2"
"Some worries","2017","(Married) couple without C. ","higher vocational","248","0.427859936270245","0.387834964758675","0.467884907781815","2"
"Some worries","2017","(Married) couple without C. ","higher education","1083","0.481555181111176","0.461166055894679","0.501944306327673","2"
"Some worries","2017","Single parent ","in school","42","0.530202127364972","0.429309270383275","0.63109498434667","2"
"Some worries","2017","Single parent ","inadequately","20","","","","2"
"Some worries","2017","Single parent ","general elemantary","116","0.379554442318726","0.325964696984042","0.43314418765341","2"
"Some worries","2017","Single parent ","middle vocational","424","0.396770045194891","0.366950658305074","0.426589432084709","2"
"Some worries","2017","Single parent ","vocational + Abi","99","0.46535127109242","0.395874405469052","0.534828136715789","2"
"Some worries","2017","Single parent ","higher vocational","27","","","","2"
"Some worries","2017","Single parent ","higher education","167","0.554135952135281","0.500343596822218","0.607928307448345","2"
"Some worries","2017","Couple + C. LE 16 ","in school","2","","","","2"
"Some worries","2017","Couple + C. LE 16 ","inadequately","40","0.219605741757165","0.147321821751977","0.291889661762353","2"
"Some worries","2017","Couple + C. LE 16 ","general elemantary","203","0.390534543901869","0.347204624091164","0.433864463712573","2"
"Some worries","2017","Couple + C. LE 16 ","middle vocational","974","0.407485636068208","0.387529845359836","0.42744142677658","2"
"Some worries","2017","Couple + C. LE 16 ","vocational + Abi","353","0.510428639737295","0.474289322736674","0.546567956737916","2"
"Some worries","2017","Couple + C. LE 16 ","higher vocational","130","0.377134994138705","0.323697026612309","0.4305729616651","2"
"Some worries","2017","Couple + C. LE 16 ","higher education","881","0.451989468144961","0.429510232435747","0.474468703854175","2"
"Some worries","2017","Couple + C. GT 16 ","in school","61","0.537580150781902","0.453475298372709","0.621685003191094","2"
"Some worries","2017","Couple + C. GT 16 ","inadequately","13","","","","2"
"Some worries","2017","Couple + C. GT 16 ","general elemantary","170","0.475149598338303","0.424740333231825","0.525558863444782","2"
"Some worries","2017","Couple + C. GT 16 ","middle vocational","628","0.406127471623901","0.381282669247499","0.430972274000303","2"
"Some worries","2017","Couple + C. GT 16 ","vocational + Abi","119","0.48928798568686","0.427933218279035","0.550642753094684","2"
"Some worries","2017","Couple + C. GT 16 ","higher vocational","104","0.484209549027723","0.416456589304922","0.551962508750523","2"
"Some worries","2017","Couple + C. GT 16 ","higher education","279","0.449224095991058","0.408707980833709","0.489740211148407","2"
"Some worries","2017","Couple + C. LE and GT 16","in school","61","0.475652897501563","0.398511116287256","0.552794678715871","2"
"Some worries","2017","Couple + C. LE and GT 16","inadequately","33","0.529420649573161","0.406168447435035","0.652672851711287","2"
"Some worries","2017","Couple + C. LE and GT 16","general elemantary","129","0.425671797073241","0.371833279156054","0.479510314990427","2"
"Some worries","2017","Couple + C. LE and GT 16","middle vocational","379","0.427156472526538","0.39501698883044","0.459295956222637","2"
"Some worries","2017","Couple + C. LE and GT 16","vocational + Abi","70","0.444151409895669","0.369460558997055","0.518842260794283","2"
"Some worries","2017","Couple + C. LE and GT 16","higher vocational","49","0.505785786788424","0.411053694747775","0.600517878829073","2"
"Some worries","2017","Couple + C. LE and GT 16","higher education","184","0.505643781135655","0.454282040286101","0.55700552198521","2"
"Big worries","2018","Couple + C. GT 16 ","in school","11","","","","1"
"Big worries","2018","Couple + C. GT 16 ","inadequately","20","","","","1"
"Big worries","2018","Couple + C. GT 16 ","general elemantary","103","0.308110050184731","0.258219121797327","0.358000978572136","1"
"Big worries","2018","Couple + C. GT 16 ","middle vocational","470","0.328186611712678","0.303755588823232","0.352617634602124","1"
"Big worries","2018","Couple + C. GT 16 ","vocational + Abi","58","0.289966833022179","0.232198824160758","0.3477348418836","1"
"Big worries","2018","Couple + C. GT 16 ","higher vocational","55","0.354777726908438","0.286925476492196","0.422629977324679","1"
"Big worries","2018","Couple + C. GT 16 ","higher education","74","0.162300469663692","0.130267793434146","0.194333145893238","1"
"Big worries","2018","Couple + C. LE and GT 16","in school","13","","","","1"
"Big worries","2018","Couple + C. LE and GT 16","inadequately","14","","","","1"
"Big worries","2018","Couple + C. LE and GT 16","general elemantary","103","0.269229185620714","0.221153456389078","0.317304914852351","1"
"Big worries","2018","Couple + C. LE and GT 16","middle vocational","285","0.335769975391816","0.304188552734478","0.367351398049154","1"
"Big worries","2018","Couple + C. LE and GT 16","vocational + Abi","48","0.29551614949889","0.228674415750483","0.362357883247296","1"
"Big worries","2018","Couple + C. LE and GT 16","higher vocational","29","","","","1"
"Big worries","2018","Couple + C. LE and GT 16","higher education","40","0.137080647999842","0.101252889453907","0.172908406545777","1"
"Big worries","2018","Couple + C. LE 16 ","general elemantary","168","0.370561915819656","0.325689961463347","0.415433870175965","1"
"Big worries","2018","Couple + C. LE 16 ","middle vocational","791","0.391651263860452","0.370699473855359","0.412603053865545","1"
"Big worries","2018","Couple + C. LE 16 ","vocational + Abi","140","0.212470240305483","0.180975130290299","0.243965350320667","1"
"Big worries","2018","Couple + C. LE 16 ","higher vocational","81","0.272377994359855","0.218778082515867","0.325977906203843","1"
"Big worries","2018","Couple + C. LE 16 ","higher education","226","0.11400318769474","0.0991846826119614","0.128821692777518","1"
"Big worries","2018","Single parent ","in school","11","","","","1"
"Big worries","2018","Single parent ","inadequately","30","0.411523059453772","0.299400231276532","0.523645887631012","1"
"Big worries","2018","Single parent ","general elemantary","122","0.363495719302715","0.313031252109168","0.413960186496261","1"
"Big worries","2018","Single parent ","middle vocational","375","0.371002068352097","0.341136015161355","0.400868121542839","1"
"Big worries","2018","Single parent ","vocational + Abi","53","0.191550748529237","0.135742330016521","0.247359167041954","1"
"Big worries","2018","Single parent ","higher vocational","19","","","","1"
"Big worries","2018","Single parent ","higher education","54","0.163624008326828","0.123343042188706","0.20390497446495","1"
"Big worries","2018","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2018","Couple + C. LE 16 ","inadequately","54","0.42085005906591","0.337259949157418","0.504440168974402","1"
"Big worries","2018","(Married) couple without C. ","general elemantary","248","0.442174770292663","0.402534601886419","0.481814938698906","1"
"Big worries","2018","(Married) couple without C. ","middle vocational","1593","0.416062582721227","0.400517091889895","0.431608073552559","1"
"Big worries","2018","(Married) couple without C. ","vocational + Abi","136","0.26871336169756","0.229973992144209","0.30745273125091","1"
"Big worries","2018","(Married) couple without C. ","higher vocational","213","0.396391756943219","0.356200476160686","0.436583037725752","1"
"Big worries","2018","1-pers.-HH","in school","1","","","","1"
"Big worries","2018","1-pers.-HH","inadequately","26","","","","1"
"Big worries","2018","1-pers.-HH","general elemantary","176","0.341435560109717","0.298007656467122","0.384863463752313","1"
"Big worries","2018","1-pers.-HH","middle vocational","734","0.386064169859541","0.364405760298368","0.407722579420714","1"
"Big worries","2018","1-pers.-HH","vocational + Abi","58","0.19042063326818","0.145916616052149","0.23492465048421","1"
"Big worries","2018","1-pers.-HH","higher vocational","72","0.265680553108787","0.208966259299662","0.322394846917912","1"
"Big worries","2018","(Married) couple without C. ","higher education","483","0.195994345252515","0.179570002972081","0.212418687532949","1"
"Big worries","2018","1-pers.-HH","higher education","181","0.16289660185268","0.140443007001652","0.185350196703707","1"
"Big worries","2018","(Married) couple without C. ","in school","","","","","1"
"Big worries","2018","(Married) couple without C. ","inadequately","23","","","","1"
"No worries","2018","1-pers.-HH","in school","2","","","","3"
"No worries","2018","1-pers.-HH","inadequately","21","","","","3"
"No worries","2018","1-pers.-HH","general elemantary","108","0.243211542369958","0.203920396659467","0.282502688080449","3"
"No worries","2018","1-pers.-HH","middle vocational","407","0.203734663223278","0.185816367852638","0.221652958593918","3"
"No worries","2018","1-pers.-HH","vocational + Abi","117","0.414056968285517","0.358226632134792","0.469887304436243","3"
"No worries","2018","1-pers.-HH","higher vocational","57","0.309718879151486","0.25034889024515","0.369088868057822","3"
"No worries","2018","1-pers.-HH","higher education","409","0.398950215349596","0.369175001309718","0.428725429389475","3"
"No worries","2018","(Married) couple without C. ","in school","3","","","","3"
"No worries","2018","(Married) couple without C. ","inadequately","18","","","","3"
"No worries","2018","(Married) couple without C. ","general elemantary","74","0.0918862313994302","0.0688301877821601","0.1149422750167","3"
"No worries","2018","(Married) couple without C. ","middle vocational","587","0.152387876905724","0.141053027738792","0.163722726072655","3"
"No worries","2018","(Married) couple without C. ","vocational + Abi","139","0.276015567333067","0.236949877194891","0.315081257471243","3"
"No worries","2018","(Married) couple without C. ","higher vocational","89","0.151987381016729","0.122489088291759","0.181485673741699","3"
"No worries","2018","(Married) couple without C. ","higher education","754","0.373282403897678","0.353270363631522","0.393294444163834","3"
"No worries","2018","Single parent ","in school","32","0.479015611818852","0.362815617895794","0.595215605741909","3"
"No worries","2018","Single parent ","inadequately","15","","","","3"
"No worries","2018","Single parent ","general elemantary","100","0.316011984358629","0.267235398292089","0.36478857042517","3"
"No worries","2018","Single parent ","middle vocational","218","0.228859463550635","0.202886813465034","0.254832113636236","3"
"No worries","2018","Single parent ","vocational + Abi","58","0.282656063155379","0.218796745131611","0.346515381179148","3"
"No worries","2018","Single parent ","higher vocational","22","","","","3"
"No worries","2018","Single parent ","higher education","129","0.409291977801531","0.355751944546187","0.462832011056876","3"
"No worries","2018","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2018","Couple + C. LE 16 ","inadequately","27","","","","3"
"No worries","2018","Couple + C. LE 16 ","general elemantary","89","0.181152959580069","0.145368686927025","0.216937232233112","3"
"No worries","2018","Couple + C. LE 16 ","middle vocational","372","0.188192936573606","0.171415595492584","0.204970277654629","3"
"No worries","2018","Couple + C. LE 16 ","vocational + Abi","196","0.295335213286336","0.260210766828073","0.3304596597446","3"
"No worries","2018","Couple + C. LE 16 ","higher vocational","71","0.313588563311932","0.257729002444812","0.369448124179053","3"
"No worries","2018","Couple + C. LE 16 ","higher education","740","0.449916927613425","0.426721086606698","0.473112768620153","3"
"No worries","2018","Couple + C. GT 16 ","in school","63","0.516307249516816","0.425366611436855","0.607247887596777","3"
"No worries","2018","Couple + C. GT 16 ","inadequately","9","","","","3"
"No worries","2018","Couple + C. GT 16 ","general elemantary","72","0.1941899846686","0.151445519619681","0.236934449717519","3"
"No worries","2018","Couple + C. GT 16 ","middle vocational","301","0.20747324441241","0.186375068507734","0.228571420317086","3"
"No worries","2018","Couple + C. GT 16 ","vocational + Abi","75","0.232364356635229","0.178594826765101","0.286133886505357","3"
"No worries","2018","Couple + C. GT 16 ","higher vocational","49","0.203240838704986","0.146171816776934","0.260309860633038","3"
"No worries","2018","Couple + C. GT 16 ","higher education","192","0.35266670592957","0.311158362361186","0.394175049497953","3"
"No worries","2018","Couple + C. LE and GT 16","in school","68","0.516386642646571","0.434192558148986","0.598580727144156","3"
"No worries","2018","Couple + C. LE and GT 16","inadequately","12","","","","3"
"No worries","2018","Couple + C. LE and GT 16","general elemantary","90","0.279699426091299","0.231050093941546","0.328348758241051","3"
"No worries","2018","Couple + C. LE and GT 16","middle vocational","228","0.262102085524186","0.232692771892605","0.291511399155767","3"
"No worries","2018","Couple + C. LE and GT 16","vocational + Abi","56","0.300816776523207","0.233632429326819","0.368001123719595","3"
