"plj0046","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","2016","(3b) higher tertiary education","general elemantary","","","",""
"No worries","2016","(3b) higher tertiary education","middle vocational","","","",""
"No worries","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"No worries","2016","(3b) higher tertiary education","higher vocational","","","",""
"No worries","2016","(3b) higher tertiary education","higher education","994","0.25729075795995","0.243839370129862","0.270742145790039"
"Big worries","2017","(0) in school","in school","63","0.107649767842002","0.0776491373504281","0.137650398333575"
"Big worries","2017","(0) in school","inadequately","","","",""
"Big worries","2017","(0) in school","general elemantary","","","",""
"Big worries","2017","(0) in school","middle vocational","","","",""
"Big worries","2017","(0) in school","vocational + Abi","","","",""
"Big worries","2017","(0) in school","higher vocational","","","",""
"Big worries","2017","(0) in school","higher education","","","",""
"Big worries","2017","(1a) inadequately completed","in school","","","",""
"Big worries","2017","(1a) inadequately completed","inadequately","169","0.436554045840382","0.387457583658734","0.485650508022031"
"Big worries","2017","(1a) inadequately completed","general elemantary","","","",""
"Big worries","2017","(1a) inadequately completed","middle vocational","53","0.321369559076701","0.236385370297986","0.406353747855416"
"Big worries","2017","(1a) inadequately completed","vocational + Abi","","","",""
"Big worries","2017","(1a) inadequately completed","higher vocational","","","",""
"Big worries","2017","(1a) inadequately completed","higher education","","","",""
"Big worries","2017","(1b) general elementary school","in school","","","",""
"Big worries","2017","(1b) general elementary school","inadequately","","","",""
"Big worries","2017","(1b) general elementary school","general elemantary","868","0.459682951884671","0.437390850439496","0.481975053329845"
"Big worries","2017","(1b) general elementary school","middle vocational","","","",""
"Big worries","2017","(1b) general elementary school","vocational + Abi","","","",""
"Big worries","2017","(1b) general elementary school","higher vocational","","","",""
"Big worries","2017","(1b) general elementary school","higher education","","","",""
"Big worries","2017","(1c) basic vocational qualification","in school","","","",""
"Big worries","2017","(1c) basic vocational qualification","inadequately","","","",""
"Big worries","2017","(1c) basic vocational qualification","general elemantary","","","",""
"Big worries","2017","(1c) basic vocational qualification","middle vocational","2489","0.510428482268491","0.496345295718454","0.524511668818527"
"Big worries","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"Big worries","2017","(1c) basic vocational qualification","higher vocational","161","0.481259703917141","0.428459741635176","0.534059666199106"
"Big worries","2017","(1c) basic vocational qualification","higher education","","","",""
"Big worries","2017","(2b) intermediate general qualification","in school","","","",""
"Big worries","2017","(2b) intermediate general qualification","inadequately","","","",""
"Big worries","2017","(2b) intermediate general qualification","general elemantary","305","0.365213007015307","0.331972495515479","0.398453518515135"
"Big worries","2017","(2b) intermediate general qualification","middle vocational","","","",""
"Big worries","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"Big worries","2017","(2b) intermediate general qualification","higher vocational","","","",""
"Big worries","2017","(2b) intermediate general qualification","higher education","","","",""
"Big worries","2017","(2a) intermediate vocational","in school","","","",""
"Big worries","2017","(2a) intermediate vocational","inadequately","","","",""
"Big worries","2017","(2a) intermediate vocational","general elemantary","","","",""
"Big worries","2017","(2a) intermediate vocational","middle vocational","2468","0.463268095431331","0.449979334081994","0.476556856780669"
"Big worries","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"Big worries","2017","(2a) intermediate vocational","higher vocational","302","0.413204935079955","0.377187577699322","0.449222292460589"
"Big worries","2017","(2a) intermediate vocational","higher education","","","",""
"Big worries","2017","(2c_gen) general maturity certificate","in school","","","",""
"Big worries","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"Big worries","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"Big worries","2017","(2c_gen) general maturity certificate","middle vocational","333","0.236106002299783","0.21455667377268","0.257655330826887"
"Big worries","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Big worries","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"Big worries","2017","(2c_gen) general maturity certificate","higher education","","","",""
"Big worries","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"Big worries","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Big worries","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Big worries","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Big worries","2017","(2c_voc) vocational maturity certificate","vocational + Abi","689","0.290537088785131","0.271625634756879","0.309448542813384"
"Big worries","2017","(2c_voc) vocational maturity certificate","higher vocational","145","0.323239412570167","0.279929354323615","0.366549470816719"
"Big worries","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"Big worries","2017","(3a) lower tertiary education","in school","","","",""
"Big worries","2017","(3a) lower tertiary education","inadequately","","","",""
"Big worries","2017","(3a) lower tertiary education","general elemantary","","","",""
"Big worries","2017","(3a) lower tertiary education","middle vocational","","","",""
"Big worries","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"Big worries","2017","(3a) lower tertiary education","higher vocational","","","",""
"Big worries","2017","(3a) lower tertiary education","higher education","546","0.254953596788709","0.236082404294128","0.273824789283291"
"Big worries","2017","(3b) higher tertiary education","in school","","","",""
"Big worries","2017","(3b) higher tertiary education","inadequately","","","",""
"Big worries","2017","(3b) higher tertiary education","general elemantary","","","",""
"Big worries","2017","(3b) higher tertiary education","middle vocational","","","",""
"Big worries","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"Big worries","2017","(3b) higher tertiary education","higher vocational","","","",""
"Big worries","2017","(3b) higher tertiary education","higher education","969","0.204487371411453","0.192688782390415","0.21628596043249"
"Some worries","2017","(0) in school","in school","175","0.522216712806436","0.473866652171717","0.570566773441154"
"Some worries","2017","(0) in school","inadequately","","","",""
"Some worries","2017","(0) in school","general elemantary","","","",""
"Some worries","2017","(0) in school","middle vocational","","","",""
"Some worries","2017","(0) in school","vocational + Abi","","","",""
"Some worries","2017","(0) in school","higher vocational","","","",""
"Some worries","2017","(0) in school","higher education","","","",""
"Some worries","2017","(1a) inadequately completed","in school","","","",""
"Some worries","2017","(1a) inadequately completed","inadequately","141","0.315985609790094","0.269962990802423","0.362008228777766"
"Some worries","2017","(1a) inadequately completed","general elemantary","","","",""
"Some worries","2017","(1a) inadequately completed","middle vocational","49","0.475487267251796","0.384607635216474","0.566366899287117"
"Some worries","2017","(1a) inadequately completed","vocational + Abi","","","",""
"Some worries","2017","(1a) inadequately completed","higher vocational","","","",""
"Some worries","2017","(1a) inadequately completed","higher education","","","",""
"Some worries","2017","(1b) general elementary school","in school","","","",""
"Some worries","2017","(1b) general elementary school","inadequately","","","",""
"Some worries","2017","(1b) general elementary school","general elemantary","777","0.407435951853453","0.385457616281189","0.429414287425717"
"Some worries","2017","(1b) general elementary school","middle vocational","","","",""
"Some worries","2017","(1b) general elementary school","vocational + Abi","","","",""
"Some worries","2017","(1b) general elementary school","higher vocational","","","",""
"Some worries","2017","(1b) general elementary school","higher education","","","",""
"Some worries","2017","(1c) basic vocational qualification","in school","","","",""
"Some worries","2017","(1c) basic vocational qualification","inadequately","","","",""
"Some worries","2017","(1c) basic vocational qualification","general elemantary","","","",""
"Some worries","2017","(1c) basic vocational qualification","middle vocational","1851","0.394555595815832","0.380786144065163","0.408325047566501"
"Some worries","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"Some worries","2017","(1c) basic vocational qualification","higher vocational","138","0.382780950423751","0.331416376647493","0.43414552420001"
"Some worries","2017","(1c) basic vocational qualification","higher education","","","",""
"Some worries","2017","(2b) intermediate general qualification","in school","","","",""
"Some worries","2017","(2b) intermediate general qualification","inadequately","","","",""
"Some worries","2017","(2b) intermediate general qualification","general elemantary","330","0.41455917540972","0.380548493627578","0.448569857191863"
"Some worries","2017","(2b) intermediate general qualification","middle vocational","","","",""
"Some worries","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"Some worries","2017","(2b) intermediate general qualification","higher vocational","","","",""
"Some worries","2017","(2b) intermediate general qualification","higher education","","","",""
"Some worries","2017","(2a) intermediate vocational","in school","","","",""
"Some worries","2017","(2a) intermediate vocational","inadequately","","","",""
"Some worries","2017","(2a) intermediate vocational","general elemantary","","","",""
"Some worries","2017","(2a) intermediate vocational","middle vocational","2191","0.395264002377445","0.382234850610271","0.40829315414462"
"Some worries","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"Some worries","2017","(2a) intermediate vocational","higher vocational","310","0.448131764409323","0.411756477119434","0.484507051699212"
"Some worries","2017","(2a) intermediate vocational","higher education","","","",""
"Some worries","2017","(2c_gen) general maturity certificate","in school","","","",""
"Some worries","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"Some worries","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"Some worries","2017","(2c_gen) general maturity certificate","middle vocational","698","0.446500976779059","0.421275852447258","0.47172610111086"
"Some worries","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Some worries","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"Some worries","2017","(2c_gen) general maturity certificate","higher education","","","",""
"Some worries","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"Some worries","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Some worries","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Some worries","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Some worries","2017","(2c_voc) vocational maturity certificate","vocational + Abi","1025","0.471285158786568","0.450492409583194","0.492077907989942"
"Some worries","2017","(2c_voc) vocational maturity certificate","higher vocational","213","0.475698206474334","0.429453128857417","0.521943284091252"
"Some worries","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"Some worries","2017","(3a) lower tertiary education","in school","","","",""
"Some worries","2017","(3a) lower tertiary education","inadequately","","","",""
"Some worries","2017","(3a) lower tertiary education","general elemantary","","","",""
"Some worries","2017","(3a) lower tertiary education","middle vocational","","","",""
"Some worries","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"Some worries","2017","(3a) lower tertiary education","higher vocational","","","",""
"Some worries","2017","(3a) lower tertiary education","higher education","989","0.482051895058311","0.460416385243358","0.503687404873263"
"Some worries","2017","(3b) higher tertiary education","in school","","","",""
"Some worries","2017","(3b) higher tertiary education","inadequately","","","",""
"Some worries","2017","(3b) higher tertiary education","general elemantary","","","",""
"Some worries","2017","(3b) higher tertiary education","middle vocational","","","",""
"Some worries","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"Some worries","2017","(3b) higher tertiary education","higher vocational","","","",""
"Some worries","2017","(3b) higher tertiary education","higher education","2109","0.467691922055741","0.453095891927336","0.482287952184147"
"No worries","2017","(0) in school","in school","172","0.370133519351562","0.323396649825117","0.416870388878008"
"No worries","2017","(0) in school","inadequately","","","",""
"No worries","2017","(0) in school","general elemantary","","","",""
"No worries","2017","(0) in school","middle vocational","","","",""
"No worries","2017","(0) in school","vocational + Abi","","","",""
"No worries","2017","(0) in school","higher vocational","","","",""
"No worries","2017","(0) in school","higher education","","","",""
"No worries","2017","(1a) inadequately completed","in school","","","",""
"No worries","2017","(1a) inadequately completed","inadequately","82","0.247460344369523","0.204741198659904","0.290179490079143"
"No worries","2017","(1a) inadequately completed","general elemantary","","","",""
"No worries","2017","(1a) inadequately completed","middle vocational","","","",""
"No worries","2017","(1a) inadequately completed","vocational + Abi","","","",""
"No worries","2017","(1a) inadequately completed","higher vocational","","","",""
"No worries","2017","(1a) inadequately completed","higher education","","","",""
"No worries","2017","(1b) general elementary school","in school","","","",""
"No worries","2017","(1b) general elementary school","inadequately","","","",""
"No worries","2017","(1b) general elementary school","general elemantary","275","0.132881096261877","0.117697718235456","0.148064474288297"
"No worries","2017","(1b) general elementary school","middle vocational","","","",""
"No worries","2017","(1b) general elementary school","vocational + Abi","","","",""
"No worries","2017","(1b) general elementary school","higher vocational","","","",""
"No worries","2017","(1b) general elementary school","higher education","","","",""
"No worries","2017","(1c) basic vocational qualification","in school","","","",""
"No worries","2017","(1c) basic vocational qualification","inadequately","","","",""
"No worries","2017","(1c) basic vocational qualification","general elemantary","","","",""
"No worries","2017","(1c) basic vocational qualification","middle vocational","500","0.0950159219156771","0.0867547041043355","0.103277139727019"
"No worries","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"No worries","2017","(1c) basic vocational qualification","higher vocational","45","0.135959345659107","0.0997400090803375","0.172178682237877"
"No worries","2017","(1c) basic vocational qualification","higher education","","","",""
"No worries","2017","(2b) intermediate general qualification","in school","","","",""
"No worries","2017","(2b) intermediate general qualification","inadequately","","","",""
"No worries","2017","(2b) intermediate general qualification","general elemantary","171","0.220227817574973","0.19161895927368","0.248836675876265"
"No worries","2017","(2b) intermediate general qualification","middle vocational","","","",""
"No worries","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"No worries","2017","(2b) intermediate general qualification","higher vocational","","","",""
"No worries","2017","(2b) intermediate general qualification","higher education","","","",""
"No worries","2017","(2a) intermediate vocational","in school","","","",""
"No worries","2017","(2a) intermediate vocational","inadequately","","","",""
"No worries","2017","(2a) intermediate vocational","general elemantary","","","",""
"No worries","2017","(2a) intermediate vocational","middle vocational","750","0.141467902191223","0.1321804449911","0.150755359391346"
"No worries","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"No worries","2017","(2a) intermediate vocational","higher vocational","106","0.138663300510722","0.113384695062286","0.163941905959158"
"No worries","2017","(2a) intermediate vocational","higher education","","","",""
"No worries","2017","(2c_gen) general maturity certificate","in school","","","",""
"No worries","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"No worries","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"No worries","2017","(2c_gen) general maturity certificate","middle vocational","461","0.317393020921157","0.293774770228818","0.341011271613496"
"No worries","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"No worries","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"No worries","2017","(2c_gen) general maturity certificate","higher education","","","",""
"No worries","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"No worries","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"No worries","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"No worries","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"No worries","2017","(2c_voc) vocational maturity certificate","vocational + Abi","500","0.238177752428301","0.220434358086174","0.255921146770427"
"No worries","2017","(2c_voc) vocational maturity certificate","higher vocational","90","0.201062380955499","0.163948964916084","0.238175796994913"
"No worries","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"No worries","2017","(3a) lower tertiary education","in school","","","",""
"No worries","2017","(3a) lower tertiary education","inadequately","","","",""
"No worries","2017","(3a) lower tertiary education","general elemantary","","","",""
"No worries","2017","(3a) lower tertiary education","middle vocational","","","",""
"No worries","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"No worries","2017","(3a) lower tertiary education","higher vocational","","","",""
"No worries","2017","(3a) lower tertiary education","higher education","514","0.26299450815298","0.243931746681344","0.282057269624617"
"No worries","2017","(3b) higher tertiary education","in school","","","",""
"No worries","2017","(3b) higher tertiary education","inadequately","","","",""
"No worries","2017","(3b) higher tertiary education","general elemantary","","","",""
"No worries","2017","(3b) higher tertiary education","middle vocational","","","",""
"No worries","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"No worries","2017","(3b) higher tertiary education","higher vocational","","","",""
"No worries","2017","(3b) higher tertiary education","higher education","1411","0.327820706532806","0.314088698644445","0.341552714421167"
"Big worries","2018","(0) in school","in school","39","0.148017809468034","0.110491045610622","0.185544573325445"
"Big worries","2018","(0) in school","inadequately","","","",""
"Big worries","2018","(0) in school","general elemantary","","","",""
"Big worries","2018","(0) in school","middle vocational","","","",""
"Big worries","2018","(0) in school","vocational + Abi","","","",""
"Big worries","2018","(0) in school","higher vocational","","","",""
"Big worries","2018","(0) in school","higher education","","","",""
"Big worries","2018","(1a) inadequately completed","in school","","","",""
"Big worries","2018","(1a) inadequately completed","inadequately","155","0.367549860991122","0.321549298403829","0.413550423578414"
"Big worries","2018","(1a) inadequately completed","general elemantary","","","",""
"Big worries","2018","(1a) inadequately completed","middle vocational","49","0.406886981802275","0.313367781574991","0.500406182029559"
"Big worries","2018","(1a) inadequately completed","vocational + Abi","","","",""
"Big worries","2018","(1a) inadequately completed","higher vocational","","","",""
"Big worries","2018","(1a) inadequately completed","higher education","","","",""
"Big worries","2018","(1b) general elementary school","in school","","","",""
"Big worries","2018","(1b) general elementary school","inadequately","","","",""
"Big worries","2018","(1b) general elementary school","general elemantary","726","0.38659350829751","0.364528064857334","0.408658951737687"
"Big worries","2018","(1b) general elementary school","middle vocational","","","",""
"Big worries","2018","(1b) general elementary school","vocational + Abi","","","",""
"Big worries","2018","(1b) general elementary school","higher vocational","","","",""
"Big worries","2018","(1b) general elementary school","higher education","","","",""
"Big worries","2018","(1c) basic vocational qualification","in school","","","",""
"Big worries","2018","(1c) basic vocational qualification","inadequately","","","",""
"Big worries","2018","(1c) basic vocational qualification","general elemantary","","","",""
"Big worries","2018","(1c) basic vocational qualification","middle vocational","1997","0.438608679518126","0.42413621204708","0.453081146989173"
"Big worries","2018","(1c) basic vocational qualification","vocational + Abi","","","",""
"Big worries","2018","(1c) basic vocational qualification","higher vocational","118","0.404771111479437","0.351406522887781","0.458135700071093"
"Big worries","2018","(1c) basic vocational qualification","higher education","","","",""
"Big worries","2018","(2b) intermediate general qualification","in school","","","",""
"Big worries","2018","(2b) intermediate general qualification","inadequately","","","",""
"Big worries","2018","(2b) intermediate general qualification","general elemantary","246","0.307013604279435","0.274950490863707","0.339076717695163"
"Big worries","2018","(2b) intermediate general qualification","middle vocational","","","",""
"Big worries","2018","(2b) intermediate general qualification","vocational + Abi","","","",""
"Big worries","2018","(2b) intermediate general qualification","higher vocational","","","",""
"Big worries","2018","(2b) intermediate general qualification","higher education","","","",""
"Big worries","2018","(2a) intermediate vocational","in school","","","",""
"Big worries","2018","(2a) intermediate vocational","inadequately","","","",""
"Big worries","2018","(2a) intermediate vocational","general elemantary","","","",""
"Big worries","2018","(2a) intermediate vocational","middle vocational","1995","0.400338183651632","0.386939565406965","0.413736801896298"
"Big worries","2018","(2a) intermediate vocational","vocational + Abi","","","",""
"Big worries","2018","(2a) intermediate vocational","higher vocational","249","0.380793755987027","0.343831889018945","0.417755622955109"
"Big worries","2018","(2a) intermediate vocational","higher education","","","",""
"Big worries","2018","(2c_gen) general maturity certificate","in school","","","",""
"Big worries","2018","(2c_gen) general maturity certificate","inadequately","","","",""
"Big worries","2018","(2c_gen) general maturity certificate","general elemantary","","","",""
"Big worries","2018","(2c_gen) general maturity certificate","middle vocational","231","0.145187508287177","0.127129308202035","0.163245708372319"
"Big worries","2018","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Big worries","2018","(2c_gen) general maturity certificate","higher vocational","","","",""
"Big worries","2018","(2c_gen) general maturity certificate","higher education","","","",""
"Big worries","2018","(2c_voc) vocational maturity certificate","in school","","","",""
"Big worries","2018","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Big worries","2018","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Big worries","2018","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Big worries","2018","(2c_voc) vocational maturity certificate","vocational + Abi","502","0.234740128982267","0.2166556915675","0.252824566397034"
"Big worries","2018","(2c_voc) vocational maturity certificate","higher vocational","99","0.228437937498906","0.188710642727219","0.268165232270592"
"Big worries","2018","(2c_voc) vocational maturity certificate","higher education","","","",""
"Big worries","2018","(3a) lower tertiary education","in school","","","",""
"Big worries","2018","(3a) lower tertiary education","inadequately","","","",""
"Big worries","2018","(3a) lower tertiary education","general elemantary","","","",""
"Big worries","2018","(3a) lower tertiary education","middle vocational","","","",""
"Big worries","2018","(3a) lower tertiary education","vocational + Abi","","","",""
"Big worries","2018","(3a) lower tertiary education","higher vocational","","","",""
"Big worries","2018","(3a) lower tertiary education","higher education","403","0.191380201546544","0.174048313185458","0.20871208990763"
"Big worries","2018","(3b) higher tertiary education","in school","","","",""
"Big worries","2018","(3b) higher tertiary education","inadequately","","","",""
"Big worries","2018","(3b) higher tertiary education","general elemantary","","","",""
"Big worries","2018","(3b) higher tertiary education","middle vocational","","","",""
"Big worries","2018","(3b) higher tertiary education","vocational + Abi","","","",""
"Big worries","2018","(3b) higher tertiary education","higher vocational","","","",""
"Big worries","2018","(3b) higher tertiary education","higher education","666","0.151762139899236","0.141096330508177","0.162427949290295"
"Some worries","2018","(0) in school","in school","137","0.366835266215922","0.315906545328949","0.417763987102895"
"Some worries","2018","(0) in school","inadequately","","","",""
"Some worries","2018","(0) in school","general elemantary","","","",""
"Some worries","2018","(0) in school","middle vocational","","","",""
"Some worries","2018","(0) in school","vocational + Abi","","","",""
"Some worries","2018","(0) in school","higher vocational","","","",""
"Some worries","2018","(0) in school","higher education","","","",""
"Some worries","2018","(1a) inadequately completed","in school","","","",""
"Some worries","2018","(1a) inadequately completed","inadequately","168","0.366656013704295","0.32067896423942","0.41263306316917"
"Some worries","2018","(1a) inadequately completed","general elemantary","","","",""
"Some worries","2018","(1a) inadequately completed","middle vocational","36","0.311805942416889","0.223621329813163","0.399990555020615"
"Some worries","2018","(1a) inadequately completed","vocational + Abi","","","",""
"Some worries","2018","(1a) inadequately completed","higher vocational","","","",""
"Some worries","2018","(1a) inadequately completed","higher education","","","",""
"Some worries","2018","(1b) general elementary school","in school","","","",""
"Some worries","2018","(1b) general elementary school","inadequately","","","",""
"Some worries","2018","(1b) general elementary school","general elemantary","784","0.441012532766587","0.41851485467011","0.463510210863064"
"Some worries","2018","(1b) general elementary school","middle vocational","","","",""
"Some worries","2018","(1b) general elementary school","vocational + Abi","","","",""
"Some worries","2018","(1b) general elementary school","higher vocational","","","",""
"Some worries","2018","(1b) general elementary school","higher education","","","",""
"Some worries","2018","(1c) basic vocational qualification","in school","","","",""
"Some worries","2018","(1c) basic vocational qualification","inadequately","","","",""
"Some worries","2018","(1c) basic vocational qualification","general elemantary","","","",""
"Some worries","2018","(1c) basic vocational qualification","middle vocational","1891","0.41923530464684","0.404844000475317","0.433626608818364"
"Some worries","2018","(1c) basic vocational qualification","vocational + Abi","","","",""
"Some worries","2018","(1c) basic vocational qualification","higher vocational","154","0.428588024684241","0.374785693249769","0.482390356118713"
"Some worries","2018","(1c) basic vocational qualification","higher education","","","",""
"Some worries","2018","(2b) intermediate general qualification","in school","","","",""
"Some worries","2018","(2b) intermediate general qualification","inadequately","","","",""
"Some worries","2018","(2b) intermediate general qualification","general elemantary","341","0.448677424079799","0.414104626460181","0.483250221699417"
"Some worries","2018","(2b) intermediate general qualification","middle vocational","","","",""
"Some worries","2018","(2b) intermediate general qualification","vocational + Abi","","","",""
"Some worries","2018","(2b) intermediate general qualification","higher vocational","","","",""
"Some worries","2018","(2b) intermediate general qualification","higher education","","","",""
"Some worries","2018","(2a) intermediate vocational","in school","","","",""
"Some worries","2018","(2a) intermediate vocational","inadequately","","","",""
"Some worries","2018","(2a) intermediate vocational","general elemantary","","","",""
"Some worries","2018","(2a) intermediate vocational","middle vocational","2270","0.435792818666097","0.422233038533698","0.449352598798496"
"Some worries","2018","(2a) intermediate vocational","vocational + Abi","","","",""
"Some worries","2018","(2a) intermediate vocational","higher vocational","274","0.425180899553851","0.387550069727351","0.462811729380351"
"Some worries","2018","(2a) intermediate vocational","higher education","","","",""
"Some worries","2018","(2c_gen) general maturity certificate","in school","","","",""
"Some worries","2018","(2c_gen) general maturity certificate","inadequately","","","",""
"Some worries","2018","(2c_gen) general maturity certificate","general elemantary","","","",""
"Some worries","2018","(2c_gen) general maturity certificate","middle vocational","636","0.435251882617828","0.409837935039051","0.460665830196605"
"Some worries","2018","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Some worries","2018","(2c_gen) general maturity certificate","higher vocational","","","",""
"Some worries","2018","(2c_gen) general maturity certificate","higher education","","","",""
"Some worries","2018","(2c_voc) vocational maturity certificate","in school","","","",""
"Some worries","2018","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Some worries","2018","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Some worries","2018","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Some worries","2018","(2c_voc) vocational maturity certificate","vocational + Abi","946","0.451930465426024","0.430695062605621","0.473165868246428"
"Some worries","2018","(2c_voc) vocational maturity certificate","higher vocational","213","0.477808597311347","0.430541244170585","0.525075950452108"
"Some worries","2018","(2c_voc) vocational maturity certificate","higher education","","","",""
"Some worries","2018","(3a) lower tertiary education","in school","","","",""
"Some worries","2018","(3a) lower tertiary education","inadequately","","","",""
"Some worries","2018","(3a) lower tertiary education","general elemantary","","","",""
"Some worries","2018","(3a) lower tertiary education","middle vocational","","","",""
"Some worries","2018","(3a) lower tertiary education","vocational + Abi","","","",""
"Some worries","2018","(3a) lower tertiary education","higher vocational","","","",""
"Some worries","2018","(3a) lower tertiary education","higher education","886","0.450188169829752","0.428268738984158","0.472107600675346"
"Some worries","2018","(3b) higher tertiary education","in school","","","",""
"Some worries","2018","(3b) higher tertiary education","inadequately","","","",""
"Some worries","2018","(3b) higher tertiary education","general elemantary","","","",""
"Some worries","2018","(3b) higher tertiary education","middle vocational","","","",""
"Some worries","2018","(3b) higher tertiary education","vocational + Abi","","","",""
"Some worries","2018","(3b) higher tertiary education","higher vocational","","","",""
"Some worries","2018","(3b) higher tertiary education","higher education","1940","0.431568421080674","0.416844712984698","0.44629212917665"
"No worries","2018","(0) in school","in school","168","0.485146924316045","0.432333154691137","0.537960693940953"
"No worries","2018","(0) in school","inadequately","","","",""
"No worries","2018","(0) in school","general elemantary","","","",""
"No worries","2018","(0) in school","middle vocational","","","",""
"No worries","2018","(0) in school","vocational + Abi","","","",""
"No worries","2018","(0) in school","higher vocational","","","",""
"No worries","2018","(0) in school","higher education","","","",""
"No worries","2018","(1a) inadequately completed","in school","","","",""
"No worries","2018","(1a) inadequately completed","inadequately","99","0.265794125304584","0.223646463945844","0.307941786663323"
"No worries","2018","(1a) inadequately completed","general elemantary","","","",""
"No worries","2018","(1a) inadequately completed","middle vocational","","","",""
"No worries","2018","(1a) inadequately completed","vocational + Abi","","","",""
"No worries","2018","(1a) inadequately completed","higher vocational","","","",""
"No worries","2018","(1a) inadequately completed","higher education","","","",""
"No worries","2018","(1b) general elementary school","in school","","","",""
"No worries","2018","(1b) general elementary school","inadequately","","","",""
"No worries","2018","(1b) general elementary school","general elemantary","361","0.172393958935902","0.155278677499472","0.189509240372332"
"No worries","2018","(1b) general elementary school","middle vocational","","","",""
"No worries","2018","(1b) general elementary school","vocational + Abi","","","",""
"No worries","2018","(1b) general elementary school","higher vocational","","","",""
"No worries","2018","(1b) general elementary school","higher education","","","",""
"No worries","2018","(1c) basic vocational qualification","in school","","","",""
"No worries","2018","(1c) basic vocational qualification","inadequately","","","",""
"No worries","2018","(1c) basic vocational qualification","general elemantary","","","",""
"No worries","2018","(1c) basic vocational qualification","middle vocational","628","0.142156015835034","0.131971089294594","0.152340942375473"
"No worries","2018","(1c) basic vocational qualification","vocational + Abi","","","",""
"No worries","2018","(1c) basic vocational qualification","higher vocational","53","0.166640863836322","0.126126104344507","0.207155623328138"
"No worries","2018","(1c) basic vocational qualification","higher education","","","",""
"No worries","2018","(2b) intermediate general qualification","in school","","","",""
"No worries","2018","(2b) intermediate general qualification","inadequately","","","",""
"No worries","2018","(2b) intermediate general qualification","general elemantary","208","0.244308971640766","0.214440956167217","0.274176987114316"
"No worries","2018","(2b) intermediate general qualification","middle vocational","","","",""
"No worries","2018","(2b) intermediate general qualification","vocational + Abi","","","",""
"No worries","2018","(2b) intermediate general qualification","higher vocational","","","",""
"No worries","2018","(2b) intermediate general qualification","higher education","","","",""
"No worries","2018","(2a) intermediate vocational","in school","","","",""
"No worries","2018","(2a) intermediate vocational","inadequately","","","",""
"No worries","2018","(2a) intermediate vocational","general elemantary","","","",""
