"plj0046","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"No worries","2015","Not Employed","direct migration background","373","0.287850399572748","0.263323237348346","0.31237756179715"
"No worries","2015","Not Employed","indirect migration background","139","0.30874789931507","0.265483440706904","0.352012357923236"
"No worries","2015","Not Employed","no migration background","1513","0.211530176764779","0.20173152704297","0.221328826486589"
"Some worries","2015","Employed","direct migration background","1346","0.447072643388388","0.429167465062117","0.464977821714658"
"Some worries","2015","Employed","indirect migration background","489","0.399215475399201","0.371331674787122","0.427099276011279"
"Some worries","2015","Employed","no migration background","5108","0.402443106891108","0.39381070468094","0.411075509101276"
"Some worries","2015","Not Employed","direct migration background","541","0.382588099335589","0.356259273339199","0.408916925331979"
"Some worries","2015","Not Employed","indirect migration background","198","0.452603640376632","0.405989142592167","0.499218138161097"
"Some worries","2015","Not Employed","no migration background","2885","0.437238294457107","0.425336597363765","0.449139991550449"
"Big worries","2016","Employed","direct migration background","1376","0.405124209578064","0.388510224821206","0.421738194334922"
"Big worries","2016","Employed","indirect migration background","433","0.315687201925872","0.288753819489564","0.342620584362181"
"Big worries","2016","Employed","no migration background","5090","0.454649262488198","0.445586299935318","0.463712225041078"
"Big worries","2016","Not Employed","direct migration background","616","0.447396570109982","0.4214708920741","0.473322248145865"
"Big worries","2016","Not Employed","indirect migration background","135","0.339570638814769","0.292869465118327","0.38627181251121"
"Big worries","2016","Not Employed","no migration background","3120","0.503133937954743","0.490758066384076","0.51550980952541"
"No worries","2016","Employed","direct migration background","580","0.178129689097201","0.165180685157219","0.191078693037184"
"No worries","2016","Employed","indirect migration background","235","0.221078127069274","0.197031458542924","0.245124795595624"
"No worries","2016","Employed","no migration background","1967","0.158892510438898","0.152238684264106","0.165546336613689"
"No worries","2016","Not Employed","direct migration background","233","0.168384457031907","0.14887301763238","0.187895896431433"
"No worries","2016","Not Employed","indirect migration background","103","0.253445509724783","0.210548936531836","0.296342082917729"
"No worries","2016","Not Employed","no migration background","825","0.123590710876624","0.115444404834105","0.131737016919142"
"Some worries","2016","Employed","direct migration background","1398","0.416746101324735","0.400060911191378","0.433431291458092"
"Some worries","2016","Employed","indirect migration background","476","0.463234671004854","0.434339329262182","0.492130012747526"
"Some worries","2016","Employed","no migration background","4539","0.386458227072904","0.377595500830547","0.395320953315262"
"Some worries","2016","Not Employed","direct migration background","564","0.384218972858111","0.358857202533242","0.40958074318298"
"Some worries","2016","Not Employed","indirect migration background","157","0.406983851460449","0.358536349179546","0.455431353741352"
"Some worries","2016","Not Employed","no migration background","2325","0.373275351168634","0.361303333067757","0.38524736926951"
"Big worries","2017","Employed","direct migration background","1130","0.330831311736514","0.314559667817124","0.347102955655903"
"Big worries","2017","Employed","indirect migration background","401","0.300939352284326","0.275603696823806","0.326275007744846"
"Big worries","2017","Employed","no migration background","4816","0.365628455840559","0.357511308896998","0.37374560278412"
"Big worries","2017","Not Employed","direct migration background","554","0.395024519500583","0.369480928271462","0.420568110729704"
"Big worries","2017","Not Employed","indirect migration background","126","0.256040856984981","0.21553574469568","0.296545969274283"
"Big worries","2017","Not Employed","no migration background","2813","0.424000194607747","0.412172216479362","0.435828172736132"
"No worries","2017","Employed","direct migration background","624","0.205859784080095","0.191876967076252","0.219842601083937"
"No worries","2017","Employed","indirect migration background","324","0.27149987293251","0.246933849756786","0.296065896108233"
"No worries","2017","Employed","no migration background","2896","0.208263177271449","0.201419205118051","0.215107149424846"
"No worries","2017","Not Employed","direct migration background","258","0.200692760654659","0.179764951366644","0.221620569942674"
"No worries","2017","Not Employed","indirect migration background","128","0.283350539330328","0.241529379531164","0.325171699129492"
"No worries","2017","Not Employed","no migration background","1102","0.155126586326994","0.146461851897632","0.163791320756356"
"Some worries","2017","Employed","direct migration background","1458","0.463308904183392","0.446064116920316","0.480553691446467"
"Some worries","2017","Employed","indirect migration background","534","0.427560774783164","0.400233341274488","0.45488820829184"
"Some worries","2017","Employed","no migration background","5811","0.426108366887992","0.417773732673555","0.434443001102429"
"Some worries","2017","Not Employed","direct migration background","595","0.404282719844758","0.3786400210718","0.429925418617715"
"Some worries","2017","Not Employed","indirect migration background","192","0.460608603684691","0.414349342528067","0.506867864841314"
"Some worries","2017","Not Employed","no migration background","2791","0.420873219065259","0.409056993122809","0.432689445007708"
"Big worries","2018","Employed","direct migration background","896","0.268155211076645","0.252484759339071","0.283825662814219"
"Big worries","2018","Employed","indirect migration background","327","0.232175723300147","0.209276759750287","0.255074686850006"
"Big worries","2018","Employed","no migration background","3770","0.303555258994851","0.295664147032585","0.311446370957117"
"Big worries","2018","Not Employed","direct migration background","405","0.295193499084958","0.270716480289811","0.319670517880105"
"Big worries","2018","Not Employed","indirect migration background","81","0.202644408632617","0.163301248608769","0.241987568656465"
"Big worries","2018","Not Employed","no migration background","2292","0.357873035619794","0.346237155575562","0.369508915664026"
"No worries","2018","Employed","direct migration background","764","0.265047206670081","0.249434786113456","0.280659627226706"
"No worries","2018","Employed","indirect migration background","402","0.305905269467626","0.280914515710554","0.330896023224699"
"No worries","2018","Employed","no migration background","3676","0.275251570273272","0.267586175305881","0.282916965240662"
"No worries","2018","Not Employed","direct migration background","338","0.251168727285742","0.227896125133138","0.274441329438345"
"No worries","2018","Not Employed","indirect migration background","147","0.363435695924379","0.316358473024048","0.41051291882471"
"No worries","2018","Not Employed","no migration background","1396","0.206216865470943","0.19639628141057","0.216037449531315"
"Some worries","2018","Employed","direct migration background","1410","0.466797582253274","0.449149835731705","0.484445328774843"
"Some worries","2018","Employed","indirect migration background","577","0.461919007232227","0.434880466768861","0.488957547695592"
"Some worries","2018","Employed","no migration background","5596","0.421193170731878","0.412719267956458","0.429667073507298"
"Some worries","2018","Not Employed","direct migration background","591","0.4536377736293","0.426922162428956","0.480353384829645"
"Some worries","2018","Not Employed","indirect migration background","173","0.433919895443005","0.385411195884447","0.482428595001562"
"Some worries","2018","Not Employed","no migration background","2832","0.435910098909263","0.423873690352107","0.44794650746642"
"Big worries","2019","Employed","direct migration background","716","0.245529792208814","0.229301285311744","0.261758299105883"
"Big worries","2019","Employed","indirect migration background","333","0.238183457928214","0.215081036604689","0.26128587925174"
"Big worries","2019","Employed","no migration background","3591","0.282842413666801","0.275289988841193","0.290394838492408"
"Big worries","2019","Not Employed","direct migration background","326","0.270545156165919","0.244411168051682","0.296679144280156"
"Big worries","2019","Not Employed","indirect migration background","87","0.19555090867871","0.156085970199855","0.235015847157564"
"Big worries","2019","Not Employed","no migration background","2149","0.327996691464951","0.316633091512229","0.339360291417674"
"No worries","2019","Employed","direct migration background","723","0.28043575300598","0.263497957017611","0.297373548994349"
"No worries","2019","Employed","indirect migration background","427","0.358337124603746","0.332330986690008","0.384343262517485"
"No worries","2019","Employed","no migration background","4323","0.295862959351776","0.288209095385245","0.303516823318306"
"No worries","2019","Not Employed","direct migration background","273","0.248869273377255","0.223434375071377","0.274304171683132"
"No worries","2019","Not Employed","indirect migration background","138","0.372350806242138","0.324248392980834","0.420453219503442"
"No worries","2019","Not Employed","no migration background","1553","0.225602729837937","0.215485780363534","0.235719679312341"
"Some worries","2019","Employed","direct migration background","1263","0.474034454785206","0.455207112381614","0.492861797188798"
"Some worries","2019","Employed","indirect migration background","546","0.403479417468039","0.376872172275717","0.430086662660361"
"Some worries","2019","Employed","no migration background","5747","0.421294626981424","0.413014660802482","0.429574593160365"
"Some worries","2019","Not Employed","direct migration background","511","0.480585570456826","0.451193581871519","0.509977559042133"
"Some worries","2019","Not Employed","indirect migration background","163","0.432098285079153","0.382808140773055","0.48138842938525"
"Some worries","2019","Not Employed","no migration background","2855","0.446400578697111","0.434368083766262","0.45843307362796"
