"pli0095_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Min 1x per week","2012","Saxony","Employed","","","","","2"
"Min 1x per week","2012","Berlin","Employed","","","","","2"
"Min 1x per week","2012","Brandenburg","Not Employed","","","","","2"
"Min 1x per week","2012","Saxony","Not Employed","","","","","2"
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Min 1x per week","2012","Saxony-Anhalt","Not Employed","","","","","2"
"Min 1x per week","2012","Saxony-Anhalt","Employed","","","","","2"
"Min 1x per week","2012","Thuringia","Not Employed","","","","","2"
"Min 1x per week","2012","Thuringia","Employed","","","","","2"
"Never","2012","Schleswig-Holstein","Not Employed","","","","","5"
"Never","2012","Schleswig-Holstein","Employed","","","","","5"
"Never","2012","Hamburg","Not Employed","","","","","5"
"Never","2012","Hamburg","Employed","","","","","5"
"Never","2012","Lower Saxony","Not Employed","","","","","5"
"Never","2012","Lower Saxony","Employed","","","","","5"
"Never","2012","Bremen","Not Employed","","","","","5"
"Never","2012","Bremen","Employed","","","","","5"
"Never","2012","North Rhine-Westphalia","Not Employed","","","","","5"
"Never","2012","North Rhine-Westphalia","Employed","","","","","5"
"Never","2012","Hesse","Not Employed","","","","","5"
"Never","2012","Hesse","Employed","","","","","5"
"Never","2012","Rhineland-Palatinate,Saarland","Not Employed","","","","","5"
"Never","2012","Rhineland-Palatinate,Saarland","Employed","","","","","5"
"Never","2012","Baden-Württemberg","Not Employed","","","","","5"
"Never","2012","Baden-Württemberg","Employed","","","","","5"
"Never","2012","Bavaria","Not Employed","","","","","5"
"Never","2012","Bavaria","Employed","","","","","5"
"Never","2012","Berlin","Not Employed","","","","","5"
"Never","2012","Berlin","Employed","","","","","5"
"Never","2012","Brandenburg","Not Employed","","","","","5"
"Never","2012","Brandenburg","Employed","","","","","5"
"Never","2012","Mecklenburg-Western Pomerania","Not Employed","","","","","5"
"Never","2012","Mecklenburg-Western Pomerania","Employed","","","","","5"
"Never","2012","Saxony","Not Employed","","","","","5"
"Never","2012","Saxony","Employed","","","","","5"
"Never","2012","Saxony-Anhalt","Not Employed","","","","","5"
"Never","2012","Saxony-Anhalt","Employed","","","","","5"
"Never","2012","Thuringia","Not Employed","","","","","5"
"Never","2012","Thuringia","Employed","","","","","5"
"Rarely","2012","Hamburg","Employed","","","","","4"
"Rarely","2012","Lower Saxony","Not Employed","","","","","4"
"Rarely","2012","Schleswig-Holstein","Employed","","","","","4"
"Rarely","2012","Schleswig-Holstein","Not Employed","","","","","4"
"Rarely","2012","Hamburg","Not Employed","","","","","4"
"Rarely","2012","Lower Saxony","Employed","","","","","4"
"Rarely","2012","Bremen","Not Employed","","","","","4"
"Rarely","2012","Bremen","Employed","","","","","4"
"Rarely","2012","North Rhine-Westphalia","Not Employed","","","","","4"
"Rarely","2012","North Rhine-Westphalia","Employed","","","","","4"
"Rarely","2012","Hesse","Not Employed","","","","","4"
"Rarely","2012","Hesse","Employed","","","","","4"
"Rarely","2012","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Rarely","2012","Baden-Württemberg","Employed","","","","","4"
"Rarely","2012","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Rarely","2012","Baden-Württemberg","Not Employed","","","","","4"
"Rarely","2012","Bavaria","Not Employed","","","","","4"
"Rarely","2012","Bavaria","Employed","","","","","4"
"Rarely","2012","Berlin","Not Employed","","","","","4"
"Rarely","2012","Berlin","Employed","","","","","4"
"Rarely","2012","Brandenburg","Not Employed","","","","","4"
"Rarely","2012","Brandenburg","Employed","","","","","4"
"Rarely","2012","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Rarely","2012","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Rarely","2012","Saxony","Not Employed","","","","","4"
"Rarely","2012","Saxony","Employed","","","","","4"
"Rarely","2012","Thuringia","Employed","","","","","4"
"Rarely","2012","Saxony-Anhalt","Not Employed","","","","","4"
"Rarely","2012","Saxony-Anhalt","Employed","","","","","4"
"Rarely","2012","Thuringia","Not Employed","","","","","4"
"Min 1x per month","2013","Schleswig-Holstein","Employed","","","","","3"
"Min 1x per month","2013","Hamburg","Not Employed","","","","","3"
"Min 1x per month","2013","Hamburg","Employed","","","","","3"
"Min 1x per month","2013","Lower Saxony","Not Employed","","","","","3"
"Min 1x per month","2013","Lower Saxony","Employed","","","","","3"
"Min 1x per month","2013","Bremen","Not Employed","","","","","3"
"Min 1x per month","2013","Bremen","Employed","","","","","3"
"Min 1x per month","2013","North Rhine-Westphalia","Not Employed","","","","","3"
"Min 1x per month","2013","North Rhine-Westphalia","Employed","","","","","3"
"Min 1x per month","2013","Hesse","Not Employed","","","","","3"
"Min 1x per month","2013","Hesse","Employed","","","","","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Min 1x per month","2013","Baden-Württemberg","Not Employed","","","","","3"
"Min 1x per month","2013","Baden-Württemberg","Employed","","","","","3"
"Min 1x per month","2013","Schleswig-Holstein","Not Employed","","","","","3"
"Min 1x per month","2013","Bavaria","Not Employed","","","","","3"
"Min 1x per month","2013","Bavaria","Employed","","","","","3"
"Min 1x per month","2013","Berlin","Employed","","","","","3"
"Min 1x per month","2013","Berlin","Not Employed","","","","","3"
"Min 1x per month","2013","Brandenburg","Employed","","","","","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Min 1x per month","2013","Brandenburg","Not Employed","","","","","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Min 1x per month","2013","Saxony","Not Employed","","","","","3"
"Min 1x per month","2013","Saxony-Anhalt","Employed","","","","","3"
"Min 1x per month","2013","Thuringia","Employed","","","","","3"
"Min 1x per month","2013","Saxony","Employed","","","","","3"
"Min 1x per month","2013","Saxony-Anhalt","Not Employed","","","","","3"
"Min 1x per month","2013","Thuringia","Not Employed","","","","","3"
"Min 1x per week","2013","Schleswig-Holstein","Not Employed","","","","","2"
"Min 1x per week","2013","Schleswig-Holstein","Employed","","","","","2"
"Min 1x per week","2013","Hamburg","Not Employed","","","","","2"
"Min 1x per week","2013","Hamburg","Employed","","","","","2"
"Min 1x per week","2013","Lower Saxony","Not Employed","","","","","2"
"Min 1x per week","2013","Lower Saxony","Employed","","","","","2"
"Min 1x per week","2013","Bremen","Not Employed","","","","","2"
"Min 1x per week","2013","Bremen","Employed","","","","","2"
"Min 1x per week","2013","North Rhine-Westphalia","Not Employed","","","","","2"
"Min 1x per week","2013","North Rhine-Westphalia","Employed","","","","","2"
"Min 1x per week","2013","Hesse","Not Employed","","","","","2"
"Min 1x per week","2013","Hesse","Employed","","","","","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Min 1x per week","2013","Bavaria","Not Employed","","","","","2"
"Min 1x per week","2013","Bavaria","Employed","","","","","2"
"Min 1x per week","2013","Berlin","Not Employed","","","","","2"
"Min 1x per week","2013","Berlin","Employed","","","","","2"
"Min 1x per week","2013","Brandenburg","Not Employed","","","","","2"
"Min 1x per week","2013","Brandenburg","Employed","","","","","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Min 1x per week","2013","Saxony","Not Employed","","","","","2"
"Min 1x per week","2013","Saxony","Employed","","","","","2"
"Min 1x per week","2013","Baden-Württemberg","Employed","","","","","2"
"Min 1x per week","2013","Baden-Württemberg","Not Employed","","","","","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Min 1x per week","2013","Saxony-Anhalt","Employed","","","","","2"
"Min 1x per week","2013","Saxony-Anhalt","Not Employed","","","","","2"
"Min 1x per week","2013","Thuringia","Employed","","","","","2"
"Min 1x per week","2013","Thuringia","Not Employed","","","","","2"
"Never","2013","Schleswig-Holstein","Not Employed","","","","","5"
"Never","2013","Schleswig-Holstein","Employed","","","","","5"
"Never","2013","Hamburg","Not Employed","","","","","5"
"Never","2013","Hamburg","Employed","","","","","5"
"Never","2013","Lower Saxony","Not Employed","","","","","5"
"Never","2013","Lower Saxony","Employed","","","","","5"
"Never","2013","Bremen","Not Employed","","","","","5"
"Never","2013","Bremen","Employed","","","","","5"
"Never","2013","North Rhine-Westphalia","Not Employed","","","","","5"
"Never","2013","North Rhine-Westphalia","Employed","","","","","5"
"Never","2013","Hesse","Not Employed","","","","","5"
"Never","2013","Hesse","Employed","","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","Not Employed","","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","Employed","","","","","5"
"Never","2013","Baden-Württemberg","Not Employed","","","","","5"
"Never","2013","Baden-Württemberg","Employed","","","","","5"
"Never","2013","Bavaria","Not Employed","","","","","5"
"Never","2013","Bavaria","Employed","","","","","5"
"Never","2013","Berlin","Not Employed","","","","","5"
"Never","2013","Berlin","Employed","","","","","5"
"Never","2013","Brandenburg","Not Employed","","","","","5"
"Never","2013","Brandenburg","Employed","","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","Not Employed","","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","Employed","","","","","5"
"Never","2013","Saxony","Not Employed","","","","","5"
"Never","2013","Saxony","Employed","","","","","5"
"Never","2013","Saxony-Anhalt","Not Employed","","","","","5"
"Never","2013","Saxony-Anhalt","Employed","","","","","5"
"Never","2013","Thuringia","Not Employed","","","","","5"
"Never","2013","Thuringia","Employed","","","","","5"
"Rarely","2013","Schleswig-Holstein","Employed","","","","","4"
"Rarely","2013","Hamburg","Employed","","","","","4"
"Rarely","2013","Lower Saxony","Not Employed","","","","","4"
"Rarely","2013","Schleswig-Holstein","Not Employed","","","","","4"
"Rarely","2013","Lower Saxony","Employed","","","","","4"
"Rarely","2013","Hamburg","Not Employed","","","","","4"
"Rarely","2013","Bremen","Not Employed","","","","","4"
"Rarely","2013","Bremen","Employed","","","","","4"
"Rarely","2013","North Rhine-Westphalia","Not Employed","","","","","4"
"Rarely","2013","North Rhine-Westphalia","Employed","","","","","4"
"Rarely","2013","Hesse","Not Employed","","","","","4"
"Rarely","2013","Hesse","Employed","","","","","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Rarely","2013","Baden-Württemberg","Employed","","","","","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Rarely","2013","Baden-Württemberg","Not Employed","","","","","4"
"Rarely","2013","Bavaria","Not Employed","","","","","4"
"Rarely","2013","Bavaria","Employed","","","","","4"
"Rarely","2013","Berlin","Not Employed","","","","","4"
"Rarely","2013","Berlin","Employed","","","","","4"
"Rarely","2013","Brandenburg","Not Employed","","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Rarely","2013","Brandenburg","Employed","","","","","4"
"Rarely","2013","Thuringia","Employed","","","","","4"
"Rarely","2013","Saxony","Not Employed","","","","","4"
"Rarely","2013","Thuringia","Not Employed","","","","","4"
"Rarely","2013","Saxony","Employed","","","","","4"
"Rarely","2013","Saxony-Anhalt","Not Employed","","","","","4"
"Rarely","2013","Saxony-Anhalt","Employed","","","","","4"
"Min 1x per month","2014","Schleswig-Holstein","Employed","","","","","3"
"Min 1x per month","2014","Hamburg","Not Employed","","","","","3"
"Min 1x per month","2014","Hamburg","Employed","","","","","3"
"Min 1x per month","2014","Lower Saxony","Not Employed","","","","","3"
"Min 1x per month","2014","Lower Saxony","Employed","","","","","3"
"Min 1x per month","2014","Bremen","Not Employed","","","","","3"
"Min 1x per month","2014","Bremen","Employed","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","Not Employed","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","Employed","","","","","3"
"Min 1x per month","2014","Hesse","Not Employed","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Min 1x per month","2014","Hesse","Employed","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","Not Employed","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","Employed","","","","","3"
"Min 1x per month","2014","Bavaria","Not Employed","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","Not Employed","","","","","3"
"Min 1x per month","2014","Bavaria","Employed","","","","","3"
"Min 1x per month","2014","Berlin","Not Employed","","","","","3"
"Min 1x per month","2014","Berlin","Employed","","","","","3"
"Min 1x per month","2014","Brandenburg","Not Employed","","","","","3"
"Min 1x per month","2014","Brandenburg","Employed","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Min 1x per month","2014","Saxony","Not Employed","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","Not Employed","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","Employed","","","","","3"
"Min 1x per month","2014","Thuringia","Not Employed","","","","","3"
"Min 1x per month","2014","Thuringia","Employed","","","","","3"
"Min 1x per month","2014","Saxony","Employed","","","","","3"
"Min 1x per week","2014","Schleswig-Holstein","Not Employed","","","","","2"
"Min 1x per week","2014","Schleswig-Holstein","Employed","","","","","2"
"Min 1x per week","2014","Hamburg","Not Employed","","","","","2"
"Min 1x per week","2014","Hamburg","Employed","","","","","2"
"Min 1x per week","2014","Lower Saxony","Not Employed","","","","","2"
"Min 1x per week","2014","Lower Saxony","Employed","","","","","2"
"Min 1x per week","2014","Bremen","Not Employed","","","","","2"
"Min 1x per week","2014","Bremen","Employed","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","Not Employed","","","","","2"
"Min 1x per week","2014","North Rhine-Westphalia","Employed","","","","","2"
"Min 1x per week","2014","Hesse","Not Employed","","","","","2"
"Min 1x per week","2014","Hesse","Employed","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Min 1x per week","2014","Bavaria","Not Employed","","","","","2"
"Min 1x per week","2014","Bavaria","Employed","","","","","2"
"Min 1x per week","2014","Berlin","Not Employed","","","","","2"
"Min 1x per week","2014","Berlin","Employed","","","","","2"
"Min 1x per week","2014","Brandenburg","Not Employed","","","","","2"
"Min 1x per week","2014","Brandenburg","Employed","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Min 1x per week","2014","Saxony","Not Employed","","","","","2"
"Min 1x per week","2014","Saxony","Employed","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","Not Employed","","","","","2"
"Min 1x per week","2014","Baden-Württemberg","Employed","","","","","2"
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Min 1x per week","2014","Thuringia","Employed","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","Not Employed","","","","","2"
"Min 1x per week","2014","Saxony-Anhalt","Employed","","","","","2"
"Min 1x per week","2014","Thuringia","Not Employed","","","","","2"
"Never","2014","Schleswig-Holstein","Not Employed","","","","","5"
"Never","2014","Schleswig-Holstein","Employed","","","","","5"
"Never","2014","Hamburg","Not Employed","","","","","5"
"Never","2014","Hamburg","Employed","","","","","5"
"Never","2014","Lower Saxony","Not Employed","","","","","5"
"Never","2014","Lower Saxony","Employed","","","","","5"
"Never","2014","Bremen","Not Employed","","","","","5"
"Never","2014","Bremen","Employed","","","","","5"
"Never","2014","North Rhine-Westphalia","Not Employed","","","","","5"
"Never","2014","North Rhine-Westphalia","Employed","","","","","5"
"Never","2014","Hesse","Not Employed","","","","","5"
"Never","2014","Hesse","Employed","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","Not Employed","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","Employed","","","","","5"
"Never","2014","Baden-Württemberg","Not Employed","","","","","5"
"Never","2014","Baden-Württemberg","Employed","","","","","5"
"Never","2014","Bavaria","Not Employed","","","","","5"
"Never","2014","Bavaria","Employed","","","","","5"
"Never","2014","Berlin","Not Employed","","","","","5"
"Never","2014","Berlin","Employed","","","","","5"
"Never","2014","Brandenburg","Not Employed","","","","","5"
"Never","2014","Brandenburg","Employed","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","Not Employed","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","Employed","","","","","5"
"Never","2014","Saxony","Not Employed","","","","","5"
"Never","2014","Saxony","Employed","","","","","5"
"Never","2014","Saxony-Anhalt","Not Employed","","","","","5"
"Never","2014","Saxony-Anhalt","Employed","","","","","5"
"Never","2014","Thuringia","Not Employed","","","","","5"
"Never","2014","Thuringia","Employed","","","","","5"
"Rarely","2014","Hamburg","Employed","","","","","4"
"Rarely","2014","Lower Saxony","Not Employed","","","","","4"
"Rarely","2014","Schleswig-Holstein","Not Employed","","","","","4"
"Rarely","2014","Schleswig-Holstein","Employed","","","","","4"
"Rarely","2014","Hamburg","Not Employed","","","","","4"
"Rarely","2014","Lower Saxony","Employed","","","","","4"
"Rarely","2014","Bremen","Not Employed","","","","","4"
"Rarely","2014","Bremen","Employed","","","","","4"
"Rarely","2014","North Rhine-Westphalia","Not Employed","","","","","4"
"Rarely","2014","North Rhine-Westphalia","Employed","","","","","4"
"Rarely","2014","Hesse","Not Employed","","","","","4"
"Rarely","2014","Hesse","Employed","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Rarely","2014","Baden-Württemberg","Not Employed","","","","","4"
"Rarely","2014","Baden-Württemberg","Employed","","","","","4"
"Rarely","2014","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Rarely","2014","Bavaria","Not Employed","","","","","4"
"Rarely","2014","Bavaria","Employed","","","","","4"
"Rarely","2014","Berlin","Not Employed","","","","","4"
"Rarely","2014","Berlin","Employed","","","","","4"
"Rarely","2014","Brandenburg","Not Employed","","","","","4"
"Rarely","2014","Brandenburg","Employed","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Rarely","2014","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Rarely","2014","Thuringia","Not Employed","","","","","4"
"Rarely","2014","Saxony-Anhalt","Employed","","","","","4"
"Rarely","2014","Thuringia","Employed","","","","","4"
"Rarely","2014","Saxony","Not Employed","","","","","4"
"Rarely","2014","Saxony","Employed","","","","","4"
"Rarely","2014","Saxony-Anhalt","Not Employed","","","","","4"
"Min 1x per month","2015","Schleswig-Holstein","Employed","195","0.369595936454531","0.329794663436766","0.409397209472295","3"
"Min 1x per month","2015","Hamburg","Not Employed","44","0.171933908947795","0.116189023665907","0.227678794229684","3"
"Min 1x per month","2015","Hamburg","Employed","97","0.308719173719184","0.255458307321867","0.361980040116502","3"
"Min 1x per month","2015","Lower Saxony","Not Employed","293","0.221604920058863","0.196338765148586","0.24687107496914","3"
"Min 1x per month","2015","Lower Saxony","Employed","575","0.365021023770604","0.34123705425396","0.388804993287249","3"
"Min 1x per month","2015","Bremen","Not Employed","21","","","","3"
"Min 1x per month","2015","Bremen","Employed","28","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","Not Employed","654","0.261606455659731","0.243156810485047","0.280056100834415","3"
"Min 1x per month","2015","Hesse","Not Employed","205","0.249308660836368","0.217260843496127","0.281356478176609","3"
"Min 1x per month","2015","North Rhine-Westphalia","Employed","1302","0.35900906867142","0.342912910467475","0.375105226875366","3"
"Min 1x per month","2015","Schleswig-Holstein","Not Employed","75","0.193687943655288","0.151495370547347","0.235880516763228","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Employed","321","0.354131996523927","0.323973200724189","0.384290792323665","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Not Employed","184","0.251574726209601","0.218087747925472","0.28506170449373","3"
"Min 1x per month","2015","Hesse","Employed","447","0.373820524244895","0.346308607021162","0.401332441468629","3"
"Min 1x per month","2015","Baden-Württemberg","Employed","774","0.370573186326738","0.349907255805778","0.391239116847699","3"
"Min 1x per month","2015","Baden-Württemberg","Not Employed","344","0.283355474954891","0.257139388647452","0.30957156126233","3"
"Min 1x per month","2015","Bavaria","Not Employed","473","0.258292516835283","0.236403577099323","0.280181456571244","3"
"Min 1x per month","2015","Bavaria","Employed","1051","0.346996968358394","0.329569655131184","0.364424281585605","3"
"Min 1x per month","2015","Berlin","Not Employed","120","0.269998367206479","0.227025072938868","0.312971661474091","3"
"Min 1x per month","2015","Berlin","Employed","196","0.314010044220713","0.276496329067913","0.351523759373513","3"
"Min 1x per month","2015","Brandenburg","Not Employed","111","0.199984950635486","0.162987426985959","0.236982474285013","3"
"Min 1x per month","2015","Brandenburg","Employed","197","0.329503135675188","0.290642662467551","0.368363608882825","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Not Employed","69","0.34422712807844","0.280866352367073","0.407587903789808","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Employed","126","0.372885449458082","0.321784375566581","0.423986523349582","3"
"Min 1x per month","2015","Saxony","Not Employed","176","0.276354558348327","0.239183328804848","0.313525787891806","3"
"Min 1x per month","2015","Saxony","Employed","389","0.358728077572644","0.328836162282922","0.388619992862365","3"
"Min 1x per month","2015","Saxony-Anhalt","Not Employed","92","0.204001100698561","0.163484893665821","0.244517307731302","3"
"Min 1x per month","2015","Thuringia","Not Employed","111","0.230750731393391","0.189819390184255","0.271682072602527","3"
"Min 1x per month","2015","Thuringia","Employed","196","0.353533723566178","0.314458404797472","0.392609042334883","3"
"Min 1x per month","2015","Saxony-Anhalt","Employed","205","0.436280547456692","0.393532404316795","0.479028690596589","3"
"Min 1x per week","2015","Schleswig-Holstein","Not Employed","34","0.065303705363467","0.0389259817659809","0.0916814289609531","2"
"Min 1x per week","2015","Schleswig-Holstein","Employed","58","0.0774508469806887","0.0554098258933768","0.0994918680680007","2"
"Min 1x per week","2015","Hamburg","Not Employed","12","","","","2"
"Min 1x per week","2015","Hamburg","Employed","30","0.0691068901449834","0.0398647097133915","0.0983490705765753","2"
"Min 1x per week","2015","Lower Saxony","Not Employed","141","0.097489482274434","0.0794445842467313","0.115534380302137","2"
"Min 1x per week","2015","Lower Saxony","Employed","195","0.121613584688528","0.105467040804533","0.137760128572523","2"
"Min 1x per week","2015","Bremen","Not Employed","10","","","","2"
"Min 1x per week","2015","Bremen","Employed","10","","","","2"
"Min 1x per week","2015","North Rhine-Westphalia","Not Employed","376","0.120710516786564","0.107034540526888","0.13438649304624","2"
"Min 1x per week","2015","North Rhine-Westphalia","Employed","519","0.1323901487022","0.121018232466945","0.143762064937455","2"
"Min 1x per week","2015","Hesse","Not Employed","95","0.10678802245932","0.0839089922285803","0.129667052690059","2"
"Min 1x per week","2015","Hesse","Employed","130","0.0880560657948442","0.0719420576371969","0.104170073952492","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Not Employed","77","0.0906102967715096","0.0684573233539896","0.11276327018903","2"
"Min 1x per week","2015","Bavaria","Not Employed","211","0.116679316017784","0.100624378471417","0.132734253564151","2"
"Min 1x per week","2015","Bavaria","Employed","354","0.129283018508497","0.116999600055208","0.141566436961786","2"
"Min 1x per week","2015","Berlin","Not Employed","47","0.0970534660085137","0.0683989745594853","0.125707957457542","2"
"Min 1x per week","2015","Berlin","Employed","62","0.138510218750399","0.11058957671136","0.166430860789439","2"
"Min 1x per week","2015","Brandenburg","Not Employed","36","0.0917014563513399","0.0650066148926465","0.118396297810033","2"
"Min 1x per week","2015","Brandenburg","Employed","48","0.0757473999197369","0.0538718419732837","0.0976229578661901","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Not Employed","36","0.115017567337982","0.0724704021623176","0.157564732513647","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Employed","62","0.179063706980759","0.138547630410929","0.219579783550589","2"
"Min 1x per week","2015","Saxony","Not Employed","63","0.111073167100581","0.0849546641350725","0.13719167006609","2"
"Min 1x per week","2015","Saxony","Employed","100","0.130360267960319","0.109376075817183","0.151344460103456","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Employed","131","0.119434566317153","0.098983998871866","0.139885133762441","2"
"Min 1x per week","2015","Baden-Württemberg","Not Employed","191","0.136817982471187","0.116825213689518","0.156810751252856","2"
"Min 1x per week","2015","Baden-Württemberg","Employed","283","0.131860605149674","0.117382970476393","0.146338239822956","2"
"Min 1x per week","2015","Thuringia","Not Employed","56","0.122102797599425","0.0902948588657801","0.15391073633307","2"
"Min 1x per week","2015","Thuringia","Employed","61","0.107506304356254","0.0821880526257463","0.132824556086761","2"
"Min 1x per week","2015","Saxony-Anhalt","Not Employed","56","0.117106364042057","0.0847767340333406","0.149435994050774","2"
"Min 1x per week","2015","Saxony-Anhalt","Employed","64","0.109379804647326","0.0824757547005237","0.136283854594128","2"
"Never","2015","Schleswig-Holstein","Not Employed","71","0.235249169031898","0.189963877452787","0.280534460611008","5"
"Never","2015","Schleswig-Holstein","Employed","33","0.0507329465666874","0.0326377579450062","0.0688281351883686","5"
"Never","2015","Hamburg","Not Employed","41","0.324688607223413","0.255509122883761","0.393868091563066","5"
"Never","2015","Hamburg","Employed","17","","","","5"
"Never","2015","Lower Saxony","Not Employed","141","0.179590583798055","0.156239528433815","0.202941639162294","5"
"Never","2015","Lower Saxony","Employed","68","0.0513845276368709","0.0404774849399144","0.0622915703338273","5"
"Never","2015","Bremen","Not Employed","12","","","","5"
"Never","2015","Bremen","Employed","4","","","","5"
"Never","2015","North Rhine-Westphalia","Not Employed","334","0.202522927397754","0.185652889998682","0.219392964796826","5"
"Never","2015","North Rhine-Westphalia","Employed","169","0.0520676059066405","0.0446131480001711","0.0595220638131099","5"
"Never","2015","Hesse","Not Employed","127","0.233286977892139","0.201956953044173","0.264617002740105","5"
"Never","2015","Hesse","Employed","43","0.0442999068504385","0.0325994696118804","0.0560003440889966","5"
"Never","2015","Rhineland-Palatinate,Saarland","Not Employed","123","0.229279094348166","0.196837735855282","0.26172045284105","5"
"Never","2015","Rhineland-Palatinate,Saarland","Employed","53","0.0434433985086566","0.0305882599959187","0.0562985370213945","5"
"Never","2015","Baden-Württemberg","Not Employed","140","0.157748536341859","0.136542782458604","0.178954290225114","5"
"Never","2015","Baden-Württemberg","Employed","111","0.0565241492790339","0.0466425381150532","0.0664057604430146","5"
"Never","2015","Bavaria","Not Employed","247","0.224336638462944","0.203475441373128","0.245197835552759","5"
"Never","2015","Bavaria","Employed","155","0.0626357961488985","0.0537647368705387","0.0715068554272583","5"
"Never","2015","Berlin","Not Employed","62","0.168657170214191","0.132412125069288","0.204902215359095","5"
"Never","2015","Berlin","Employed","36","0.0450017965742769","0.0282455928728164","0.0617580002757374","5"
"Never","2015","Brandenburg","Not Employed","84","0.171739243269196","0.136853881151865","0.206624605386527","5"
"Never","2015","Brandenburg","Employed","20","","","","5"
"Never","2015","Mecklenburg-Western Pomerania","Not Employed","25","","","","5"
"Never","2015","Mecklenburg-Western Pomerania","Employed","11","","","","5"
"Never","2015","Saxony","Not Employed","90","0.204175024937952","0.170669163663213","0.237680886212691","5"
"Never","2015","Saxony","Employed","35","0.0339901739597425","0.0226969637821803","0.0452833841373048","5"
"Never","2015","Saxony-Anhalt","Not Employed","79","0.244844889208365","0.201611438813466","0.288078339603264","5"
"Never","2015","Saxony-Anhalt","Employed","15","","","","5"
"Never","2015","Thuringia","Not Employed","62","0.19002650917872","0.15191173208362","0.228141286273819","5"
