"plh0206i04","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2010","Full Time","(2b) intermediate general qualification","53","0.256425371750705","0.185837156415346","0.327013587086063"
"6 on scale 1-7","2010","Full Time","(2a) intermediate vocational","696","0.346653575023918","0.325465533963153","0.367841616084682"
"6 on scale 1-7","2010","Full Time","(2c_gen) general maturity certificate","63","0.396024189989043","0.31696359957214","0.475084780405946"
"6 on scale 1-7","2010","Full Time","(2c_voc) vocational maturity certificate","236","0.404813959560688","0.366114227164671","0.443513691956705"
"6 on scale 1-7","2010","Full Time","(3a) lower tertiary education","282","0.396417998769685","0.361126936346191","0.431709061193179"
"6 on scale 1-7","2010","Full Time","(3b) higher tertiary education","453","0.368006676109168","0.340731932214867","0.395281420003468"
"6 on scale 1-7","2010","Part Time","(0) in school","19","","",""
"6 on scale 1-7","2010","Part Time","(1a) inadequately completed","6","","",""
"6 on scale 1-7","2010","Part Time","(1b) general elementary school","75","0.319224375649809","0.259621916113695","0.378826835185924"
"6 on scale 1-7","2010","Part Time","(1c) basic vocational qualification","251","0.291005385589632","0.26001028157514","0.322000489604124"
"6 on scale 1-7","2010","Part Time","(2b) intermediate general qualification","35","0.242447697000131","0.160862662531066","0.324032731469197"
"6 on scale 1-7","2010","Part Time","(2a) intermediate vocational","399","0.367799655169685","0.339483223868211","0.39611608647116"
"6 on scale 1-7","2010","Part Time","(2c_gen) general maturity certificate","98","0.347723039343209","0.289497397810625","0.405948680875793"
"6 on scale 1-7","2010","Part Time","(2c_voc) vocational maturity certificate","136","0.419494864244943","0.367118269574717","0.471871458915169"
"6 on scale 1-7","2010","Part Time","(3a) lower tertiary education","106","0.345283064217698","0.291390738864384","0.399175389571012"
"6 on scale 1-7","2010","Part Time","(3b) higher tertiary education","191","0.36079918132988","0.319120455271321","0.402477907388439"
"6 on scale 1-7","2010","Not Working","(0) in school","70","0.238457576201124","0.181094454958367","0.295820697443882"
"6 on scale 1-7","2010","Not Working","(1a) inadequately completed","20","","",""
"6 on scale 1-7","2010","Not Working","(1b) general elementary school","212","0.241316968046449","0.211813944475111","0.270819991617786"
"6 on scale 1-7","2010","Not Working","(1c) basic vocational qualification","636","0.260893778865692","0.242841432247849","0.278946125483534"
"6 on scale 1-7","2010","Not Working","(2b) intermediate general qualification","48","0.327313114758399","0.252221637996298","0.4024045915205"
"6 on scale 1-7","2010","Not Working","(2a) intermediate vocational","361","0.331369180468593","0.302510803950142","0.360227556987045"
"6 on scale 1-7","2010","Not Working","(2c_gen) general maturity certificate","79","0.298084904467739","0.241155776229894","0.355014032705584"
"6 on scale 1-7","2010","Not Working","(2c_voc) vocational maturity certificate","90","0.339275603813276","0.286140117620112","0.39241109000644"
"6 on scale 1-7","2010","Not Working","(3a) lower tertiary education","152","0.352522376157069","0.309004937877795","0.396039814436343"
"6 on scale 1-7","2010","Not Working","(3b) higher tertiary education","226","0.358394101207275","0.320526104079935","0.396262098334614"
"7 Strongly agree","2010","Full Time","(0) in school","","","",""
"7 Strongly agree","2010","Full Time","(1a) inadequately completed","12","","",""
"7 Strongly agree","2010","Full Time","(1b) general elementary school","85","0.436311198975851","0.367751650960093","0.50487074699161"
"7 Strongly agree","2010","Full Time","(1c) basic vocational qualification","493","0.39486757249863","0.36793029028083","0.42180485471643"
"7 Strongly agree","2010","Full Time","(2b) intermediate general qualification","54","0.395110145763191","0.316081113366139","0.474139178160243"
"7 Strongly agree","2010","Full Time","(2a) intermediate vocational","661","0.348756046743289","0.327538071921951","0.369974021564627"
"7 Strongly agree","2010","Full Time","(2c_gen) general maturity certificate","42","0.244485113091141","0.175008738730751","0.313961487451532"
"7 Strongly agree","2010","Full Time","(2c_voc) vocational maturity certificate","172","0.233399116890542","0.200049709938376","0.266748523842708"
"7 Strongly agree","2010","Full Time","(3a) lower tertiary education","224","0.29967405822844","0.266622298141827","0.332725818315052"
"7 Strongly agree","2010","Full Time","(3b) higher tertiary education","334","0.288289756837305","0.26267189958045","0.31390761409416"
"7 Strongly agree","2010","Part Time","(0) in school","14","","",""
"7 Strongly agree","2010","Part Time","(1a) inadequately completed","12","","",""
"7 Strongly agree","2010","Part Time","(1b) general elementary school","105","0.469512043002113","0.405704019442978","0.533320066561249"
"7 Strongly agree","2010","Part Time","(1c) basic vocational qualification","324","0.394741907780807","0.361387899141492","0.428095916420121"
"7 Strongly agree","2010","Part Time","(2b) intermediate general qualification","43","0.415695842865344","0.321874318000651","0.509517367730037"
"7 Strongly agree","2010","Part Time","(2a) intermediate vocational","356","0.325326082038868","0.297814732314996","0.352837431762741"
"7 Strongly agree","2010","Part Time","(2c_gen) general maturity certificate","64","0.280696455789458","0.225760574745785","0.33563233683313"
"7 Strongly agree","2010","Part Time","(2c_voc) vocational maturity certificate","101","0.254070113286293","0.207864291769098","0.300275934803488"
"7 Strongly agree","2010","Part Time","(3a) lower tertiary education","101","0.304779352156529","0.252603854673347","0.35695484963971"
"7 Strongly agree","2010","Part Time","(3b) higher tertiary education","138","0.303681525583084","0.263772038328239","0.343591012837929"
"7 Strongly agree","2010","Not Working","(0) in school","56","0.289349457740719","0.228308752473065","0.350390163008372"
"7 Strongly agree","2010","Not Working","(1a) inadequately completed","42","0.446683909304284","0.345096243527283","0.548271575081284"
"7 Strongly agree","2010","Not Working","(1b) general elementary school","318","0.416968352037621","0.382971396907345","0.450965307167898"
"7 Strongly agree","2010","Not Working","(1c) basic vocational qualification","925","0.432411283257465","0.412044907191321","0.452777659323609"
"7 Strongly agree","2010","Not Working","(2b) intermediate general qualification","51","0.356090034694925","0.279460719463532","0.432719349926318"
"7 Strongly agree","2010","Not Working","(2a) intermediate vocational","385","0.401909321236691","0.371850620859325","0.431968021614058"
"7 Strongly agree","2010","Not Working","(2c_gen) general maturity certificate","65","0.25549980312576","0.201218540144646","0.309781066106874"
"7 Strongly agree","2010","Not Working","(2c_voc) vocational maturity certificate","123","0.395142903950339","0.340277111664806","0.450008696235873"
"7 Strongly agree","2010","Not Working","(3a) lower tertiary education","177","0.331649392396901","0.288764989048716","0.374533795745086"
"7 Strongly agree","2010","Not Working","(3b) higher tertiary education","192","0.335461913822661","0.298176472896497","0.372747354748826"
"1 Strongly disagree","2011","Full Time","(0) in school","","","",""
"1 Strongly disagree","2011","Full Time","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","Full Time","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","Full Time","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","Full Time","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2011","Full Time","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2011","Full Time","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2011","Full Time","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2011","Full Time","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2011","Full Time","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2011","Part Time","(0) in school","","","",""
"1 Strongly disagree","2011","Part Time","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","Part Time","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","Part Time","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","Part Time","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2011","Part Time","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2011","Part Time","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2011","Part Time","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2011","Part Time","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2011","Part Time","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2011","Not Working","(0) in school","","","",""
"1 Strongly disagree","2011","Not Working","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","Not Working","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","Not Working","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","Not Working","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2011","Not Working","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2011","Not Working","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2011","Not Working","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2011","Not Working","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2011","Not Working","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2011","Full Time","(0) in school","","","",""
"2 on scale 1-7 ","2011","Full Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2011","Full Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2011","Full Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2011","Full Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2011","Full Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2011","Full Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2011","Full Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2011","Full Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2011","Full Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2011","Part Time","(0) in school","","","",""
"2 on scale 1-7 ","2011","Part Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2011","Part Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2011","Part Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2011","Part Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2011","Part Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2011","Part Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2011","Part Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2011","Part Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2011","Part Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2011","Not Working","(0) in school","","","",""
"2 on scale 1-7 ","2011","Not Working","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2011","Not Working","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2011","Not Working","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2011","Not Working","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2011","Not Working","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2011","Not Working","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2011","Not Working","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2011","Not Working","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2011","Not Working","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2011","Full Time","(0) in school","","","",""
"3 on scale 1-7 ","2011","Full Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2011","Full Time","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2011","Full Time","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2011","Full Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2011","Full Time","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2011","Full Time","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2011","Full Time","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2011","Full Time","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2011","Full Time","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2011","Part Time","(0) in school","","","",""
