"hgowner","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1","2001","Rhineland-Palatinate,Saarland","1-pers.-HH","65","0.36436339587884","0.291154161181755","0.437572630575925"
"1","2001","Rhineland-Palatinate,Saarland","(Married) couple without C. ","270","0.694527789834732","0.648814081304987","0.740241498364477"
"1","2001","Rhineland-Palatinate,Saarland","Single parent ","30","0.374611877334106","0.259569136356198","0.489654618312014"
"1","2001","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","206","0.563137514038696","0.511541812656369","0.614733215421023"
"1","2001","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","128","0.694375071082319","0.628698777275799","0.76005136488884"
"1","2001","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","71","0.621604988600004","0.530558167135167","0.712651810064842"
"1","2001","Baden-Württemberg","1-pers.-HH","91","0.279521625066949","0.231890692702201","0.327152557431696"
"1","2001","Baden-Württemberg","(Married) couple without C. ","393","0.565158165705746","0.5286164405239","0.601699890887592"
"1","2001","Baden-Württemberg","Single parent ","28","","",""
"1","2001","Baden-Württemberg","Couple + C. LE 16 ","312","0.527696263285925","0.488774522846624","0.566618003725226"
"1","2001","Baden-Württemberg","Couple + C. GT 16 ","283","0.647737126251537","0.604085341287798","0.691388911215276"
"1","2001","Baden-Württemberg","Couple + C. LE and GT 16","129","0.550129157039446","0.487190318377896","0.613067995700995"
"1","2001","Bavaria","1-pers.-HH","147","0.330753442069293","0.286284261933778","0.375222622204809"
"1","2001","Bavaria","(Married) couple without C. ","509","0.573405618322906","0.541306787817877","0.605504448827935"
"1","2001","Bavaria","Single parent ","68","0.450448615176514","0.376308745071504","0.524588485281524"
"1","2001","Bavaria","Couple + C. LE 16 ","394","0.560742368766589","0.522907807269675","0.598576930263503"
"1","2001","Bavaria","Couple + C. GT 16 ","430","0.757084822115288","0.721502803132581","0.792666841097996"
"1","2001","Bavaria","Couple + C. LE and GT 16","147","0.685554292216125","0.623202053391268","0.747906531040982"
"1","2001","Berlin","1-pers.-HH","14","","",""
"1","2001","Berlin","(Married) couple without C. ","24","","",""
"1","2001","Berlin","Single parent ","7","","",""
"1","2001","Berlin","Couple + C. LE 16 ","30","0.139428758592155","0.0848967070384956","0.193960810145813"
"1","2001","Berlin","Couple + C. GT 16 ","35","0.287747060187173","0.20074010029612","0.374754020078225"
"1","2001","Berlin","Couple + C. LE and GT 16","3","","",""
"1","2001","Brandenburg","1-pers.-HH","31","0.247434167462007","0.170226656567056","0.324641678356957"
"1","2001","Brandenburg","(Married) couple without C. ","137","0.415125030810245","0.362201726445047","0.468048335175442"
"1","2001","Brandenburg","Single parent ","11","","",""
"1","2001","Brandenburg","Couple + C. LE 16 ","70","0.378060774336946","0.304517215911017","0.451604332762874"
"1","2001","Brandenburg","Couple + C. GT 16 ","116","0.578649644238032","0.506714961705528","0.650584326770535"
"1","2001","Brandenburg","Couple + C. LE and GT 16","42","0.464215998081006","0.354242138289678","0.574189857872334"
"1","2001","Mecklenburg-Western Pomerania","1-pers.-HH","13","","",""
"1","2001","Mecklenburg-Western Pomerania","(Married) couple without C. ","57","0.405951998377204","0.331022257561529","0.480881739192878"
"1","2001","Mecklenburg-Western Pomerania","Single parent ","10","","",""
"1","2001","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","50","0.660546972719914","0.567738038092806","0.753355907347022"
"1","2001","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","49","0.798271092992318","0.703585737332247","0.892956448652388"
"1","2001","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","36","0.818016795238992","0.707711610399259","0.928321980078724"
"1","2001","Saxony","1-pers.-HH","35","0.161242280259033","0.11065308128708","0.211831479230985"
"1","2001","Saxony","(Married) couple without C. ","180","0.334905910333748","0.296092940619383","0.373718880048112"
"1","2001","Saxony","Single parent ","25","","",""
"1","2001","Saxony","Couple + C. LE 16 ","142","0.447736173153233","0.391653460726076","0.503818885580389"
"1","2001","Saxony","Couple + C. GT 16 ","167","0.571442400660137","0.513165152325794","0.629719648994479"
"1","2001","Saxony","Couple + C. LE and GT 16","106","0.59720391468266","0.524744353334896","0.669663476030424"
"1","2001","Saxony-Anhalt","1-pers.-HH","21","","",""
"1","2001","Saxony-Anhalt","(Married) couple without C. ","168","0.492970149253211","0.440667750401999","0.545272548104422"
"1","2001","Saxony-Anhalt","Single parent ","15","","",""
"1","2001","Saxony-Anhalt","Couple + C. LE 16 ","66","0.514156545233119","0.428569446301325","0.599743644164913"
"1","2001","Saxony-Anhalt","Couple + C. GT 16 ","181","0.729882116152301","0.673589404267519","0.786174828037084"
"1","2001","Saxony-Anhalt","Couple + C. LE and GT 16","73","0.663490520053932","0.567457048314656","0.759523991793208"
"1","2001","Thuringia","1-pers.-HH","32","0.253973831258575","0.177666792438418","0.330280870078732"
"1","2001","Thuringia","(Married) couple without C. ","161","0.476497179483","0.4195998457252","0.533394513240799"
"1","2001","Thuringia","Single parent ","20","","",""
"1","2001","Thuringia","Couple + C. LE 16 ","90","0.558622732475026","0.481682696868356","0.635562768081696"
"1","2001","Thuringia","Couple + C. GT 16 ","161","0.631815468082817","0.568082426202245","0.69554850996339"
"1","2001","Thuringia","Couple + C. LE and GT 16","57","0.704464799964858","0.604479223696502","0.804450376233215"
"2","2001","Schleswig-Holstein","1-pers.-HH","58","0.585999264907906","0.488481408801925","0.683517121013888"
"2","2001","Schleswig-Holstein","(Married) couple without C. ","78","0.280153572160836","0.224149755715138","0.336157388606534"
"2","2001","Schleswig-Holstein","Single parent ","14","","",""
"2","2001","Schleswig-Holstein","Couple + C. LE 16 ","52","0.30167684111401","0.227979101929192","0.375374580298829"
"2","2001","Schleswig-Holstein","Couple + C. GT 16 ","13","","",""
"2","2001","Schleswig-Holstein","Couple + C. LE and GT 16","11","","",""
"2","2001","Hamburg","1-pers.-HH","81","0.941314880537681","0.892485125421309","0.990144635654054"
"2","2001","Hamburg","(Married) couple without C. ","52","0.717272200727025","0.620391939582166","0.814152461871884"
"2","2001","Hamburg","Single parent ","13","","",""
"2","2001","Hamburg","Couple + C. LE 16 ","39","0.629120250922215","0.502606576256434","0.755633925587996"
"2","2001","Hamburg","Couple + C. GT 16 ","8","","",""
"2","2001","Hamburg","Couple + C. LE and GT 16","3","","",""
"2","2001","Lower Saxony","1-pers.-HH","130","0.62970373556442","0.563762469527395","0.695645001601445"
"2","2001","Lower Saxony","(Married) couple without C. ","210","0.337361054792877","0.299434195809001","0.375287913776752"
"2","2001","Lower Saxony","Single parent ","51","0.557394553129108","0.449227420089956","0.66556168616826"
"2","2001","Lower Saxony","Couple + C. LE 16 ","192","0.450507049054674","0.404485971979319","0.496528126130029"
"2","2001","Lower Saxony","Couple + C. GT 16 ","88","0.335011963112262","0.280020921321874","0.39000300490265"
"2","2001","Lower Saxony","Couple + C. LE and GT 16","50","0.376031784080726","0.298514959645398","0.453548608516054"
"2","2001","Bremen","1-pers.-HH","32","0.765908340849654","0.639348700311628","0.89246798138768"
"2","2001","Bremen","(Married) couple without C. ","28","","",""
"2","2001","Bremen","Single parent ","3","","",""
"2","2001","Bremen","Couple + C. LE 16 ","10","","",""
"2","2001","Bremen","Couple + C. GT 16 ","8","","",""
"2","2001","Bremen","Couple + C. LE and GT 16","3","","",""
"2","2001","North Rhine-Westphalia","1-pers.-HH","449","0.718109961234966","0.682865062700991","0.753354859768942"
"2","2001","North Rhine-Westphalia","(Married) couple without C. ","789","0.494694989703452","0.4695769164337","0.519813062973204"
"2","2001","North Rhine-Westphalia","Single parent ","139","0.76557100105366","0.707004609583185","0.824137392524135"
"2","2001","North Rhine-Westphalia","Couple + C. LE 16 ","575","0.532773700863808","0.502710149166208","0.562837252561408"
"2","2001","North Rhine-Westphalia","Couple + C. GT 16 ","270","0.374623124289284","0.339559181384876","0.409687067193692"
"2","2001","North Rhine-Westphalia","Couple + C. LE and GT 16","169","0.46306264948289","0.411625585170557","0.514499713795224"
"2","2001","Hesse","1-pers.-HH","122","0.628419479652475","0.559527529670651","0.697311429634298"
"2","2001","Hesse","(Married) couple without C. ","241","0.457732180953173","0.413392775943731","0.502071585962615"
"2","2001","Hesse","Single parent ","41","0.636982177729828","0.523519988257408","0.750444367202247"
"2","2001","Hesse","Couple + C. LE 16 ","179","0.500844696651319","0.449409054866135","0.552280338436502"
"2","2001","Hesse","Couple + C. GT 16 ","87","0.277379541123269","0.221546413872179","0.333212668374359"
"2","2001","Hesse","Couple + C. LE and GT 16","39","0.465638524696229","0.359595855562509","0.571681193829949"
"2","2001","Rhineland-Palatinate,Saarland","1-pers.-HH","94","0.575598474747023","0.500411548213053","0.650785401280992"
"2","2001","Rhineland-Palatinate,Saarland","(Married) couple without C. ","118","0.304207567398729","0.258547069311763","0.349868065485695"
"2","2001","Rhineland-Palatinate,Saarland","Single parent ","38","0.625388122665894","0.510345381687986","0.740430863643802"
"2","2001","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","147","0.42560865669701","0.374175511368273","0.477041802025747"
"2","2001","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","59","0.296915001686244","0.231776588423793","0.362053414948695"
"2","2001","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","38","0.378395011399996","0.287348189935158","0.469441832864833"
"2","2001","Baden-Württemberg","1-pers.-HH","234","0.675844795724171","0.626166019641932","0.725523571806409"
"2","2001","Baden-Württemberg","(Married) couple without C. ","301","0.409657515754614","0.373408112050838","0.445906919458389"
"2","2001","Baden-Württemberg","Single parent ","100","0.77728801197658","0.705489405031591","0.849086618921569"
"2","2001","Baden-Württemberg","Couple + C. LE 16 ","308","0.451629853276796","0.412831099646729","0.490428606906863"
"2","2001","Baden-Württemberg","Couple + C. GT 16 ","174","0.351039942763746","0.307422878979972","0.394657006547521"
"2","2001","Baden-Württemberg","Couple + C. LE and GT 16","108","0.425965151646375","0.363404878726773","0.488525424565978"
"2","2001","Bavaria","1-pers.-HH","265","0.624069757305044","0.578288884911993","0.669850629698096"
"2","2001","Bavaria","(Married) couple without C. ","379","0.40133920157736","0.369526769434894","0.433151633719826"
"2","2001","Bavaria","Single parent ","105","0.549551384823486","0.475411514718476","0.623691254928496"
"2","2001","Bavaria","Couple + C. LE 16 ","265","0.432339437744476","0.394573162890725","0.470105712598227"
"2","2001","Bavaria","Couple + C. GT 16 ","124","0.23906023711961","0.203671928678239","0.27444854556098"
"2","2001","Bavaria","Couple + C. LE and GT 16","66","0.314445707783875","0.252093468959018","0.376797946608732"
"2","2001","Berlin","1-pers.-HH","163","0.89125281290268","0.846147051426036","0.936358574379325"
"2","2001","Berlin","(Married) couple without C. ","177","0.870873109679648","0.825300677202801","0.916445542156495"
"2","2001","Berlin","Single parent ","61","0.914282654659734","0.847744886230778","0.98082042308869"
"2","2001","Berlin","Couple + C. LE 16 ","125","0.860571241407845","0.806039189854187","0.915103292961504"
"2","2001","Berlin","Couple + C. GT 16 ","69","0.712252939812827","0.625245979921775","0.79925989970388"
"2","2001","Berlin","Couple + C. LE and GT 16","49","0.894185499256524","0.810580388956715","0.977790609556334"
"2","2001","Brandenburg","1-pers.-HH","82","0.709240729076461","0.627991156053804","0.790490302099118"
"2","2001","Brandenburg","(Married) couple without C. ","188","0.570631852693129","0.517467700694018","0.62379600469224"
"2","2001","Brandenburg","Single parent ","43","0.874841573890588","0.786585223512749","0.963097924268428"
"2","2001","Brandenburg","Couple + C. LE 16 ","95","0.614142299812162","0.540311436505591","0.687973163118734"
"2","2001","Brandenburg","Couple + C. GT 16 ","61","0.40295146927862","0.331495256866601","0.474407681690639"
"2","2001","Brandenburg","Couple + C. LE and GT 16","37","0.535784001918994","0.425810142127666","0.645757861710322"
"2","2001","Mecklenburg-Western Pomerania","1-pers.-HH","70","0.791058782061553","0.707983731083331","0.874133833039775"
"2","2001","Mecklenburg-Western Pomerania","(Married) couple without C. ","106","0.583292104507407","0.508066613270578","0.658517595744236"
"2","2001","Mecklenburg-Western Pomerania","Single parent ","25","","",""
"2","2001","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","46","0.318238113332073","0.226944468584711","0.409531758079435"
"2","2001","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","20","","",""
"2","2001","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","11","","",""
"2","2001","Saxony","1-pers.-HH","161","0.796059823515501","0.740632447335726","0.851487199695275"
"2","2001","Saxony","(Married) couple without C. ","374","0.642455768440075","0.603040868582393","0.681870668297756"
"2","2001","Saxony","Single parent ","47","0.71535550392603","0.612543319178862","0.818167688673198"
"2","2001","Saxony","Couple + C. LE 16 ","156","0.538946209269622","0.482725913132696","0.595166505406547"
"2","2001","Saxony","Couple + C. GT 16 ","107","0.42143662580519","0.36328661319999","0.47958663841039"
"2","2001","Saxony","Couple + C. LE and GT 16","70","0.40279608531734","0.330336523969576","0.475255646665104"
"2","2001","Saxony-Anhalt","1-pers.-HH","80","0.723583394037466","0.640008062286363","0.807158725788568"
"2","2001","Saxony-Anhalt","(Married) couple without C. ","178","0.496310564022899","0.444004418995563","0.548616709050236"
"2","2001","Saxony-Anhalt","Single parent ","43","0.663903935664091","0.542336171518676","0.785471699809506"
"2","2001","Saxony-Anhalt","Couple + C. LE 16 ","65","0.485843454766881","0.400256355835087","0.571430553698675"
"2","2001","Saxony-Anhalt","Couple + C. GT 16 ","58","0.270117883847699","0.213825171962916","0.326410595732481"
"2","2001","Saxony-Anhalt","Couple + C. LE and GT 16","20","","",""
"2","2001","Thuringia","1-pers.-HH","87","0.708621464067876","0.628963534473494","0.788279393662258"
"2","2001","Thuringia","(Married) couple without C. ","126","0.49950046471708","0.442540196837892","0.556460732596268"
"2","2001","Thuringia","Single parent ","43","0.764018820920172","0.659168798359096","0.868868843481248"
"2","2001","Thuringia","Couple + C. LE 16 ","62","0.401381120393932","0.325428672571601","0.477333568216264"
"2","2001","Thuringia","Couple + C. GT 16 ","59","0.368184531917183","0.30445149003661","0.431917573797755"
"2","2001","Thuringia","Couple + C. LE and GT 16","23","","",""
"3","2001","Schleswig-Holstein","1-pers.-HH","6","","",""
"3","2001","Schleswig-Holstein","(Married) couple without C. ","3","","",""
"3","2001","Schleswig-Holstein","Single parent ","","","",""
"3","2001","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"3","2001","Schleswig-Holstein","Couple + C. GT 16 ","3","","",""
"3","2001","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"3","2001","Hamburg","1-pers.-HH","2","","",""
"3","2001","Hamburg","(Married) couple without C. ","","","",""
"3","2001","Hamburg","Single parent ","","","",""
"3","2001","Hamburg","Couple + C. LE 16 ","","","",""
"3","2001","Hamburg","Couple + C. GT 16 ","","","",""
"3","2001","Hamburg","Couple + C. LE and GT 16","","","",""
"3","2001","Lower Saxony","1-pers.-HH","9","","",""
"3","2001","Lower Saxony","(Married) couple without C. ","13","","",""
"3","2001","Lower Saxony","Single parent ","","","",""
"3","2001","Lower Saxony","Couple + C. LE 16 ","9","","",""
"3","2001","Lower Saxony","Couple + C. GT 16 ","","","",""
"3","2001","Lower Saxony","Couple + C. LE and GT 16","","","",""
"3","2001","Bremen","1-pers.-HH","3","","",""
"3","2001","Bremen","(Married) couple without C. ","1","","",""
"3","2001","Bremen","Single parent ","","","",""
"3","2001","Bremen","Couple + C. LE 16 ","2","","",""
"3","2001","Bremen","Couple + C. GT 16 ","","","",""
"3","2001","Bremen","Couple + C. LE and GT 16","","","",""
"3","2001","North Rhine-Westphalia","1-pers.-HH","15","","",""
"3","2001","North Rhine-Westphalia","(Married) couple without C. ","17","","",""
"3","2001","North Rhine-Westphalia","Single parent ","2","","",""
