"hgowner","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2014","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2014","Mecklenburg-Western Pomerania","East Germany","346","0.585220991068069","0.544880692104842","0.625561290031296"
"2","2014","Saxony","West Germany","","","",""
"2","2014","Saxony","East Germany","954","0.573637642288175","0.54975350603481","0.597521778541541"
"2","2014","Saxony-Anhalt","West Germany","","","",""
"2","2014","Saxony-Anhalt","East Germany","519","0.515510779419062","0.484237421003941","0.546784137834183"
"2","2014","Thuringia","West Germany","","","",""
"2","2014","Thuringia","East Germany","477","0.509086301908789","0.478481861756775","0.539690742060803"
"3","2014","Schleswig-Holstein","West Germany","8","","",""
"3","2014","Schleswig-Holstein","East Germany","","","",""
"3","2014","Hamburg","West Germany","7","","",""
"3","2014","Hamburg","East Germany","","","",""
"3","2014","Lower Saxony","West Germany","37","0.0182622889341595","0.0131872108195687","0.0233373670487502"
"3","2014","Lower Saxony","East Germany","","","",""
"3","2014","Bremen","West Germany","3","","",""
"3","2014","Bremen","East Germany","","","",""
"3","2014","North Rhine-Westphalia","West Germany","52","0.013224529421861","0.0102823402370266","0.0161667186066954"
"3","2014","North Rhine-Westphalia","East Germany","","","",""
"3","2014","Hesse","West Germany","21","","",""
"3","2014","Hesse","East Germany","","","",""
"3","2014","Rhineland-Palatinate,Saarland","West Germany","24","","",""
"3","2014","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2014","Baden-Württemberg","West Germany","24","","",""
"3","2014","Baden-Württemberg","East Germany","","","",""
"3","2014","Bavaria","West Germany","55","0.0173225795039856","0.0135160675809306","0.0211290914270407"
"3","2014","Bavaria","East Germany","","","",""
"3","2014","Berlin","West Germany","13","","",""
"3","2014","Berlin","East Germany","8","","",""
"3","2014","Brandenburg","West Germany","","","",""
"3","2014","Brandenburg","East Germany","18","","",""
"3","2014","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2014","Mecklenburg-Western Pomerania","East Germany","20","","",""
"3","2014","Saxony","West Germany","","","",""
"3","2014","Saxony","East Germany","32","0.0322276628818795","0.0236985806919309","0.0407567450718282"
"3","2014","Saxony-Anhalt","West Germany","","","",""
"3","2014","Saxony-Anhalt","East Germany","13","","",""
"3","2014","Thuringia","West Germany","","","",""
"3","2014","Thuringia","East Germany","17","","",""
"4","2014","Schleswig-Holstein","West Germany","","","",""
"4","2014","Schleswig-Holstein","East Germany","","","",""
"4","2014","Hamburg","West Germany","","","",""
"4","2014","Hamburg","East Germany","","","",""
"4","2014","Lower Saxony","West Germany","","","",""
"4","2014","Lower Saxony","East Germany","","","",""
"4","2014","Bremen","West Germany","","","",""
"4","2014","Bremen","East Germany","","","",""
"4","2014","North Rhine-Westphalia","West Germany","","","",""
"4","2014","North Rhine-Westphalia","East Germany","","","",""
"4","2014","Hesse","West Germany","","","",""
"4","2014","Hesse","East Germany","","","",""
"4","2014","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2014","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2014","Baden-Württemberg","West Germany","","","",""
"4","2014","Baden-Württemberg","East Germany","","","",""
"4","2014","Bavaria","West Germany","","","",""
"4","2014","Bavaria","East Germany","","","",""
"4","2014","Berlin","West Germany","","","",""
"4","2014","Berlin","East Germany","","","",""
"4","2014","Brandenburg","West Germany","","","",""
"4","2014","Brandenburg","East Germany","1","","",""
"4","2014","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","2014","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","2014","Saxony","West Germany","","","",""
"4","2014","Saxony","East Germany","2","","",""
"4","2014","Saxony-Anhalt","West Germany","","","",""
"4","2014","Saxony-Anhalt","East Germany","","","",""
"4","2014","Thuringia","West Germany","","","",""
"4","2014","Thuringia","East Germany","","","",""
"5","2014","Schleswig-Holstein","West Germany","3","","",""
"5","2014","Schleswig-Holstein","East Germany","","","",""
"5","2014","Hamburg","West Germany","1","","",""
"5","2014","Hamburg","East Germany","","","",""
"5","2014","Lower Saxony","West Germany","4","","",""
"5","2014","Lower Saxony","East Germany","","","",""
"5","2014","Bremen","West Germany","2","","",""
"5","2014","Bremen","East Germany","","","",""
"5","2014","North Rhine-Westphalia","West Germany","7","","",""
"5","2014","North Rhine-Westphalia","East Germany","","","",""
"5","2014","Hesse","West Germany","1","","",""
"5","2014","Hesse","East Germany","","","",""
"5","2014","Rhineland-Palatinate,Saarland","West Germany","1","","",""
"5","2014","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","2014","Baden-Württemberg","West Germany","6","","",""
"5","2014","Baden-Württemberg","East Germany","","","",""
"5","2014","Bavaria","West Germany","5","","",""
"5","2014","Bavaria","East Germany","","","",""
"5","2014","Berlin","West Germany","1","","",""
"5","2014","Berlin","East Germany","","","",""
"5","2014","Brandenburg","West Germany","","","",""
"5","2014","Brandenburg","East Germany","2","","",""
"5","2014","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","2014","Mecklenburg-Western Pomerania","East Germany","1","","",""
"5","2014","Saxony","West Germany","","","",""
"5","2014","Saxony","East Germany","3","","",""
"5","2014","Saxony-Anhalt","West Germany","","","",""
"5","2014","Saxony-Anhalt","East Germany","1","","",""
"5","2014","Thuringia","West Germany","","","",""
"5","2014","Thuringia","East Germany","4","","",""
"1","2015","Schleswig-Holstein","West Germany","460","0.57301901653472","0.541021554348987","0.605016478720453"
"1","2015","Schleswig-Holstein","East Germany","","","",""
"1","2015","Hamburg","West Germany","146","0.340403507779838","0.297655756510072","0.383151259049605"
"1","2015","Hamburg","East Germany","","","",""
"1","2015","Lower Saxony","West Germany","1463","0.577638295408101","0.558937893096167","0.596338697720036"
"1","2015","Lower Saxony","East Germany","","","",""
"1","2015","Bremen","West Germany","69","0.403419717510904","0.334207550877432","0.472631884144376"
"1","2015","Bremen","East Germany","","","",""
"1","2015","North Rhine-Westphalia","West Germany","2537","0.480750325112631","0.467831792374407","0.493668857850855"
"1","2015","North Rhine-Westphalia","East Germany","","","",""
"1","2015","Hesse","West Germany","877","0.494218223383076","0.471901237298915","0.516535209467236"
"1","2015","Hesse","East Germany","","","",""
"1","2015","Rhineland-Palatinate,Saarland","West Germany","899","0.54720145597571","0.52322725963226","0.571175652319159"
"1","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","2015","Baden-Württemberg","West Germany","1802","0.569220017320485","0.552319865553549","0.586120169087421"
"1","2015","Baden-Württemberg","East Germany","","","",""
"1","2015","Bavaria","West Germany","2298","0.532309326740965","0.517748934655552","0.546869718826377"
"1","2015","Bavaria","East Germany","","","",""
"1","2015","Berlin","West Germany","123","0.217485772736428","0.183589378275506","0.25138216719735"
"1","2015","Berlin","East Germany","74","0.197082911222965","0.160039918784802","0.234125903661127"
"1","2015","Brandenburg","West Germany","","","",""
"1","2015","Brandenburg","East Germany","476","0.490263443842535","0.459837338900155","0.520689548784916"
"1","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","2015","Mecklenburg-Western Pomerania","East Germany","218","0.383202587433999","0.343221057282743","0.423184117585255"
"1","2015","Saxony","West Germany","","","",""
"1","2015","Saxony","East Germany","628","0.386936490964128","0.362928559987792","0.410944421940465"
"1","2015","Saxony-Anhalt","West Germany","","","",""
"1","2015","Saxony-Anhalt","East Germany","405","0.436089660404992","0.403958199806314","0.468221121003669"
"1","2015","Thuringia","West Germany","","","",""
"1","2015","Thuringia","East Germany","466","0.440173561225379","0.409360191784407","0.47098693066635"
"2","2015","Schleswig-Holstein","West Germany","447","0.40905010313521","0.377245474109384","0.440854732161036"
"2","2015","Schleswig-Holstein","East Germany","","","",""
"2","2015","Hamburg","West Germany","323","0.652084279725515","0.609114217444791","0.695054342006238"
"2","2015","Hamburg","East Germany","","","",""
"2","2015","Lower Saxony","West Germany","1174","0.404383995239897","0.385803347368951","0.422964643110843"
"2","2015","Lower Saxony","East Germany","","","",""
"2","2015","Bremen","West Germany","118","0.590364588295458","0.520985540864247","0.659743635726668"
"2","2015","Bremen","East Germany","","","",""
"2","2015","North Rhine-Westphalia","West Germany","3137","0.501095997173105","0.488167910913486","0.514024083432724"
"2","2015","North Rhine-Westphalia","East Germany","","","",""
"2","2015","Hesse","West Germany","1009","0.477908754503907","0.455612070712265","0.500205438295549"
"2","2015","Hesse","East Germany","","","",""
"2","2015","Rhineland-Palatinate,Saarland","West Germany","725","0.416905079786548","0.393158222229127","0.440651937343969"
"2","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","2015","Baden-Württemberg","West Germany","1451","0.412134912053876","0.395335994348656","0.428933829759096"
"2","2015","Baden-Württemberg","East Germany","","","",""
"2","2015","Bavaria","West Germany","2147","0.453943202905455","0.439414349394149","0.468472056416762"
"2","2015","Bavaria","East Germany","","","",""
"2","2015","Berlin","West Germany","434","0.75475513220487","0.719404681187088","0.790105583222652"
"2","2015","Berlin","East Germany","356","0.753550041609195","0.713420273369801","0.79367980984859"
"2","2015","Brandenburg","West Germany","","","",""
"2","2015","Brandenburg","East Germany","539","0.488351343797448","0.457927728188183","0.518774959406714"
"2","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2015","Mecklenburg-Western Pomerania","East Germany","344","0.608891755126827","0.568759602473847","0.649023907779806"
"2","2015","Saxony","West Germany","","","",""
"2","2015","Saxony","East Germany","924","0.587618447116695","0.563353492606486","0.611883401626905"
"2","2015","Saxony-Anhalt","West Germany","","","",""
"2","2015","Saxony-Anhalt","East Germany","495","0.544317361403356","0.512047665075749","0.576587057730963"
"2","2015","Thuringia","West Germany","","","",""
"2","2015","Thuringia","East Germany","507","0.529700630875125","0.49871909418546","0.56068216756479"
"3","2015","Schleswig-Holstein","West Germany","11","","",""
"3","2015","Schleswig-Holstein","East Germany","","","",""
"3","2015","Hamburg","West Germany","1","","",""
"3","2015","Hamburg","East Germany","","","",""
"3","2015","Lower Saxony","West Germany","41","0.0170581208894542","0.0121557043655707","0.0219605374133376"
"3","2015","Lower Saxony","East Germany","","","",""
"3","2015","Bremen","West Germany","6","","",""
"3","2015","Bremen","East Germany","","","",""
"3","2015","North Rhine-Westphalia","West Germany","60","0.014486774446897","0.0113973160037262","0.0175762328900679"
"3","2015","North Rhine-Westphalia","East Germany","","","",""
"3","2015","Hesse","West Germany","41","0.0258204303895942","0.0187410406277144","0.0328998201514741"
"3","2015","Hesse","East Germany","","","",""
"3","2015","Rhineland-Palatinate,Saarland","West Germany","31","0.0354615506991809","0.0265540357772814","0.0443690656210804"
"3","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2015","Baden-Württemberg","West Germany","33","0.0147610788207831","0.0106452946267047","0.0188768630148616"
"3","2015","Baden-Württemberg","East Germany","","","",""
"3","2015","Bavaria","West Germany","61","0.011106563925811","0.00804829068418328","0.0141648371674386"
"3","2015","Bavaria","East Germany","","","",""
"3","2015","Berlin","West Germany","11","","",""
"3","2015","Berlin","East Germany","13","","",""
"3","2015","Brandenburg","West Germany","","","",""
"3","2015","Brandenburg","East Germany","20","","",""
"3","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2015","Mecklenburg-Western Pomerania","East Germany","6","","",""
"3","2015","Saxony","West Germany","","","",""
"3","2015","Saxony","East Germany","24","","",""
"3","2015","Saxony-Anhalt","West Germany","","","",""
"3","2015","Saxony-Anhalt","East Germany","13","","",""
"3","2015","Thuringia","West Germany","","","",""
"3","2015","Thuringia","East Germany","21","","",""
"4","2015","Schleswig-Holstein","West Germany","","","",""
"4","2015","Schleswig-Holstein","East Germany","","","",""
"4","2015","Hamburg","West Germany","","","",""
"4","2015","Hamburg","East Germany","","","",""
"4","2015","Lower Saxony","West Germany","","","",""
"4","2015","Lower Saxony","East Germany","","","",""
"4","2015","Bremen","West Germany","","","",""
"4","2015","Bremen","East Germany","","","",""
"4","2015","North Rhine-Westphalia","West Germany","","","",""
"4","2015","North Rhine-Westphalia","East Germany","","","",""
"4","2015","Hesse","West Germany","","","",""
"4","2015","Hesse","East Germany","","","",""
"4","2015","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2015","Baden-Württemberg","West Germany","","","",""
"4","2015","Baden-Württemberg","East Germany","","","",""
"4","2015","Bavaria","West Germany","","","",""
"4","2015","Bavaria","East Germany","","","",""
"4","2015","Berlin","West Germany","","","",""
"4","2015","Berlin","East Germany","","","",""
"4","2015","Brandenburg","West Germany","","","",""
"4","2015","Brandenburg","East Germany","","","",""
"4","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","2015","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","2015","Saxony","West Germany","","","",""
"4","2015","Saxony","East Germany","","","",""
"4","2015","Saxony-Anhalt","West Germany","","","",""
"4","2015","Saxony-Anhalt","East Germany","","","",""
"4","2015","Thuringia","West Germany","","","",""
"4","2015","Thuringia","East Germany","","","",""
"5","2015","Schleswig-Holstein","West Germany","","","",""
"5","2015","Schleswig-Holstein","East Germany","","","",""
"5","2015","Hamburg","West Germany","2","","",""
"5","2015","Hamburg","East Germany","","","",""
"5","2015","Lower Saxony","West Germany","2","","",""
"5","2015","Lower Saxony","East Germany","","","",""
"5","2015","Bremen","West Germany","","","",""
"5","2015","Bremen","East Germany","","","",""
"5","2015","North Rhine-Westphalia","West Germany","12","","",""
"5","2015","North Rhine-Westphalia","East Germany","","","",""
"5","2015","Hesse","West Germany","1","","",""
"5","2015","Hesse","East Germany","","","",""
"5","2015","Rhineland-Palatinate,Saarland","West Germany","1","","",""
"5","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","2015","Baden-Württemberg","West Germany","12","","",""
"5","2015","Baden-Württemberg","East Germany","","","",""
"5","2015","Bavaria","West Germany","5","","",""
"5","2015","Bavaria","East Germany","","","",""
"5","2015","Berlin","West Germany","1","","",""
"5","2015","Berlin","East Germany","","","",""
"5","2015","Brandenburg","West Germany","","","",""
"5","2015","Brandenburg","East Germany","2","","",""
"5","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","2015","Mecklenburg-Western Pomerania","East Germany","","","",""
"5","2015","Saxony","West Germany","","","",""
"5","2015","Saxony","East Germany","5","","",""
"5","2015","Saxony-Anhalt","West Germany","","","",""
"5","2015","Saxony-Anhalt","East Germany","2","","",""
"5","2015","Thuringia","West Germany","","","",""
"5","2015","Thuringia","East Germany","3","","",""
"1","2016","Schleswig-Holstein","West Germany","425","0.56078336251767","0.527181524548364","0.594385200486976"
"1","2016","Schleswig-Holstein","East Germany","","","",""
"1","2016","Hamburg","West Germany","144","0.349149422807956","0.304403738138104","0.393895107477807"
"1","2016","Hamburg","East Germany","","","",""
"1","2016","Lower Saxony","West Germany","1356","0.572060250653746","0.552480303426915","0.591640197880577"
"1","2016","Lower Saxony","East Germany","","","",""
"1","2016","Bremen","West Germany","61","0.353056783286667","0.283623490944966","0.422490075628367"
"1","2016","Bremen","East Germany","","","",""
"1","2016","North Rhine-Westphalia","West Germany","2385","0.474815884180008","0.461277033479667","0.48835473488035"
"1","2016","North Rhine-Westphalia","East Germany","","","",""
"1","2016","Hesse","West Germany","784","0.475095425129024","0.451166084946158","0.49902476531189"
"1","2016","Hesse","East Germany","","","",""
"1","2016","Rhineland-Palatinate,Saarland","West Germany","840","0.553327466019117","0.528351257984092","0.578303674054143"
"1","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","2016","Baden-Württemberg","West Germany","1678","0.579752801907855","0.561889328783282","0.597616275032427"
"1","2016","Baden-Württemberg","East Germany","","","",""
"1","2016","Bavaria","West Germany","2095","0.546389219977954","0.530959248133217","0.56181919182269"
"1","2016","Bavaria","East Germany","","","",""
"1","2016","Berlin","West Germany","118","0.206761445202221","0.172152217691836","0.241370672712605"
"1","2016","Berlin","East Germany","64","0.185790605226946","0.147675420872899","0.223905789580993"
"1","2016","Brandenburg","West Germany","","","",""
"1","2016","Brandenburg","East Germany","454","0.485982461170699","0.45448075176432","0.517484170577079"
"1","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","2016","Mecklenburg-Western Pomerania","East Germany","207","0.38325938547791","0.342177097059288","0.424341673896532"
"1","2016","Saxony","West Germany","","","",""
"1","2016","Saxony","East Germany","609","0.395588602401081","0.370768848146339","0.420408356655822"
"1","2016","Saxony-Anhalt","West Germany","","","",""
"1","2016","Saxony-Anhalt","East Germany","388","0.436826516041717","0.403521941549912","0.470131090533522"
"1","2016","Thuringia","West Germany","","","",""
"1","2016","Thuringia","East Germany","463","0.471554608872009","0.439297886853964","0.503811330890054"
"2","2016","Schleswig-Holstein","West Germany","396","0.417402987476055","0.384015173515808","0.450790801436303"
"2","2016","Schleswig-Holstein","East Germany","","","",""
"2","2016","Hamburg","West Germany","286","0.629083470606969","0.58374184598063","0.674425095233309"
"2","2016","Hamburg","East Germany","","","",""
"2","2016","Lower Saxony","West Germany","1057","0.400567262041267","0.381175946561957","0.419958577520577"
"2","2016","Lower Saxony","East Germany","","","",""
"2","2016","Bremen","West Germany","117","0.610695368063887","0.53985684538132","0.681533890746455"
"2","2016","Bremen","East Germany","","","",""
"2","2016","North Rhine-Westphalia","West Germany","2782","0.507442427076701","0.493887871693","0.520996982460403"
"2","2016","North Rhine-Westphalia","East Germany","","","",""
"2","2016","Hesse","West Germany","860","0.495980190826243","0.472021885846568","0.519938495805917"
"2","2016","Hesse","East Germany","","","",""
"2","2016","Rhineland-Palatinate,Saarland","West Germany","653","0.419910189297739","0.395115047862049","0.444705330733428"
"2","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","2016","Baden-Württemberg","West Germany","1212","0.397072952829218","0.379365357210543","0.414780548447893"
"2","2016","Baden-Württemberg","East Germany","","","",""
"2","2016","Bavaria","West Germany","1854","0.439548795310334","0.424165660729938","0.454931929890731"
"2","2016","Bavaria","East Germany","","","",""
"2","2016","Berlin","West Germany","395","0.767908635002058","0.731830881587367","0.80398638841675"
"2","2016","Berlin","East Germany","326","0.779608307261333","0.738986996342164","0.820229618180503"
"2","2016","Brandenburg","West Germany","","","",""
"2","2016","Brandenburg","East Germany","487","0.46141926158768","0.42999912109573","0.492839402079629"
"2","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2016","Mecklenburg-Western Pomerania","East Germany","320","0.589279871090666","0.547708844425549","0.630850897755784"
"2","2016","Saxony","West Germany","","","",""
"2","2016","Saxony","East Germany","857","0.569181279811765","0.544046108107483","0.594316451516047"
"2","2016","Saxony-Anhalt","West Germany","","","",""
"2","2016","Saxony-Anhalt","East Germany","445","0.53315916822085","0.499659450187609","0.566658886254092"
"2","2016","Thuringia","West Germany","","","",""
"2","2016","Thuringia","East Germany","435","0.503265771540332","0.470957411217633","0.53557413186303"
"3","2016","Schleswig-Holstein","West Germany","15","","",""
"3","2016","Schleswig-Holstein","East Germany","","","",""
"3","2016","Hamburg","West Germany","5","","",""
"3","2016","Hamburg","East Germany","","","",""
"3","2016","Lower Saxony","West Germany","39","0.026365289423404","0.0200249338731259","0.032705644973682"
"3","2016","Lower Saxony","East Germany","","","",""
"3","2016","Bremen","West Germany","4","","",""
"3","2016","Bremen","East Germany","","","",""
"3","2016","North Rhine-Westphalia","West Germany","49","0.0140567868197955","0.0108650110865213","0.0172485625530697"
"3","2016","North Rhine-Westphalia","East Germany","","","",""
"3","2016","Hesse","West Germany","28","","",""
"3","2016","Hesse","East Germany","","","",""
"3","2016","Rhineland-Palatinate,Saarland","West Germany","28","","",""
"3","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2016","Baden-Württemberg","West Germany","30","0.0162065329864246","0.0116368183000357","0.0207762476728135"
"3","2016","Baden-Württemberg","East Germany","","","",""
"3","2016","Bavaria","West Germany","46","0.0115994065325821","0.00828079229127095","0.0149180207738932"
"3","2016","Bavaria","East Germany","","","",""
"3","2016","Berlin","West Germany","11","","",""
"3","2016","Berlin","East Germany","10","","",""
"3","2016","Brandenburg","West Germany","","","",""
"3","2016","Brandenburg","East Germany","23","","",""
"3","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2016","Mecklenburg-Western Pomerania","East Germany","11","","",""
"3","2016","Saxony","West Germany","","","",""
"3","2016","Saxony","East Germany","21","","",""
"3","2016","Saxony-Anhalt","West Germany","","","",""
"3","2016","Saxony-Anhalt","East Germany","17","","",""
"3","2016","Thuringia","West Germany","","","",""
"3","2016","Thuringia","East Germany","20","","",""
"4","2016","Schleswig-Holstein","West Germany","","","",""
"4","2016","Schleswig-Holstein","East Germany","","","",""
"4","2016","Hamburg","West Germany","","","",""
"4","2016","Hamburg","East Germany","","","",""
"4","2016","Lower Saxony","West Germany","","","",""
"4","2016","Lower Saxony","East Germany","","","",""
"4","2016","Bremen","West Germany","","","",""
"4","2016","Bremen","East Germany","","","",""
"4","2016","North Rhine-Westphalia","West Germany","","","",""
"4","2016","North Rhine-Westphalia","East Germany","","","",""
"4","2016","Hesse","West Germany","","","",""
"4","2016","Hesse","East Germany","","","",""
"4","2016","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2016","Baden-Württemberg","West Germany","","","",""
"4","2016","Baden-Württemberg","East Germany","","","",""
"4","2016","Bavaria","West Germany","","","",""
"4","2016","Bavaria","East Germany","","","",""
"4","2016","Berlin","West Germany","","","",""
"4","2016","Berlin","East Germany","","","",""
"4","2016","Brandenburg","West Germany","","","",""
"4","2016","Brandenburg","East Germany","","","",""
"4","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","2016","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","2016","Saxony","West Germany","","","",""
"4","2016","Saxony","East Germany","","","",""
"4","2016","Saxony-Anhalt","West Germany","","","",""
"4","2016","Saxony-Anhalt","East Germany","","","",""
"4","2016","Thuringia","West Germany","","","",""
"4","2016","Thuringia","East Germany","","","",""
"5","2016","Schleswig-Holstein","West Germany","2","","",""
"5","2016","Schleswig-Holstein","East Germany","","","",""
"5","2016","Hamburg","West Germany","1","","",""
"5","2016","Hamburg","East Germany","","","",""
"5","2016","Lower Saxony","West Germany","1","","",""
"5","2016","Lower Saxony","East Germany","","","",""
"5","2016","Bremen","West Germany","","","",""
"5","2016","Bremen","East Germany","","","",""
"5","2016","North Rhine-Westphalia","West Germany","10","","",""
"5","2016","North Rhine-Westphalia","East Germany","","","",""
"5","2016","Hesse","West Germany","1","","",""
"5","2016","Hesse","East Germany","","","",""
"5","2016","Rhineland-Palatinate,Saarland","West Germany","1","","",""
"5","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","2016","Baden-Württemberg","West Germany","13","","",""
"5","2016","Baden-Württemberg","East Germany","","","",""
"5","2016","Bavaria","West Germany","4","","",""
"5","2016","Bavaria","East Germany","","","",""
"5","2016","Berlin","West Germany","2","","",""
"5","2016","Berlin","East Germany","","","",""
"5","2016","Brandenburg","West Germany","","","",""
"5","2016","Brandenburg","East Germany","3","","",""
"5","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","2016","Mecklenburg-Western Pomerania","East Germany","","","",""
"5","2016","Saxony","West Germany","","","",""
"5","2016","Saxony","East Germany","4","","",""
"5","2016","Saxony-Anhalt","West Germany","","","",""
"5","2016","Saxony-Anhalt","East Germany","2","","",""
"5","2016","Thuringia","West Germany","","","",""
"5","2016","Thuringia","East Germany","2","","",""
"1","2017","Schleswig-Holstein","West Germany","515","0.55959126428873","0.531278220038864","0.587904308538595"
"1","2017","Schleswig-Holstein","East Germany","","","",""
"1","2017","Hamburg","West Germany","152","0.319267480196063","0.281327274108187","0.357207686283938"
"1","2017","Hamburg","East Germany","","","",""
"1","2017","Lower Saxony","West Germany","1560","0.559933759545403","0.542391631433344","0.577475887657463"
"1","2017","Lower Saxony","East Germany","","","",""
"1","2017","Bremen","West Germany","81","0.371218698157474","0.315709324435678","0.426728071879269"
"1","2017","Bremen","East Germany","","","",""
"1","2017","North Rhine-Westphalia","West Germany","2712","0.492736312933095","0.480363477461003","0.505109148405187"
"1","2017","North Rhine-Westphalia","East Germany","","","",""
"1","2017","Hesse","West Germany","881","0.476379075181355","0.455321636594588","0.497436513768122"
"1","2017","Hesse","East Germany","","","",""
"1","2017","Rhineland-Palatinate,Saarland","West Germany","877","0.562286336417534","0.539174456370621","0.585398216464447"
"1","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","2017","Baden-Württemberg","West Germany","1780","0.568689921927748","0.552453011833607","0.584926832021888"
"1","2017","Baden-Württemberg","East Germany","","","",""
"1","2017","Bavaria","West Germany","2248","0.519464050367093","0.505316680883065","0.533611419851121"
"1","2017","Bavaria","East Germany","","","",""
"1","2017","Berlin","West Germany","133","0.217122111600849","0.185080188505644","0.249164034696054"
"1","2017","Berlin","East Germany","72","0.17824380567139","0.144962914178433","0.211524697164348"
"1","2017","Brandenburg","West Germany","","","",""
"1","2017","Brandenburg","East Germany","500","0.477037649425471","0.449056282771082","0.505019016079861"
"1","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","2017","Mecklenburg-Western Pomerania","East Germany","240","0.39016218558225","0.352072483211241","0.428251887953259"
"1","2017","Saxony","West Germany","","","",""
"1","2017","Saxony","East Germany","716","0.386214756158832","0.363907549061635","0.40852196325603"
"1","2017","Saxony-Anhalt","West Germany","","","",""
"1","2017","Saxony-Anhalt","East Germany","434","0.441245497476438","0.411125945814558","0.471365049138318"
"1","2017","Thuringia","West Germany","","","",""
"1","2017","Thuringia","East Germany","506","0.476932310495028","0.447226562115683","0.506638058874374"
"2","2017","Schleswig-Holstein","West Germany","624","0.424152236991603","0.395965950286815","0.452338523696392"
"2","2017","Schleswig-Holstein","East Germany","","","",""
"2","2017","Hamburg","West Germany","363","0.667867116210838","0.629537447754587","0.706196784667088"
"2","2017","Hamburg","East Germany","","","",""
"2","2017","Lower Saxony","West Germany","1441","0.415586045337619","0.398170154562522","0.433001936112717"
"2","2017","Lower Saxony","East Germany","","","",""
"2","2017","Bremen","West Germany","193","0.613845519559805","0.557906908240788","0.669784130878823"
"2","2017","Bremen","East Germany","","","",""
"2","2017","North Rhine-Westphalia","West Germany","3412","0.486240113793128","0.473870659094719","0.498609568491537"
"2","2017","North Rhine-Westphalia","East Germany","","","",""
"2","2017","Hesse","West Germany","1188","0.504554024598252","0.483473923111849","0.525634126084655"
"2","2017","Hesse","East Germany","","","",""
"2","2017","Rhineland-Palatinate,Saarland","West Germany","832","0.409602467482567","0.386692999344061","0.432511935621072"
"2","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","2017","Baden-Württemberg","West Germany","1627","0.406314970919732","0.390212954027662","0.422416987811803"
"2","2017","Baden-Württemberg","East Germany","","","",""
"2","2017","Bavaria","West Germany","2281","0.441014380740398","0.426955145461805","0.455073616018991"
"2","2017","Bavaria","East Germany","","","",""
"2","2017","Berlin","West Germany","452","0.73771237323304","0.703526083515214","0.771898662950866"
"2","2017","Berlin","East Germany","391","0.787609015604825","0.752042639791039","0.823175391418611"
"2","2017","Brandenburg","West Germany","","","",""
"2","2017","Brandenburg","East Germany","654","0.487740219761713","0.459737720377796","0.51574271914563"
"2","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2017","Mecklenburg-Western Pomerania","East Germany","372","0.570322288470509","0.531666957007263","0.608977619933755"
"2","2017","Saxony","West Germany","","","",""
"2","2017","Saxony","East Germany","1051","0.56426791047516","0.541549654164408","0.586986166785913"
"2","2017","Saxony-Anhalt","West Germany","","","",""
"2","2017","Saxony-Anhalt","East Germany","577","0.530978993600954","0.500707583004846","0.561250404197062"
"2","2017","Thuringia","West Germany","","","",""
"2","2017","Thuringia","East Germany","526","0.469062767974939","0.439382333770309","0.498743202179568"
