"hgowner","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Subtenant","2017","16-34 y.","Urban Area","197","0.0382657540015118","0.0333519557731216","0.0431795522299021","3"
"Subtenant","2017","16-34 y.","Rural Area","92","0.0450268785016371","0.0373033081374767","0.0527504488657974","3"
"Subtenant","2017","35-65 y.","Urban Area","131","0.0136572032207354","0.0114821296263336","0.0158322768151372","3"
"Subtenant","2017","66 and older","Urban Area","48","0.018164155846815","0.0135196993925848","0.0228086123010451","3"
"Subtenant","2017","35-65 y.","Rural Area","91","0.0210888670279577","0.0174644700370714","0.0247132640188441","3"
"Subtenant","2017","66 and older","Rural Area","34","0.019271991673432","0.0130558301644034","0.0254881531824607","3"
"Tenant","2017","16-34 y.","Urban Area","","","","","4"
"Tenant","2017","16-34 y.","Rural Area","","","","","4"
"Tenant","2017","35-65 y.","Rural Area","","","","","4"
"Tenant","2017","35-65 y.","Urban Area","","","","","4"
"Tenant","2017","66 and older","Rural Area","","","","","4"
"Tenant","2017","66 and older","Urban Area","","","","","4"
"Main tenant","2018","16-34 y.","Urban Area","4364","0.660584829032392","0.648821148497899","0.672348509566885","2"
"Main tenant","2018","16-34 y.","Rural Area","1658","0.544772688493139","0.526064753643698","0.56348062334258","2"
"Main tenant","2018","35-65 y.","Rural Area","2554","0.3920607402315","0.379535178192521","0.404586302270479","2"
"Main tenant","2018","66 and older","Rural Area","717","0.364736771594193","0.342960546942123","0.386512996246262","2"
"Main tenant","2018","66 and older","Urban Area","1353","0.397648178542105","0.380746597143964","0.414549759940247","2"
"Main tenant","2018","35-65 y.","Urban Area","6054","0.486931215085326","0.477504555636353","0.496357874534299","2"
"Owner","2018","16-34 y.","Urban Area","1277","0.293586435184261","0.28227257501421","0.304900295354313","1"
"Owner","2018","16-34 y.","Rural Area","857","0.398103421941975","0.379714218265138","0.416492625618811","1"
"Owner","2018","35-65 y.","Urban Area","4469","0.498878341877627","0.489448484488142","0.508308199267112","1"
"Owner","2018","35-65 y.","Rural Area","3153","0.59146901117571","0.578857447127571","0.604080575223849","1"
"Owner","2018","66 and older","Urban Area","1801","0.579645630577825","0.562598872615269","0.596692388540381","1"
"Owner","2018","66 and older","Rural Area","1119","0.611514658155815","0.589464753853383","0.633564562458247","1"
"Resident or shared accommodation","2018","16-34 y.","Urban Area","404","0.0117612988879325","0.00908292087469104","0.0144396769011739","5"
"Resident or shared accommodation","2018","16-34 y.","Rural Area","115","0.0101996468980649","0.00642505154094216","0.0139742422551877","5"
"Resident or shared accommodation","2018","35-65 y.","Urban Area","174","0.00232194737805558","0.00141421545466029","0.00322967930145087","5"
"Resident or shared accommodation","2018","35-65 y.","Rural Area","53","0.00131498493757879","0.000385237253428032","0.00224473262172955","5"
"Resident or shared accommodation","2018","66 and older","Urban Area","40","0.0129247926720864","0.00902411878371205","0.0168254665604607","5"
"Resident or shared accommodation","2018","66 and older","Rural Area","20","","","","5"
"Subtenant","2018","16-34 y.","Urban Area","179","0.0340674368954142","0.0295607598959597","0.0385741138948687","3"
"Subtenant","2018","35-65 y.","Urban Area","103","0.0118684956589911","0.00982609273324525","0.0139108985847369","3"
"Subtenant","2018","16-34 y.","Rural Area","92","0.0469242426668214","0.0389797461667143","0.0548687391669285","3"
"Subtenant","2018","66 and older","Urban Area","26","","","","3"
"Subtenant","2018","35-65 y.","Rural Area","76","0.0151552636552114","0.0120208516537416","0.0182896756566812","3"
"Subtenant","2018","66 and older","Rural Area","21","","","","3"
"Tenant","2018","16-34 y.","Urban Area","","","","","4"
"Tenant","2018","16-34 y.","Rural Area","","","","","4"
"Tenant","2018","35-65 y.","Urban Area","","","","","4"
"Tenant","2018","35-65 y.","Rural Area","","","","","4"
"Tenant","2018","66 and older","Urban Area","1","","","","4"
"Tenant","2018","66 and older","Rural Area","","","","","4"
"Main tenant","2019","16-34 y.","Urban Area","3495","0.656164087432887","0.64307923386121","0.669248941004565","2"
"Main tenant","2019","16-34 y.","Rural Area","1404","0.533161078329665","0.512868850449597","0.553453306209733","2"
"Main tenant","2019","66 and older","Rural Area","684","0.351624190572783","0.330233249141946","0.373015132003619","2"
"Main tenant","2019","35-65 y.","Rural Area","2343","0.389899142567911","0.377416945338284","0.402381339797537","2"
"Main tenant","2019","66 and older","Urban Area","1181","0.382635041117444","0.365492594616272","0.399777487618616","2"
"Main tenant","2019","35-65 y.","Urban Area","5134","0.454787988216388","0.445166824513921","0.464409151918855","2"
"Owner","2019","16-34 y.","Urban Area","1155","0.293635941974962","0.281089923468643","0.30618196048128","1"
"Owner","2019","16-34 y.","Rural Area","773","0.419672607126433","0.399599766789419","0.439745447463447","1"
"Owner","2019","35-65 y.","Urban Area","4928","0.535086858716982","0.52544993419959","0.544723783234373","1"
"Owner","2019","35-65 y.","Rural Area","3389","0.593637067312814","0.581067172853931","0.606206961771697","1"
"Owner","2019","66 and older","Urban Area","1830","0.588475590241606","0.571118717786406","0.605832462696806","1"
"Owner","2019","66 and older","Rural Area","1186","0.620815400243198","0.599079195791557","0.642551604694839","1"
"Resident or shared accommodation","2019","16-34 y.","Urban Area","213","0.0091646642170179","0.00653956306536129","0.0117897653686745","5"
"Resident or shared accommodation","2019","16-34 y.","Rural Area","73","0.00626775195896436","0.00305773316042258","0.00947777075750614","5"
"Resident or shared accommodation","2019","35-65 y.","Urban Area","110","0.00173741516622199","0.000932751105197006","0.00254207922724696","5"
"Resident or shared accommodation","2019","35-65 y.","Rural Area","50","0.00120068712771511","0.000314412885494528","0.00208696136993569","5"
"Resident or shared accommodation","2019","66 and older","Urban Area","39","0.0154464444328289","0.0110969039148488","0.019795984950809","5"
"Resident or shared accommodation","2019","66 and older","Rural Area","19","","","","5"
"Subtenant","2019","16-34 y.","Urban Area","199","0.0410353063751329","0.0355705957475773","0.0465000170026884","3"
"Subtenant","2019","16-34 y.","Rural Area","72","0.0408985625849378","0.0328428627304335","0.048954262439442","3"
"Subtenant","2019","35-65 y.","Urban Area","118","0.00838773790040856","0.00662562482619157","0.0101498509746256","3"
"Subtenant","2019","66 and older","Urban Area","38","0.013442924208121","0.00938113456288304","0.0175047138533589","3"
"Subtenant","2019","35-65 y.","Rural Area","83","0.0152631029915601","0.012125517229597","0.0184006887535231","3"
"Subtenant","2019","66 and older","Rural Area","25","","","","3"
"Tenant","2019","16-34 y.","Urban Area","","","","","4"
"Tenant","2019","35-65 y.","Urban Area","","","","","4"
"Tenant","2019","16-34 y.","Rural Area","","","","","4"
"Tenant","2019","35-65 y.","Rural Area","","","","","4"
"Tenant","2019","66 and older","Rural Area","","","","","4"
"Tenant","2019","66 and older","Urban Area","","","","","4"
