"hgowner","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Owner","1989","Employed","in school","10","","","","1"
"Owner","1989","Employed","inadequately","37","0.162580079225691","0.12508433911094","0.200075819340443","1"
"Owner","1989","Employed","general elemantary","457","0.430924536554941","0.405356248963168","0.456492824146713","1"
"Owner","1989","Employed","middle vocational","1406","0.48273255331086","0.465372916338243","0.500092190283478","1"
"Owner","1989","Employed","vocational + Abi","65","0.372621481004826","0.307536778105394","0.437706183904257","1"
"Owner","1989","Employed","higher vocational","208","0.564516374869854","0.51419901313905","0.614833736600658","1"
"Owner","1989","Employed","higher education","282","0.504945199473284","0.464043542062721","0.545846856883846","1"
"Resident or shared accommodation","1989","Not Employed","in school","","","","","5"
"Resident or shared accommodation","1989","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","1989","Not Employed","general elemantary","","","","","5"
"Resident or shared accommodation","1989","Not Employed","middle vocational","","","","","5"
"Resident or shared accommodation","1989","Not Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","1989","Not Employed","higher vocational","","","","","5"
"Resident or shared accommodation","1989","Not Employed","higher education","","","","","5"
"Resident or shared accommodation","1989","Employed","in school","","","","","5"
"Resident or shared accommodation","1989","Employed","inadequately","","","","","5"
"Resident or shared accommodation","1989","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","1989","Employed","middle vocational","","","","","5"
"Resident or shared accommodation","1989","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","1989","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","1989","Employed","higher education","","","","","5"
"Subtenant","1989","Not Employed","in school","2","","","","3"
"Subtenant","1989","Not Employed","inadequately","2","","","","3"
"Subtenant","1989","Not Employed","general elemantary","27","","","","3"
"Subtenant","1989","Not Employed","middle vocational","19","","","","3"
"Subtenant","1989","Not Employed","vocational + Abi","2","","","","3"
"Subtenant","1989","Not Employed","higher vocational","","","","","3"
"Subtenant","1989","Not Employed","higher education","1","","","","3"
"Subtenant","1989","Employed","in school","3","","","","3"
"Subtenant","1989","Employed","inadequately","11","","","","3"
"Subtenant","1989","Employed","general elemantary","29","","","","3"
"Subtenant","1989","Employed","middle vocational","63","0.0262581544128795","0.0207031579396819","0.031813150886077","3"
"Subtenant","1989","Employed","vocational + Abi","3","","","","3"
"Subtenant","1989","Employed","higher vocational","6","","","","3"
"Subtenant","1989","Employed","higher education","9","","","","3"
"Tenant","1989","Not Employed","in school","","","","","4"
"Tenant","1989","Not Employed","inadequately","","","","","4"
"Tenant","1989","Not Employed","general elemantary","1","","","","4"
"Tenant","1989","Not Employed","middle vocational","4","","","","4"
"Tenant","1989","Not Employed","vocational + Abi","","","","","4"
"Tenant","1989","Not Employed","higher vocational","","","","","4"
"Tenant","1989","Not Employed","higher education","","","","","4"
"Tenant","1989","Employed","in school","","","","","4"
"Tenant","1989","Employed","inadequately","","","","","4"
"Tenant","1989","Employed","general elemantary","1","","","","4"
"Tenant","1989","Employed","middle vocational","6","","","","4"
"Tenant","1989","Employed","vocational + Abi","","","","","4"
"Tenant","1989","Employed","higher vocational","","","","","4"
"Tenant","1989","Employed","higher education","1","","","","4"
"Main tenant","1990","Not Employed","in school","78","0.397034013530636","0.31793889382148","0.476129133239792","2"
"Main tenant","1990","Not Employed","inadequately","240","0.833067055285609","0.78866792603839","0.877466184532829","2"
"Main tenant","1990","Not Employed","general elemantary","569","0.504171194485439","0.474475803863288","0.53386658510759","2"
"Main tenant","1990","Not Employed","middle vocational","698","0.50655426082279","0.480605237507663","0.532503284137918","2"
"Main tenant","1990","Not Employed","vocational + Abi","50","0.556227911295926","0.450608192022728","0.661847630569125","2"
"Main tenant","1990","Not Employed","higher vocational","60","0.513265890673958","0.429873650460458","0.596658130887458","2"
"Main tenant","1990","Not Employed","higher education","59","0.430916626459933","0.346756409806346","0.515076843113521","2"
"Main tenant","1990","Employed","in school","6","","","","2"
"Main tenant","1990","Employed","inadequately","311","0.759931080626118","0.716291632067776","0.80357052918446","2"
"Main tenant","1990","Employed","general elemantary","927","0.566586792129839","0.540619687497615","0.592553896762063","2"
"Main tenant","1990","Employed","middle vocational","1670","0.497313055326049","0.479810838823883","0.514815271828215","2"
"Main tenant","1990","Employed","vocational + Abi","134","0.593655264308302","0.527226997066336","0.660083531550269","2"
"Main tenant","1990","Employed","higher vocational","157","0.411533995611801","0.361792628623183","0.46127536260042","2"
"Main tenant","1990","Employed","higher education","263","0.449564813239474","0.408619347821877","0.490510278657071","2"
"Owner","1990","Not Employed","in school","66","0.560108675622043","0.479867317289411","0.640350033954675","1"
"Owner","1990","Not Employed","inadequately","25","","","","1"
"Owner","1990","Not Employed","general elemantary","495","0.463332864149565","0.43371640021903","0.4929493280801","1"
"Owner","1990","Not Employed","middle vocational","706","0.474580266600859","0.448662572714487","0.500497960487231","1"
"Owner","1990","Not Employed","vocational + Abi","33","0.422696790117197","0.317680882731616","0.527712697502778","1"
"Owner","1990","Not Employed","higher vocational","77","0.483089037496404","0.399715157986201","0.566462917006606","1"
"Owner","1990","Not Employed","higher education","72","0.544756508815095","0.460122413327307","0.629390604302882","1"
"Owner","1990","Employed","in school","9","","","","1"
"Owner","1990","Employed","inadequately","46","0.205847281112906","0.16453789293754","0.247156669288272","1"
"Owner","1990","Employed","general elemantary","436","0.399541745745449","0.373875536837599","0.425207954653299","1"
"Owner","1990","Employed","middle vocational","1389","0.473234392328073","0.455757018550433","0.490711766105714","1"
"Owner","1990","Employed","vocational + Abi","72","0.378960778313276","0.313346993506719","0.444574563119832","1"
"Owner","1990","Employed","higher vocational","208","0.560346880968693","0.510177617265512","0.610516144671875","1"
"Owner","1990","Employed","higher education","294","0.533519491680256","0.492456701334017","0.574582282026496","1"
"Resident or shared accommodation","1990","Not Employed","in school","","","","","5"
"Resident or shared accommodation","1990","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","1990","Not Employed","general elemantary","","","","","5"
"Resident or shared accommodation","1990","Not Employed","middle vocational","","","","","5"
"Resident or shared accommodation","1990","Not Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","1990","Not Employed","higher vocational","","","","","5"
"Resident or shared accommodation","1990","Not Employed","higher education","","","","","5"
"Resident or shared accommodation","1990","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","1990","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","1990","Employed","higher education","","","","","5"
"Resident or shared accommodation","1990","Employed","in school","","","","","5"
"Resident or shared accommodation","1990","Employed","inadequately","","","","","5"
"Resident or shared accommodation","1990","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","1990","Employed","middle vocational","","","","","5"
"Subtenant","1990","Not Employed","in school","3","","","","3"
"Subtenant","1990","Not Employed","inadequately","6","","","","3"
"Subtenant","1990","Not Employed","general elemantary","24","","","","3"
"Subtenant","1990","Not Employed","middle vocational","20","","","","3"
"Subtenant","1990","Not Employed","vocational + Abi","2","","","","3"
"Subtenant","1990","Not Employed","higher vocational","1","","","","3"
"Subtenant","1990","Not Employed","higher education","2","","","","3"
"Subtenant","1990","Employed","in school","","","","","3"
"Subtenant","1990","Employed","inadequately","11","","","","3"
"Subtenant","1990","Employed","general elemantary","36","0.0338714621247113","0.0243922190229864","0.0433507052264363","3"
"Subtenant","1990","Employed","middle vocational","74","0.029347655675441","0.0234395550998534","0.0352557562510286","3"
"Subtenant","1990","Employed","vocational + Abi","4","","","","3"
"Subtenant","1990","Employed","higher vocational","11","","","","3"
"Subtenant","1990","Employed","higher education","10","","","","3"
"Tenant","1990","Not Employed","in school","","","","","4"
"Tenant","1990","Not Employed","inadequately","","","","","4"
"Tenant","1990","Not Employed","general elemantary","1","","","","4"
"Tenant","1990","Not Employed","middle vocational","2","","","","4"
"Tenant","1990","Not Employed","vocational + Abi","","","","","4"
"Tenant","1990","Not Employed","higher vocational","","","","","4"
"Tenant","1990","Not Employed","higher education","","","","","4"
"Tenant","1990","Employed","in school","","","","","4"
"Tenant","1990","Employed","inadequately","","","","","4"
"Tenant","1990","Employed","general elemantary","","","","","4"
"Tenant","1990","Employed","middle vocational","2","","","","4"
"Tenant","1990","Employed","vocational + Abi","","","","","4"
"Tenant","1990","Employed","higher vocational","","","","","4"
"Tenant","1990","Employed","higher education","","","","","4"
"Main tenant","1991","Employed","general elemantary","936","0.594121371413954","0.568156247219003","0.620086495608905","2"
"Main tenant","1991","Employed","middle vocational","1687","0.500093953771919","0.482580308306978","0.517607599236861","2"
"Main tenant","1991","Employed","vocational + Abi","146","0.594072290840561","0.530882328639528","0.657262253041593","2"
"Main tenant","1991","Employed","higher vocational","170","0.447249972165525","0.397258509877787","0.497241434453262","2"
"Main tenant","1991","Employed","higher education","266","0.458574910007675","0.418023269546978","0.499126550468372","2"
"Main tenant","1991","Not Employed","in school","72","0.434704677413138","0.35013864056783","0.519270714258446","2"
"Main tenant","1991","Not Employed","inadequately","231","0.835246812200051","0.790069276723095","0.880424347677007","2"
