"hgowner","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"2","2013","indirect migration background","Female","775","0.673074092519455","0.646229600444168","0.699918584594742"
"3","2013","no migration background","Male","134","0.0170746712846506","0.0145792066298195","0.0195701359394816"
"3","2013","no migration background","Female","153","0.0175882220123972","0.0152649168669693","0.019911527157825"
"3","2013","direct migration background","Male","27","","",""
"3","2013","direct migration background","Female","39","0.0136266631204494","0.00980593633649115","0.0174473899044077"
"3","2013","indirect migration background","Male","16","","",""
"3","2013","indirect migration background","Female","20","","",""
"4","2013","no migration background","Male","2","","",""
"4","2013","no migration background","Female","1","","",""
"4","2013","direct migration background","Male","","","",""
"4","2013","direct migration background","Female","","","",""
"4","2013","indirect migration background","Male","","","",""
"4","2013","indirect migration background","Female","","","",""
"5","2013","no migration background","Male","13","","",""
"5","2013","no migration background","Female","31","0.00454868550415791","0.00335935797346472","0.0057380130348511"
"5","2013","direct migration background","Male","","","",""
"5","2013","direct migration background","Female","","","",""
"5","2013","indirect migration background","Male","","","",""
"5","2013","indirect migration background","Female","1","","",""
"1","2014","no migration background","Male","5492","0.555491496177248","0.545509707731872","0.565473284622624"
"1","2014","no migration background","Female","5772","0.513427556358403","0.504150621116517","0.522704491600288"
"1","2014","direct migration background","Male","717","0.294119971424062","0.275732931230448","0.312507011617675"
"1","2014","direct migration background","Female","896","0.347411355240207","0.329846910991304","0.36497579948911"
"1","2014","indirect migration background","Male","312","0.331926558440748","0.301212491887561","0.362640624993935"
"1","2014","indirect migration background","Female","345","0.330085945919425","0.301368055103527","0.358803836735323"
"2","2014","no migration background","Male","3898","0.427628049033257","0.41768998295061","0.437566115115904"
"2","2014","no migration background","Female","5187","0.461794625741773","0.452541475040367","0.47104777644318"
"2","2014","direct migration background","Male","1617","0.690210066663076","0.671550205170958","0.708869928155194"
"2","2014","direct migration background","Female","1905","0.637500053479675","0.619766868753249","0.655233238206101"
"2","2014","indirect migration background","Male","582","0.65414473667901","0.623121412132737","0.685168061225282"
"2","2014","indirect migration background","Female","666","0.640076326613229","0.610763981350311","0.669388671876147"
"3","2014","no migration background","Male","116","0.0148004349057731","0.0123747802980726","0.0172260895134735"
"3","2014","no migration background","Female","165","0.0206991578564878","0.0180565934235706","0.023341722289405"
"3","2014","direct migration background","Male","24","","",""
"3","2014","direct migration background","Female","20","","",""
"3","2014","indirect migration background","Male","9","","",""
"3","2014","indirect migration background","Female","18","","",""
"4","2014","no migration background","Male","2","","",""
"4","2014","no migration background","Female","1","","",""
"4","2014","direct migration background","Male","","","",""
"4","2014","direct migration background","Female","","","",""
"4","2014","indirect migration background","Male","","","",""
"4","2014","indirect migration background","Female","","","",""
"5","2014","no migration background","Male","12","","",""
"5","2014","no migration background","Female","26","","",""
"5","2014","direct migration background","Male","1","","",""
"5","2014","direct migration background","Female","2","","",""
"5","2014","indirect migration background","Male","","","",""
"5","2014","indirect migration background","Female","1","","",""
"1","2015","no migration background","Male","5204","0.554274310081009","0.544048515708492","0.564500104453527"
"1","2015","no migration background","Female","5509","0.520040206819874","0.510543305576541","0.529537108063206"
"1","2015","direct migration background","Male","706","0.290425296532317","0.273480124164179","0.307370468900455"
"1","2015","direct migration background","Female","891","0.340502744712595","0.324185666673084","0.356819822752106"
"1","2015","indirect migration background","Male","298","0.342452156121498","0.310266046599071","0.374638265643925"
"1","2015","indirect migration background","Female","333","0.325326566810402","0.295889248735813","0.35476388488499"
"2","2015","no migration background","Male","3739","0.426226925691456","0.416052934196611","0.436400917186302"
"2","2015","no migration background","Female","4959","0.460528934088373","0.451054057305083","0.470003810871663"
"2","2015","direct migration background","Male","1990","0.687565784988845","0.670264987190313","0.704866582787376"
"2","2015","direct migration background","Female","2293","0.633336233411308","0.616743163190744","0.649929303631872"
"2","2015","indirect migration background","Male","524","0.634914504814694","0.6022587469585","0.667570262670889"
"2","2015","indirect migration background","Female","625","0.648226551515355","0.618222036804395","0.678231066226314"
"3","2015","no migration background","Male","116","0.0168893324457783","0.014238341198285","0.0195403236932716"
"3","2015","no migration background","Female","137","0.0154042529369513","0.0130632048730824","0.0177453010008202"
"3","2015","direct migration background","Male","61","0.0220089184788382","0.016532501527692","0.0274853354299844"
"3","2015","direct migration background","Female","52","0.0246695161306088","0.0193284027073186","0.0300106295538989"
"3","2015","indirect migration background","Male","13","","",""
"3","2015","indirect migration background","Female","14","","",""
"4","2015","no migration background","Male","","","",""
"4","2015","no migration background","Female","","","",""
"4","2015","direct migration background","Male","","","",""
"4","2015","direct migration background","Female","","","",""
"4","2015","indirect migration background","Male","","","",""
"4","2015","indirect migration background","Female","","","",""
"5","2015","no migration background","Male","17","","",""
"5","2015","no migration background","Female","26","","",""
"5","2015","direct migration background","Male","","","",""
"5","2015","direct migration background","Female","4","","",""
"5","2015","indirect migration background","Male","","","",""
"5","2015","indirect migration background","Female","1","","",""
"1","2016","no migration background","Male","4886","0.556827300321832","0.54623244517091","0.567422155472755"
"1","2016","no migration background","Female","5171","0.519989821433178","0.510147014862327","0.529832628004028"
"1","2016","direct migration background","Male","630","0.294639972505139","0.275744252437182","0.313535692573097"
"1","2016","direct migration background","Female","782","0.337969511136947","0.320094360591631","0.355844661682263"
"1","2016","indirect migration background","Male","278","0.335970642822694","0.302587345810495","0.369353939834894"
"1","2016","indirect migration background","Female","324","0.346487796229325","0.315722495989203","0.377253096469447"
"2","2016","no migration background","Male","3435","0.419634153878186","0.409108851013526","0.430159456742846"
"2","2016","no migration background","Female","4560","0.455661763199753","0.445849887897846","0.465473638501659"
"2","2016","direct migration background","Male","1565","0.686555401220907","0.667327566481808","0.705783235960005"
"2","2016","direct migration background","Female","1868","0.642145995694677","0.624030852097683","0.66026113929167"
"2","2016","indirect migration background","Male","479","0.640080821379643","0.606156995691348","0.674004647067939"
"2","2016","indirect migration background","Female","575","0.609145935089665","0.577598916110973","0.640692954068357"
"3","2016","no migration background","Male","111","0.0211439008544149","0.018075583711466","0.0242122179973638"
"3","2016","no migration background","Female","137","0.0191463756886633","0.0164465128908904","0.0218462384864363"
"3","2016","direct migration background","Male","41","0.0188046262739541","0.0131744461321173","0.024434806415791"
"3","2016","direct migration background","Female","36","0.0162498765696162","0.01147195095412","0.0210278021851125"
"3","2016","indirect migration background","Male","12","","",""
"3","2016","indirect migration background","Female","20","","",""
"4","2016","no migration background","Male","","","",""
"4","2016","no migration background","Female","","","",""
"4","2016","direct migration background","Male","","","",""
"4","2016","direct migration background","Female","","","",""
"4","2016","indirect migration background","Male","","","",""
"4","2016","indirect migration background","Female","","","",""
"5","2016","no migration background","Male","13","","",""
"5","2016","no migration background","Female","29","","",""
"5","2016","direct migration background","Male","","","",""
"5","2016","direct migration background","Female","4","","",""
"5","2016","indirect migration background","Male","","","",""
"5","2016","indirect migration background","Female","","","",""
"1","2017","no migration background","Male","5515","0.548961602359433","0.539026383525172","0.558896821193694"
"1","2017","no migration background","Female","5820","0.526534443374044","0.517230033097951","0.535838853650137"
"1","2017","direct migration background","Male","624","0.289411312090195","0.275594121641381","0.30322850253901"
"1","2017","direct migration background","Female","785","0.328208389331405","0.313618457981469","0.342798320681341"
"1","2017","indirect migration background","Male","300","0.336298702763987","0.304538186191346","0.368059219336629"
"1","2017","indirect migration background","Female","363","0.357678103467104","0.327805540455968","0.38755066647824"
"2","2017","no migration background","Male","3930","0.423742415110636","0.413876008908534","0.433608821312738"
"2","2017","no migration background","Female","5043","0.448029413712748","0.438762342611748","0.457296484813747"
"2","2017","direct migration background","Male","2947","0.658276063762958","0.643825174276678","0.672726953249238"
"2","2017","direct migration background","Female","2922","0.641207999183596","0.626304715673859","0.656111282693332"
"2","2017","indirect migration background","Male","531","0.627796776721323","0.595300153589764","0.660293399852883"
"2","2017","indirect migration background","Female","611","0.62388328486617","0.593693297065638","0.654073272666701"
"3","2017","no migration background","Male","172","0.0244702693362021","0.02138538187746","0.0275551567949442"
"3","2017","no migration background","Female","167","0.0200229063586964","0.0174125320629203","0.0226332806544725"
"3","2017","direct migration background","Male","132","0.0239704563409291","0.019310063990945","0.0286308486909132"
"3","2017","direct migration background","Female","88","0.0219057826346343","0.01735767374317","0.0264538915260985"
"3","2017","indirect migration background","Male","19","","",""
"3","2017","indirect migration background","Female","15","","",""
"4","2017","no migration background","Male","","","",""
"4","2017","no migration background","Female","","","",""
"4","2017","direct migration background","Male","","","",""
"4","2017","direct migration background","Female","","","",""
"4","2017","indirect migration background","Male","","","",""
"4","2017","indirect migration background","Female","","","",""
"5","2017","no migration background","Male","19","","",""
"5","2017","no migration background","Female","32","0.00541323655451171","0.00404588211692582","0.0067805909920976"
"5","2017","direct migration background","Male","435","0.0283421678059175","0.0232859466875079","0.0333983889243272"
"5","2017","direct migration background","Female","184","0.00867782885036533","0.0057959609386869","0.0115596967620437"
"5","2017","indirect migration background","Male","","","",""
"5","2017","indirect migration background","Female","","","",""
"1","2018","no migration background","Male","5215","0.556097093881172","0.54599170436492","0.566202483397423"
"1","2018","no migration background","Female","5502","0.525818542008558","0.516347152400234","0.535289931616882"
"1","2018","direct migration background","Male","579","0.293269001896007","0.280222979099884","0.306315024692131"
"1","2018","direct migration background","Female","734","0.328209865622054","0.314042650384312","0.342377080859796"
"1","2018","indirect migration background","Male","289","0.363582291672554","0.330857150112079","0.396307433233029"
"1","2018","indirect migration background","Female","357","0.38609887437306","0.35575657927608","0.41644116947004"
"2","2018","no migration background","Male","3903","0.420625336275267","0.410584700450324","0.430665972100211"
"2","2018","no migration background","Female","4999","0.452686468814147","0.443244983565422","0.462127954062873"
"2","2018","direct migration background","Male","3459","0.651395307649993","0.637739829569385","0.665050785730602"
"2","2018","direct migration background","Female","3189","0.645416076520207","0.630982589180794","0.65984956385962"
"2","2018","indirect migration background","Male","530","0.613575292455073","0.580448802588272","0.646701782321875"
"2","2018","indirect migration background","Female","620","0.5947624115115","0.564165572375666","0.625359250647335"
"3","2018","no migration background","Male","147","0.0201304071736734","0.017273841773853","0.0229869725734937"
"3","2018","no migration background","Female","144","0.0160505595617988","0.0136668411554185","0.018434277968179"
"3","2018","direct migration background","Male","100","0.0165879152583814","0.0129279104434552","0.0202479200733076"
"3","2018","direct migration background","Female","83","0.0188529360930006","0.0147494929759221","0.0229563792100791"
"3","2018","indirect migration background","Male","11","","",""
"3","2018","indirect migration background","Female","12","","",""
"4","2018","no migration background","Male","","","",""
"4","2018","no migration background","Female","1","","",""
"4","2018","direct migration background","Male","","","",""
"4","2018","direct migration background","Female","","","",""
"4","2018","indirect migration background","Male","","","",""
"4","2018","indirect migration background","Female","","","",""
"5","2018","no migration background","Male","21","","",""
"5","2018","no migration background","Female","31","0.0051572467724758","0.00379859034896567","0.00651590319598592"
"5","2018","direct migration background","Male","540","0.038747775195618","0.0332173305861575","0.0442782198050784"
"5","2018","direct migration background","Female","214","0.00752112176473815","0.00491440519881362","0.0101278383306627"
"5","2018","indirect migration background","Male","","","",""
"5","2018","indirect migration background","Female","","","",""
"1","2019","no migration background","Male","5933","0.555159604417192","0.545403000208036","0.564916208626349"
"1","2019","no migration background","Female","5701","0.527509323764525","0.51802676022719","0.536991887301861"
"1","2019","direct migration background","Male","597","0.307426631779188","0.293338596811122","0.321514666747254"
"1","2019","direct migration background","Female","726","0.352127238225665","0.336718370061818","0.367536106389512"
"1","2019","indirect migration background","Male","345","0.412667984856879","0.379315546668996","0.446020423044762"
"1","2019","indirect migration background","Female","362","0.369478851107082","0.338689061928796","0.400268640285368"
"2","2019","no migration background","Male","3853","0.421398989918879","0.4117045217617","0.431093458076058"
"2","2019","no migration background","Female","4754","0.447030020722092","0.437586516221628","0.456473525222556"
"2","2019","direct migration background","Male","3050","0.646869310716816","0.632277043008957","0.661461578424675"
"2","2019","direct migration background","Female","2731","0.625126430743192","0.609509258154251","0.640743603332132"
"2","2019","indirect migration background","Male","472","0.556828909489146","0.523175276005393","0.590482542972899"
"2","2019","indirect migration background","Female","560","0.608621679016392","0.577487731737189","0.639755626295594"
"3","2019","no migration background","Male","157","0.0200776718168945","0.0173238226348604","0.0228315209989287"
"3","2019","no migration background","Female","159","0.0193446824773656","0.0167285901541001","0.0219607748006311"
"3","2019","direct migration background","Male","136","0.017927893769344","0.0138766991534819","0.0219790883852061"
"3","2019","direct migration background","Female","94","0.0163139030554771","0.0122271041004432","0.020400702010511"
"3","2019","indirect migration background","Male","20","","",""
"3","2019","indirect migration background","Female","22","","",""
"4","2019","no migration background","Male","","","",""
"4","2019","no migration background","Female","","","",""
"4","2019","direct migration background","Male","","","",""
"4","2019","direct migration background","Female","","","",""
"4","2019","indirect migration background","Male","","","",""
"4","2019","indirect migration background","Female","","","",""
"5","2019","no migration background","Male","23","","",""
"5","2019","no migration background","Female","34","0.00611597303601687","0.00463511063592262","0.00759683543611113"
"5","2019","direct migration background","Male","338","0.027776163734652","0.022758910197179","0.0327934172721249"
"5","2019","direct migration background","Female","140","0.00643242797566626","0.00385336326669617","0.00901149268463636"
"5","2019","indirect migration background","Male","","","",""
"5","2019","indirect migration background","Female","","","",""
