"plh0040","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2016","66 and older","direct migration background","196","0.453829816286098","0.404917631573741","0.502742000998456","1"
"Big worries","2016","66 and older","no migration background","2543","0.596465863262694","0.581896616742215","0.611035109783173","1"
"Big worries","2016","35-65 y.","indirect migration background","319","0.429978652149947","0.391890074941408","0.468067229358487","1"
"Big worries","2016","35-65 y.","direct migration background","1482","0.493126997634294","0.475366516083901","0.510887479184688","1"
"Big worries","2016","35-65 y.","no migration background","4659","0.47108525952556","0.461386337340214","0.480784181710906","1"
"Big worries","2016","16-34 y.","indirect migration background","325","0.301666786556437","0.271495605705374","0.3318379674075","1"
"Big worries","2016","16-34 y.","direct migration background","531","0.389038552943538","0.362856770951414","0.415220334935661","1"
"Big worries","2016","16-34 y.","no migration background","1249","0.345711266309331","0.329615633740161","0.361806898878501","1"
"No worries","2016","16-34 y.","no migration background","667","0.204601020229426","0.190948495427721","0.218253545031132","3"
"No worries","2016","16-34 y.","direct migration background","242","0.206494066192395","0.184755802323049","0.22823233006174","3"
"No worries","2016","16-34 y.","indirect migration background","164","0.216262490367214","0.189199665522527","0.243325315211901","3"
"No worries","2016","35-65 y.","no migration background","1141","0.10687834592777","0.100875170238751","0.112881521616789","3"
"No worries","2016","35-65 y.","direct migration background","356","0.117274064904122","0.105844236782136","0.128703893026108","3"
"No worries","2016","35-65 y.","indirect migration background","81","0.168190285912833","0.139413771328635","0.196966800497032","3"
"No worries","2016","66 and older","no migration background","277","0.0584774005111327","0.0515093135931909","0.0654454874290746","3"
"No worries","2016","66 and older","direct migration background","45","0.0988095521988827","0.0694929043432785","0.128126200054487","3"
"No worries","2016","66 and older","indirect migration background","1","","","","3"
"Some worries","2016","16-34 y.","no migration background","1438","0.449687713461242","0.432852187943148","0.466523238979337","2"
"Some worries","2016","16-34 y.","direct migration background","559","0.404467380864068","0.378110712804393","0.430824048923742","2"
"Some worries","2016","16-34 y.","indirect migration background","400","0.482070723076349","0.449224319890911","0.514917126261787","2"
"Some worries","2016","66 and older","indirect migration background","1","","","","2"
"Some worries","2016","66 and older","no migration background","1536","0.345056736226173","0.330939449013933","0.359174023438414","2"
"Some worries","2016","66 and older","direct migration background","157","0.447360631515019","0.398511556312428","0.49620970671761","2"
"Some worries","2016","35-65 y.","indirect migration background","249","0.401831061937219","0.364112126777157","0.439549997097282","2"
"Some worries","2016","35-65 y.","direct migration background","1206","0.389598937461584","0.372275172241813","0.406922702681354","2"
"Some worries","2016","35-65 y.","no migration background","4375","0.42203639454667","0.412440044530614","0.431632744562726","2"
"Big worries","2017","66 and older","indirect migration background","8","","","","1"
"Big worries","2017","66 and older","direct migration background","219","0.518065714202047","0.470672027724811","0.565459400679283","1"
"Big worries","2017","66 and older","no migration background","2566","0.570983326945737","0.556624331033331","0.585342322858143","1"
"Big worries","2017","35-65 y.","indirect migration background","338","0.457119857461994","0.420656594021313","0.493583120902675","1"
"Big worries","2017","35-65 y.","direct migration background","1449","0.470522203283482","0.452764668223414","0.48827973834355","1"
"Big worries","2017","35-65 y.","no migration background","5165","0.457720127162983","0.448665123017168","0.466775131308797","1"
"Big worries","2017","16-34 y.","indirect migration background","358","0.353720472085599","0.323647332257875","0.383793611913323","1"
"Big worries","2017","16-34 y.","direct migration background","466","0.382326087660657","0.354421107102742","0.410231068218572","1"
"Big worries","2017","16-34 y.","no migration background","1327","0.332857813442956","0.318364416850389","0.347351210035523","1"
"No worries","2017","16-34 y.","no migration background","943","0.228224337480676","0.215316362545791","0.241132312415561","3"
"No worries","2017","16-34 y.","direct migration background","202","0.189166223936922","0.166677084282063","0.211655363591781","3"
"No worries","2017","16-34 y.","indirect migration background","192","0.219558805354974","0.193522221719214","0.245595388990734","3"
"No worries","2017","35-65 y.","no migration background","1383","0.117146952228726","0.111301923996964","0.122991980460488","3"
"No worries","2017","35-65 y.","direct migration background","352","0.127121006160008","0.115270021793446","0.13897199052657","3"
"No worries","2017","35-65 y.","indirect migration background","92","0.162706661616492","0.135690104816687","0.189723218416297","3"
"No worries","2017","66 and older","no migration background","304","0.0657100367252657","0.0585216411231763","0.0728984323273551","3"
"No worries","2017","66 and older","direct migration background","45","0.112690766568279","0.0826980488215325","0.142683484315026","3"
"No worries","2017","66 and older","indirect migration background","","","","","3"
"Some worries","2017","16-34 y.","no migration background","1791","0.438917849076368","0.423654970682837","0.454180727469898","2"
"Some worries","2017","16-34 y.","direct migration background","497","0.428507688402421","0.400091250698121","0.456924126106722","2"
"Some worries","2017","66 and older","direct migration background","163","0.369243519229674","0.323469246277678","0.415017792181671","2"
"Some worries","2017","66 and older","no migration background","1694","0.363306636328998","0.349353330917518","0.377259941740478","2"
"Some worries","2017","66 and older","indirect migration background","8","","","","2"
"Some worries","2017","16-34 y.","indirect migration background","421","0.426720722559426","0.395611191501075","0.457830253617778","2"
"Some worries","2017","35-65 y.","indirect migration background","287","0.380173480921514","0.344641902586233","0.415705059256795","2"
"Some worries","2017","35-65 y.","direct migration background","1234","0.402356790556509","0.384910809136375","0.419802771976644","2"
"Some worries","2017","35-65 y.","no migration background","5081","0.425132920608291","0.416147818986863","0.43411802222972","2"
"Big worries","2018","66 and older","indirect migration background","8","","","","1"
"Big worries","2018","66 and older","direct migration background","189","0.399527181392693","0.353916551479987","0.445137811305399","1"
"Big worries","2018","66 and older","no migration background","2114","0.464247391665702","0.449814923634255","0.47867985969715","1"
"Big worries","2018","35-65 y.","indirect migration background","268","0.351705407567619","0.316582162084204","0.386828653051033","1"
"Big worries","2018","35-65 y.","direct migration background","1166","0.386036643514029","0.368333087315764","0.403740199712293","1"
"Big worries","2018","35-65 y.","no migration background","4083","0.383110045029436","0.3740338627638","0.392186227295072","1"
"Big worries","2018","16-34 y.","indirect migration background","279","0.27221924824098","0.244337728455912","0.300100768026049","1"
"Big worries","2018","16-34 y.","direct migration background","341","0.304401174505661","0.276739144971761","0.332063204039561","1"
"Big worries","2018","16-34 y.","no migration background","1071","0.272249416203001","0.25841202292563","0.286086809480372","1"
"No worries","2018","16-34 y.","no migration background","1121","0.269180426349415","0.255392265277198","0.282968587421632","3"
"No worries","2018","16-34 y.","direct migration background","248","0.253542430416136","0.227390163113728","0.279694697718544","3"
"No worries","2018","16-34 y.","indirect migration background","256","0.254737662407161","0.227444245323793","0.282031079490529","3"
"No worries","2018","35-65 y.","no migration background","1915","0.163882735177969","0.156971784599709","0.170793685756229","3"
"No worries","2018","35-65 y.","direct migration background","458","0.160594427026729","0.147243046253156","0.173945807800301","3"
"No worries","2018","35-65 y.","indirect migration background","124","0.166746388610497","0.139328390804659","0.194164386416334","3"
"No worries","2018","66 and older","no migration background","462","0.0980275523625396","0.089422481796061","0.106632622929018","3"
"No worries","2018","66 and older","direct migration background","59","0.115849934174404","0.0860471309466423","0.145652737402166","3"
"No worries","2018","66 and older","indirect migration background","2","","","","3"
"Some worries","2018","16-34 y.","no migration background","1783","0.458570157447584","0.443080082695636","0.474060232199532","2"
"Some worries","2018","16-34 y.","direct migration background","474","0.442056395078203","0.412201506843519","0.471911283312887","2"
"Some worries","2018","66 and older","indirect migration background","10","","","","2"
"Some worries","2018","66 and older","direct migration background","195","0.484622884432903","0.438084558995199","0.531161209870608","2"
"Some worries","2018","66 and older","no migration background","2011","0.437725055971758","0.423368218301967","0.452081893641549","2"
"Some worries","2018","35-65 y.","indirect migration background","318","0.481548203821884","0.444795187113911","0.518301220529858","2"
"Some worries","2018","16-34 y.","indirect migration background","444","0.473043089351859","0.441768281622115","0.504317897081602","2"
"Some worries","2018","35-65 y.","direct migration background","1281","0.453368929459242","0.435266033473213","0.471471825445272","2"
"Some worries","2018","35-65 y.","no migration background","5023","0.453007219792596","0.443713684582305","0.462300755002886","2"
"Big worries","2019","66 and older","indirect migration background","11","","","","1"
"Big worries","2019","66 and older","direct migration background","167","0.371842970905058","0.326002607321145","0.417683334488971","1"
"Big worries","2019","66 and older","no migration background","1984","0.424106220629894","0.410076984336863","0.438135456922924","1"
"Big worries","2019","35-65 y.","indirect migration background","264","0.320169901108129","0.287491736562422","0.352848065653837","1"
"Big worries","2019","35-65 y.","direct migration background","963","0.352090572155012","0.333703400085349","0.370477744224675","1"
"Big worries","2019","35-65 y.","no migration background","3842","0.356260609487003","0.347594962176553","0.364926256797453","1"
"Big worries","2019","16-34 y.","indirect migration background","271","0.26600604028493","0.236778462482439","0.29523361808742","1"
"Big worries","2019","16-34 y.","direct migration background","251","0.343477862507935","0.310571705867286","0.376384019148584","1"
"Big worries","2019","16-34 y.","no migration background","910","0.231988618869579","0.218435356883945","0.245541880855213","1"
"No worries","2019","16-34 y.","no migration background","1104","0.292165043015725","0.277563229580165","0.306766856451286","3"
"No worries","2019","16-34 y.","direct migration background","190","0.247460959238651","0.217557532307619","0.277364386169683","3"
"No worries","2019","16-34 y.","indirect migration background","214","0.265231852071833","0.236031449913534","0.294432254230133","3"
"No worries","2019","35-65 y.","no migration background","2128","0.168103855645452","0.161337022671957","0.174870688618946","3"
"No worries","2019","35-65 y.","direct migration background","396","0.160106502010862","0.145989346896255","0.174223657125468","3"
"No worries","2019","35-65 y.","indirect migration background","148","0.177842796470979","0.151059576849066","0.204626016092891","3"
"No worries","2019","66 and older","no migration background","491","0.096901512251387","0.0885038510376047","0.105299173465169","3"
"No worries","2019","66 and older","direct migration background","62","0.139177289420066","0.106346963162732","0.1720076156774","3"
"No worries","2019","66 and older","indirect migration background","6","","","","3"
"Some worries","2019","16-34 y.","no migration background","1712","0.475846338114696","0.459810585650991","0.491882090578401","2"
"Some worries","2019","16-34 y.","direct migration background","359","0.409061178253414","0.37499146401183","0.443130892494998","2"
"Some worries","2019","66 and older","indirect migration background","19","","","","2"
"Some worries","2019","66 and older","direct migration background","198","0.488979739674876","0.441566607598469","0.536392871751283","2"
"Some worries","2019","66 and older","no migration background","2292","0.478992267118719","0.464811104057421","0.493173430180018","2"
"Some worries","2019","35-65 y.","indirect migration background","371","0.501987302420892","0.466965879788412","0.537008725053372","2"
"Some worries","2019","35-65 y.","direct migration background","1233","0.487802925834127","0.468559989653687","0.507045862014566","2"
"Some worries","2019","16-34 y.","indirect migration background","393","0.468762107643237","0.435753925684552","0.501770289601922","2"
"Some worries","2019","35-65 y.","no migration background","5762","0.475635534867545","0.466598710597874","0.484672359137217","2"
