"plh0190","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Totally disagree","2004","35-65 y.","Saxony-Anhalt","","","",""
"Totally disagree","2004","35-65 y.","Thuringia","","","",""
"Totally disagree","2004","66 and older","Schleswig-Holstein","","","",""
"Totally disagree","2004","66 and older","Hamburg","","","",""
"Totally disagree","2004","66 and older","Lower Saxony","","","",""
"Totally disagree","2004","66 and older","Bremen","","","",""
"Totally disagree","2004","66 and older","North Rhine-Westphalia","","","",""
"Totally disagree","2004","66 and older","Hesse","","","",""
"Totally disagree","2004","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","2004","66 and older","Baden-Württemberg","","","",""
"Totally disagree","2004","66 and older","Bavaria","","","",""
"Totally disagree","2004","66 and older","Berlin","","","",""
"Totally disagree","2004","66 and older","Brandenburg","","","",""
"Totally disagree","2004","66 and older","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","2004","66 and older","Saxony","","","",""
"Totally disagree","2004","66 and older","Saxony-Anhalt","","","",""
"Totally disagree","2004","66 and older","Thuringia","","","",""
"True entirely","2005","16-34 y.","Schleswig-Holstein","","","",""
"True entirely","2005","16-34 y.","Hamburg","","","",""
"True entirely","2005","16-34 y.","Lower Saxony","","","",""
"True entirely","2005","16-34 y.","Bremen","","","",""
"True entirely","2005","16-34 y.","North Rhine-Westphalia","","","",""
"True entirely","2005","16-34 y.","Hesse","","","",""
"True entirely","2005","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"True entirely","2005","16-34 y.","Baden-Württemberg","","","",""
"True entirely","2005","16-34 y.","Bavaria","","","",""
"True entirely","2005","16-34 y.","Berlin","","","",""
"True entirely","2005","16-34 y.","Brandenburg","","","",""
"True entirely","2005","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"True entirely","2005","16-34 y.","Saxony","","","",""
"True entirely","2005","16-34 y.","Saxony-Anhalt","","","",""
"True entirely","2005","16-34 y.","Thuringia","","","",""
"True entirely","2005","35-65 y.","Schleswig-Holstein","","","",""
"True entirely","2005","35-65 y.","Hamburg","","","",""
"True entirely","2005","35-65 y.","Lower Saxony","","","",""
"True entirely","2005","35-65 y.","Bremen","","","",""
"True entirely","2005","35-65 y.","North Rhine-Westphalia","","","",""
"True entirely","2005","35-65 y.","Hesse","","","",""
"True entirely","2005","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"True entirely","2005","35-65 y.","Baden-Württemberg","","","",""
"True entirely","2005","35-65 y.","Bavaria","","","",""
"True entirely","2005","35-65 y.","Berlin","","","",""
"True entirely","2005","35-65 y.","Brandenburg","","","",""
"True entirely","2005","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"True entirely","2005","35-65 y.","Saxony","","","",""
"True entirely","2005","35-65 y.","Saxony-Anhalt","","","",""
"True entirely","2005","35-65 y.","Thuringia","","","",""
"True entirely","2005","66 and older","Schleswig-Holstein","","","",""
"True entirely","2005","66 and older","Hamburg","","","",""
"True entirely","2005","66 and older","Lower Saxony","","","",""
"True entirely","2005","66 and older","Bremen","","","",""
"True entirely","2005","66 and older","North Rhine-Westphalia","","","",""
"True entirely","2005","66 and older","Hesse","","","",""
"True entirely","2005","66 and older","Rhineland-Palatinate,Saarland","","","",""
"True entirely","2005","66 and older","Baden-Württemberg","","","",""
"True entirely","2005","66 and older","Bavaria","","","",""
"True entirely","2005","66 and older","Berlin","","","",""
"True entirely","2005","66 and older","Brandenburg","","","",""
"True entirely","2005","66 and older","Mecklenburg-Western Pomerania","","","",""
"True entirely","2005","66 and older","Saxony","","","",""
"True entirely","2005","66 and older","Saxony-Anhalt","","","",""
"True entirely","2005","66 and older","Thuringia","","","",""
"Tends to agree","2005","16-34 y.","Schleswig-Holstein","","","",""
"Tends to agree","2005","16-34 y.","Hamburg","","","",""
"Tends to agree","2005","16-34 y.","Lower Saxony","","","",""
"Tends to agree","2005","16-34 y.","Bremen","","","",""
"Tends to agree","2005","16-34 y.","North Rhine-Westphalia","","","",""
"Tends to agree","2005","16-34 y.","Hesse","","","",""
"Tends to agree","2005","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tends to agree","2005","16-34 y.","Baden-Württemberg","","","",""
"Tends to agree","2005","16-34 y.","Bavaria","","","",""
"Tends to agree","2005","16-34 y.","Berlin","","","",""
"Tends to agree","2005","16-34 y.","Brandenburg","","","",""
"Tends to agree","2005","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tends to agree","2005","16-34 y.","Saxony","","","",""
"Tends to agree","2005","16-34 y.","Saxony-Anhalt","","","",""
"Tends to agree","2005","16-34 y.","Thuringia","","","",""
"Tends to agree","2005","35-65 y.","Schleswig-Holstein","","","",""
"Tends to agree","2005","35-65 y.","Hamburg","","","",""
"Tends to agree","2005","35-65 y.","Lower Saxony","","","",""
"Tends to agree","2005","35-65 y.","Bremen","","","",""
"Tends to agree","2005","35-65 y.","North Rhine-Westphalia","","","",""
"Tends to agree","2005","35-65 y.","Hesse","","","",""
"Tends to agree","2005","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tends to agree","2005","35-65 y.","Baden-Württemberg","","","",""
"Tends to agree","2005","35-65 y.","Bavaria","","","",""
"Tends to agree","2005","35-65 y.","Berlin","","","",""
"Tends to agree","2005","35-65 y.","Brandenburg","","","",""
"Tends to agree","2005","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tends to agree","2005","35-65 y.","Saxony","","","",""
"Tends to agree","2005","35-65 y.","Saxony-Anhalt","","","",""
"Tends to agree","2005","35-65 y.","Thuringia","","","",""
"Tends to agree","2005","66 and older","Schleswig-Holstein","","","",""
"Tends to agree","2005","66 and older","Hamburg","","","",""
"Tends to agree","2005","66 and older","Lower Saxony","","","",""
"Tends to agree","2005","66 and older","Bremen","","","",""
"Tends to agree","2005","66 and older","North Rhine-Westphalia","","","",""
"Tends to agree","2005","66 and older","Hesse","","","",""
"Tends to agree","2005","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tends to agree","2005","66 and older","Baden-Württemberg","","","",""
"Tends to agree","2005","66 and older","Bavaria","","","",""
"Tends to agree","2005","66 and older","Berlin","","","",""
"Tends to agree","2005","66 and older","Brandenburg","","","",""
"Tends to agree","2005","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tends to agree","2005","66 and older","Saxony","","","",""
"Tends to agree","2005","66 and older","Saxony-Anhalt","","","",""
"Tends to agree","2005","66 and older","Thuringia","","","",""
"Rather not true","2005","16-34 y.","Schleswig-Holstein","","","",""
"Rather not true","2005","16-34 y.","Hamburg","","","",""
"Rather not true","2005","16-34 y.","Lower Saxony","","","",""
"Rather not true","2005","16-34 y.","Bremen","","","",""
"Rather not true","2005","16-34 y.","North Rhine-Westphalia","","","",""
"Rather not true","2005","16-34 y.","Hesse","","","",""
"Rather not true","2005","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather not true","2005","16-34 y.","Baden-Württemberg","","","",""
"Rather not true","2005","16-34 y.","Bavaria","","","",""
"Rather not true","2005","16-34 y.","Berlin","","","",""
"Rather not true","2005","16-34 y.","Brandenburg","","","",""
"Rather not true","2005","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Rather not true","2005","16-34 y.","Saxony","","","",""
"Rather not true","2005","16-34 y.","Saxony-Anhalt","","","",""
"Rather not true","2005","16-34 y.","Thuringia","","","",""
"Rather not true","2005","35-65 y.","Schleswig-Holstein","","","",""
"Rather not true","2005","35-65 y.","Hamburg","","","",""
"Rather not true","2005","35-65 y.","Lower Saxony","","","",""
"Rather not true","2005","35-65 y.","Bremen","","","",""
"Rather not true","2005","35-65 y.","North Rhine-Westphalia","","","",""
"Rather not true","2005","35-65 y.","Hesse","","","",""
"Rather not true","2005","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather not true","2005","35-65 y.","Baden-Württemberg","","","",""
"Rather not true","2005","35-65 y.","Bavaria","","","",""
"Rather not true","2005","35-65 y.","Berlin","","","",""
"Rather not true","2005","35-65 y.","Brandenburg","","","",""
"Rather not true","2005","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rather not true","2005","35-65 y.","Saxony","","","",""
"Rather not true","2005","35-65 y.","Saxony-Anhalt","","","",""
"Rather not true","2005","35-65 y.","Thuringia","","","",""
"Rather not true","2005","66 and older","Schleswig-Holstein","","","",""
"Rather not true","2005","66 and older","Hamburg","","","",""
"Rather not true","2005","66 and older","Lower Saxony","","","",""
"Rather not true","2005","66 and older","Bremen","","","",""
"Rather not true","2005","66 and older","North Rhine-Westphalia","","","",""
"Rather not true","2005","66 and older","Hesse","","","",""
"Rather not true","2005","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rather not true","2005","66 and older","Baden-Württemberg","","","",""
"Rather not true","2005","66 and older","Bavaria","","","",""
"Rather not true","2005","66 and older","Berlin","","","",""
"Rather not true","2005","66 and older","Brandenburg","","","",""
"Rather not true","2005","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rather not true","2005","66 and older","Saxony","","","",""
"Rather not true","2005","66 and older","Saxony-Anhalt","","","",""
"Rather not true","2005","66 and older","Thuringia","","","",""
"Totally disagree","2005","16-34 y.","Schleswig-Holstein","","","",""
"Totally disagree","2005","16-34 y.","Hamburg","","","",""
"Totally disagree","2005","16-34 y.","Lower Saxony","","","",""
"Totally disagree","2005","16-34 y.","Bremen","","","",""
"Totally disagree","2005","16-34 y.","North Rhine-Westphalia","","","",""
"Totally disagree","2005","16-34 y.","Hesse","","","",""
"Totally disagree","2005","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","2005","16-34 y.","Baden-Württemberg","","","",""
"Totally disagree","2005","16-34 y.","Bavaria","","","",""
"Totally disagree","2005","16-34 y.","Berlin","","","",""
"Totally disagree","2005","16-34 y.","Brandenburg","","","",""
"Totally disagree","2005","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","2005","16-34 y.","Saxony","","","",""
"Totally disagree","2005","16-34 y.","Saxony-Anhalt","","","",""
"Totally disagree","2005","16-34 y.","Thuringia","","","",""
"Totally disagree","2005","35-65 y.","Schleswig-Holstein","","","",""
"Totally disagree","2005","35-65 y.","Hamburg","","","",""
"Totally disagree","2005","35-65 y.","Lower Saxony","","","",""
"Totally disagree","2005","35-65 y.","Bremen","","","",""
"Totally disagree","2005","35-65 y.","North Rhine-Westphalia","","","",""
"Totally disagree","2005","35-65 y.","Hesse","","","",""
"Totally disagree","2005","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","2005","35-65 y.","Baden-Württemberg","","","",""
"Totally disagree","2005","35-65 y.","Bavaria","","","",""
"Totally disagree","2005","35-65 y.","Berlin","","","",""
"Totally disagree","2005","35-65 y.","Brandenburg","","","",""
"Totally disagree","2005","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","2005","35-65 y.","Saxony","","","",""
"Totally disagree","2005","35-65 y.","Saxony-Anhalt","","","",""
"Totally disagree","2005","35-65 y.","Thuringia","","","",""
"Totally disagree","2005","66 and older","Schleswig-Holstein","","","",""
"Totally disagree","2005","66 and older","Hamburg","","","",""
"Totally disagree","2005","66 and older","Lower Saxony","","","",""
"Totally disagree","2005","66 and older","Bremen","","","",""
"Totally disagree","2005","66 and older","North Rhine-Westphalia","","","",""
"Totally disagree","2005","66 and older","Hesse","","","",""
"Totally disagree","2005","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","2005","66 and older","Baden-Württemberg","","","",""
"Totally disagree","2005","66 and older","Bavaria","","","",""
"Totally disagree","2005","66 and older","Berlin","","","",""
"Totally disagree","2005","66 and older","Brandenburg","","","",""
"Totally disagree","2005","66 and older","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","2005","66 and older","Saxony","","","",""
"Totally disagree","2005","66 and older","Saxony-Anhalt","","","",""
"Totally disagree","2005","66 and older","Thuringia","","","",""
"True entirely","2006","16-34 y.","Schleswig-Holstein","","","",""
"True entirely","2006","16-34 y.","Hamburg","","","",""
"True entirely","2006","16-34 y.","Lower Saxony","","","",""
"True entirely","2006","16-34 y.","Bremen","","","",""
"True entirely","2006","16-34 y.","North Rhine-Westphalia","","","",""
"True entirely","2006","16-34 y.","Hesse","","","",""
"True entirely","2006","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"True entirely","2006","16-34 y.","Baden-Württemberg","","","",""
"True entirely","2006","16-34 y.","Bavaria","","","",""
"True entirely","2006","16-34 y.","Berlin","","","",""
"True entirely","2006","16-34 y.","Brandenburg","","","",""
"True entirely","2006","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"True entirely","2006","16-34 y.","Saxony","","","",""
"True entirely","2006","16-34 y.","Saxony-Anhalt","","","",""
"True entirely","2006","16-34 y.","Thuringia","","","",""
"True entirely","2006","35-65 y.","Schleswig-Holstein","","","",""
"True entirely","2006","35-65 y.","Hamburg","","","",""
"True entirely","2006","35-65 y.","Lower Saxony","","","",""
"True entirely","2006","35-65 y.","Bremen","","","",""
"True entirely","2006","35-65 y.","North Rhine-Westphalia","","","",""
"True entirely","2006","35-65 y.","Hesse","","","",""
"True entirely","2006","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"True entirely","2006","35-65 y.","Baden-Württemberg","","","",""
"True entirely","2006","35-65 y.","Bavaria","","","",""
"True entirely","2006","35-65 y.","Berlin","","","",""
"True entirely","2006","35-65 y.","Brandenburg","","","",""
"True entirely","2006","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"True entirely","2006","35-65 y.","Saxony","","","",""
"True entirely","2006","35-65 y.","Saxony-Anhalt","","","",""
"True entirely","2006","35-65 y.","Thuringia","","","",""
"True entirely","2006","66 and older","Schleswig-Holstein","","","",""
"True entirely","2006","66 and older","Hamburg","","","",""
"True entirely","2006","66 and older","Lower Saxony","","","",""
"True entirely","2006","66 and older","Bremen","","","",""
"True entirely","2006","66 and older","North Rhine-Westphalia","","","",""
"True entirely","2006","66 and older","Hesse","","","",""
"True entirely","2006","66 and older","Rhineland-Palatinate,Saarland","","","",""
"True entirely","2006","66 and older","Baden-Württemberg","","","",""
"True entirely","2006","66 and older","Bavaria","","","",""
"True entirely","2006","66 and older","Berlin","","","",""
"True entirely","2006","66 and older","Brandenburg","","","",""
"True entirely","2006","66 and older","Mecklenburg-Western Pomerania","","","",""
"True entirely","2006","66 and older","Saxony","","","",""
"True entirely","2006","66 and older","Saxony-Anhalt","","","",""
"True entirely","2006","66 and older","Thuringia","","","",""
"Tends to agree","2006","16-34 y.","Schleswig-Holstein","","","",""
"Tends to agree","2006","16-34 y.","Hamburg","","","",""
"Tends to agree","2006","16-34 y.","Lower Saxony","","","",""
"Tends to agree","2006","16-34 y.","Bremen","","","",""
"Tends to agree","2006","16-34 y.","North Rhine-Westphalia","","","",""
"Tends to agree","2006","16-34 y.","Hesse","","","",""
"Tends to agree","2006","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tends to agree","2006","16-34 y.","Baden-Württemberg","","","",""
"Tends to agree","2006","16-34 y.","Bavaria","","","",""
"Tends to agree","2006","16-34 y.","Berlin","","","",""
"Tends to agree","2006","16-34 y.","Brandenburg","","","",""
"Tends to agree","2006","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tends to agree","2006","16-34 y.","Saxony","","","",""
"Tends to agree","2006","16-34 y.","Saxony-Anhalt","","","",""
"Tends to agree","2006","16-34 y.","Thuringia","","","",""
"Tends to agree","2006","35-65 y.","Schleswig-Holstein","","","",""
"Tends to agree","2006","35-65 y.","Hamburg","","","",""
"Tends to agree","2006","35-65 y.","Lower Saxony","","","",""
"Tends to agree","2006","35-65 y.","Bremen","","","",""
"Tends to agree","2006","35-65 y.","North Rhine-Westphalia","","","",""
"Tends to agree","2006","35-65 y.","Hesse","","","",""
"Tends to agree","2006","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tends to agree","2006","35-65 y.","Baden-Württemberg","","","",""
"Tends to agree","2006","35-65 y.","Bavaria","","","",""
"Tends to agree","2006","35-65 y.","Berlin","","","",""
"Tends to agree","2006","35-65 y.","Brandenburg","","","",""
"Tends to agree","2006","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tends to agree","2006","35-65 y.","Saxony","","","",""
"Tends to agree","2006","35-65 y.","Saxony-Anhalt","","","",""
"Tends to agree","2006","35-65 y.","Thuringia","","","",""
"Tends to agree","2006","66 and older","Schleswig-Holstein","","","",""
"Tends to agree","2006","66 and older","Hamburg","","","",""
"Tends to agree","2006","66 and older","Lower Saxony","","","",""
"Tends to agree","2006","66 and older","Bremen","","","",""
"Tends to agree","2006","66 and older","North Rhine-Westphalia","","","",""
"Tends to agree","2006","66 and older","Hesse","","","",""
"Tends to agree","2006","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tends to agree","2006","66 and older","Baden-Württemberg","","","",""
"Tends to agree","2006","66 and older","Bavaria","","","",""
"Tends to agree","2006","66 and older","Berlin","","","",""
"Tends to agree","2006","66 and older","Brandenburg","","","",""
"Tends to agree","2006","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tends to agree","2006","66 and older","Saxony","","","",""
"Tends to agree","2006","66 and older","Saxony-Anhalt","","","",""
"Tends to agree","2006","66 and older","Thuringia","","","",""
"Rather not true","2006","16-34 y.","Schleswig-Holstein","","","",""
"Rather not true","2006","16-34 y.","Hamburg","","","",""
"Rather not true","2006","16-34 y.","Lower Saxony","","","",""
"Rather not true","2006","16-34 y.","Bremen","","","",""
"Rather not true","2006","16-34 y.","North Rhine-Westphalia","","","",""
"Rather not true","2006","16-34 y.","Hesse","","","",""
"Rather not true","2006","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather not true","2006","16-34 y.","Baden-Württemberg","","","",""
"Rather not true","2006","16-34 y.","Bavaria","","","",""
"Rather not true","2006","16-34 y.","Berlin","","","",""
"Rather not true","2006","16-34 y.","Brandenburg","","","",""
"Rather not true","2006","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Rather not true","2006","16-34 y.","Saxony","","","",""
"Rather not true","2006","16-34 y.","Saxony-Anhalt","","","",""
"Rather not true","2006","16-34 y.","Thuringia","","","",""
"Rather not true","2006","35-65 y.","Schleswig-Holstein","","","",""
"Rather not true","2006","35-65 y.","Hamburg","","","",""
"Rather not true","2006","35-65 y.","Lower Saxony","","","",""
"Rather not true","2006","35-65 y.","Bremen","","","",""
"Rather not true","2006","35-65 y.","North Rhine-Westphalia","","","",""
"Rather not true","2006","35-65 y.","Hesse","","","",""
"Rather not true","2006","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather not true","2006","35-65 y.","Baden-Württemberg","","","",""
"Rather not true","2006","35-65 y.","Bavaria","","","",""
"Rather not true","2006","35-65 y.","Berlin","","","",""
"Rather not true","2006","35-65 y.","Brandenburg","","","",""
"Rather not true","2006","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rather not true","2006","35-65 y.","Saxony","","","",""
"Rather not true","2006","35-65 y.","Saxony-Anhalt","","","",""
"Rather not true","2006","35-65 y.","Thuringia","","","",""
"Rather not true","2006","66 and older","Schleswig-Holstein","","","",""
"Rather not true","2006","66 and older","Hamburg","","","",""
"Rather not true","2006","66 and older","Lower Saxony","","","",""
"Rather not true","2006","66 and older","Bremen","","","",""
"Rather not true","2006","66 and older","North Rhine-Westphalia","","","",""
"Rather not true","2006","66 and older","Hesse","","","",""
"Rather not true","2006","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rather not true","2006","66 and older","Baden-Württemberg","","","",""
"Rather not true","2006","66 and older","Bavaria","","","",""
"Rather not true","2006","66 and older","Berlin","","","",""
"Rather not true","2006","66 and older","Brandenburg","","","",""
"Rather not true","2006","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rather not true","2006","66 and older","Saxony","","","",""
"Rather not true","2006","66 and older","Saxony-Anhalt","","","",""
"Rather not true","2006","66 and older","Thuringia","","","",""
"Totally disagree","2006","16-34 y.","Schleswig-Holstein","","","",""
"Totally disagree","2006","16-34 y.","Hamburg","","","",""
"Totally disagree","2006","16-34 y.","Lower Saxony","","","",""
"Totally disagree","2006","16-34 y.","Bremen","","","",""
"Totally disagree","2006","16-34 y.","North Rhine-Westphalia","","","",""
"Totally disagree","2006","16-34 y.","Hesse","","","",""
"Totally disagree","2006","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","2006","16-34 y.","Baden-Württemberg","","","",""
"Totally disagree","2006","16-34 y.","Bavaria","","","",""
"Totally disagree","2006","16-34 y.","Berlin","","","",""
"Totally disagree","2006","16-34 y.","Brandenburg","","","",""
"Totally disagree","2006","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","2006","16-34 y.","Saxony","","","",""
"Totally disagree","2006","16-34 y.","Saxony-Anhalt","","","",""
"Totally disagree","2006","16-34 y.","Thuringia","","","",""
"Totally disagree","2006","35-65 y.","Schleswig-Holstein","","","",""
"Totally disagree","2006","35-65 y.","Hamburg","","","",""
"Totally disagree","2006","35-65 y.","Lower Saxony","","","",""
"Totally disagree","2006","35-65 y.","Bremen","","","",""
"Totally disagree","2006","35-65 y.","North Rhine-Westphalia","","","",""
"Totally disagree","2006","35-65 y.","Hesse","","","",""
"Totally disagree","2006","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","2006","35-65 y.","Baden-Württemberg","","","",""
"Totally disagree","2006","35-65 y.","Bavaria","","","",""
"Totally disagree","2006","35-65 y.","Berlin","","","",""
"Totally disagree","2006","35-65 y.","Brandenburg","","","",""
"Totally disagree","2006","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","2006","35-65 y.","Saxony","","","",""
"Totally disagree","2006","35-65 y.","Saxony-Anhalt","","","",""
"Totally disagree","2006","35-65 y.","Thuringia","","","",""
"Totally disagree","2006","66 and older","Schleswig-Holstein","","","",""
"Totally disagree","2006","66 and older","Hamburg","","","",""
"Totally disagree","2006","66 and older","Lower Saxony","","","",""
"Totally disagree","2006","66 and older","Bremen","","","",""
"Totally disagree","2006","66 and older","North Rhine-Westphalia","","","",""
"Totally disagree","2006","66 and older","Hesse","","","",""
"Totally disagree","2006","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","2006","66 and older","Baden-Württemberg","","","",""
"Totally disagree","2006","66 and older","Bavaria","","","",""
"Totally disagree","2006","66 and older","Berlin","","","",""
"Totally disagree","2006","66 and older","Brandenburg","","","",""
"Totally disagree","2006","66 and older","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","2006","66 and older","Saxony","","","",""
"Totally disagree","2006","66 and older","Saxony-Anhalt","","","",""
"Totally disagree","2006","66 and older","Thuringia","","","",""
"True entirely","2007","16-34 y.","Schleswig-Holstein","","","",""
"True entirely","2007","16-34 y.","Hamburg","","","",""
"True entirely","2007","16-34 y.","Lower Saxony","","","",""
"True entirely","2007","16-34 y.","Bremen","","","",""
"True entirely","2007","16-34 y.","North Rhine-Westphalia","","","",""
"True entirely","2007","16-34 y.","Hesse","","","",""
"True entirely","2007","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"True entirely","2007","16-34 y.","Baden-Württemberg","","","",""
"True entirely","2007","16-34 y.","Bavaria","","","",""
"True entirely","2007","16-34 y.","Berlin","","","",""
"True entirely","2007","16-34 y.","Brandenburg","","","",""
"True entirely","2007","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"True entirely","2007","16-34 y.","Saxony","","","",""
"True entirely","2007","16-34 y.","Saxony-Anhalt","","","",""
"True entirely","2007","16-34 y.","Thuringia","","","",""
"True entirely","2007","35-65 y.","Schleswig-Holstein","","","",""
"True entirely","2007","35-65 y.","Hamburg","","","",""
"True entirely","2007","35-65 y.","Lower Saxony","","","",""
"True entirely","2007","35-65 y.","Bremen","","","",""
"True entirely","2007","35-65 y.","North Rhine-Westphalia","","","",""
"True entirely","2007","35-65 y.","Hesse","","","",""
"True entirely","2007","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"True entirely","2007","35-65 y.","Baden-Württemberg","","","",""
"True entirely","2007","35-65 y.","Bavaria","","","",""
"True entirely","2007","35-65 y.","Berlin","","","",""
"True entirely","2007","35-65 y.","Brandenburg","","","",""
"True entirely","2007","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"True entirely","2007","35-65 y.","Saxony","","","",""
"True entirely","2007","35-65 y.","Saxony-Anhalt","","","",""
"True entirely","2007","35-65 y.","Thuringia","","","",""
"True entirely","2007","66 and older","Schleswig-Holstein","","","",""
"True entirely","2007","66 and older","Hamburg","","","",""
"True entirely","2007","66 and older","Lower Saxony","","","",""
"True entirely","2007","66 and older","Bremen","","","",""
"True entirely","2007","66 and older","North Rhine-Westphalia","","","",""
"True entirely","2007","66 and older","Hesse","","","",""
"True entirely","2007","66 and older","Rhineland-Palatinate,Saarland","","","",""
"True entirely","2007","66 and older","Baden-Württemberg","","","",""
"True entirely","2007","66 and older","Bavaria","","","",""
"True entirely","2007","66 and older","Berlin","","","",""
"True entirely","2007","66 and older","Brandenburg","","","",""
"True entirely","2007","66 and older","Mecklenburg-Western Pomerania","","","",""
"True entirely","2007","66 and older","Saxony","","","",""
"True entirely","2007","66 and older","Saxony-Anhalt","","","",""
"True entirely","2007","66 and older","Thuringia","","","",""
"Tends to agree","2007","16-34 y.","Schleswig-Holstein","","","",""
"Tends to agree","2007","16-34 y.","Hamburg","","","",""
"Tends to agree","2007","16-34 y.","Lower Saxony","","","",""
"Tends to agree","2007","16-34 y.","Bremen","","","",""
"Tends to agree","2007","16-34 y.","North Rhine-Westphalia","","","",""
"Tends to agree","2007","16-34 y.","Hesse","","","",""
"Tends to agree","2007","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tends to agree","2007","16-34 y.","Baden-Württemberg","","","",""
"Tends to agree","2007","16-34 y.","Bavaria","","","",""
"Tends to agree","2007","16-34 y.","Berlin","","","",""
"Tends to agree","2007","16-34 y.","Brandenburg","","","",""
"Tends to agree","2007","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tends to agree","2007","16-34 y.","Saxony","","","",""
"Tends to agree","2007","16-34 y.","Saxony-Anhalt","","","",""
"Tends to agree","2007","16-34 y.","Thuringia","","","",""
"Tends to agree","2007","35-65 y.","Schleswig-Holstein","","","",""
"Tends to agree","2007","35-65 y.","Hamburg","","","",""
"Tends to agree","2007","35-65 y.","Lower Saxony","","","",""
"Tends to agree","2007","35-65 y.","Bremen","","","",""
"Tends to agree","2007","35-65 y.","North Rhine-Westphalia","","","",""
"Tends to agree","2007","35-65 y.","Hesse","","","",""
"Tends to agree","2007","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tends to agree","2007","35-65 y.","Baden-Württemberg","","","",""
"Tends to agree","2007","35-65 y.","Bavaria","","","",""
"Tends to agree","2007","35-65 y.","Berlin","","","",""
"Tends to agree","2007","35-65 y.","Brandenburg","","","",""
"Tends to agree","2007","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tends to agree","2007","35-65 y.","Saxony","","","",""
"Tends to agree","2007","35-65 y.","Saxony-Anhalt","","","",""
"Tends to agree","2007","35-65 y.","Thuringia","","","",""
"Tends to agree","2007","66 and older","Schleswig-Holstein","","","",""
"Tends to agree","2007","66 and older","Hamburg","","","",""
"Tends to agree","2007","66 and older","Lower Saxony","","","",""
"Tends to agree","2007","66 and older","Bremen","","","",""
"Tends to agree","2007","66 and older","North Rhine-Westphalia","","","",""
"Tends to agree","2007","66 and older","Hesse","","","",""
"Tends to agree","2007","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tends to agree","2007","66 and older","Baden-Württemberg","","","",""
"Tends to agree","2007","66 and older","Bavaria","","","",""
"Tends to agree","2007","66 and older","Berlin","","","",""
