"plh0032","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"No worries","2000","higher vocational","Urban Area","169","0.148622796669672","0.128462996429843","0.168782596909501"
"No worries","2000","in school","Rural Area","44","0.236379245014095","0.172886018051145","0.299872471977044"
"No worries","2000","in school","Urban Area","97","0.295910608944483","0.245663320766943","0.346157897122024"
"No worries","2000","inadequately","Rural Area","21","","",""
"No worries","2000","inadequately","Urban Area","83","0.279277643503142","0.230044809931419","0.328510477074866"
"No worries","2000","middle vocational","Rural Area","600","0.133268859509968","0.123593536763906","0.14294418225603"
"No worries","2000","middle vocational","Urban Area","1286","0.165943182784544","0.157807636249794","0.174078729319295"
"No worries","2000","vocational + Abi","Rural Area","43","0.179386767644238","0.131921526641737","0.22685200864674"
"No worries","2000","vocational + Abi","Urban Area","157","0.184757220798499","0.158953496464147","0.210560945132851"
"Some worries","2000","general elemantary","Rural Area","681","0.591749065871131","0.563154563408206","0.620343568334056"
"Some worries","2000","general elemantary","Urban Area","1397","0.581708331199116","0.561993965884773","0.601422696513459"
"Some worries","2000","higher education","Rural Area","739","0.622210628997691","0.594605963035127","0.649815294960255"
"Some worries","2000","higher education","Urban Area","1663","0.624770973255982","0.606283974297899","0.643257972214065"
"Some worries","2000","higher vocational","Rural Area","395","0.576927953801351","0.539849308341498","0.614006599261204"
"Some worries","2000","higher vocational","Urban Area","756","0.611188653210321","0.583561279144436","0.638816027276206"
"Some worries","2000","in school","Rural Area","94","0.551258301801928","0.476929068594057","0.625587535009799"
"Some worries","2000","in school","Urban Area","197","0.632077528033489","0.5789913092834","0.685163746783579"
"Some worries","2000","inadequately","Rural Area","38","0.490947037160099","0.377807013351764","0.604087060968434"
"Some worries","2000","inadequately","Urban Area","185","0.555914358841459","0.501390063584308","0.610438654098611"
"Some worries","2000","middle vocational","Rural Area","2823","0.599582141884783","0.585633241143377","0.613531042626188"
"Some worries","2000","middle vocational","Urban Area","5006","0.618622790531052","0.608000955948094","0.629244625114011"
"Some worries","2000","vocational + Abi","Rural Area","156","0.634750892828371","0.575183653636468","0.694318132020274"
"Some worries","2000","vocational + Abi","Urban Area","548","0.627757107185868","0.595617006775147","0.659897207596588"
"Big worries","2001","general elemantary","Rural Area","216","0.222776395363938","0.196737583452332","0.248815207275544"
"Big worries","2001","general elemantary","Urban Area","345","0.16292674740991","0.147150635905287","0.178702858914533"
"Big worries","2001","higher education","Rural Area","297","0.261456723062223","0.235441311828141","0.287472134296304"
"Big worries","2001","higher education","Urban Area","380","0.150330179655197","0.136166762413843","0.16449359689655"
"Big worries","2001","higher vocational","Rural Area","161","0.274770439263981","0.238992093897893","0.310548784630069"
"Big worries","2001","higher vocational","Urban Area","211","0.194612200127105","0.170989750955519","0.218234649298691"
"Big worries","2001","in school","Rural Area","27","","",""
"Big worries","2001","in school","Urban Area","31","0.0825274927325999","0.0539035292226131","0.111151456242587"
"Big worries","2001","inadequately","Rural Area","12","","",""
"Big worries","2001","inadequately","Urban Area","40","0.181367912221313","0.132720003178189","0.230015821264437"
"Big worries","2001","middle vocational","Rural Area","1159","0.264877106427234","0.251669537422617","0.27808467543185"
"Big worries","2001","middle vocational","Urban Area","1451","0.20227643863125","0.193052165116466","0.211500712146034"
"Big worries","2001","vocational + Abi","Rural Area","51","0.207693053778252","0.155828352891918","0.259557754664585"
"Big worries","2001","vocational + Abi","Urban Area","127","0.140360929594256","0.116814441451384","0.163907417737129"
"No worries","2001","general elemantary","Rural Area","178","0.186398178025918","0.162029028370154","0.210767327681682"
"No worries","2001","general elemantary","Urban Area","501","0.242747999882933","0.224432444783316","0.261063554982551"
"No worries","2001","higher education","Rural Area","154","0.145732286152835","0.12484328377308","0.16662128853259"
"No worries","2001","higher education","Urban Area","510","0.217851351781906","0.201492807884333","0.234209895679478"
"No worries","2001","higher vocational","Rural Area","85","0.130478852182434","0.103482341350289","0.15747536301458"
"No worries","2001","higher vocational","Urban Area","145","0.133929695267558","0.113608353355014","0.154251037180103"
"No worries","2001","in school","Rural Area","60","0.327487184163537","0.260757552513081","0.394216815813992"
"No worries","2001","in school","Urban Area","153","0.441051422207208","0.389402120338719","0.492700724075698"
"No worries","2001","inadequately","Rural Area","17","","",""
"No worries","2001","inadequately","Urban Area","75","0.298070605586734","0.24032142059135","0.355819790582117"
"No worries","2001","middle vocational","Rural Area","556","0.144833196796407","0.134299515416123","0.15536687817669"
"No worries","2001","middle vocational","Urban Area","1254","0.177483055790456","0.168709327346494","0.186256784234418"
"No worries","2001","vocational + Abi","Rural Area","36","0.151485121442321","0.1056467815492","0.197323461335441"
"No worries","2001","vocational + Abi","Urban Area","164","0.210183150425573","0.182564204595453","0.237802096255693"
"Some worries","2001","general elemantary","Rural Area","587","0.590825426610144","0.560057552135251","0.621593301085038"
"Some worries","2001","general elemantary","Urban Area","1259","0.594325252707157","0.573349231185785","0.615301274228529"
"Some worries","2001","higher education","Rural Area","645","0.592810990784943","0.563723988774192","0.621897992795693"
"Some worries","2001","higher education","Urban Area","1556","0.631818468562898","0.612704669203101","0.650932267922695"
"Some worries","2001","higher vocational","Rural Area","352","0.594750708553585","0.555402395752779","0.63409902135439"
"Some worries","2001","higher vocational","Urban Area","723","0.671458104605337","0.643433324866932","0.699482884343741"
"Some worries","2001","in school","Rural Area","103","0.545200942715829","0.474396686087685","0.616005199343972"
"Some worries","2001","in school","Urban Area","171","0.476421085060192","0.424466907317732","0.528375262802651"
"Some worries","2001","inadequately","Rural Area","36","0.610431732055051","0.491881679553792","0.72898178455631"
"Some worries","2001","inadequately","Urban Area","126","0.520561482191953","0.457488691662401","0.583634272721506"
"Some worries","2001","middle vocational","Rural Area","2573","0.59028969677636","0.575570241210105","0.605009152342614"
"Some worries","2001","middle vocational","Urban Area","4580","0.620240505578293","0.609095823198751","0.631385187957835"
"Some worries","2001","vocational + Abi","Rural Area","148","0.640821824779428","0.579482671475547","0.702160978083308"
"Some worries","2001","vocational + Abi","Urban Area","545","0.649455919980171","0.617112114918134","0.681799725042207"
"Big worries","2002","general elemantary","Rural Area","307","0.344476208534651","0.314082118866974","0.374870298202328"
"Big worries","2002","general elemantary","Urban Area","537","0.283884100687963","0.2639281929584","0.303840008417526"
"Big worries","2002","higher education","Rural Area","549","0.428349241216945","0.401491240045723","0.455207242388167"
"Big worries","2002","higher education","Urban Area","971","0.298008823314309","0.28229121552111","0.313726431107508"
"Big worries","2002","higher vocational","Rural Area","246","0.412086832515043","0.373122358666139","0.451051306363947"
"Big worries","2002","higher vocational","Urban Area","394","0.371856801558114","0.343715101388348","0.39999850172788"
"Big worries","2002","in school","Rural Area","29","","",""
"Big worries","2002","in school","Urban Area","62","0.134645198610037","0.102116218509833","0.16717417871024"
"Big worries","2002","inadequately","Rural Area","16","","",""
"Big worries","2002","inadequately","Urban Area","48","0.21969663752055","0.164608046046391","0.274785228994708"
"Big worries","2002","middle vocational","Rural Area","1681","0.401572705777529","0.386733001578907","0.416412409976152"
"Big worries","2002","middle vocational","Urban Area","2457","0.337929553263075","0.327159839139246","0.348699267386903"
"Big worries","2002","vocational + Abi","Rural Area","96","0.337663833265831","0.280832377476047","0.394495289055615"
"Big worries","2002","vocational + Abi","Urban Area","259","0.286938929167983","0.257436191611812","0.316441666724154"
"No worries","2002","general elemantary","Rural Area","105","0.115894067276741","0.0954202864592414","0.136367848094241"
"No worries","2002","general elemantary","Urban Area","271","0.135902421182444","0.120735260584854","0.151069581780034"
"No worries","2002","higher education","Rural Area","77","0.0497593759080809","0.0379571600282085","0.0615615917879533"
"No worries","2002","higher education","Urban Area","313","0.0951075186359046","0.0850263245782089","0.1051887126936"
"No worries","2002","higher vocational","Rural Area","37","0.0568337889613528","0.0385057805377197","0.0751617973849859"
"No worries","2002","higher vocational","Urban Area","79","0.0677546874259301","0.053120523574266","0.0823888512775943"
"No worries","2002","in school","Rural Area","35","0.220398671834326","0.160505136186735","0.280292207481917"
"No worries","2002","in school","Urban Area","125","0.296941888491469","0.253399800402307","0.340483976580631"
"No worries","2002","inadequately","Rural Area","19","","",""
"No worries","2002","inadequately","Urban Area","42","0.182917192733593","0.131479850081194","0.234354535385992"
"No worries","2002","middle vocational","Rural Area","283","0.0736336175257269","0.0657274335547125","0.0815398014967413"
"No worries","2002","middle vocational","Urban Area","647","0.0904522013925132","0.0839214775280882","0.0969829252569382"
"No worries","2002","vocational + Abi","Rural Area","19","","",""
"No worries","2002","vocational + Abi","Urban Area","78","0.0947271394192732","0.0756272357207668","0.11382704311778"
"Some worries","2002","general elemantary","Rural Area","527","0.539629724188607","0.507749830505956","0.571509617871259"
"Some worries","2002","general elemantary","Urban Area","1153","0.580213478129593","0.558370218593026","0.602056737666161"
"Some worries","2002","higher education","Rural Area","678","0.521891382874974","0.494779314943243","0.549003450806705"
"Some worries","2002","higher education","Urban Area","1969","0.606883658049786","0.590098735953391","0.623668580146182"
"Some worries","2002","higher vocational","Rural Area","330","0.531079378523605","0.49157481762427","0.570583939422939"
"Some worries","2002","higher vocational","Urban Area","660","0.560388511015956","0.531487551309901","0.589289470722011"
"Some worries","2002","in school","Rural Area","120","0.621472066325982","0.551391282115106","0.691552850536858"
"Some worries","2002","in school","Urban Area","236","0.568412912898494","0.521212684930055","0.615613140866934"
"Some worries","2002","inadequately","Rural Area","26","","",""
"Some worries","2002","inadequately","Urban Area","127","0.597386169745857","0.532134722176065","0.662637617315649"
"Some worries","2002","middle vocational","Rural Area","2228","0.524793676696744","0.509676424572572","0.539910928820916"
"Some worries","2002","middle vocational","Urban Area","4306","0.571618245344412","0.560351265667204","0.58288522502162"
"Some worries","2002","vocational + Abi","Rural Area","151","0.597635659796904","0.538705819202645","0.656565500391164"
"Some worries","2002","vocational + Abi","Urban Area","566","0.618333931412743","0.586648652732027","0.65001921009346"
"Big worries","2003","general elemantary","Rural Area","423","0.492025153958358","0.459124764590655","0.524925543326062"
"Big worries","2003","general elemantary","Urban Area","845","0.466385322389858","0.443671161279125","0.489099483500591"
"Big worries","2003","higher education","Rural Area","783","0.630319365890581","0.603548615339393","0.657090116441769"
"Big worries","2003","higher education","Urban Area","1733","0.557160878448908","0.539694986789356","0.57462677010846"
"Big worries","2003","higher vocational","Rural Area","373","0.603496278381468","0.564484966614893","0.642507590148042"
"Big worries","2003","higher vocational","Urban Area","640","0.573345537537863","0.543943347282473","0.602747727793253"
"Big worries","2003","in school","Rural Area","72","0.324707427130337","0.25881442057729","0.390600433683384"
"Big worries","2003","in school","Urban Area","131","0.314751622119621","0.27038922147767","0.359114022761573"
"Big worries","2003","inadequately","Rural Area","24","","",""
"Big worries","2003","inadequately","Urban Area","81","0.408078158226765","0.340799856766774","0.475356459686756"
"Big worries","2003","middle vocational","Rural Area","2377","0.597317793649198","0.582094489684053","0.612541097614344"
"Big worries","2003","middle vocational","Urban Area","3934","0.554556854158851","0.543035736242916","0.566077972074786"
"Big worries","2003","vocational + Abi","Rural Area","161","0.630593063082097","0.572700926493257","0.688485199670936"
"Big worries","2003","vocational + Abi","Urban Area","512","0.575513074954129","0.543059017906214","0.607967132002044"
"No worries","2003","general elemantary","Rural Area","59","0.0626242791621322","0.0466796471205285","0.0785689112037359"
"No worries","2003","general elemantary","Urban Area","146","0.0759082222640942","0.0638491931224469","0.0879672514057414"
"No worries","2003","higher education","Rural Area","26","","",""
"No worries","2003","higher education","Urban Area","89","0.0349510283254927","0.0284932650697505","0.0414087915812348"
"No worries","2003","higher vocational","Rural Area","17","","",""
"No worries","2003","higher vocational","Urban Area","35","0.037927076831604","0.0265714267720392","0.0492827268911688"
"No worries","2003","in school","Rural Area","24","","",""
"No worries","2003","in school","Urban Area","66","0.144233507628491","0.110673831222069","0.177793184034912"
"No worries","2003","inadequately","Rural Area","9","","",""
"No worries","2003","inadequately","Urban Area","31","0.16121574210715","0.110877271171029","0.21155421304327"
"No worries","2003","middle vocational","Rural Area","129","0.0357897289707347","0.0300235242852082","0.0415559336562612"
"No worries","2003","middle vocational","Urban Area","306","0.0457648111272305","0.0409206453902635","0.0506089768641975"
"No worries","2003","vocational + Abi","Rural Area","11","","",""
"No worries","2003","vocational + Abi","Urban Area","28","","",""
"Some worries","2003","general elemantary","Rural Area","405","0.445350566879509","0.412643125434712","0.478058008324307"
"Some worries","2003","general elemantary","Urban Area","862","0.457706455346048","0.43502237809939","0.480390532592705"
"Some worries","2003","higher education","Rural Area","440","0.351133411746144","0.324661783456915","0.377605040035373"
"Some worries","2003","higher education","Urban Area","1285","0.4078880932256","0.390607849025172","0.425168337426027"
"Some worries","2003","higher vocational","Rural Area","214","0.365596217048721","0.327188954841798","0.404003479255644"
"Some worries","2003","higher vocational","Urban Area","412","0.388727385630533","0.359749055386993","0.417705715874072"
"Some worries","2003","in school","Rural Area","98","0.51459959764793","0.444270991006847","0.584928204289012"
"Some worries","2003","in school","Urban Area","224","0.541014870251888","0.493414431923731","0.588615308580045"
"Some worries","2003","inadequately","Rural Area","27","","",""
"Some worries","2003","inadequately","Urban Area","93","0.430706099666085","0.36292167145642","0.49849052787575"
"Some worries","2003","middle vocational","Rural Area","1481","0.366892477380067","0.35193242501366","0.381852529746474"
"Some worries","2003","middle vocational","Urban Area","2909","0.399678334713918","0.38832371078786","0.411032958639976"
"Some worries","2003","vocational + Abi","Rural Area","95","0.336295888134515","0.279627547852437","0.392964228416593"
"Some worries","2003","vocational + Abi","Urban Area","351","0.393826143837202","0.361744241579401","0.425908046095004"
"Big worries","2004","general elemantary","Rural Area","368","0.444548757730665","0.410884578240239","0.47821293722109"
"Big worries","2004","general elemantary","Urban Area","741","0.446750282250245","0.423356988745065","0.470143575755426"
"Big worries","2004","higher education","Rural Area","678","0.564927711488513","0.537378127109608","0.592477295867417"
"Big worries","2004","higher education","Urban Area","1414","0.478463416898269","0.460755514114494","0.496171319682045"
"Big worries","2004","higher vocational","Rural Area","335","0.613004188426611","0.573669537814066","0.652338839039155"
"Big worries","2004","higher vocational","Urban Area","553","0.515701199574581","0.485530626944362","0.5458717722048"
"Big worries","2004","in school","Rural Area","52","0.35735779257244","0.289748609588812","0.424966975556068"
"Big worries","2004","in school","Urban Area","114","0.246309025712054","0.206050434514298","0.28656761690981"
"Big worries","2004","inadequately","Rural Area","19","","",""
"Big worries","2004","inadequately","Urban Area","68","0.413672583985059","0.343085415965665","0.484259752004453"
"Big worries","2004","middle vocational","Rural Area","2138","0.563419826097854","0.547844310667288","0.578995341528421"
"Big worries","2004","middle vocational","Urban Area","3492","0.509604357646061","0.497814062640992","0.52139465265113"
"Big worries","2004","vocational + Abi","Rural Area","118","0.423078935381509","0.363818974577454","0.482338896185564"
"Big worries","2004","vocational + Abi","Urban Area","451","0.513988748621608","0.481226077712362","0.546751419530855"
"No worries","2004","general elemantary","Rural Area","82","0.0850443697271108","0.0661467040094667","0.103942035444755"
"No worries","2004","general elemantary","Urban Area","146","0.0778232953724067","0.0652177908247131","0.0904287999201002"
"No worries","2004","higher education","Rural Area","50","0.0391129546451295","0.028340011144367","0.049885898145892"
"No worries","2004","higher education","Urban Area","143","0.0499640313672027","0.0422407984607593","0.057687264273646"
"No worries","2004","higher vocational","Rural Area","17","","",""
"No worries","2004","higher vocational","Urban Area","30","0.0261335731972554","0.0165024512970924","0.0357646950974185"
"No worries","2004","in school","Rural Area","32","0.188217319918224","0.133070671927507","0.243363967908942"
"No worries","2004","in school","Urban Area","71","0.204807865121252","0.167100072843013","0.24251565739949"
"No worries","2004","inadequately","Rural Area","8","","",""
"No worries","2004","inadequately","Urban Area","31","0.168841885201751","0.11514993128807","0.222533839115432"
"No worries","2004","middle vocational","Rural Area","176","0.0483776604897549","0.0416393796833621","0.0551159412961476"
"No worries","2004","middle vocational","Urban Area","386","0.0554214399641063","0.0500251814282943","0.0608176984999183"
"No worries","2004","vocational + Abi","Rural Area","9","","",""
"No worries","2004","vocational + Abi","Urban Area","36","0.0338602841215737","0.0220041091950592","0.0457164590480881"
"Some worries","2004","general elemantary","Rural Area","387","0.470406872542225","0.436593120676617","0.504220624407832"
"Some worries","2004","general elemantary","Urban Area","848","0.475426422377348","0.451927756045764","0.498925088708933"
"Some worries","2004","higher education","Rural Area","516","0.395959333866358","0.368782661277974","0.423136006454741"
"Some worries","2004","higher education","Urban Area","1500","0.471572551734528","0.453876869331125","0.489268234137931"
"Some worries","2004","higher vocational","Rural Area","237","0.361828941842715","0.323021890345569","0.400635993339862"
"Some worries","2004","higher vocational","Urban Area","471","0.458165227228163","0.428085611448231","0.488244843008096"
"Some worries","2004","in school","Rural Area","109","0.454424887509336","0.384177890040752","0.52467188497792"
"Some worries","2004","in school","Urban Area","255","0.548883109166694","0.502388111509883","0.595378106823505"
"Some worries","2004","inadequately","Rural Area","32","0.531958865422772","0.404636962030969","0.659280768814576"
"Some worries","2004","inadequately","Urban Area","88","0.41748553081319","0.346804746408813","0.488166315217567"
"Some worries","2004","middle vocational","Rural Area","1581","0.388202513412391","0.372897723385567","0.403507303439215"
"Some worries","2004","middle vocational","Urban Area","3028","0.434974202389833","0.423281882391197","0.446666522388468"
"Some worries","2004","vocational + Abi","Rural Area","140","0.553873279368248","0.49424849996598","0.613498058770516"
"Some worries","2004","vocational + Abi","Urban Area","407","0.452150967256818","0.419525892660632","0.484776041853003"
"Big worries","2005","general elemantary","Rural Area","390","0.518544056540959","0.483067479363598","0.554020633718321"
"Big worries","2005","general elemantary","Urban Area","762","0.484726976560648","0.460546709194785","0.50890724392651"
"Big worries","2005","higher education","Rural Area","705","0.600355777641228","0.572630263010396","0.62808129227206"
"Big worries","2005","higher education","Urban Area","1492","0.508176746892531","0.490200099971685","0.526153393813378"
"Big worries","2005","higher vocational","Rural Area","347","0.641562743349535","0.601809888098925","0.681315598600145"
"Big worries","2005","higher vocational","Urban Area","595","0.596343870610399","0.565950056153437","0.62673768506736"
"Big worries","2005","in school","Rural Area","47","0.237975833217544","0.178809813594211","0.297141852840877"
"Big worries","2005","in school","Urban Area","133","0.351702859255335","0.307486387352181","0.395919331158488"
"Big worries","2005","inadequately","Rural Area","27","","",""
"Big worries","2005","inadequately","Urban Area","84","0.459851638934339","0.387245355905905","0.532457921962772"
"Big worries","2005","middle vocational","Rural Area","2223","0.617614686263459","0.601981283509044","0.633248089017874"
"Big worries","2005","middle vocational","Urban Area","3638","0.552353351335577","0.540317642728814","0.564389059942339"
"Big worries","2005","vocational + Abi","Rural Area","131","0.51631452397607","0.456032916891608","0.576596131060533"
"Big worries","2005","vocational + Abi","Urban Area","462","0.514951615214287","0.481722869634813","0.548180360793761"
"No worries","2005","general elemantary","Rural Area","70","0.0967306708444181","0.0757431404970745","0.117718201191762"
"No worries","2005","general elemantary","Urban Area","125","0.0769297681079274","0.0640366374149868","0.0898228988008679"
"No worries","2005","higher education","Rural Area","38","0.03130252289853","0.0214460335992362","0.0411590121978237"
"No worries","2005","higher education","Urban Area","89","0.0364189659515939","0.0296829254140052","0.0431550064891826"
"No worries","2005","higher vocational","Rural Area","14","","",""
"No worries","2005","higher vocational","Urban Area","22","","",""
"No worries","2005","in school","Rural Area","26","","",""
"No worries","2005","in school","Urban Area","72","0.157519067341984","0.123786011119595","0.191252123564372"
"No worries","2005","inadequately","Rural Area","7","","",""
"No worries","2005","inadequately","Urban Area","23","","",""
"No worries","2005","middle vocational","Rural Area","150","0.045289731152735","0.0386004449846192","0.0519790173208508"
"No worries","2005","middle vocational","Urban Area","253","0.0366127880805358","0.032066966995654","0.0411586091654176"
"No worries","2005","vocational + Abi","Rural Area","8","","",""
"No worries","2005","vocational + Abi","Urban Area","32","0.0441819224070567","0.0305188576350973","0.0578449871790161"
"Some worries","2005","general elemantary","Rural Area","302","0.384725272614623","0.350180646090483","0.419269899138762"
"Some worries","2005","general elemantary","Urban Area","754","0.438343255331425","0.414336334845839","0.462350175817011"
"Some worries","2005","higher education","Rural Area","456","0.368341699460242","0.341039034044869","0.395644364875615"
"Some worries","2005","higher education","Urban Area","1390","0.455404287155875","0.43749689140478","0.47331168290697"
"Some worries","2005","higher vocational","Rural Area","198","0.336852632795172","0.2976723844012","0.376032881189144"
"Some worries","2005","higher vocational","Urban Area","384","0.382635341928629","0.352526470664655","0.412744213192603"
"Some worries","2005","in school","Rural Area","126","0.633460614698868","0.566511986074956","0.700409243322779"
"Some worries","2005","in school","Urban Area","243","0.490778073402681","0.444486151947592","0.53706999485777"
"Some worries","2005","inadequately","Rural Area","23","","",""
"Some worries","2005","inadequately","Urban Area","74","0.406814750396257","0.335249479293822","0.478380021498693"
"Some worries","2005","middle vocational","Rural Area","1339","0.337095582583806","0.321888493345541","0.352302671822071"
"Some worries","2005","middle vocational","Urban Area","2666","0.411033860583888","0.399124746301388","0.422942974866387"
"Some worries","2005","vocational + Abi","Rural Area","125","0.460085360864977","0.399964126783661","0.520206594946292"
"Some worries","2005","vocational + Abi","Urban Area","375","0.440866462378656","0.407856159789058","0.473876764968255"
"Big worries","2006","general elemantary","Rural Area","357","0.44419808999568","0.41051644352178","0.477879736469581"
"Big worries","2006","general elemantary","Urban Area","662","0.414062858820334","0.390194910248579","0.43793080739209"
"Big worries","2006","higher education","Rural Area","560","0.428407270280033","0.401661384910871","0.455153155649195"
"Big worries","2006","higher education","Urban Area","1231","0.38830512208031","0.37159315754352","0.4050170866171"
"Big worries","2006","higher vocational","Rural Area","285","0.480824209170052","0.441142549848493","0.520505868491612"
"Big worries","2006","higher vocational","Urban Area","493","0.47640142365513","0.446105542007264","0.506697305302996"
"Big worries","2006","in school","Rural Area","16","","",""
"Big worries","2006","in school","Urban Area","66","0.316063931315302","0.261212397952512","0.370915464678093"
"Big worries","2006","inadequately","Rural Area","25","","",""
"Big worries","2006","inadequately","Urban Area","56","0.307830987463408","0.238645934161316","0.3770160407655"
"Big worries","2006","middle vocational","Rural Area","1981","0.505497931564309","0.490088512530376","0.520907350598242"
"Big worries","2006","middle vocational","Urban Area","3264","0.46219415088328","0.450545401581788","0.473842900184771"
"Big worries","2006","vocational + Abi","Rural Area","113","0.438966180964071","0.3817512706543","0.496181091273841"
"Big worries","2006","vocational + Abi","Urban Area","388","0.412971423393809","0.381241659053261","0.444701187734358"
"No worries","2006","general elemantary","Rural Area","100","0.130703510121829","0.107854229009067","0.153552791234591"
"No worries","2006","general elemantary","Urban Area","139","0.0960441503297848","0.0817662117128527","0.110322088946717"
"No worries","2006","higher education","Rural Area","62","0.0437180504240042","0.0326668720939263","0.0547692287540821"
"No worries","2006","higher education","Urban Area","216","0.0718664441050535","0.0630103578154051","0.0807225303947018"
"No worries","2006","higher vocational","Rural Area","38","0.0494506649787474","0.032231469992267","0.0666698599652277"
"No worries","2006","higher vocational","Urban Area","51","0.0543431694270494","0.0405920800262328","0.0680942588278659"
"No worries","2006","in school","Rural Area","26","","",""
"No worries","2006","in school","Urban Area","52","0.179741701610284","0.134442213884105","0.225041189336462"
"No worries","2006","inadequately","Rural Area","11","","",""
"No worries","2006","inadequately","Urban Area","25","","",""
"No worries","2006","middle vocational","Rural Area","206","0.0553997612907838","0.048349251991056","0.0624502705905117"
"No worries","2006","middle vocational","Urban Area","403","0.0613319071812273","0.0557259009239089","0.0669379134385457"
"No worries","2006","vocational + Abi","Rural Area","17","","",""
"No worries","2006","vocational + Abi","Urban Area","60","0.0742449658907618","0.0573499434929074","0.0911399882886162"
"Some worries","2006","general elemantary","Rural Area","379","0.425098399882491","0.391587472542769","0.458609327222213"
"Some worries","2006","general elemantary","Urban Area","835","0.489892990849881","0.465669445883621","0.51411653581614"
"Some worries","2006","higher education","Rural Area","693","0.527874679295963","0.500892360055745","0.554856998536181"
"Some worries","2006","higher education","Urban Area","1820","0.539828433814637","0.522737677106901","0.556919190522373"
"Some worries","2006","higher vocational","Rural Area","286","0.469725125851201","0.430087113814292","0.509363137888109"
"Some worries","2006","higher vocational","Urban Area","500","0.469255406917821","0.438983117022986","0.499527696812655"
"Some worries","2006","in school","Rural Area","79","0.694991646797876","0.612956291198987","0.777027002396764"
"Some worries","2006","in school","Urban Area","158","0.504194367074414","0.445208458554472","0.563180275594355"
"Some worries","2006","inadequately","Rural Area","26","","",""
"Some worries","2006","inadequately","Urban Area","90","0.540434899161446","0.465739259704268","0.615130538618624"
"Some worries","2006","middle vocational","Rural Area","1857","0.439102307144907","0.423806682978714","0.454397931311101"
"Some worries","2006","middle vocational","Urban Area","3370","0.476473941935493","0.464804689246558","0.488143194624427"
"Some worries","2006","vocational + Abi","Rural Area","159","0.525802418943467","0.468233227926084","0.58337160996085"
"Some worries","2006","vocational + Abi","Urban Area","477","0.512783610715429","0.480572534371819","0.544994687059038"
"Big worries","2007","general elemantary","Rural Area","205","0.281194857161111","0.248824442579451","0.31356527174277"
"Big worries","2007","general elemantary","Urban Area","395","0.278885250509218","0.255810907345834","0.301959593672602"
"Big worries","2007","higher education","Rural Area","261","0.217433232390498","0.194638660912342","0.240227803868654"
"Big worries","2007","higher education","Urban Area","542","0.176676933654271","0.163304878839282","0.19004898846926"
"Big worries","2007","higher vocational","Rural Area","148","0.272498195907914","0.236168727972167","0.308827663843661"
"Big worries","2007","higher vocational","Urban Area","212","0.239209034271112","0.212067371694745","0.26635069684748"
"Big worries","2007","in school","Rural Area","15","","",""
"Big worries","2007","in school","Urban Area","30","0.141504718645384","0.0959628077472242","0.187046629543544"
"Big worries","2007","inadequately","Rural Area","18","","",""
"Big worries","2007","inadequately","Urban Area","36","0.238444394662623","0.17047647370773","0.306412315617516"
"Big worries","2007","middle vocational","Rural Area","1103","0.302310199910055","0.28768503765301","0.316935362167101"
"Big worries","2007","middle vocational","Urban Area","1696","0.265721684889766","0.255006445741952","0.276436924037581"
"Big worries","2007","vocational + Abi","Rural Area","54","0.196264166434878","0.15055258306574","0.241975749804016"
"Big worries","2007","vocational + Abi","Urban Area","193","0.209211086324443","0.182382958148525","0.236039214500361"
"No worries","2007","general elemantary","Rural Area","114","0.157056885242625","0.130858977344973","0.183254793140278"
"No worries","2007","general elemantary","Urban Area","218","0.13710617601878","0.119408282645271","0.154804069392289"
"No worries","2007","higher education","Rural Area","183","0.152453516245061","0.132589902735945","0.172317129754177"
"No worries","2007","higher education","Urban Area","630","0.209782448794174","0.195507288578769","0.224057609009579"
"No worries","2007","higher vocational","Rural Area","80","0.13830263039703","0.110134839499579","0.166470421294481"
"No worries","2007","higher vocational","Urban Area","150","0.163286965729486","0.139770123180768","0.186803808278203"
"No worries","2007","in school","Rural Area","27","","",""
"No worries","2007","in school","Urban Area","74","0.338188452236743","0.276372097792846","0.400004806680639"
"No worries","2007","inadequately","Rural Area","14","","",""
"No worries","2007","inadequately","Urban Area","36","0.233788380422076","0.166281903166736","0.301294857677417"
"No worries","2007","middle vocational","Rural Area","441","0.112052843260145","0.102007885686459","0.12209780083383"
"No worries","2007","middle vocational","Urban Area","1015","0.149712335667356","0.14105728229504","0.158367389039672"
"No worries","2007","vocational + Abi","Rural Area","40","0.113559752510357","0.077043513255932","0.150075991764782"
"No worries","2007","vocational + Abi","Urban Area","143","0.156479335875686","0.132516175217838","0.180442496533533"
"Some worries","2007","general elemantary","Rural Area","422","0.561748257596264","0.526023303472795","0.597473211719733"
"Some worries","2007","general elemantary","Urban Area","838","0.584008573472002","0.558647584441627","0.609369562502377"
"Some worries","2007","higher education","Rural Area","814","0.630113251364441","0.603435362234027","0.656791140494856"
"Some worries","2007","higher education","Urban Area","1953","0.613540617551555","0.596468135393554","0.630613099709555"
"Some worries","2007","higher vocational","Rural Area","349","0.589199173695056","0.549056443799085","0.629341903591028"
"Some worries","2007","higher vocational","Urban Area","587","0.597503999999402","0.566303167810944","0.628704832187859"
"Some worries","2007","in school","Rural Area","72","0.560069677785659","0.468950740904729","0.65118861466659"
"Some worries","2007","in school","Urban Area","121","0.520306829117873","0.455028600208834","0.585585058026911"
