"plh0032","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","2017","35-65 y.","Male","3872","0.561651686808215","0.549940722207307","0.573362651409122"
"Some worries","2017","66 and older","Female","1520","0.599338684006513","0.580251533330636","0.618425834682391"
"Some worries","2017","66 and older","Male","1441","0.575441864028624","0.555937453596275","0.594946274460973"
"Big worries","2018","16-34 y.","Female","310","0.0933016754359848","0.0831654882306944","0.103437862641275"
"Big worries","2018","16-34 y.","Male","257","0.0876594489814443","0.0772549839982249","0.0980639139646636"
"Big worries","2018","35-65 y.","Female","1015","0.12954538352541","0.122232935168842","0.136857831881978"
"Big worries","2018","35-65 y.","Male","679","0.0983100663403423","0.0910903627588592","0.105529769921825"
"Big worries","2018","66 and older","Female","346","0.122535737829726","0.109865805315083","0.13520567034437"
"Big worries","2018","66 and older","Male","237","0.0961324462587135","0.0844887340678665","0.107776158449561"
"No worries","2018","16-34 y.","Female","1173","0.377618563525602","0.360723747057649","0.394513379993556"
"No worries","2018","16-34 y.","Male","1180","0.418583242193046","0.400433243974743","0.43673324041135"
"No worries","2018","35-65 y.","Female","2315","0.280822231618522","0.271036064116745","0.290608399120298"
"No worries","2018","35-65 y.","Male","2361","0.366428352931513","0.354744551589363","0.378112154273662"
"No worries","2018","66 and older","Female","733","0.294264067299681","0.276655746991628","0.311872387607734"
"No worries","2018","66 and older","Male","893","0.363019212544272","0.34402453004518","0.382013895043365"
"Some worries","2018","16-34 y.","Female","1680","0.529079761038413","0.511684428022625","0.5464750940542"
"Some worries","2018","16-34 y.","Male","1401","0.493757308825509","0.475363229833065","0.512151387817954"
"Some worries","2018","35-65 y.","Female","4771","0.589632384856069","0.578920744582896","0.600344025129242"
"Some worries","2018","35-65 y.","Male","3493","0.535261580728145","0.523167326699571","0.547355834756719"
"Some worries","2018","66 and older","Female","1494","0.583200194870593","0.56414994038009","0.602250449361096"
"Some worries","2018","66 and older","Male","1332","0.540848341197014","0.521164044765649","0.560532637628379"
"Big worries","2019","16-34 y.","Female","282","0.0968201627773702","0.0859155842070693","0.107724741347671"
"Big worries","2019","16-34 y.","Male","284","0.108812548119566","0.0967637483637251","0.120861347875407"
"Big worries","2019","35-65 y.","Female","1131","0.149653087695464","0.141841873784999","0.15746430160593"
"Big worries","2019","35-65 y.","Male","1037","0.145995161663174","0.137772579685463","0.154217743640884"
"Big worries","2019","66 and older","Female","445","0.170290953160193","0.155800681812636","0.184781224507751"
"Big worries","2019","66 and older","Male","341","0.119191682029854","0.106817859479524","0.131565504580185"
"No worries","2019","16-34 y.","Female","877","0.298050923007665","0.281183959545546","0.314917886469785"
"No worries","2019","16-34 y.","Male","857","0.342967080466462","0.324600024552478","0.361334136380446"
"No worries","2019","35-65 y.","Female","1799","0.215997599503122","0.206986852849227","0.225008346157018"
"No worries","2019","35-65 y.","Male","1744","0.248196066862818","0.23813697998681","0.258255153738825"
"No worries","2019","66 and older","Female","481","0.199967993602306","0.184549152147553","0.215386835057059"
"No worries","2019","66 and older","Male","596","0.238170567299046","0.221903355361861","0.254437779236231"
"Some worries","2019","16-34 y.","Female","1666","0.605128914214964","0.587103282887604","0.623154545542325"
"Some worries","2019","16-34 y.","Male","1425","0.548220371413972","0.528964611083862","0.567476131744082"
"Some worries","2019","35-65 y.","Female","5082","0.634349312801413","0.623803621493847","0.644895004108979"
"Some worries","2019","35-65 y.","Male","4303","0.605808771474008","0.594429090905175","0.617188452042842"
"Some worries","2019","66 and older","Female","1659","0.629741053237501","0.611126543556306","0.648355562918695"
"Some worries","2019","66 and older","Male","1697","0.6426377506711","0.624336631072873","0.660938870269326"
