"plh0032","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2012","Bremen","indirect migration background","3","","","","2"
"Some worries","2012","North Rhine-Westphalia","no migration background","2664","0.62841975645832","0.613925852604881","0.642913660311759","2"
"Some worries","2012","North Rhine-Westphalia","direct migration background","549","0.626450154693911","0.594810811193228","0.658089498194595","2"
"Some worries","2012","Baden-Württemberg","no migration background","1600","0.600850195523154","0.582051459939647","0.619648931106662","2"
"Some worries","2012","Baden-Württemberg","direct migration background","315","0.627520448361445","0.585185953006614","0.669854943716277","2"
"Some worries","2012","Baden-Württemberg","indirect migration background","124","0.548976176255853","0.485356617871421","0.612595734640285","2"
"Some worries","2012","Bavaria","no migration background","2255","0.606487939479755","0.59057816673641","0.622397712223101","2"
"Some worries","2012","Bavaria","direct migration background","306","0.610013015396336","0.567175129778654","0.652850901014017","2"
"Some worries","2012","Bavaria","indirect migration background","145","0.61616650318931","0.553179517007592","0.679153489371028","2"
"Some worries","2012","Mecklenburg-Western Pomerania","direct migration background","10","","","","2"
"Some worries","2012","Saxony-Anhalt","no migration background","624","0.606664087152026","0.576357379191913","0.636970795112139","2"
"Some worries","2012","Saxony","indirect migration background","9","","","","2"
"Some worries","2012","Saxony","direct migration background","27","","","","2"
"Some worries","2012","Saxony","no migration background","1089","0.615483119129189","0.592908707264338","0.63805753099404","2"
"Some worries","2012","Mecklenburg-Western Pomerania","indirect migration background","6","","","","2"
"Big worries","2013","Schleswig-Holstein","no migration background","133","0.156456721293488","0.131235290075278","0.181678152511698","1"
"Big worries","2013","Schleswig-Holstein","direct migration background","15","","","","1"
"Big worries","2013","Schleswig-Holstein","indirect migration background","9","","","","1"
"Big worries","2013","Hamburg","no migration background","47","0.133193081791705","0.0972867625390095","0.169099401044401","1"
"Big worries","2013","Hamburg","direct migration background","8","","","","1"
"Big worries","2013","Hamburg","indirect migration background","5","","","","1"
"Big worries","2013","Lower Saxony","no migration background","379","0.178937797640294","0.162780849909353","0.195094745371235","1"
"Big worries","2013","Lower Saxony","direct migration background","35","0.190954807682402","0.140268134137613","0.241641481227192","1"
"Big worries","2013","Lower Saxony","indirect migration background","14","","","","1"
"Big worries","2013","Bremen","no migration background","27","","","","1"
"Big worries","2013","Bremen","direct migration background","10","","","","1"
"Big worries","2013","Bremen","indirect migration background","3","","","","1"
"Big worries","2013","North Rhine-Westphalia","no migration background","813","0.189488656769369","0.177378654292757","0.201598659245981","1"
"Big worries","2013","North Rhine-Westphalia","direct migration background","174","0.231779367780009","0.201974781423703","0.261583954136315","1"
"Big worries","2013","North Rhine-Westphalia","indirect migration background","67","0.167934426712569","0.12784558555384","0.208023267871299","1"
"Big worries","2013","Hesse","no migration background","278","0.203965839666157","0.182675458076796","0.225256221255518","1"
"Big worries","2013","Hesse","direct migration background","63","0.216846656957572","0.168749068113454","0.26494424580169","1"
"Big worries","2013","Hesse","indirect migration background","21","","","","1"
"Big worries","2013","Rhineland-Palatinate,Saarland","no migration background","205","0.157880446080888","0.137102301353027","0.178658590808749","1"
"Big worries","2013","Rhineland-Palatinate,Saarland","direct migration background","37","0.196303983891385","0.138597732743586","0.254010235039184","1"
"Big worries","2013","Rhineland-Palatinate,Saarland","indirect migration background","11","","","","1"
"Big worries","2013","Baden-Württemberg","no migration background","384","0.177284620943187","0.161941279423453","0.192627962462921","1"
"Big worries","2013","Baden-Württemberg","direct migration background","76","0.180173180089889","0.143889144118665","0.216457216061113","1"
"Big worries","2013","Baden-Württemberg","indirect migration background","36","0.1880551608419","0.135823389771853","0.240286931911947","1"
"Big worries","2013","Bavaria","no migration background","597","0.172444188231587","0.159723830712264","0.185164545750909","1"
"Big worries","2013","Bavaria","direct migration background","90","0.157910999178771","0.123721514048888","0.192100484308654","1"
"Big worries","2013","Berlin","indirect migration background","5","","","","1"
"Big worries","2013","Brandenburg","no migration background","197","0.209543381257846","0.184127453365061","0.23495930915063","1"
"Big worries","2013","Brandenburg","direct migration background","5","","","","1"
"Big worries","2013","Brandenburg","indirect migration background","2","","","","1"
"Big worries","2013","Mecklenburg-Western Pomerania","no migration background","110","0.198063594438527","0.165288329111906","0.230838859765149","1"
"Big worries","2013","Mecklenburg-Western Pomerania","direct migration background","3","","","","1"
"Big worries","2013","Mecklenburg-Western Pomerania","indirect migration background","3","","","","1"
"Big worries","2013","Saxony","no migration background","312","0.203076686416297","0.183736044619005","0.222417328213589","1"
"Big worries","2013","Saxony","direct migration background","7","","","","1"
"Big worries","2013","Saxony","indirect migration background","5","","","","1"
"Big worries","2013","Thuringia","indirect migration background","2","","","","1"
"Big worries","2013","Thuringia","no migration background","173","0.17079102409203","0.147205627562661","0.194376420621398","1"
"Big worries","2013","Thuringia","direct migration background","3","","","","1"
"Big worries","2013","Saxony-Anhalt","indirect migration background","2","","","","1"
"Big worries","2013","Berlin","direct migration background","16","","","","1"
"Big worries","2013","Saxony-Anhalt","direct migration background","2","","","","1"
"Big worries","2013","Saxony-Anhalt","no migration background","199","0.23243678370901","0.205391732926624","0.259481834491395","1"
"Big worries","2013","Berlin","no migration background","190","0.222735715731771","0.195135005595203","0.250336425868339","1"
"Big worries","2013","Bavaria","indirect migration background","38","0.13086685168762","0.0856813416677557","0.176052361707483","1"
"No worries","2013","Saxony-Anhalt","indirect migration background","3","","","","3"
"No worries","2013","Thuringia","no migration background","210","0.229411153839012","0.203060142521968","0.255762165156056","3"
"No worries","2013","Thuringia","direct migration background","8","","","","3"
"No worries","2013","Schleswig-Holstein","no migration background","143","0.164285196921315","0.138560682002664","0.190009711839966","3"
"No worries","2013","Schleswig-Holstein","direct migration background","20","","","","3"
"No worries","2013","Schleswig-Holstein","indirect migration background","6","","","","3"
"No worries","2013","Hamburg","no migration background","90","0.25683348190851","0.210665833163813","0.303001130653208","3"
"No worries","2013","Hamburg","direct migration background","11","","","","3"
"No worries","2013","Hamburg","indirect migration background","6","","","","3"
"No worries","2013","Lower Saxony","no migration background","400","0.186912197134548","0.170479540120952","0.203344854148144","3"
"No worries","2013","Lower Saxony","direct migration background","47","0.212725691449758","0.159952286888715","0.2654990960108","3"
"No worries","2013","Lower Saxony","indirect migration background","19","","","","3"
"No worries","2013","Bremen","no migration background","34","0.160257398981581","0.10075235219732","0.219762445765842","3"
"No worries","2013","Bremen","direct migration background","4","","","","3"
"No worries","2013","Bremen","indirect migration background","2","","","","3"
"No worries","2013","North Rhine-Westphalia","no migration background","687","0.165659114754185","0.154170901048533","0.177147328459838","3"
"No worries","2013","North Rhine-Westphalia","direct migration background","133","0.175666945605681","0.148788811849502","0.20254507936186","3"
"No worries","2013","North Rhine-Westphalia","indirect migration background","61","0.182821213095995","0.141369098230961","0.224273327961029","3"
"No worries","2013","Hesse","no migration background","242","0.178003037176004","0.157792042541899","0.19821403181011","3"
"No worries","2013","Hesse","direct migration background","51","0.257606357618898","0.20656538431198","0.308647330925817","3"
"No worries","2013","Hesse","indirect migration background","25","","","","3"
"No worries","2013","Rhineland-Palatinate,Saarland","no migration background","218","0.170430805698641","0.14900406689898","0.191857544498302","3"
"No worries","2013","Rhineland-Palatinate,Saarland","direct migration background","29","","","","3"
"No worries","2013","Rhineland-Palatinate,Saarland","indirect migration background","16","","","","3"
"No worries","2013","Baden-Württemberg","no migration background","536","0.218096883646372","0.201506332469251","0.234687434823493","3"
"No worries","2013","Baden-Württemberg","direct migration background","84","0.183911724861196","0.147336859685688","0.220486590036703","3"
"No worries","2013","Baden-Württemberg","indirect migration background","48","0.195485340990019","0.142475934710597","0.248494747269441","3"
"No worries","2013","Bavaria","no migration background","672","0.198957267475122","0.185514640842969","0.212399894107276","3"
"No worries","2013","Bavaria","direct migration background","75","0.136326926146434","0.104155309590277","0.16849854270259","3"
"No worries","2013","Bavaria","indirect migration background","43","0.218530626639357","0.163163327219747","0.273897926058967","3"
"No worries","2013","Berlin","no migration background","122","0.135832069103967","0.113105116819314","0.158559021388621","3"
"No worries","2013","Berlin","direct migration background","13","","","","3"
"No worries","2013","Berlin","indirect migration background","15","","","","3"
"No worries","2013","Brandenburg","no migration background","147","0.153032195988344","0.130549166411531","0.175515225565158","3"
"No worries","2013","Brandenburg","direct migration background","10","","","","3"
"No worries","2013","Brandenburg","indirect migration background","5","","","","3"
"No worries","2013","Mecklenburg-Western Pomerania","no migration background","98","0.153190051310582","0.123570247349734","0.182809855271429","3"
"No worries","2013","Mecklenburg-Western Pomerania","direct migration background","3","","","","3"
"No worries","2013","Mecklenburg-Western Pomerania","indirect migration background","2","","","","3"
"No worries","2013","Saxony","no migration background","302","0.16601854071137","0.148129416678998","0.183907664743743","3"
"No worries","2013","Saxony","direct migration background","10","","","","3"
"No worries","2013","Saxony","indirect migration background","4","","","","3"
"No worries","2013","Saxony-Anhalt","no migration background","151","0.173464721764498","0.14922014679371","0.197709296735287","3"
"No worries","2013","Saxony-Anhalt","direct migration background","6","","","","3"
"No worries","2013","Thuringia","indirect migration background","2","","","","3"
"Some worries","2013","Hamburg","direct migration background","23","","","","2"
"Some worries","2013","Hamburg","indirect migration background","14","","","","2"
"Some worries","2013","Lower Saxony","no migration background","1383","0.634150005225158","0.61384665187355","0.654453358576765","2"
"Some worries","2013","Hesse","direct migration background","168","0.52554698542353","0.467266130113645","0.583827840733415","2"
"Some worries","2013","Hesse","indirect migration background","64","0.628807941456275","0.538524086271789","0.719091796640762","2"
"Some worries","2013","Rhineland-Palatinate,Saarland","no migration background","760","0.671688748220471","0.644928962046826","0.698448534394116","2"
"Some worries","2013","Rhineland-Palatinate,Saarland","direct migration background","116","0.608627331782048","0.537721269255378","0.679533394308718","2"
"Some worries","2013","Rhineland-Palatinate,Saarland","indirect migration background","45","0.710861507564266","0.606142070706448","0.815580944422083","2"
"Some worries","2013","Berlin","direct migration background","46","0.583396569999753","0.471823131965759","0.694970008033747","2"
"Some worries","2013","Berlin","indirect migration background","23","","","","2"
"Some worries","2013","Brandenburg","no migration background","641","0.63742442275381","0.607402147735864","0.667446697771756","2"
"Some worries","2013","Brandenburg","direct migration background","21","","","","2"
"Some worries","2013","Brandenburg","indirect migration background","4","","","","2"
"Some worries","2013","Mecklenburg-Western Pomerania","no migration background","360","0.648746354250891","0.609488929347153","0.688003779154629","2"
"Some worries","2013","Saxony-Anhalt","indirect migration background","9","","","","2"
"Some worries","2013","Thuringia","no migration background","595","0.599797822068958","0.569091992876382","0.630503651261534","2"
"Some worries","2013","Thuringia","direct migration background","5","","","","2"
"Some worries","2013","Thuringia","indirect migration background","7","","","","2"
"Some worries","2013","Hamburg","no migration background","207","0.609973436299784","0.558430230775935","0.661516641823634","2"
"Some worries","2013","Hesse","no migration background","856","0.618031123157839","0.592359221764981","0.643703024550697","2"
"Some worries","2013","Schleswig-Holstein","indirect migration background","17","","","","2"
"Some worries","2013","Schleswig-Holstein","direct migration background","51","0.664817521321784","0.565049640387058","0.76458540225651","2"
"Some worries","2013","North Rhine-Westphalia","indirect migration background","206","0.649244360191435","0.598066599184859","0.700422121198012","2"
"Some worries","2013","Schleswig-Holstein","no migration background","521","0.679258081785197","0.646852919660648","0.711663243909746","2"
"Some worries","2013","Saxony-Anhalt","direct migration background","11","","","","2"
"Some worries","2013","North Rhine-Westphalia","direct migration background","463","0.59255368661431","0.557847909210483","0.627259464018137","2"
"Some worries","2013","Berlin","no migration background","561","0.641432215164262","0.609619408414811","0.673245021913713","2"
"Some worries","2013","Bavaria","indirect migration background","133","0.650602521673023","0.58672339668138","0.714481646664667","2"
"Some worries","2013","North Rhine-Westphalia","no migration background","2523","0.644852228476446","0.630064286965335","0.659640169987557","2"
"Some worries","2013","Bavaria","direct migration background","272","0.705762074674796","0.663036702358263","0.748487446991328","2"
"Some worries","2013","Saxony-Anhalt","no migration background","587","0.594098494526492","0.562655937840434","0.62554105121255","2"
"Some worries","2013","Bremen","indirect migration background","4","","","","2"
"Some worries","2013","Saxony","indirect migration background","8","","","","2"
"Some worries","2013","Bavaria","no migration background","2119","0.628598544293291","0.612328644561446","0.644868444025135","2"
"Some worries","2013","Bremen","direct migration background","16","","","","2"
"Some worries","2013","Baden-Württemberg","indirect migration background","131","0.616459498168081","0.551463480008874","0.681455516327289","2"
"Some worries","2013","Saxony","direct migration background","20","","","","2"
"Some worries","2013","Bremen","no migration background","85","0.549348621263129","0.468640723605397","0.630056518920861","2"
"Some worries","2013","Saxony","no migration background","1048","0.630904772872333","0.607705001643042","0.654104544101623","2"
"Some worries","2013","Baden-Württemberg","direct migration background","271","0.635915095048915","0.590488481776732","0.681341708321098","2"
"Some worries","2013","Mecklenburg-Western Pomerania","indirect migration background","5","","","","2"
"Some worries","2013","Lower Saxony","direct migration background","149","0.59631950086784","0.533049113689198","0.659589888046481","2"
"Some worries","2013","Lower Saxony","indirect migration background","52","0.629877941611482","0.527232583946546","0.732523299276417","2"
"Some worries","2013","Mecklenburg-Western Pomerania","direct migration background","7","","","","2"
"Some worries","2013","Baden-Württemberg","no migration background","1460","0.60461849541044","0.58497546443611","0.624261526384771","2"
"Big worries","2014","Schleswig-Holstein","indirect migration background","11","","","","1"
"Big worries","2014","Hamburg","no migration background","26","","","","1"
"Big worries","2014","Hamburg","direct migration background","14","","","","1"
"Big worries","2014","Hamburg","indirect migration background","2","","","","1"
"Big worries","2014","Lower Saxony","no migration background","224","0.109443788372861","0.0957751435107809","0.123112433234941","1"
"Big worries","2014","Lower Saxony","direct migration background","57","0.143880912095264","0.112450576694794","0.175311247495733","1"
"Big worries","2014","Lower Saxony","indirect migration background","13","","","","1"
"Big worries","2014","Bremen","no migration background","18","","","","1"
"Big worries","2014","Bremen","direct migration background","15","","","","1"
"Big worries","2014","Bremen","indirect migration background","3","","","","1"
"Big worries","2014","North Rhine-Westphalia","no migration background","549","0.130330322948344","0.119559256419578","0.141101389477109","1"
"Big worries","2014","Schleswig-Holstein","no migration background","86","0.131335430817666","0.106187718747375","0.156483142887958","1"
"Big worries","2014","Schleswig-Holstein","direct migration background","29","","","","1"
"Big worries","2014","North Rhine-Westphalia","direct migration background","257","0.176818736676913","0.156497476375883","0.197139996977942","1"
"Big worries","2014","North Rhine-Westphalia","indirect migration background","87","0.14751262446505","0.117178810960487","0.177846437969614","1"
"Big worries","2014","Hesse","no migration background","159","0.127458890814964","0.109023240224461","0.145894541405467","1"
"Big worries","2014","Hesse","direct migration background","65","0.119091152637748","0.0892973868209381","0.148884918454559","1"
"Big worries","2014","Hesse","indirect migration background","14","","","","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","no migration background","135","0.119662492955483","0.100385567094759","0.138939418816208","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","direct migration background","53","0.165044790770846","0.127372140392032","0.202717441149661","1"
"Big worries","2014","Rhineland-Palatinate,Saarland","indirect migration background","21","","","","1"
"Big worries","2014","Baden-Württemberg","no migration background","225","0.106402910823153","0.0934291510748013","0.119376670571505","1"
"Big worries","2014","Baden-Württemberg","direct migration background","105","0.109317663645107","0.0867744527298166","0.131860874560397","1"
"Big worries","2014","Baden-Württemberg","indirect migration background","46","0.122603712482186","0.0863265781068152","0.158880846857558","1"
"Big worries","2014","Bavaria","no migration background","360","0.103823156837183","0.0932808890227992","0.114365424651567","1"
"Big worries","2014","Bavaria","direct migration background","138","0.146769461620131","0.123415269713615","0.170123653526648","1"
"Big worries","2014","Berlin","indirect migration background","8","","","","1"
"Big worries","2014","Brandenburg","no migration background","132","0.148214902562605","0.125167411383236","0.171262393741974","1"
"Big worries","2014","Brandenburg","direct migration background","16","","","","1"
"Big worries","2014","Brandenburg","indirect migration background","","","","","1"
"Big worries","2014","Mecklenburg-Western Pomerania","no migration background","83","0.153081270903618","0.122455803286677","0.18370673852056","1"
"Big worries","2014","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"Big worries","2014","Mecklenburg-Western Pomerania","indirect migration background","1","","","","1"
"Big worries","2014","Saxony","no migration background","194","0.142084025149578","0.124520681112229","0.159647369186927","1"
"Big worries","2014","Saxony","direct migration background","11","","","","1"
"Big worries","2014","Thuringia","indirect migration background","1","","","","1"
"Big worries","2014","Saxony-Anhalt","no migration background","111","0.143702047718414","0.120405962589929","0.166998132846899","1"
"Big worries","2014","Saxony","indirect migration background","2","","","","1"
"Big worries","2014","Bavaria","indirect migration background","34","0.0785683164902277","0.0477598859161908","0.109376747064265","1"
"Big worries","2014","Berlin","no migration background","112","0.154497349306901","0.129326173480965","0.179668525132837","1"
"Big worries","2014","Berlin","direct migration background","21","","","","1"
"Big worries","2014","Thuringia","direct migration background","10","","","","1"
"Big worries","2014","Saxony-Anhalt","direct migration background","10","","","","1"
"Big worries","2014","Saxony-Anhalt","indirect migration background","3","","","","1"
"Big worries","2014","Thuringia","no migration background","121","0.122151349751153","0.101206644508989","0.143096054993317","1"
"No worries","2014","Schleswig-Holstein","no migration background","193","0.301459869304783","0.267294044661262","0.335625693948303","3"
"No worries","2014","Schleswig-Holstein","direct migration background","33","0.280364188474603","0.214191449478775","0.346536927470432","3"
"No worries","2014","Schleswig-Holstein","indirect migration background","10","","","","3"
"No worries","2014","Saxony-Anhalt","indirect migration background","4","","","","3"
"No worries","2014","Thuringia","no migration background","288","0.356421345497247","0.325787750712817","0.387054940281676","3"
"No worries","2014","Thuringia","direct migration background","17","","","","3"
"No worries","2014","Thuringia","indirect migration background","2","","","","3"
"No worries","2014","Hamburg","no migration background","97","0.293927719049912","0.242117584551921","0.345737853547904","3"
"No worries","2014","Hamburg","direct migration background","27","","","","3"
"No worries","2014","Hamburg","indirect migration background","14","","","","3"
"No worries","2014","Lower Saxony","no migration background","532","0.260009351779014","0.240804682513096","0.279214021044933","3"
"No worries","2014","Lower Saxony","direct migration background","162","0.364450389479461","0.321350687009148","0.407550091949774","3"
"No worries","2014","Lower Saxony","indirect migration background","40","0.263291032762987","0.183144431810063","0.343437633715911","3"
"No worries","2014","Bremen","no migration background","43","0.248316363674014","0.176234042078374","0.320398685269653","3"
"No worries","2014","Bremen","direct migration background","14","","","","3"
"No worries","2014","Bremen","indirect migration background","3","","","","3"
"No worries","2014","North Rhine-Westphalia","no migration background","930","0.250665546016871","0.236799776343292","0.26453131569045","3"
"No worries","2014","North Rhine-Westphalia","direct migration background","320","0.224728263284041","0.202495441720535","0.246961084847548","3"
"No worries","2014","North Rhine-Westphalia","indirect migration background","138","0.239785861463552","0.203264395930159","0.276307326996945","3"
"No worries","2014","Hesse","no migration background","332","0.262731457016949","0.238401051834249","0.28706186219965","3"
"No worries","2014","Hesse","direct migration background","128","0.323670615969186","0.280632730061575","0.366708501876797","3"
"No worries","2014","Hesse","indirect migration background","52","0.305786289892636","0.235485255216735","0.376087324568537","3"
"No worries","2014","Rhineland-Palatinate,Saarland","no migration background","293","0.26179802400207","0.235688140447155","0.287907907556985","3"
"No worries","2014","Rhineland-Palatinate,Saarland","direct migration background","83","0.21190656851174","0.170434591565112","0.253378545458369","3"
"No worries","2014","Rhineland-Palatinate,Saarland","indirect migration background","23","","","","3"
"No worries","2014","Baden-Württemberg","no migration background","712","0.310469087736288","0.291001852479677","0.329936322992899","3"
"No worries","2014","Baden-Württemberg","direct migration background","217","0.286974351025168","0.254294256701319","0.319654445349018","3"
"No worries","2014","Baden-Württemberg","indirect migration background","95","0.292900803074021","0.242564221324143","0.3432373848239","3"
"No worries","2014","Bavaria","no migration background","907","0.298213143116947","0.282402261887384","0.31402402434651","3"
"No worries","2014","Bavaria","direct migration background","238","0.275132121967075","0.245659832456539","0.304604411477611","3"
"No worries","2014","Bavaria","indirect migration background","81","0.288819692831308","0.236925645582903","0.340713740079712","3"
"No worries","2014","Berlin","no migration background","192","0.238704393105539","0.209015611980488","0.268393174230589","3"
"No worries","2014","Berlin","direct migration background","38","0.37807867037489","0.295976524889226","0.460180815860554","3"
"No worries","2014","Berlin","indirect migration background","19","","","","3"
"No worries","2014","Brandenburg","no migration background","187","0.223369965700514","0.196353273064227","0.250386658336801","3"
"No worries","2014","Brandenburg","direct migration background","25","","","","3"
"No worries","2014","Brandenburg","indirect migration background","5","","","","3"
"No worries","2014","Mecklenburg-Western Pomerania","no migration background","120","0.197494142591148","0.163632965917244","0.231355319265053","3"
"No worries","2014","Mecklenburg-Western Pomerania","direct migration background","5","","","","3"
"No worries","2014","Mecklenburg-Western Pomerania","indirect migration background","4","","","","3"
"No worries","2014","Saxony","no migration background","397","0.252342085473796","0.230491729496289","0.274192441451304","3"
"No worries","2014","Saxony","direct migration background","19","","","","3"
"No worries","2014","Saxony","indirect migration background","2","","","","3"
"No worries","2014","Saxony-Anhalt","no migration background","195","0.231685050588471","0.203665726068595","0.259704375108347","3"
"No worries","2014","Saxony-Anhalt","direct migration background","16","","","","3"
"Some worries","2014","Hamburg","direct migration background","69","0.570095827796598","0.47758096485893","0.662610690734266","2"
"Some worries","2014","Hamburg","indirect migration background","21","","","","2"
"Some worries","2014","Hesse","direct migration background","261","0.557238231393066","0.511547756295374","0.602928706490757","2"
"Some worries","2014","Hesse","indirect migration background","99","0.537413885287078","0.461336275962926","0.61349149461123","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","no migration background","661","0.618539483042447","0.589689692715447","0.647389273369446","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","direct migration background","237","0.623048640717414","0.573867645996631","0.672229635438196","2"
"Some worries","2014","Berlin","direct migration background","75","0.495643142406221","0.410988806365657","0.580297478446785","2"
"Some worries","2014","Berlin","indirect migration background","35","0.602786320419313","0.480986670911261","0.724585969927365","2"
"Some worries","2014","Brandenburg","no migration background","594","0.628415131736881","0.597070365928283","0.659759897545479","2"
"Some worries","2014","Brandenburg","direct migration background","62","0.678311931187781","0.588100477019165","0.768523385356397","2"
"Some worries","2014","Brandenburg","indirect migration background","7","","","","2"
"Some worries","2014","Mecklenburg-Western Pomerania","no migration background","328","0.649424586505233","0.608840486337957","0.690008686672509","2"
"Some worries","2014","Saxony-Anhalt","direct migration background","41","0.652971218396412","0.538988120353667","0.766954316439157","2"
"Some worries","2014","Saxony-Anhalt","indirect migration background","18","","","","2"
"Some worries","2014","Thuringia","no migration background","530","0.5214273047516","0.489476180960154","0.553378428543047","2"
"Some worries","2014","Thuringia","direct migration background","19","","","","2"
"Some worries","2014","Thuringia","indirect migration background","12","","","","2"
"Some worries","2014","Hamburg","no migration background","174","0.616819209138992","0.561528688919346","0.672109729358638","2"
"Some worries","2014","Schleswig-Holstein","no migration background","414","0.567204699877551","0.530316059197469","0.604093340557632","2"
"Some worries","2014","Schleswig-Holstein","direct migration background","115","0.554509718704614","0.481288802983024","0.627730634426203","2"
"Some worries","2014","Schleswig-Holstein","indirect migration background","34","0.629578219995637","0.501952016299114","0.75720442369216","2"
"Some worries","2014","Lower Saxony","no migration background","1248","0.630546859848125","0.609415006060265","0.651678713635984","2"
"Some worries","2014","Lower Saxony","direct migration background","260","0.491668698425275","0.446898394666239","0.536439002184311","2"
"Some worries","2014","Lower Saxony","indirect migration background","63","0.577641117411613","0.4877557573958","0.667526477427426","2"
"Some worries","2014","Bremen","no migration background","77","0.607164489404411","0.525681472723089","0.688647506085733","2"
"Some worries","2014","Bremen","direct migration background","36","0.536307061458688","0.415076138535091","0.657537984382284","2"
"Some worries","2014","Bremen","indirect migration background","8","","","","2"
"Some worries","2014","North Rhine-Westphalia","no migration background","2274","0.619004131034785","0.603467182903685","0.634541079165885","2"
"Some worries","2014","North Rhine-Westphalia","direct migration background","777","0.598453000039046","0.572342091962294","0.624563908115798","2"
"Some worries","2014","North Rhine-Westphalia","indirect migration background","300","0.612701514071398","0.571032251409132","0.654370776733664","2"
"Some worries","2014","Hesse","no migration background","766","0.609809652168086","0.582843693764077","0.636775610572096","2"
"Some worries","2014","Rhineland-Palatinate,Saarland","indirect migration background","75","0.628534274275703","0.541718535141843","0.715350013409563","2"
"Some worries","2014","Baden-Württemberg","no migration background","1233","0.583128001440559","0.562383570083155","0.603872432797963","2"
"Some worries","2014","Baden-Württemberg","direct migration background","414","0.603707985329725","0.568370934215193","0.639045036444256","2"
"Some worries","2014","Baden-Württemberg","indirect migration background","173","0.584495484443792","0.529987299460351","0.639003669427234","2"
"Some worries","2014","Bavaria","no migration background","1949","0.59796370004587","0.581017976580254","0.614909423511486","2"
"Some worries","2014","Bavaria","direct migration background","506","0.578098416412794","0.54550572190117","0.610691110924417","2"
"Some worries","2014","Bavaria","indirect migration background","178","0.632611990678465","0.577411176995337","0.687812804361593","2"
"Some worries","2014","Berlin","no migration background","488","0.60679825758756","0.572779740392666","0.640816774782455","2"
"Some worries","2014","Mecklenburg-Western Pomerania","direct migration background","12","","","","2"
"Some worries","2014","Mecklenburg-Western Pomerania","indirect migration background","6","","","","2"
"Some worries","2014","Saxony","no migration background","927","0.605573889376626","0.580988414318106","0.630159364435146","2"
"Some worries","2014","Saxony","direct migration background","47","0.627663226997493","0.519685535983005","0.735640918011982","2"
"Some worries","2014","Saxony","indirect migration background","20","","","","2"
"Some worries","2014","Saxony-Anhalt","no migration background","565","0.624612901693115","0.592455262367964","0.656770541018265","2"
"Big worries","2015","Schleswig-Holstein","indirect migration background","16","","","","1"
"Big worries","2015","Hamburg","no migration background","35","0.133509423528314","0.0946966243365416","0.172322222720087","1"
"Big worries","2015","Hamburg","direct migration background","11","","","","1"
"Big worries","2015","Hamburg","indirect migration background","2","","","","1"
"Big worries","2015","Lower Saxony","no migration background","256","0.145487575482569","0.129519545241217","0.161455605723921","1"
"Big worries","2015","Lower Saxony","direct migration background","56","0.192864828501043","0.155310083569172","0.230419573432914","1"
"Big worries","2015","Lower Saxony","indirect migration background","13","","","","1"
"Big worries","2015","Bremen","no migration background","22","","","","1"
"Big worries","2015","Bremen","direct migration background","8","","","","1"
"Big worries","2015","Bremen","indirect migration background","2","","","","1"
"Big worries","2015","North Rhine-Westphalia","no migration background","610","0.158588121156652","0.146537751076488","0.170638491236816","1"
"Big worries","2015","Schleswig-Holstein","no migration background","100","0.12547473541607","0.100503555277366","0.150445915554773","1"
"Big worries","2015","Schleswig-Holstein","direct migration background","23","","","","1"
"Big worries","2015","North Rhine-Westphalia","direct migration background","213","0.190869191036116","0.168224901621006","0.213513480451226","1"
"Big worries","2015","North Rhine-Westphalia","indirect migration background","93","0.213440477273492","0.17635824601351","0.250522708533474","1"
"Big worries","2015","Hesse","no migration background","196","0.158184564990372","0.137460129735716","0.178909000245029","1"
"Big worries","2015","Hesse","direct migration background","53","0.106317291894267","0.0747811406921246","0.13785344309641","1"
"Big worries","2015","Hesse","indirect migration background","12","","","","1"
"Big worries","2015","Rhineland-Palatinate,Saarland","no migration background","144","0.138513299842964","0.117569283301912","0.159457316384017","1"
"Big worries","2015","Rhineland-Palatinate,Saarland","direct migration background","47","0.110275872749789","0.0763256873427632","0.144226058156814","1"
"Big worries","2015","Rhineland-Palatinate,Saarland","indirect migration background","24","","","","1"
"Big worries","2015","Baden-Württemberg","no migration background","275","0.140519463023581","0.125504935519956","0.155533990527206","1"
"Big worries","2015","Baden-Württemberg","direct migration background","104","0.15549640978364","0.127177032363646","0.183815787203634","1"
"Big worries","2015","Baden-Württemberg","indirect migration background","41","0.116073965402299","0.0796451339962971","0.152502796808301","1"
"Big worries","2015","Bavaria","no migration background","448","0.14371679347391","0.131244531805545","0.156189055142275","1"
"Big worries","2015","Bavaria","direct migration background","101","0.160928249800916","0.133879906666487","0.187976592935345","1"
"Big worries","2015","Berlin","indirect migration background","7","","","","1"
"Big worries","2015","Brandenburg","no migration background","123","0.167730719400835","0.142960456728691","0.192500982072978","1"
"Big worries","2015","Brandenburg","direct migration background","12","","","","1"
"Big worries","2015","Brandenburg","indirect migration background","","","","","1"
"Big worries","2015","Mecklenburg-Western Pomerania","no migration background","81","0.150544436069483","0.120013123834814","0.181075748304153","1"
"Big worries","2015","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
