"plh0036","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","2004","(Married) couple without C. ","higher vocational","84","0.128242744930054","0.10110161016719","0.155383879692917"
"No worries","2004","(Married) couple without C. ","higher education","248","0.14503610190095","0.128121845108955","0.161950358692945"
"No worries","2004","Single parent ","in school","20","","",""
"No worries","2004","Single parent ","inadequately","3","","",""
"No worries","2004","Single parent ","general elemantary","51","0.25195606338902","0.195229980842894","0.308682145935146"
"No worries","2004","Single parent ","middle vocational","94","0.16208725869166","0.130623064106021","0.1935514532773"
"No worries","2004","Single parent ","vocational + Abi","6","","",""
"No worries","2004","Single parent ","higher vocational","5","","",""
"No worries","2004","Single parent ","higher education","10","","",""
"No worries","2004","Couple + C. LE 16 ","in school","","","",""
"No worries","2004","Couple + C. LE 16 ","inadequately","9","","",""
"No worries","2004","Couple + C. LE 16 ","general elemantary","51","0.169546014630052","0.127155721194771","0.211936308065334"
"No worries","2004","Couple + C. LE 16 ","middle vocational","280","0.139029040742896","0.123930250337541","0.154127831148251"
"No worries","2004","Couple + C. LE 16 ","vocational + Abi","38","0.0864504250577833","0.0561296186538033","0.116771231461763"
"No worries","2004","Couple + C. LE 16 ","higher vocational","65","0.118139465734522","0.0877023376115811","0.148576593857463"
"No worries","2004","Couple + C. LE 16 ","higher education","130","0.118741748823505","0.0978840964956529","0.139599401151358"
"No worries","2004","Couple + C. GT 16 ","in school","66","0.270527159826308","0.218400969032596","0.32265335062002"
"No worries","2004","Couple + C. GT 16 ","inadequately","18","","",""
"No worries","2004","Couple + C. GT 16 ","general elemantary","87","0.186438738302097","0.15163396887313","0.221243507731064"
"No worries","2004","Couple + C. GT 16 ","middle vocational","312","0.160983238241301","0.144383601693627","0.177582874788976"
"No worries","2004","Couple + C. GT 16 ","vocational + Abi","30","0.178760629483329","0.124280000999983","0.233241257966674"
"No worries","2004","Couple + C. GT 16 ","higher vocational","32","0.137759881166308","0.0932189116721434","0.182300850660472"
"No worries","2004","Couple + C. GT 16 ","higher education","112","0.177648958954626","0.148857497292392","0.20644042061686"
"No worries","2004","Couple + C. LE and GT 16","in school","62","0.274964013152013","0.221104324562706","0.328823701741321"
"No worries","2004","Couple + C. LE and GT 16","inadequately","7","","",""
"No worries","2004","Couple + C. LE and GT 16","general elemantary","70","0.310609114296617","0.254361865689281","0.366856362903953"
"No worries","2004","Couple + C. LE and GT 16","middle vocational","119","0.195167308996513","0.165973698899157","0.22436091909387"
"No worries","2004","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"No worries","2004","Couple + C. LE and GT 16","higher vocational","20","","",""
"No worries","2004","Couple + C. LE and GT 16","higher education","55","0.198722801278691","0.152149311680455","0.245296290876928"
"Big worries","2005","1-pers.-HH","in school","1","","",""
"Big worries","2005","1-pers.-HH","inadequately","6","","",""
"Big worries","2005","1-pers.-HH","general elemantary","106","0.230134119363654","0.190210289556835","0.270057949170473"
"Big worries","2005","1-pers.-HH","middle vocational","474","0.326450592613457","0.302992788196953","0.349908397029962"
"Big worries","2005","1-pers.-HH","vocational + Abi","52","0.308706557191266","0.240650685070171","0.376762429312361"
"Big worries","2005","1-pers.-HH","higher vocational","61","0.340224664302241","0.274064600825837","0.406384727778645"
"Big worries","2005","1-pers.-HH","higher education","150","0.28764254689529","0.250151322275468","0.325133771515112"
"Big worries","2005","(Married) couple without C. ","in school","1","","",""
"Big worries","2005","(Married) couple without C. ","inadequately","13","","",""
"Big worries","2005","(Married) couple without C. ","general elemantary","202","0.294940396345221","0.260939598088169","0.328941194602274"
"Big worries","2005","(Married) couple without C. ","middle vocational","1051","0.295398447139301","0.280618140293608","0.310178753984993"
"Big worries","2005","(Married) couple without C. ","vocational + Abi","88","0.218195248637329","0.17498703315127","0.261403464123388"
"Big worries","2005","(Married) couple without C. ","higher vocational","174","0.326813091908247","0.28803401323049","0.365592170586004"
"Big worries","2005","(Married) couple without C. ","higher education","418","0.243162412543927","0.22251310958906","0.263811715498793"
"Big worries","2005","Single parent ","in school","23","","",""
"Big worries","2005","Single parent ","inadequately","5","","",""
"Big worries","2005","Single parent ","general elemantary","44","0.243594978896843","0.184977673749149","0.302212284044538"
"Big worries","2005","Single parent ","middle vocational","147","0.28440437003752","0.245960931348067","0.322847808726974"
"Big worries","2005","Single parent ","vocational + Abi","12","","",""
"Big worries","2005","Single parent ","higher vocational","13","","",""
"Big worries","2005","Single parent ","higher education","31","0.290566944915852","0.208647707477943","0.372486182353762"
"Big worries","2005","Couple + C. LE 16 ","in school","1","","",""
"Big worries","2005","Couple + C. LE 16 ","inadequately","12","","",""
"Big worries","2005","Couple + C. LE 16 ","general elemantary","86","0.318942751045091","0.26355524418173","0.374330257908453"
"Big worries","2005","Couple + C. LE 16 ","middle vocational","499","0.279022922288672","0.258529247055227","0.299516597522116"
"Big worries","2005","Couple + C. LE 16 ","vocational + Abi","94","0.300220012543284","0.249522827542223","0.350917197544345"
"Big worries","2005","Couple + C. LE 16 ","higher vocational","117","0.322480491964451","0.277235679883862","0.36772530404504"
"Big worries","2005","Couple + C. LE 16 ","higher education","220","0.281552037629279","0.250954530764388","0.31214954449417"
"Big worries","2005","Couple + C. GT 16 ","in school","72","0.302535934573228","0.247229640845743","0.357842228300713"
"Big worries","2005","Couple + C. GT 16 ","inadequately","13","","",""
"Big worries","2005","Couple + C. GT 16 ","general elemantary","111","0.247071373095533","0.206162051957093","0.287980694233973"
"Big worries","2005","Couple + C. GT 16 ","middle vocational","475","0.278988845243049","0.258100539197025","0.299877151289073"
"Big worries","2005","Couple + C. GT 16 ","vocational + Abi","41","0.317958186887909","0.248565205717378","0.38735116805844"
"Big worries","2005","Couple + C. GT 16 ","higher vocational","65","0.295002441436493","0.233174959451868","0.356829923421117"
"Big worries","2005","Couple + C. GT 16 ","higher education","150","0.248560985499438","0.214786703963708","0.282335267035168"
"Big worries","2005","Couple + C. LE and GT 16","in school","75","0.259088651882116","0.204993899197097","0.313183404567135"
"Big worries","2005","Couple + C. LE and GT 16","inadequately","6","","",""
"Big worries","2005","Couple + C. LE and GT 16","general elemantary","50","0.199451839715189","0.149210905150823","0.249692774279556"
"Big worries","2005","Couple + C. LE and GT 16","middle vocational","171","0.31665967377477","0.281143981118007","0.352175366431533"
"Big worries","2005","Couple + C. LE and GT 16","vocational + Abi","15","","",""
"Big worries","2005","Couple + C. LE and GT 16","higher vocational","25","","",""
"Big worries","2005","Couple + C. LE and GT 16","higher education","74","0.240785035029323","0.191490781381325","0.290079288677321"
"Some worries","2005","1-pers.-HH","in school","1","","",""
"Some worries","2005","1-pers.-HH","inadequately","14","","",""
"Some worries","2005","1-pers.-HH","general elemantary","258","0.600925419836634","0.554476943314975","0.647373896358293"
"Some worries","2005","1-pers.-HH","middle vocational","845","0.541169594342683","0.516241637165556","0.566097551519811"
"Some worries","2005","1-pers.-HH","vocational + Abi","105","0.571105197765598","0.498193887012811","0.644016508518385"
"Some worries","2005","1-pers.-HH","higher vocational","122","0.606164937557767","0.537936162721584","0.67439371239395"
"Some worries","2005","1-pers.-HH","higher education","332","0.599986634778429","0.559411299539297","0.640561970017561"
"Some worries","2005","(Married) couple without C. ","in school","3","","",""
"Some worries","2005","(Married) couple without C. ","inadequately","33","0.652494896314287","0.532999182824924","0.77199060980365"
"Some worries","2005","(Married) couple without C. ","general elemantary","390","0.551463167784984","0.514380892065602","0.588545443504365"
"Some worries","2005","(Married) couple without C. ","middle vocational","2131","0.577160655482206","0.561156100500809","0.593165210463602"
"Some worries","2005","(Married) couple without C. ","vocational + Abi","206","0.637130573285647","0.586828724784248","0.687432421787046"
"Some worries","2005","(Married) couple without C. ","higher vocational","317","0.556970253063463","0.515901418626892","0.598039087500033"
"Some worries","2005","(Married) couple without C. ","higher education","1039","0.639231358150465","0.616116073044118","0.662346643256812"
"Some worries","2005","Single parent ","in school","57","0.55814529379611","0.462239939341239","0.654050648250982"
"Some worries","2005","Single parent ","inadequately","10","","",""
"Some worries","2005","Single parent ","general elemantary","118","0.502682633251675","0.43440503525267","0.57096023125068"
"Some worries","2005","Single parent ","middle vocational","317","0.578796253671573","0.536720759698476","0.62087174764467"
"Some worries","2005","Single parent ","vocational + Abi","24","","",""
"Some worries","2005","Single parent ","higher vocational","34","0.647251511174962","0.517379508759928","0.777123513589995"
"Some worries","2005","Single parent ","higher education","77","0.641476836094102","0.554948931489422","0.728004740698782"
"Some worries","2005","Couple + C. LE 16 ","in school","1","","",""
"Some worries","2005","Couple + C. LE 16 ","inadequately","18","","",""
"Some worries","2005","Couple + C. LE 16 ","general elemantary","136","0.50306956594844","0.443650549445089","0.562488582451791"
"Some worries","2005","Couple + C. LE 16 ","middle vocational","1113","0.596918812552154","0.574506169354582","0.619331455749727"
"Some worries","2005","Couple + C. LE 16 ","vocational + Abi","187","0.596418404771151","0.542152823207568","0.650683986334735"
"Some worries","2005","Couple + C. LE 16 ","higher vocational","243","0.575832557309502","0.527994565942285","0.623670548676719"
"Some worries","2005","Couple + C. LE 16 ","higher education","486","0.553148505260455","0.519325552120094","0.586971458400815"
"Some worries","2005","Couple + C. GT 16 ","in school","135","0.512149837454431","0.451967798054088","0.572331876854774"
"Some worries","2005","Couple + C. GT 16 ","inadequately","20","","",""
"Some worries","2005","Couple + C. GT 16 ","general elemantary","233","0.602755127699887","0.556342756146661","0.649167499253112"
"Some worries","2005","Couple + C. GT 16 ","middle vocational","1025","0.572263707438947","0.549221453265757","0.595305961612136"
"Some worries","2005","Couple + C. GT 16 ","vocational + Abi","108","0.490298129353499","0.41580550556181","0.564790753145188"
"Some worries","2005","Couple + C. GT 16 ","higher vocational","114","0.61586353174265","0.549921858705691","0.681805204779608"
"Some worries","2005","Couple + C. GT 16 ","higher education","386","0.61490681739438","0.576878217391028","0.652935417397732"
"Some worries","2005","Couple + C. LE and GT 16","in school","119","0.524298519346872","0.46263839618772","0.585958642506024"
"Some worries","2005","Couple + C. LE and GT 16","inadequately","17","","",""
"Some worries","2005","Couple + C. LE and GT 16","general elemantary","140","0.553021450855135","0.490510042483816","0.615532859226453"
"Some worries","2005","Couple + C. LE and GT 16","middle vocational","389","0.545714075165441","0.507699284613669","0.583728865717213"
"Some worries","2005","Couple + C. LE and GT 16","vocational + Abi","33","0.663979841902074","0.541357169608472","0.786602514195677"
"Some worries","2005","Couple + C. LE and GT 16","higher vocational","60","0.645299896966686","0.553351772177243","0.737248021756128"
"Some worries","2005","Couple + C. LE and GT 16","higher education","172","0.617609474488772","0.561580882832501","0.673638066145043"
"No worries","2005","1-pers.-HH","in school","2","","",""
"No worries","2005","1-pers.-HH","inadequately","6","","",""
"No worries","2005","1-pers.-HH","general elemantary","63","0.168940460799712","0.133400490531959","0.204480431067465"
"No worries","2005","1-pers.-HH","middle vocational","216","0.13237981304386","0.115425913445392","0.149333712642327"
"No worries","2005","1-pers.-HH","vocational + Abi","20","","",""
"No worries","2005","1-pers.-HH","higher vocational","14","","",""
"No worries","2005","1-pers.-HH","higher education","78","0.11237081832628","0.086213294165958","0.138528342486603"
"No worries","2005","(Married) couple without C. ","in school","","","",""
"No worries","2005","(Married) couple without C. ","inadequately","15","","",""
"No worries","2005","(Married) couple without C. ","general elemantary","99","0.153596435869795","0.126712776861728","0.180480094877862"
"No worries","2005","(Married) couple without C. ","middle vocational","478","0.127440897378494","0.116637524015269","0.138244270741718"
"No worries","2005","(Married) couple without C. ","vocational + Abi","57","0.144674178077024","0.107873498692054","0.181474857461994"
"No worries","2005","(Married) couple without C. ","higher vocational","71","0.11621665502829","0.0897202456359694","0.142713064420611"
"No worries","2005","(Married) couple without C. ","higher education","201","0.117606229305608","0.102100142617928","0.133112315993289"
"No worries","2005","Single parent ","in school","23","","",""
"No worries","2005","Single parent ","inadequately","3","","",""
"No worries","2005","Single parent ","general elemantary","44","0.253722387851482","0.194300823298366","0.313143952404599"
"No worries","2005","Single parent ","middle vocational","65","0.136799376290907","0.107516199706608","0.166082552875206"
"No worries","2005","Single parent ","vocational + Abi","5","","",""
"No worries","2005","Single parent ","higher vocational","5","","",""
"No worries","2005","Single parent ","higher education","10","","",""
"No worries","2005","Couple + C. LE 16 ","in school","","","",""
"No worries","2005","Couple + C. LE 16 ","inadequately","4","","",""
"No worries","2005","Couple + C. LE 16 ","general elemantary","50","0.177987683006469","0.132530996397854","0.223444369615084"
"No worries","2005","Couple + C. LE 16 ","middle vocational","228","0.124058265159174","0.108996022468757","0.139120507849591"
"No worries","2005","Couple + C. LE 16 ","vocational + Abi","33","0.103361582685565","0.069689381028603","0.137033784342527"
"No worries","2005","Couple + C. LE 16 ","higher vocational","50","0.101686950726047","0.0724317805252546","0.130942120926839"
"No worries","2005","Couple + C. LE 16 ","higher education","124","0.165299457110266","0.140029174060716","0.190569740159816"
"No worries","2005","Couple + C. GT 16 ","in school","58","0.185314227972341","0.13853267849323","0.232095777451452"
"No worries","2005","Couple + C. GT 16 ","inadequately","12","","",""
"No worries","2005","Couple + C. GT 16 ","general elemantary","83","0.15017349920458","0.116289400461516","0.184057597947644"
"No worries","2005","Couple + C. GT 16 ","middle vocational","271","0.148747447318004","0.132174765788276","0.165320128847733"
"No worries","2005","Couple + C. GT 16 ","vocational + Abi","24","","",""
"No worries","2005","Couple + C. GT 16 ","higher vocational","30","0.0891340268208577","0.0505040941808622","0.127763959460853"
"No worries","2005","Couple + C. GT 16 ","higher education","93","0.136532197106181","0.109699558470063","0.1633648357423"
"No worries","2005","Couple + C. LE and GT 16","in school","58","0.216612828771012","0.165752620390435","0.26747303715159"
"No worries","2005","Couple + C. LE and GT 16","inadequately","6","","",""
"No worries","2005","Couple + C. LE and GT 16","general elemantary","53","0.247526709429676","0.193263992761957","0.301789426097395"
"No worries","2005","Couple + C. LE and GT 16","middle vocational","99","0.137626251059789","0.11132334174657","0.163929160373008"
"No worries","2005","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"No worries","2005","Couple + C. LE and GT 16","higher vocational","19","","",""
"No worries","2005","Couple + C. LE and GT 16","higher education","43","0.141605490481905","0.101409504924234","0.181801476039575"
"Big worries","2006","1-pers.-HH","in school","1","","",""
"Big worries","2006","1-pers.-HH","inadequately","2","","",""
"Big worries","2006","1-pers.-HH","general elemantary","114","0.224042582076782","0.186935103025448","0.261150061128116"
"Big worries","2006","1-pers.-HH","middle vocational","455","0.279366488293641","0.258056404936698","0.300676571650584"
"Big worries","2006","1-pers.-HH","vocational + Abi","51","0.230453907372043","0.169770272925663","0.291137541818422"
"Big worries","2006","1-pers.-HH","higher vocational","66","0.312385536799494","0.252094448535836","0.372676625063152"
"Big worries","2006","1-pers.-HH","higher education","183","0.28472046762618","0.250001005718516","0.319439929533844"
"Big worries","2006","(Married) couple without C. ","in school","1","","",""
"Big worries","2006","(Married) couple without C. ","inadequately","13","","",""
"Big worries","2006","(Married) couple without C. ","general elemantary","220","0.28752095900518","0.254910791325636","0.320131126684724"
"Big worries","2006","(Married) couple without C. ","middle vocational","1178","0.284447422734401","0.270709774201542","0.298185071267261"
"Big worries","2006","(Married) couple without C. ","vocational + Abi","101","0.314949415269524","0.266900610313448","0.3629982202256"
"Big worries","2006","(Married) couple without C. ","higher vocational","174","0.264053595884284","0.229658022927294","0.298449168841274"
"Big worries","2006","(Married) couple without C. ","higher education","474","0.260154254452284","0.240248514417223","0.280059994487345"
"Big worries","2006","Single parent ","in school","15","","",""
"Big worries","2006","Single parent ","inadequately","4","","",""
"Big worries","2006","Single parent ","general elemantary","52","0.242963946351171","0.184539834863445","0.301388057838897"
"Big worries","2006","Single parent ","middle vocational","156","0.272557677228727","0.236475008584555","0.3086403458729"
"Big worries","2006","Single parent ","vocational + Abi","15","","",""
"Big worries","2006","Single parent ","higher vocational","7","","",""
"Big worries","2006","Single parent ","higher education","43","0.287520985581067","0.215090186879173","0.359951784282961"
"Big worries","2006","Couple + C. LE 16 ","in school","","","",""
"Big worries","2006","Couple + C. LE 16 ","inadequately","12","","",""
"Big worries","2006","Couple + C. LE 16 ","general elemantary","75","0.289757430660715","0.235444737994202","0.344070123327229"
"Big worries","2006","Couple + C. LE 16 ","middle vocational","502","0.275542964945152","0.255474433203932","0.295611496686372"
"Big worries","2006","Couple + C. LE 16 ","vocational + Abi","114","0.301949304190737","0.254850253089798","0.349048355291676"
"Big worries","2006","Couple + C. LE 16 ","higher vocational","96","0.276736231535247","0.232783292444569","0.320689170625925"
"Big worries","2006","Couple + C. LE 16 ","higher education","235","0.272187263168276","0.24353546065108","0.300839065685472"
"Big worries","2006","Couple + C. GT 16 ","in school","35","0.251567818339967","0.188527824006993","0.314607812672941"
"Big worries","2006","Couple + C. GT 16 ","inadequately","8","","",""
"Big worries","2006","Couple + C. GT 16 ","general elemantary","95","0.239840985443825","0.199576686428951","0.2801052844587"
"Big worries","2006","Couple + C. GT 16 ","middle vocational","461","0.24415021751079","0.224511114799354","0.263789320222225"
"Big worries","2006","Couple + C. GT 16 ","vocational + Abi","39","0.172386281818627","0.115270169129277","0.229502394507977"
"Big worries","2006","Couple + C. GT 16 ","higher vocational","59","0.344862851084779","0.280575169503244","0.409150532666313"
"Big worries","2006","Couple + C. GT 16 ","higher education","176","0.290213715581937","0.255509025178305","0.32491840598557"
"Big worries","2006","Couple + C. LE and GT 16","in school","28","","",""
"Big worries","2006","Couple + C. LE and GT 16","inadequately","7","","",""
"Big worries","2006","Couple + C. LE and GT 16","general elemantary","49","0.245462004605346","0.188464121164907","0.302459888045785"
"Big worries","2006","Couple + C. LE and GT 16","middle vocational","145","0.280146860744623","0.244422161846873","0.315871559642374"
"Big worries","2006","Couple + C. LE and GT 16","vocational + Abi","14","","",""
"Big worries","2006","Couple + C. LE and GT 16","higher vocational","28","","",""
"Big worries","2006","Couple + C. LE and GT 16","higher education","57","0.194193929149726","0.145830774511617","0.242557083787835"
"Some worries","2006","1-pers.-HH","in school","4","","",""
"Some worries","2006","1-pers.-HH","inadequately","18","","",""
"Some worries","2006","1-pers.-HH","general elemantary","286","0.571254697788805","0.527210185915471","0.615299209662138"
"Some worries","2006","1-pers.-HH","middle vocational","982","0.567558189997893","0.544028846886919","0.591087533108866"
"Some worries","2006","1-pers.-HH","vocational + Abi","112","0.642250788121747","0.573178492094857","0.711323084148638"
"Some worries","2006","1-pers.-HH","higher vocational","137","0.588851901410433","0.524843446145582","0.652860356675284"
"Some worries","2006","1-pers.-HH","higher education","389","0.587359685643988","0.549483726640429","0.625235644647547"
"Some worries","2006","(Married) couple without C. ","in school","5","","",""
"Some worries","2006","(Married) couple without C. ","inadequately","38","0.584034793271461","0.466885007757745","0.701184578785178"
"Some worries","2006","(Married) couple without C. ","general elemantary","418","0.580682709558186","0.54512997061816","0.616235448498212"
"Some worries","2006","(Married) couple without C. ","middle vocational","2459","0.597586525099655","0.582654205392726","0.612518844806584"
"Some worries","2006","(Married) couple without C. ","vocational + Abi","211","0.562674472545635","0.511360943103125","0.613988001988145"
"Some worries","2006","(Married) couple without C. ","higher vocational","374","0.62812473264848","0.590414865171797","0.665834600125163"
"Some worries","2006","(Married) couple without C. ","higher education","1179","0.622648302906956","0.600655183637095","0.644641422176818"
"Some worries","2006","Single parent ","in school","32","0.541105088418053","0.413954165971576","0.668256010864529"
"Some worries","2006","Single parent ","inadequately","14","","",""
"Some worries","2006","Single parent ","general elemantary","106","0.490060889940271","0.421960891601196","0.558160888279347"
"Some worries","2006","Single parent ","middle vocational","344","0.571553756718615","0.531453526182098","0.611653987255132"
"Some worries","2006","Single parent ","vocational + Abi","26","","",""
"Some worries","2006","Single parent ","higher vocational","39","0.645857387020307","0.518299117063675","0.77341565697694"
"Some worries","2006","Single parent ","higher education","93","0.628409829616316","0.551078397167735","0.705741262064898"
"Some worries","2006","Couple + C. LE 16 ","in school","","","",""
"Some worries","2006","Couple + C. LE 16 ","inadequately","10","","",""
"Some worries","2006","Couple + C. LE 16 ","general elemantary","150","0.550794687481587","0.491242460427956","0.610346914535219"
"Some worries","2006","Couple + C. LE 16 ","middle vocational","1198","0.612971102978235","0.591093168579579","0.634849037376892"
"Some worries","2006","Couple + C. LE 16 ","vocational + Abi","208","0.59709500012867","0.54677684560433","0.64741315465301"
"Some worries","2006","Couple + C. LE 16 ","higher vocational","259","0.639580899286554","0.592411733344656","0.686750065228452"
"Some worries","2006","Couple + C. LE 16 ","higher education","581","0.585854578092784","0.554145795347611","0.617563360837958"
"Some worries","2006","Couple + C. GT 16 ","in school","109","0.527190036027507","0.454656424185619","0.599723647869394"
"Some worries","2006","Couple + C. GT 16 ","inadequately","20","","",""
"Some worries","2006","Couple + C. GT 16 ","general elemantary","247","0.542985464107864","0.496010622309915","0.589960305905812"
"Some worries","2006","Couple + C. GT 16 ","middle vocational","1117","0.605391682286635","0.583046871575959","0.627736492997312"
"Some worries","2006","Couple + C. GT 16 ","vocational + Abi","102","0.59292073980866","0.518630585682848","0.667210893934472"
"Some worries","2006","Couple + C. GT 16 ","higher vocational","121","0.538378842997172","0.47095317020678","0.605804515787564"
"Some worries","2006","Couple + C. GT 16 ","higher education","402","0.594501035927116","0.556957377618799","0.632044694235434"
"Some worries","2006","Couple + C. LE and GT 16","in school","78","0.654696069996269","0.574786413385082","0.734605726607455"
"Some worries","2006","Couple + C. LE and GT 16","inadequately","16","","",""
"Some worries","2006","Couple + C. LE and GT 16","general elemantary","127","0.554558548939075","0.488732915030984","0.620384182847166"
"Some worries","2006","Couple + C. LE and GT 16","middle vocational","377","0.580354594178713","0.541095371602425","0.619613816755001"
"Some worries","2006","Couple + C. LE and GT 16","vocational + Abi","48","0.738726464032788","0.634306587633609","0.843146340431966"
"Some worries","2006","Couple + C. LE and GT 16","higher vocational","57","0.559989059301149","0.462698746507505","0.657279372094793"
"Some worries","2006","Couple + C. LE and GT 16","higher education","165","0.658237776809987","0.600250200236263","0.716225353383711"
"No worries","2006","1-pers.-HH","in school","","","",""
"No worries","2006","1-pers.-HH","inadequately","7","","",""
"No worries","2006","1-pers.-HH","general elemantary","85","0.204702720134414","0.168793681595034","0.240611758673793"
"No worries","2006","1-pers.-HH","middle vocational","266","0.153075321708466","0.135974548342965","0.170176095073968"
"No worries","2006","1-pers.-HH","vocational + Abi","22","","",""
"No worries","2006","1-pers.-HH","higher vocational","24","","",""
"No worries","2006","1-pers.-HH","higher education","77","0.127919846729832","0.10222340973518","0.153616283724484"
"No worries","2006","(Married) couple without C. ","in school","","","",""
"No worries","2006","(Married) couple without C. ","inadequately","17","","",""
"No worries","2006","(Married) couple without C. ","general elemantary","102","0.131796331436633","0.107424133286512","0.156168529586755"
"No worries","2006","(Married) couple without C. ","middle vocational","506","0.117966052165944","0.10814378376235","0.127788320569538"
"No worries","2006","(Married) couple without C. ","vocational + Abi","47","0.122376112184841","0.0884758224126755","0.156276401957006"
"No worries","2006","(Married) couple without C. ","higher vocational","83","0.107821671467236","0.0836218436305174","0.132021499303954"
"No worries","2006","(Married) couple without C. ","higher education","213","0.117197442640759","0.102603147318926","0.131791737962592"
"No worries","2006","Single parent ","in school","12","","",""
"No worries","2006","Single parent ","inadequately","5","","",""
"No worries","2006","Single parent ","general elemantary","49","0.266975163708558","0.206711199866785","0.327239127550331"
"No worries","2006","Single parent ","middle vocational","85","0.155888566052658","0.126493314530508","0.185283817574809"
"No worries","2006","Single parent ","vocational + Abi","4","","",""
"No worries","2006","Single parent ","higher vocational","8","","",""
"No worries","2006","Single parent ","higher education","14","","",""
"No worries","2006","Couple + C. LE 16 ","in school","","","",""
"No worries","2006","Couple + C. LE 16 ","inadequately","5","","",""
"No worries","2006","Couple + C. LE 16 ","general elemantary","43","0.159447881857697","0.115617788608309","0.203277975107086"
"No worries","2006","Couple + C. LE 16 ","middle vocational","204","0.111485932076613","0.0973489467324994","0.125622917420727"
"No worries","2006","Couple + C. LE 16 ","vocational + Abi","43","0.100955695680593","0.0700486411269451","0.13186275023424"
"No worries","2006","Couple + C. LE 16 ","higher vocational","43","0.083682869178199","0.0564779312709189","0.110887807085479"
"No worries","2006","Couple + C. LE 16 ","higher education","111","0.141958158738939","0.11949128545255","0.164425032025329"
"No worries","2006","Couple + C. GT 16 ","in school","38","0.221242145632526","0.160937947390056","0.281546343874997"
"No worries","2006","Couple + C. GT 16 ","inadequately","14","","",""
"No worries","2006","Couple + C. GT 16 ","general elemantary","90","0.217173550448311","0.178292102585846","0.256054998310776"
"No worries","2006","Couple + C. GT 16 ","middle vocational","260","0.150458100202575","0.134113453931875","0.166802746473274"
"No worries","2006","Couple + C. GT 16 ","vocational + Abi","27","","",""
"No worries","2006","Couple + C. GT 16 ","higher vocational","30","0.116758305918049","0.0733250769722139","0.160191534863885"
"No worries","2006","Couple + C. GT 16 ","higher education","79","0.115285248490946","0.0908647845424632","0.139705712439429"
"No worries","2006","Couple + C. LE and GT 16","in school","30","0.197413341674193","0.130515384701502","0.264311298646885"
"No worries","2006","Couple + C. LE and GT 16","inadequately","5","","",""
"No worries","2006","Couple + C. LE and GT 16","general elemantary","43","0.19997944645558","0.147004651193864","0.252954241717295"
"No worries","2006","Couple + C. LE and GT 16","middle vocational","85","0.139498545076664","0.111936312758343","0.167060777394985"
"No worries","2006","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"No worries","2006","Couple + C. LE and GT 16","higher vocational","15","","",""
"No worries","2006","Couple + C. LE and GT 16","higher education","35","0.147568294040287","0.104206438816472","0.190930149264103"
"Big worries","2007","1-pers.-HH","in school","","","",""
"Big worries","2007","1-pers.-HH","inadequately","5","","",""
"Big worries","2007","1-pers.-HH","general elemantary","130","0.290925184799579","0.247693530714555","0.334156838884602"
"Big worries","2007","1-pers.-HH","middle vocational","633","0.38662843268289","0.363152633871061","0.410104231494719"
"Big worries","2007","1-pers.-HH","vocational + Abi","82","0.471918979423163","0.399192459719035","0.54464549912729"
"Big worries","2007","1-pers.-HH","higher vocational","91","0.466364081551514","0.398404923076803","0.534323240026226"
"Big worries","2007","1-pers.-HH","higher education","264","0.452836564766194","0.413843245848919","0.49182988368347"
"Big worries","2007","(Married) couple without C. ","in school","","","",""
"Big worries","2007","(Married) couple without C. ","inadequately","13","","",""
"Big worries","2007","(Married) couple without C. ","general elemantary","236","0.328237315871968","0.292839484415657","0.363635147328279"
"Big worries","2007","(Married) couple without C. ","middle vocational","1429","0.375759359659528","0.36048069630357","0.391038023015486"
"Big worries","2007","(Married) couple without C. ","vocational + Abi","140","0.426169273684803","0.374727387842005","0.4776111595276"
"Big worries","2007","(Married) couple without C. ","higher vocational","227","0.419177693437882","0.378811957931942","0.459543428943823"
"Big worries","2007","(Married) couple without C. ","higher education","684","0.389163680334865","0.366596020704128","0.411731339965602"
"Big worries","2007","Single parent ","in school","20","","",""
"Big worries","2007","Single parent ","inadequately","4","","",""
"Big worries","2007","Single parent ","general elemantary","56","0.326447390171522","0.259596137276375","0.393298643066669"
"Big worries","2007","Single parent ","middle vocational","191","0.366840062431492","0.326266462660128","0.407413662202856"
"Big worries","2007","Single parent ","vocational + Abi","14","","",""
"Big worries","2007","Single parent ","higher vocational","17","","",""
"Big worries","2007","Single parent ","higher education","69","0.425139005351059","0.346805191310799","0.503472819391318"
"Big worries","2007","Couple + C. LE 16 ","in school","","","",""
"Big worries","2007","Couple + C. LE 16 ","inadequately","13","","",""
"Big worries","2007","Couple + C. LE 16 ","general elemantary","88","0.362323438115911","0.301256231564412","0.42339064466741"
"Big worries","2007","Couple + C. LE 16 ","middle vocational","592","0.379470024201907","0.356490579493126","0.402449468910688"
"Big worries","2007","Couple + C. LE 16 ","vocational + Abi","145","0.39994687724275","0.348986818529266","0.450906935956233"
"Big worries","2007","Couple + C. LE 16 ","higher vocational","135","0.450842244532393","0.399299511872097","0.502384977192689"
"Big worries","2007","Couple + C. LE 16 ","higher education","359","0.411307372642158","0.378590954638304","0.444023790646012"
