"plh0174","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2010","66 and older","Female","159","0.0874299863820817","0.0747888216156336","0.10007115114853","9"
"0 Completely dissatisfied","2011","16-34 y.","Male","10","","","","0"
"0 Completely dissatisfied","2011","16-34 y.","Female","15","","","","0"
"0 Completely dissatisfied","2011","35-65 y.","Female","46","0.00476217859635557","0.00321876459203374","0.0063055926006774","0"
"0 Completely dissatisfied","2011","35-65 y.","Male","29","","","","0"
"0 Completely dissatisfied","2011","66 and older","Male","20","","","","0"
"0 Completely dissatisfied","2011","66 and older","Female","19","","","","0"
"1 on Scale 1 to 10","2011","16-34 y.","Male","10","","","","1"
"1 on Scale 1 to 10","2011","16-34 y.","Female","9","","","","1"
"1 on Scale 1 to 10","2011","35-65 y.","Male","33","0.00667948436747567","0.00443757806802777","0.00892139066692356","1"
"1 on Scale 1 to 10","2011","35-65 y.","Female","56","0.00647253093617486","0.00467472351773886","0.00827033835461086","1"
"1 on Scale 1 to 10","2011","66 and older","Male","5","","","","1"
"1 on Scale 1 to 10","2011","66 and older","Female","15","","","","1"
"10 Completely satisfied","2011","16-34 y.","Male","189","0.0866409095319742","0.0741679908630646","0.0991138282008839","10"
"10 Completely satisfied","2011","16-34 y.","Female","272","0.0953653925431116","0.0852392411912698","0.105491543894953","10"
"10 Completely satisfied","2011","35-65 y.","Male","428","0.085827169826157","0.0781176410029675","0.0935366986493465","10"
"10 Completely satisfied","2011","35-65 y.","Female","403","0.0592687468747866","0.0539750164716577","0.0645624772779155","10"
"10 Completely satisfied","2011","66 and older","Male","126","0.0845315283900047","0.0702426394662229","0.0988204173137864","10"
"10 Completely satisfied","2011","66 and older","Female","149","0.0762134431223874","0.0649871896846293","0.0874396965601455","10"
"2 on Scale 1 to 10","2011","16-34 y.","Male","32","0.0199940271143426","0.0137874763628933","0.0262005778657919","2"
"2 on Scale 1 to 10","2011","16-34 y.","Female","43","0.011477977085632","0.0078056761247744","0.0151502780464895","2"
"2 on Scale 1 to 10","2011","35-65 y.","Male","86","0.0196290535792962","0.0158109633966366","0.0234471437619558","2"
"2 on Scale 1 to 10","2011","35-65 y.","Female","149","0.0195147909038738","0.0164136704484652","0.0226159113592824","2"
"2 on Scale 1 to 10","2011","66 and older","Male","20","","","","2"
"2 on Scale 1 to 10","2011","66 and older","Female","33","0.0202143581333705","0.0142600850979822","0.0261686311687587","2"
"3 on Scale 1 to 10","2011","16-34 y.","Male","43","0.017246285883194","0.0114738921211471","0.023018679645241","3"
"3 on Scale 1 to 10","2011","35-65 y.","Female","287","0.0340330969272275","0.029968214208104","0.038097979646351","3"
"3 on Scale 1 to 10","2011","35-65 y.","Male","128","0.0345074820539909","0.0294836816393904","0.0395312824685914","3"
"3 on Scale 1 to 10","2011","16-34 y.","Female","98","0.0359257665675433","0.0295096732078919","0.0423418599271948","3"
"3 on Scale 1 to 10","2011","66 and older","Male","36","0.03881174536616","0.0288907963483908","0.0487326943839292","3"
"3 on Scale 1 to 10","2011","66 and older","Female","68","0.0408597276357129","0.0324840099753496","0.0492354452960761","3"
"4 on Scale 1 to 10","2011","16-34 y.","Male","83","0.0512832974414485","0.041503225361685","0.061063369521212","4"
"4 on Scale 1 to 10","2011","35-65 y.","Male","194","0.0434216870824782","0.0378123066181905","0.0490310675467658","4"
"4 on Scale 1 to 10","2011","35-65 y.","Female","397","0.05042075682837","0.0455152210478198","0.0553262926089203","4"
"4 on Scale 1 to 10","2011","66 and older","Male","55","0.0414746628887672","0.0312332320972477","0.0517160936802866","4"
"4 on Scale 1 to 10","2011","66 and older","Female","104","0.0610570479395126","0.0509267845628881","0.0711873113161371","4"
"4 on Scale 1 to 10","2011","16-34 y.","Female","145","0.0426554894455074","0.0356886788214793","0.0496223000695354","4"
"5 on Scale 1 to 10","2011","16-34 y.","Male","294","0.149523239722964","0.133711801123644","0.165334678322283","5"
"5 on Scale 1 to 10","2011","16-34 y.","Female","473","0.118170059251627","0.107040997254085","0.12929912124917","5"
"5 on Scale 1 to 10","2011","35-65 y.","Male","777","0.161537302343598","0.151407999127392","0.171666605559803","5"
"5 on Scale 1 to 10","2011","35-65 y.","Female","1350","0.178697425987121","0.170108736501171","0.187286115473071","5"
"5 on Scale 1 to 10","2011","66 and older","Male","230","0.155256104071614","0.136654333798478","0.17385787434475","5"
"5 on Scale 1 to 10","2011","66 and older","Female","327","0.157914361841222","0.142485916109727","0.173342807572717","5"
"6 on Scale 1 to 10","2011","16-34 y.","Male","218","0.124597875258331","0.109954374037757","0.139241376478905","6"
"6 on Scale 1 to 10","2011","35-65 y.","Female","981","0.129116105955709","0.121598379824137","0.136633832087282","6"
"6 on Scale 1 to 10","2011","16-34 y.","Female","412","0.133199615255676","0.121485123586156","0.144914106925197","6"
"6 on Scale 1 to 10","2011","35-65 y.","Male","548","0.112094269248716","0.103411136905709","0.120777401591724","6"
"6 on Scale 1 to 10","2011","66 and older","Male","188","0.131018945899669","0.113687307959894","0.148350583839444","6"
"6 on Scale 1 to 10","2011","66 and older","Female","262","0.117108663981976","0.103504201950195","0.130713126013756","6"
"7 on Scale 1 to 10","2011","16-34 y.","Male","394","0.20389502593795","0.186031207517631","0.221758844358269","7"
"7 on Scale 1 to 10","2011","16-34 y.","Female","674","0.20866904644564","0.19465961508885","0.222678477802431","7"
"7 on Scale 1 to 10","2011","35-65 y.","Female","1552","0.198898917600907","0.189949886233203","0.207847948968611","7"
"7 on Scale 1 to 10","2011","35-65 y.","Male","983","0.194023712347014","0.183139680018677","0.204907744675351","7"
"7 on Scale 1 to 10","2011","66 and older","Male","288","0.207082992131284","0.186269091061757","0.22789689320081","7"
"7 on Scale 1 to 10","2011","66 and older","Female","395","0.180413993937184","0.164144815970595","0.196683171903773","7"
"8 on Scale 1 to 10","2011","16-34 y.","Male","451","0.21490501016474","0.196692484175794","0.233117536153687","8"
"8 on Scale 1 to 10","2011","35-65 y.","Male","1328","0.235100212222283","0.223428621058708","0.246771803385859","8"
"8 on Scale 1 to 10","2011","16-34 y.","Female","779","0.248540158467969","0.23364093655453","0.263439380381409","8"
"8 on Scale 1 to 10","2011","35-65 y.","Female","1757","0.226858240098319","0.21746916081555","0.236247319381089","8"
"8 on Scale 1 to 10","2011","66 and older","Male","371","0.233015326783995","0.211300668956094","0.254729984611896","8"
"8 on Scale 1 to 10","2011","66 and older","Female","565","0.237247575478708","0.219249506081136","0.255245644876279","8"
"9 on Scale 1 to 10","2011","16-34 y.","Male","230","0.12223274618095","0.107709313255405","0.136756179106494","9"
"9 on Scale 1 to 10","2011","16-34 y.","Female","312","0.100848149311055","0.0904665825147106","0.111229716107399","9"
"9 on Scale 1 to 10","2011","35-65 y.","Male","537","0.0990315534821958","0.0908102084995152","0.107252898464876","9"
"9 on Scale 1 to 10","2011","35-65 y.","Female","665","0.0919572092911555","0.0854788920712524","0.0984355265110586","9"
"9 on Scale 1 to 10","2011","66 and older","Male","117","0.0752905782420159","0.061737424615157","0.0888437318688747","9"
"9 on Scale 1 to 10","2011","66 and older","Female","209","0.0897827217373829","0.0776878253232307","0.101877618151535","9"
"0 Completely dissatisfied","2012","16-34 y.","Male","8","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","Female","10","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","Male","19","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","Female","40","0.00436113852200815","0.00290807230498201","0.00581420473903429","0"
"0 Completely dissatisfied","2012","66 and older","Female","16","","","","0"
"0 Completely dissatisfied","2012","66 and older","Male","14","","","","0"
"1 on Scale 1 to 10","2012","16-34 y.","Male","6","","","","1"
"1 on Scale 1 to 10","2012","16-34 y.","Female","11","","","","1"
"1 on Scale 1 to 10","2012","35-65 y.","Male","38","0.00702805396086663","0.00477838229976698","0.00927772562196627","1"
"1 on Scale 1 to 10","2012","66 and older","Male","12","","","","1"
"1 on Scale 1 to 10","2012","35-65 y.","Female","61","0.00369010909820462","0.00235304764216","0.00502717055424924","1"
"1 on Scale 1 to 10","2012","66 and older","Female","17","","","","1"
"10 Completely satisfied","2012","16-34 y.","Male","185","0.0859717132058352","0.0736181410531925","0.0983252853584778","10"
"10 Completely satisfied","2012","16-34 y.","Female","238","0.0825752712110385","0.0727294267096538","0.0924211157124233","10"
"10 Completely satisfied","2012","35-65 y.","Male","423","0.0723233393090923","0.0653479146096751","0.0792987640085096","10"
"10 Completely satisfied","2012","35-65 y.","Female","405","0.0618351826171202","0.0565239913648448","0.0671463738693955","10"
"10 Completely satisfied","2012","66 and older","Male","156","0.0889116128948491","0.0752977227192325","0.102525503070466","10"
"10 Completely satisfied","2012","66 and older","Female","182","0.0807999165751504","0.0696959819179521","0.0919038512323487","10"
"2 on Scale 1 to 10","2012","16-34 y.","Male","21","","","","2"
"2 on Scale 1 to 10","2012","16-34 y.","Female","35","0.0128465207930827","0.00881816474018989","0.0168748768459754","2"
"2 on Scale 1 to 10","2012","35-65 y.","Male","66","0.0143982827008941","0.0111902471049211","0.0176063182968671","2"
"2 on Scale 1 to 10","2012","35-65 y.","Female","148","0.0189467545874262","0.0159403442940744","0.021953164880778","2"
"2 on Scale 1 to 10","2012","66 and older","Male","27","","","","2"
"2 on Scale 1 to 10","2012","66 and older","Female","48","0.0258890972662798","0.019418727959965","0.0323594665725945","2"
"3 on Scale 1 to 10","2012","16-34 y.","Male","48","0.0239556783576428","0.0172170120094029","0.0306943447058826","3"
"3 on Scale 1 to 10","2012","16-34 y.","Female","73","0.0259263212369052","0.0202416009546488","0.0316110415191617","3"
"3 on Scale 1 to 10","2012","35-65 y.","Male","124","0.0249850045436114","0.0207818199026654","0.0291881891845575","3"
"3 on Scale 1 to 10","2012","35-65 y.","Female","324","0.0403617005615378","0.0360218671438845","0.0447015339791911","3"
"3 on Scale 1 to 10","2012","66 and older","Male","34","0.0235612845389678","0.0163061625298255","0.0308164065481102","3"
"3 on Scale 1 to 10","2012","66 and older","Female","63","0.032457918560865","0.0252375115654709","0.0396783255562591","3"
"4 on Scale 1 to 10","2012","16-34 y.","Male","91","0.0411292608292384","0.0323776009194728","0.0498809207390039","4"
"4 on Scale 1 to 10","2012","16-34 y.","Female","131","0.0428789583705237","0.0356321247173321","0.0501257920237152","4"
"4 on Scale 1 to 10","2012","35-65 y.","Male","193","0.0404147573080737","0.0351114734620733","0.0457180411540742","4"
"4 on Scale 1 to 10","2012","35-65 y.","Female","459","0.0516011270195577","0.0467229264388998","0.0564793276002155","4"
"4 on Scale 1 to 10","2012","66 and older","Male","68","0.0417248863567456","0.0321603168176267","0.0512894558958646","4"
"4 on Scale 1 to 10","2012","66 and older","Female","102","0.0496895330768006","0.0408356939231108","0.0585433722304903","4"
"5 on Scale 1 to 10","2012","16-34 y.","Female","416","0.141709243181964","0.129233711767377","0.15418477459655","5"
"5 on Scale 1 to 10","2012","16-34 y.","Male","251","0.143435554714747","0.127988582057272","0.158882527372221","5"
"5 on Scale 1 to 10","2012","35-65 y.","Male","750","0.158952352049296","0.149105965434599","0.168798738663994","5"
"5 on Scale 1 to 10","2012","35-65 y.","Female","1350","0.16194609751624","0.153822362194055","0.170069832838425","5"
"5 on Scale 1 to 10","2012","66 and older","Male","240","0.140207821386774","0.123600269860664","0.156815372912884","5"
"5 on Scale 1 to 10","2012","66 and older","Female","324","0.15378337580398","0.139085252538409","0.168481499069552","5"
"6 on Scale 1 to 10","2012","16-34 y.","Male","246","0.128151273700677","0.113420790959062","0.142881756442291","6"
"6 on Scale 1 to 10","2012","16-34 y.","Female","422","0.128105998781986","0.116150730528782","0.140061267035191","6"
"6 on Scale 1 to 10","2012","35-65 y.","Female","998","0.12416098547849","0.116889230040056","0.131432740916924","6"
"6 on Scale 1 to 10","2012","66 and older","Male","197","0.125592683567478","0.109741496020055","0.141443871114902","6"
"6 on Scale 1 to 10","2012","35-65 y.","Male","608","0.11571519791715","0.107100810761968","0.124329585072332","6"
"6 on Scale 1 to 10","2012","66 and older","Female","280","0.122966138625064","0.109585792062835","0.136346485187294","6"
"7 on Scale 1 to 10","2012","16-34 y.","Male","354","0.194697135780563","0.177247179204507","0.21214709235662","7"
"7 on Scale 1 to 10","2012","16-34 y.","Female","647","0.218618468330576","0.203833590446393","0.233403346214758","7"
"7 on Scale 1 to 10","2012","35-65 y.","Male","1039","0.188292122510136","0.177764045320562","0.198820199699709","7"
"7 on Scale 1 to 10","2012","35-65 y.","Female","1558","0.19663464806564","0.187870269730976","0.205399026400304","7"
"7 on Scale 1 to 10","2012","66 and older","Male","340","0.205282261625811","0.185962360112626","0.224602163138997","7"
"7 on Scale 1 to 10","2012","66 and older","Female","418","0.169514208702679","0.154226740373349","0.18480167703201","7"
"8 on Scale 1 to 10","2012","16-34 y.","Male","505","0.21366645041535","0.195602758488934","0.231730142341766","8"
"8 on Scale 1 to 10","2012","16-34 y.","Female","727","0.245347924217348","0.22995548928023","0.260740359154466","8"
"8 on Scale 1 to 10","2012","35-65 y.","Female","1856","0.245431079624821","0.23594146052267","0.254920698726972","8"
"8 on Scale 1 to 10","2012","35-65 y.","Male","1448","0.263959528467983","0.252089476401665","0.275829580534301","8"
"8 on Scale 1 to 10","2012","66 and older","Male","417","0.23216419414937","0.211968697233788","0.252359691064951","8"
"8 on Scale 1 to 10","2012","66 and older","Female","639","0.259348197343935","0.241490927035951","0.277205467651919","8"
"9 on Scale 1 to 10","2012","16-34 y.","Male","263","0.147814378763502","0.132173527371312","0.163455230155692","9"
"9 on Scale 1 to 10","2012","16-34 y.","Female","292","0.0969340020771197","0.0863502279162027","0.107517776238037","9"
"9 on Scale 1 to 10","2012","35-65 y.","Male","589","0.109878555884833","0.101456575842353","0.118300535927313","9"
"9 on Scale 1 to 10","2012","35-65 y.","Female","701","0.0910311769089545","0.0846880395221599","0.0973743142957491","9"
"9 on Scale 1 to 10","2012","66 and older","Male","174","0.106677974349582","0.091911930824788","0.121444017874376","9"
"9 on Scale 1 to 10","2012","66 and older","Female","225","0.0878486165671969","0.076314951444629","0.0993822816897648","9"
"0 Completely dissatisfied","2013","16-34 y.","Male","13","","","","0"
"0 Completely dissatisfied","2013","16-34 y.","Female","17","","","","0"
"0 Completely dissatisfied","2013","35-65 y.","Male","22","","","","0"
"0 Completely dissatisfied","2013","35-65 y.","Female","46","0.005732782462536","0.00404306919782181","0.00742249572725018","0"
"0 Completely dissatisfied","2013","66 and older","Female","19","","","","0"
"0 Completely dissatisfied","2013","66 and older","Male","12","","","","0"
"1 on Scale 1 to 10","2013","16-34 y.","Female","16","","","","1"
"1 on Scale 1 to 10","2013","16-34 y.","Male","15","","","","1"
"1 on Scale 1 to 10","2013","35-65 y.","Male","28","","","","1"
"1 on Scale 1 to 10","2013","35-65 y.","Female","42","0.00533245558679722","0.00370247917603904","0.00696243199755539","1"
"1 on Scale 1 to 10","2013","66 and older","Male","6","","","","1"
"1 on Scale 1 to 10","2013","66 and older","Female","19","","","","1"
"10 Completely satisfied","2013","16-34 y.","Male","183","0.103826579050042","0.0898813503976957","0.117771807702389","10"
"10 Completely satisfied","2013","16-34 y.","Female","222","0.072331817507853","0.0626818451856796","0.0819817898300265","10"
"10 Completely satisfied","2013","35-65 y.","Male","418","0.0763336956844108","0.0690977958432035","0.0835695955256181","10"
"10 Completely satisfied","2013","35-65 y.","Female","420","0.0600124431790613","0.0546967436016511","0.0653281427564715","10"
"10 Completely satisfied","2013","66 and older","Male","177","0.0843589483237672","0.0711707100862926","0.0975471865612418","10"
"10 Completely satisfied","2013","66 and older","Female","199","0.0836273649959575","0.0724134400144271","0.0948412899774879","10"
"2 on Scale 1 to 10","2013","16-34 y.","Female","38","0.0124383265331433","0.00830948572510647","0.0165671673411801","2"
"2 on Scale 1 to 10","2013","35-65 y.","Male","57","0.013391505547648","0.0102592010091137","0.0165238100861824","2"
"2 on Scale 1 to 10","2013","16-34 y.","Male","32","0.0200822801928612","0.0136690525754638","0.0264955078102585","2"
"2 on Scale 1 to 10","2013","35-65 y.","Female","149","0.0177033443640821","0.0147519468067742","0.0206547419213901","2"
"2 on Scale 1 to 10","2013","66 and older","Male","20","","","","2"
"2 on Scale 1 to 10","2013","66 and older","Female","40","0.0195805316930988","0.0139679123626075","0.02519315102359","2"
"3 on Scale 1 to 10","2013","16-34 y.","Male","43","0.020595006705502","0.0141021254069709","0.0270878880040332","3"
"3 on Scale 1 to 10","2013","16-34 y.","Female","73","0.0233951135721922","0.0177640935247364","0.0290261336196479","3"
"3 on Scale 1 to 10","2013","66 and older","Male","61","0.0365438550083665","0.0276399250978057","0.0454477849189274","3"
"3 on Scale 1 to 10","2013","35-65 y.","Male","136","0.0330629726680026","0.02819052821848","0.0379354171175252","3"
"3 on Scale 1 to 10","2013","35-65 y.","Female","314","0.0414161425005645","0.0369567202046851","0.045875564796444","3"
"3 on Scale 1 to 10","2013","66 and older","Female","74","0.037750841801813","0.0300301809713198","0.0454715026323062","3"
"4 on Scale 1 to 10","2013","16-34 y.","Male","81","0.0414387634847558","0.0323272890151501","0.0505502379543616","4"
"4 on Scale 1 to 10","2013","16-34 y.","Female","131","0.0472361999374612","0.0393331423201866","0.0551392575547358","4"
"4 on Scale 1 to 10","2013","35-65 y.","Female","402","0.0460845262776457","0.0413919511675151","0.0507771013877762","4"
"4 on Scale 1 to 10","2013","66 and older","Male","51","0.0348430996450297","0.0261411627594606","0.0435450365305988","4"
"4 on Scale 1 to 10","2013","35-65 y.","Male","183","0.0374165827616344","0.0322449449724962","0.0425882205507727","4"
"4 on Scale 1 to 10","2013","66 and older","Female","96","0.0438925282103592","0.0355940962273729","0.0521909601933455","4"
"5 on Scale 1 to 10","2013","16-34 y.","Male","229","0.135185766404562","0.119554209509409","0.150817323299715","5"
"5 on Scale 1 to 10","2013","16-34 y.","Female","358","0.115175987474228","0.103283451593949","0.127068523354507","5"
"5 on Scale 1 to 10","2013","35-65 y.","Female","1295","0.171653017474475","0.163213636537167","0.180092398411783","5"
"5 on Scale 1 to 10","2013","35-65 y.","Male","731","0.158778855474715","0.148819567837421","0.168738143112009","5"
"5 on Scale 1 to 10","2013","66 and older","Female","303","0.139369290957018","0.125339882851626","0.15339869906241","5"
"5 on Scale 1 to 10","2013","66 and older","Male","223","0.141542164138325","0.12500119398671","0.158083134289939","5"
"6 on Scale 1 to 10","2013","16-34 y.","Male","214","0.108114925947411","0.0939187094765805","0.122311142418242","6"
"6 on Scale 1 to 10","2013","16-34 y.","Female","370","0.141472717364102","0.128489616045761","0.154455818682443","6"
"6 on Scale 1 to 10","2013","35-65 y.","Male","580","0.106817635143499","0.0984004205191785","0.11523484976782","6"
"6 on Scale 1 to 10","2013","35-65 y.","Female","1080","0.134368881444534","0.126735894785451","0.142001868103617","6"
"6 on Scale 1 to 10","2013","66 and older","Male","194","0.115538128875933","0.100368994441064","0.130707263310802","6"
"6 on Scale 1 to 10","2013","66 and older","Female","258","0.105485018544051","0.0930416895073812","0.117928347580721","6"
"7 on Scale 1 to 10","2013","16-34 y.","Male","359","0.189279467304803","0.171370824425622","0.207188110183984","7"
"7 on Scale 1 to 10","2013","16-34 y.","Female","573","0.210234427852942","0.195054627290169","0.225414228415715","7"
"7 on Scale 1 to 10","2013","35-65 y.","Male","1000","0.175356441314009","0.164993790861851","0.185719091766167","7"
"7 on Scale 1 to 10","2013","66 and older","Male","364","0.220791780043596","0.20110943728038","0.240474122806812","7"
"7 on Scale 1 to 10","2013","35-65 y.","Female","1522","0.193612892875115","0.184769525910498","0.202456259839732","7"
"7 on Scale 1 to 10","2013","66 and older","Female","436","0.181818050654531","0.166194101040188","0.197442000268874","7"
"8 on Scale 1 to 10","2013","35-65 y.","Male","1425","0.276354478371779","0.264168145280706","0.288540811462852","8"
"8 on Scale 1 to 10","2013","35-65 y.","Female","1736","0.227002652276995","0.217627395102748","0.236377909451242","8"
"8 on Scale 1 to 10","2013","66 and older","Male","448","0.250972947831033","0.230398850736472","0.271547044925594","8"
"8 on Scale 1 to 10","2013","16-34 y.","Male","475","0.256289727678855","0.236330541587722","0.276248913769988","8"
"8 on Scale 1 to 10","2013","16-34 y.","Female","665","0.235566750765207","0.219758208371165","0.25137529315925","8"
"8 on Scale 1 to 10","2013","66 and older","Female","622","0.246332199142776","0.228878079170655","0.263786319114898","8"
"9 on Scale 1 to 10","2013","16-34 y.","Male","194","0.113668718470603","0.0991578348853942","0.128179602055812","9"
"9 on Scale 1 to 10","2013","16-34 y.","Female","305","0.123634847349508","0.111372374842391","0.135897319856624","9"
"9 on Scale 1 to 10","2013","35-65 y.","Male","593","0.113400959160166","0.104760260804064","0.122041657516268","9"
"9 on Scale 1 to 10","2013","35-65 y.","Female","663","0.0970808615581945","0.0904545788292758","0.103707144287113","9"
"9 on Scale 1 to 10","2013","66 and older","Male","150","0.0843574445963692","0.0711693130726643","0.0975455761200741","9"
"9 on Scale 1 to 10","2013","66 and older","Female","275","0.123480819175653","0.110153958813703","0.136807679537603","9"
"0 Completely dissatisfied","2014","16-34 y.","Male","14","","","","0"
"0 Completely dissatisfied","2014","16-34 y.","Female","11","","","","0"
"0 Completely dissatisfied","2014","35-65 y.","Male","27","","","","0"
"0 Completely dissatisfied","2014","35-65 y.","Female","37","0.00450572991295635","0.00303102467435071","0.00598043515156199","0"
"0 Completely dissatisfied","2014","66 and older","Male","10","","","","0"
"0 Completely dissatisfied","2014","66 and older","Female","17","","","","0"
"1 on Scale 1 to 10","2014","16-34 y.","Male","5","","","","1"
"1 on Scale 1 to 10","2014","16-34 y.","Female","17","","","","1"
"1 on Scale 1 to 10","2014","35-65 y.","Male","29","","","","1"
"1 on Scale 1 to 10","2014","66 and older","Female","10","","","","1"
"1 on Scale 1 to 10","2014","35-65 y.","Female","46","0.00350521524990166","0.00220385324016216","0.00480657725964115","1"
"1 on Scale 1 to 10","2014","66 and older","Male","3","","","","1"
"10 Completely satisfied","2014","16-34 y.","Male","274","0.114928610040895","0.101500284423886","0.128356935657903","10"
"10 Completely satisfied","2014","16-34 y.","Female","308","0.0937313835655027","0.0835404027284875","0.103922364402518","10"
"10 Completely satisfied","2014","35-65 y.","Male","468","0.0742453323007999","0.0672573396567931","0.0812333249448067","10"
"10 Completely satisfied","2014","35-65 y.","Female","481","0.0635313976906583","0.0581605346411535","0.0689022607401631","10"
"10 Completely satisfied","2014","66 and older","Female","182","0.0813266175807036","0.0701510394130348","0.0925021957483723","10"
"10 Completely satisfied","2014","66 and older","Male","136","0.0731243087754919","0.0607487372833203","0.0854998802676635","10"
"2 on Scale 1 to 10","2014","16-34 y.","Male","27","","","","2"
"2 on Scale 1 to 10","2014","16-34 y.","Female","38","0.00902379569217343","0.00571727503170002","0.0123303163526468","2"
"2 on Scale 1 to 10","2014","35-65 y.","Male","78","0.0201298113408563","0.0163863441509429","0.0238732785307696","2"
"2 on Scale 1 to 10","2014","66 and older","Male","24","","","","2"
"2 on Scale 1 to 10","2014","66 and older","Female","32","0.0184125677991145","0.0129159599590793","0.0239091756391497","2"
"2 on Scale 1 to 10","2014","35-65 y.","Female","156","0.0203398205218679","0.0172315804937576","0.0234480605499782","2"
"3 on Scale 1 to 10","2014","16-34 y.","Male","59","0.0316725464283825","0.024299087787472","0.0390460050692931","3"
"3 on Scale 1 to 10","2014","16-34 y.","Female","91","0.0332194025828959","0.0269531936336055","0.0394856115321862","3"
"3 on Scale 1 to 10","2014","35-65 y.","Male","142","0.0303535624994742","0.0257807705302671","0.0349263544686813","3"
"3 on Scale 1 to 10","2014","35-65 y.","Female","296","0.0350003049662652","0.0309535886044641","0.0390470213280664","3"
"3 on Scale 1 to 10","2014","66 and older","Male","43","0.0343154398424171","0.0256620541909972","0.042968825493837","3"
"3 on Scale 1 to 10","2014","66 and older","Female","80","0.0419368963124493","0.0337415317144814","0.0501322609104173","3"
"4 on Scale 1 to 10","2014","16-34 y.","Male","81","0.0383356492695137","0.0302515468822808","0.0464197516567466","4"
"4 on Scale 1 to 10","2014","16-34 y.","Female","114","0.0338375462263778","0.0275153276014362","0.0401597648513194","4"
"4 on Scale 1 to 10","2014","35-65 y.","Male","207","0.0408526533776778","0.0355764356876897","0.046128871067666","4"
"4 on Scale 1 to 10","2014","35-65 y.","Female","444","0.0546938316551299","0.0496870496377473","0.0597006136725125","4"
"4 on Scale 1 to 10","2014","66 and older","Female","97","0.0397567649682991","0.0317681916375515","0.0477453382990467","4"
"4 on Scale 1 to 10","2014","66 and older","Male","61","0.0433045870490524","0.0336289977187173","0.0529801763793874","4"
"5 on Scale 1 to 10","2014","16-34 y.","Male","266","0.110260364423683","0.0970729450941039","0.123447783753262","5"
"5 on Scale 1 to 10","2014","16-34 y.","Female","457","0.162390702088771","0.149494960403205","0.175286443774336","5"
"5 on Scale 1 to 10","2014","35-65 y.","Male","774","0.163917842896875","0.154050334628666","0.173785351165084","5"
"5 on Scale 1 to 10","2014","35-65 y.","Female","1289","0.16788502351984","0.159655003147322","0.176115043892359","5"
"5 on Scale 1 to 10","2014","66 and older","Male","274","0.163110804739093","0.14554779363213","0.180673815846056","5"
"5 on Scale 1 to 10","2014","66 and older","Female","342","0.161623680269831","0.146573383066077","0.176673977473584","5"
"6 on Scale 1 to 10","2014","16-34 y.","Male","238","0.114247806786001","0.100854164695778","0.127641448876224","6"
"6 on Scale 1 to 10","2014","16-34 y.","Female","380","0.13518797517303","0.123232278387562","0.147143671958498","6"
"6 on Scale 1 to 10","2014","66 and older","Male","198","0.117406642229502","0.102104568453592","0.132708716005412","6"
"6 on Scale 1 to 10","2014","35-65 y.","Female","1011","0.125908073193509","0.118603268538669","0.13321287784835","6"
"6 on Scale 1 to 10","2014","66 and older","Female","258","0.11281741983774","0.0998823831958102","0.12575245647967","6"
"6 on Scale 1 to 10","2014","35-65 y.","Male","559","0.102778225265817","0.0946840917157418","0.110872358815891","6"
"7 on Scale 1 to 10","2014","16-34 y.","Male","427","0.213898062355792","0.196633264652592","0.231162860058993","7"
"7 on Scale 1 to 10","2014","16-34 y.","Female","613","0.180045870572023","0.166611065736583","0.193480675407462","7"
"7 on Scale 1 to 10","2014","35-65 y.","Male","1100","0.195390785248422","0.184822258610785","0.205959311886059","7"
"7 on Scale 1 to 10","2014","35-65 y.","Female","1590","0.191696485149503","0.183028910879723","0.200364059419283","7"
"7 on Scale 1 to 10","2014","66 and older","Male","288","0.172408373652167","0.154452321761601","0.190364425542732","7"
"7 on Scale 1 to 10","2014","66 and older","Female","417","0.179189562978103","0.163509389290054","0.194869736666153","7"
"8 on Scale 1 to 10","2014","16-34 y.","Male","508","0.232372818666477","0.214590578537388","0.250155058795566","8"
"8 on Scale 1 to 10","2014","16-34 y.","Female","728","0.224644115276924","0.210051166179873","0.239237064373974","8"
"8 on Scale 1 to 10","2014","66 and older","Female","601","0.246341165230978","0.228724286216327","0.26395804424563","8"
"8 on Scale 1 to 10","2014","35-65 y.","Male","1400","0.250149073360171","0.238605059973526","0.261693086746816","8"
"8 on Scale 1 to 10","2014","35-65 y.","Female","1845","0.241473805626051","0.232050059715241","0.250897551536862","8"
"8 on Scale 1 to 10","2014","66 and older","Male","497","0.281367680968219","0.259992287965174","0.302743073971264","8"
"9 on Scale 1 to 10","2014","16-34 y.","Male","268","0.1244495159271","0.110551402959098","0.138347628895102","9"
"9 on Scale 1 to 10","2014","16-34 y.","Female","385","0.119692019737211","0.108342044399017","0.131041995075405","9"
"9 on Scale 1 to 10","2014","35-65 y.","Male","623","0.109429359721439","0.101108445939213","0.117750273503665","9"
"9 on Scale 1 to 10","2014","66 and older","Male","166","0.0917681813201987","0.0780445813867772","0.10549178125362","9"
"9 on Scale 1 to 10","2014","66 and older","Female","262","0.104649104388527","0.0921339136473911","0.117164295129664","9"
