"hlf0094","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","1999","vocational + Abi","West Germany","8","","","","5"
"Too Expensive","1999","vocational + Abi","East Germany","","","","","5"
"Too Expensive","1999","higher vocational","West Germany","8","","","","5"
"Too Expensive","1999","higher vocational","East Germany","1","","","","5"
"Too Expensive","1999","higher education","West Germany","15","","","","5"
"Too Expensive","1999","higher education","East Germany","8","","","","5"
"Very Inexpensive","1999","in school","West Germany","24","","","","1"
"Very Inexpensive","1999","in school","East Germany","5","","","","1"
"Very Inexpensive","1999","inadequately","West Germany","8","","","","1"
"Very Inexpensive","1999","inadequately","East Germany","","","","","1"
"Very Inexpensive","1999","general elemantary","West Germany","129","0.185243198208148","0.158135370167718","0.212351026248578","1"
"Very Inexpensive","1999","general elemantary","East Germany","8","","","","1"
"Very Inexpensive","1999","middle vocational","West Germany","411","0.176005780529064","0.160496046091324","0.191515514966805","1"
"Very Inexpensive","1999","middle vocational","East Germany","74","0.0860674554875521","0.0664478705365874","0.105687040438517","1"
"Very Inexpensive","1999","vocational + Abi","West Germany","20","","","","1"
"Very Inexpensive","1999","vocational + Abi","East Germany","2","","","","1"
"Very Inexpensive","1999","higher vocational","West Germany","60","0.166183266221143","0.125837017332765","0.206529515109521","1"
"Very Inexpensive","1999","higher vocational","East Germany","13","","","","1"
"Very Inexpensive","1999","higher education","West Germany","120","0.223123804985181","0.1890343827398","0.257213227230562","1"
"Very Inexpensive","1999","higher education","East Germany","46","0.122890995912958","0.0895281232690998","0.156253868556816","1"
"Inexpensive","2000","higher vocational","West Germany","277","0.364487912196337","0.330755438742625","0.398220385650048","2"
"Inexpensive","2000","higher vocational","East Germany","83","0.31816145514277","0.26031017495112","0.376012735334421","2"
"Inexpensive","2000","higher education","West Germany","406","0.290802166051195","0.267039138349718","0.314565193752672","2"
"Inexpensive","2000","higher education","East Germany","215","0.374050926656338","0.33596301911801","0.412138834194665","2"
"Inexpensive","2000","in school","West Germany","67","0.35931972937756","0.293639846808074","0.424999611947046","2"
"Inexpensive","2000","in school","East Germany","14","","","","2"
"Inexpensive","2000","inadequately","West Germany","16","","","","2"
"Inexpensive","2000","inadequately","East Germany","2","","","","2"
"Inexpensive","2000","general elemantary","West Germany","468","0.367094344057683","0.340831649191034","0.393357038924331","2"
"Inexpensive","2000","general elemantary","East Germany","60","0.372247666802902","0.302962949754094","0.441532383851709","2"
"Inexpensive","2000","middle vocational","West Germany","1658","0.337792280380619","0.324655195448849","0.350929365312389","2"
"Inexpensive","2000","middle vocational","East Germany","463","0.346269556284439","0.321112418118179","0.371426694450698","2"
"Inexpensive","2000","vocational + Abi","West Germany","129","0.303701209606155","0.260337412992954","0.347065006219356","2"
"Inexpensive","2000","vocational + Abi","East Germany","11","","","","2"
"Reasonable","2000","higher education","East Germany","273","0.435150195095939","0.396125606881827","0.47417478331005","3"
"Reasonable","2000","higher vocational","West Germany","296","0.374082935473172","0.340168307360786","0.407997563585559","3"
"Reasonable","2000","higher vocational","East Germany","110","0.470121344375731","0.408128492603685","0.532114196147776","3"
"Reasonable","2000","higher education","West Germany","602","0.415890658583406","0.3901003870737","0.441680930093111","3"
"Reasonable","2000","inadequately","West Germany","42","0.539735875604302","0.425400435868283","0.654071315340321","3"
"Reasonable","2000","inadequately","East Germany","2","","","","3"
"Reasonable","2000","general elemantary","West Germany","494","0.357570528883385","0.331456460372247","0.383684597394522","3"
"Reasonable","2000","general elemantary","East Germany","93","0.461049134972603","0.389603536225167","0.532494733720039","3"
"Reasonable","2000","middle vocational","West Germany","2145","0.420958030544527","0.407244431459513","0.434671629629541","3"
"Reasonable","2000","middle vocational","East Germany","618","0.45186708428235","0.425552105794619","0.478182062770081","3"
"Reasonable","2000","vocational + Abi","West Germany","188","0.406526172479783","0.360208016736232","0.452844328223335","3"
"Reasonable","2000","vocational + Abi","East Germany","21","","","","3"
"Reasonable","2000","in school","West Germany","86","0.386099122593124","0.319453796869034","0.452744448317214","3"
"Reasonable","2000","in school","East Germany","35","0.46181748015688","0.347454190721985","0.576180769591775","3"
"Slightly Expensive","2000","in school","West Germany","20","","","","4"
"Slightly Expensive","2000","in school","East Germany","13","","","","4"
"Slightly Expensive","2000","inadequately","West Germany","6","","","","4"
"Slightly Expensive","2000","inadequately","East Germany","1","","","","4"
"Slightly Expensive","2000","general elemantary","West Germany","100","0.077487142913789","0.0629197447526743","0.0920545410749038","4"
"Slightly Expensive","2000","general elemantary","East Germany","16","","","","4"
"Slightly Expensive","2000","middle vocational","West Germany","394","0.0777662705256028","0.0703276369724753","0.0852049040787303","4"
"Slightly Expensive","2000","middle vocational","East Germany","164","0.101873197801513","0.0858793292425174","0.117867066360509","4"
"Slightly Expensive","2000","vocational + Abi","West Germany","40","0.0902834969810669","0.0632586377505621","0.117308356211572","4"
"Slightly Expensive","2000","vocational + Abi","East Germany","6","","","","4"
"Slightly Expensive","2000","higher vocational","West Germany","76","0.104640261738574","0.083187021116052","0.126093502361095","4"
"Slightly Expensive","2000","higher vocational","East Germany","34","0.134351858871195","0.0919933212995536","0.176710396442837","4"
"Slightly Expensive","2000","higher education","West Germany","131","0.0987910329593865","0.0831778743758458","0.114404191542927","4"
"Slightly Expensive","2000","higher education","East Germany","69","0.0889094343538261","0.0665063948508636","0.111312473856789","4"
"Too Expensive","2000","in school","West Germany","6","","","","5"
"Too Expensive","2000","in school","East Germany","1","","","","5"
"Too Expensive","2000","inadequately","West Germany","1","","","","5"
"Too Expensive","2000","inadequately","East Germany","","","","","5"
"Too Expensive","2000","general elemantary","West Germany","15","","","","5"
"Too Expensive","2000","general elemantary","East Germany","4","","","","5"
"Too Expensive","2000","middle vocational","West Germany","76","0.0140039564952699","0.0107400328503555","0.0172678801401843","5"
"Too Expensive","2000","middle vocational","East Germany","23","","","","5"
"Too Expensive","2000","vocational + Abi","West Germany","10","","","","5"
"Too Expensive","2000","vocational + Abi","East Germany","","","","","5"
"Too Expensive","2000","higher vocational","West Germany","13","","","","5"
"Too Expensive","2000","higher vocational","East Germany","4","","","","5"
"Too Expensive","2000","higher education","West Germany","37","0.0265359028820599","0.0181258997143811","0.0349459060497387","5"
"Too Expensive","2000","higher education","East Germany","8","","","","5"
"Very Inexpensive","2000","in school","West Germany","26","","","","1"
"Very Inexpensive","2000","in school","East Germany","10","","","","1"
"Very Inexpensive","2000","inadequately","West Germany","8","","","","1"
"Very Inexpensive","2000","inadequately","East Germany","","","","","1"
"Very Inexpensive","2000","general elemantary","West Germany","217","0.188819754089579","0.167496015504246","0.210143492674912","1"
"Very Inexpensive","2000","general elemantary","East Germany","14","","","","1"
"Very Inexpensive","2000","middle vocational","West Germany","706","0.149479462053981","0.139575472044099","0.159383452063864","1"
"Very Inexpensive","2000","middle vocational","East Germany","106","0.0824893481231089","0.0679428244554082","0.0970358717908095","1"
"Very Inexpensive","2000","vocational + Abi","West Germany","65","0.166429757162355","0.131306659712372","0.201552854612338","1"
"Very Inexpensive","2000","vocational + Abi","East Germany","2","","","","1"
"Very Inexpensive","2000","higher vocational","West Germany","120","0.143380775695957","0.118817624267071","0.167943927124844","1"
"Very Inexpensive","2000","higher vocational","East Germany","18","","","","1"
"Very Inexpensive","2000","higher education","West Germany","227","0.167980239523953","0.148418153064082","0.187542325983823","1"
"Very Inexpensive","2000","higher education","East Germany","55","0.0866642854124241","0.0645186805492403","0.108809890275608","1"
"Inexpensive","2001","in school","West Germany","71","0.278221522493151","0.219926363952019","0.336516681034284","2"
"Inexpensive","2001","in school","East Germany","26","","","","2"
"Inexpensive","2001","inadequately","West Germany","17","","","","2"
"Inexpensive","2001","inadequately","East Germany","2","","","","2"
"Inexpensive","2001","general elemantary","West Germany","366","0.32648422206401","0.299009201014971","0.353959243113048","2"
"Inexpensive","2001","general elemantary","East Germany","59","0.358743500199022","0.282991231980604","0.43449576841744","2"
"Inexpensive","2001","middle vocational","West Germany","1440","0.321806663281089","0.308091497882198","0.33552182867998","2"
"Inexpensive","2001","middle vocational","East Germany","406","0.316655319399863","0.291455839879996","0.341854798919729","2"
"Inexpensive","2001","vocational + Abi","West Germany","113","0.269662872843029","0.227862860430545","0.311462885255513","2"
"Inexpensive","2001","vocational + Abi","East Germany","12","","","","2"
"Inexpensive","2001","higher vocational","West Germany","246","0.344865087962367","0.309827970307543","0.379902205617192","2"
"Inexpensive","2001","higher vocational","East Germany","71","0.303310998102981","0.241865167745081","0.364756828460881","2"
"Inexpensive","2001","higher education","West Germany","401","0.311050917108924","0.285818541854308","0.336283292363539","2"
"Inexpensive","2001","higher education","East Germany","190","0.321587623796676","0.283276350935794","0.359898896657559","2"
"Reasonable","2001","higher education","East Germany","263","0.471418380894646","0.43047447019652","0.512362291592772","3"
"Reasonable","2001","inadequately","East Germany","1","","","","3"
"Reasonable","2001","inadequately","West Germany","34","0.504716902115799","0.378207400765097","0.631226403466502","3"
"Reasonable","2001","in school","West Germany","99","0.459325483662247","0.394497370261753","0.524153597062741","3"
"Reasonable","2001","in school","East Germany","39","0.424894158265802","0.32041897659772","0.529369339933884","3"
"Reasonable","2001","general elemantary","West Germany","510","0.438719823851071","0.40964503771142","0.467794609990723","3"
"Reasonable","2001","general elemantary","East Germany","76","0.497474109162227","0.418505917465054","0.5764423008594","3"
"Reasonable","2001","middle vocational","West Germany","2057","0.465363241975614","0.450719494891952","0.480006989059277","3"
"Reasonable","2001","middle vocational","East Germany","647","0.482183857686916","0.455114846360663","0.50925286901317","3"
"Reasonable","2001","vocational + Abi","West Germany","203","0.471053023081819","0.424037084521205","0.518068961642432","3"
"Reasonable","2001","vocational + Abi","East Germany","21","","","","3"
"Reasonable","2001","higher vocational","West Germany","298","0.430845933834946","0.39434413184522","0.467347735824672","3"
"Reasonable","2001","higher vocational","East Germany","97","0.499752638641557","0.432918429669298","0.566586847613815","3"
"Reasonable","2001","higher education","West Germany","564","0.438883219943","0.411834298970796","0.465932140915204","3"
"Slightly Expensive","2001","in school","West Germany","20","","","","4"
"Slightly Expensive","2001","in school","East Germany","12","","","","4"
"Slightly Expensive","2001","inadequately","West Germany","2","","","","4"
"Slightly Expensive","2001","inadequately","East Germany","","","","","4"
"Slightly Expensive","2001","general elemantary","West Germany","81","0.0651403050842809","0.0506815413876458","0.079599068780916","4"
"Slightly Expensive","2001","general elemantary","East Germany","10","","","","4"
"Slightly Expensive","2001","middle vocational","West Germany","324","0.0695147662608378","0.0620482150155433","0.0769813175061323","4"
"Slightly Expensive","2001","middle vocational","East Germany","136","0.0935482477550251","0.077773281360114","0.109323214149936","4"
"Slightly Expensive","2001","vocational + Abi","West Germany","48","0.0910770758972357","0.0639768936975362","0.118177258096935","4"
"Slightly Expensive","2001","vocational + Abi","East Germany","","","","","4"
"Slightly Expensive","2001","higher vocational","West Germany","56","0.0705249938970775","0.0516525227223882","0.0893974650717668","4"
"Slightly Expensive","2001","higher vocational","East Germany","25","","","","4"
"Slightly Expensive","2001","higher education","West Germany","110","0.0770783882288334","0.0625406264249","0.0916161500327667","4"
"Slightly Expensive","2001","higher education","East Germany","69","0.112362879444883","0.086459334930789","0.138266423958977","4"
"Too Expensive","2001","in school","West Germany","5","","","","5"
"Too Expensive","2001","in school","East Germany","1","","","","5"
"Too Expensive","2001","inadequately","West Germany","3","","","","5"
"Too Expensive","2001","inadequately","East Germany","","","","","5"
"Too Expensive","2001","general elemantary","West Germany","20","","","","5"
"Too Expensive","2001","general elemantary","East Germany","","","","","5"
"Too Expensive","2001","middle vocational","West Germany","75","0.0144161119709955","0.010916679276795","0.017915544665196","5"
"Too Expensive","2001","middle vocational","East Germany","16","","","","5"
"Too Expensive","2001","vocational + Abi","West Germany","8","","","","5"
"Too Expensive","2001","vocational + Abi","East Germany","1","","","","5"
"Too Expensive","2001","higher vocational","West Germany","15","","","","5"
"Too Expensive","2001","higher vocational","East Germany","1","","","","5"
"Too Expensive","2001","higher education","West Germany","28","","","","5"
"Too Expensive","2001","higher education","East Germany","5","","","","5"
"Very Inexpensive","2001","in school","West Germany","32","0.171245746125013","0.122238765748604","0.220252726501422","1"
"Very Inexpensive","2001","in school","East Germany","8","","","","1"
"Very Inexpensive","2001","inadequately","West Germany","4","","","","1"
"Very Inexpensive","2001","inadequately","East Germany","1","","","","1"
"Very Inexpensive","2001","general elemantary","West Germany","142","0.153986396689101","0.132838708461356","0.175134084916846","1"
"Very Inexpensive","2001","general elemantary","East Germany","9","","","","1"
"Very Inexpensive","2001","middle vocational","West Germany","561","0.128899216511463","0.119061685488104","0.138736747534823","1"
"Very Inexpensive","2001","middle vocational","East Germany","104","0.0926043156820801","0.0769009683805757","0.108307662983584","1"
"Very Inexpensive","2001","vocational + Abi","West Germany","61","0.150272045969159","0.116614442045755","0.183929649892564","1"
"Very Inexpensive","2001","vocational + Abi","East Germany","3","","","","1"
"Very Inexpensive","2001","higher vocational","West Germany","92","0.139910939561233","0.11434063312977","0.165481245992696","1"
"Very Inexpensive","2001","higher vocational","East Germany","21","","","","1"
"Very Inexpensive","2001","higher education","West Germany","190","0.150543216580234","0.131051500867754","0.170034932292714","1"
"Very Inexpensive","2001","higher education","East Germany","44","0.0843718623643416","0.0615742996135936","0.10716942511509","1"
"Inexpensive","2002","in school","West Germany","86","0.297128509488699","0.243885205268317","0.35037181370908","2"
"Inexpensive","2002","in school","East Germany","28","","","","2"
"Inexpensive","2002","inadequately","West Germany","17","","","","2"
"Inexpensive","2002","inadequately","East Germany","","","","","2"
"Inexpensive","2002","general elemantary","West Germany","348","0.323506307043914","0.295721498845603","0.351291115242225","2"
"Inexpensive","2002","general elemantary","East Germany","48","0.353705000499779","0.278191652064768","0.429218348934791","2"
"Inexpensive","2002","middle vocational","West Germany","1482","0.311294536562698","0.298131178428344","0.324457894697052","2"
"Inexpensive","2002","middle vocational","East Germany","382","0.338373668745702","0.312048760219959","0.364698577271444","2"
"Inexpensive","2002","vocational + Abi","West Germany","139","0.263739617246909","0.22523015089305","0.302249083600767","2"
"Inexpensive","2002","vocational + Abi","East Germany","17","","","","2"
"Inexpensive","2002","higher vocational","West Germany","268","0.323259749700087","0.290582345897135","0.355937153503039","2"
"Inexpensive","2002","higher vocational","East Germany","73","0.271741127499145","0.213997874529123","0.329484380469168","2"
"Inexpensive","2002","higher education","West Germany","604","0.310532614430802","0.290483012715183","0.330582216146421","2"
"Inexpensive","2002","higher education","East Germany","219","0.348771571595129","0.312871859041969","0.384671284148289","2"
"Reasonable","2002","in school","West Germany","132","0.493224372815045","0.434975839047267","0.551472906582823","3"
"Reasonable","2002","in school","East Germany","38","0.434183997450649","0.330033107764132","0.538334887137165","3"
"Reasonable","2002","inadequately","West Germany","23","","","","3"
"Reasonable","2002","inadequately","East Germany","","","","","3"
"Reasonable","2002","general elemantary","West Germany","500","0.451651766505766","0.42209450240681","0.481209030604723","3"
"Reasonable","2002","general elemantary","East Germany","71","0.406269100652982","0.328699875608322","0.483838325697643","3"
"Reasonable","2002","middle vocational","West Germany","2201","0.455266964339312","0.441109381556062","0.469424547122561","3"
"Reasonable","2002","middle vocational","East Germany","617","0.481600976377152","0.453801413500547","0.509400539253758","3"
"Reasonable","2002","vocational + Abi","West Germany","228","0.455956677210068","0.412431291265242","0.499482063154895","3"
"Reasonable","2002","vocational + Abi","East Germany","21","","","","3"
"Reasonable","2002","higher vocational","West Germany","341","0.451471778027769","0.416704113617425","0.486239442438114","3"
"Reasonable","2002","higher vocational","East Germany","109","0.520687930758109","0.455842615578391","0.585533245937828","3"
"Reasonable","2002","higher education","West Germany","938","0.443860002740811","0.422331672476431","0.46538833300519","3"
"Reasonable","2002","higher education","East Germany","316","0.483954482569269","0.446310113722995","0.521598851415542","3"
"Slightly Expensive","2002","in school","West Germany","32","0.100694233992742","0.0656343186198139","0.13575414936567","4"
"Slightly Expensive","2002","in school","East Germany","12","","","","4"
"Slightly Expensive","2002","inadequately","West Germany","5","","","","4"
"Slightly Expensive","2002","inadequately","East Germany","1","","","","4"
"Slightly Expensive","2002","general elemantary","West Germany","82","0.068220673738942","0.0532462993071768","0.0831950481707072","4"
"Slightly Expensive","2002","general elemantary","East Germany","18","","","","4"
"Slightly Expensive","2002","middle vocational","West Germany","409","0.0841047230521179","0.0762143545553976","0.0919950915488381","4"
"Slightly Expensive","2002","middle vocational","East Germany","139","0.096375055496016","0.0799563608337361","0.112793750158296","4"
"Slightly Expensive","2002","vocational + Abi","West Germany","55","0.103978095978661","0.0773037154756686","0.130652476481653","4"
"Slightly Expensive","2002","vocational + Abi","East Germany","7","","","","4"
"Slightly Expensive","2002","higher vocational","West Germany","72","0.0801260725825526","0.0611584976839743","0.0990936474811309","4"
"Slightly Expensive","2002","higher vocational","East Germany","24","","","","4"
"Slightly Expensive","2002","higher education","West Germany","169","0.0805090789684611","0.0687196864294065","0.0922984715075158","4"
"Slightly Expensive","2002","higher education","East Germany","82","0.0837551978732325","0.0628879390331925","0.104622456713272","4"
"Too Expensive","2002","in school","West Germany","5","","","","5"
"Too Expensive","2002","in school","East Germany","","","","","5"
"Too Expensive","2002","inadequately","West Germany","2","","","","5"
"Too Expensive","2002","inadequately","East Germany","","","","","5"
"Too Expensive","2002","general elemantary","West Germany","12","","","","5"
"Too Expensive","2002","general elemantary","East Germany","","","","","5"
"Too Expensive","2002","middle vocational","West Germany","52","0.00954067592611357","0.00677709568884387","0.0123042561633833","5"
"Too Expensive","2002","middle vocational","East Germany","15","","","","5"
"Too Expensive","2002","vocational + Abi","West Germany","8","","","","5"
"Too Expensive","2002","vocational + Abi","East Germany","","","","","5"
"Too Expensive","2002","higher vocational","West Germany","10","","","","5"
"Too Expensive","2002","higher vocational","East Germany","5","","","","5"
"Too Expensive","2002","higher education","West Germany","30","0.0124927134443531","0.00767995771245664","0.0173054691762495","5"
"Too Expensive","2002","higher education","East Germany","3","","","","5"
"Very Inexpensive","2002","in school","West Germany","28","","","","1"
"Very Inexpensive","2002","in school","East Germany","9","","","","1"
"Very Inexpensive","2002","inadequately","West Germany","4","","","","1"
"Very Inexpensive","2002","inadequately","East Germany","2","","","","1"
"Very Inexpensive","2002","general elemantary","West Germany","147","0.145341806395232","0.124409086687999","0.166274526102466","1"
"Very Inexpensive","2002","general elemantary","East Germany","17","","","","1"
"Very Inexpensive","2002","middle vocational","West Germany","609","0.139793100119758","0.129934652964138","0.149651547275379","1"
"Very Inexpensive","2002","middle vocational","East Germany","88","0.0710842862301474","0.0567875416428641","0.0853810308174308","1"
"Very Inexpensive","2002","vocational + Abi","West Germany","73","0.166581973816297","0.13402008828943","0.199143859343163","1"
"Very Inexpensive","2002","vocational + Abi","East Germany","2","","","","1"
"Very Inexpensive","2002","higher vocational","West Germany","96","0.136635507944159","0.112639466447586","0.160631549440733","1"
"Very Inexpensive","2002","higher vocational","East Germany","17","","","","1"
"Very Inexpensive","2002","higher education","West Germany","305","0.152605590415573","0.137023586995322","0.168187593835824","1"
"Very Inexpensive","2002","higher education","East Germany","57","0.0801799008969898","0.0597230885274485","0.100636713266531","1"
"Inexpensive","2003","in school","West Germany","","","","","2"
"Inexpensive","2003","in school","East Germany","","","","","2"
"Inexpensive","2003","inadequately","West Germany","","","","","2"
"Inexpensive","2003","inadequately","East Germany","","","","","2"
"Inexpensive","2003","general elemantary","West Germany","","","","","2"
"Inexpensive","2003","general elemantary","East Germany","","","","","2"
"Inexpensive","2003","middle vocational","West Germany","","","","","2"
"Inexpensive","2003","middle vocational","East Germany","","","","","2"
"Inexpensive","2003","vocational + Abi","West Germany","","","","","2"
"Inexpensive","2003","vocational + Abi","East Germany","","","","","2"
"Inexpensive","2003","higher vocational","West Germany","","","","","2"
"Inexpensive","2003","higher vocational","East Germany","","","","","2"
"Inexpensive","2003","higher education","West Germany","","","","","2"
"Inexpensive","2003","higher education","East Germany","","","","","2"
"Reasonable","2003","in school","West Germany","","","","","3"
"Reasonable","2003","in school","East Germany","","","","","3"
"Reasonable","2003","inadequately","West Germany","","","","","3"
"Reasonable","2003","inadequately","East Germany","","","","","3"
"Reasonable","2003","general elemantary","West Germany","","","","","3"
"Reasonable","2003","general elemantary","East Germany","","","","","3"
"Reasonable","2003","middle vocational","West Germany","","","","","3"
"Reasonable","2003","middle vocational","East Germany","","","","","3"
"Reasonable","2003","vocational + Abi","West Germany","","","","","3"
"Reasonable","2003","vocational + Abi","East Germany","","","","","3"
"Reasonable","2003","higher vocational","West Germany","","","","","3"
"Reasonable","2003","higher vocational","East Germany","","","","","3"
"Reasonable","2003","higher education","West Germany","","","","","3"
"Reasonable","2003","higher education","East Germany","","","","","3"
"Slightly Expensive","2003","middle vocational","East Germany","","","","","4"
"Slightly Expensive","2003","vocational + Abi","West Germany","","","","","4"
"Slightly Expensive","2003","vocational + Abi","East Germany","","","","","4"
"Slightly Expensive","2003","higher vocational","West Germany","","","","","4"
"Slightly Expensive","2003","higher vocational","East Germany","","","","","4"
"Slightly Expensive","2003","higher education","West Germany","","","","","4"
"Slightly Expensive","2003","higher education","East Germany","","","","","4"
"Slightly Expensive","2003","general elemantary","West Germany","","","","","4"
"Slightly Expensive","2003","in school","West Germany","","","","","4"
"Slightly Expensive","2003","in school","East Germany","","","","","4"
"Slightly Expensive","2003","inadequately","West Germany","","","","","4"
"Slightly Expensive","2003","inadequately","East Germany","","","","","4"
"Slightly Expensive","2003","general elemantary","East Germany","","","","","4"
"Slightly Expensive","2003","middle vocational","West Germany","","","","","4"
"Too Expensive","2003","in school","West Germany","","","","","5"
"Too Expensive","2003","in school","East Germany","","","","","5"
"Too Expensive","2003","inadequately","West Germany","","","","","5"
"Too Expensive","2003","inadequately","East Germany","","","","","5"
"Too Expensive","2003","general elemantary","West Germany","","","","","5"
"Too Expensive","2003","general elemantary","East Germany","","","","","5"
"Too Expensive","2003","middle vocational","West Germany","","","","","5"
"Too Expensive","2003","middle vocational","East Germany","","","","","5"
"Too Expensive","2003","vocational + Abi","West Germany","","","","","5"
"Too Expensive","2003","vocational + Abi","East Germany","","","","","5"
"Too Expensive","2003","higher vocational","West Germany","","","","","5"
"Too Expensive","2003","higher vocational","East Germany","","","","","5"
"Too Expensive","2003","higher education","West Germany","","","","","5"
"Too Expensive","2003","higher education","East Germany","","","","","5"
"Very Inexpensive","2003","in school","West Germany","","","","","1"
"Very Inexpensive","2003","in school","East Germany","","","","","1"
"Very Inexpensive","2003","inadequately","West Germany","","","","","1"
"Very Inexpensive","2003","inadequately","East Germany","","","","","1"
"Very Inexpensive","2003","general elemantary","West Germany","","","","","1"
"Very Inexpensive","2003","general elemantary","East Germany","","","","","1"
"Very Inexpensive","2003","middle vocational","West Germany","","","","","1"
"Very Inexpensive","2003","middle vocational","East Germany","","","","","1"
"Very Inexpensive","2003","vocational + Abi","West Germany","","","","","1"
"Very Inexpensive","2003","vocational + Abi","East Germany","","","","","1"
"Very Inexpensive","2003","higher vocational","West Germany","","","","","1"
"Very Inexpensive","2003","higher vocational","East Germany","","","","","1"
"Very Inexpensive","2003","higher education","West Germany","","","","","1"
"Very Inexpensive","2003","higher education","East Germany","","","","","1"
"Inexpensive","2004","in school","West Germany","","","","","2"
"Inexpensive","2004","in school","East Germany","","","","","2"
"Inexpensive","2004","inadequately","West Germany","","","","","2"
"Inexpensive","2004","inadequately","East Germany","","","","","2"
"Inexpensive","2004","general elemantary","West Germany","","","","","2"
"Inexpensive","2004","general elemantary","East Germany","","","","","2"
"Inexpensive","2004","middle vocational","West Germany","","","","","2"
"Inexpensive","2004","middle vocational","East Germany","","","","","2"
"Inexpensive","2004","vocational + Abi","West Germany","","","","","2"
"Inexpensive","2004","vocational + Abi","East Germany","","","","","2"
"Inexpensive","2004","higher vocational","West Germany","","","","","2"
"Inexpensive","2004","higher vocational","East Germany","","","","","2"
"Inexpensive","2004","higher education","West Germany","","","","","2"
"Inexpensive","2004","higher education","East Germany","","","","","2"
"Reasonable","2004","in school","West Germany","","","","","3"
"Reasonable","2004","in school","East Germany","","","","","3"
"Reasonable","2004","inadequately","West Germany","","","","","3"
"Reasonable","2004","inadequately","East Germany","","","","","3"
"Reasonable","2004","general elemantary","West Germany","","","","","3"
"Reasonable","2004","general elemantary","East Germany","","","","","3"
"Reasonable","2004","middle vocational","West Germany","","","","","3"
"Reasonable","2004","middle vocational","East Germany","","","","","3"
"Reasonable","2004","vocational + Abi","West Germany","","","","","3"
"Reasonable","2004","vocational + Abi","East Germany","","","","","3"
"Reasonable","2004","higher vocational","West Germany","","","","","3"
"Reasonable","2004","higher vocational","East Germany","","","","","3"
"Reasonable","2004","higher education","West Germany","","","","","3"
"Reasonable","2004","higher education","East Germany","","","","","3"
"Slightly Expensive","2004","in school","West Germany","","","","","4"
"Slightly Expensive","2004","in school","East Germany","","","","","4"
"Slightly Expensive","2004","inadequately","West Germany","","","","","4"
"Slightly Expensive","2004","inadequately","East Germany","","","","","4"
"Slightly Expensive","2004","general elemantary","West Germany","","","","","4"
"Slightly Expensive","2004","general elemantary","East Germany","","","","","4"
"Slightly Expensive","2004","middle vocational","West Germany","","","","","4"
"Slightly Expensive","2004","middle vocational","East Germany","","","","","4"
"Slightly Expensive","2004","vocational + Abi","West Germany","","","","","4"
"Slightly Expensive","2004","vocational + Abi","East Germany","","","","","4"
"Slightly Expensive","2004","higher vocational","West Germany","","","","","4"
"Slightly Expensive","2004","higher vocational","East Germany","","","","","4"
"Slightly Expensive","2004","higher education","West Germany","","","","","4"
"Slightly Expensive","2004","higher education","East Germany","","","","","4"
"Too Expensive","2004","in school","West Germany","","","","","5"
"Too Expensive","2004","in school","East Germany","","","","","5"
"Too Expensive","2004","inadequately","West Germany","","","","","5"
"Too Expensive","2004","inadequately","East Germany","","","","","5"
"Too Expensive","2004","general elemantary","West Germany","","","","","5"
"Too Expensive","2004","general elemantary","East Germany","","","","","5"
"Too Expensive","2004","middle vocational","West Germany","","","","","5"
"Too Expensive","2004","middle vocational","East Germany","","","","","5"
"Too Expensive","2004","vocational + Abi","West Germany","","","","","5"
"Too Expensive","2004","vocational + Abi","East Germany","","","","","5"
"Too Expensive","2004","higher vocational","West Germany","","","","","5"
"Too Expensive","2004","higher vocational","East Germany","","","","","5"
"Too Expensive","2004","higher education","West Germany","","","","","5"
"Too Expensive","2004","higher education","East Germany","","","","","5"
"Very Inexpensive","2004","in school","West Germany","","","","","1"
"Very Inexpensive","2004","in school","East Germany","","","","","1"
"Very Inexpensive","2004","inadequately","West Germany","","","","","1"
"Very Inexpensive","2004","inadequately","East Germany","","","","","1"
"Very Inexpensive","2004","general elemantary","West Germany","","","","","1"
"Very Inexpensive","2004","general elemantary","East Germany","","","","","1"
"Very Inexpensive","2004","middle vocational","West Germany","","","","","1"
"Very Inexpensive","2004","middle vocational","East Germany","","","","","1"
"Very Inexpensive","2004","vocational + Abi","West Germany","","","","","1"
"Very Inexpensive","2004","vocational + Abi","East Germany","","","","","1"
"Very Inexpensive","2004","higher vocational","West Germany","","","","","1"
"Very Inexpensive","2004","higher vocational","East Germany","","","","","1"
"Very Inexpensive","2004","higher education","West Germany","","","","","1"
"Very Inexpensive","2004","higher education","East Germany","","","","","1"
"Inexpensive","2005","general elemantary","East Germany","29","","","","2"
"Inexpensive","2005","middle vocational","East Germany","355","0.293643972347098","0.267822172444221","0.319465772249975","2"
"Inexpensive","2005","middle vocational","West Germany","1273","0.306489203524244","0.29247085734773","0.320507549700758","2"
"Inexpensive","2005","vocational + Abi","West Germany","122","0.250464055434986","0.211581227997866","0.289346882872106","2"
"Inexpensive","2005","vocational + Abi","East Germany","22","","","","2"
"Inexpensive","2005","in school","West Germany","83","0.248471497300457","0.200976753668342","0.295966240932572","2"
"Inexpensive","2005","in school","East Germany","23","","","","2"
"Inexpensive","2005","inadequately","West Germany","12","","","","2"
"Inexpensive","2005","inadequately","East Germany","3","","","","2"
