"hlf0094","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Inexpensive","2004","Couple + C. GT 16 ","","","","","2"
"Inexpensive","2004","Couple + C. LE and GT 16","","","","","2"
"Reasonable","2004","1-pers.-HH","","","","","3"
"Reasonable","2004","(Married) couple without C. ","","","","","3"
"Reasonable","2004","Single parent ","","","","","3"
"Reasonable","2004","Couple + C. LE 16 ","","","","","3"
"Reasonable","2004","Couple + C. GT 16 ","","","","","3"
"Reasonable","2004","Couple + C. LE and GT 16","","","","","3"
"Slightly Expensive","2004","1-pers.-HH","","","","","4"
"Slightly Expensive","2004","(Married) couple without C. ","","","","","4"
"Slightly Expensive","2004","Single parent ","","","","","4"
"Slightly Expensive","2004","Couple + C. LE 16 ","","","","","4"
"Slightly Expensive","2004","Couple + C. GT 16 ","","","","","4"
"Slightly Expensive","2004","Couple + C. LE and GT 16","","","","","4"
"Too Expensive","2004","1-pers.-HH","","","","","5"
"Too Expensive","2004","(Married) couple without C. ","","","","","5"
"Too Expensive","2004","Single parent ","","","","","5"
"Too Expensive","2004","Couple + C. LE 16 ","","","","","5"
"Too Expensive","2004","Couple + C. GT 16 ","","","","","5"
"Too Expensive","2004","Couple + C. LE and GT 16","","","","","5"
"Very Inexpensive","2004","1-pers.-HH","","","","","1"
"Very Inexpensive","2004","(Married) couple without C. ","","","","","1"
"Very Inexpensive","2004","Single parent ","","","","","1"
"Very Inexpensive","2004","Couple + C. LE 16 ","","","","","1"
"Very Inexpensive","2004","Couple + C. LE and GT 16","","","","","1"
"Very Inexpensive","2004","Couple + C. GT 16 ","","","","","1"
"Inexpensive","2005","1-pers.-HH","269","0.342290935132758","0.309225483271599","0.375356386993917","2"
"Inexpensive","2005","(Married) couple without C. ","1191","0.333353830237106","0.31818875650719","0.348518903967023","2"
"Inexpensive","2005","Couple + C. LE 16 ","469","0.22191465789796","0.203970582210737","0.239858733585184","2"
"Inexpensive","2005","Single parent ","91","0.249238386783556","0.20398479780499","0.294491975762123","2"
"Inexpensive","2005","Couple + C. GT 16 ","771","0.309087255026925","0.291147548917207","0.327026961136644","2"
"Inexpensive","2005","Couple + C. LE and GT 16","334","0.315967238031204","0.288642552295199","0.343291923767208","2"
"Reasonable","2005","1-pers.-HH","346","0.447947691075346","0.413292873600883","0.482602508549809","3"
"Reasonable","2005","(Married) couple without C. ","1771","0.470397166871518","0.454340640172178","0.486453693570858","3"
"Reasonable","2005","Single parent ","191","0.555076313677429","0.503087052712988","0.607065574641871","3"
"Reasonable","2005","Couple + C. LE 16 ","1194","0.589564388362829","0.568322035439174","0.610806741286483","3"
"Reasonable","2005","Couple + C. GT 16 ","1195","0.487167488540117","0.467763540766447","0.506571436313787","3"
"Reasonable","2005","Couple + C. LE and GT 16","613","0.497476548946848","0.468089216184256","0.52686388170944","3"
"Slightly Expensive","2005","(Married) couple without C. ","257","0.0681917248147099","0.0600826141645825","0.0763008354648372","4"
"Slightly Expensive","2005","1-pers.-HH","63","0.0684808769595528","0.0508797533329112","0.0860820005861944","4"
"Slightly Expensive","2005","Single parent ","32","0.0885254162735172","0.0588087010057112","0.118242131541323","4"
"Slightly Expensive","2005","Couple + C. LE 16 ","215","0.107183797743008","0.0938252242904885","0.120542371195528","4"
"Slightly Expensive","2005","Couple + C. GT 16 ","265","0.0816284654619184","0.0709994461423926","0.0922574847814443","4"
"Slightly Expensive","2005","Couple + C. LE and GT 16","69","0.0655656586933795","0.0510174907094058","0.0801138266773533","4"
"Too Expensive","2005","(Married) couple without C. ","32","0.00683463532319544","0.00418422836222444","0.00948504228416644","5"
"Too Expensive","2005","1-pers.-HH","11","","","","5"
"Too Expensive","2005","Single parent ","10","","","","5"
"Too Expensive","2005","Couple + C. LE 16 ","26","","","","5"
"Too Expensive","2005","Couple + C. GT 16 ","45","0.0140281531264478","0.00946257604538347","0.0185937302075122","5"
"Too Expensive","2005","Couple + C. LE and GT 16","19","","","","5"
"Very Inexpensive","2005","1-pers.-HH","102","0.127896456937548","0.104622344316415","0.15117056955868","1"
"Very Inexpensive","2005","(Married) couple without C. ","461","0.121222642753471","0.110722978539827","0.131722306967115","1"
"Very Inexpensive","2005","Single parent ","27","","","","1"
"Very Inexpensive","2005","Couple + C. LE 16 ","156","0.0735102393962866","0.0622406339532676","0.0847798448393056","1"
"Very Inexpensive","2005","Couple + C. GT 16 ","273","0.108088637844591","0.096035113664789","0.120142162024394","1"
"Very Inexpensive","2005","Couple + C. LE and GT 16","77","0.0835870217410731","0.0673198991874249","0.0998541442947214","1"
"Inexpensive","2006","1-pers.-HH","299","0.322417401371348","0.292198359248521","0.352636443494175","2"
"Inexpensive","2006","(Married) couple without C. ","1428","0.326401995333026","0.312442155482149","0.340361835183904","2"
"Inexpensive","2006","Single parent ","126","0.315346706257667","0.270204748822956","0.360488663692378","2"
"Inexpensive","2006","Couple + C. LE 16 ","502","0.237285163364568","0.219311220912933","0.255259105816203","2"
"Inexpensive","2006","Couple + C. GT 16 ","744","0.284559284352109","0.267479873330739","0.301638695373479","2"
"Inexpensive","2006","Couple + C. LE and GT 16","253","0.260453721910543","0.234315151897814","0.286592291923272","2"
"Reasonable","2006","1-pers.-HH","411","0.453491133137806","0.421304663667319","0.485677602608293","3"
"Reasonable","2006","(Married) couple without C. ","1979","0.456620550747937","0.441790830142297","0.471450271353577","3"
"Reasonable","2006","Single parent ","203","0.488978008986715","0.440413908933435","0.537542109039995","3"
"Reasonable","2006","Couple + C. LE 16 ","1225","0.557667386171023","0.53668334828604","0.578651424056007","3"
"Reasonable","2006","Couple + C. GT 16 ","1314","0.47766416209729","0.458756583022264","0.496571741172316","3"
"Reasonable","2006","Couple + C. LE and GT 16","586","0.52988660270327","0.500161275333195","0.559611930073345","3"
"Slightly Expensive","2006","(Married) couple without C. ","343","0.0803976219956469","0.0723024648835346","0.0884927791077593","4"
"Slightly Expensive","2006","1-pers.-HH","86","0.100748212181875","0.0812879062091317","0.120208518154618","4"
"Slightly Expensive","2006","Single parent ","26","","","","4"
"Slightly Expensive","2006","Couple + C. LE 16 ","227","0.122264189099503","0.108423474857494","0.136104903341512","4"
"Slightly Expensive","2006","Couple + C. GT 16 ","294","0.103984051437366","0.0924298237572358","0.115538279117495","4"
"Slightly Expensive","2006","Couple + C. LE and GT 16","109","0.0992487317792368","0.0814414026060594","0.117056060952414","4"
"Too Expensive","2006","(Married) couple without C. ","48","0.0126998495109743","0.00936614174688506","0.0160335572750636","5"
"Too Expensive","2006","1-pers.-HH","10","","","","5"
"Too Expensive","2006","Single parent ","7","","","","5"
"Too Expensive","2006","Couple + C. LE 16 ","38","0.0126617745778844","0.0079378035887174","0.0173857455670513","5"
"Too Expensive","2006","Couple + C. GT 16 ","37","0.0109118924044693","0.00697940616522049","0.0148443786437181","5"
"Too Expensive","2006","Couple + C. LE and GT 16","8","","","","5"
"Very Inexpensive","2006","1-pers.-HH","113","0.114206246148509","0.0936425314152131","0.134769960881805","1"
"Very Inexpensive","2006","(Married) couple without C. ","536","0.123879982412416","0.114071857083733","0.133688107741099","1"
"Very Inexpensive","2006","Single parent ","45","0.127812063051885","0.0953749759679364","0.160249150135834","1"
"Very Inexpensive","2006","Couple + C. LE 16 ","160","0.0701214867870215","0.0593328736131417","0.0809100999609014","1"
"Very Inexpensive","2006","Couple + C. GT 16 ","292","0.122880609708766","0.110453483219951","0.135307736197581","1"
"Very Inexpensive","2006","Couple + C. LE and GT 16","127","0.100528770753513","0.0826197150618311","0.118437826445194","1"
"Inexpensive","2007","1-pers.-HH","283","0.329195468316512","0.297987612451176","0.360403324181848","2"
"Inexpensive","2007","Single parent ","117","0.338574245712563","0.29166837277694","0.385480118648186","2"
"Inexpensive","2007","(Married) couple without C. ","1339","0.330678425056762","0.316230308771671","0.345126541341854","2"
"Inexpensive","2007","Couple + C. LE 16 ","549","0.284392919324336","0.264466836224301","0.30431900242437","2"
"Inexpensive","2007","Couple + C. GT 16 ","692","0.256956277108187","0.239970042486935","0.273942511729439","2"
"Inexpensive","2007","Couple + C. LE and GT 16","231","0.217132473146062","0.191755744105266","0.242509202186859","2"
"Reasonable","2007","1-pers.-HH","399","0.464102739594363","0.430983004993839","0.497222474194888","3"
"Reasonable","2007","Single parent ","180","0.41534134597034","0.366497091349485","0.464185600591195","3"
"Reasonable","2007","(Married) couple without C. ","1926","0.476374857100828","0.461036616440069","0.491713097761587","3"
"Reasonable","2007","Couple + C. LE 16 ","1060","0.538048390219413","0.516027536927068","0.560069243511758","3"
"Reasonable","2007","Couple + C. GT 16 ","1257","0.525658356866394","0.506246917874134","0.545069795858653","3"
"Reasonable","2007","Couple + C. LE and GT 16","598","0.58252910136217","0.552176142728382","0.612882059995958","3"
"Slightly Expensive","2007","1-pers.-HH","69","0.0803896735421485","0.0623328619850793","0.0984464850992177","4"
"Slightly Expensive","2007","(Married) couple without C. ","297","0.0691619417005999","0.0613697156920049","0.076954167709195","4"
"Slightly Expensive","2007","Single parent ","50","0.1558092823279","0.119861122644347","0.191757442011453","4"
"Slightly Expensive","2007","Couple + C. LE 16 ","186","0.0922563389770404","0.0794741582546705","0.10503851969941","4"
"Slightly Expensive","2007","Couple + C. GT 16 ","251","0.0921596646471971","0.0809152850602899","0.103404044234104","4"
"Slightly Expensive","2007","Couple + C. LE and GT 16","110","0.13518330833728","0.114138126598753","0.156228490075807","4"
"Too Expensive","2007","1-pers.-HH","12","","","","5"
"Too Expensive","2007","(Married) couple without C. ","48","0.0166333922817369","0.0127056857639189","0.0205610987995549","5"
"Too Expensive","2007","Single parent ","6","","","","5"
"Too Expensive","2007","Couple + C. LE 16 ","37","0.0207312365424832","0.0144377865267628","0.0270246865582036","5"
"Too Expensive","2007","Couple + C. GT 16 ","41","0.0111602356977356","0.00707647803403468","0.0152439933614365","5"
"Too Expensive","2007","Couple + C. LE and GT 16","9","","","","5"
"Very Inexpensive","2007","1-pers.-HH","108","0.115631556298643","0.0943945244794871","0.136868588117798","1"
"Very Inexpensive","2007","(Married) couple without C. ","463","0.107151383860073","0.0976523662445308","0.116650401475615","1"
"Very Inexpensive","2007","Single parent ","38","0.0779643917417619","0.0513888756895695","0.104539907793954","1"
"Very Inexpensive","2007","Couple + C. LE 16 ","137","0.0645711149367276","0.0537156166336314","0.0754266132398238","1"
"Very Inexpensive","2007","Couple + C. GT 16 ","301","0.114065465680487","0.10170774933398","0.126423182026993","1"
"Very Inexpensive","2007","Couple + C. LE and GT 16","66","0.060327023938974","0.0456724420280011","0.0749816058499469","1"
"Inexpensive","2008","1-pers.-HH","266","0.310128149514387","0.279445293981052","0.340811005047722","2"
"Inexpensive","2008","(Married) couple without C. ","1222","0.291980139218179","0.27782251987534","0.306137758561018","2"
"Inexpensive","2008","Single parent ","114","0.30027394119773","0.254605577125832","0.345942305269628","2"
"Inexpensive","2008","Couple + C. LE 16 ","456","0.261133952890538","0.240554037111659","0.281713868669418","2"
"Inexpensive","2008","Couple + C. LE and GT 16","194","0.152351560913351","0.129886755069384","0.174816366757319","2"
"Inexpensive","2008","Couple + C. GT 16 ","679","0.257694323995484","0.240315481242392","0.275073166748576","2"
"Reasonable","2008","1-pers.-HH","408","0.457147973183943","0.424102642644197","0.49019330372369","3"
"Reasonable","2008","(Married) couple without C. ","1916","0.491015618568479","0.4754491271451","0.506582109991857","3"
"Reasonable","2008","Single parent ","197","0.51195411973351","0.462153074816731","0.56175516465029","3"
"Reasonable","2008","Couple + C. LE 16 ","929","0.530060001660139","0.506676325439682","0.553443677880595","3"
"Reasonable","2008","Couple + C. GT 16 ","1210","0.517774824709762","0.497919708123261","0.537629941296264","3"
"Reasonable","2008","Couple + C. LE and GT 16","583","0.605780820021181","0.575231751922583","0.636329888119779","3"
"Slightly Expensive","2008","1-pers.-HH","71","0.0834991179170927","0.0651485987102828","0.101849637123903","4"
"Slightly Expensive","2008","(Married) couple without C. ","299","0.0857190296026049","0.0770019839864041","0.0944360752188057","4"
"Slightly Expensive","2008","Single parent ","36","0.109414568056731","0.0783140246758516","0.14051511143761","4"
"Slightly Expensive","2008","Couple + C. LE 16 ","194","0.11524056936445","0.100280129438079","0.13020100929082","4"
"Slightly Expensive","2008","Couple + C. GT 16 ","215","0.0798126206231663","0.0690442261046682","0.0905810151416644","4"
"Slightly Expensive","2008","Couple + C. LE and GT 16","101","0.127971916066413","0.107088867224432","0.148854964908395","4"
"Too Expensive","2008","1-pers.-HH","17","","","","5"
"Too Expensive","2008","(Married) couple without C. ","33","0.0076216624520744","0.00491362698107998","0.0103296979230688","5"
"Too Expensive","2008","Single parent ","5","","","","5"
"Too Expensive","2008","Couple + C. LE 16 ","27","","","","5"
"Too Expensive","2008","Couple + C. GT 16 ","44","0.0142663749079989","0.00955428423757737","0.0189784655784204","5"
"Too Expensive","2008","Couple + C. LE and GT 16","9","","","","5"
"Very Inexpensive","2008","1-pers.-HH","111","0.125681703360866","0.10369238426108","0.147671022460651","1"
"Very Inexpensive","2008","(Married) couple without C. ","492","0.123663550158663","0.113413000629345","0.133914099687982","1"
"Very Inexpensive","2008","Single parent ","35","0.0608516693721603","0.0370341815185069","0.0846691572258136","1"
"Very Inexpensive","2008","Couple + C. LE 16 ","144","0.0735961533919462","0.0613624823181086","0.0858298244657837","1"
"Very Inexpensive","2008","Couple + C. GT 16 ","285","0.130451855763588","0.117068994257552","0.143834717269624","1"
"Very Inexpensive","2008","Couple + C. LE and GT 16","96","0.108819540035134","0.0893521557087303","0.128286924361537","1"
"Inexpensive","2009","1-pers.-HH","282","0.335427825433432","0.303556147819326","0.367299503047537","2"
"Inexpensive","2009","(Married) couple without C. ","1152","0.301006797421526","0.286337479296458","0.315676115546593","2"
"Inexpensive","2009","Single parent ","100","0.317463022142348","0.269244239314779","0.365681804969916","2"
"Inexpensive","2009","Couple + C. LE 16 ","446","0.255199195039246","0.233756342413648","0.276642047664844","2"
"Inexpensive","2009","Couple + C. LE and GT 16","241","0.313285706566673","0.283297625976164","0.343273787157182","2"
"Inexpensive","2009","Couple + C. GT 16 ","648","0.274184166219908","0.256097724240054","0.292270608199763","2"
"Reasonable","2009","(Married) couple without C. ","1803","0.479708983071025","0.463731903848889","0.495686062293161","3"
"Reasonable","2009","1-pers.-HH","374","0.432364027813831","0.398921889744873","0.465806165882789","3"
"Reasonable","2009","Single parent ","194","0.500394432493918","0.448600790934821","0.552188074053016","3"
"Reasonable","2009","Couple + C. LE 16 ","848","0.523701269463349","0.499136970900976","0.548265568025722","3"
"Reasonable","2009","Couple + C. LE and GT 16","496","0.540769264887674","0.508550283299213","0.572988246476135","3"
"Reasonable","2009","Couple + C. GT 16 ","1139","0.468742796031471","0.448510812908371","0.488974779154571","3"
"Slightly Expensive","2009","1-pers.-HH","64","0.0876438503218275","0.068555111764637","0.106732588879018","4"
"Slightly Expensive","2009","(Married) couple without C. ","294","0.0778282483957996","0.0692606355234071","0.0863958612681921","4"
"Slightly Expensive","2009","Single parent ","38","0.141804834562166","0.10566841430728","0.177941254817052","4"
"Slightly Expensive","2009","Couple + C. LE 16 ","157","0.116174523560983","0.100414329891204","0.131934717230761","4"
"Slightly Expensive","2009","Couple + C. GT 16 ","209","0.0898349762923486","0.0782418241677239","0.101428128416973","4"
"Slightly Expensive","2009","Couple + C. LE and GT 16","84","0.0730435599336204","0.0562202686686402","0.0898668511986005","4"
"Too Expensive","2009","1-pers.-HH","8","","","","5"
"Too Expensive","2009","(Married) couple without C. ","23","","","","5"
"Too Expensive","2009","Single parent ","12","","","","5"
"Too Expensive","2009","Couple + C. LE 16 ","20","","","","5"
"Too Expensive","2009","Couple + C. GT 16 ","38","0.0133768768519127","0.00871917436689644","0.018034579336929","5"
"Too Expensive","2009","Couple + C. LE and GT 16","7","","","","5"
"Very Inexpensive","2009","1-pers.-HH","115","0.138412915020316","0.115101308635767","0.161724521404866","1"
"Very Inexpensive","2009","(Married) couple without C. ","484","0.131106026776105","0.120312086276654","0.141899967275556","1"
"Very Inexpensive","2009","Single parent ","14","","","","1"
"Very Inexpensive","2009","Couple + C. LE 16 ","117","0.0779635626726399","0.064776662384485","0.0911504629607949","1"
"Very Inexpensive","2009","Couple + C. GT 16 ","303","0.153861184604359","0.139232540312058","0.168489828896661","1"
"Very Inexpensive","2009","Couple + C. LE and GT 16","91","0.0704267938599136","0.0538842957825282","0.0869692919372991","1"
"Inexpensive","2010","1-pers.-HH","261","0.324135213835991","0.292445442973685","0.355824984698297","2"
"Inexpensive","2010","(Married) couple without C. ","1083","0.297413202545629","0.282439241750472","0.312387163340786","2"
"Inexpensive","2010","Single parent ","165","0.246368074976523","0.211480471159583","0.281255678793464","2"
"Inexpensive","2010","Couple + C. LE 16 ","907","0.229969955048877","0.216238890392963","0.243701019704791","2"
"Inexpensive","2010","Couple + C. GT 16 ","588","0.27577681673089","0.256947500407517","0.294606133054264","2"
"Inexpensive","2010","Couple + C. LE and GT 16","323","0.235797190520798","0.211819437876895","0.2597749431647","2"
"Reasonable","2010","1-pers.-HH","400","0.459891211091653","0.426147390072418","0.493635032110888","3"
"Reasonable","2010","(Married) couple without C. ","1780","0.501326348963466","0.484947813929684","0.517704883997248","3"
"Reasonable","2010","Single parent ","297","0.514896640163606","0.474431928206371","0.555361352120841","3"
"Reasonable","2010","Couple + C. LE 16 ","1972","0.558499710070599","0.542296845607635","0.574702574533563","3"
"Reasonable","2010","Couple + C. GT 16 ","1133","0.548935603276621","0.527970382653317","0.569900823899924","3"
"Reasonable","2010","Couple + C. LE and GT 16","585","0.476709256226005","0.448497302275335","0.504921210176676","3"
"Slightly Expensive","2010","1-pers.-HH","76","0.0962439112964318","0.076275738239657","0.116212084353207","4"
"Slightly Expensive","2010","(Married) couple without C. ","246","0.0684640112556358","0.060191496186074","0.0767365263251976","4"
"Slightly Expensive","2010","Couple + C. LE 16 ","389","0.14324381771063","0.131812892226586","0.154674743194674","4"
"Slightly Expensive","2010","Single parent ","55","0.110936621921521","0.0855091541631881","0.136364089679854","4"
"Slightly Expensive","2010","Couple + C. LE and GT 16","151","0.131514361584407","0.112424500912038","0.150604222256775","4"
"Slightly Expensive","2010","Couple + C. GT 16 ","206","0.0732477883402383","0.0622704124323002","0.0842251642481765","4"
"Too Expensive","2010","1-pers.-HH","16","","","","5"
"Too Expensive","2010","(Married) couple without C. ","33","0.0160305078660814","0.0119164439447011","0.0201445717874617","5"
"Too Expensive","2010","Single parent ","15","","","","5"
"Too Expensive","2010","Couple + C. LE 16 ","80","0.0123113264839748","0.00871319286119688","0.0159094601067528","5"
"Too Expensive","2010","Couple + C. GT 16 ","25","","","","5"
"Too Expensive","2010","Couple + C. LE and GT 16","19","","","","5"
"Very Inexpensive","2010","1-pers.-HH","85","0.103371454177945","0.0827588589410211","0.123984049414869","1"
"Very Inexpensive","2010","(Married) couple without C. ","438","0.116765929369187","0.106246248751402","0.127285609986972","1"
"Very Inexpensive","2010","Single parent ","54","0.0879072614263356","0.0649811099535829","0.110833412899088","1"
"Very Inexpensive","2010","Couple + C. LE 16 ","260","0.0559751906859194","0.0484744470639211","0.0634759343079178","1"
"Very Inexpensive","2010","Couple + C. GT 16 ","212","0.0940773666892629","0.0817772963743243","0.106377437004202","1"
"Very Inexpensive","2010","Couple + C. LE and GT 16","126","0.146066084815028","0.126117059884721","0.166015109745335","1"
"Inexpensive","2011","1-pers.-HH","328","0.324370490949362","0.296027712393174","0.35271326950555","2"
"Inexpensive","2011","(Married) couple without C. ","1389","0.302556969687655","0.289343809522219","0.315770129853091","2"
"Inexpensive","2011","Single parent ","180","0.212595081961872","0.183235197269963","0.241954966653781","2"
"Inexpensive","2011","Couple + C. GT 16 ","633","0.278495131075179","0.26069074329163","0.296299518858727","2"
"Inexpensive","2011","Couple + C. LE and GT 16","422","0.264305605866288","0.241967872560503","0.286643339172073","2"
"Inexpensive","2011","Couple + C. LE 16 ","1170","0.257154384402156","0.243690384867218","0.270618383937095","2"
"Reasonable","2011","1-pers.-HH","489","0.45642590742042","0.426269335697001","0.486582479143839","3"
"Reasonable","2011","(Married) couple without C. ","2379","0.505419190645847","0.491038052981019","0.519800328310675","3"
"Reasonable","2011","Single parent ","403","0.583275071897391","0.547896514066042","0.618653629728739","3"
"Reasonable","2011","Couple + C. LE 16 ","2134","0.554780326883352","0.53947031462644","0.570090339140264","3"
"Reasonable","2011","Couple + C. GT 16 ","1259","0.527320900568832","0.50749105643859","0.547150744699075","3"
"Reasonable","2011","Couple + C. LE and GT 16","771","0.557370420071354","0.532209335008824","0.582531505133884","3"
"Slightly Expensive","2011","1-pers.-HH","86","0.0952271150321139","0.0774558824102626","0.112998347653965","4"
"Slightly Expensive","2011","(Married) couple without C. ","337","0.0737836911604388","0.0662642571914935","0.0813031251293841","4"
"Slightly Expensive","2011","Single parent ","66","0.0939806489031379","0.0730411331604224","0.114920164645854","4"
"Slightly Expensive","2011","Couple + C. GT 16 ","261","0.0902806066787852","0.0788977945175583","0.101663418840012","4"
"Slightly Expensive","2011","Couple + C. LE 16 ","397","0.109214966059101","0.0996064709679853","0.118823461150217","4"
"Slightly Expensive","2011","Couple + C. LE and GT 16","138","0.0720209244418132","0.0589250160492889","0.0851168328343376","4"
"Too Expensive","2011","1-pers.-HH","17","","","","5"
"Too Expensive","2011","(Married) couple without C. ","49","0.0125925983168711","0.00938518732255101","0.0158000093111911","5"
"Too Expensive","2011","Single parent ","16","","","","5"
"Too Expensive","2011","Couple + C. LE 16 ","53","0.0128141826321722","0.00934942589848246","0.0162789393658619","5"
"Too Expensive","2011","Couple + C. GT 16 ","31","0.00795441677243288","0.00442609168014466","0.0114827418647211","5"
"Too Expensive","2011","Couple + C. LE and GT 16","46","0.0274690652257156","0.019189436866828","0.0357486935846031","5"
"Very Inexpensive","2011","1-pers.-HH","128","0.110082417931164","0.0911327622407943","0.129032073621534","1"
"Very Inexpensive","2011","(Married) couple without C. ","489","0.105647550189188","0.0968059104522341","0.114489189926143","1"
"Very Inexpensive","2011","Single parent ","81","0.0931099994540307","0.072257690736636","0.113962308171425","1"
"Very Inexpensive","2011","Couple + C. LE 16 ","294","0.0660361400232182","0.058385747564443","0.0736865324819934","1"
"Very Inexpensive","2011","Couple + C. GT 16 ","251","0.0959489449047709","0.0842508487007084","0.107647041108834","1"
"Very Inexpensive","2011","Couple + C. LE and GT 16","120","0.0788339843948295","0.0651830341732452","0.0924849346164138","1"
"Inexpensive","2012","1-pers.-HH","311","0.292090323563773","0.264895048261016","0.31928559886653","2"
"Inexpensive","2012","(Married) couple without C. ","1402","0.29871808323579","0.285599470345708","0.311836696125872","2"
"Inexpensive","2012","Single parent ","223","0.27167934342507","0.23943310759642","0.30392557925372","2"
"Inexpensive","2012","Couple + C. LE 16 ","1066","0.259747752771431","0.245743056324977","0.273752449217886","2"
"Inexpensive","2012","Couple + C. GT 16 ","658","0.282154235045137","0.264163880708456","0.300144589381818","2"
"Inexpensive","2012","Couple + C. LE and GT 16","486","0.304976079904001","0.281583431673289","0.328368728134713","2"
"Reasonable","2012","1-pers.-HH","528","0.503314159002716","0.473411733698982","0.53321658430645","3"
"Reasonable","2012","(Married) couple without C. ","2346","0.515059754165162","0.500735112656655","0.52938439567367","3"
"Reasonable","2012","Single parent ","342","0.462062387871704","0.425920930007123","0.498203845736285","3"
"Reasonable","2012","Couple + C. LE 16 ","2031","0.549746795823535","0.533857022835781","0.56563656881129","3"
"Reasonable","2012","Couple + C. LE and GT 16","757","0.521263863670439","0.495881998077227","0.546645729263651","3"
"Reasonable","2012","Couple + C. GT 16 ","1237","0.494848397993333","0.474862309271883","0.514834486714782","3"
"Slightly Expensive","2012","1-pers.-HH","86","0.0830785375001356","0.0665719825915408","0.0995850924087304","4"
"Slightly Expensive","2012","Single parent ","90","0.136033253414865","0.111181304136608","0.160885202693123","4"
"Slightly Expensive","2012","(Married) couple without C. ","354","0.0746928506967842","0.0671576761641465","0.0822280252294219","4"
"Slightly Expensive","2012","Couple + C. LE 16 ","332","0.112221980461723","0.102141085453494","0.122302875469953","4"
"Slightly Expensive","2012","Couple + C. GT 16 ","274","0.108433422579659","0.0960043325989738","0.120862512560345","4"
"Slightly Expensive","2012","Couple + C. LE and GT 16","96","0.0683382922183375","0.0555177081995687","0.0811588762371062","4"
"Too Expensive","2012","1-pers.-HH","17","","","","5"
"Too Expensive","2012","(Married) couple without C. ","63","0.0165937783120644","0.012932354872595","0.0202552017515339","5"
"Too Expensive","2012","Single parent ","22","","","","5"
"Too Expensive","2012","Couple + C. LE 16 ","58","0.0101467478987376","0.00694596089177963","0.0133475349056955","5"
"Too Expensive","2012","Couple + C. GT 16 ","27","","","","5"
"Too Expensive","2012","Couple + C. LE and GT 16","19","","","","5"
"Very Inexpensive","2012","1-pers.-HH","132","0.104726729769923","0.0864140234551262","0.12303943608472","1"
"Very Inexpensive","2012","(Married) couple without C. ","511","0.0949355335901992","0.0865338756714188","0.10333719150898","1"
"Very Inexpensive","2012","Single parent ","54","0.0660812630971671","0.0480725319448998","0.0840899942494345","1"
"Very Inexpensive","2012","Couple + C. LE 16 ","279","0.0681367230445723","0.0600889697735898","0.0761844763155548","1"
"Very Inexpensive","2012","Couple + C. GT 16 ","208","0.106869868789075","0.0945198997717954","0.119219837806355","1"
"Very Inexpensive","2012","Couple + C. LE and GT 16","130","0.0894236663465614","0.0749249003489041","0.103922432344219","1"
"Inexpensive","2013","1-pers.-HH","323","0.317933412489045","0.289699476929626","0.346167348048464","2"
"Inexpensive","2013","Single parent ","217","0.281762312484911","0.249545488188764","0.313979136781058","2"
"Inexpensive","2013","(Married) couple without C. ","1414","0.306386809287462","0.293093876555324","0.3196797420196","2"
"Inexpensive","2013","Couple + C. LE 16 ","1048","0.264220578156991","0.250183212142095","0.278257944171887","2"
"Inexpensive","2013","Couple + C. LE and GT 16","513","0.290622049701245","0.268968136604097","0.312275962798392","2"
"Inexpensive","2013","Couple + C. GT 16 ","639","0.30404310487441","0.285460627522251","0.322625582226569","2"
"Reasonable","2013","1-pers.-HH","510","0.488751260936503","0.458443767752754","0.519058754120252","3"
"Reasonable","2013","(Married) couple without C. ","2268","0.48852424693316","0.474110307579828","0.502938186286492","3"
"Reasonable","2013","Single parent ","379","0.515339628137448","0.479548720859095","0.551130535415801","3"
"Reasonable","2013","Couple + C. LE 16 ","2067","0.560957068176513","0.545157442666081","0.576756693686944","3"
"Reasonable","2013","Couple + C. LE and GT 16","812","0.487168501474481","0.463331028560082","0.51100597438888","3"
"Reasonable","2013","Couple + C. GT 16 ","1197","0.465371959937016","0.445222155556101","0.485521764317932","3"
"Slightly Expensive","2013","1-pers.-HH","86","0.0799767718183378","0.0635303555962872","0.0964231880403885","4"
"Slightly Expensive","2013","(Married) couple without C. ","332","0.0812305568049547","0.0733530263702589","0.0891080872396505","4"
"Slightly Expensive","2013","Single parent ","75","0.122883886392692","0.0993722316330813","0.146395541152303","4"
"Slightly Expensive","2013","Couple + C. LE 16 ","341","0.0916443977428142","0.0824587582589577","0.100830037226671","4"
"Slightly Expensive","2013","Couple + C. LE and GT 16","171","0.137111074076613","0.120707179088875","0.153514969064351","4"
"Slightly Expensive","2013","Couple + C. GT 16 ","246","0.100200450554848","0.0880706800351679","0.112330221074527","4"
"Too Expensive","2013","1-pers.-HH","18","","","","5"
"Too Expensive","2013","(Married) couple without C. ","55","0.00954380070270604","0.00674026932375271","0.0123473320816594","5"
"Too Expensive","2013","Single parent ","14","","","","5"
"Too Expensive","2013","Couple + C. LE 16 ","48","0.0113106180706344","0.00794394000197012","0.0146772961392986","5"
"Too Expensive","2013","Couple + C. GT 16 ","43","0.0230921546294813","0.0170247370026878","0.0291595722562747","5"
"Too Expensive","2013","Couple + C. LE and GT 16","25","","","","5"
