"hlf0094","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very Inexpensive","2007","66 and older","middle vocational","132","0.105122995085732","0.0882677499704975","0.121978240200966"
"Very Inexpensive","2007","66 and older","vocational + Abi","10","","",""
"Very Inexpensive","2007","66 and older","higher vocational","24","","",""
"Very Inexpensive","2007","66 and older","higher education","71","0.148375031184011","0.117614487083876","0.179135575284146"
"Inexpensive","2007","16-34 y.","in school","86","0.220399559197644","0.179878903606733","0.260920214788556"
"Inexpensive","2007","16-34 y.","inadequately","3","","",""
"Inexpensive","2007","16-34 y.","general elemantary","80","0.264297337941107","0.213720203072574","0.31487447280964"
"Inexpensive","2007","16-34 y.","middle vocational","242","0.288082003100695","0.257141937984433","0.319022068216956"
"Inexpensive","2007","16-34 y.","vocational + Abi","46","0.373534534302456","0.292234152651781","0.454834915953131"
"Inexpensive","2007","16-34 y.","higher vocational","23","","",""
"Inexpensive","2007","16-34 y.","higher education","48","0.261641751511426","0.194779478529064","0.328504024493788"
"Inexpensive","2007","35-65 y.","in school","","","",""
"Inexpensive","2007","35-65 y.","inadequately","4","","",""
"Inexpensive","2007","35-65 y.","general elemantary","88","0.29310805226696","0.241427118595179","0.344788985938741"
"Inexpensive","2007","35-65 y.","middle vocational","973","0.307623208648907","0.291948236638159","0.323298180659654"
"Inexpensive","2007","35-65 y.","vocational + Abi","103","0.266076873361831","0.220617480698279","0.311536266025383"
"Inexpensive","2007","35-65 y.","higher vocational","183","0.263430591169761","0.230610862527454","0.296250319812069"
"Inexpensive","2007","35-65 y.","higher education","546","0.263903187799075","0.244586935032914","0.283219440565236"
"Inexpensive","2007","66 and older","in school","","","",""
"Inexpensive","2007","66 and older","inadequately","7","","",""
"Inexpensive","2007","66 and older","general elemantary","152","0.390354598912318","0.341814514260588","0.438894683564049"
"Inexpensive","2007","66 and older","middle vocational","454","0.354804923854316","0.328511637173194","0.381098210535439"
"Inexpensive","2007","66 and older","vocational + Abi","24","","",""
"Inexpensive","2007","66 and older","higher vocational","63","0.343062750889293","0.274281309481423","0.411844192297162"
"Inexpensive","2007","66 and older","higher education","145","0.268726382897091","0.230365860365461","0.30708690542872"
"Reasonable","2007","16-34 y.","in school","223","0.53240363038028","0.483629320416212","0.581177940344348"
"Reasonable","2007","16-34 y.","inadequately","5","","",""
"Reasonable","2007","16-34 y.","general elemantary","157","0.54514438806881","0.488029514891866","0.602259261245754"
"Reasonable","2007","16-34 y.","middle vocational","407","0.508118210148864","0.473962688267077","0.54227373203065"
"Reasonable","2007","16-34 y.","vocational + Abi","61","0.424061887641695","0.341003945401237","0.507119829882153"
"Reasonable","2007","16-34 y.","higher vocational","33","0.527379038154411","0.402093456017124","0.652664620291699"
"Reasonable","2007","16-34 y.","higher education","78","0.447151158203577","0.371515876451734","0.52278643995542"
"Reasonable","2007","35-65 y.","in school","","","",""
"Reasonable","2007","35-65 y.","inadequately","10","","",""
"Reasonable","2007","35-65 y.","general elemantary","156","0.519291796661633","0.462565235516932","0.576018357806335"
"Reasonable","2007","35-65 y.","middle vocational","1678","0.494361297684117","0.477380098345738","0.511342497022496"
"Reasonable","2007","35-65 y.","vocational + Abi","186","0.531629235746552","0.480296537182183","0.58296193431092"
"Reasonable","2007","35-65 y.","higher vocational","347","0.539538118002086","0.502401448535497","0.576674787468674"
"Reasonable","2007","35-65 y.","higher education","1022","0.521031533570131","0.499137864047327","0.542925203092935"
"Reasonable","2007","66 and older","in school","","","",""
"Reasonable","2007","66 and older","inadequately","3","","",""
"Reasonable","2007","66 and older","general elemantary","169","0.457505704888373","0.40793466004673","0.507076749730017"
"Reasonable","2007","66 and older","middle vocational","605","0.477133914818696","0.449685332695244","0.504582496942149"
"Reasonable","2007","66 and older","vocational + Abi","29","","",""
"Reasonable","2007","66 and older","higher vocational","81","0.449420185000994","0.377349445876877","0.521490924125111"
"Reasonable","2007","66 and older","higher education","251","0.464193912760491","0.421037737254172","0.50735008826681"
"Slightly Expensive","2007","16-34 y.","in school","40","0.105459328498302","0.0754347021843531","0.135483954812251"
"Slightly Expensive","2007","16-34 y.","inadequately","1","","",""
"Slightly Expensive","2007","16-34 y.","general elemantary","37","0.140077509030967","0.100269493845669","0.179885524216265"
"Slightly Expensive","2007","16-34 y.","middle vocational","82","0.113685021796373","0.0919983032854371","0.135371740307309"
"Slightly Expensive","2007","16-34 y.","vocational + Abi","17","","",""
"Slightly Expensive","2007","16-34 y.","higher vocational","2","","",""
"Slightly Expensive","2007","16-34 y.","higher education","16","","",""
"Slightly Expensive","2007","35-65 y.","in school","","","",""
"Slightly Expensive","2007","35-65 y.","inadequately","3","","",""
"Slightly Expensive","2007","35-65 y.","general elemantary","26","","",""
"Slightly Expensive","2007","35-65 y.","middle vocational","310","0.0985146983679727","0.0883929434978826","0.108636453238063"
"Slightly Expensive","2007","35-65 y.","vocational + Abi","34","0.113353297835546","0.0807405674635174","0.145966028207574"
"Slightly Expensive","2007","35-65 y.","higher vocational","73","0.0875903871400002","0.0665274858317154","0.108653288448285"
"Slightly Expensive","2007","35-65 y.","higher education","192","0.0926439648064597","0.0799373306595714","0.105350598953348"
"Slightly Expensive","2007","66 and older","in school","","","",""
"Slightly Expensive","2007","66 and older","inadequately","1","","",""
"Slightly Expensive","2007","66 and older","general elemantary","19","","",""
"Slightly Expensive","2007","66 and older","middle vocational","66","0.0500604654593974","0.0380765162898105","0.0620444146289843"
"Slightly Expensive","2007","66 and older","vocational + Abi","6","","",""
"Slightly Expensive","2007","66 and older","higher vocational","12","","",""
"Slightly Expensive","2007","66 and older","higher education","40","0.0972158300107566","0.0715798531848911","0.122851806836622"
"Too Expensive","2007","16-34 y.","in school","3","","",""
"Too Expensive","2007","16-34 y.","inadequately","","","",""
"Too Expensive","2007","16-34 y.","general elemantary","3","","",""
"Too Expensive","2007","16-34 y.","middle vocational","16","","",""
"Too Expensive","2007","16-34 y.","vocational + Abi","1","","",""
"Too Expensive","2007","16-34 y.","higher vocational","","","",""
"Too Expensive","2007","16-34 y.","higher education","3","","",""
"Too Expensive","2007","35-65 y.","in school","","","",""
"Too Expensive","2007","35-65 y.","inadequately","","","",""
"Too Expensive","2007","35-65 y.","general elemantary","6","","",""
"Too Expensive","2007","35-65 y.","middle vocational","54","0.0146039373013505","0.0105295119492885","0.0186783626534126"
"Too Expensive","2007","35-65 y.","vocational + Abi","5","","",""
"Too Expensive","2007","35-65 y.","higher vocational","12","","",""
"Too Expensive","2007","35-65 y.","higher education","22","","",""
"Too Expensive","2007","66 and older","in school","","","",""
"Too Expensive","2007","66 and older","inadequately","1","","",""
"Too Expensive","2007","66 and older","general elemantary","2","","",""
"Too Expensive","2007","66 and older","middle vocational","15","","",""
"Too Expensive","2007","66 and older","vocational + Abi","","","",""
"Too Expensive","2007","66 and older","higher vocational","3","","",""
"Too Expensive","2007","66 and older","higher education","6","","",""
"Very Inexpensive","2008","16-34 y.","in school","46","0.140946503131546","0.105394715790776","0.176498290472315"
"Very Inexpensive","2008","16-34 y.","inadequately","1","","",""
"Very Inexpensive","2008","16-34 y.","general elemantary","21","","",""
"Very Inexpensive","2008","16-34 y.","middle vocational","73","0.0794177908694328","0.0603812765552162","0.0984543051836493"
"Very Inexpensive","2008","16-34 y.","vocational + Abi","17","","",""
"Very Inexpensive","2008","16-34 y.","higher vocational","8","","",""
"Very Inexpensive","2008","16-34 y.","higher education","22","","",""
"Very Inexpensive","2008","35-65 y.","in school","","","",""
"Very Inexpensive","2008","35-65 y.","inadequately","1","","",""
"Very Inexpensive","2008","35-65 y.","general elemantary","22","","",""
"Very Inexpensive","2008","35-65 y.","middle vocational","305","0.0950109475064772","0.0847838942951524","0.105238000717802"
"Very Inexpensive","2008","35-65 y.","vocational + Abi","36","0.107677669815021","0.0759212705709356","0.139434069059107"
"Very Inexpensive","2008","35-65 y.","higher vocational","68","0.0812686955432358","0.0598636169808749","0.102673774105597"
"Very Inexpensive","2008","35-65 y.","higher education","208","0.138163726978906","0.122358041950923","0.153969412006889"
"Very Inexpensive","2008","66 and older","in school","","","",""
"Very Inexpensive","2008","66 and older","inadequately","2","","",""
"Very Inexpensive","2008","66 and older","general elemantary","38","0.0872696348724988","0.0581559404678496","0.116383329277148"
"Very Inexpensive","2008","66 and older","middle vocational","161","0.1281484077014","0.109844179742387","0.146452635660413"
"Very Inexpensive","2008","66 and older","vocational + Abi","13","","",""
"Very Inexpensive","2008","66 and older","higher vocational","31","0.147263855992482","0.0963369797069407","0.198190732278024"
"Very Inexpensive","2008","66 and older","higher education","96","0.156050063434795","0.126439238842061","0.18566088802753"
"Inexpensive","2008","16-34 y.","in school","100","0.253632234457868","0.209179053555704","0.298085415360033"
"Inexpensive","2008","16-34 y.","inadequately","2","","",""
"Inexpensive","2008","16-34 y.","general elemantary","63","0.248716619723751","0.197155718102939","0.300277521344563"
"Inexpensive","2008","16-34 y.","middle vocational","205","0.235750627978314","0.20586645688546","0.265634799071168"
"Inexpensive","2008","16-34 y.","vocational + Abi","31","0.227525689479372","0.154612940442891","0.300438438515854"
"Inexpensive","2008","16-34 y.","higher vocational","14","","",""
"Inexpensive","2008","16-34 y.","higher education","36","0.172821660414245","0.111907831840285","0.233735488988205"
"Inexpensive","2008","35-65 y.","in school","","","",""
"Inexpensive","2008","35-65 y.","inadequately","7","","",""
"Inexpensive","2008","35-65 y.","general elemantary","76","0.30081759272017","0.246114350078145","0.355520835362194"
"Inexpensive","2008","35-65 y.","middle vocational","881","0.273835839286314","0.258283182888455","0.289388495684173"
"Inexpensive","2008","35-65 y.","vocational + Abi","109","0.286656305457714","0.240328928497829","0.332983682417599"
"Inexpensive","2008","35-65 y.","higher vocational","169","0.227045717495343","0.194229049327315","0.259862385663371"
"Inexpensive","2008","35-65 y.","higher education","488","0.25997147401842","0.239880962348622","0.280061985688219"
"Inexpensive","2008","66 and older","in school","","","",""
"Inexpensive","2008","66 and older","inadequately","4","","",""
"Inexpensive","2008","66 and older","general elemantary","130","0.350181567766759","0.300973405690233","0.399389729843286"
"Inexpensive","2008","66 and older","middle vocational","421","0.312002835728829","0.286631337085931","0.337374334371727"
"Inexpensive","2008","66 and older","vocational + Abi","16","","",""
"Inexpensive","2008","66 and older","higher vocational","59","0.390834454713148","0.320712226796343","0.460956682629952"
"Inexpensive","2008","66 and older","higher education","152","0.249764795393399","0.214444484614972","0.285085106171827"
"Reasonable","2008","16-34 y.","in school","186","0.483378618873018","0.432321760538196","0.534435477207839"
"Reasonable","2008","16-34 y.","inadequately","5","","",""
"Reasonable","2008","16-34 y.","general elemantary","154","0.560697068381871","0.501498336673127","0.619895800090616"
"Reasonable","2008","16-34 y.","middle vocational","410","0.55130795516291","0.516291792244789","0.586324118081031"
"Reasonable","2008","16-34 y.","vocational + Abi","69","0.508183975137835","0.421236284552526","0.595131665723144"
"Reasonable","2008","16-34 y.","higher vocational","31","0.403885409839553","0.278682032704811","0.529088786974295"
"Reasonable","2008","16-34 y.","higher education","73","0.492348571280783","0.411803980247438","0.572893162314128"
"Reasonable","2008","35-65 y.","in school","","","",""
"Reasonable","2008","35-65 y.","inadequately","8","","",""
"Reasonable","2008","35-65 y.","general elemantary","141","0.528518990710129","0.468976278975416","0.588061702444842"
"Reasonable","2008","35-65 y.","middle vocational","1622","0.508694216165011","0.491258235992729","0.526130196337293"
"Reasonable","2008","35-65 y.","vocational + Abi","177","0.456144473328174","0.405117415261989","0.507171531394358"
"Reasonable","2008","35-65 y.","higher vocational","309","0.544116901122852","0.505101706446943","0.583132095798761"
"Reasonable","2008","35-65 y.","higher education","956","0.509974255572382","0.487076785831861","0.532871725312903"
"Reasonable","2008","66 and older","in school","","","",""
"Reasonable","2008","66 and older","inadequately","2","","",""
"Reasonable","2008","66 and older","general elemantary","169","0.491376996713703","0.439806667977591","0.542947325449815"
"Reasonable","2008","66 and older","middle vocational","601","0.474418030386036","0.44707325576184","0.501762805010233"
"Reasonable","2008","66 and older","vocational + Abi","33","0.453683755378773","0.335354452361189","0.572013058396357"
"Reasonable","2008","66 and older","higher vocational","86","0.398698861572094","0.328333304580862","0.469064418563326"
"Reasonable","2008","66 and older","higher education","284","0.494765338482639","0.453970390220446","0.535560286744833"
"Slightly Expensive","2008","16-34 y.","in school","34","0.117021810964515","0.0841795855918619","0.149864036337168"
"Slightly Expensive","2008","16-34 y.","inadequately","1","","",""
"Slightly Expensive","2008","16-34 y.","general elemantary","30","0.111166491272112","0.0736723537821599","0.148660628762064"
"Slightly Expensive","2008","16-34 y.","middle vocational","77","0.120844679541873","0.0978967339616895","0.143792625122056"
"Slightly Expensive","2008","16-34 y.","vocational + Abi","7","","",""
"Slightly Expensive","2008","16-34 y.","higher vocational","6","","",""
"Slightly Expensive","2008","16-34 y.","higher education","13","","",""
"Slightly Expensive","2008","35-65 y.","in school","","","",""
"Slightly Expensive","2008","35-65 y.","inadequately","3","","",""
"Slightly Expensive","2008","35-65 y.","general elemantary","27","","",""
"Slightly Expensive","2008","35-65 y.","middle vocational","284","0.101395509513666","0.0908677566512276","0.111923262376104"
"Slightly Expensive","2008","35-65 y.","vocational + Abi","39","0.122299706037251","0.0887341862609574","0.155865225813544"
"Slightly Expensive","2008","35-65 y.","higher vocational","65","0.120936676374229","0.0953949634530929","0.146478389295365"
"Slightly Expensive","2008","35-65 y.","higher education","167","0.0856101085238584","0.0727947089755182","0.0984255080721987"
"Slightly Expensive","2008","66 and older","in school","","","",""
"Slightly Expensive","2008","66 and older","inadequately","1","","",""
"Slightly Expensive","2008","66 and older","general elemantary","22","","",""
"Slightly Expensive","2008","66 and older","middle vocational","89","0.0791559854088721","0.0643714241592744","0.0939405466584698"
"Slightly Expensive","2008","66 and older","vocational + Abi","6","","",""
"Slightly Expensive","2008","66 and older","higher vocational","8","","",""
"Slightly Expensive","2008","66 and older","higher education","41","0.0845655919208249","0.0618632506953935","0.107267933146256"
"Too Expensive","2008","16-34 y.","in school","2","","",""
"Too Expensive","2008","16-34 y.","inadequately","1","","",""
"Too Expensive","2008","16-34 y.","general elemantary","2","","",""
"Too Expensive","2008","16-34 y.","middle vocational","10","","",""
"Too Expensive","2008","16-34 y.","vocational + Abi","3","","",""
"Too Expensive","2008","16-34 y.","higher vocational","","","",""
"Too Expensive","2008","16-34 y.","higher education","4","","",""
"Too Expensive","2008","35-65 y.","in school","","","",""
"Too Expensive","2008","35-65 y.","inadequately","","","",""
"Too Expensive","2008","35-65 y.","general elemantary","4","","",""
"Too Expensive","2008","35-65 y.","middle vocational","66","0.0210634875285319","0.0160552556102684","0.0260717194467954"
"Too Expensive","2008","35-65 y.","vocational + Abi","5","","",""
"Too Expensive","2008","35-65 y.","higher vocational","15","","",""
"Too Expensive","2008","35-65 y.","higher education","12","","",""
"Too Expensive","2008","66 and older","in school","","","",""
"Too Expensive","2008","66 and older","inadequately","","","",""
"Too Expensive","2008","66 and older","general elemantary","2","","",""
"Too Expensive","2008","66 and older","middle vocational","9","","",""
"Too Expensive","2008","66 and older","vocational + Abi","","","",""
"Too Expensive","2008","66 and older","higher vocational","2","","",""
"Too Expensive","2008","66 and older","higher education","4","","",""
"Very Inexpensive","2009","16-34 y.","in school","38","0.0785969444251514","0.0502414191425431","0.10695246970776"
"Very Inexpensive","2009","16-34 y.","inadequately","1","","",""
"Very Inexpensive","2009","16-34 y.","general elemantary","22","","",""
"Very Inexpensive","2009","16-34 y.","middle vocational","75","0.125618001638369","0.100835435918211","0.150400567358527"
"Very Inexpensive","2009","16-34 y.","vocational + Abi","9","","",""
"Very Inexpensive","2009","16-34 y.","higher vocational","8","","",""
"Very Inexpensive","2009","16-34 y.","higher education","15","","",""
"Very Inexpensive","2009","35-65 y.","in school","","","",""
"Very Inexpensive","2009","35-65 y.","inadequately","","","",""
"Very Inexpensive","2009","35-65 y.","general elemantary","16","","",""
"Very Inexpensive","2009","35-65 y.","middle vocational","327","0.12040346798968","0.108679800624112","0.132127135355248"
"Very Inexpensive","2009","35-65 y.","vocational + Abi","32","0.12855252287916","0.094025796691906","0.163079249066414"
"Very Inexpensive","2009","35-65 y.","higher vocational","51","0.0742310875904061","0.0532902497537315","0.0951719254270806"
"Very Inexpensive","2009","35-65 y.","higher education","217","0.111253470598135","0.096436112313134","0.126070828883135"
"Very Inexpensive","2009","66 and older","in school","","","",""
"Very Inexpensive","2009","66 and older","inadequately","1","","",""
"Very Inexpensive","2009","66 and older","general elemantary","45","0.126744974670501","0.0902940102726895","0.163195939068313"
"Very Inexpensive","2009","66 and older","middle vocational","153","0.133209076749308","0.114125994002638","0.152292159495978"
"Very Inexpensive","2009","66 and older","vocational + Abi","9","","",""
"Very Inexpensive","2009","66 and older","higher vocational","25","","",""
"Very Inexpensive","2009","66 and older","higher education","86","0.14018697915286","0.112314165666367","0.168059792639354"
"Inexpensive","2009","16-34 y.","in school","91","0.310299990602185","0.261554882395745","0.359045098808625"
"Inexpensive","2009","16-34 y.","inadequately","2","","",""
"Inexpensive","2009","16-34 y.","general elemantary","60","0.290519577360461","0.233319275865392","0.347719878855531"
"Inexpensive","2009","16-34 y.","middle vocational","185","0.268734137320346","0.235585262497917","0.301883012142774"
"Inexpensive","2009","16-34 y.","vocational + Abi","24","","",""
"Inexpensive","2009","16-34 y.","higher vocational","15","","",""
"Inexpensive","2009","16-34 y.","higher education","36","0.337101368450487","0.257943949222392","0.416258787678581"
"Inexpensive","2009","35-65 y.","in school","","","",""
"Inexpensive","2009","35-65 y.","inadequately","3","","",""
"Inexpensive","2009","35-65 y.","general elemantary","64","0.264205258369908","0.206974469021401","0.321436047718416"
"Inexpensive","2009","35-65 y.","middle vocational","854","0.276886609223887","0.260766929306064","0.29300628914171"
"Inexpensive","2009","35-65 y.","vocational + Abi","116","0.274272276932158","0.22824955477027","0.320294999094046"
"Inexpensive","2009","35-65 y.","higher vocational","176","0.296700380003584","0.260209941016499","0.333190818990669"
"Inexpensive","2009","35-65 y.","higher education","477","0.301726557253553","0.280097152354275","0.323355962152831"
"Inexpensive","2009","66 and older","in school","","","",""
"Inexpensive","2009","66 and older","inadequately","3","","",""
"Inexpensive","2009","66 and older","general elemantary","97","0.312502370224193","0.261717381272412","0.363287359175974"
"Inexpensive","2009","66 and older","middle vocational","414","0.342977785443098","0.316318563536803","0.369637007349393"
"Inexpensive","2009","66 and older","vocational + Abi","14","","",""
"Inexpensive","2009","66 and older","higher vocational","70","0.420659672819749","0.350092700179304","0.491226645460193"
"Inexpensive","2009","66 and older","higher education","179","0.312310383685893","0.275104261625966","0.349516505745821"
"Reasonable","2009","16-34 y.","in school","189","0.495840574508003","0.443158239203521","0.548522909812484"
"Reasonable","2009","16-34 y.","inadequately","3","","",""
"Reasonable","2009","16-34 y.","general elemantary","127","0.497935210404441","0.43494011917279","0.560930301636092"
"Reasonable","2009","16-34 y.","middle vocational","358","0.489495263946248","0.452114871437701","0.526875656454795"
"Reasonable","2009","16-34 y.","vocational + Abi","63","0.633607336677805","0.544770650009787","0.722444023345823"
"Reasonable","2009","16-34 y.","higher vocational","22","","",""
"Reasonable","2009","16-34 y.","higher education","68","0.411644727582388","0.329236815488153","0.494052639676623"
"Reasonable","2009","35-65 y.","in school","","","",""
"Reasonable","2009","35-65 y.","inadequately","8","","",""
"Reasonable","2009","35-65 y.","general elemantary","116","0.500119465734737","0.43521857468214","0.565020356787333"
"Reasonable","2009","35-65 y.","middle vocational","1463","0.488839086018334","0.47083114679688","0.506847025239788"
"Reasonable","2009","35-65 y.","vocational + Abi","184","0.500793132927995","0.449215198226173","0.552371067629817"
"Reasonable","2009","35-65 y.","higher vocational","303","0.497672403261087","0.457731751830841","0.537613054691334"
"Reasonable","2009","35-65 y.","higher education","881","0.500848199475656","0.477287161520644","0.524409237430669"
"Reasonable","2009","66 and older","in school","","","",""
"Reasonable","2009","66 and older","inadequately","5","","",""
"Reasonable","2009","66 and older","general elemantary","164","0.536027817867216","0.48138756034233","0.590668075392102"
"Reasonable","2009","66 and older","middle vocational","556","0.430355541022546","0.402549440718107","0.458161641326985"
"Reasonable","2009","66 and older","vocational + Abi","32","0.505848207813419","0.379341730944535","0.632354684682303"
"Reasonable","2009","66 and older","higher vocational","76","0.359331054132747","0.290745385175054","0.427916723090439"
"Reasonable","2009","66 and older","higher education","282","0.466394931230325","0.426344071298505","0.506445791162145"
"Slightly Expensive","2009","16-34 y.","in school","25","","",""
"Slightly Expensive","2009","16-34 y.","inadequately","1","","",""
"Slightly Expensive","2009","16-34 y.","general elemantary","29","","",""
"Slightly Expensive","2009","16-34 y.","middle vocational","57","0.092586927276516","0.0709125277783284","0.114261326774704"
"Slightly Expensive","2009","16-34 y.","vocational + Abi","14","","",""
"Slightly Expensive","2009","16-34 y.","higher vocational","2","","",""
"Slightly Expensive","2009","16-34 y.","higher education","16","","",""
"Slightly Expensive","2009","35-65 y.","in school","","","",""
"Slightly Expensive","2009","35-65 y.","inadequately","2","","",""
"Slightly Expensive","2009","35-65 y.","general elemantary","28","","",""
"Slightly Expensive","2009","35-65 y.","middle vocational","279","0.09998924367328","0.0891823040011343","0.110796183345426"
"Slightly Expensive","2009","35-65 y.","vocational + Abi","24","","",""
"Slightly Expensive","2009","35-65 y.","higher vocational","66","0.118867526672325","0.0930150555285125","0.144719997816137"
"Slightly Expensive","2009","35-65 y.","higher education","143","0.0771846696411558","0.0646085122302776","0.089760827052034"
"Slightly Expensive","2009","66 and older","in school","","","",""
"Slightly Expensive","2009","66 and older","inadequately","","","",""
"Slightly Expensive","2009","66 and older","general elemantary","11","","",""
"Slightly Expensive","2009","66 and older","middle vocational","86","0.0822450908712529","0.0668159125854374","0.0976742691570684"
"Slightly Expensive","2009","66 and older","vocational + Abi","4","","",""
"Slightly Expensive","2009","66 and older","higher vocational","14","","",""
"Slightly Expensive","2009","66 and older","higher education","45","0.0716234875898137","0.0509213702618378","0.0923256049177897"
"Too Expensive","2009","16-34 y.","in school","3","","",""
"Too Expensive","2009","16-34 y.","inadequately","","","",""
"Too Expensive","2009","16-34 y.","general elemantary","4","","",""
"Too Expensive","2009","16-34 y.","middle vocational","12","","",""
"Too Expensive","2009","16-34 y.","vocational + Abi","3","","",""
"Too Expensive","2009","16-34 y.","higher vocational","1","","",""
"Too Expensive","2009","16-34 y.","higher education","2","","",""
"Too Expensive","2009","35-65 y.","in school","","","",""
"Too Expensive","2009","35-65 y.","inadequately","","","",""
"Too Expensive","2009","35-65 y.","general elemantary","4","","",""
"Too Expensive","2009","35-65 y.","middle vocational","37","0.0138815930948188","0.00966670136463897","0.0180964848249986"
"Too Expensive","2009","35-65 y.","vocational + Abi","5","","",""
"Too Expensive","2009","35-65 y.","higher vocational","6","","",""
"Too Expensive","2009","35-65 y.","higher education","12","","",""
"Too Expensive","2009","66 and older","in school","","","",""
"Too Expensive","2009","66 and older","inadequately","1","","",""
"Too Expensive","2009","66 and older","general elemantary","3","","",""
"Too Expensive","2009","66 and older","middle vocational","9","","",""
"Too Expensive","2009","66 and older","vocational + Abi","1","","",""
"Too Expensive","2009","66 and older","higher vocational","3","","",""
"Too Expensive","2009","66 and older","higher education","4","","",""
"Very Inexpensive","2010","16-34 y.","in school","43","0.103552818810222","0.0746541745346944","0.132451463085749"
"Very Inexpensive","2010","16-34 y.","inadequately","1","","",""
"Very Inexpensive","2010","16-34 y.","general elemantary","19","","",""
"Very Inexpensive","2010","16-34 y.","middle vocational","88","0.115746788073316","0.0961136011095857","0.135379975037047"
"Very Inexpensive","2010","16-34 y.","vocational + Abi","16","","",""
"Very Inexpensive","2010","16-34 y.","higher vocational","12","","",""
"Very Inexpensive","2010","16-34 y.","higher education","21","","",""
"Very Inexpensive","2010","35-65 y.","in school","","","",""
"Very Inexpensive","2010","35-65 y.","inadequately","2","","",""
"Very Inexpensive","2010","35-65 y.","general elemantary","20","","",""
"Very Inexpensive","2010","35-65 y.","middle vocational","354","0.0992985627039922","0.0895858614821597","0.109011263925825"
"Very Inexpensive","2010","35-65 y.","vocational + Abi","41","0.0857831805049505","0.0628934940203362","0.108672866989565"
"Very Inexpensive","2010","35-65 y.","higher vocational","54","0.0605581366009732","0.043160081637322","0.0779561915646244"
"Very Inexpensive","2010","35-65 y.","higher education","212","0.0921432116729994","0.0800353301813277","0.104251093164671"
"Very Inexpensive","2010","66 and older","in school","","","",""
"Very Inexpensive","2010","66 and older","inadequately","","","",""
"Very Inexpensive","2010","66 and older","general elemantary","40","0.122266026974834","0.0857988958831563","0.158733158066512"
"Very Inexpensive","2010","66 and older","middle vocational","130","0.108221325483818","0.0903439376385209","0.126098713329116"
"Very Inexpensive","2010","66 and older","vocational + Abi","9","","",""
"Very Inexpensive","2010","66 and older","higher vocational","19","","",""
"Very Inexpensive","2010","66 and older","higher education","95","0.151252146193959","0.12288876699574","0.179615525392178"
"Inexpensive","2010","16-34 y.","in school","121","0.272026952344976","0.229818660996299","0.314235243693654"
"Inexpensive","2010","16-34 y.","inadequately","6","","",""
"Inexpensive","2010","16-34 y.","general elemantary","75","0.282949705686015","0.232398955640042","0.333500455731987"
"Inexpensive","2010","16-34 y.","middle vocational","238","0.223412237533974","0.197850124229761","0.248974350838186"
"Inexpensive","2010","16-34 y.","vocational + Abi","50","0.315123880993037","0.249751561310004","0.38049620067607"
"Inexpensive","2010","16-34 y.","higher vocational","26","","",""
"Inexpensive","2010","16-34 y.","higher education","61","0.272720574198888","0.217842680680823","0.327598467716952"
"Inexpensive","2010","35-65 y.","in school","","","",""
"Inexpensive","2010","35-65 y.","inadequately","5","","",""
"Inexpensive","2010","35-65 y.","general elemantary","83","0.295687100743129","0.243254595707687","0.348119605778571"
"Inexpensive","2010","35-65 y.","middle vocational","1009","0.266438310806233","0.252080283430516","0.28079633818195"
"Inexpensive","2010","35-65 y.","vocational + Abi","162","0.267298910958806","0.23112660614445","0.303471215773162"
"Inexpensive","2010","35-65 y.","higher vocational","210","0.272596607468931","0.240115758158594","0.305077456779268"
"Inexpensive","2010","35-65 y.","higher education","556","0.258230368244909","0.239908658529503","0.276552077960315"
"Inexpensive","2010","66 and older","in school","","","",""
"Inexpensive","2010","66 and older","inadequately","2","","",""
"Inexpensive","2010","66 and older","general elemantary","91","0.276060060459105","0.226295485158906","0.325824635759305"
"Inexpensive","2010","66 and older","middle vocational","394","0.344296712450057","0.316954149863321","0.371639275036794"
"Inexpensive","2010","66 and older","vocational + Abi","17","","",""
"Inexpensive","2010","66 and older","higher vocational","60","0.331597579515663","0.26412116917675","0.399073989854576"
"Inexpensive","2010","66 and older","higher education","191","0.313837421871416","0.27710210994068","0.350572733802151"
"Reasonable","2010","16-34 y.","in school","226","0.558965012094806","0.511871293134876","0.606058731054735"
"Reasonable","2010","16-34 y.","inadequately","4","","",""
"Reasonable","2010","16-34 y.","general elemantary","154","0.513768547492299","0.457676221121805","0.569860873862793"
"Reasonable","2010","16-34 y.","middle vocational","549","0.480670200618342","0.450008712701429","0.511331688535256"
"Reasonable","2010","16-34 y.","vocational + Abi","101","0.530489892047291","0.460262222657404","0.600717561437177"
"Reasonable","2010","16-34 y.","higher vocational","44","0.438741700382233","0.337341217661675","0.540142183102791"
"Reasonable","2010","16-34 y.","higher education","141","0.543997306036373","0.482625357932484","0.605369254140263"
"Reasonable","2010","35-65 y.","in school","","","",""
"Reasonable","2010","35-65 y.","inadequately","12","","",""
"Reasonable","2010","35-65 y.","general elemantary","152","0.509879336342394","0.452442989568272","0.567315683116516"
"Reasonable","2010","35-65 y.","middle vocational","1872","0.524226384337625","0.508006874142048","0.540445894533201"
"Reasonable","2010","35-65 y.","vocational + Abi","310","0.53746788043798","0.496714712437529","0.57822104843843"
"Reasonable","2010","35-65 y.","higher vocational","380","0.534305857453779","0.497920650656953","0.570691064250605"
"Reasonable","2010","35-65 y.","higher education","1164","0.534447711846154","0.513566069170342","0.555329354521967"
