"hlf0094","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Inexpensive","2000","(Married) couple without C. ","West Germany","1068","0.354817526402256","0.337741916093137","0.371893136711375","2"
"Inexpensive","2000","Couple + C. LE 16 ","West Germany","605","0.293831317221347","0.274274305255202","0.313388329187492","2"
"Inexpensive","2000","Couple + C. LE 16 ","East Germany","144","0.298219254383639","0.256593926734348","0.339844582032929","2"
"Inexpensive","2000","Couple + C. GT 16 ","West Germany","593","0.338120594115364","0.316217557243415","0.360023630987314","2"
"Inexpensive","2000","Couple + C. GT 16 ","East Germany","237","0.333765948924211","0.299006505749851","0.368525392098571","2"
"Inexpensive","2000","Couple + C. LE and GT 16","West Germany","274","0.340788137128999","0.30890588534481","0.372670388913188","2"
"Inexpensive","2000","Couple + C. LE and GT 16","East Germany","82","0.270409357872751","0.22277444847164","0.318044267273863","2"
"Reasonable","2000","1-pers.-HH","East Germany","55","0.434092511590439","0.348892376714992","0.519292646465885","3"
"Reasonable","2000","1-pers.-HH","West Germany","267","0.389842966957077","0.353713235496247","0.425972698417908","3"
"Reasonable","2000","(Married) couple without C. ","East Germany","301","0.435184354898647","0.398767864390441","0.471600845406853","3"
"Reasonable","2000","Single parent ","East Germany","35","0.490143151692919","0.373863287814321","0.606423015571517","3"
"Reasonable","2000","(Married) couple without C. ","West Germany","1155","0.373682844450514","0.356417265078438","0.390948423822589","3"
"Reasonable","2000","Single parent ","West Germany","139","0.472425024765089","0.415163197023518","0.529686852506661","3"
"Reasonable","2000","Couple + C. LE 16 ","East Germany","223","0.469931312204235","0.42451913041082","0.51534349399765","3"
"Reasonable","2000","Couple + C. LE 16 ","West Germany","998","0.466893563029026","0.445473776409822","0.488313349648229","3"
"Reasonable","2000","Couple + C. GT 16 ","West Germany","773","0.422265804961964","0.399397389064814","0.445134220859114","3"
"Reasonable","2000","Couple + C. GT 16 ","East Germany","311","0.445633983329908","0.408996483034572","0.482271483625243","3"
"Reasonable","2000","Couple + C. LE and GT 16","West Germany","329","0.354213748299866","0.322042245349198","0.386385251250534","3"
"Reasonable","2000","Couple + C. LE and GT 16","East Germany","154","0.468224327639813","0.414710492344047","0.521738162935579","3"
"Slightly Expensive","2000","1-pers.-HH","East Germany","12","","","","4"
"Slightly Expensive","2000","1-pers.-HH","West Germany","56","0.0712126422461459","0.0521608529985365","0.0902644314937553","4"
"Slightly Expensive","2000","(Married) couple without C. ","East Germany","67","0.0819729412687045","0.0618231248173606","0.102122757720048","4"
"Slightly Expensive","2000","(Married) couple without C. ","West Germany","218","0.0717827466809183","0.0625704635574689","0.0809950298043677","4"
"Slightly Expensive","2000","Single parent ","West Germany","30","0.0896996391646478","0.056924513105546","0.12247476522375","4"
"Slightly Expensive","2000","Single parent ","East Germany","8","","","","4"
"Slightly Expensive","2000","Couple + C. GT 16 ","West Germany","132","0.0779912192412696","0.0655755689398459","0.0904068695426933","4"
"Slightly Expensive","2000","Couple + C. GT 16 ","East Germany","91","0.117768445187953","0.0940085703576335","0.141528320018272","4"
"Slightly Expensive","2000","Couple + C. LE 16 ","East Germany","53","0.10852655638364","0.0802249349606776","0.136828177806602","4"
"Slightly Expensive","2000","Couple + C. LE 16 ","West Germany","228","0.119576467138536","0.10564592834807","0.133507005929002","4"
"Slightly Expensive","2000","Couple + C. LE and GT 16","East Germany","59","0.150858221978757","0.112474290581168","0.189242153376346","4"
"Slightly Expensive","2000","Couple + C. LE and GT 16","West Germany","85","0.109263075171922","0.0882782341393995","0.130247916204445","4"
"Too Expensive","2000","1-pers.-HH","East Germany","2","","","","5"
"Too Expensive","2000","1-pers.-HH","West Germany","11","","","","5"
"Too Expensive","2000","(Married) couple without C. ","West Germany","41","0.0135691090571768","0.00944014197071752","0.0176980761436361","5"
"Too Expensive","2000","(Married) couple without C. ","East Germany","4","","","","5"
"Too Expensive","2000","Single parent ","West Germany","5","","","","5"
"Too Expensive","2000","Single parent ","East Germany","5","","","","5"
"Too Expensive","2000","Couple + C. LE 16 ","West Germany","51","0.0255762227971273","0.0187983818482049","0.0323540637460496","5"
"Too Expensive","2000","Couple + C. LE 16 ","East Germany","7","","","","5"
"Too Expensive","2000","Couple + C. GT 16 ","West Germany","16","","","","5"
"Too Expensive","2000","Couple + C. GT 16 ","East Germany","16","","","","5"
"Too Expensive","2000","Couple + C. LE and GT 16","West Germany","32","0.0300365343643916","0.0185550815533476","0.0415179871754356","5"
"Too Expensive","2000","Couple + C. LE and GT 16","East Germany","6","","","","5"
"Very Inexpensive","2000","1-pers.-HH","West Germany","134","0.191512609449499","0.162362889725751","0.220662329173246","1"
"Very Inexpensive","2000","1-pers.-HH","East Germany","9","","","","1"
"Very Inexpensive","2000","(Married) couple without C. ","West Germany","534","0.186147773409135","0.172256753833912","0.200038792984358","1"
"Very Inexpensive","2000","(Married) couple without C. ","East Germany","63","0.0808815750599524","0.060854449055082","0.100908701064823","1"
"Very Inexpensive","2000","Single parent ","West Germany","41","0.163668345148428","0.121232947278703","0.206103743018152","1"
"Very Inexpensive","2000","Single parent ","East Germany","7","","","","1"
"Very Inexpensive","2000","Couple + C. LE 16 ","West Germany","202","0.0941224298139642","0.0815858072167562","0.106659052411172","1"
"Very Inexpensive","2000","Couple + C. LE 16 ","East Germany","37","0.0997546077374778","0.0724876906885898","0.127021524786366","1"
"Very Inexpensive","2000","Couple + C. GT 16 ","East Germany","52","0.0770872902699231","0.0574260872606014","0.0967484932792449","1"
"Very Inexpensive","2000","Couple + C. LE and GT 16","East Germany","33","0.0979114815861109","0.0660389730287209","0.129783990143501","1"
"Very Inexpensive","2000","Couple + C. GT 16 ","West Germany","278","0.153197683901223","0.13652151801142","0.169873849791026","1"
"Very Inexpensive","2000","Couple + C. LE and GT 16","West Germany","129","0.165698505034821","0.140688426707806","0.190708583361837","1"
"Inexpensive","2001","1-pers.-HH","West Germany","215","0.352360992842043","0.314789132218654","0.389932853465432","2"
"Inexpensive","2001","1-pers.-HH","East Germany","46","0.34223952822771","0.260991765119248","0.423487291336171","2"
"Inexpensive","2001","(Married) couple without C. ","East Germany","233","0.342293724542353","0.306683774446258","0.377903674638449","2"
"Inexpensive","2001","Single parent ","West Germany","82","0.293245960128112","0.238225985535659","0.348265934720566","2"
"Inexpensive","2001","Single parent ","East Germany","16","","","","2"
"Inexpensive","2001","(Married) couple without C. ","West Germany","913","0.341109682635366","0.323028889523988","0.359190475746743","2"
"Inexpensive","2001","Couple + C. LE 16 ","West Germany","529","0.260992317644903","0.241449572673462","0.280535062616345","2"
"Inexpensive","2001","Couple + C. LE 16 ","East Germany","118","0.247686281533456","0.206155078651563","0.289217484415349","2"
"Inexpensive","2001","Couple + C. GT 16 ","West Germany","509","0.295537018866836","0.273692317291065","0.317381720442606","2"
"Inexpensive","2001","Couple + C. GT 16 ","East Germany","214","0.34224164005891","0.306071767899776","0.378411512218044","2"
"Inexpensive","2001","Couple + C. LE and GT 16","West Germany","235","0.33404086950939","0.299565634338802","0.368516104679978","2"
"Inexpensive","2001","Couple + C. LE and GT 16","East Germany","102","0.34122590097352","0.288532388505412","0.393919413441628","2"
"Reasonable","2001","1-pers.-HH","East Germany","58","0.456240730684378","0.370947845212112","0.541533616156643","3"
"Reasonable","2001","1-pers.-HH","West Germany","260","0.413729142858201","0.374993613011514","0.452464672704889","3"
"Reasonable","2001","(Married) couple without C. ","East Germany","335","0.495844416037","0.458320262183533","0.533368569890467","3"
"Reasonable","2001","(Married) couple without C. ","West Germany","1116","0.422818269908956","0.403977569202396","0.441658970615515","3"
"Reasonable","2001","Single parent ","West Germany","137","0.538437029005067","0.47818756932773","0.598686488682404","3"
"Reasonable","2001","Single parent ","East Germany","46","0.507423463015917","0.399868321046503","0.61497860498533","3"
"Reasonable","2001","Couple + C. LE 16 ","West Germany","1002","0.538669835252532","0.516487131438774","0.560852539066291","3"
"Reasonable","2001","Couple + C. LE 16 ","East Germany","212","0.524049434242369","0.475999688425452","0.572099180059285","3"
"Reasonable","2001","Couple + C. GT 16 ","West Germany","735","0.444590761359347","0.420800574647595","0.468380948071099","3"
"Reasonable","2001","Couple + C. GT 16 ","East Germany","313","0.457331614727541","0.419353777026189","0.495309452428892","3"
"Reasonable","2001","Couple + C. LE and GT 16","West Germany","327","0.44977757172927","0.413415243044534","0.486139900414007","3"
"Reasonable","2001","Couple + C. LE and GT 16","East Germany","144","0.468605197019697","0.413145167263352","0.524065226776043","3"
"Slightly Expensive","2001","1-pers.-HH","East Germany","16","","","","4"
"Slightly Expensive","2001","1-pers.-HH","West Germany","41","0.0644555222612664","0.045141862491981","0.0837691820305518","4"
"Slightly Expensive","2001","(Married) couple without C. ","East Germany","54","0.0689264583394615","0.0499138860540247","0.0879390306248983","4"
"Slightly Expensive","2001","(Married) couple without C. ","West Germany","165","0.0612595510631055","0.0521137118726411","0.0704053902535698","4"
"Slightly Expensive","2001","Single parent ","West Germany","18","","","","4"
"Slightly Expensive","2001","Single parent ","East Germany","7","","","","4"
"Slightly Expensive","2001","Couple + C. GT 16 ","West Germany","138","0.0733411472388539","0.0608602768550069","0.0858220176227009","4"
"Slightly Expensive","2001","Couple + C. GT 16 ","East Germany","90","0.130920954344624","0.105206247246304","0.156635661442945","4"
"Slightly Expensive","2001","Couple + C. LE 16 ","West Germany","191","0.0932129731644981","0.0802758397911345","0.106150106537862","4"
"Slightly Expensive","2001","Couple + C. LE 16 ","East Germany","38","0.0809214094618456","0.0546833273578354","0.107159491565856","4"
"Slightly Expensive","2001","Couple + C. LE and GT 16","West Germany","65","0.0812055193892974","0.0612397703065742","0.101171268472021","4"
"Slightly Expensive","2001","Couple + C. LE and GT 16","East Germany","37","0.0996001874402654","0.0663177080050493","0.132882666875482","4"
"Too Expensive","2001","1-pers.-HH","East Germany","","","","","5"
"Too Expensive","2001","1-pers.-HH","West Germany","8","","","","5"
"Too Expensive","2001","(Married) couple without C. ","East Germany","2","","","","5"
"Too Expensive","2001","(Married) couple without C. ","West Germany","39","0.0150554902146564","0.0104112227519369","0.019699757677376","5"
"Too Expensive","2001","Single parent ","West Germany","5","","","","5"
"Too Expensive","2001","Single parent ","East Germany","2","","","","5"
"Too Expensive","2001","Couple + C. LE 16 ","West Germany","53","0.028480829200645","0.0210788266883247","0.0358828317129653","5"
"Too Expensive","2001","Couple + C. LE 16 ","East Germany","5","","","","5"
"Too Expensive","2001","Couple + C. GT 16 ","West Germany","26","","","","5"
"Too Expensive","2001","Couple + C. GT 16 ","East Germany","6","","","","5"
"Too Expensive","2001","Couple + C. LE and GT 16","West Germany","11","","","","5"
"Too Expensive","2001","Couple + C. LE and GT 16","East Germany","9","","","","5"
"Very Inexpensive","2001","1-pers.-HH","West Germany","97","0.159651558941022","0.13084319651224","0.188459921369804","1"
"Very Inexpensive","2001","1-pers.-HH","East Germany","11","","","","1"
"Very Inexpensive","2001","(Married) couple without C. ","West Germany","408","0.159757006177917","0.145783792606086","0.173730219749748","1"
"Very Inexpensive","2001","(Married) couple without C. ","East Germany","58","0.0921496625771062","0.0704421576629912","0.113857167491221","1"
"Very Inexpensive","2001","Single parent ","West Germany","21","","","","1"
"Very Inexpensive","2001","Single parent ","East Germany","12","","","","1"
"Very Inexpensive","2001","Couple + C. LE 16 ","West Germany","165","0.0786440447374213","0.0666657810183192","0.0906223084565234","1"
"Very Inexpensive","2001","Couple + C. LE 16 ","East Germany","42","0.130668945519944","0.0982422396086162","0.163095651431272","1"
"Very Inexpensive","2001","Couple + C. LE and GT 16","East Germany","19","","","","1"
"Very Inexpensive","2001","Couple + C. GT 16 ","West Germany","268","0.173640191620836","0.155505056104844","0.191775327136828","1"
"Very Inexpensive","2001","Couple + C. GT 16 ","East Germany","38","0.0555125254786451","0.0380566773225234","0.0729683736347668","1"
"Very Inexpensive","2001","Couple + C. LE and GT 16","West Germany","81","0.122217288004232","0.0982762222935412","0.146158353714922","1"
"Inexpensive","2002","1-pers.-HH","West Germany","210","0.33441611596522","0.297249949767021","0.371582282163419","2"
"Inexpensive","2002","1-pers.-HH","East Germany","36","0.369257517394828","0.281810324189954","0.456704710599702","2"
"Inexpensive","2002","(Married) couple without C. ","East Germany","254","0.342427992699575","0.307670545760999","0.37718543963815","2"
"Inexpensive","2002","(Married) couple without C. ","West Germany","1060","0.333622257919194","0.317247264933218","0.349997250905169","2"
"Inexpensive","2002","Single parent ","West Germany","75","0.268906330837072","0.217156306078843","0.3206563555953","2"
"Inexpensive","2002","Single parent ","East Germany","17","","","","2"
"Inexpensive","2002","Couple + C. LE 16 ","West Germany","572","0.246063864816845","0.227806611533742","0.264321118099948","2"
"Inexpensive","2002","Couple + C. LE 16 ","East Germany","93","0.251209695002475","0.209279634935308","0.293139755069642","2"
"Inexpensive","2002","Couple + C. GT 16 ","West Germany","601","0.32236925266682","0.301651241240227","0.343087264093413","2"
"Inexpensive","2002","Couple + C. GT 16 ","East Germany","270","0.404946038521051","0.368736541408664","0.441155535633439","2"
"Inexpensive","2002","Couple + C. LE and GT 16","East Germany","64","0.235573728386109","0.188561898910783","0.282585557861435","2"
"Inexpensive","2002","Couple + C. LE and GT 16","West Germany","318","0.367873517416318","0.337289279722369","0.398457755110267","2"
"Reasonable","2002","1-pers.-HH","West Germany","254","0.415219635183118","0.376401193364793","0.454038077001444","3"
"Reasonable","2002","1-pers.-HH","East Germany","55","0.426802976079823","0.33717969420382","0.516426257955825","3"
"Reasonable","2002","(Married) couple without C. ","West Germany","1386","0.424883972665821","0.407716503241841","0.4420514420898","3"
"Reasonable","2002","(Married) couple without C. ","East Germany","324","0.490413425235713","0.453796510893281","0.527030339578144","3"
"Reasonable","2002","Single parent ","West Germany","146","0.508001465199756","0.449651859716192","0.56635107068332","3"
"Reasonable","2002","Single parent ","East Germany","48","0.474411508936529","0.366985466581094","0.581837551291964","3"
"Reasonable","2002","Couple + C. LE 16 ","West Germany","1101","0.5295444870879","0.50838745488131","0.550701519294491","3"
"Reasonable","2002","Couple + C. LE 16 ","East Germany","244","0.551600755848824","0.503519916305332","0.599681595392316","3"
"Reasonable","2002","Couple + C. GT 16 ","West Germany","839","0.418737216373918","0.396868074115043","0.440606358632794","3"
"Reasonable","2002","Couple + C. GT 16 ","East Germany","277","0.383426255413791","0.347560566416059","0.419291944411524","3"
"Reasonable","2002","Couple + C. LE and GT 16","East Germany","175","0.558788697000783","0.503781053108766","0.6137963408928","3"
"Reasonable","2002","Couple + C. LE and GT 16","West Germany","435","0.441110428607746","0.409619673767433","0.47260118344806","3"
"Slightly Expensive","2002","1-pers.-HH","West Germany","46","0.0665511287448727","0.0469163619783313","0.0861858955114142","4"
"Slightly Expensive","2002","1-pers.-HH","East Germany","11","","","","4"
"Slightly Expensive","2002","(Married) couple without C. ","West Germany","180","0.0617754769010158","0.0534145424963285","0.0701364113057031","4"
"Slightly Expensive","2002","(Married) couple without C. ","East Germany","54","0.0619139905230815","0.0442614463252518","0.0795665347209111","4"
"Slightly Expensive","2002","Single parent ","West Germany","20","","","","4"
"Slightly Expensive","2002","Single parent ","East Germany","6","","","","4"
"Slightly Expensive","2002","Couple + C. LE 16 ","West Germany","228","0.107046637017493","0.0939413920537231","0.120151881981262","4"
"Slightly Expensive","2002","Couple + C. LE 16 ","East Germany","50","0.14032040070515","0.106742317681827","0.173898483728473","4"
"Slightly Expensive","2002","Couple + C. GT 16 ","West Germany","203","0.0964442281697981","0.0833587284250778","0.109529727914518","4"
"Slightly Expensive","2002","Couple + C. GT 16 ","East Germany","118","0.146302069710855","0.120233146681175","0.172370992740536","4"
"Slightly Expensive","2002","Couple + C. LE and GT 16","West Germany","107","0.0933819759258683","0.0749279932216678","0.111835958630069","4"
"Slightly Expensive","2002","Couple + C. LE and GT 16","East Germany","37","0.062757187265058","0.0358892876572117","0.0896250868729044","4"
"Too Expensive","2002","1-pers.-HH","West Germany","7","","","","5"
"Too Expensive","2002","1-pers.-HH","East Germany","1","","","","5"
"Too Expensive","2002","(Married) couple without C. ","West Germany","27","","","","5"
"Too Expensive","2002","(Married) couple without C. ","East Germany","9","","","","5"
"Too Expensive","2002","Single parent ","West Germany","8","","","","5"
"Too Expensive","2002","Single parent ","East Germany","2","","","","5"
"Too Expensive","2002","Couple + C. LE 16 ","West Germany","39","0.0166969064733647","0.011265579476637","0.0221282334700924","5"
"Too Expensive","2002","Couple + C. LE 16 ","East Germany","","","","","5"
"Too Expensive","2002","Couple + C. GT 16 ","West Germany","15","","","","5"
"Too Expensive","2002","Couple + C. GT 16 ","East Germany","7","","","","5"
"Too Expensive","2002","Couple + C. LE and GT 16","West Germany","21","","","","5"
"Too Expensive","2002","Couple + C. LE and GT 16","East Germany","4","","","","5"
"Very Inexpensive","2002","1-pers.-HH","West Germany","102","0.175810698947188","0.145823292710411","0.205798105183965","1"
"Very Inexpensive","2002","1-pers.-HH","East Germany","14","","","","1"
"Very Inexpensive","2002","(Married) couple without C. ","West Germany","532","0.172877348416182","0.159744849418034","0.18600984741433","1"
"Very Inexpensive","2002","(Married) couple without C. ","East Germany","75","0.0930367810487486","0.0717596163480008","0.114313945749496","1"
"Very Inexpensive","2002","Single parent ","West Germany","33","0.086663944815559","0.0538273537214212","0.119500535909697","1"
"Very Inexpensive","2002","Single parent ","East Germany","10","","","","1"
"Very Inexpensive","2002","Couple + C. LE 16 ","West Germany","198","0.100648104604397","0.0878951190404673","0.113401090168327","1"
"Very Inexpensive","2002","Couple + C. LE 16 ","East Germany","24","","","","1"
"Very Inexpensive","2002","Couple + C. GT 16 ","West Germany","297","0.157688199044073","0.14153305817337","0.173843339914776","1"
"Very Inexpensive","2002","Couple + C. LE and GT 16","West Germany","74","0.0691477115421872","0.0530569834345862","0.0852384396497883","1"
"Very Inexpensive","2002","Couple + C. GT 16 ","East Germany","34","0.0504739796736063","0.0343254513361123","0.0666225080111004","1"
"Very Inexpensive","2002","Couple + C. LE and GT 16","East Germany","33","0.125141084485784","0.088485099801151","0.161797069170416","1"
"Inexpensive","2003","1-pers.-HH","West Germany","","","","","2"
"Inexpensive","2003","1-pers.-HH","East Germany","","","","","2"
"Inexpensive","2003","(Married) couple without C. ","West Germany","","","","","2"
"Inexpensive","2003","(Married) couple without C. ","East Germany","","","","","2"
"Inexpensive","2003","Single parent ","East Germany","","","","","2"
"Inexpensive","2003","Single parent ","West Germany","","","","","2"
"Inexpensive","2003","Couple + C. LE 16 ","East Germany","","","","","2"
"Inexpensive","2003","Couple + C. LE 16 ","West Germany","","","","","2"
"Inexpensive","2003","Couple + C. GT 16 ","West Germany","","","","","2"
"Inexpensive","2003","Couple + C. GT 16 ","East Germany","","","","","2"
"Inexpensive","2003","Couple + C. LE and GT 16","East Germany","","","","","2"
"Inexpensive","2003","Couple + C. LE and GT 16","West Germany","","","","","2"
"Reasonable","2003","1-pers.-HH","West Germany","","","","","3"
"Reasonable","2003","1-pers.-HH","East Germany","","","","","3"
"Reasonable","2003","(Married) couple without C. ","West Germany","","","","","3"
"Reasonable","2003","(Married) couple without C. ","East Germany","","","","","3"
"Reasonable","2003","Single parent ","West Germany","","","","","3"
"Reasonable","2003","Single parent ","East Germany","","","","","3"
"Reasonable","2003","Couple + C. LE 16 ","East Germany","","","","","3"
"Reasonable","2003","Couple + C. LE 16 ","West Germany","","","","","3"
"Reasonable","2003","Couple + C. GT 16 ","West Germany","","","","","3"
"Reasonable","2003","Couple + C. GT 16 ","East Germany","","","","","3"
"Reasonable","2003","Couple + C. LE and GT 16","East Germany","","","","","3"
"Reasonable","2003","Couple + C. LE and GT 16","West Germany","","","","","3"
"Slightly Expensive","2003","1-pers.-HH","West Germany","","","","","4"
"Slightly Expensive","2003","1-pers.-HH","East Germany","","","","","4"
"Slightly Expensive","2003","(Married) couple without C. ","West Germany","","","","","4"
"Slightly Expensive","2003","(Married) couple without C. ","East Germany","","","","","4"
"Slightly Expensive","2003","Single parent ","West Germany","","","","","4"
"Slightly Expensive","2003","Single parent ","East Germany","","","","","4"
"Slightly Expensive","2003","Couple + C. LE 16 ","East Germany","","","","","4"
"Slightly Expensive","2003","Couple + C. GT 16 ","West Germany","","","","","4"
"Slightly Expensive","2003","Couple + C. GT 16 ","East Germany","","","","","4"
"Slightly Expensive","2003","Couple + C. LE 16 ","West Germany","","","","","4"
"Slightly Expensive","2003","Couple + C. LE and GT 16","East Germany","","","","","4"
"Slightly Expensive","2003","Couple + C. LE and GT 16","West Germany","","","","","4"
"Too Expensive","2003","1-pers.-HH","West Germany","","","","","5"
"Too Expensive","2003","1-pers.-HH","East Germany","","","","","5"
"Too Expensive","2003","(Married) couple without C. ","West Germany","","","","","5"
"Too Expensive","2003","(Married) couple without C. ","East Germany","","","","","5"
"Too Expensive","2003","Single parent ","West Germany","","","","","5"
"Too Expensive","2003","Single parent ","East Germany","","","","","5"
"Too Expensive","2003","Couple + C. LE 16 ","West Germany","","","","","5"
"Too Expensive","2003","Couple + C. LE 16 ","East Germany","","","","","5"
"Too Expensive","2003","Couple + C. GT 16 ","West Germany","","","","","5"
"Too Expensive","2003","Couple + C. GT 16 ","East Germany","","","","","5"
"Too Expensive","2003","Couple + C. LE and GT 16","West Germany","","","","","5"
"Too Expensive","2003","Couple + C. LE and GT 16","East Germany","","","","","5"
"Very Inexpensive","2003","1-pers.-HH","West Germany","","","","","1"
"Very Inexpensive","2003","1-pers.-HH","East Germany","","","","","1"
"Very Inexpensive","2003","(Married) couple without C. ","West Germany","","","","","1"
"Very Inexpensive","2003","(Married) couple without C. ","East Germany","","","","","1"
"Very Inexpensive","2003","Single parent ","West Germany","","","","","1"
"Very Inexpensive","2003","Single parent ","East Germany","","","","","1"
"Very Inexpensive","2003","Couple + C. LE 16 ","West Germany","","","","","1"
"Very Inexpensive","2003","Couple + C. LE 16 ","East Germany","","","","","1"
"Very Inexpensive","2003","Couple + C. GT 16 ","East Germany","","","","","1"
"Very Inexpensive","2003","Couple + C. GT 16 ","West Germany","","","","","1"
"Very Inexpensive","2003","Couple + C. LE and GT 16","West Germany","","","","","1"
"Very Inexpensive","2003","Couple + C. LE and GT 16","East Germany","","","","","1"
"Inexpensive","2004","1-pers.-HH","West Germany","","","","","2"
"Inexpensive","2004","1-pers.-HH","East Germany","","","","","2"
"Inexpensive","2004","(Married) couple without C. ","West Germany","","","","","2"
"Inexpensive","2004","(Married) couple without C. ","East Germany","","","","","2"
"Inexpensive","2004","Single parent ","East Germany","","","","","2"
"Inexpensive","2004","Single parent ","West Germany","","","","","2"
"Inexpensive","2004","Couple + C. LE 16 ","East Germany","","","","","2"
"Inexpensive","2004","Couple + C. LE 16 ","West Germany","","","","","2"
"Inexpensive","2004","Couple + C. GT 16 ","West Germany","","","","","2"
"Inexpensive","2004","Couple + C. GT 16 ","East Germany","","","","","2"
"Inexpensive","2004","Couple + C. LE and GT 16","East Germany","","","","","2"
"Inexpensive","2004","Couple + C. LE and GT 16","West Germany","","","","","2"
"Reasonable","2004","1-pers.-HH","West Germany","","","","","3"
"Reasonable","2004","1-pers.-HH","East Germany","","","","","3"
"Reasonable","2004","(Married) couple without C. ","East Germany","","","","","3"
"Reasonable","2004","(Married) couple without C. ","West Germany","","","","","3"
"Reasonable","2004","Single parent ","West Germany","","","","","3"
"Reasonable","2004","Single parent ","East Germany","","","","","3"
"Reasonable","2004","Couple + C. LE 16 ","East Germany","","","","","3"
"Reasonable","2004","Couple + C. LE 16 ","West Germany","","","","","3"
"Reasonable","2004","Couple + C. GT 16 ","West Germany","","","","","3"
"Reasonable","2004","Couple + C. GT 16 ","East Germany","","","","","3"
"Reasonable","2004","Couple + C. LE and GT 16","East Germany","","","","","3"
"Reasonable","2004","Couple + C. LE and GT 16","West Germany","","","","","3"
"Slightly Expensive","2004","1-pers.-HH","West Germany","","","","","4"
"Slightly Expensive","2004","1-pers.-HH","East Germany","","","","","4"
"Slightly Expensive","2004","(Married) couple without C. ","West Germany","","","","","4"
"Slightly Expensive","2004","(Married) couple without C. ","East Germany","","","","","4"
"Slightly Expensive","2004","Single parent ","West Germany","","","","","4"
"Slightly Expensive","2004","Single parent ","East Germany","","","","","4"
"Slightly Expensive","2004","Couple + C. LE 16 ","West Germany","","","","","4"
"Slightly Expensive","2004","Couple + C. LE 16 ","East Germany","","","","","4"
"Slightly Expensive","2004","Couple + C. GT 16 ","West Germany","","","","","4"
"Slightly Expensive","2004","Couple + C. GT 16 ","East Germany","","","","","4"
"Slightly Expensive","2004","Couple + C. LE and GT 16","West Germany","","","","","4"
"Slightly Expensive","2004","Couple + C. LE and GT 16","East Germany","","","","","4"
"Too Expensive","2004","1-pers.-HH","East Germany","","","","","5"
"Too Expensive","2004","1-pers.-HH","West Germany","","","","","5"
"Too Expensive","2004","(Married) couple without C. ","East Germany","","","","","5"
"Too Expensive","2004","Single parent ","West Germany","","","","","5"
"Too Expensive","2004","Single parent ","East Germany","","","","","5"
"Too Expensive","2004","(Married) couple without C. ","West Germany","","","","","5"
"Too Expensive","2004","Couple + C. LE 16 ","East Germany","","","","","5"
"Too Expensive","2004","Couple + C. LE 16 ","West Germany","","","","","5"
"Too Expensive","2004","Couple + C. GT 16 ","West Germany","","","","","5"
"Too Expensive","2004","Couple + C. GT 16 ","East Germany","","","","","5"
"Too Expensive","2004","Couple + C. LE and GT 16","West Germany","","","","","5"
"Too Expensive","2004","Couple + C. LE and GT 16","East Germany","","","","","5"
"Very Inexpensive","2004","1-pers.-HH","West Germany","","","","","1"
"Very Inexpensive","2004","1-pers.-HH","East Germany","","","","","1"
"Very Inexpensive","2004","(Married) couple without C. ","West Germany","","","","","1"
"Very Inexpensive","2004","(Married) couple without C. ","East Germany","","","","","1"
"Very Inexpensive","2004","Single parent ","West Germany","","","","","1"
"Very Inexpensive","2004","Single parent ","East Germany","","","","","1"
"Very Inexpensive","2004","Couple + C. LE 16 ","West Germany","","","","","1"
"Very Inexpensive","2004","Couple + C. LE 16 ","East Germany","","","","","1"
"Very Inexpensive","2004","Couple + C. GT 16 ","West Germany","","","","","1"
"Very Inexpensive","2004","Couple + C. GT 16 ","East Germany","","","","","1"
"Very Inexpensive","2004","Couple + C. LE and GT 16","West Germany","","","","","1"
"Very Inexpensive","2004","Couple + C. LE and GT 16","East Germany","","","","","1"
"Inexpensive","2005","1-pers.-HH","West Germany","235","0.350557203875662","0.314400824708446","0.386713583042878","2"
"Inexpensive","2005","1-pers.-HH","East Germany","34","0.278317855142336","0.198791387915543","0.357844322369129","2"
"Inexpensive","2005","(Married) couple without C. ","West Germany","945","0.333156024777748","0.316173136208768","0.350138913346728","2"
"Inexpensive","2005","Single parent ","East Germany","19","","","","2"
"Inexpensive","2005","(Married) couple without C. ","East Germany","246","0.334509912896068","0.300810223784388","0.368209602007748","2"
"Inexpensive","2005","Single parent ","West Germany","72","0.275573243820399","0.221574210887269","0.329572276753528","2"
"Inexpensive","2005","Couple + C. LE 16 ","East Germany","76","0.236184207387224","0.191169463639265","0.281198951135183","2"
"Inexpensive","2005","Couple + C. LE 16 ","West Germany","393","0.219826153870918","0.200243484761476","0.239408822980361","2"
"Inexpensive","2005","Couple + C. GT 16 ","East Germany","204","0.319622907140453","0.285584106527215","0.353661707753691","2"
"Inexpensive","2005","Couple + C. LE and GT 16","East Germany","77","0.365488158843854","0.305912651225088","0.425063666462621","2"
"Inexpensive","2005","Couple + C. GT 16 ","West Germany","567","0.30637280706642","0.285240439372756","0.327505174760083","2"
"Inexpensive","2005","Couple + C. LE and GT 16","West Germany","257","0.306910228151963","0.276103403172654","0.337717053131271","2"
"Reasonable","2005","1-pers.-HH","West Germany","283","0.435512676295005","0.397940830675216","0.473084521914794","3"
"Reasonable","2005","1-pers.-HH","East Germany","63","0.544182911580092","0.45580658883804","0.632559234322144","3"
