"hlf0094","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","2014","16-34 y.","Male","21","","","","5"
"Too Expensive","2014","16-34 y.","Female","20","","","","5"
"Too Expensive","2014","35-65 y.","Male","50","0.0112170257033257","0.00787515096625805","0.0145589004403934","5"
"Too Expensive","2014","35-65 y.","Female","56","0.0135018710763853","0.0100523486358337","0.0169513935169369","5"
"Too Expensive","2014","66 and older","Male","20","","","","5"
"Too Expensive","2014","66 and older","Female","18","","","","5"
"Very Inexpensive","2014","16-34 y.","Male","104","0.0869288088546352","0.0704878279201734","0.103369789789097","1"
"Very Inexpensive","2014","16-34 y.","Female","126","0.120225991861772","0.102006253757131","0.138445729966413","1"
"Very Inexpensive","2014","35-65 y.","Male","375","0.112758180987545","0.102721367535667","0.122794994439424","1"
"Very Inexpensive","2014","35-65 y.","Female","430","0.104108677520924","0.0949804807541947","0.113236874287654","1"
"Very Inexpensive","2014","66 and older","Male","199","0.127265808362624","0.110332434732496","0.144199181992752","1"
"Very Inexpensive","2014","66 and older","Female","173","0.124526914243023","0.107081074169354","0.141972754316692","1"
