"hlf0094","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","1999","Part Time","direct migration background","3","","","","5"
"Too Expensive","1999","Full Time","direct migration background","10","","","","5"
"Too Expensive","1999","Part Time","indirect migration background","1","","","","5"
"Too Expensive","1999","Not Working","no migration background","23","","","","5"
"Too Expensive","1999","Not Working","direct migration background","2","","","","5"
"Too Expensive","1999","Not Working","indirect migration background","","","","","5"
"Very Inexpensive","1999","Full Time","no migration background","339","0.153680087887788","0.138748594634296","0.16861158114128","1"
"Very Inexpensive","1999","Full Time","direct migration background","25","","","","1"
"Very Inexpensive","1999","Full Time","indirect migration background","5","","","","1"
"Very Inexpensive","1999","Part Time","no migration background","178","0.157748469442616","0.136486445562663","0.179010493322568","1"
"Very Inexpensive","1999","Not Working","direct migration background","45","0.320152799088289","0.25749969424519","0.382805903931389","1"
"Very Inexpensive","1999","Part Time","direct migration background","18","","","","1"
"Very Inexpensive","1999","Part Time","indirect migration background","3","","","","1"
"Very Inexpensive","1999","Not Working","no migration background","310","0.181955312329162","0.164483011983787","0.199427612674538","1"
"Very Inexpensive","1999","Not Working","indirect migration background","10","","","","1"
"Inexpensive","2000","Full Time","direct migration background","82","0.232066098690163","0.188275412168205","0.27585678521212","2"
"Inexpensive","2000","Full Time","indirect migration background","24","","","","2"
"Inexpensive","2000","Part Time","no migration background","717","0.325246488205703","0.305617255800756","0.34487572061065","2"
"Inexpensive","2000","Full Time","no migration background","1367","0.313813894725291","0.300069751800326","0.327558037650255","2"
"Inexpensive","2000","Not Working","direct migration background","115","0.374303231354137","0.323819147134316","0.424787315573959","2"
"Inexpensive","2000","Part Time","direct migration background","56","0.303864993873825","0.238120976514954","0.369609011232696","2"
"Inexpensive","2000","Part Time","indirect migration background","17","","","","2"
"Inexpensive","2000","Not Working","no migration background","1457","0.369023223159933","0.354112228616707","0.38393421770316","2"
"Inexpensive","2000","Not Working","indirect migration background","36","0.437461592727865","0.33609374351916","0.538829441936571","2"
"Reasonable","2000","Full Time","indirect migration background","52","0.623972865709994","0.525526642091444","0.722419089328545","3"
"Reasonable","2000","Part Time","no migration background","935","0.418151684190492","0.397483789113086","0.438819579267898","3"
"Reasonable","2000","Full Time","no migration background","1946","0.440615838824586","0.42591149146719","0.455320186181982","3"
"Reasonable","2000","Full Time","direct migration background","179","0.454587027388677","0.402935254392311","0.506238800385042","3"
"Reasonable","2000","Part Time","direct migration background","83","0.427148466761337","0.356438662960428","0.497858270562246","3"
"Reasonable","2000","Not Working","direct migration background","154","0.385858126926564","0.335076230096514","0.436640023756614","3"
"Reasonable","2000","Not Working","indirect migration background","34","0.310511505918746","0.215962593475607","0.405060418361885","3"
"Reasonable","2000","Not Working","no migration background","1604","0.385190525509107","0.370152834782086","0.400228216236129","3"
"Reasonable","2000","Part Time","indirect migration background","29","","","","3"
"Slightly Expensive","2000","Full Time","no migration background","466","0.101994397999769","0.0930306776103806","0.110958118389157","4"
"Slightly Expensive","2000","Full Time","direct migration background","44","0.133744092958308","0.0984359893439703","0.169052196572646","4"
"Slightly Expensive","2000","Full Time","indirect migration background","10","","","","4"
"Slightly Expensive","2000","Part Time","no migration background","199","0.0914805732197056","0.0794008779139998","0.103560268525411","4"
"Slightly Expensive","2000","Part Time","direct migration background","11","","","","4"
"Slightly Expensive","2000","Not Working","direct migration background","38","0.0908729920714361","0.0608889324953732","0.120857051647499","4"
"Slightly Expensive","2000","Not Working","no migration background","291","0.0683510222855776","0.0605532286464601","0.0761488159246952","4"
"Slightly Expensive","2000","Part Time","indirect migration background","4","","","","4"
"Slightly Expensive","2000","Not Working","indirect migration background","10","","","","4"
"Too Expensive","2000","Full Time","no migration background","91","0.0220861480681607","0.0177333260767599","0.0264389700595614","5"
"Too Expensive","2000","Full Time","direct migration background","14","","","","5"
"Too Expensive","2000","Full Time","indirect migration background","2","","","","5"
"Too Expensive","2000","Part Time","no migration background","33","0.016306000173229","0.010999255841846","0.021612744504612","5"
"Too Expensive","2000","Part Time","direct migration background","7","","","","5"
"Too Expensive","2000","Part Time","indirect migration background","2","","","","5"
"Too Expensive","2000","Not Working","no migration background","44","0.00919283921760742","0.00624371900802165","0.0121419594271932","5"
"Too Expensive","2000","Not Working","direct migration background","3","","","","5"
"Too Expensive","2000","Not Working","indirect migration background","2","","","","5"
"Very Inexpensive","2000","Full Time","no migration background","509","0.121489720382194","0.111813543282862","0.131165897481525","1"
"Very Inexpensive","2000","Full Time","direct migration background","38","0.142537423272085","0.106272561863252","0.178802284680918","1"
"Very Inexpensive","2000","Full Time","indirect migration background","5","","","","1"
"Very Inexpensive","2000","Part Time","no migration background","304","0.148815254210871","0.133902423993114","0.163728084428628","1"
"Very Inexpensive","2000","Not Working","direct migration background","43","0.141636988365056","0.10526353149312","0.178010445236992","1"
"Very Inexpensive","2000","Not Working","no migration background","627","0.168242389827774","0.156682886331519","0.17980189332403","1"
"Very Inexpensive","2000","Part Time","direct migration background","31","0.165384365113397","0.112276401424839","0.218492328801955","1"
"Very Inexpensive","2000","Part Time","indirect migration background","8","","","","1"
"Very Inexpensive","2000","Not Working","indirect migration background","10","","","","1"
"Inexpensive","2001","Full Time","no migration background","1198","0.301544607488583","0.28721464344519","0.315874571531976","2"
"Inexpensive","2001","Full Time","direct migration background","79","0.233656178296217","0.188206957797742","0.279105398794691","2"
"Inexpensive","2001","Full Time","indirect migration background","21","","","","2"
"Inexpensive","2001","Part Time","no migration background","683","0.316298604384718","0.296270496939019","0.336326711830417","2"
"Inexpensive","2001","Not Working","direct migration background","84","0.27927209592714","0.228504464214031","0.330039727640248","2"
"Inexpensive","2001","Part Time","indirect migration background","18","","","","2"
"Inexpensive","2001","Not Working","no migration background","1283","0.354511778305042","0.338980099445809","0.370043457164276","2"
"Inexpensive","2001","Part Time","direct migration background","47","0.22944663528753","0.168856149554427","0.290037121020634","2"
"Inexpensive","2001","Not Working","indirect migration background","17","","","","2"
"Reasonable","2001","Full Time","indirect migration background","40","0.575346081904398","0.465652065735315","0.685040098073482","3"
"Reasonable","2001","Part Time","no migration background","940","0.461845260778007","0.440373885040698","0.483316636515316","3"
"Reasonable","2001","Part Time","direct migration background","86","0.475538240033369","0.40357480855872","0.547501671508019","3"
"Reasonable","2001","Full Time","no migration background","1867","0.478344191360019","0.462746430549417","0.493941952170621","3"
"Reasonable","2001","Full Time","direct migration background","171","0.544058972718384","0.490565191207109","0.59755275422966","3"
"Reasonable","2001","Not Working","no migration background","1598","0.429424175256469","0.413352585601801","0.445495764911137","3"
"Reasonable","2001","Not Working","direct migration background","145","0.472081991584223","0.415590971241697","0.52857301192675","3"
"Reasonable","2001","Part Time","indirect migration background","30","0.507093924021221","0.38997546210403","0.624212385938413","3"
"Reasonable","2001","Not Working","indirect migration background","44","0.431662966605307","0.325105369529902","0.538220563680712","3"
"Slightly Expensive","2001","Full Time","no migration background","385","0.0893291275795519","0.0804232391651373","0.0982350159939665","4"
"Slightly Expensive","2001","Full Time","indirect migration background","10","","","","4"
"Slightly Expensive","2001","Part Time","no migration background","150","0.0696308372514064","0.0586689203935652","0.0805927541092477","4"
"Slightly Expensive","2001","Full Time","direct migration background","41","0.094361236314884","0.0629633590811698","0.125759113548598","4"
"Slightly Expensive","2001","Not Working","direct migration background","31","0.0796929668222827","0.0490476700318673","0.110338263612698","4"
"Slightly Expensive","2001","Part Time","direct migration background","23","","","","4"
"Slightly Expensive","2001","Part Time","indirect migration background","11","","","","4"
"Slightly Expensive","2001","Not Working","no migration background","236","0.0602870112645379","0.0525589883911615","0.0680150341379144","4"
"Slightly Expensive","2001","Not Working","indirect migration background","10","","","","4"
"Too Expensive","2001","Full Time","indirect migration background","","","","","5"
"Too Expensive","2001","Part Time","no migration background","43","0.0225885680860226","0.016189140937293","0.0289879952347521","5"
"Too Expensive","2001","Part Time","direct migration background","6","","","","5"
"Too Expensive","2001","Full Time","no migration background","72","0.0193130479470997","0.0150157982663083","0.0236102976278911","5"
"Too Expensive","2001","Full Time","direct migration background","9","","","","5"
"Too Expensive","2001","Part Time","indirect migration background","1","","","","5"
"Too Expensive","2001","Not Working","no migration background","40","0.00907857585224489","0.00599902500530364","0.0121581266991861","5"
"Too Expensive","2001","Not Working","direct migration background","6","","","","5"
"Too Expensive","2001","Not Working","indirect migration background","2","","","","5"
"Very Inexpensive","2001","Full Time","no migration background","418","0.111469025624747","0.101642197309505","0.121295853939989","1"
"Very Inexpensive","2001","Full Time","direct migration background","33","0.105320960410694","0.0723511073895199","0.138290813431868","1"
"Very Inexpensive","2001","Full Time","indirect migration background","7","","","","1"
"Very Inexpensive","2001","Part Time","no migration background","255","0.129636729499846","0.115169933669838","0.144103525329854","1"
"Very Inexpensive","2001","Part Time","direct migration background","23","","","","1"
"Very Inexpensive","2001","Part Time","indirect migration background","10","","","","1"
"Very Inexpensive","2001","Not Working","no migration background","487","0.146698459321706","0.135211027466019","0.158185891177393","1"
"Very Inexpensive","2001","Not Working","direct migration background","34","0.156331290367607","0.11523558954993","0.197426991185284","1"
"Very Inexpensive","2001","Not Working","indirect migration background","10","","","","1"
"Inexpensive","2002","Full Time","no migration background","1341","0.296584380055876","0.283306965458062","0.309861794653691","2"
"Inexpensive","2002","Full Time","direct migration background","90","0.229025115598874","0.18487618992913","0.273174041268618","2"
"Inexpensive","2002","Full Time","indirect migration background","24","","","","2"
"Inexpensive","2002","Part Time","no migration background","756","0.30332113622334","0.285129700702013","0.321512571744666","2"
"Inexpensive","2002","Part Time","indirect migration background","18","","","","2"
"Inexpensive","2002","Not Working","direct migration background","96","0.33182609510018","0.279744618297689","0.383907571902671","2"
"Inexpensive","2002","Not Working","indirect migration background","21","","","","2"
"Inexpensive","2002","Not Working","no migration background","1341","0.350851748586576","0.335879653251286","0.365823843921866","2"
"Inexpensive","2002","Part Time","direct migration background","47","0.225572470694765","0.165181415337632","0.285963526051898","2"
"Reasonable","2002","Full Time","no migration background","2202","0.484742094663366","0.470214253774305","0.499269935552427","3"
"Reasonable","2002","Full Time","direct migration background","176","0.51272243189717","0.460206891624684","0.565237972169655","3"
"Reasonable","2002","Full Time","indirect migration background","59","0.658621339106455","0.566600944948711","0.750641733264199","3"
"Reasonable","2002","Part Time","no migration background","1106","0.456943162765505","0.437230147801612","0.476656177729399","3"
"Reasonable","2002","Part Time","direct migration background","85","0.461534251719849","0.389503128097841","0.533565375341858","3"
"Reasonable","2002","Not Working","direct migration background","151","0.426082218700526","0.371386313714403","0.480778123686649","3"
"Reasonable","2002","Part Time","indirect migration background","39","0.557727097901341","0.446067172511193","0.669387023291488","3"
"Reasonable","2002","Not Working","no migration background","1698","0.424174501690378","0.408669688408065","0.43967931497269","3"
"Reasonable","2002","Not Working","indirect migration background","43","0.434079028904648","0.329931070495567","0.538226987313729","3"
"Slightly Expensive","2002","Full Time","no migration background","454","0.093785694878895","0.0853111353961101","0.10226025436168","4"
"Slightly Expensive","2002","Full Time","direct migration background","46","0.135810289742393","0.099816352724325","0.17180422676046","4"
"Slightly Expensive","2002","Full Time","indirect migration background","13","","","","4"
"Slightly Expensive","2002","Part Time","no migration background","250","0.0934270828288095","0.0819101434288424","0.104944022228777","4"
"Slightly Expensive","2002","Not Working","direct migration background","26","","","","4"
"Slightly Expensive","2002","Not Working","no migration background","280","0.0631233727063136","0.0554940652803043","0.070752680132323","4"
"Slightly Expensive","2002","Part Time","direct migration background","25","","","","4"
"Slightly Expensive","2002","Part Time","indirect migration background","10","","","","4"
"Slightly Expensive","2002","Not Working","indirect migration background","10","","","","4"
"Too Expensive","2002","Full Time","no migration background","63","0.0128314931461152","0.00955983725068301","0.0161031490415474","5"
"Too Expensive","2002","Full Time","direct migration background","8","","","","5"
"Too Expensive","2002","Full Time","indirect migration background","","","","","5"
"Too Expensive","2002","Part Time","no migration background","25","","","","5"
"Too Expensive","2002","Part Time","direct migration background","1","","","","5"
"Too Expensive","2002","Part Time","indirect migration background","2","","","","5"
"Too Expensive","2002","Not Working","no migration background","39","0.0100747990649164","0.00694174274258616","0.0132078553872467","5"
"Too Expensive","2002","Not Working","direct migration background","3","","","","5"
"Too Expensive","2002","Not Working","indirect migration background","1","","","","5"
"Very Inexpensive","2002","Full Time","no migration background","486","0.112056337255747","0.102886866015292","0.121225808496202","1"
"Very Inexpensive","2002","Full Time","direct migration background","28","","","","1"
"Very Inexpensive","2002","Full Time","indirect migration background","6","","","","1"
"Very Inexpensive","2002","Part Time","no migration background","316","0.134459508559693","0.120959353038531","0.147959664080855","1"
"Very Inexpensive","2002","Part Time","direct migration background","26","","","","1"
"Very Inexpensive","2002","Part Time","indirect migration background","7","","","","1"
"Very Inexpensive","2002","Not Working","no migration background","545","0.151775577951816","0.14051903198175","0.163032123921882","1"
"Very Inexpensive","2002","Not Working","direct migration background","38","0.144798760250458","0.105876338911095","0.183721181589821","1"
"Very Inexpensive","2002","Not Working","indirect migration background","12","","","","1"
"Inexpensive","2003","Full Time","direct migration background","","","","","2"
"Inexpensive","2003","Full Time","indirect migration background","","","","","2"
"Inexpensive","2003","Part Time","no migration background","","","","","2"
"Inexpensive","2003","Full Time","no migration background","","","","","2"
"Inexpensive","2003","Part Time","direct migration background","","","","","2"
"Inexpensive","2003","Part Time","indirect migration background","","","","","2"
"Inexpensive","2003","Not Working","no migration background","","","","","2"
"Inexpensive","2003","Not Working","direct migration background","","","","","2"
"Inexpensive","2003","Not Working","indirect migration background","","","","","2"
"Reasonable","2003","Full Time","direct migration background","","","","","3"
"Reasonable","2003","Full Time","indirect migration background","","","","","3"
"Reasonable","2003","Part Time","no migration background","","","","","3"
"Reasonable","2003","Part Time","direct migration background","","","","","3"
"Reasonable","2003","Not Working","no migration background","","","","","3"
"Reasonable","2003","Full Time","no migration background","","","","","3"
"Reasonable","2003","Part Time","indirect migration background","","","","","3"
"Reasonable","2003","Not Working","direct migration background","","","","","3"
"Reasonable","2003","Not Working","indirect migration background","","","","","3"
"Slightly Expensive","2003","Full Time","indirect migration background","","","","","4"
"Slightly Expensive","2003","Full Time","no migration background","","","","","4"
"Slightly Expensive","2003","Full Time","direct migration background","","","","","4"
"Slightly Expensive","2003","Part Time","no migration background","","","","","4"
"Slightly Expensive","2003","Part Time","direct migration background","","","","","4"
"Slightly Expensive","2003","Part Time","indirect migration background","","","","","4"
"Slightly Expensive","2003","Not Working","no migration background","","","","","4"
"Slightly Expensive","2003","Not Working","direct migration background","","","","","4"
"Slightly Expensive","2003","Not Working","indirect migration background","","","","","4"
"Too Expensive","2003","Full Time","indirect migration background","","","","","5"
"Too Expensive","2003","Part Time","no migration background","","","","","5"
"Too Expensive","2003","Full Time","no migration background","","","","","5"
"Too Expensive","2003","Full Time","direct migration background","","","","","5"
"Too Expensive","2003","Part Time","direct migration background","","","","","5"
"Too Expensive","2003","Part Time","indirect migration background","","","","","5"
"Too Expensive","2003","Not Working","no migration background","","","","","5"
"Too Expensive","2003","Not Working","direct migration background","","","","","5"
"Too Expensive","2003","Not Working","indirect migration background","","","","","5"
"Very Inexpensive","2003","Part Time","no migration background","","","","","1"
"Very Inexpensive","2003","Full Time","no migration background","","","","","1"
"Very Inexpensive","2003","Full Time","direct migration background","","","","","1"
"Very Inexpensive","2003","Full Time","indirect migration background","","","","","1"
"Very Inexpensive","2003","Part Time","direct migration background","","","","","1"
"Very Inexpensive","2003","Part Time","indirect migration background","","","","","1"
"Very Inexpensive","2003","Not Working","no migration background","","","","","1"
"Very Inexpensive","2003","Not Working","direct migration background","","","","","1"
"Very Inexpensive","2003","Not Working","indirect migration background","","","","","1"
"Inexpensive","2004","Full Time","indirect migration background","","","","","2"
"Inexpensive","2004","Full Time","direct migration background","","","","","2"
"Inexpensive","2004","Full Time","no migration background","","","","","2"
"Inexpensive","2004","Part Time","no migration background","","","","","2"
"Inexpensive","2004","Part Time","direct migration background","","","","","2"
"Inexpensive","2004","Part Time","indirect migration background","","","","","2"
"Inexpensive","2004","Not Working","no migration background","","","","","2"
"Inexpensive","2004","Not Working","direct migration background","","","","","2"
"Inexpensive","2004","Not Working","indirect migration background","","","","","2"
"Reasonable","2004","Full Time","indirect migration background","","","","","3"
"Reasonable","2004","Part Time","no migration background","","","","","3"
"Reasonable","2004","Full Time","direct migration background","","","","","3"
"Reasonable","2004","Full Time","no migration background","","","","","3"
"Reasonable","2004","Part Time","direct migration background","","","","","3"
"Reasonable","2004","Part Time","indirect migration background","","","","","3"
"Reasonable","2004","Not Working","no migration background","","","","","3"
"Reasonable","2004","Not Working","direct migration background","","","","","3"
"Reasonable","2004","Not Working","indirect migration background","","","","","3"
"Slightly Expensive","2004","Full Time","indirect migration background","","","","","4"
"Slightly Expensive","2004","Full Time","no migration background","","","","","4"
"Slightly Expensive","2004","Full Time","direct migration background","","","","","4"
"Slightly Expensive","2004","Part Time","no migration background","","","","","4"
"Slightly Expensive","2004","Part Time","direct migration background","","","","","4"
"Slightly Expensive","2004","Part Time","indirect migration background","","","","","4"
"Slightly Expensive","2004","Not Working","no migration background","","","","","4"
"Slightly Expensive","2004","Not Working","direct migration background","","","","","4"
"Slightly Expensive","2004","Not Working","indirect migration background","","","","","4"
"Too Expensive","2004","Part Time","no migration background","","","","","5"
"Too Expensive","2004","Full Time","no migration background","","","","","5"
"Too Expensive","2004","Full Time","indirect migration background","","","","","5"
"Too Expensive","2004","Full Time","direct migration background","","","","","5"
"Too Expensive","2004","Part Time","direct migration background","","","","","5"
"Too Expensive","2004","Part Time","indirect migration background","","","","","5"
"Too Expensive","2004","Not Working","no migration background","","","","","5"
"Too Expensive","2004","Not Working","direct migration background","","","","","5"
"Too Expensive","2004","Not Working","indirect migration background","","","","","5"
"Very Inexpensive","2004","Part Time","no migration background","","","","","1"
"Very Inexpensive","2004","Full Time","no migration background","","","","","1"
"Very Inexpensive","2004","Full Time","direct migration background","","","","","1"
"Very Inexpensive","2004","Full Time","indirect migration background","","","","","1"
"Very Inexpensive","2004","Part Time","direct migration background","","","","","1"
"Very Inexpensive","2004","Part Time","indirect migration background","","","","","1"
"Very Inexpensive","2004","Not Working","no migration background","","","","","1"
"Very Inexpensive","2004","Not Working","direct migration background","","","","","1"
"Very Inexpensive","2004","Not Working","indirect migration background","","","","","1"
"Inexpensive","2005","Full Time","direct migration background","80","0.224655605829934","0.178639431959637","0.27067177970023","2"
"Inexpensive","2005","Full Time","indirect migration background","33","0.251286531597341","0.174318460203755","0.328254602990927","2"
"Inexpensive","2005","Not Working","direct migration background","89","0.281889335541723","0.231229731860283","0.332548939223164","2"
"Inexpensive","2005","Full Time","no migration background","1047","0.288449944400547","0.274085212315447","0.302814676485647","2"
"Inexpensive","2005","Part Time","no migration background","665","0.305404512788813","0.286614205063849","0.324194820513777","2"
"Inexpensive","2005","Part Time","direct migration background","45","0.224787166333913","0.16527394996451","0.284300382703315","2"
"Inexpensive","2005","Part Time","indirect migration background","22","","","","2"
"Inexpensive","2005","Not Working","no migration background","1226","0.326318732802964","0.311245720660473","0.341391744945456","2"
"Inexpensive","2005","Not Working","indirect migration background","30","0.330065611964101","0.238809012726928","0.421322211201273","2"
"Reasonable","2005","Full Time","direct migration background","156","0.5143982351898","0.45929280300138","0.569503667378221","3"
"Reasonable","2005","Full Time","indirect migration background","63","0.503998476670583","0.415277912924299","0.592719040416868","3"
"Reasonable","2005","Part Time","no migration background","1146","0.505941819274175","0.485544667605276","0.526338970943074","3"
"Reasonable","2005","Full Time","no migration background","2008","0.516578066666351","0.500733121926433","0.532423011406269","3"
"Reasonable","2005","Part Time","direct migration background","110","0.625414376030471","0.556409993860809","0.694418758200133","3"
"Reasonable","2005","Part Time","indirect migration background","38","0.560530094396264","0.44508301404514","0.675977174747388","3"
"Reasonable","2005","Not Working","no migration background","1781","0.475712757915612","0.459657811710453","0.49176770412077","3"
"Reasonable","2005","Not Working","indirect migration background","50","0.415963307452984","0.320310970966952","0.511615643939016","3"
"Reasonable","2005","Not Working","direct migration background","154","0.532533446950734","0.476354254378158","0.588712639523309","3"
"Slightly Expensive","2005","Full Time","indirect migration background","11","","","","4"
"Slightly Expensive","2005","Not Working","direct migration background","18","","","","4"
"Slightly Expensive","2005","Full Time","no migration background","368","0.0924647278546709","0.083279723285291","0.101649732424051","4"
"Slightly Expensive","2005","Full Time","direct migration background","42","0.128669008432135","0.0917514383961175","0.165586578468152","4"
"Slightly Expensive","2005","Part Time","no migration background","206","0.086239472858483","0.0747869957580254","0.0976919499589407","4"
"Slightly Expensive","2005","Part Time","direct migration background","17","","","","4"
"Slightly Expensive","2005","Part Time","indirect migration background","7","","","","4"
"Slightly Expensive","2005","Not Working","no migration background","249","0.0619010217352243","0.0541541734516211","0.0696478700188274","4"
"Slightly Expensive","2005","Not Working","indirect migration background","13","","","","4"
"Too Expensive","2005","Full Time","indirect migration background","3","","","","5"
"Too Expensive","2005","Part Time","no migration background","34","0.0105828822021169","0.00640821481013803","0.0147575495940957","5"
"Too Expensive","2005","Full Time","no migration background","60","0.0171167042829526","0.0130040649656963","0.0212293436002089","5"
"Too Expensive","2005","Full Time","direct migration background","7","","","","5"
"Too Expensive","2005","Part Time","direct migration background","5","","","","5"
"Too Expensive","2005","Part Time","indirect migration background","","","","","5"
"Too Expensive","2005","Not Working","no migration background","35","0.0100363158620962","0.00683190199447107","0.0132407297297213","5"
"Too Expensive","2005","Not Working","direct migration background","4","","","","5"
"Too Expensive","2005","Not Working","indirect migration background","1","","","","5"
"Very Inexpensive","2005","Part Time","no migration background","257","0.0918313128764121","0.0800495888058245","0.103613036947","1"
"Very Inexpensive","2005","Full Time","no migration background","338","0.0853905567954784","0.0765295649797503","0.0942515486112065","1"
"Very Inexpensive","2005","Full Time","direct migration background","31","0.118963585793791","0.083268494082057","0.154658677505526","1"
"Very Inexpensive","2005","Full Time","indirect migration background","12","","","","1"
"Very Inexpensive","2005","Part Time","direct migration background","12","","","","1"
"Very Inexpensive","2005","Part Time","indirect migration background","4","","","","1"
"Very Inexpensive","2005","Not Working","no migration background","426","0.126031171684104","0.115361801862885","0.136700541505322","1"
"Very Inexpensive","2005","Not Working","direct migration background","38","0.135714507560045","0.0971517105829832","0.174277304537107","1"
"Very Inexpensive","2005","Not Working","indirect migration background","8","","","","1"
"Inexpensive","2006","Full Time","direct migration background","85","0.273511457786332","0.22428541091586","0.322737504656804","2"
"Inexpensive","2006","Full Time","no migration background","1116","0.270839428035226","0.257235113501931","0.28444374256852","2"
"Inexpensive","2006","Full Time","indirect migration background","25","","","","2"
"Inexpensive","2006","Part Time","no migration background","683","0.300828683285118","0.282537536013679","0.319119830556556","2"
"Inexpensive","2006","Part Time","direct migration background","53","0.292533439372554","0.232144060682889","0.352922818062219","2"
"Inexpensive","2006","Part Time","indirect migration background","20","","","","2"
"Inexpensive","2006","Not Working","no migration background","1391","0.330656481281927","0.316577114624769","0.344735847939085","2"
"Inexpensive","2006","Not Working","direct migration background","84","0.283955236766544","0.232236049337986","0.335674424195102","2"
"Inexpensive","2006","Not Working","indirect migration background","26","","","","2"
"Reasonable","2006","Full Time","direct migration background","168","0.50950257352655","0.454296816245304","0.564708330807796","3"
"Reasonable","2006","Full Time","indirect migration background","63","0.470183924880059","0.381618414502202","0.558749435257917","3"
"Reasonable","2006","Full Time","no migration background","2089","0.510970570063287","0.495667640707485","0.526273499419089","3"
"Reasonable","2006","Part Time","no migration background","1193","0.48215318989643","0.462224318787442","0.502082061005419","3"
"Reasonable","2006","Part Time","indirect migration background","38","0.560199966820591","0.451431685593086","0.668968248048095","3"
"Reasonable","2006","Not Working","no migration background","2008","0.458400923867961","0.443489065591859","0.473312782144062","3"
"Reasonable","2006","Part Time","direct migration background","107","0.485743912275992","0.419398140845375","0.552089683706609","3"
"Reasonable","2006","Not Working","direct migration background","143","0.457874503294013","0.400729296046511","0.515019710541514","3"
"Reasonable","2006","Not Working","indirect migration background","63","0.517292756164547","0.426358147337555","0.608227364991539","3"
"Slightly Expensive","2006","Full Time","indirect migration background","17","","","","4"
"Slightly Expensive","2006","Not Working","direct migration background","32","0.132142097647085","0.0933000984666455","0.170984096827525","4"
"Slightly Expensive","2006","Full Time","no migration background","444","0.113116472089684","0.103420187535017","0.12281275664435","4"
"Slightly Expensive","2006","Full Time","direct migration background","44","0.137868605658827","0.099796031974646","0.175941179343009","4"
"Slightly Expensive","2006","Part Time","no migration background","225","0.0981481899781927","0.0862823561650397","0.110014023791346","4"
"Slightly Expensive","2006","Part Time","direct migration background","25","","","","4"
"Slightly Expensive","2006","Part Time","indirect migration background","10","","","","4"
"Slightly Expensive","2006","Not Working","no migration background","323","0.0726575788878553","0.0648891965453344","0.0804259612303762","4"
"Slightly Expensive","2006","Not Working","indirect migration background","14","","","","4"
"Too Expensive","2006","Full Time","direct migration background","","","","","5"
"Too Expensive","2006","Full Time","indirect migration background","3","","","","5"
"Too Expensive","2006","Part Time","no migration background","32","0.0127170182096857","0.00824809393626998","0.0171859424831014","5"
"Too Expensive","2006","Full Time","no migration background","59","0.0128053123978364","0.00936335392986229","0.0162472708658105","5"
"Too Expensive","2006","Part Time","direct migration background","1","","","","5"
"Too Expensive","2006","Part Time","indirect migration background","1","","","","5"
"Too Expensive","2006","Not Working","no migration background","58","0.0137782899520142","0.0102896591809294","0.017266920723099","5"
"Too Expensive","2006","Not Working","direct migration background","","","","","5"
"Too Expensive","2006","Not Working","indirect migration background","1","","","","5"
"Very Inexpensive","2006","Part Time","no migration background","282","0.106152918630574","0.0938675807185321","0.118438256542616","1"
"Very Inexpensive","2006","Full Time","no migration background","391","0.0922682174139669","0.0834086204043724","0.101127814423561","1"
"Very Inexpensive","2006","Full Time","direct migration background","18","","","","1"
"Very Inexpensive","2006","Full Time","indirect migration background","14","","","","1"
"Very Inexpensive","2006","Part Time","direct migration background","32","0.105318395766983","0.064570403438251","0.146066388095715","1"
"Very Inexpensive","2006","Part Time","indirect migration background","11","","","","1"
"Very Inexpensive","2006","Not Working","no migration background","509","0.124506726010243","0.11462590842873","0.134387543591756","1"
"Very Inexpensive","2006","Not Working","direct migration background","33","0.126028162292358","0.0879619919857229","0.164094332598994","1"
"Very Inexpensive","2006","Not Working","indirect migration background","12","","","","1"
"Inexpensive","2007","Full Time","direct migration background","84","0.305727299628127","0.252425816059292","0.359028783196961","2"
"Inexpensive","2007","Full Time","no migration background","1067","0.282867072434108","0.26866234233954","0.297071802528676","2"
"Inexpensive","2007","Full Time","indirect migration background","26","","","","2"
"Inexpensive","2007","Part Time","no migration background","686","0.312558847113469","0.293332915588308","0.33178477863863","2"
"Inexpensive","2007","Part Time","direct migration background","51","0.235600258653637","0.174612908216159","0.296587609091115","2"
"Inexpensive","2007","Part Time","indirect migration background","21","","","","2"
"Inexpensive","2007","Not Working","no migration background","1262","0.312306719124937","0.298003887221861","0.326609551028013","2"
"Inexpensive","2007","Not Working","indirect migration background","26","","","","2"
"Inexpensive","2007","Not Working","direct migration background","84","0.333163248512669","0.277251242380891","0.389075254644447","2"
"Reasonable","2007","Full Time","direct migration background","149","0.513290989556269","0.455464922410522","0.571117056702017","3"
"Reasonable","2007","Full Time","indirect migration background","70","0.555151321711064","0.466237493497787","0.644065149924341","3"
"Reasonable","2007","Full Time","no migration background","1985","0.513849150286357","0.498085917024191","0.529612383548524","3"
"Reasonable","2007","Part Time","no migration background","1098","0.483793011892789","0.463065581532146","0.504520442253432","3"
"Reasonable","2007","Part Time","direct migration background","100","0.56652138811228","0.495304398601729","0.637738377622831","3"
"Reasonable","2007","Part Time","indirect migration background","31","0.461418491358819","0.342932542347952","0.579904440369686","3"
"Reasonable","2007","Not Working","no migration background","1954","0.492255944335748","0.476826443067488","0.507685445604007","3"
"Reasonable","2007","Not Working","direct migration background","124","0.433348793908697","0.374566913843152","0.492130673974241","3"
