"hlf0094","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","2001","Couple + C. GT 16 ","indirect migration background","3","","","","5"
"Too Expensive","2001","Couple + C. LE and GT 16","no migration background","19","","","","5"
"Too Expensive","2001","Couple + C. LE and GT 16","direct migration background","1","","","","5"
"Too Expensive","2001","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Very Inexpensive","2001","1-pers.-HH","no migration background","100","0.146315282528933","0.120282232036526","0.17234833302134","1"
"Very Inexpensive","2001","1-pers.-HH","direct migration background","7","","","","1"
"Very Inexpensive","2001","1-pers.-HH","indirect migration background","1","","","","1"
"Very Inexpensive","2001","(Married) couple without C. ","no migration background","435","0.148607879704792","0.13604588908135","0.161169870328234","1"
"Very Inexpensive","2001","(Married) couple without C. ","direct migration background","29","","","","1"
"Very Inexpensive","2001","(Married) couple without C. ","indirect migration background","2","","","","1"
"Very Inexpensive","2001","Single parent ","no migration background","31","0.109224821762482","0.0742760350344309","0.144173608490533","1"
"Very Inexpensive","2001","Single parent ","direct migration background","2","","","","1"
"Very Inexpensive","2001","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","2001","Couple + C. LE 16 ","no migration background","185","0.0905690405273042","0.0782354031840204","0.102902677870588","1"
"Very Inexpensive","2001","Couple + C. LE 16 ","direct migration background","19","","","","1"
"Very Inexpensive","2001","Couple + C. LE 16 ","indirect migration background","3","","","","1"
"Very Inexpensive","2001","Couple + C. GT 16 ","no migration background","268","0.142019818110961","0.127068728083256","0.156970908138666","1"
"Very Inexpensive","2001","Couple + C. GT 16 ","direct migration background","24","","","","1"
"Very Inexpensive","2001","Couple + C. GT 16 ","indirect migration background","14","","","","1"
"Very Inexpensive","2001","Couple + C. LE and GT 16","no migration background","93","0.101418734127859","0.081804779442795","0.121032688812922","1"
"Very Inexpensive","2001","Couple + C. LE and GT 16","indirect migration background","5","","","","1"
"Very Inexpensive","2001","Couple + C. LE and GT 16","direct migration background","2","","","","1"
"Inexpensive","2002","1-pers.-HH","no migration background","233","0.33834188474908","0.303216070058567","0.373467699439593","2"
"Inexpensive","2002","1-pers.-HH","direct migration background","11","","","","2"
"Inexpensive","2002","1-pers.-HH","indirect migration background","2","","","","2"
"Inexpensive","2002","(Married) couple without C. ","no migration background","1225","0.338769102144127","0.32334704614348","0.354191158144773","2"
"Inexpensive","2002","(Married) couple without C. ","direct migration background","77","0.29072698621015","0.234210956878072","0.347243015542228","2"
"Inexpensive","2002","(Married) couple without C. ","indirect migration background","12","","","","2"
"Inexpensive","2002","Single parent ","no migration background","86","0.288298379782704","0.239277483525432","0.337319276039975","2"
"Inexpensive","2002","Single parent ","direct migration background","6","","","","2"
"Inexpensive","2002","Single parent ","indirect migration background","","","","","2"
"Inexpensive","2002","Couple + C. LE 16 ","no migration background","601","0.251007014951523","0.233174141466367","0.268839888436679","2"
"Inexpensive","2002","Couple + C. LE 16 ","direct migration background","53","0.21735124367035","0.163815334553353","0.270887152787347","2"
"Inexpensive","2002","Couple + C. LE 16 ","indirect migration background","11","","","","2"
"Inexpensive","2002","Couple + C. GT 16 ","no migration background","816","0.356744612570159","0.337642999050513","0.375846226089806","2"
"Inexpensive","2002","Couple + C. GT 16 ","direct migration background","31","0.17624981257034","0.114443368451832","0.238056256688848","2"
"Inexpensive","2002","Couple + C. GT 16 ","indirect migration background","24","","","","2"
"Inexpensive","2002","Couple + C. LE and GT 16","no migration background","343","0.34072891071093","0.313033466334503","0.368424355087356","2"
"Inexpensive","2002","Couple + C. LE and GT 16","direct migration background","27","","","","2"
"Inexpensive","2002","Couple + C. LE and GT 16","indirect migration background","12","","","","2"
"Reasonable","2002","1-pers.-HH","no migration background","290","0.413691761942322","0.377129493201606","0.450254030683038","3"
"Reasonable","2002","1-pers.-HH","direct migration background","16","","","","3"
"Reasonable","2002","1-pers.-HH","indirect migration background","3","","","","3"
"Reasonable","2002","(Married) couple without C. ","no migration background","1587","0.435763081355469","0.419605744630242","0.451920418080695","3"
"Reasonable","2002","(Married) couple without C. ","direct migration background","107","0.41365203101707","0.352358090335601","0.474945971698539","3"
"Reasonable","2002","(Married) couple without C. ","indirect migration background","16","","","","3"
"Reasonable","2002","Single parent ","no migration background","174","0.500574287640963","0.446463869866787","0.554684705415139","3"
"Reasonable","2002","Single parent ","direct migration background","16","","","","3"
"Reasonable","2002","Single parent ","indirect migration background","4","","","","3"
"Reasonable","2002","Couple + C. LE 16 ","no migration background","1197","0.530711637779129","0.510186375201875","0.551236900356382","3"
"Reasonable","2002","Couple + C. LE 16 ","direct migration background","119","0.536687117471859","0.47196116635763","0.601413068586089","3"
"Reasonable","2002","Couple + C. LE 16 ","indirect migration background","29","","","","3"
"Reasonable","2002","Couple + C. GT 16 ","no migration background","985","0.393226435732025","0.373748886753968","0.412703984710082","3"
"Reasonable","2002","Couple + C. GT 16 ","direct migration background","77","0.522390266550955","0.441367739261903","0.603412793840007","3"
"Reasonable","2002","Couple + C. GT 16 ","indirect migration background","54","0.662620572130799","0.56948357104473","0.755757573216868","3"
"Reasonable","2002","Couple + C. LE and GT 16","no migration background","541","0.46948969268626","0.440326721150499","0.498652664222021","3"
"Reasonable","2002","Couple + C. LE and GT 16","direct migration background","41","0.335423398858599","0.237333951316721","0.433512846400477","3"
"Reasonable","2002","Couple + C. LE and GT 16","indirect migration background","28","","","","3"
"Slightly Expensive","2002","1-pers.-HH","direct migration background","1","","","","4"
"Slightly Expensive","2002","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","2002","1-pers.-HH","no migration background","56","0.0708478470377983","0.0518003265512515","0.0898953675243451","4"
"Slightly Expensive","2002","(Married) couple without C. ","no migration background","210","0.0595739529074566","0.0518612901248671","0.067286615690046","4"
"Slightly Expensive","2002","(Married) couple without C. ","direct migration background","19","","","","4"
"Slightly Expensive","2002","(Married) couple without C. ","indirect migration background","5","","","","4"
"Slightly Expensive","2002","Single parent ","no migration background","21","","","","4"
"Slightly Expensive","2002","Single parent ","direct migration background","4","","","","4"
"Slightly Expensive","2002","Single parent ","indirect migration background","1","","","","4"
"Slightly Expensive","2002","Couple + C. LE 16 ","no migration background","234","0.102341243979054","0.0898754339151402","0.114807054042969","4"
"Slightly Expensive","2002","Couple + C. LE 16 ","direct migration background","38","0.187541918816074","0.136874319613399","0.23820951801875","4"
"Slightly Expensive","2002","Couple + C. LE 16 ","indirect migration background","6","","","","4"
"Slightly Expensive","2002","Couple + C. GT 16 ","no migration background","286","0.10712148853455","0.0947894716394186","0.119453505429681","4"
"Slightly Expensive","2002","Couple + C. LE and GT 16","direct migration background","5","","","","4"
"Slightly Expensive","2002","Couple + C. GT 16 ","direct migration background","23","","","","4"
"Slightly Expensive","2002","Couple + C. GT 16 ","indirect migration background","12","","","","4"
"Slightly Expensive","2002","Couple + C. LE and GT 16","no migration background","131","0.0873286388233662","0.0708315471883388","0.103825730458394","4"
"Slightly Expensive","2002","Couple + C. LE and GT 16","indirect migration background","8","","","","4"
"Too Expensive","2002","1-pers.-HH","no migration background","8","","","","5"
"Too Expensive","2002","1-pers.-HH","direct migration background","","","","","5"
"Too Expensive","2002","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","2002","(Married) couple without C. ","no migration background","33","0.00733351611960543","0.00455334444299825","0.0101136877962126","5"
"Too Expensive","2002","(Married) couple without C. ","direct migration background","3","","","","5"
"Too Expensive","2002","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","2002","Single parent ","no migration background","9","","","","5"
"Too Expensive","2002","Single parent ","direct migration background","1","","","","5"
"Too Expensive","2002","Single parent ","indirect migration background","","","","","5"
"Too Expensive","2002","Couple + C. LE 16 ","no migration background","37","0.0161817664079114","0.0109924527524188","0.0213710800634041","5"
"Too Expensive","2002","Couple + C. LE 16 ","direct migration background","1","","","","5"
"Too Expensive","2002","Couple + C. LE 16 ","indirect migration background","1","","","","5"
"Too Expensive","2002","Couple + C. GT 16 ","no migration background","22","","","","5"
"Too Expensive","2002","Couple + C. GT 16 ","direct migration background","","","","","5"
"Too Expensive","2002","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","2002","Couple + C. LE and GT 16","no migration background","16","","","","5"
"Too Expensive","2002","Couple + C. LE and GT 16","direct migration background","7","","","","5"
"Too Expensive","2002","Couple + C. LE and GT 16","indirect migration background","2","","","","5"
"Very Inexpensive","2002","1-pers.-HH","no migration background","110","0.168460259032016","0.14067452086108","0.196245997202951","1"
"Very Inexpensive","2002","1-pers.-HH","direct migration background","4","","","","1"
"Very Inexpensive","2002","1-pers.-HH","indirect migration background","2","","","","1"
"Very Inexpensive","2002","(Married) couple without C. ","no migration background","563","0.158560347473342","0.14665827497698","0.170462419969704","1"
"Very Inexpensive","2002","(Married) couple without C. ","direct migration background","42","0.202503310371544","0.152488024127886","0.252518596615201","1"
"Very Inexpensive","2002","(Married) couple without C. ","indirect migration background","2","","","","1"
"Very Inexpensive","2002","Single parent ","no migration background","38","0.0838753998131485","0.0538764712762359","0.113874328350061","1"
"Very Inexpensive","2002","Single parent ","direct migration background","2","","","","1"
"Very Inexpensive","2002","Single parent ","indirect migration background","3","","","","1"
"Very Inexpensive","2002","Couple + C. LE 16 ","no migration background","202","0.0997583368823823","0.0874331453157822","0.112083528448982","1"
"Very Inexpensive","2002","Couple + C. LE 16 ","direct migration background","17","","","","1"
"Very Inexpensive","2002","Couple + C. LE 16 ","indirect migration background","3","","","","1"
"Very Inexpensive","2002","Couple + C. GT 16 ","no migration background","307","0.13541867178398","0.121774668130572","0.149062675437387","1"
"Very Inexpensive","2002","Couple + C. GT 16 ","direct migration background","15","","","","1"
"Very Inexpensive","2002","Couple + C. GT 16 ","indirect migration background","9","","","","1"
"Very Inexpensive","2002","Couple + C. LE and GT 16","no migration background","94","0.078817030032335","0.0630715896102393","0.0945624704544306","1"
"Very Inexpensive","2002","Couple + C. LE and GT 16","indirect migration background","4","","","","1"
"Very Inexpensive","2002","Couple + C. LE and GT 16","direct migration background","9","","","","1"
"Inexpensive","2003","1-pers.-HH","no migration background","","","","","2"
"Inexpensive","2003","1-pers.-HH","direct migration background","","","","","2"
"Inexpensive","2003","1-pers.-HH","indirect migration background","","","","","2"
"Inexpensive","2003","(Married) couple without C. ","no migration background","","","","","2"
"Inexpensive","2003","(Married) couple without C. ","direct migration background","","","","","2"
"Inexpensive","2003","(Married) couple without C. ","indirect migration background","","","","","2"
"Inexpensive","2003","Single parent ","no migration background","","","","","2"
"Inexpensive","2003","Single parent ","direct migration background","","","","","2"
"Inexpensive","2003","Single parent ","indirect migration background","","","","","2"
"Inexpensive","2003","Couple + C. LE 16 ","no migration background","","","","","2"
"Inexpensive","2003","Couple + C. LE 16 ","direct migration background","","","","","2"
"Inexpensive","2003","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Inexpensive","2003","Couple + C. GT 16 ","no migration background","","","","","2"
"Inexpensive","2003","Couple + C. GT 16 ","direct migration background","","","","","2"
"Inexpensive","2003","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Inexpensive","2003","Couple + C. LE and GT 16","no migration background","","","","","2"
"Inexpensive","2003","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Inexpensive","2003","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Reasonable","2003","1-pers.-HH","indirect migration background","","","","","3"
"Reasonable","2003","(Married) couple without C. ","no migration background","","","","","3"
"Reasonable","2003","1-pers.-HH","no migration background","","","","","3"
"Reasonable","2003","1-pers.-HH","direct migration background","","","","","3"
"Reasonable","2003","(Married) couple without C. ","direct migration background","","","","","3"
"Reasonable","2003","(Married) couple without C. ","indirect migration background","","","","","3"
"Reasonable","2003","Single parent ","no migration background","","","","","3"
"Reasonable","2003","Single parent ","direct migration background","","","","","3"
"Reasonable","2003","Single parent ","indirect migration background","","","","","3"
"Reasonable","2003","Couple + C. LE 16 ","no migration background","","","","","3"
"Reasonable","2003","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Reasonable","2003","Couple + C. LE 16 ","direct migration background","","","","","3"
"Reasonable","2003","Couple + C. GT 16 ","no migration background","","","","","3"
"Reasonable","2003","Couple + C. GT 16 ","direct migration background","","","","","3"
"Reasonable","2003","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Reasonable","2003","Couple + C. LE and GT 16","no migration background","","","","","3"
"Reasonable","2003","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Reasonable","2003","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Slightly Expensive","2003","1-pers.-HH","direct migration background","","","","","4"
"Slightly Expensive","2003","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","2003","(Married) couple without C. ","indirect migration background","","","","","4"
"Slightly Expensive","2003","Single parent ","no migration background","","","","","4"
"Slightly Expensive","2003","1-pers.-HH","no migration background","","","","","4"
"Slightly Expensive","2003","(Married) couple without C. ","no migration background","","","","","4"
"Slightly Expensive","2003","(Married) couple without C. ","direct migration background","","","","","4"
"Slightly Expensive","2003","Single parent ","direct migration background","","","","","4"
"Slightly Expensive","2003","Single parent ","indirect migration background","","","","","4"
"Slightly Expensive","2003","Couple + C. LE 16 ","no migration background","","","","","4"
"Slightly Expensive","2003","Couple + C. LE 16 ","direct migration background","","","","","4"
"Slightly Expensive","2003","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Slightly Expensive","2003","Couple + C. GT 16 ","no migration background","","","","","4"
"Slightly Expensive","2003","Couple + C. GT 16 ","direct migration background","","","","","4"
"Slightly Expensive","2003","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Slightly Expensive","2003","Couple + C. LE and GT 16","no migration background","","","","","4"
"Slightly Expensive","2003","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Slightly Expensive","2003","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Too Expensive","2003","1-pers.-HH","direct migration background","","","","","5"
"Too Expensive","2003","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","2003","(Married) couple without C. ","no migration background","","","","","5"
"Too Expensive","2003","1-pers.-HH","no migration background","","","","","5"
"Too Expensive","2003","(Married) couple without C. ","direct migration background","","","","","5"
"Too Expensive","2003","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","2003","Single parent ","no migration background","","","","","5"
"Too Expensive","2003","Single parent ","direct migration background","","","","","5"
"Too Expensive","2003","Single parent ","indirect migration background","","","","","5"
"Too Expensive","2003","Couple + C. LE 16 ","no migration background","","","","","5"
"Too Expensive","2003","Couple + C. LE 16 ","direct migration background","","","","","5"
"Too Expensive","2003","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Too Expensive","2003","Couple + C. GT 16 ","no migration background","","","","","5"
"Too Expensive","2003","Couple + C. GT 16 ","direct migration background","","","","","5"
"Too Expensive","2003","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","2003","Couple + C. LE and GT 16","no migration background","","","","","5"
"Too Expensive","2003","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Too Expensive","2003","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Very Inexpensive","2003","1-pers.-HH","no migration background","","","","","1"
"Very Inexpensive","2003","1-pers.-HH","direct migration background","","","","","1"
"Very Inexpensive","2003","1-pers.-HH","indirect migration background","","","","","1"
"Very Inexpensive","2003","(Married) couple without C. ","no migration background","","","","","1"
"Very Inexpensive","2003","(Married) couple without C. ","indirect migration background","","","","","1"
"Very Inexpensive","2003","Single parent ","no migration background","","","","","1"
"Very Inexpensive","2003","Single parent ","direct migration background","","","","","1"
"Very Inexpensive","2003","(Married) couple without C. ","direct migration background","","","","","1"
"Very Inexpensive","2003","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","2003","Couple + C. LE 16 ","no migration background","","","","","1"
"Very Inexpensive","2003","Couple + C. LE 16 ","direct migration background","","","","","1"
"Very Inexpensive","2003","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very Inexpensive","2003","Couple + C. GT 16 ","no migration background","","","","","1"
"Very Inexpensive","2003","Couple + C. GT 16 ","direct migration background","","","","","1"
"Very Inexpensive","2003","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very Inexpensive","2003","Couple + C. LE and GT 16","no migration background","","","","","1"
"Very Inexpensive","2003","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Very Inexpensive","2003","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Inexpensive","2004","1-pers.-HH","no migration background","","","","","2"
"Inexpensive","2004","1-pers.-HH","indirect migration background","","","","","2"
"Inexpensive","2004","(Married) couple without C. ","no migration background","","","","","2"
"Inexpensive","2004","(Married) couple without C. ","direct migration background","","","","","2"
"Inexpensive","2004","(Married) couple without C. ","indirect migration background","","","","","2"
"Inexpensive","2004","1-pers.-HH","direct migration background","","","","","2"
"Inexpensive","2004","Single parent ","no migration background","","","","","2"
"Inexpensive","2004","Single parent ","direct migration background","","","","","2"
"Inexpensive","2004","Single parent ","indirect migration background","","","","","2"
"Inexpensive","2004","Couple + C. LE 16 ","no migration background","","","","","2"
"Inexpensive","2004","Couple + C. LE 16 ","direct migration background","","","","","2"
"Inexpensive","2004","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Inexpensive","2004","Couple + C. GT 16 ","no migration background","","","","","2"
"Inexpensive","2004","Couple + C. GT 16 ","direct migration background","","","","","2"
"Inexpensive","2004","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Inexpensive","2004","Couple + C. LE and GT 16","no migration background","","","","","2"
"Inexpensive","2004","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Inexpensive","2004","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Reasonable","2004","1-pers.-HH","indirect migration background","","","","","3"
"Reasonable","2004","1-pers.-HH","no migration background","","","","","3"
"Reasonable","2004","1-pers.-HH","direct migration background","","","","","3"
"Reasonable","2004","(Married) couple without C. ","direct migration background","","","","","3"
"Reasonable","2004","(Married) couple without C. ","indirect migration background","","","","","3"
"Reasonable","2004","Single parent ","no migration background","","","","","3"
"Reasonable","2004","Single parent ","direct migration background","","","","","3"
"Reasonable","2004","(Married) couple without C. ","no migration background","","","","","3"
"Reasonable","2004","Single parent ","indirect migration background","","","","","3"
"Reasonable","2004","Couple + C. LE 16 ","no migration background","","","","","3"
"Reasonable","2004","Couple + C. LE 16 ","direct migration background","","","","","3"
"Reasonable","2004","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Reasonable","2004","Couple + C. GT 16 ","no migration background","","","","","3"
"Reasonable","2004","Couple + C. GT 16 ","direct migration background","","","","","3"
"Reasonable","2004","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Reasonable","2004","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Reasonable","2004","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Reasonable","2004","Couple + C. LE and GT 16","no migration background","","","","","3"
"Slightly Expensive","2004","1-pers.-HH","direct migration background","","","","","4"
"Slightly Expensive","2004","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","2004","(Married) couple without C. ","indirect migration background","","","","","4"
"Slightly Expensive","2004","Single parent ","no migration background","","","","","4"
"Slightly Expensive","2004","1-pers.-HH","no migration background","","","","","4"
"Slightly Expensive","2004","(Married) couple without C. ","no migration background","","","","","4"
"Slightly Expensive","2004","(Married) couple without C. ","direct migration background","","","","","4"
"Slightly Expensive","2004","Single parent ","direct migration background","","","","","4"
"Slightly Expensive","2004","Single parent ","indirect migration background","","","","","4"
"Slightly Expensive","2004","Couple + C. LE 16 ","no migration background","","","","","4"
"Slightly Expensive","2004","Couple + C. LE 16 ","direct migration background","","","","","4"
"Slightly Expensive","2004","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Slightly Expensive","2004","Couple + C. GT 16 ","no migration background","","","","","4"
"Slightly Expensive","2004","Couple + C. GT 16 ","direct migration background","","","","","4"
"Slightly Expensive","2004","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Slightly Expensive","2004","Couple + C. LE and GT 16","no migration background","","","","","4"
"Slightly Expensive","2004","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Slightly Expensive","2004","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Too Expensive","2004","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","2004","1-pers.-HH","direct migration background","","","","","5"
"Too Expensive","2004","1-pers.-HH","no migration background","","","","","5"
"Too Expensive","2004","(Married) couple without C. ","no migration background","","","","","5"
"Too Expensive","2004","(Married) couple without C. ","direct migration background","","","","","5"
"Too Expensive","2004","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","2004","Single parent ","no migration background","","","","","5"
"Too Expensive","2004","Single parent ","direct migration background","","","","","5"
"Too Expensive","2004","Single parent ","indirect migration background","","","","","5"
"Too Expensive","2004","Couple + C. LE 16 ","no migration background","","","","","5"
"Too Expensive","2004","Couple + C. LE 16 ","direct migration background","","","","","5"
"Too Expensive","2004","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Too Expensive","2004","Couple + C. GT 16 ","no migration background","","","","","5"
"Too Expensive","2004","Couple + C. GT 16 ","direct migration background","","","","","5"
"Too Expensive","2004","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","2004","Couple + C. LE and GT 16","no migration background","","","","","5"
"Too Expensive","2004","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Too Expensive","2004","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Very Inexpensive","2004","1-pers.-HH","no migration background","","","","","1"
"Very Inexpensive","2004","1-pers.-HH","direct migration background","","","","","1"
"Very Inexpensive","2004","1-pers.-HH","indirect migration background","","","","","1"
"Very Inexpensive","2004","(Married) couple without C. ","no migration background","","","","","1"
"Very Inexpensive","2004","(Married) couple without C. ","indirect migration background","","","","","1"
"Very Inexpensive","2004","Single parent ","no migration background","","","","","1"
"Very Inexpensive","2004","Single parent ","direct migration background","","","","","1"
"Very Inexpensive","2004","(Married) couple without C. ","direct migration background","","","","","1"
"Very Inexpensive","2004","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","2004","Couple + C. LE 16 ","no migration background","","","","","1"
"Very Inexpensive","2004","Couple + C. LE 16 ","direct migration background","","","","","1"
"Very Inexpensive","2004","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very Inexpensive","2004","Couple + C. GT 16 ","no migration background","","","","","1"
"Very Inexpensive","2004","Couple + C. GT 16 ","direct migration background","","","","","1"
"Very Inexpensive","2004","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very Inexpensive","2004","Couple + C. LE and GT 16","no migration background","","","","","1"
"Very Inexpensive","2004","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Very Inexpensive","2004","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Inexpensive","2005","1-pers.-HH","no migration background","256","0.345454689951676","0.311377584644859","0.379531795258494","2"
"Inexpensive","2005","1-pers.-HH","direct migration background","11","","","","2"
"Inexpensive","2005","1-pers.-HH","indirect migration background","2","","","","2"
"Inexpensive","2005","(Married) couple without C. ","no migration background","1110","0.334793197613498","0.319018472199658","0.350567923027338","2"
"Inexpensive","2005","(Married) couple without C. ","direct migration background","67","0.290530958374834","0.232484317436347","0.34857759931332","2"
"Inexpensive","2005","(Married) couple without C. ","indirect migration background","14","","","","2"
"Inexpensive","2005","Single parent ","no migration background","77","0.250195818560537","0.201980926735464","0.298410710385609","2"
"Inexpensive","2005","Single parent ","direct migration background","8","","","","2"
"Inexpensive","2005","Single parent ","indirect migration background","6","","","","2"
"Inexpensive","2005","Couple + C. LE 16 ","no migration background","404","0.220675727489488","0.201512489452594","0.239838965526383","2"
"Inexpensive","2005","Couple + C. LE 16 ","direct migration background","49","0.207334348916898","0.150287997326635","0.26438070050716","2"
"Inexpensive","2005","Couple + C. LE 16 ","indirect migration background","16","","","","2"
"Inexpensive","2005","Couple + C. GT 16 ","no migration background","707","0.323410624033806","0.304192911604792","0.342628336462819","2"
"Inexpensive","2005","Couple + C. GT 16 ","indirect migration background","27","","","","2"
"Inexpensive","2005","Couple + C. LE and GT 16","no migration background","295","0.326126140023241","0.296624623999486","0.355627656046996","2"
"Inexpensive","2005","Couple + C. GT 16 ","direct migration background","37","0.249042807858269","0.18224230286831","0.315843312848228","2"
"Inexpensive","2005","Couple + C. LE and GT 16","direct migration background","26","","","","2"
"Inexpensive","2005","Couple + C. LE and GT 16","indirect migration background","13","","","","2"
"Reasonable","2005","1-pers.-HH","indirect migration background","3","","","","3"
"Reasonable","2005","1-pers.-HH","no migration background","326","0.447675255252108","0.412040310705702","0.483310199798515","3"
"Reasonable","2005","1-pers.-HH","direct migration background","17","","","","3"
"Reasonable","2005","(Married) couple without C. ","no migration background","1636","0.469143487700989","0.452461931013052","0.485825044388926","3"
"Reasonable","2005","(Married) couple without C. ","direct migration background","117","0.498201484368345","0.434274921469098","0.562128047267593","3"
"Reasonable","2005","(Married) couple without C. ","indirect migration background","18","","","","3"
"Reasonable","2005","Single parent ","no migration background","164","0.527533298048075","0.471958513720089","0.583108082376062","3"
"Reasonable","2005","Single parent ","direct migration background","19","","","","3"
"Reasonable","2005","Single parent ","indirect migration background","8","","","","3"
"Reasonable","2005","Couple + C. LE 16 ","no migration background","1055","0.599392017629287","0.576748297100095","0.622035738158479","3"
"Reasonable","2005","Couple + C. LE 16 ","direct migration background","102","0.56240996836438","0.49260160745255","0.632218329276211","3"
"Reasonable","2005","Couple + C. LE 16 ","indirect migration background","37","0.394424157735675","0.277399679351245","0.511448636120104","3"
"Reasonable","2005","Couple + C. GT 16 ","no migration background","1059","0.482600640127059","0.46207159012544","0.503129690128678","3"
"Reasonable","2005","Couple + C. GT 16 ","direct migration background","76","0.50452288839643","0.427292647710702","0.581753129082158","3"
"Reasonable","2005","Couple + C. GT 16 ","indirect migration background","60","0.537801438190286","0.445466863260634","0.630136013119938","3"
"Reasonable","2005","Couple + C. LE and GT 16","indirect migration background","22","","","","3"
"Reasonable","2005","Couple + C. LE and GT 16","no migration background","530","0.480870790744206","0.449428501718043","0.512313079770369","3"
"Reasonable","2005","Couple + C. LE and GT 16","direct migration background","61","0.678475132125309","0.585527897048811","0.771422367201808","3"
"Slightly Expensive","2005","1-pers.-HH","no migration background","60","0.0713144975221817","0.0528719658350415","0.0897570292093219","4"
"Slightly Expensive","2005","1-pers.-HH","direct migration background","3","","","","4"
"Slightly Expensive","2005","(Married) couple without C. ","direct migration background","11","","","","4"
"Slightly Expensive","2005","(Married) couple without C. ","indirect migration background","4","","","","4"
"Slightly Expensive","2005","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","2005","(Married) couple without C. ","no migration background","242","0.0707390981199229","0.0621688430728866","0.0793093531669592","4"
"Slightly Expensive","2005","Single parent ","no migration background","32","0.100552379376776","0.0670750073439964","0.134029751409556","4"
"Slightly Expensive","2005","Single parent ","direct migration background","","","","","4"
"Slightly Expensive","2005","Single parent ","indirect migration background","","","","","4"
"Slightly Expensive","2005","Couple + C. LE 16 ","no migration background","178","0.096971084868212","0.0832968049807351","0.110645364755689","4"
"Slightly Expensive","2005","Couple + C. LE 16 ","direct migration background","29","","","","4"
"Slightly Expensive","2005","Couple + C. LE 16 ","indirect migration background","8","","","","4"
"Slightly Expensive","2005","Couple + C. GT 16 ","no migration background","234","0.0827272927259836","0.0714101809832632","0.0940444044687039","4"
"Slightly Expensive","2005","Couple + C. GT 16 ","direct migration background","21","","","","4"
"Slightly Expensive","2005","Couple + C. GT 16 ","indirect migration background","10","","","","4"
"Slightly Expensive","2005","Couple + C. LE and GT 16","no migration background","51","0.0583923751246336","0.0436361498225015","0.0731486004267656","4"
"Slightly Expensive","2005","Couple + C. LE and GT 16","direct migration background","9","","","","4"
