"hlf0094","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Slightly Expensive","2006","Not Employed","direct migration background","32","0.132142097647085","0.0933000984666455","0.170984096827525","4"
"Slightly Expensive","2006","Not Employed","no migration background","323","0.0726575788878553","0.0648891965453344","0.0804259612303762","4"
"Slightly Expensive","2006","Not Employed","indirect migration background","14","","","","4"
"Slightly Expensive","2006","Employed","no migration background","669","0.107604840131654","0.10007962846268","0.115130051800627","4"
"Slightly Expensive","2006","Employed","direct migration background","69","0.128947375701921","0.100495366712712","0.157399384691129","4"
"Slightly Expensive","2006","Employed","indirect migration background","27","","","","4"
"Too Expensive","2006","Not Employed","direct migration background","","","","","5"
"Too Expensive","2006","Not Employed","no migration background","58","0.0137782899520142","0.0102896591809294","0.017266920723099","5"
"Too Expensive","2006","Not Employed","indirect migration background","1","","","","5"
"Too Expensive","2006","Employed","no migration background","91","0.0127728006462877","0.0100458590478932","0.0154997422446821","5"
"Too Expensive","2006","Employed","direct migration background","1","","","","5"
"Too Expensive","2006","Employed","indirect migration background","4","","","","5"
"Very Inexpensive","2006","Not Employed","no migration background","509","0.124506726010243","0.11462590842873","0.134387543591756","1"
"Very Inexpensive","2006","Not Employed","direct migration background","33","0.126028162292358","0.0879619919857229","0.164094332598994","1"
"Very Inexpensive","2006","Not Employed","indirect migration background","12","","","","1"
"Very Inexpensive","2006","Employed","no migration background","673","0.0973808524099631","0.0901811711363342","0.104580533683592","1"
"Very Inexpensive","2006","Employed","direct migration background","50","0.0895437901795847","0.0653038382493472","0.113783742109822","1"
"Very Inexpensive","2006","Employed","indirect migration background","25","","","","1"
"Inexpensive","2007","Not Employed","no migration background","1262","0.312306719124937","0.298003887221861","0.326609551028013","2"
"Inexpensive","2007","Not Employed","indirect migration background","26","","","","2"
"Inexpensive","2007","Not Employed","direct migration background","84","0.333163248512669","0.277251242380891","0.389075254644447","2"
"Inexpensive","2007","Employed","no migration background","1753","0.293484623967238","0.282052821239366","0.30491642669511","2"
"Inexpensive","2007","Employed","direct migration background","135","0.278123026565533","0.237742908125053","0.318503145006014","2"
"Inexpensive","2007","Employed","indirect migration background","47","0.264748287647034","0.20168105590147","0.327815519392598","2"
"Reasonable","2007","Not Employed","no migration background","1954","0.492255944335748","0.476826443067488","0.507685445604007","3"
"Reasonable","2007","Not Employed","indirect migration background","65","0.544504484284767","0.454264721831337","0.634744246738197","3"
"Reasonable","2007","Not Employed","direct migration background","124","0.433348793908697","0.374566913843152","0.492130673974241","3"
"Reasonable","2007","Employed","no migration background","3083","0.503101305075798","0.490549017339033","0.515653592812562","3"
"Reasonable","2007","Employed","direct migration background","249","0.534244197285443","0.489290381175599","0.579198013395288","3"
"Reasonable","2007","Employed","indirect migration background","101","0.517302292323226","0.44587256602349","0.588732018622961","3"
"Slightly Expensive","2007","Not Employed","no migration background","306","0.072494986795138","0.0644921105630135","0.0804978630272625","4"
"Slightly Expensive","2007","Not Employed","direct migration background","24","","","","4"
"Slightly Expensive","2007","Not Employed","indirect migration background","13","","","","4"
"Slightly Expensive","2007","Employed","no migration background","574","0.0965810543906528","0.0891653603338292","0.103996748447476","4"
"Slightly Expensive","2007","Employed","direct migration background","50","0.113433732299434","0.0848549162445583","0.142012548354309","4"
"Slightly Expensive","2007","Employed","indirect migration background","23","","","","4"
"Too Expensive","2007","Not Employed","no migration background","49","0.0111842068764045","0.00793861226990041","0.0144298014829087","5"
"Too Expensive","2007","Not Employed","direct migration background","10","","","","5"
"Too Expensive","2007","Not Employed","indirect migration background","1","","","","5"
"Too Expensive","2007","Employed","no migration background","81","0.0130029598308245","0.0101588898941066","0.0158470297675425","5"
"Too Expensive","2007","Employed","direct migration background","10","","","","5"
"Too Expensive","2007","Employed","indirect migration background","7","","","","5"
"Very Inexpensive","2007","Not Employed","no migration background","462","0.111758142867773","0.102034271937918","0.121482013797627","1"
"Very Inexpensive","2007","Not Employed","direct migration background","31","0.0912176643137252","0.05706408853192","0.12537124009553","1"
"Very Inexpensive","2007","Not Employed","indirect migration background","12","","","","1"
"Very Inexpensive","2007","Employed","no migration background","604","0.0938300567354871","0.086509618984274","0.1011504944867","1"
"Very Inexpensive","2007","Employed","direct migration background","29","","","","1"
"Very Inexpensive","2007","Employed","indirect migration background","10","","","","1"
"Inexpensive","2008","Not Employed","no migration background","1181","0.30724654765465","0.29260103763569","0.321892057673611","2"
"Inexpensive","2008","Not Employed","direct migration background","79","0.302954294372897","0.246217211208241","0.359691377537553","2"
"Inexpensive","2008","Not Employed","indirect migration background","35","0.232619444527604","0.154372483000024","0.310866406055183","2"
"Inexpensive","2008","Employed","no migration background","1541","0.254232861172651","0.243054747355578","0.265410974989724","2"
"Inexpensive","2008","Employed","indirect migration background","56","0.207125568021754","0.152445892814801","0.261805243228707","2"
"Inexpensive","2008","Employed","direct migration background","111","0.241330244156153","0.201529713016379","0.281130775295928","2"
"Reasonable","2008","Not Employed","no migration background","1838","0.480842063082607","0.464981353249067","0.496702772916148","3"
"Reasonable","2008","Not Employed","direct migration background","129","0.496098610119632","0.43436742652894","0.557829793710323","3"
"Reasonable","2008","Not Employed","indirect migration background","56","0.585084442232655","0.49383542105535","0.67633346340996","3"
"Reasonable","2008","Employed","no migration background","3023","0.515761033514528","0.502931667541272","0.528590399487783","3"
"Reasonable","2008","Employed","direct migration background","242","0.540854086370247","0.494501707745638","0.587206464994857","3"
"Reasonable","2008","Employed","indirect migration background","105","0.561051855846212","0.494091928524713","0.628011783167711","3"
"Slightly Expensive","2008","Not Employed","no migration background","275","0.0758135873193477","0.0674107692992595","0.084216405339436","4"
"Slightly Expensive","2008","Not Employed","direct migration background","20","","","","4"
"Slightly Expensive","2008","Not Employed","indirect migration background","13","","","","4"
"Slightly Expensive","2008","Employed","no migration background","539","0.101243557788335","0.0934997284958","0.10898738708087","4"
"Slightly Expensive","2008","Employed","direct migration background","61","0.154360995611023","0.120754912693296","0.18796707852875","4"
"Slightly Expensive","2008","Employed","indirect migration background","28","","","","4"
"Too Expensive","2008","Not Employed","no migration background","43","0.0127527881925394","0.0091908434626043","0.0163147329224746","5"
"Too Expensive","2008","Not Employed","direct migration background","","","","","5"
"Too Expensive","2008","Not Employed","indirect migration background","","","","","5"
"Too Expensive","2008","Employed","no migration background","86","0.0146203488266484","0.0115390648507825","0.0177016328025142","5"
"Too Expensive","2008","Employed","direct migration background","8","","","","5"
"Too Expensive","2008","Employed","indirect migration background","6","","","","5"
"Very Inexpensive","2008","Not Employed","no migration background","475","0.123345013750855","0.112906304591071","0.13378372291064","1"
"Very Inexpensive","2008","Not Employed","direct migration background","24","","","","1"
"Very Inexpensive","2008","Not Employed","indirect migration background","8","","","","1"
"Very Inexpensive","2008","Employed","no migration background","640","0.114142198697838","0.105979078572844","0.122305318822832","1"
"Very Inexpensive","2008","Employed","direct migration background","22","","","","1"
"Very Inexpensive","2008","Employed","indirect migration background","16","","","","1"
"Inexpensive","2009","Not Employed","no migration background","1145","0.317145792880898","0.301865430569328","0.332426155192467","2"
"Inexpensive","2009","Not Employed","direct migration background","59","0.26272918720438","0.204439232828778","0.321019141579982","2"
"Inexpensive","2009","Not Employed","indirect migration background","26","","","","2"
"Inexpensive","2009","Employed","no migration background","1533","0.282638147941397","0.270758531403212","0.294517764479583","2"
"Inexpensive","2009","Employed","indirect migration background","46","0.270223348085205","0.207409717752623","0.333036978417787","2"
"Inexpensive","2009","Employed","direct migration background","110","0.282178550748563","0.238929991855179","0.325427109641947","2"
"Reasonable","2009","Not Employed","direct migration background","112","0.476917387219026","0.410766944699375","0.543067829738677","3"
"Reasonable","2009","Not Employed","no migration background","1679","0.457132109348107","0.44077494108927","0.473489277606944","3"
"Reasonable","2009","Not Employed","indirect migration background","54","0.445567431132138","0.349111465900135","0.54202339636414","3"
"Reasonable","2009","Employed","no migration background","2800","0.50087425777958","0.487682968800928","0.514065546758232","3"
"Reasonable","2009","Employed","indirect migration background","99","0.446923188379597","0.376598689499636","0.517247687259557","3"
"Reasonable","2009","Employed","direct migration background","224","0.502564470170531","0.454517531937821","0.55061140840324","3"
"Slightly Expensive","2009","Not Employed","no migration background","263","0.0771363463299486","0.0683756529027474","0.0858970397571498","4"
"Slightly Expensive","2009","Not Employed","direct migration background","20","","","","4"
"Slightly Expensive","2009","Not Employed","indirect migration background","13","","","","4"
"Slightly Expensive","2009","Employed","no migration background","485","0.0864467250235943","0.0790326136458023","0.0938608364013863","4"
"Slightly Expensive","2009","Employed","direct migration background","55","0.156520862225869","0.121604843781927","0.19143688066981","4"
"Slightly Expensive","2009","Employed","indirect migration background","27","","","","4"
"Too Expensive","2009","Not Employed","no migration background","29","","","","5"
"Too Expensive","2009","Not Employed","direct migration background","3","","","","5"
"Too Expensive","2009","Not Employed","indirect migration background","2","","","","5"
"Too Expensive","2009","Employed","no migration background","70","0.0156434271838857","0.0123695674439249","0.0189172869238465","5"
"Too Expensive","2009","Employed","direct migration background","3","","","","5"
"Too Expensive","2009","Employed","indirect migration background","7","","","","5"
"Very Inexpensive","2009","Not Employed","no migration background","447","0.137044378093105","0.125752530098993","0.148336226087217","1"
"Very Inexpensive","2009","Not Employed","direct migration background","25","","","","1"
"Very Inexpensive","2009","Not Employed","indirect migration background","7","","","","1"
"Very Inexpensive","2009","Employed","no migration background","631","0.114397442071542","0.106000029673143","0.122794854469941","1"
"Very Inexpensive","2009","Employed","direct migration background","24","","","","1"
"Very Inexpensive","2009","Employed","indirect migration background","13","","","","1"
"Inexpensive","2010","Not Employed","no migration background","1168","0.311744369165705","0.297074612854823","0.326414125476587","2"
"Inexpensive","2010","Not Employed","direct migration background","89","0.278388578625028","0.229509362122026","0.327267795128029","2"
"Inexpensive","2010","Not Employed","indirect migration background","47","0.261690213893729","0.192491934569249","0.330888493218209","2"
"Inexpensive","2010","Employed","no migration background","1898","0.269362381776517","0.258956529530403","0.279768234022632","2"
"Inexpensive","2010","Employed","direct migration background","124","0.168615146723399","0.139653055083972","0.197577238362826","2"
"Inexpensive","2010","Employed","indirect migration background","66","0.29843735528676","0.246310436438159","0.35056427413536","2"
"Reasonable","2010","Not Employed","no migration background","1880","0.480718845002146","0.464895599772521","0.496542090231771","3"
"Reasonable","2010","Not Employed","direct migration background","162","0.50325837740477","0.448731878597449","0.557784876212091","3"
"Reasonable","2010","Not Employed","indirect migration background","80","0.582936111745033","0.505312469683097","0.66055975380697","3"
"Reasonable","2010","Employed","no migration background","3642","0.524643471321287","0.512929611118215","0.536357331524358","3"
"Reasonable","2010","Employed","direct migration background","365","0.59772997562917","0.559799181891393","0.635660769366946","3"
"Reasonable","2010","Employed","indirect migration background","166","0.50022029917333","0.443260008395666","0.557180589950994","3"
"Slightly Expensive","2010","Not Employed","no migration background","290","0.0703313207763933","0.0622331451616627","0.0784294963911239","4"
"Slightly Expensive","2010","Not Employed","direct migration background","27","","","","4"
"Slightly Expensive","2010","Employed","no migration background","691","0.0970023418904594","0.090060214314403","0.103944469466516","4"
"Slightly Expensive","2010","Not Employed","indirect migration background","17","","","","4"
"Slightly Expensive","2010","Employed","indirect migration background","37","0.0985189197187447","0.0645688739382882","0.132468965499201","4"
"Slightly Expensive","2010","Employed","direct migration background","95","0.181979707417364","0.15213453467768","0.211824880157047","4"
"Too Expensive","2010","Not Employed","no migration background","51","0.0150318798030181","0.0111782815328856","0.0188854780731507","5"
"Too Expensive","2010","Not Employed","direct migration background","10","","","","5"
"Too Expensive","2010","Not Employed","indirect migration background","2","","","","5"
"Too Expensive","2010","Employed","no migration background","109","0.0138968125010051","0.0111509616151235","0.0166426633868868","5"
"Too Expensive","2010","Employed","direct migration background","16","","","","5"
"Too Expensive","2010","Employed","indirect migration background","7","","","","5"
"Very Inexpensive","2010","Not Employed","no migration background","441","0.122173585252738","0.11180208252454","0.132545087980935","1"
"Very Inexpensive","2010","Not Employed","direct migration background","35","0.105243699190261","0.0717782032931127","0.138709195087409","1"
"Very Inexpensive","2010","Not Employed","indirect migration background","9","","","","1"
"Very Inexpensive","2010","Employed","no migration background","642","0.0950949925107314","0.0882141995746563","0.101975785446806","1"
"Very Inexpensive","2010","Employed","direct migration background","42","0.0342337140314014","0.0201685886980384","0.0482988393647644","1"
"Very Inexpensive","2010","Employed","indirect migration background","20","","","","1"
"Inexpensive","2011","Not Employed","no migration background","1404","0.300419683195479","0.287314715696136","0.313524650694821","2"
"Inexpensive","2011","Not Employed","direct migration background","100","0.238692769661628","0.196917649816618","0.280467889506638","2"
"Inexpensive","2011","Not Employed","indirect migration background","46","0.212753907770042","0.153296437596873","0.272211377943211","2"
"Inexpensive","2011","Employed","direct migration background","164","0.219298003746412","0.189783560221255","0.24881244727157","2"
"Inexpensive","2011","Employed","indirect migration background","76","0.196847220103548","0.155131561556266","0.23856287865083","2"
"Inexpensive","2011","Employed","no migration background","2405","0.292563399306456","0.282795500327544","0.302331298285368","2"
"Reasonable","2011","Not Employed","no migration background","2356","0.495279090389635","0.480986741451543","0.509571439327728","3"
"Reasonable","2011","Not Employed","direct migration background","217","0.545879156153471","0.497086768680015","0.594671543626927","3"
"Reasonable","2011","Not Employed","indirect migration background","91","0.598219885347562","0.526994134064311","0.669445636630813","3"
"Reasonable","2011","Employed","no migration background","4303","0.518872499457602","0.508144769878056","0.529600229037148","3"
"Reasonable","2011","Employed","direct migration background","441","0.587617913163295","0.55250458264587","0.622731243680721","3"
"Reasonable","2011","Employed","indirect migration background","193","0.560282758101534","0.508208180715863","0.612357335487204","3"
"Slightly Expensive","2011","Not Employed","no migration background","372","0.0785531717623254","0.0708623992071495","0.0862439443175013","4"
"Slightly Expensive","2011","Not Employed","direct migration background","36","0.0868701155921956","0.0592694488560291","0.114470782328362","4"
"Slightly Expensive","2011","Not Employed","indirect migration background","20","","","","4"
"Slightly Expensive","2011","Employed","direct migration background","80","0.103097440504544","0.0814068593248","0.124788021684287","4"
"Slightly Expensive","2011","Employed","no migration background","759","0.0900724451189837","0.083925677643091","0.0962192125948764","4"
"Slightly Expensive","2011","Employed","indirect migration background","51","0.156489178603687","0.118371814353236","0.194606542854138","4"
"Too Expensive","2011","Not Employed","no migration background","69","0.0141705528857264","0.0107918713663199","0.0175492344051329","5"
"Too Expensive","2011","Not Employed","direct migration background","6","","","","5"
"Too Expensive","2011","Not Employed","indirect migration background","4","","","","5"
"Too Expensive","2011","Employed","no migration background","121","0.0128287994650023","0.0104125785083632","0.0152450204216414","5"
"Too Expensive","2011","Employed","direct migration background","12","","","","5"
"Too Expensive","2011","Employed","indirect migration background","9","","","","5"
"Very Inexpensive","2011","Not Employed","no migration background","500","0.111577501766834","0.102577324651058","0.12057767888261","1"
"Very Inexpensive","2011","Not Employed","direct migration background","41","0.12140934822652","0.0894029025579556","0.153415793895084","1"
"Very Inexpensive","2011","Not Employed","indirect migration background","21","","","","1"
"Very Inexpensive","2011","Employed","no migration background","745","0.0856628566519556","0.0796539306216965","0.0916717826822146","1"
"Very Inexpensive","2011","Employed","direct migration background","58","0.0772024705557422","0.0581635015886084","0.0962414395228761","1"
"Very Inexpensive","2011","Employed","indirect migration background","20","","","","1"
"Inexpensive","2012","Not Employed","no migration background","1454","0.30045805436414","0.287310591191685","0.313605517536595","2"
"Inexpensive","2012","Not Employed","direct migration background","99","0.288441377137122","0.240842951067563","0.33603980320668","2"
"Inexpensive","2012","Not Employed","indirect migration background","38","0.301660419485816","0.230318954538883","0.373001884432748","2"
"Inexpensive","2012","Employed","no migration background","2331","0.278175543145407","0.268432117508542","0.287918968782273","2"
"Inexpensive","2012","Employed","direct migration background","215","0.292852250736438","0.260730421663532","0.324974079809343","2"
"Inexpensive","2012","Employed","indirect migration background","98","0.231115531122148","0.188162646157668","0.274068416086628","2"
"Reasonable","2012","Not Employed","no migration background","2287","0.498605442890405","0.484266686956993","0.512944198823818","3"
"Reasonable","2012","Not Employed","direct migration background","174","0.4695414011784","0.417106414530528","0.521976387826271","3"
"Reasonable","2012","Not Employed","indirect migration background","87","0.477528850162186","0.399889749972251","0.555167950352121","3"
"Reasonable","2012","Employed","no migration background","4276","0.531191954851393","0.520341206823415","0.542042702879371","3"
"Reasonable","2012","Employed","indirect migration background","197","0.556891466555014","0.506275496159347","0.607507436950682","3"
"Reasonable","2012","Employed","direct migration background","378","0.466767392926401","0.431552245879949","0.501982539972853","3"
"Slightly Expensive","2012","Not Employed","no migration background","339","0.0740200152292983","0.0665121141460772","0.0815279163125194","4"
"Slightly Expensive","2012","Not Employed","indirect migration background","20","","","","4"
"Slightly Expensive","2012","Not Employed","direct migration background","38","0.123434802886422","0.0888751481750094","0.157994457597835","4"
"Slightly Expensive","2012","Employed","no migration background","704","0.0894281695877623","0.0832233282258608","0.0956330109496638","4"
"Slightly Expensive","2012","Employed","direct migration background","119","0.167798827197638","0.141421576667002","0.194176077728274","4"
"Slightly Expensive","2012","Employed","indirect migration background","40","0.117822431553868","0.0849721402643716","0.150672722843364","4"
"Too Expensive","2012","Not Employed","no migration background","69","0.0171863967380221","0.0134592958101582","0.020913497665886","5"
"Too Expensive","2012","Not Employed","direct migration background","3","","","","5"
"Too Expensive","2012","Not Employed","indirect migration background","3","","","","5"
"Too Expensive","2012","Employed","no migration background","121","0.013798054914579","0.0112615934531924","0.0163345163759657","5"
"Too Expensive","2012","Employed","direct migration background","7","","","","5"
"Too Expensive","2012","Employed","indirect migration background","13","","","","5"
"Very Inexpensive","2012","Not Employed","no migration background","522","0.109730090778134","0.100766812623909","0.118693368932359","1"
"Very Inexpensive","2012","Not Employed","direct migration background","34","0.10529127952571","0.0730438200333959","0.137538739018024","1"
"Very Inexpensive","2012","Not Employed","indirect migration background","11","","","","1"
"Very Inexpensive","2012","Employed","no migration background","693","0.0874062775008583","0.0812651734327768","0.0935473815689398","1"
"Very Inexpensive","2012","Employed","direct migration background","52","0.0636857502399983","0.046449100636395","0.0809223998436015","1"
"Very Inexpensive","2012","Employed","indirect migration background","22","","","","1"
"Inexpensive","2013","Not Employed","no migration background","1405","0.319584803960057","0.305856139908866","0.333313468011248","2"
"Inexpensive","2013","Not Employed","indirect migration background","95","0.245724403008104","0.200685925019946","0.290762880996261","2"
"Inexpensive","2013","Not Employed","direct migration background","265","0.288398011051094","0.261329980221509","0.315466041880679","2"
"Inexpensive","2013","Employed","no migration background","2260","0.293326469774206","0.283157246837864","0.303495692710548","2"
"Inexpensive","2013","Employed","indirect migration background","80","0.241631793924973","0.197836024902987","0.285427562946959","2"
"Inexpensive","2013","Employed","direct migration background","171","0.254828222650737","0.223130231320823","0.286526213980651","2"
"Reasonable","2013","Not Employed","no migration background","2178","0.485172856704959","0.470458977672058","0.499886735737861","3"
"Reasonable","2013","Not Employed","direct migration background","536","0.467120157598757","0.437309544649801","0.496930770547712","3"
"Reasonable","2013","Not Employed","indirect migration background","182","0.562942206356508","0.511050748419879","0.614833664293137","3"
"Reasonable","2013","Employed","no migration background","3936","0.497665075884614","0.486497266381595","0.508832885387633","3"
"Reasonable","2013","Employed","indirect migration background","204","0.547671739735914","0.496750134498311","0.598593344973518","3"
"Reasonable","2013","Employed","direct migration background","402","0.517169578693905","0.480820485683587","0.553518671704223","3"
"Slightly Expensive","2013","Not Employed","no migration background","305","0.0768370273431888","0.0689960051886963","0.0846780494976813","4"
"Slightly Expensive","2013","Not Employed","direct migration background","164","0.138408493753336","0.117774940127675","0.159042047378996","4"
"Slightly Expensive","2013","Not Employed","indirect migration background","35","0.105149397187364","0.0730591402845844","0.137239654090144","4"
"Slightly Expensive","2013","Employed","no migration background","650","0.0958903052824705","0.0893137171845279","0.102466893380413","4"
"Slightly Expensive","2013","Employed","indirect migration background","43","0.0959251040855851","0.0657961952393379","0.126054012931832","4"
"Slightly Expensive","2013","Employed","direct migration background","94","0.125215398528854","0.101140791016311","0.149290006041396","4"
"Too Expensive","2013","Not Employed","no migration background","73","0.0140256849150666","0.0105635574351085","0.0174878123950247","5"
"Too Expensive","2013","Not Employed","direct migration background","22","","","","5"
"Too Expensive","2013","Not Employed","indirect migration background","12","","","","5"
"Too Expensive","2013","Employed","no migration background","87","0.0134790905488753","0.0109034445587964","0.0160547365389541","5"
"Too Expensive","2013","Employed","direct migration background","9","","","","5"
"Too Expensive","2013","Employed","indirect migration background","8","","","","5"
"Very Inexpensive","2013","Not Employed","no migration background","471","0.104379627076728","0.0953780611281635","0.113381193025293","1"
"Very Inexpensive","2013","Not Employed","direct migration background","89","0.0896659319975206","0.0725950450279823","0.106736818967059","1"
"Very Inexpensive","2013","Not Employed","indirect migration background","27","","","","1"
"Very Inexpensive","2013","Employed","no migration background","767","0.099639058509834","0.0929490624903347","0.106329054529333","1"
"Very Inexpensive","2013","Employed","direct migration background","50","0.0877730616389389","0.0671899110772545","0.108356212200623","1"
"Very Inexpensive","2013","Employed","indirect migration background","32","0.0970973490100044","0.066804563531444","0.127390134488565","1"
"Inexpensive","2014","Not Employed","no migration background","1252","0.304955365791173","0.290755330594962","0.319155400987384","2"
"Inexpensive","2014","Not Employed","indirect migration background","46","0.169613894884531","0.116939259799032","0.222288529970031","2"
"Inexpensive","2014","Employed","indirect migration background","119","0.282827632146867","0.241029838790677","0.324625425503057","2"
"Inexpensive","2014","Not Employed","direct migration background","124","0.3236924581322","0.279051832645695","0.368333083618704","2"
"Inexpensive","2014","Employed","no migration background","2065","0.294499672216211","0.28386487899396","0.305134465438463","2"
"Inexpensive","2014","Employed","direct migration background","326","0.30613179349359","0.279756834260665","0.332506752726515","2"
"Reasonable","2014","Not Employed","no migration background","1975","0.479731966968971","0.464322847079478","0.495141086858464","3"
"Reasonable","2014","Not Employed","direct migration background","194","0.389376799105631","0.342854244789176","0.435899353422087","3"
"Reasonable","2014","Not Employed","indirect migration background","105","0.636015167979686","0.568483703963536","0.703546631995837","3"
"Reasonable","2014","Employed","no migration background","3643","0.495851006815066","0.484185782777106","0.507516230853027","3"
"Reasonable","2014","Employed","indirect migration background","243","0.486018516260304","0.439633169649957","0.532403862870651","3"
"Reasonable","2014","Employed","direct migration background","625","0.480618625610447","0.4520267550407","0.509210496180195","3"
"Slightly Expensive","2014","Not Employed","no migration background","274","0.0830726091321485","0.0745600266626424","0.0915851916016545","4"
"Slightly Expensive","2014","Not Employed","direct migration background","44","0.126967961057351","0.0952025829454471","0.158733339169255","4"
"Slightly Expensive","2014","Not Employed","indirect migration background","23","","","","4"
"Slightly Expensive","2014","Employed","no migration background","521","0.0864821504389753","0.079924325920359","0.0930399749575916","4"
"Slightly Expensive","2014","Employed","direct migration background","118","0.119178395874741","0.100637025391376","0.137719766358105","4"
"Slightly Expensive","2014","Employed","indirect migration background","42","0.110681147585333","0.0815641736410085","0.139798121529657","4"
"Too Expensive","2014","Not Employed","no migration background","46","0.0131955996757919","0.00967598566216173","0.0167152136894221","5"
"Too Expensive","2014","Not Employed","direct migration background","15","","","","5"
"Too Expensive","2014","Not Employed","indirect migration background","5","","","","5"
"Too Expensive","2014","Employed","no migration background","82","0.0118392710071825","0.00931570709370723","0.0143628349206577","5"
"Too Expensive","2014","Employed","direct migration background","31","0.0175873652422131","0.0100651380532134","0.0251095924312128","5"
"Too Expensive","2014","Employed","indirect migration background","6","","","","5"
"Very Inexpensive","2014","Not Employed","no migration background","491","0.119044458431915","0.109056044737163","0.129032872126668","1"
"Very Inexpensive","2014","Not Employed","direct migration background","45","0.139540242661002","0.106479935493686","0.172600549828319","1"
"Very Inexpensive","2014","Not Employed","indirect migration background","16","","","","1"
"Very Inexpensive","2014","Employed","no migration background","746","0.111327899522565","0.103989340140686","0.118666458904444","1"
"Very Inexpensive","2014","Employed","direct migration background","73","0.076483819779009","0.0612746284213809","0.0916930111366371","1"
"Very Inexpensive","2014","Employed","indirect migration background","36","0.11250029717341","0.0831750551785908","0.141825539168228","1"
