"hlf0094","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Slightly Expensive","2008","Part Time","Couple + C. LE and GT 16","23","","","","4"
"Slightly Expensive","2008","Not Working","1-pers.-HH","39","0.0706593769291996","0.0490058165335137","0.0923129373248855","4"
"Slightly Expensive","2008","Not Working","(Married) couple without C. ","150","0.071872513114908","0.0610256443416249","0.082719381888191","4"
"Slightly Expensive","2008","Not Working","Single parent ","11","","","","4"
"Slightly Expensive","2008","Not Working","Couple + C. LE and GT 16","28","","","","4"
"Slightly Expensive","2008","Not Working","Couple + C. GT 16 ","53","0.0714381586535074","0.0521083993590812","0.0907679179479336","4"
"Slightly Expensive","2008","Not Working","Couple + C. LE 16 ","21","","","","4"
"Too Expensive","2008","Full Time","1-pers.-HH","4","","","","5"
"Too Expensive","2008","Full Time","(Married) couple without C. ","11","","","","5"
"Too Expensive","2008","Full Time","Single parent ","","","","","5"
"Too Expensive","2008","Full Time","Couple + C. LE 16 ","13","","","","5"
"Too Expensive","2008","Full Time","Couple + C. GT 16 ","25","","","","5"
"Too Expensive","2008","Full Time","Couple + C. LE and GT 16","5","","","","5"
"Too Expensive","2008","Part Time","1-pers.-HH","4","","","","5"
"Too Expensive","2008","Part Time","(Married) couple without C. ","4","","","","5"
"Too Expensive","2008","Part Time","Single parent ","4","","","","5"
"Too Expensive","2008","Part Time","Couple + C. LE 16 ","10","","","","5"
"Too Expensive","2008","Part Time","Couple + C. GT 16 ","13","","","","5"
"Too Expensive","2008","Part Time","Couple + C. LE and GT 16","2","","","","5"
"Too Expensive","2008","Not Working","1-pers.-HH","9","","","","5"
"Too Expensive","2008","Not Working","(Married) couple without C. ","18","","","","5"
"Too Expensive","2008","Not Working","Single parent ","1","","","","5"
"Too Expensive","2008","Not Working","Couple + C. LE 16 ","4","","","","5"
"Too Expensive","2008","Not Working","Couple + C. GT 16 ","6","","","","5"
"Too Expensive","2008","Not Working","Couple + C. LE and GT 16","2","","","","5"
"Very Inexpensive","2008","Full Time","1-pers.-HH","29","","","","1"
"Very Inexpensive","2008","Full Time","(Married) couple without C. ","133","0.125706194376669","0.106726407769354","0.144685980983984","1"
"Very Inexpensive","2008","Full Time","Single parent ","12","","","","1"
"Very Inexpensive","2008","Full Time","Couple + C. LE 16 ","76","0.0767720932106812","0.0595968303191359","0.0939473561022265","1"
"Very Inexpensive","2008","Part Time","1-pers.-HH","7","","","","1"
"Very Inexpensive","2008","Part Time","(Married) couple without C. ","92","0.132952632907602","0.106053253351658","0.159852012463546","1"
"Very Inexpensive","2008","Part Time","Single parent ","8","","","","1"
"Very Inexpensive","2008","Part Time","Couple + C. LE 16 ","47","0.0644335130699436","0.0447220802238375","0.0841449459160497","1"
"Very Inexpensive","2008","Part Time","Couple + C. GT 16 ","76","0.127421891774026","0.101608607926282","0.15323517562177","1"
"Very Inexpensive","2008","Part Time","Couple + C. LE and GT 16","31","0.107141158385873","0.0711696630698987","0.143112653701848","1"
"Very Inexpensive","2008","Full Time","Couple + C. GT 16 ","121","0.131484587332326","0.111604751650824","0.151364423013829","1"
"Very Inexpensive","2008","Full Time","Couple + C. LE and GT 16","37","0.102541948316059","0.0732493872099497","0.131834509422167","1"
"Very Inexpensive","2008","Not Working","1-pers.-HH","75","0.136018989739159","0.107051635910834","0.164986343567485","1"
"Very Inexpensive","2008","Not Working","(Married) couple without C. ","267","0.119920965646216","0.106277410539381","0.13356452075305","1"
"Very Inexpensive","2008","Not Working","Single parent ","15","","","","1"
"Very Inexpensive","2008","Not Working","Couple + C. LE 16 ","21","","","","1"
"Very Inexpensive","2008","Not Working","Couple + C. LE and GT 16","28","","","","1"
"Very Inexpensive","2008","Not Working","Couple + C. GT 16 ","88","0.131581206729487","0.10621138340138","0.156951030057595","1"
"Inexpensive","2009","Full Time","(Married) couple without C. ","273","0.245361480834192","0.219955850743654","0.270767110924729","2"
"Inexpensive","2009","Full Time","Couple + C. LE 16 ","234","0.255632360811101","0.2261857062781","0.285079015344103","2"
"Inexpensive","2009","Full Time","Couple + C. GT 16 ","297","0.262525589221236","0.236440200748217","0.288610977694256","2"
"Inexpensive","2009","Full Time","1-pers.-HH","83","0.298536463413081","0.240641109614125","0.356431817212036","2"
"Inexpensive","2009","Full Time","Single parent ","35","0.239981519494056","0.172530470784578","0.307432568203535","2"
"Inexpensive","2009","Full Time","Couple + C. LE and GT 16","97","0.301968948529381","0.255376858801127","0.348561038257635","2"
"Inexpensive","2009","Part Time","1-pers.-HH","31","0.464230377723985","0.358208754530379","0.570252000917592","2"
"Inexpensive","2009","Part Time","(Married) couple without C. ","190","0.335590429292237","0.297649118446775","0.373531740137699","2"
"Inexpensive","2009","Part Time","Single parent ","35","0.425938514831405","0.327534031569661","0.52434299809315","2"
"Inexpensive","2009","Part Time","Couple + C. LE 16 ","155","0.245746636663363","0.20986370281686","0.281629570509865","2"
"Inexpensive","2009","Part Time","Couple + C. GT 16 ","177","0.31101523906337","0.274548375756024","0.347482102370715","2"
"Inexpensive","2009","Part Time","Couple + C. LE and GT 16","61","0.277673197163784","0.223444235261878","0.33190215906569","2"
"Inexpensive","2009","Not Working","1-pers.-HH","168","0.331785543601197","0.291237502848504","0.372333584353889","2"
"Inexpensive","2009","Not Working","(Married) couple without C. ","689","0.320404587700373","0.30024904483371","0.340560130567036","2"
"Inexpensive","2009","Not Working","Single parent ","30","0.323606551795326","0.234959448012426","0.412253655578225","2"
"Inexpensive","2009","Not Working","Couple + C. GT 16 ","174","0.257641675437858","0.223355193043342","0.291928157832374","2"
"Inexpensive","2009","Not Working","Couple + C. LE and GT 16","83","0.367637984620814","0.311561342929916","0.423714626311713","2"
"Inexpensive","2009","Not Working","Couple + C. LE 16 ","57","0.283489590564967","0.21974001654687","0.347239164583064","2"
"Reasonable","2009","Full Time","Couple + C. LE and GT 16","197","0.529936184023441","0.479285668135397","0.580586699911484","3"
"Reasonable","2009","Full Time","1-pers.-HH","105","0.436615051422641","0.373867838284378","0.499362264560903","3"
"Reasonable","2009","Full Time","Single parent ","85","0.538908599030573","0.460178862365924","0.617638335695221","3"
"Reasonable","2009","Full Time","Couple + C. LE 16 ","459","0.545553729984056","0.511941731134058","0.579165728834055","3"
"Reasonable","2009","Full Time","Couple + C. GT 16 ","530","0.487240209101028","0.457607827939075","0.516872590262981","3"
"Reasonable","2009","Part Time","1-pers.-HH","29","","","","3"
"Reasonable","2009","Part Time","(Married) couple without C. ","272","0.449261638395175","0.409293682211901","0.489229594578449","3"
"Reasonable","2009","Part Time","Single parent ","45","0.393053918078401","0.295854571610341","0.490253264546461","3"
"Reasonable","2009","Part Time","Couple + C. LE 16 ","288","0.502770332868487","0.461097899255192","0.544442766481782","3"
"Reasonable","2009","Part Time","Couple + C. GT 16 ","287","0.419535614835021","0.380660205676385","0.458411023993658","3"
"Reasonable","2009","Full Time","(Married) couple without C. ","607","0.56299127543101","0.533705739248265","0.592276811613754","3"
"Reasonable","2009","Part Time","Couple + C. LE and GT 16","150","0.608597576434492","0.549499368752652","0.667695784116331","3"
"Reasonable","2009","Not Working","1-pers.-HH","240","0.455586457127321","0.412698725748931","0.49847418850571","3"
"Reasonable","2009","Not Working","(Married) couple without C. ","924","0.444275516453327","0.422813235616732","0.465737797289923","3"
"Reasonable","2009","Not Working","Single parent ","64","0.543270993446379","0.448887997649281","0.637653989243477","3"
"Reasonable","2009","Not Working","Couple + C. LE 16 ","101","0.49224879564226","0.421533186147368","0.562964405137152","3"
"Reasonable","2009","Not Working","Couple + C. GT 16 ","322","0.485960649258088","0.446776825234451","0.525144473281726","3"
"Reasonable","2009","Not Working","Couple + C. LE and GT 16","149","0.483495420288647","0.425375877159441","0.541614963417854","3"
"Slightly Expensive","2009","Full Time","1-pers.-HH","22","","","","4"
"Slightly Expensive","2009","Full Time","Couple + C. LE 16 ","84","0.108122852211988","0.0871602318774959","0.129085472546479","4"
"Slightly Expensive","2009","Full Time","Couple + C. GT 16 ","106","0.0875860716208631","0.0708269409489361","0.10434520229279","4"
"Slightly Expensive","2009","Part Time","(Married) couple without C. ","42","0.0696773787390579","0.0492198909404582","0.0901348665376576","4"
"Slightly Expensive","2009","Part Time","Single parent ","10","","","","4"
"Slightly Expensive","2009","Full Time","(Married) couple without C. ","105","0.0908632060441474","0.0738938274404271","0.107832584647868","4"
"Slightly Expensive","2009","Full Time","Single parent ","21","","","","4"
"Slightly Expensive","2009","Full Time","Couple + C. LE and GT 16","36","0.0889036072940675","0.0600210575380662","0.117786157050069","4"
"Slightly Expensive","2009","Part Time","1-pers.-HH","6","","","","4"
"Slightly Expensive","2009","Part Time","Couple + C. LE 16 ","54","0.116304934584035","0.08958497413317","0.143024895034899","4"
"Slightly Expensive","2009","Part Time","Couple + C. GT 16 ","52","0.0859295401536711","0.0638513307899194","0.108007749517423","4"
"Slightly Expensive","2009","Part Time","Couple + C. LE and GT 16","23","","","","4"
"Slightly Expensive","2009","Not Working","1-pers.-HH","36","0.0687429515599471","0.0469542131372789","0.0905316899826152","4"
"Slightly Expensive","2009","Not Working","(Married) couple without C. ","147","0.073299207519045","0.0620417757202572","0.0845566393178328","4"
"Slightly Expensive","2009","Not Working","Single parent ","7","","","","4"
"Slightly Expensive","2009","Not Working","Couple + C. LE and GT 16","25","","","","4"
"Slightly Expensive","2009","Not Working","Couple + C. LE 16 ","19","","","","4"
"Slightly Expensive","2009","Not Working","Couple + C. GT 16 ","51","0.0974149527407267","0.0741680573314942","0.120661848149959","4"
"Too Expensive","2009","Full Time","1-pers.-HH","1","","","","5"
"Too Expensive","2009","Full Time","(Married) couple without C. ","1","","","","5"
"Too Expensive","2009","Full Time","Single parent ","7","","","","5"
"Too Expensive","2009","Full Time","Couple + C. LE 16 ","10","","","","5"
"Too Expensive","2009","Full Time","Couple + C. GT 16 ","24","","","","5"
"Too Expensive","2009","Full Time","Couple + C. LE and GT 16","3","","","","5"
"Too Expensive","2009","Part Time","1-pers.-HH","2","","","","5"
"Too Expensive","2009","Part Time","(Married) couple without C. ","3","","","","5"
"Too Expensive","2009","Part Time","Single parent ","3","","","","5"
"Too Expensive","2009","Part Time","Couple + C. LE 16 ","8","","","","5"
"Too Expensive","2009","Part Time","Couple + C. GT 16 ","10","","","","5"
"Too Expensive","2009","Part Time","Couple + C. LE and GT 16","3","","","","5"
"Too Expensive","2009","Not Working","1-pers.-HH","5","","","","5"
"Too Expensive","2009","Not Working","(Married) couple without C. ","19","","","","5"
"Too Expensive","2009","Not Working","Single parent ","2","","","","5"
"Too Expensive","2009","Not Working","Couple + C. LE 16 ","2","","","","5"
"Too Expensive","2009","Not Working","Couple + C. GT 16 ","4","","","","5"
"Too Expensive","2009","Not Working","Couple + C. LE and GT 16","1","","","","5"
"Very Inexpensive","2009","Full Time","1-pers.-HH","29","","","","1"
"Very Inexpensive","2009","Full Time","(Married) couple without C. ","116","0.0976148293886876","0.0800917201483892","0.115137938628986","1"
"Very Inexpensive","2009","Full Time","Single parent ","6","","","","1"
"Very Inexpensive","2009","Full Time","Couple + C. LE 16 ","56","0.0719592930122221","0.0545146831669203","0.089403902857524","1"
"Very Inexpensive","2009","Full Time","Couple + C. GT 16 ","136","0.14214466803919","0.121442762418587","0.162846573659792","1"
"Very Inexpensive","2009","Full Time","Couple + C. LE and GT 16","40","0.0765180993965298","0.0495413289588865","0.103494869834173","1"
"Very Inexpensive","2009","Part Time","1-pers.-HH","17","","","","1"
"Very Inexpensive","2009","Part Time","(Married) couple without C. ","88","0.143865477230034","0.11566613952947","0.172064814930597","1"
"Very Inexpensive","2009","Part Time","Couple + C. LE 16 ","48","0.0893732312593328","0.0655960996483684","0.113150362870297","1"
"Very Inexpensive","2009","Part Time","Couple + C. GT 16 ","93","0.171699758036576","0.141991204841962","0.20140831123119","1"
"Very Inexpensive","2009","Part Time","Couple + C. LE and GT 16","25","","","","1"
"Very Inexpensive","2009","Part Time","Single parent ","4","","","","1"
"Very Inexpensive","2009","Not Working","1-pers.-HH","69","0.136732373874468","0.107146008561885","0.166318739187051","1"
"Very Inexpensive","2009","Not Working","(Married) couple without C. ","280","0.145200478446128","0.129983231913737","0.160417724978519","1"
"Very Inexpensive","2009","Not Working","Single parent ","4","","","","1"
"Very Inexpensive","2009","Not Working","Couple + C. LE 16 ","13","","","","1"
"Very Inexpensive","2009","Not Working","Couple + C. GT 16 ","74","0.155995653144082","0.127548640065394","0.18444266622277","1"
"Very Inexpensive","2009","Not Working","Couple + C. LE and GT 16","26","","","","1"
"Inexpensive","2010","Full Time","(Married) couple without C. ","284","0.262642536838673","0.236225076680543","0.289059996996802","2"
"Inexpensive","2010","Full Time","Couple + C. LE 16 ","449","0.227552239586202","0.208205626747971","0.246898852424434","2"
"Inexpensive","2010","Full Time","1-pers.-HH","79","0.355131394597966","0.29496207439523","0.415300714800703","2"
"Inexpensive","2010","Full Time","Single parent ","59","0.237420975569513","0.182190009746652","0.292651941392374","2"
"Inexpensive","2010","Full Time","Couple + C. GT 16 ","284","0.292057114243521","0.263902652039847","0.320211576447196","2"
"Inexpensive","2010","Full Time","Couple + C. LE and GT 16","126","0.232398205210411","0.194375475195084","0.270420935225737","2"
"Inexpensive","2010","Part Time","1-pers.-HH","20","","","","2"
"Inexpensive","2010","Part Time","(Married) couple without C. ","161","0.261458293707736","0.225665340457238","0.297251246958234","2"
"Inexpensive","2010","Part Time","Single parent ","65","0.228094355460237","0.171611123633673","0.2845775872868","2"
"Inexpensive","2010","Part Time","Couple + C. LE 16 ","296","0.213249713707246","0.190026259214553","0.23647316819994","2"
"Inexpensive","2010","Part Time","Couple + C. LE and GT 16","88","0.213256770345925","0.169328634005035","0.257184906686815","2"
"Inexpensive","2010","Part Time","Couple + C. GT 16 ","148","0.23505779015918","0.200578234344934","0.269537345973426","2"
"Inexpensive","2010","Not Working","1-pers.-HH","162","0.300352496038321","0.261027552586785","0.339677439489856","2"
"Inexpensive","2010","Not Working","(Married) couple without C. ","638","0.327016821726371","0.306114488961495","0.347919154491246","2"
"Inexpensive","2010","Not Working","Couple + C. LE and GT 16","109","0.263605781724182","0.22021143558831","0.307000127860054","2"
"Inexpensive","2010","Not Working","Couple + C. LE 16 ","162","0.291588356207278","0.255491666273035","0.32768504614152","2"
"Inexpensive","2010","Not Working","Couple + C. GT 16 ","156","0.29041549780101","0.253503123601185","0.327327872000835","2"
"Inexpensive","2010","Not Working","Single parent ","41","0.278946893907479","0.206199732124748","0.35169405569021","2"
"Reasonable","2010","Full Time","Single parent ","119","0.479039680707655","0.414195839343879","0.54388352207143","3"
"Reasonable","2010","Full Time","Couple + C. LE 16 ","1007","0.563578347621897","0.54069286272058","0.586463832523215","3"
"Reasonable","2010","Full Time","Couple + C. GT 16 ","496","0.528223550842587","0.497314103565365","0.55913299811981","3"
"Reasonable","2010","Full Time","Couple + C. LE and GT 16","229","0.457858381090962","0.413006477650448","0.502710284531476","3"
"Reasonable","2010","Part Time","1-pers.-HH","32","0.364047724151372","0.253670851701953","0.474424596600791","3"
"Reasonable","2010","Part Time","(Married) couple without C. ","289","0.524002066152344","0.4833223566744","0.564681775630287","3"
"Reasonable","2010","Part Time","Single parent ","104","0.529158100225373","0.461967203603862","0.596348996846884","3"
"Reasonable","2010","Part Time","Couple + C. LE 16 ","647","0.567199843327062","0.539108280951426","0.595291405702698","3"
"Reasonable","2010","Full Time","1-pers.-HH","111","0.4287116062724","0.366487986027279","0.49093522651752","3"
"Reasonable","2010","Full Time","(Married) couple without C. ","569","0.542611023033059","0.512705139220233","0.572516906845885","3"
"Reasonable","2010","Part Time","Couple + C. GT 16 ","321","0.607873984849428","0.568174978974305","0.64757299072455","3"
"Reasonable","2010","Part Time","Couple + C. LE and GT 16","174","0.534687948191935","0.481194917266275","0.588180979117596","3"
"Reasonable","2010","Not Working","1-pers.-HH","257","0.490522926230169","0.447637985164912","0.533407867295427","3"
"Reasonable","2010","Not Working","(Married) couple without C. ","922","0.471954364840835","0.449711366042848","0.494197363638822","3"
"Reasonable","2010","Not Working","Single parent ","74","0.544275512819042","0.463490231174326","0.625060794463758","3"
"Reasonable","2010","Not Working","Couple + C. GT 16 ","316","0.522376942905302","0.481761175196116","0.562992710614489","3"
"Reasonable","2010","Not Working","Couple + C. LE 16 ","318","0.509118843652309","0.469414574067669","0.548823113236948","3"
"Reasonable","2010","Not Working","Couple + C. LE and GT 16","182","0.447843784788282","0.398866494210392","0.496821075366171","3"
"Slightly Expensive","2010","Full Time","1-pers.-HH","31","0.126424716369107","0.08464061012052","0.168208822617694","4"
"Slightly Expensive","2010","Full Time","(Married) couple without C. ","91","0.0767310339027359","0.0607531547298072","0.0927089130756645","4"
"Slightly Expensive","2010","Full Time","Couple + C. LE 16 ","186","0.139483787181979","0.123496630977728","0.155470943386229","4"
"Slightly Expensive","2010","Full Time","Couple + C. GT 16 ","111","0.0831460882729343","0.0660504542364133","0.100241722309455","4"
"Slightly Expensive","2010","Part Time","(Married) couple without C. ","47","0.0847142725585288","0.0620331028982061","0.107395442218851","4"
"Slightly Expensive","2010","Part Time","Single parent ","18","","","","4"
"Slightly Expensive","2010","Full Time","Couple + C. LE and GT 16","66","0.15783772349301","0.125015936977821","0.190659510008199","4"
"Slightly Expensive","2010","Part Time","Couple + C. LE 16 ","139","0.159083654658082","0.138346301908009","0.179821007408156","4"
"Slightly Expensive","2010","Full Time","Single parent ","27","","","","4"
"Slightly Expensive","2010","Part Time","1-pers.-HH","6","","","","4"
"Slightly Expensive","2010","Part Time","Couple + C. GT 16 ","51","0.069873247565147","0.04914385590581","0.090602639224484","4"
"Slightly Expensive","2010","Part Time","Couple + C. LE and GT 16","35","0.104138595466871","0.0713818211201593","0.136895369813583","4"
"Slightly Expensive","2010","Not Working","1-pers.-HH","39","0.0794935865731257","0.0562880136722266","0.102699159474025","4"
"Slightly Expensive","2010","Not Working","(Married) couple without C. ","108","0.0592022974201961","0.0486869164760291","0.069717678364363","4"
"Slightly Expensive","2010","Not Working","Couple + C. GT 16 ","44","0.0583678898324089","0.0393050477132492","0.0774307319515685","4"
"Slightly Expensive","2010","Not Working","Couple + C. LE and GT 16","50","0.118205908820132","0.0864076248507956","0.150004192789469","4"
"Slightly Expensive","2010","Not Working","Couple + C. LE 16 ","64","0.112296244111181","0.0872203695373522","0.137372118685009","4"
"Slightly Expensive","2010","Not Working","Single parent ","10","","","","4"
"Too Expensive","2010","Full Time","1-pers.-HH","3","","","","5"
"Too Expensive","2010","Full Time","(Married) couple without C. ","14","","","","5"
"Too Expensive","2010","Full Time","Single parent ","5","","","","5"
"Too Expensive","2010","Full Time","Couple + C. LE 16 ","36","0.0099364384776649","0.0053594824835804","0.0145133944717494","5"
"Too Expensive","2010","Full Time","Couple + C. GT 16 ","17","","","","5"
"Too Expensive","2010","Full Time","Couple + C. LE and GT 16","9","","","","5"
"Too Expensive","2010","Part Time","1-pers.-HH","4","","","","5"
"Too Expensive","2010","Part Time","(Married) couple without C. ","","","","","5"
"Too Expensive","2010","Part Time","Single parent ","4","","","","5"
"Too Expensive","2010","Part Time","Couple + C. LE 16 ","29","","","","5"
"Too Expensive","2010","Part Time","Couple + C. GT 16 ","5","","","","5"
"Too Expensive","2010","Part Time","Couple + C. LE and GT 16","5","","","","5"
"Too Expensive","2010","Not Working","1-pers.-HH","9","","","","5"
"Too Expensive","2010","Not Working","(Married) couple without C. ","19","","","","5"
"Too Expensive","2010","Not Working","Single parent ","6","","","","5"
"Too Expensive","2010","Not Working","Couple + C. LE 16 ","15","","","","5"
"Too Expensive","2010","Not Working","Couple + C. GT 16 ","3","","","","5"
"Too Expensive","2010","Not Working","Couple + C. LE and GT 16","5","","","","5"
"Very Inexpensive","2010","Full Time","1-pers.-HH","19","","","","1"
"Very Inexpensive","2010","Full Time","(Married) couple without C. ","108","0.0898767764614028","0.0727078424816936","0.107045710441112","1"
"Very Inexpensive","2010","Full Time","Single parent ","18","","","","1"
"Very Inexpensive","2010","Full Time","Couple + C. LE 16 ","126","0.0594491871322565","0.0485374494669529","0.0703609247975602","1"
"Very Inexpensive","2010","Full Time","Couple + C. GT 16 ","94","0.0859885210636886","0.068630096956424","0.103346945170953","1"
"Very Inexpensive","2010","Full Time","Couple + C. LE and GT 16","44","0.142173615559363","0.110734658968043","0.173612572150684","1"
"Very Inexpensive","2010","Part Time","1-pers.-HH","11","","","","1"
"Very Inexpensive","2010","Part Time","(Married) couple without C. ","82","0.129825367581391","0.102447992952534","0.157202742210249","1"
"Very Inexpensive","2010","Part Time","Couple + C. LE 16 ","84","0.0469562051073785","0.0349621217471855","0.0589502884675716","1"
"Very Inexpensive","2010","Part Time","Couple + C. GT 16 ","56","0.0807815452269708","0.0586238047982275","0.102939285655714","1"
"Very Inexpensive","2010","Part Time","Couple + C. LE and GT 16","32","0.134615229200156","0.0980113950287289","0.171219063371584","1"
"Very Inexpensive","2010","Part Time","Single parent ","21","","","","1"
"Very Inexpensive","2010","Not Working","1-pers.-HH","55","0.113310253082395","0.0861187454562008","0.140501760708588","1"
"Very Inexpensive","2010","Not Working","(Married) couple without C. ","248","0.127863152539682","0.112984190760076","0.142742114319287","1"
"Very Inexpensive","2010","Not Working","Single parent ","15","","","","1"
"Very Inexpensive","2010","Not Working","Couple + C. LE 16 ","50","0.067553506727907","0.04762038339589","0.087486630059924","1"
"Very Inexpensive","2010","Not Working","Couple + C. GT 16 ","62","0.124090846917423","0.0972831545270497","0.150898539307796","1"
"Very Inexpensive","2010","Not Working","Couple + C. LE and GT 16","50","0.16354179491545","0.127113654590511","0.199969935240389","1"
"Inexpensive","2011","Full Time","(Married) couple without C. ","387","0.297676140836283","0.273148928958713","0.322203352713853","2"
"Inexpensive","2011","Full Time","Couple + C. LE 16 ","573","0.261182932437765","0.241935827980147","0.280430036895384","2"
"Inexpensive","2011","Full Time","1-pers.-HH","87","0.292489583909838","0.240042567045891","0.344936600773785","2"
"Inexpensive","2011","Full Time","Single parent ","59","0.231410929336179","0.181924624637219","0.28089723403514","2"
"Inexpensive","2011","Full Time","Couple + C. GT 16 ","296","0.292457340275557","0.265804676193805","0.319110004357308","2"
"Inexpensive","2011","Full Time","Couple + C. LE and GT 16","151","0.271314881833191","0.234619171665008","0.308010592001374","2"
"Inexpensive","2011","Part Time","1-pers.-HH","37","0.339561871840586","0.253384226249254","0.425739517431919","2"
"Inexpensive","2011","Part Time","(Married) couple without C. ","226","0.31471793945096","0.282127049431921","0.347308829469999","2"
"Inexpensive","2011","Part Time","Single parent ","76","0.228208796177022","0.177584123305878","0.278833469048166","2"
"Inexpensive","2011","Part Time","Couple + C. LE 16 ","413","0.246585444170512","0.224143323794931","0.269027564546093","2"
"Inexpensive","2011","Part Time","Couple + C. GT 16 ","170","0.277371220284532","0.243032838419109","0.311709602149956","2"
"Inexpensive","2011","Part Time","Couple + C. LE and GT 16","130","0.250881211009775","0.211091106178727","0.290671315840823","2"
"Inexpensive","2011","Not Working","1-pers.-HH","204","0.339179582636776","0.302586484385267","0.375772680888285","2"
"Inexpensive","2011","Not Working","(Married) couple without C. ","776","0.301636533596251","0.283745217742655","0.319527849449847","2"
"Inexpensive","2011","Not Working","Couple + C. LE and GT 16","141","0.268223264151223","0.228465090845348","0.307981437457098","2"
"Inexpensive","2011","Not Working","Single parent ","45","0.177365634140997","0.124819806825463","0.229911461456531","2"
"Inexpensive","2011","Not Working","Couple + C. LE 16 ","184","0.27158666111649","0.236855365918811","0.306317956314169","2"
"Inexpensive","2011","Not Working","Couple + C. GT 16 ","167","0.25351266797964","0.220399374306753","0.286625961652528","2"
"Reasonable","2011","Part Time","Single parent ","129","0.507168369725222","0.44686084626757","0.567475893182873","3"
"Reasonable","2011","Part Time","Couple + C. LE 16 ","735","0.53704644525224","0.511084465874151","0.56300842463033","3"
"Reasonable","2011","Full Time","Single parent ","160","0.614993494814016","0.55789623265121","0.672090756976823","3"
"Reasonable","2011","Full Time","Couple + C. LE 16 ","1066","0.565724579755804","0.544007086487849","0.587442073023759","3"
"Reasonable","2011","Full Time","Couple + C. GT 16 ","573","0.523592106454218","0.494329091625355","0.552855121283081","3"
"Reasonable","2011","Full Time","Couple + C. LE and GT 16","300","0.553167978857456","0.512137253065968","0.594198704648944","3"
"Reasonable","2011","Part Time","1-pers.-HH","51","0.399023130014618","0.3099089099143","0.488137350114935","3"
"Reasonable","2011","Part Time","(Married) couple without C. ","393","0.486216294662278","0.451140646298197","0.521291943026359","3"
"Reasonable","2011","Part Time","Couple + C. GT 16 ","355","0.54931356697046","0.511150883480477","0.587476250460442","3"
"Reasonable","2011","Part Time","Couple + C. LE and GT 16","232","0.570113348687461","0.524674925244463","0.615551772130458","3"
"Reasonable","2011","Not Working","1-pers.-HH","304","0.456707419387131","0.418205841781277","0.495208996992984","3"
"Reasonable","2011","Not Working","(Married) couple without C. ","1274","0.50040852787341","0.480917739071458","0.519899316675362","3"
"Reasonable","2011","Not Working","Single parent ","114","0.609343916428721","0.542227523525067","0.676460309332375","3"
"Reasonable","2011","Not Working","Couple + C. LE 16 ","333","0.558794640852278","0.520022094667848","0.597567187036707","3"
"Reasonable","2011","Full Time","1-pers.-HH","134","0.474913214280291","0.41733981910986","0.532486609450722","3"
"Reasonable","2011","Full Time","(Married) couple without C. ","712","0.524141497098742","0.497351624545729","0.550931369651756","3"
"Reasonable","2011","Not Working","Couple + C. LE and GT 16","239","0.549392597586055","0.504741774994875","0.594043420177235","3"
"Reasonable","2011","Not Working","Couple + C. GT 16 ","331","0.51187965513476","0.473831052124307","0.549928258145213","3"
"Slightly Expensive","2011","Full Time","1-pers.-HH","30","0.111576864457277","0.0752777378385809","0.147875991075973","4"
"Slightly Expensive","2011","Part Time","Single parent ","25","","","","4"
"Slightly Expensive","2011","Full Time","(Married) couple without C. ","114","0.0844943260333448","0.0695749125148456","0.099413739551844","4"
"Slightly Expensive","2011","Full Time","Couple + C. LE 16 ","195","0.0950656261327637","0.0822143917093952","0.107916860556132","4"
"Slightly Expensive","2011","Full Time","Couple + C. GT 16 ","131","0.101760861066588","0.084046747621834","0.119474974511341","4"
"Slightly Expensive","2011","Part Time","(Married) couple without C. ","64","0.0813895630902839","0.0622006296719043","0.100578496508664","4"
"Slightly Expensive","2011","Part Time","Couple + C. LE and GT 16","35","0.0502047242457144","0.030162174728563","0.0702472737628657","4"
"Slightly Expensive","2011","Not Working","1-pers.-HH","47","0.0812268443653371","0.0601115789855465","0.102342109745128","4"
"Slightly Expensive","2011","Not Working","Couple + C. LE and GT 16","48","0.0982363013422359","0.0715264619237032","0.124946140760769","4"
"Slightly Expensive","2011","Full Time","Single parent ","24","","","","4"
"Slightly Expensive","2011","Not Working","Couple + C. GT 16 ","74","0.0928397201221509","0.0707494894326961","0.114929950811606","4"
"Slightly Expensive","2011","Full Time","Couple + C. LE and GT 16","55","0.0719891256135803","0.0506577668014757","0.0933204844256849","4"
"Slightly Expensive","2011","Part Time","1-pers.-HH","9","","","","4"
"Slightly Expensive","2011","Part Time","Couple + C. LE 16 ","140","0.135316148650855","0.117506036499177","0.153126260802532","4"
"Slightly Expensive","2011","Part Time","Couple + C. GT 16 ","56","0.0666952673379845","0.047559285801676","0.085831248874293","4"
"Slightly Expensive","2011","Not Working","(Married) couple without C. ","159","0.0651312673115956","0.0555122736639314","0.0747502609592597","4"
"Slightly Expensive","2011","Not Working","Couple + C. LE 16 ","62","0.09385075633051","0.0710789977507701","0.11662251491025","4"
"Slightly Expensive","2011","Not Working","Single parent ","17","","","","4"
"Too Expensive","2011","Full Time","1-pers.-HH","6","","","","5"
"Too Expensive","2011","Full Time","(Married) couple without C. ","13","","","","5"
"Too Expensive","2011","Full Time","Single parent ","8","","","","5"
"Too Expensive","2011","Full Time","Couple + C. LE 16 ","27","","","","5"
