"hlf0071_h","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2007","college entrance qualification","East Germany","155","0.137128804005492","0.117460519231908","0.156797088779075"
"2","2007","Other degree","West Germany","194","0.20109068983261","0.176493090205938","0.225688289459282"
"2","2007","Other degree","East Germany","7","","",""
"2","2007","no degree/no degree yet","West Germany","126","0.171214641293338","0.142733660576378","0.199695622010299"
"2","2007","no degree/no degree yet","East Germany","25","","",""
"3","2007","lower secondary degree","West Germany","4176","0.745237455735936","0.733835436053629","0.756639475418244"
"3","2007","lower secondary degree","East Germany","1125","0.837809874165821","0.818268784552424","0.857350963779219"
"3","2007","secondary school degree","West Germany","2795","0.694726800907855","0.680238160454438","0.709215441361272"
"3","2007","secondary school degree","East Germany","1669","0.739892535170879","0.721623233096991","0.758161837244766"
"3","2007","college entrance qualification","West Germany","2945","0.701559493392001","0.687835032605369","0.715283954178634"
"3","2007","college entrance qualification","East Germany","860","0.741155651615181","0.716111679385351","0.76619962384501"
"3","2007","Other degree","West Germany","723","0.688728359486762","0.660313745175043","0.717142973798481"
"3","2007","Other degree","East Germany","44","0.654357967505034","0.531965393963832","0.776750541046236"
"3","2007","no degree/no degree yet","West Germany","490","0.732054553506296","0.698568931680828","0.765540175331765"
"3","2007","no degree/no degree yet","East Germany","134","0.75399309870296","0.689815661536944","0.818170535868976"
"4","2007","lower secondary degree","West Germany","717","0.124324590810857","0.11569049712705","0.132958684494664"
"4","2007","lower secondary degree","East Germany","129","0.0835148831484148","0.0688489912003861","0.0981807750964436"
"4","2007","secondary school degree","West Germany","457","0.118821560138344","0.108641371485884","0.129001748790804"
"4","2007","secondary school degree","East Germany","178","0.0737081832786303","0.0628265773797741","0.0845897891774866"
"4","2007","college entrance qualification","West Germany","540","0.107424755420421","0.0981370430127239","0.116712467828119"
"4","2007","college entrance qualification","East Germany","126","0.101272927205378","0.0840229013076001","0.118522953103155"
"4","2007","Other degree","West Germany","72","0.0749872843191901","0.0588245189121534","0.0911500497262267"
"4","2007","Other degree","East Germany","7","","",""
"4","2007","no degree/no degree yet","West Germany","42","0.0638811011187974","0.0453920272413478","0.0823701749962469"
"4","2007","no degree/no degree yet","East Germany","7","","",""
"5","2007","lower secondary degree","West Germany","85","0.0150287832796498","0.011845023140372","0.0182125434189276"
"5","2007","lower secondary degree","East Germany","12","","",""
"5","2007","secondary school degree","West Germany","44","0.0125842075696612","0.00907717951005573","0.0160912356292667"
"5","2007","secondary school degree","East Germany","25","","",""
"5","2007","college entrance qualification","West Germany","73","0.0135298763915163","0.0100647184355582","0.0169950343474745"
"5","2007","college entrance qualification","East Germany","17","","",""
"5","2007","Other degree","West Germany","4","","",""
"5","2007","Other degree","East Germany","","","",""
"5","2007","no degree/no degree yet","West Germany","1","","",""
"5","2007","no degree/no degree yet","East Germany","5","","",""
"1","2008","lower secondary degree","West Germany","50","0.0100670345051712","0.00735840424721595","0.0127756647631265"
"1","2008","lower secondary degree","East Germany","10","","",""
"1","2008","secondary school degree","West Germany","39","0.0135460501777381","0.00980971331977256","0.0172823870357035"
"1","2008","secondary school degree","East Germany","17","","",""
"1","2008","college entrance qualification","West Germany","35","0.0150585110096285","0.0112975434158226","0.0188194786034343"
"1","2008","college entrance qualification","East Germany","13","","",""
"1","2008","Other degree","West Germany","27","","",""
"1","2008","Other degree","East Germany","","","",""
"1","2008","no degree/no degree yet","West Germany","15","","",""
"1","2008","no degree/no degree yet","East Germany","2","","",""
"2","2008","lower secondary degree","West Germany","487","0.0922464267094949","0.0843948873289341","0.100097966090056"
"2","2008","lower secondary degree","East Germany","79","0.0648846391283019","0.051421970720352","0.0783473075362517"
"2","2008","secondary school degree","West Germany","510","0.161505717590588","0.149611242538966","0.173400192642209"
"2","2008","secondary school degree","East Germany","293","0.167495000849023","0.151580711320984","0.183409290377062"
"2","2008","college entrance qualification","West Germany","591","0.166622223172515","0.155114463591407","0.178129982753622"
"2","2008","college entrance qualification","East Germany","178","0.174104020135678","0.151826462057258","0.196381578214098"
"2","2008","Other degree","West Germany","151","0.202164972192196","0.175868130547698","0.228461813836695"
"2","2008","Other degree","East Germany","7","","",""
"2","2008","no degree/no degree yet","West Germany","101","0.147278615720257","0.119270495814528","0.175286735625986"
"2","2008","no degree/no degree yet","East Germany","23","","",""
"3","2008","lower secondary degree","West Germany","3887","0.748089507119052","0.736310844993616","0.759868169244488"
"3","2008","lower secondary degree","East Germany","1051","0.82698539944253","0.806311713955433","0.847659084929627"
"3","2008","secondary school degree","West Germany","2613","0.677579769710344","0.662472268647807","0.692687270772881"
"3","2008","secondary school degree","East Germany","1605","0.725448950831153","0.706429065798888","0.744468835863419"
"3","2008","college entrance qualification","West Germany","2805","0.683353518941741","0.668988261591985","0.697718776291498"
"3","2008","college entrance qualification","East Germany","787","0.704878836434637","0.678083579746636","0.731674093122638"
"3","2008","Other degree","West Germany","652","0.68474022057892","0.654317973509436","0.715162467648405"
"3","2008","Other degree","East Germany","41","0.820818028626055","0.71853070632027","0.92310535093184"
"3","2008","no degree/no degree yet","West Germany","447","0.721354444672666","0.685921197873803","0.756787691471528"
"3","2008","no degree/no degree yet","East Germany","97","0.812181352709297","0.745553320559472","0.878809384859122"
"4","2008","lower secondary degree","West Germany","675","0.127930035902812","0.11886732807764","0.136992743727983"
"4","2008","lower secondary degree","East Germany","130","0.0898495257420157","0.0742201331193033","0.105478918364728"
"4","2008","secondary school degree","West Germany","447","0.125811516133455","0.115092275643409","0.136530756623502"
"4","2008","secondary school degree","East Germany","180","0.0838455002335581","0.0720336714052991","0.095657329061817"
"4","2008","college entrance qualification","West Germany","530","0.118284294914694","0.108311171553124","0.128257418276264"
"4","2008","college entrance qualification","East Germany","126","0.0944509287212407","0.0772694863442738","0.111632371098208"
"4","2008","Other degree","West Germany","56","0.0694622171817084","0.0528152389071458","0.086109195456271"
"4","2008","Other degree","East Germany","6","","",""
"4","2008","no degree/no degree yet","West Germany","50","0.0839894835597351","0.0620678346266754","0.105911132492795"
"4","2008","no degree/no degree yet","East Germany","9","","",""
"5","2008","lower secondary degree","West Germany","119","0.0216669957634699","0.0177166168424164","0.0256173746845234"
"5","2008","lower secondary degree","East Germany","16","","",""
"5","2008","secondary school degree","West Germany","68","0.0215569463878752","0.0168627346606553","0.026251158115095"
"5","2008","secondary school degree","East Germany","20","","",""
"5","2008","college entrance qualification","West Germany","67","0.0166814519614217","0.0127262615132067","0.0206366424096367"
"5","2008","college entrance qualification","East Germany","9","","",""
"5","2008","Other degree","West Germany","10","","",""
"5","2008","Other degree","East Germany","","","",""
"5","2008","no degree/no degree yet","West Germany","2","","",""
"5","2008","no degree/no degree yet","East Germany","1","","",""
"1","2009","lower secondary degree","West Germany","52","0.0127438368740541","0.00956071013979115","0.015926963608317"
"1","2009","lower secondary degree","East Germany","11","","",""
"1","2009","secondary school degree","West Germany","45","0.0120720491083473","0.00841732865139851","0.0157267695652961"
"1","2009","secondary school degree","East Germany","19","","",""
"1","2009","college entrance qualification","West Germany","56","0.0188453376013746","0.0145332546525753","0.0231574205501738"
"1","2009","college entrance qualification","East Germany","12","","",""
"1","2009","Other degree","West Germany","16","","",""
"1","2009","Other degree","East Germany","2","","",""
"1","2009","no degree/no degree yet","West Germany","18","","",""
"1","2009","no degree/no degree yet","East Germany","5","","",""
"2","2009","lower secondary degree","West Germany","434","0.0901562237228498","0.0820284768038766","0.098283970641823"
"2","2009","lower secondary degree","East Germany","78","0.057915880249124","0.0447382253992395","0.0710935350990084"
"2","2009","secondary school degree","West Germany","485","0.157639389071733","0.145444371568201","0.169834406575265"
"2","2009","secondary school degree","East Germany","273","0.18021713912586","0.163438748937561","0.196995529314159"
"2","2009","college entrance qualification","West Germany","618","0.200913606842404","0.188207340560787","0.213619873124022"
"2","2009","college entrance qualification","East Germany","175","0.175663373205995","0.153031208979942","0.198295537432048"
"2","2009","Other degree","West Germany","124","0.198838313626081","0.170536678126213","0.227139949125949"
"2","2009","Other degree","East Germany","7","","",""
"2","2009","no degree/no degree yet","West Germany","118","0.202605794453593","0.16997885911143","0.235232729795756"
"2","2009","no degree/no degree yet","East Germany","16","","",""
"3","2009","lower secondary degree","West Germany","3487","0.733266142420401","0.720715707076357","0.745816577764444"
"3","2009","lower secondary degree","East Germany","968","0.814735657681421","0.792817767957987","0.836653547404855"
"3","2009","secondary school degree","West Germany","2414","0.68344199804974","0.667875944844268","0.699008051255212"
"3","2009","secondary school degree","East Germany","1516","0.703182170843633","0.683239572393425","0.723124769293841"
"3","2009","college entrance qualification","West Germany","2544","0.63999070069737","0.624769107857688","0.655212293537053"
"3","2009","college entrance qualification","East Germany","761","0.694093688707449","0.666688269811337","0.721499107603561"
"3","2009","Other degree","West Germany","542","0.678624692426374","0.64550986521547","0.711739519637279"
"3","2009","Other degree","East Germany","30","0.582271804641413","0.439750775259058","0.724792834023769"
"3","2009","no degree/no degree yet","West Germany","386","0.654721493682713","0.616126863395811","0.693316123969615"
"3","2009","no degree/no degree yet","East Germany","68","0.765195340396915","0.682117039674025","0.848273641119805"
"4","2009","lower secondary degree","West Germany","697","0.143634480374367","0.133681621601486","0.153587339147248"
"4","2009","lower secondary degree","East Germany","132","0.0997042892597438","0.082802060803267","0.116606517716221"
"4","2009","secondary school degree","West Germany","442","0.126744122334861","0.115610520035701","0.137877724634022"
"4","2009","secondary school degree","East Germany","189","0.088684240353482","0.0762745629289726","0.101093917777991"
"4","2009","college entrance qualification","West Germany","513","0.120651561414504","0.11032244002616","0.130980682802849"
"4","2009","college entrance qualification","East Germany","122","0.0981874156865643","0.0804896174836585","0.11588521388947"
"4","2009","Other degree","West Germany","69","0.0858904066529618","0.0660215500870052","0.105759263218918"
"4","2009","Other degree","East Germany","7","","",""
"4","2009","no degree/no degree yet","West Germany","56","0.108495866228173","0.0832504758889123","0.133741256567434"
"4","2009","no degree/no degree yet","East Germany","9","","",""
"5","2009","lower secondary degree","West Germany","100","0.0201993166083289","0.016206989581979","0.0241916436346789"
"5","2009","lower secondary degree","East Germany","18","","",""
"5","2009","secondary school degree","West Germany","44","0.0201024414353185","0.0154054932248957","0.0247993896457413"
"5","2009","secondary school degree","East Germany","19","","",""
"5","2009","college entrance qualification","West Germany","89","0.0195987934443468","0.0152030433307121","0.0239945435579815"
"5","2009","college entrance qualification","East Germany","16","","",""
"5","2009","Other degree","West Germany","13","","",""
"5","2009","Other degree","East Germany","","","",""
"5","2009","no degree/no degree yet","West Germany","5","","",""
"5","2009","no degree/no degree yet","East Germany","2","","",""
"1","2010","lower secondary degree","West Germany","171","0.0131158353324532","0.0101560653207834","0.016075605344123"
"1","2010","lower secondary degree","East Germany","21","","",""
"1","2010","secondary school degree","West Germany","120","0.0103370580807266","0.00751111414938136","0.0131630020120719"
"1","2010","secondary school degree","East Germany","78","0.0156576057377182","0.0108616011337249","0.0204536103417115"
"1","2010","college entrance qualification","West Germany","104","0.00836710021842515","0.00594411302242293","0.0107900874144274"
"1","2010","college entrance qualification","East Germany","37","0.0208586210018628","0.0133349122619596","0.0283823297417659"
"1","2010","Other degree","West Germany","126","0.0397385621275213","0.0298131752429047","0.0496639490121379"
"1","2010","Other degree","East Germany","7","","",""
"1","2010","no degree/no degree yet","West Germany","61","0.0306805135968343","0.0196912824771657","0.0416697447165029"
"1","2010","no degree/no degree yet","East Germany","10","","",""
"2","2010","lower secondary degree","West Germany","763","0.0848862316573749","0.0776354793472075","0.0921369839675422"
"2","2010","lower secondary degree","East Germany","134","0.0772376227085203","0.0623059556938426","0.092169289723198"
"2","2010","secondary school degree","West Germany","900","0.160398792861107","0.150145615181553","0.17065197054066"
"2","2010","secondary school degree","East Germany","465","0.174731115309683","0.16006123130741","0.189400999311955"
"2","2010","college entrance qualification","West Germany","1097","0.19838070891007","0.187772990827372","0.208988426992767"
"2","2010","college entrance qualification","East Germany","267","0.151297384585667","0.132432247888426","0.170162521282908"
"2","2010","Other degree","West Germany","364","0.170497390130256","0.151389428015419","0.189605352245093"
"2","2010","Other degree","East Germany","35","0.191458029581962","0.114726212842781","0.268189846321144"
"2","2010","no degree/no degree yet","West Germany","205","0.201990465293892","0.176406256081843","0.227574674505941"
"2","2010","no degree/no degree yet","East Germany","26","","",""
"3","2010","lower secondary degree","West Germany","3981","0.743836507518775","0.732480536896472","0.755192478141079"
"3","2010","lower secondary degree","East Germany","933","0.778285157949718","0.755051603043005","0.80151871285643"
"3","2010","secondary school degree","West Germany","3327","0.688286616865316","0.675345141336982","0.70122809239365"
"3","2010","secondary school degree","East Germany","1803","0.693818684812717","0.676013103477781","0.711624266147653"
"3","2010","college entrance qualification","West Germany","3535","0.647362944124483","0.634653514467142","0.660072373781824"
"3","2010","college entrance qualification","East Germany","926","0.704838894231024","0.680826195573157","0.72885159288889"
"3","2010","Other degree","West Germany","894","0.70000117059867","0.67671726721025","0.72328507398709"
"3","2010","Other degree","East Germany","53","0.593312180460957","0.497513479743317","0.689110881178598"
"3","2010","no degree/no degree yet","West Germany","623","0.659599589204522","0.629404400447478","0.689794777961566"
"3","2010","no degree/no degree yet","East Germany","82","0.675475464176493","0.593724783690675","0.757226144662311"
"4","2010","lower secondary degree","West Germany","646","0.130832516053677","0.122059751379992","0.139605280727362"
"4","2010","lower secondary degree","East Germany","122","0.124205710779026","0.105758923302508","0.142652498255544"
"4","2010","secondary school degree","West Germany","504","0.12323044493991","0.114046629504079","0.132414260375741"
"4","2010","secondary school degree","East Germany","206","0.0983442670304466","0.0868405360274191","0.109847998033474"
"4","2010","college entrance qualification","West Germany","610","0.12418770124291","0.115415007180954","0.132960395304867"
"4","2010","college entrance qualification","East Germany","143","0.103208016737882","0.0871914638974324","0.119224569578331"
"4","2010","Other degree","West Germany","90","0.0785369452388191","0.0648683906509154","0.0922054998267227"
"4","2010","Other degree","East Germany","6","","",""
"4","2010","no degree/no degree yet","West Germany","53","0.101616285690843","0.0823625450956628","0.120870026286023"
"4","2010","no degree/no degree yet","East Germany","8","","",""
"5","2010","lower secondary degree","West Germany","115","0.0273289094377198","0.02308739399621","0.0315704248792295"
"5","2010","lower secondary degree","East Germany","18","","",""
"5","2010","secondary school degree","West Germany","70","0.017747087252941","0.0140581895374782","0.0214359849684038"
"5","2010","secondary school degree","East Germany","22","","",""
"5","2010","college entrance qualification","West Germany","83","0.0217015455041118","0.0178256756487238","0.0255774153594998"
"5","2010","college entrance qualification","East Germany","13","","",""
"5","2010","Other degree","West Germany","14","","",""
"5","2010","Other degree","East Germany","","","",""
"5","2010","no degree/no degree yet","West Germany","4","","",""
"5","2010","no degree/no degree yet","East Germany","","","",""
"1","2011","lower secondary degree","West Germany","139","0.00895180609467025","0.00671260975033417","0.0111910024390063"
"1","2011","lower secondary degree","East Germany","22","","",""
"1","2011","secondary school degree","West Germany","145","0.0161564000003419","0.0129058483244826","0.0194069516762013"
"1","2011","secondary school degree","East Germany","58","0.0131355020321616","0.0090290337914176","0.0172419702729056"
"1","2011","college entrance qualification","West Germany","126","0.0141354180047923","0.0112457485803991","0.0170250874291854"
"1","2011","college entrance qualification","East Germany","35","0.0141881341085647","0.00831750428520002","0.0200587639319293"
"1","2011","Other degree","West Germany","97","0.0272463517529276","0.0196275107537479","0.0348651927521074"
"1","2011","Other degree","East Germany","6","","",""
"1","2011","no degree/no degree yet","West Germany","61","0.0367217269189467","0.0259031680685674","0.047540285769326"
"1","2011","no degree/no degree yet","East Germany","5","","",""
"2","2011","lower secondary degree","West Germany","812","0.0842245784271497","0.077622155036917","0.0908270018173825"
"2","2011","lower secondary degree","East Germany","146","0.0826204748599448","0.0683861107148878","0.0968548390050018"
"2","2011","secondary school degree","West Germany","959","0.142559065754179","0.13354498860981","0.151573142898549"
"2","2011","secondary school degree","East Germany","519","0.147440752937583","0.134653200660711","0.160228305214454"
"2","2011","college entrance qualification","West Germany","1226","0.180847851956226","0.171426262692199","0.190269441220254"
"2","2011","college entrance qualification","East Germany","273","0.152730206726775","0.134873623394332","0.170586790059219"
"2","2011","Other degree","West Germany","387","0.192145762239039","0.173707703018342","0.210583821459736"
"2","2011","Other degree","East Germany","34","0.231125112170188","0.159211263604643","0.303038960735733"
"2","2011","no degree/no degree yet","West Germany","233","0.180459055422301","0.158337958986805","0.202580151857797"
"2","2011","no degree/no degree yet","East Germany","28","","",""
"3","2011","lower secondary degree","West Germany","4829","0.734376919654074","0.723877099265275","0.744876740042873"
"3","2011","lower secondary degree","East Germany","1109","0.784127710187574","0.762855551855157","0.80539986851999"
"3","2011","secondary school degree","West Germany","3918","0.689007307092811","0.677072682845312","0.70094193134031"
"3","2011","secondary school degree","East Germany","2104","0.729990775187989","0.713978083027171","0.746003467348807"
"3","2011","college entrance qualification","West Germany","4211","0.653703158210262","0.642056542130755","0.66534977428977"
"3","2011","college entrance qualification","East Germany","1070","0.712042719597895","0.689565525794313","0.734519913401477"
"3","2011","Other degree","West Germany","1142","0.687664754271179","0.665976121425159","0.709353387117199"
"3","2011","Other degree","East Germany","86","0.696920953434813","0.618518285271163","0.775323621598463"
"3","2011","no degree/no degree yet","West Germany","781","0.683435248168358","0.65667981748614","0.710190678850577"
"3","2011","no degree/no degree yet","East Germany","124","0.809398717096623","0.749648675415059","0.869148758778186"
"4","2011","lower secondary degree","West Germany","880","0.144923567277867","0.136554801132124","0.15329233342361"
"4","2011","lower secondary degree","East Germany","144","0.111974741078528","0.0956708074052433","0.128278674751813"
"4","2011","secondary school degree","West Germany","675","0.133619312960697","0.124847068168538","0.142391557752856"
"4","2011","secondary school degree","East Germany","245","0.101295727520377","0.0904134365296874","0.112178018511068"
"4","2011","college entrance qualification","West Germany","757","0.132519351638541","0.12421979770525","0.140818905571832"
"4","2011","college entrance qualification","East Germany","163","0.110421663969102","0.0948640039702008","0.125979323968003"
"4","2011","Other degree","West Germany","113","0.0810425282731206","0.0682711580772453","0.0938138984689959"
"4","2011","Other degree","East Germany","5","","",""
"4","2011","no degree/no degree yet","West Germany","85","0.0969956919255262","0.0799720249432724","0.11401935890778"
"4","2011","no degree/no degree yet","East Germany","8","","",""
"5","2011","lower secondary degree","West Germany","137","0.0275231285462395","0.0236337698669275","0.0314124872255516"
"5","2011","lower secondary degree","East Germany","16","","",""
"5","2011","secondary school degree","West Germany","82","0.018657914191971","0.0151692151844584","0.0221466131994835"
"5","2011","secondary school degree","East Germany","27","","",""
"5","2011","college entrance qualification","West Germany","91","0.0187942201901778","0.0154700947292501","0.0221183456511056"
"5","2011","college entrance qualification","East Germany","18","","",""
"5","2011","Other degree","West Germany","15","","",""
"5","2011","Other degree","East Germany","1","","",""
"5","2011","no degree/no degree yet","West Germany","1","","",""
"5","2011","no degree/no degree yet","East Germany","1","","",""
"1","2012","lower secondary degree","West Germany","141","0.0139617310964873","0.0111213392134214","0.0168021229795532"
"1","2012","lower secondary degree","East Germany","18","","",""
"1","2012","secondary school degree","West Germany","115","0.0184981113338664","0.0149893211591173","0.0220069015086154"
"1","2012","secondary school degree","East Germany","64","0.0152042055888957","0.0107219937707439","0.0196864174070475"
"1","2012","college entrance qualification","West Germany","116","0.0130865073695549","0.0102793474680804","0.0158936672710294"
"1","2012","college entrance qualification","East Germany","33","0.0171385901876409","0.0106710874220926","0.0236060929531892"
"1","2012","Other degree","West Germany","87","0.0347361045675109","0.0260900287380257","0.0433821803969961"
"1","2012","Other degree","East Germany","8","","",""
"1","2012","no degree/no degree yet","West Germany","44","0.0212613346496882","0.0130166686885239","0.0295060006108525"
"1","2012","no degree/no degree yet","East Germany","10","","",""
"2","2012","lower secondary degree","West Germany","773","0.0846677820859244","0.0779285531611568","0.091407011010692"
"2","2012","lower secondary degree","East Germany","153","0.0821682435484917","0.0679097317094769","0.0964267553875065"
"2","2012","secondary school degree","West Germany","898","0.130127007305843","0.1213658842864","0.138888130325285"
"2","2012","secondary school degree","East Germany","412","0.133955362886616","0.121479011208149","0.146431714565083"
"2","2012","college entrance qualification","West Germany","1088","0.159357785055187","0.150316961958097","0.168398608152277"
"2","2012","college entrance qualification","East Germany","245","0.139009151815847","0.121769682273147","0.156248621358546"
"2","2012","Other degree","West Germany","339","0.179332920766016","0.16121872865722","0.197447112874813"
"2","2012","Other degree","East Germany","29","","",""
"2","2012","no degree/no degree yet","West Germany","242","0.188405417457557","0.166056283784798","0.210754551130315"
"2","2012","no degree/no degree yet","East Germany","22","","",""
"3","2012","lower secondary degree","West Germany","4633","0.729142866888922","0.718384701973483","0.739901031804362"
"3","2012","lower secondary degree","East Germany","1079","0.772792912528601","0.751036706576973","0.794549118480229"
"3","2012","secondary school degree","West Germany","3902","0.69424913409264","0.682251664576537","0.706246603608742"
"3","2012","secondary school degree","East Germany","2107","0.737679498575024","0.721566091056545","0.753792906093504"
"3","2012","college entrance qualification","West Germany","4215","0.671889112628463","0.660291332958705","0.68348689229822"
"3","2012","college entrance qualification","East Germany","1089","0.720299167663707","0.69793224325483","0.742666092072585"
"3","2012","Other degree","West Germany","1183","0.705080346594182","0.683548731165426","0.726611962022939"
"3","2012","Other degree","East Germany","93","0.729249116307343","0.655644175067734","0.802854057546952"
"3","2012","no degree/no degree yet","West Germany","806","0.694334589132914","0.668004521245935","0.720664657019893"
"3","2012","no degree/no degree yet","East Germany","121","0.799619627140096","0.73872718950638","0.860512064773811"
"4","2012","lower secondary degree","West Germany","860","0.147393944196045","0.138812195953235","0.155975692438856"
"4","2012","lower secondary degree","East Germany","158","0.120193911174507","0.103309909977854","0.137077912371161"
"4","2012","secondary school degree","West Germany","659","0.138691551449336","0.129691344602575","0.147691758296097"
"4","2012","secondary school degree","East Germany","265","0.10866703032058","0.0972669922446003","0.120067068396559"
"4","2012","college entrance qualification","West Germany","773","0.135795860659536","0.127333974693638","0.144257746625435"
"4","2012","college entrance qualification","East Germany","163","0.114012149410005","0.0981744394971465","0.129849859322863"
"4","2012","Other degree","West Germany","97","0.0698536154912506","0.0578177992601468","0.0818894317223544"
"4","2012","Other degree","East Germany","8","","",""
"4","2012","no degree/no degree yet","West Germany","71","0.0784547526661205","0.0630869282178748","0.0938225771143662"
"4","2012","no degree/no degree yet","East Germany","9","","",""
"5","2012","lower secondary degree","West Germany","148","0.0248336757326209","0.0210664504366541","0.0286009010285877"
"5","2012","lower secondary degree","East Germany","17","","",""
"5","2012","secondary school degree","West Germany","91","0.0184341958183151","0.0149313587076269","0.0219370329290033"
"5","2012","secondary school degree","East Germany","15","","",""
"5","2012","college entrance qualification","West Germany","104","0.0198707342872592","0.016423551061044","0.0233179175134744"
"5","2012","college entrance qualification","East Germany","17","","",""
"5","2012","Other degree","West Germany","17","","",""
"5","2012","Other degree","East Germany","2","","",""
"5","2012","no degree/no degree yet","West Germany","13","","",""
"5","2012","no degree/no degree yet","East Germany","4","","",""
"1","2013","lower secondary degree","West Germany","188","0.0143683984288065","0.0114787009975803","0.0172580958600327"
"1","2013","lower secondary degree","East Germany","25","","",""
"1","2013","secondary school degree","West Germany","149","0.0164766122455667","0.0132055595609295","0.0197476649302039"
"1","2013","secondary school degree","East Germany","37","0.010881180237023","0.00700163343093251","0.0147607270431134"
"1","2013","college entrance qualification","West Germany","141","0.0137350343938757","0.0109366183815085","0.0165334504062429"
"1","2013","college entrance qualification","East Germany","34","0.0177082619068337","0.010954628351238","0.0244618954624294"
"1","2013","Other degree","West Germany","228","0.0520042480645878","0.044937224606193","0.0590712715229826"
"1","2013","Other degree","East Germany","11","","",""
"1","2013","no degree/no degree yet","West Germany","82","0.0358575756517301","0.026616044057053","0.0450991072464071"
"1","2013","no degree/no degree yet","East Germany","7","","",""
"2","2013","lower secondary degree","West Germany","784","0.0838946235805797","0.0771628319953002","0.0906264151658592"
"2","2013","lower secondary degree","East Germany","137","0.0756753653993913","0.0613915334926084","0.0899591973061742"
"2","2013","secondary school degree","West Germany","908","0.116006429902736","0.107777813512875","0.124235046292597"
"2","2013","secondary school degree","East Germany","424","0.135171905738861","0.122386136131918","0.147957675345804"
"2","2013","college entrance qualification","West Germany","1148","0.15105055909355","0.142440568435184","0.159660549751916"
"2","2013","college entrance qualification","East Germany","231","0.153414323392377","0.134960018506354","0.171868628278401"
"2","2013","Other degree","West Germany","822","0.175914933525496","0.163796365554825","0.188033501496167"
"2","2013","Other degree","East Germany","74","0.252533295606303","0.20752818567416","0.297538405538445"
"2","2013","no degree/no degree yet","West Germany","334","0.17479892057644","0.155921955982362","0.193675885170517"
"2","2013","no degree/no degree yet","East Germany","39","0.114718767126743","0.0728920745968676","0.156545459656619"
"3","2013","lower secondary degree","West Germany","4615","0.730615320160144","0.719842690872224","0.741387949448064"
"3","2013","lower secondary degree","East Germany","1000","0.786925583310113","0.764810545309394","0.809040621310832"
"3","2013","secondary school degree","West Germany","4057","0.713061582508599","0.701438559399153","0.724684605618044"
"3","2013","secondary school degree","East Germany","2027","0.748458976351602","0.732233136920731","0.764684815782472"
"3","2013","college entrance qualification","West Germany","4419","0.659650681734269","0.64825815520179","0.671043208266748"
"3","2013","college entrance qualification","East Germany","1020","0.69736200060072","0.673837514397461","0.720886486803979"
"3","2013","Other degree","West Germany","2508","0.673736609925254","0.658814055469779","0.68865916438073"
"3","2013","Other degree","East Germany","249","0.661516427511707","0.612499544326955","0.710533310696459"
"3","2013","no degree/no degree yet","West Germany","1034","0.696455197293297","0.67360232004848","0.719308074538114"
"3","2013","no degree/no degree yet","East Germany","162","0.770710776463858","0.715536938248204","0.825884614679513"
"4","2013","lower secondary degree","West Germany","806","0.145273480993931","0.136716951692831","0.153830010295031"
"4","2013","lower secondary degree","East Germany","137","0.111829061091222","0.0948082276352096","0.128849894547235"
"4","2013","secondary school degree","West Germany","617","0.131342640839467","0.122663267768936","0.140022013909998"
"4","2013","secondary school degree","East Germany","237","0.0986058647564454","0.0874570808325623","0.109754648680328"
"4","2013","college entrance qualification","West Germany","828","0.150974618118412","0.142366407088466","0.159582829148357"
"4","2013","college entrance qualification","East Germany","163","0.116402036761838","0.0999796255890367","0.132824447934639"
"4","2013","Other degree","West Germany","216","0.0904304850706556","0.0813021976754675","0.0995587724658437"
"4","2013","Other degree","East Germany","20","","",""
"4","2013","no degree/no degree yet","West Germany","96","0.0825923299558422","0.0689108229662999","0.0962738369453845"
"4","2013","no degree/no degree yet","East Germany","13","","",""
"5","2013","lower secondary degree","West Germany","122","0.0258481768365388","0.0219949980297563","0.0297013556433214"
"5","2013","lower secondary degree","East Germany","18","","",""
"5","2013","secondary school degree","West Germany","87","0.0231127345036316","0.0192516516421117","0.0269738173651514"
"5","2013","secondary school degree","East Germany","22","","",""
"5","2013","college entrance qualification","West Germany","109","0.0245891066598938","0.0208654830569238","0.0283127302628639"
"5","2013","college entrance qualification","East Germany","17","","",""
"5","2013","Other degree","West Germany","18","","",""
"5","2013","Other degree","East Germany","4","","",""
"5","2013","no degree/no degree yet","West Germany","9","","",""
"5","2013","no degree/no degree yet","East Germany","2","","",""
"1","2014","lower secondary degree","West Germany","132","0.0120645482168623","0.00924392391165799","0.0148851725220667"
"1","2014","lower secondary degree","East Germany","30","0.0220879689561999","0.0138206149603703","0.0303553229520294"
"1","2014","secondary school degree","West Germany","111","0.0107074894677124","0.00789354857516099","0.0135214303602637"
"1","2014","secondary school degree","East Germany","56","0.0196706903169993","0.0142097417088808","0.0251316389251178"
"1","2014","college entrance qualification","West Germany","126","0.0174492619879698","0.0141617837181447","0.0207367402577949"
"1","2014","college entrance qualification","East Germany","31","0.013267303384245","0.00719752471416939","0.0193370820543206"
"1","2014","Other degree","West Germany","177","0.0516966870763938","0.0437959897177636","0.0595973844350239"
"1","2014","Other degree","East Germany","18","","",""
"1","2014","no degree/no degree yet","West Germany","70","0.0478770488228229","0.0361300349086796","0.0596240627369661"
"1","2014","no degree/no degree yet","East Germany","11","","",""
