"hlf0071_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"A little too small","2003","Employed","Single parent ","130","0.192267494599522","0.163758180104056","0.220776809094988"
"A little too small","2003","Employed","Couple + C. LE 16 ","839","0.242725271267393","0.228677347154386","0.256773195380401"
"A little too small","2003","Employed","Couple + C. GT 16 ","297","0.121330168103966","0.109157764914691","0.133502571293241"
"A little too small","2003","Employed","Couple + C. LE and GT 16","246","0.223268600086128","0.200946675161613","0.245590525010643"
"Just right","2003","Not Employed","1-pers.-HH","1073","0.734370292255415","0.711730612628849","0.757009971881982"
"Just right","2003","Not Employed","(Married) couple without C. ","2758","0.779840173683392","0.766248096812485","0.7934322505543"
"Just right","2003","Not Employed","Single parent ","284","0.677721373164482","0.631219165468127","0.724223580860837"
"Just right","2003","Not Employed","Couple + C. LE 16 ","510","0.59698204856494","0.563202922201635","0.630761174928246"
"Just right","2003","Not Employed","Couple + C. GT 16 ","916","0.771269410961538","0.747263974423853","0.795274847499223"
"Just right","2003","Not Employed","Couple + C. LE and GT 16","357","0.665632844535307","0.624404748837642","0.706860940232971"
"Just right","2003","Employed","1-pers.-HH","1044","0.675544741552118","0.652047459141017","0.69904202396322"
"Just right","2003","Employed","(Married) couple without C. ","2683","0.710548004894611","0.696046519839495","0.725049489949727"
"Just right","2003","Employed","Single parent ","524","0.693798005849935","0.660453783597001","0.72714222810287"
"Just right","2003","Employed","Couple + C. LE 16 ","2463","0.674650310975825","0.659299105550678","0.690001516400973"
"Just right","2003","Employed","Couple + C. GT 16 ","2166","0.777816340676109","0.762318411900468","0.793314269451749"
"Just right","2003","Employed","Couple + C. LE and GT 16","1007","0.714114806479467","0.689895470169819","0.738334142789114"
"A little too big","2003","Not Employed","1-pers.-HH","230","0.149917529615788","0.131618370071836","0.168216689159739"
"A little too big","2003","Not Employed","(Married) couple without C. ","559","0.14765297552106","0.136015914561648","0.159290036480472"
"A little too big","2003","Not Employed","Single parent ","25","","",""
"A little too big","2003","Not Employed","Couple + C. LE 16 ","35","0.0517723145696757","0.0365138551198331","0.0670307740195182"
"A little too big","2003","Not Employed","Couple + C. GT 16 ","115","0.089358783579067","0.0730550636700798","0.105662503488054"
"A little too big","2003","Not Employed","Couple + C. LE and GT 16","21","","",""
"A little too big","2003","Employed","1-pers.-HH","163","0.106907683644589","0.0913993260824731","0.122416041206704"
"A little too big","2003","Employed","(Married) couple without C. ","504","0.131689703476099","0.12087683603473","0.142502570917468"
"A little too big","2003","Employed","Single parent ","53","0.0740590644218228","0.0551146662100284","0.0930034626336172"
"A little too big","2003","Employed","Couple + C. LE 16 ","158","0.050417847677915","0.0432483893382384","0.0575873060175917"
"A little too big","2003","Employed","Couple + C. GT 16 ","262","0.0824929533137325","0.0722366182141828","0.0927492884132822"
"A little too big","2003","Employed","Couple + C. LE and GT 16","63","0.04398206663164","0.0329906613183247","0.0549734719449552"
"Much too big","2003","Not Employed","1-pers.-HH","51","0.0293300065395525","0.020680998778608","0.037979014300497"
"Much too big","2003","Not Employed","(Married) couple without C. ","52","0.0126390276003903","0.00897457766633894","0.0163034775344416"
"Much too big","2003","Not Employed","Single parent ","8","","",""
"Much too big","2003","Not Employed","Couple + C. LE 16 ","2","","",""
"Much too big","2003","Not Employed","Couple + C. GT 16 ","13","","",""
"Much too big","2003","Not Employed","Couple + C. LE and GT 16","2","","",""
"Much too big","2003","Employed","1-pers.-HH","26","","",""
"Much too big","2003","Employed","(Married) couple without C. ","36","0.0104104799836702","0.0071649142169582","0.0136560457503822"
"Much too big","2003","Employed","Single parent ","18","","",""
"Much too big","2003","Employed","Couple + C. LE 16 ","2","","",""
"Much too big","2003","Employed","Couple + C. GT 16 ","19","","",""
"Much too big","2003","Employed","Couple + C. LE and GT 16","1","","",""
"Much too small","2004","Not Employed","1-pers.-HH","10","","",""
"Much too small","2004","Not Employed","(Married) couple without C. ","17","","",""
"Much too small","2004","Not Employed","Single parent ","8","","",""
"Much too small","2004","Not Employed","Couple + C. LE 16 ","43","0.0685348499283665","0.0505599599198896","0.0865097399368434"
"Much too small","2004","Not Employed","Couple + C. GT 16 ","11","","",""
"Much too small","2004","Not Employed","Couple + C. LE and GT 16","14","","",""
"Much too small","2004","Employed","1-pers.-HH","43","0.0282253992518137","0.019753361506846","0.0366974369967814"
"Much too small","2004","Employed","(Married) couple without C. ","33","0.0115047231910176","0.00807781864809155","0.0149316277339437"
"Much too small","2004","Employed","Single parent ","9","","",""
"Much too small","2004","Employed","Couple + C. LE 16 ","97","0.034706528656387","0.0284606692142036","0.0409523880985704"
"Much too small","2004","Employed","Couple + C. GT 16 ","12","","",""
"Much too small","2004","Employed","Couple + C. LE and GT 16","24","","",""
"A little too small","2004","Not Employed","1-pers.-HH","77","0.0651595721150661","0.0524996941952709","0.0778194500348614"
"A little too small","2004","Not Employed","(Married) couple without C. ","169","0.0472525966563606","0.04027782466377","0.0542273686489513"
"A little too small","2004","Not Employed","Single parent ","44","0.120748109319298","0.088492750122342","0.153003468516254"
"A little too small","2004","Not Employed","Couple + C. LE 16 ","185","0.236021557934709","0.205812054173746","0.266231061695672"
"A little too small","2004","Not Employed","Couple + C. GT 16 ","120","0.111037618997051","0.093231910343745","0.128843327650357"
"A little too small","2004","Not Employed","Couple + C. LE and GT 16","117","0.275967334958182","0.238125375510987","0.313809294405378"
"A little too small","2004","Employed","1-pers.-HH","224","0.167932263638239","0.148810344581013","0.187054182695464"
"A little too small","2004","Employed","(Married) couple without C. ","496","0.130875814607854","0.120037862247483","0.141713766968225"
"A little too small","2004","Employed","Single parent ","122","0.182560107237958","0.154003850111331","0.211116364364584"
"A little too small","2004","Employed","Couple + C. LE 16 ","745","0.234775877359524","0.220312224313839","0.249239530405209"
"A little too small","2004","Employed","Couple + C. GT 16 ","288","0.108658126926777","0.096938957035819","0.120377296817736"
"A little too small","2004","Employed","Couple + C. LE and GT 16","224","0.197595297025603","0.175503765095021","0.219686828956185"
"Just right","2004","Not Employed","1-pers.-HH","1114","0.769295031541012","0.747685437876892","0.790904625205133"
"Just right","2004","Not Employed","(Married) couple without C. ","2759","0.786289804040967","0.772814696749251","0.799764911332684"
"Just right","2004","Not Employed","Single parent ","296","0.767045321980658","0.725199578510137","0.808891065451179"
"Just right","2004","Not Employed","Couple + C. LE 16 ","493","0.635391816657084","0.601149651505204","0.669633981808964"
"Just right","2004","Not Employed","Couple + C. GT 16 ","951","0.766143817364533","0.742154820929213","0.790132813799854"
"Just right","2004","Not Employed","Couple + C. LE and GT 16","388","0.664577044039174","0.624606988200132","0.704547099878216"
"Just right","2004","Employed","1-pers.-HH","1014","0.692386302391541","0.668778142815576","0.715994461967505"
"Just right","2004","Employed","(Married) couple without C. ","2672","0.726146573478802","0.711816518490366","0.740476628467238"
"Just right","2004","Employed","Single parent ","492","0.705344732568181","0.671644860916893","0.739044604219469"
"Just right","2004","Employed","Couple + C. LE 16 ","2265","0.667774259306949","0.651701575184609","0.683846943429289"
"Just right","2004","Employed","Couple + C. GT 16 ","2126","0.775540237253767","0.759828832901747","0.791251641605786"
"Just right","2004","Employed","Couple + C. LE and GT 16","951","0.734246417048066","0.709738788992236","0.758754045103895"
"A little too big","2004","Not Employed","1-pers.-HH","206","0.133477688330309","0.116032893090065","0.150922483570553"
"A little too big","2004","Not Employed","(Married) couple without C. ","557","0.150459716302322","0.138707212608096","0.162212219996548"
"A little too big","2004","Not Employed","Single parent ","41","0.0965911857679587","0.0673485868239712","0.125833784711946"
"A little too big","2004","Not Employed","Couple + C. LE 16 ","36","0.0572608443717943","0.0407316437960525","0.0737900449475361"
"A little too big","2004","Not Employed","Couple + C. GT 16 ","100","0.0963523155641063","0.0796293556273314","0.113075275500881"
"A little too big","2004","Not Employed","Couple + C. LE and GT 16","17","","",""
"A little too big","2004","Employed","1-pers.-HH","172","0.103388603234914","0.0878137657146209","0.118963440755207"
"A little too big","2004","Employed","(Married) couple without C. ","487","0.123135766984129","0.112576472331196","0.133695061637061"
"A little too big","2004","Employed","Single parent ","70","0.0820380229657035","0.0617523057215188","0.102323740209888"
"A little too big","2004","Employed","Couple + C. LE 16 ","184","0.0586857008653573","0.0506654046400471","0.0667059970906676"
"A little too big","2004","Employed","Couple + C. GT 16 ","261","0.104820495660572","0.0932853851890027","0.11635560613214"
"A little too big","2004","Employed","Couple + C. LE and GT 16","45","0.0418805414723321","0.0307668900128169","0.0529941929318473"
"Much too big","2004","Not Employed","1-pers.-HH","53","0.0270103329528025","0.0186947874173617","0.0353258784882434"
"Much too big","2004","Not Employed","(Married) couple without C. ","53","0.0101079455003784","0.00681978011284821","0.0133961108879086"
"Much too big","2004","Not Employed","Single parent ","3","","",""
"Much too big","2004","Not Employed","Couple + C. LE 16 ","2","","",""
"Much too big","2004","Not Employed","Couple + C. GT 16 ","14","","",""
"Much too big","2004","Not Employed","Couple + C. LE and GT 16","","","",""
"Much too big","2004","Employed","1-pers.-HH","15","","",""
"Much too big","2004","Employed","(Married) couple without C. ","32","0.00833712173819764","0.00541521250535986","0.0112590309710354"
"Much too big","2004","Employed","Single parent ","10","","",""
"Much too big","2004","Employed","Couple + C. LE 16 ","8","","",""
"Much too big","2004","Employed","Couple + C. GT 16 ","22","","",""
"Much too big","2004","Employed","Couple + C. LE and GT 16","4","","",""
"Much too small","2005","Not Employed","1-pers.-HH","9","","",""
"Much too small","2005","Not Employed","(Married) couple without C. ","8","","",""
"Much too small","2005","Not Employed","Single parent ","6","","",""
"Much too small","2005","Not Employed","Couple + C. LE 16 ","27","","",""
"Much too small","2005","Not Employed","Couple + C. GT 16 ","7","","",""
"Much too small","2005","Not Employed","Couple + C. LE and GT 16","12","","",""
"Much too small","2005","Employed","1-pers.-HH","36","0.0200296446863993","0.0130209524006908","0.0270383369721077"
"Much too small","2005","Employed","(Married) couple without C. ","32","0.0175625519819813","0.0132318222261563","0.0218932817378064"
"Much too small","2005","Employed","Single parent ","11","","",""
"Much too small","2005","Employed","Couple + C. LE 16 ","73","0.023011918830486","0.0176940866944027","0.0283297509665693"
"Much too small","2005","Employed","Couple + C. GT 16 ","11","","",""
"Much too small","2005","Employed","Couple + C. LE and GT 16","21","","",""
"A little too small","2005","Not Employed","1-pers.-HH","101","0.0780074729546067","0.0641511020749038","0.0918638438343096"
"A little too small","2005","Not Employed","(Married) couple without C. ","209","0.0676503764637912","0.0593561111372237","0.0759446417903586"
"A little too small","2005","Not Employed","Single parent ","57","0.172108334325558","0.134883116369287","0.209333552281829"
"A little too small","2005","Not Employed","Couple + C. LE 16 ","171","0.281343401854194","0.247371517675964","0.315315286032425"
"A little too small","2005","Not Employed","Couple + C. GT 16 ","94","0.111120537868093","0.0924028385681514","0.129838237168034"
"A little too small","2005","Not Employed","Couple + C. LE and GT 16","114","0.197106966926392","0.163646807300459","0.230567126552325"
"A little too small","2005","Employed","1-pers.-HH","255","0.185505129017172","0.166059766727381","0.204950491306964"
"A little too small","2005","Employed","(Married) couple without C. ","437","0.136315199953517","0.125002543483135","0.147627856423898"
"A little too small","2005","Employed","Single parent ","115","0.16762620743243","0.140227558751419","0.195024856113441"
"A little too small","2005","Employed","Couple + C. LE 16 ","723","0.249494384679957","0.234147475063471","0.264841294296444"
"A little too small","2005","Employed","Couple + C. GT 16 ","235","0.101160169448722","0.0895088763736745","0.11281146252377"
"A little too small","2005","Employed","Couple + C. LE and GT 16","207","0.168564563298086","0.147011759358825","0.190117367237347"
"Just right","2005","Not Employed","1-pers.-HH","1077","0.75105067589786","0.728709409329397","0.773391942466322"
"Just right","2005","Not Employed","(Married) couple without C. ","2704","0.768024371319258","0.754084393069488","0.781964349569029"
"Just right","2005","Not Employed","Single parent ","296","0.727214161606766","0.68329119985442","0.771137123359113"
"Just right","2005","Not Employed","Couple + C. LE 16 ","448","0.623520134705867","0.58691544942254","0.660124819989193"
"Just right","2005","Not Employed","Couple + C. GT 16 ","887","0.791755097366568","0.76757174596285","0.815938448770285"
"Just right","2005","Not Employed","Couple + C. LE and GT 16","391","0.719377705252991","0.681586760502506","0.757168650003477"
"Just right","2005","Employed","1-pers.-HH","1047","0.677267446371131","0.653879322307233","0.70065557043503"
"Just right","2005","Employed","(Married) couple without C. ","2588","0.717112265432176","0.702262641588639","0.731961889275712"
"Just right","2005","Employed","Single parent ","507","0.714813915715022","0.681696255230777","0.747931576199266"
"Just right","2005","Employed","Couple + C. LE 16 ","2130","0.685158665574573","0.668686335948814","0.701630995200332"
"Just right","2005","Employed","Couple + C. GT 16 ","2056","0.799070474834423","0.783587920282353","0.814553029386494"
"Just right","2005","Employed","Couple + C. LE and GT 16","872","0.76733482694536","0.743009173350094","0.791660480540626"
"A little too big","2005","Not Employed","1-pers.-HH","216","0.146654241604645","0.128376289906635","0.164932193302655"
"A little too big","2005","Not Employed","(Married) couple without C. ","527","0.142376078316983","0.130835691353167","0.1539164652808"
"A little too big","2005","Not Employed","Single parent ","32","0.070718288621746","0.0454375877837564","0.0959989894597357"
"A little too big","2005","Not Employed","Couple + C. LE 16 ","25","","",""
"A little too big","2005","Not Employed","Couple + C. GT 16 ","83","0.0819417799228452","0.0656066846740241","0.0982768751716663"
"A little too big","2005","Not Employed","Couple + C. LE and GT 16","23","","",""
"A little too big","2005","Employed","1-pers.-HH","175","0.10325734750414","0.0880347663898428","0.118479928618438"
"A little too big","2005","Employed","(Married) couple without C. ","417","0.112820818077894","0.102390078277436","0.123251557878353"
"A little too big","2005","Employed","Single parent ","75","0.0927257948684353","0.0714508448062551","0.114000744930615"
"A little too big","2005","Employed","Couple + C. LE 16 ","123","0.0381903830188722","0.0313931033458325","0.0449876626919119"
"A little too big","2005","Employed","Couple + C. GT 16 ","252","0.0880361164837498","0.0770877971599207","0.0989844358075788"
"A little too big","2005","Employed","Couple + C. LE and GT 16","54","0.0338152600207509","0.0234090442748137","0.044221475766688"
"Much too big","2005","Not Employed","1-pers.-HH","36","0.0178464974193645","0.0110060599740386","0.0246869348646904"
"Much too big","2005","Not Employed","(Married) couple without C. ","74","0.0199223203024333","0.0153075124424543","0.0245371281624122"
"Much too big","2005","Not Employed","Single parent ","4","","",""
"Much too big","2005","Not Employed","Couple + C. LE 16 ","2","","",""
"Much too big","2005","Not Employed","Couple + C. GT 16 ","12","","",""
"Much too big","2005","Not Employed","Couple + C. LE and GT 16","3","","",""
"Much too big","2005","Employed","1-pers.-HH","22","","",""
"Much too big","2005","Employed","(Married) couple without C. ","60","0.0161891645544319","0.0120283070979512","0.0203500220109126"
"Much too big","2005","Employed","Single parent ","6","","",""
"Much too big","2005","Employed","Couple + C. LE 16 ","5","","",""
"Much too big","2005","Employed","Couple + C. GT 16 ","19","","",""
"Much too big","2005","Employed","Couple + C. LE and GT 16","5","","",""
"Much too small","2006","Not Employed","1-pers.-HH","14","","",""
"Much too small","2006","Not Employed","(Married) couple without C. ","13","","",""
"Much too small","2006","Not Employed","Single parent ","6","","",""
"Much too small","2006","Not Employed","Couple + C. LE 16 ","36","0.0678021075430658","0.0498573302324144","0.0857468848537173"
"Much too small","2006","Not Employed","Couple + C. GT 16 ","14","","",""
"Much too small","2006","Not Employed","Couple + C. LE and GT 16","17","","",""
"Much too small","2006","Employed","1-pers.-HH","37","0.0238278393445144","0.0164800849268169","0.0311755937622119"
"Much too small","2006","Employed","(Married) couple without C. ","31","0.00855831441186824","0.00565766000251012","0.0114589688212264"
"Much too small","2006","Employed","Single parent ","7","","",""
"Much too small","2006","Employed","Couple + C. LE 16 ","97","0.0384359919010595","0.0317426175131114","0.0451293662890077"
"Much too small","2006","Employed","Couple + C. GT 16 ","28","","",""
"Much too small","2006","Employed","Couple + C. LE and GT 16","18","","",""
"A little too small","2006","Not Employed","1-pers.-HH","117","0.0800641706004569","0.0671480218322407","0.092980319368673"
"A little too small","2006","Not Employed","(Married) couple without C. ","225","0.0619643340334579","0.0545004513684031","0.0694282166985127"
"A little too small","2006","Not Employed","Single parent ","55","0.123599396313865","0.0931566078925947","0.154042184735135"
"A little too small","2006","Not Employed","Couple + C. LE 16 ","202","0.288532202163186","0.256192412771264","0.320871991555109"
"A little too small","2006","Not Employed","Couple + C. GT 16 ","115","0.125845147250895","0.106840159974023","0.144850134527766"
"A little too small","2006","Not Employed","Couple + C. LE and GT 16","101","0.215573774037125","0.18111272903689","0.250034819037359"
"A little too small","2006","Employed","1-pers.-HH","241","0.150912237342685","0.133666267921797","0.168158206763573"
"A little too small","2006","Employed","(Married) couple without C. ","487","0.156495363380578","0.145054395737364","0.167936331023793"
"A little too small","2006","Employed","Single parent ","130","0.181282706044648","0.153911058921209","0.208654353168087"
"A little too small","2006","Employed","Couple + C. LE 16 ","734","0.238459423415488","0.223622606403053","0.253296240427923"
"A little too small","2006","Employed","Couple + C. GT 16 ","252","0.107943890793638","0.0960618082444129","0.119825973342862"
"A little too small","2006","Employed","Couple + C. LE and GT 16","160","0.159447364004573","0.13759341930668","0.181301308702466"
"Just right","2006","Not Employed","1-pers.-HH","1223","0.723924593498063","0.702648313714","0.745200873282126"
"Just right","2006","Not Employed","(Married) couple without C. ","3016","0.759702579127073","0.746474993250618","0.772930165003528"
"Just right","2006","Not Employed","Single parent ","342","0.76295137658442","0.723615206799502","0.802287546369339"
"Just right","2006","Not Employed","Couple + C. LE 16 ","482","0.599463027248682","0.564487447267147","0.634438607230218"
"Just right","2006","Not Employed","Couple + C. GT 16 ","923","0.76977169727143","0.745649576606156","0.793893817936704"
"Just right","2006","Not Employed","Couple + C. LE and GT 16","401","0.715899674026418","0.67810623815741","0.753693109895427"
"Just right","2006","Employed","1-pers.-HH","1164","0.700978707444556","0.678921396663095","0.723036018226017"
"Just right","2006","Employed","(Married) couple without C. ","2751","0.690580910769632","0.676024673729918","0.705137147809346"
"Just right","2006","Employed","Single parent ","524","0.677371982120548","0.644158040560497","0.710585923680598"
"Just right","2006","Employed","Couple + C. LE 16 ","2181","0.673612875571558","0.657287669564525","0.68993808157859"
"Just right","2006","Employed","Couple + C. GT 16 ","2078","0.793311104927864","0.777805890237851","0.808816319617876"
"Just right","2006","Employed","Couple + C. LE and GT 16","851","0.785496543491168","0.760993050535686","0.810000036446651"
"A little too big","2006","Not Employed","1-pers.-HH","288","0.155082506237683","0.137854948124869","0.172310064350498"
"A little too big","2006","Not Employed","(Married) couple without C. ","676","0.155573799026216","0.144352753788735","0.166794844263697"
"A little too big","2006","Not Employed","Single parent ","37","0.0817208676842465","0.0563824924846595","0.107059242883834"
"A little too big","2006","Not Employed","Couple + C. LE 16 ","33","0.0432949090709033","0.0287681117750521","0.0578217063667545"
"A little too big","2006","Not Employed","Couple + C. GT 16 ","98","0.0694437652739548","0.0548776714846095","0.0840098590633001"
"A little too big","2006","Not Employed","Couple + C. LE and GT 16","28","","",""
"A little too big","2006","Employed","1-pers.-HH","183","0.106101311176481","0.0912640542367911","0.12093856811617"
"A little too big","2006","Employed","(Married) couple without C. ","550","0.129193323699388","0.118631250001766","0.13975539739701"
"A little too big","2006","Employed","Single parent ","90","0.123445117649577","0.100073849509231","0.146816385789923"
"A little too big","2006","Employed","Couple + C. LE 16 ","151","0.0478404082693107","0.0404095447739889","0.0552712717646325"
"A little too big","2006","Employed","Couple + C. GT 16 ","225","0.0627909973402279","0.0535020957503758","0.07207989893008"
"A little too big","2006","Employed","Couple + C. LE and GT 16","49","0.0360468854683046","0.0249193102313219","0.0471744607052873"
"Much too big","2006","Not Employed","1-pers.-HH","54","0.0279854202974136","0.0201360019974507","0.0358348385973765"
"Much too big","2006","Not Employed","(Married) couple without C. ","78","0.0161468112403361","0.0122447618021275","0.0200488606785448"
"Much too big","2006","Not Employed","Single parent ","9","","",""
"Much too big","2006","Not Employed","Couple + C. LE 16 ","1","","",""
"Much too big","2006","Not Employed","Couple + C. GT 16 ","20","","",""
"Much too big","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"Much too big","2006","Employed","1-pers.-HH","30","0.0181799046917642","0.0117432405102376","0.0246165688732908"
"Much too big","2006","Employed","(Married) couple without C. ","55","0.0151720877385336","0.011322881951276","0.0190212935257912"
"Much too big","2006","Employed","Single parent ","10","","",""
"Much too big","2006","Employed","Couple + C. LE 16 ","6","","",""
"Much too big","2006","Employed","Couple + C. GT 16 ","37","0.0226903104075982","0.0169882243667319","0.0283923964484645"
"Much too big","2006","Employed","Couple + C. LE and GT 16","","","",""
"Much too small","2007","Not Employed","1-pers.-HH","12","","",""
"Much too small","2007","Not Employed","(Married) couple without C. ","5","","",""
"Much too small","2007","Not Employed","Single parent ","9","","",""
"Much too small","2007","Not Employed","Couple + C. LE 16 ","25","","",""
"Much too small","2007","Not Employed","Couple + C. GT 16 ","3","","",""
"Much too small","2007","Not Employed","Couple + C. LE and GT 16","14","","",""
"Much too small","2007","Employed","1-pers.-HH","29","","",""
"Much too small","2007","Employed","(Married) couple without C. ","28","","",""
"Much too small","2007","Employed","Single parent ","16","","",""
"Much too small","2007","Employed","Couple + C. LE 16 ","71","0.0311145083783479","0.0248458338585404","0.0373831828981553"
"Much too small","2007","Employed","Couple + C. GT 16 ","8","","",""
"Much too small","2007","Employed","Couple + C. LE and GT 16","11","","",""
"A little too small","2007","Not Employed","1-pers.-HH","109","0.0796716108300729","0.0664529097843815","0.0928903118757643"
"A little too small","2007","Not Employed","(Married) couple without C. ","210","0.0619901023258449","0.0542947743172462","0.0696854303344435"
"A little too small","2007","Not Employed","Single parent ","75","0.189222960459695","0.152499380641026","0.225946540278364"
"A little too small","2007","Not Employed","Couple + C. LE 16 ","156","0.276248012131559","0.241633075426657","0.310862948836461"
"A little too small","2007","Not Employed","Couple + C. GT 16 ","121","0.108316532437318","0.0903546478169805","0.126278417057655"
"A little too small","2007","Not Employed","Couple + C. LE and GT 16","109","0.203264614607923","0.167705291687366","0.238823937528479"
"A little too small","2007","Employed","1-pers.-HH","263","0.173766309256462","0.15501164472371","0.192520973789214"
"A little too small","2007","Employed","(Married) couple without C. ","462","0.135232410761782","0.124058437990491","0.146406383533073"
"A little too small","2007","Employed","Single parent ","122","0.186045317212281","0.157561512611792","0.21452912181277"
"A little too small","2007","Employed","Couple + C. LE 16 ","677","0.241196628620594","0.22575090478514","0.256642352456048"
"A little too small","2007","Employed","Couple + C. GT 16 ","243","0.0939642339332209","0.0825857244032395","0.105342743463202"
"A little too small","2007","Employed","Couple + C. LE and GT 16","169","0.171705242458794","0.14818976221122","0.195220722706369"
"Just right","2007","Not Employed","1-pers.-HH","1172","0.736105896923904","0.714590440499189","0.757621353348619"
"Just right","2007","Not Employed","(Married) couple without C. ","2847","0.759628453929059","0.745991907690016","0.773265000168102"
"Just right","2007","Not Employed","Single parent ","304","0.697681241219372","0.654621794664293","0.740740687774452"
"Just right","2007","Not Employed","Couple + C. LE 16 ","433","0.625018248323943","0.58754075877705","0.662495737870836"
"Just right","2007","Not Employed","Couple + C. GT 16 ","917","0.794839567311447","0.771500380879277","0.818178753743618"
"Just right","2007","Not Employed","Couple + C. LE and GT 16","341","0.678317164640436","0.637041327794517","0.719593001486355"
"Just right","2007","Employed","1-pers.-HH","1076","0.697485511285024","0.674749422999954","0.720221599570094"
"Just right","2007","Employed","(Married) couple without C. ","2555","0.713253598089246","0.698476522813914","0.728030673364579"
"Just right","2007","Employed","Single parent ","497","0.690288529461668","0.656444467092977","0.72413259183036"
"Just right","2007","Employed","Couple + C. LE 16 ","2057","0.680447466211152","0.663611949256568","0.697282983165736"
"Just right","2007","Employed","Couple + C. GT 16 ","2014","0.816021558400562","0.80091151533741","0.831131601463715"
"Just right","2007","Employed","Couple + C. LE and GT 16","749","0.758604660846737","0.731921221172938","0.785288100520537"
"A little too big","2007","Not Employed","1-pers.-HH","266","0.150412955503726","0.13296228432138","0.167863626686071"
"A little too big","2007","Not Employed","(Married) couple without C. ","631","0.160225623278599","0.148519595686313","0.171931650870885"
"A little too big","2007","Not Employed","Single parent ","41","0.0777942521371057","0.0526814578006173","0.102907046473594"
"A little too big","2007","Not Employed","Couple + C. LE 16 ","26","","",""
"A little too big","2007","Not Employed","Couple + C. GT 16 ","101","0.0829658481534103","0.0670238922172107","0.09890780408961"
"A little too big","2007","Not Employed","Couple + C. LE and GT 16","26","","",""
"A little too big","2007","Employed","1-pers.-HH","178","0.10024313591207","0.0853781340404298","0.115108137783711"
"A little too big","2007","Employed","(Married) couple without C. ","512","0.132054477578993","0.120992308025427","0.143116647132559"
"A little too big","2007","Employed","Single parent ","65","0.0826382741920435","0.0624848223984355","0.102791725985651"
"A little too big","2007","Employed","Couple + C. LE 16 ","140","0.0467176790961732","0.0390984782470202","0.0543368799453263"
"A little too big","2007","Employed","Couple + C. GT 16 ","237","0.0774080178490797","0.0669865419301527","0.0878294937680066"
"A little too big","2007","Employed","Couple + C. LE and GT 16","55","0.0498705695123349","0.0362973407737141","0.0634437982509558"
"Much too big","2007","Not Employed","1-pers.-HH","53","0.0277340944134826","0.019717958068303","0.0357502307586623"
"Much too big","2007","Not Employed","(Married) couple without C. ","79","0.0166487770564471","0.0125655103375209","0.0207320437753732"
"Much too big","2007","Not Employed","Single parent ","8","","",""
"Much too big","2007","Not Employed","Couple + C. LE 16 ","1","","",""
"Much too big","2007","Not Employed","Couple + C. GT 16 ","8","","",""
"Much too big","2007","Not Employed","Couple + C. LE and GT 16","2","","",""
"Much too big","2007","Employed","1-pers.-HH","22","","",""
"Much too big","2007","Employed","(Married) couple without C. ","41","0.00935754551723315","0.00621155830017772","0.0125035327342886"
"Much too big","2007","Employed","Single parent ","17","","",""
"Much too big","2007","Employed","Couple + C. LE 16 ","2","","",""
"Much too big","2007","Employed","Couple + C. GT 16 ","24","","",""
"Much too big","2007","Employed","Couple + C. LE and GT 16","4","","",""
"Much too small","2008","Not Employed","1-pers.-HH","9","","",""
"Much too small","2008","Not Employed","(Married) couple without C. ","12","","",""
"Much too small","2008","Not Employed","Single parent ","9","","",""
"Much too small","2008","Not Employed","Couple + C. LE 16 ","11","","",""
"Much too small","2008","Not Employed","Couple + C. GT 16 ","6","","",""
"Much too small","2008","Not Employed","Couple + C. LE and GT 16","12","","",""
"Much too small","2008","Employed","1-pers.-HH","27","","",""
"Much too small","2008","Employed","(Married) couple without C. ","37","0.0165710059996575","0.0122882247928834","0.0208537872064316"
"Much too small","2008","Employed","Single parent ","12","","",""
"Much too small","2008","Employed","Couple + C. LE 16 ","57","0.0318402475571131","0.0252311058706663","0.0384493892435598"
"Much too small","2008","Employed","Couple + C. GT 16 ","11","","",""
"Much too small","2008","Employed","Couple + C. LE and GT 16","10","","",""
"A little too small","2008","Not Employed","1-pers.-HH","89","0.0746417218170524","0.0615284546430966","0.0877549889910081"
"A little too small","2008","Not Employed","(Married) couple without C. ","196","0.0556136365925345","0.0481859920514505","0.0630412811336185"
"A little too small","2008","Not Employed","Single parent ","69","0.1985973372613","0.160443735088046","0.236750939434554"
"A little too small","2008","Not Employed","Couple + C. LE 16 ","125","0.296424586380973","0.256315214746606","0.336533958015339"
"A little too small","2008","Not Employed","Couple + C. GT 16 ","103","0.0873443908436077","0.0700005541422828","0.104688227544933"
"A little too small","2008","Not Employed","Couple + C. LE and GT 16","89","0.249650542029311","0.208159151167063","0.29114193289156"
"A little too small","2008","Employed","1-pers.-HH","244","0.171343919669798","0.152313116627649","0.190374722711946"
"A little too small","2008","Employed","(Married) couple without C. ","391","0.132536575666054","0.121160999416854","0.143912151915254"
"A little too small","2008","Employed","Single parent ","128","0.197252386600648","0.167982599638766","0.22652217356253"
"A little too small","2008","Employed","Couple + C. LE 16 ","633","0.25772099556092","0.241256750537985","0.274185240583856"
"A little too small","2008","Employed","Couple + C. GT 16 ","225","0.0965174729743488","0.0847763995357465","0.108258546412951"
"A little too small","2008","Employed","Couple + C. LE and GT 16","151","0.180114599415414","0.155174297490798","0.20505490134003"
