"hlf0071_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Much too big","2002","Couple + C. LE 16 ","Female","4","","",""
"Much too big","2002","Couple + C. GT 16 ","Male","12","","",""
"Much too big","2002","Couple + C. GT 16 ","Female","8","","",""
"Much too big","2002","Couple + C. LE and GT 16","Male","3","","",""
"Much too big","2002","Couple + C. LE and GT 16","Female","1","","",""
"Much too small","2003","1-pers.-HH","Male","35","0.028624124764196","0.019449738000139","0.037798511528253"
"Much too small","2003","1-pers.-HH","Female","19","","",""
"Much too small","2003","(Married) couple without C. ","Male","26","","",""
"Much too small","2003","(Married) couple without C. ","Female","24","","",""
"Much too small","2003","Single parent ","Male","3","","",""
"Much too small","2003","Single parent ","Female","15","","",""
"Much too small","2003","Couple + C. LE 16 ","Male","82","0.0377586638055476","0.0297276610273323","0.0457896665837629"
"Much too small","2003","Couple + C. LE 16 ","Female","85","0.0352434133247039","0.0275798886984328","0.042906937950975"
"Much too small","2003","Couple + C. GT 16 ","Male","15","","",""
"Much too small","2003","Couple + C. GT 16 ","Female","16","","",""
"Much too small","2003","Couple + C. LE and GT 16","Male","15","","",""
"Much too small","2003","Couple + C. LE and GT 16","Female","20","","",""
"A little too small","2003","1-pers.-HH","Male","184","0.163970881183845","0.143599928157349","0.18434183421034"
"A little too small","2003","1-pers.-HH","Female","162","0.0999696180318815","0.0857856052930049","0.114153630770758"
"A little too small","2003","(Married) couple without C. ","Male","337","0.0919510857918042","0.0825704477795315","0.101331723804077"
"A little too small","2003","(Married) couple without C. ","Female","348","0.0938820277600868","0.0844611839884478","0.103302871531726"
"A little too small","2003","Single parent ","Male","51","0.166825027580814","0.127822455931526","0.205827599230103"
"A little too small","2003","Single parent ","Female","141","0.203834817050057","0.175399264173275","0.232270369926839"
"A little too small","2003","Couple + C. LE 16 ","Male","521","0.252786141955813","0.234474868320361","0.271097415591264"
"A little too small","2003","Couple + C. LE 16 ","Female","530","0.251000963632722","0.232980787835925","0.269021139429518"
"A little too small","2003","Couple + C. GT 16 ","Male","219","0.121185258742302","0.107130234294047","0.135240283190557"
"A little too small","2003","Couple + C. GT 16 ","Female","199","0.116342910098464","0.101806562989358","0.130879257207569"
"A little too small","2003","Couple + C. LE and GT 16","Male","184","0.242292299372117","0.214843027867932","0.269741570876303"
"A little too small","2003","Couple + C. LE and GT 16","Female","170","0.223387912007863","0.19623628973384","0.250539534281886"
"Just right","2003","1-pers.-HH","Male","849","0.66973560894997","0.643859447596042","0.695611770303898"
"Just right","2003","1-pers.-HH","Female","1268","0.73266054686821","0.711732946097163","0.753588147639257"
"Just right","2003","(Married) couple without C. ","Male","2708","0.747832667389677","0.733735042418094","0.761930292361259"
"Just right","2003","(Married) couple without C. ","Female","2733","0.747481757109449","0.733448681111524","0.761514833107375"
"Just right","2003","Single parent ","Male","251","0.690364848484675","0.641996751901948","0.738732945067402"
"Just right","2003","Single parent ","Female","557","0.687191734192817","0.654465278316549","0.719918190069085"
"Just right","2003","Couple + C. LE 16 ","Male","1468","0.663314590117222","0.643403667420226","0.683225512814217"
"Just right","2003","Couple + C. LE 16 ","Female","1505","0.655426211696134","0.635675455813708","0.67517696757856"
"Just right","2003","Couple + C. GT 16 ","Male","1632","0.781259496710758","0.763455385439844","0.799063607981673"
"Just right","2003","Couple + C. GT 16 ","Female","1450","0.769365553059041","0.750268256352763","0.78846284976532"
"Just right","2003","Couple + C. LE and GT 16","Male","693","0.69523394236852","0.665745016841715","0.724722867895325"
"Just right","2003","Couple + C. LE and GT 16","Female","671","0.70773639473392","0.678088967682957","0.737383821784884"
"A little too big","2003","1-pers.-HH","Male","170","0.124177341870745","0.106032777415639","0.14232190632585"
"A little too big","2003","1-pers.-HH","Female","223","0.132331262515309","0.116308229992951","0.148354295037666"
"A little too big","2003","(Married) couple without C. ","Male","530","0.140738366990498","0.129449033856651","0.152027700124346"
"A little too big","2003","(Married) couple without C. ","Female","533","0.139717342448136","0.128519046491983","0.150915638404289"
"A little too big","2003","Single parent ","Male","33","0.0854497039989088","0.0562045702812462","0.114694837716571"
"A little too big","2003","Single parent ","Female","45","0.0667259984345507","0.0491113886654054","0.0843406082036961"
"A little too big","2003","Couple + C. LE 16 ","Male","91","0.0447448093152192","0.036034160660931","0.0534554579695075"
"A little too big","2003","Couple + C. LE 16 ","Female","102","0.0570530742379549","0.0474133668876808","0.066692781588229"
"A little too big","2003","Couple + C. GT 16 ","Male","189","0.0793558653837152","0.0677147805831045","0.090996950184326"
"A little too big","2003","Couple + C. GT 16 ","Female","188","0.0908072178426042","0.077780601728499","0.103833833956709"
"A little too big","2003","Couple + C. LE and GT 16","Male","42","0.0438026392862474","0.0306916918388613","0.0569135867336335"
"A little too big","2003","Couple + C. LE and GT 16","Female","42","0.0411202932761886","0.0281761282466772","0.0540644583057001"
"Much too big","2003","1-pers.-HH","Male","31","0.0134920432312449","0.00714448873371554","0.0198395977287742"
"Much too big","2003","1-pers.-HH","Female","46","0.0242167639053069","0.0169478212705374","0.0314857065400764"
"Much too big","2003","(Married) couple without C. ","Male","44","0.0115159427784918","0.0080522935116408","0.0149795920453427"
"Much too big","2003","(Married) couple without C. ","Female","44","0.0116964603315869","0.00822366970623179","0.015169250956942"
"Much too big","2003","Single parent ","Male","13","","",""
"Much too big","2003","Single parent ","Female","13","","",""
"Much too big","2003","Couple + C. LE 16 ","Male","2","","",""
"Much too big","2003","Couple + C. LE 16 ","Female","2","","",""
"Much too big","2003","Couple + C. GT 16 ","Male","16","","",""
"Much too big","2003","Couple + C. GT 16 ","Female","16","","",""
"Much too big","2003","Couple + C. LE and GT 16","Male","2","","",""
"Much too big","2003","Couple + C. LE and GT 16","Female","1","","",""
"Much too small","2004","1-pers.-HH","Male","36","0.0273650441636053","0.0182587942228406","0.03647129410437"
"Much too small","2004","1-pers.-HH","Female","17","","",""
"Much too small","2004","(Married) couple without C. ","Male","24","","",""
"Much too small","2004","(Married) couple without C. ","Female","26","","",""
"Much too small","2004","Single parent ","Male","4","","",""
"Much too small","2004","Single parent ","Female","13","","",""
"Much too small","2004","Couple + C. LE 16 ","Male","67","0.0397075399207943","0.0311474181241774","0.0482676617174113"
"Much too small","2004","Couple + C. LE 16 ","Female","73","0.0427408490941486","0.0340039714458035","0.0514777267424937"
"Much too small","2004","Couple + C. GT 16 ","Male","11","","",""
"Much too small","2004","Couple + C. GT 16 ","Female","12","","",""
"Much too small","2004","Couple + C. LE and GT 16","Male","17","","",""
"Much too small","2004","Couple + C. LE and GT 16","Female","21","","",""
"A little too small","2004","1-pers.-HH","Male","165","0.145240772071839","0.125574016227244","0.164907527916435"
"A little too small","2004","1-pers.-HH","Female","136","0.0918211384919467","0.0780737479338342","0.105568529050059"
"A little too small","2004","(Married) couple without C. ","Male","327","0.0885670380253014","0.0792911792989965","0.0978428967516064"
"A little too small","2004","(Married) couple without C. ","Female","338","0.0833532555401729","0.0744115949179462","0.0922949161623996"
"A little too small","2004","Single parent ","Male","40","0.118082323016313","0.0842258397218319","0.151938806310794"
"A little too small","2004","Single parent ","Female","126","0.18276498272078","0.155031867515354","0.210498097926205"
"A little too small","2004","Couple + C. LE 16 ","Male","468","0.24233998944035","0.223555844997836","0.261124133882865"
"A little too small","2004","Couple + C. LE 16 ","Female","462","0.227088801697086","0.208992802145139","0.245184801249034"
"A little too small","2004","Couple + C. GT 16 ","Male","219","0.113892648545829","0.100110478476649","0.127674818615009"
"A little too small","2004","Couple + C. GT 16 ","Female","189","0.104217113668115","0.0903464884254896","0.11808773891074"
"A little too small","2004","Couple + C. LE and GT 16","Male","174","0.224982818476557","0.197747368327758","0.252218268625357"
"A little too small","2004","Couple + C. LE and GT 16","Female","167","0.214388226214158","0.187288519291763","0.241487933136552"
"Just right","2004","1-pers.-HH","Male","845","0.703314699927885","0.677817680525688","0.728811719330081"
"Just right","2004","1-pers.-HH","Female","1283","0.753853387912292","0.73334631778666","0.774360458037924"
"Just right","2004","(Married) couple without C. ","Male","2693","0.756428304009715","0.742414598223032","0.770442009796398"
"Just right","2004","(Married) couple without C. ","Female","2738","0.760479502903806","0.746673403452776","0.774285602354836"
"Just right","2004","Single parent ","Male","250","0.72895361112313","0.682319131370405","0.775588090875855"
"Just right","2004","Single parent ","Female","538","0.724685918056853","0.692632983178313","0.756738852935393"
"Just right","2004","Couple + C. LE 16 ","Male","1355","0.661120639103637","0.640371283614613","0.681869994592662"
"Just right","2004","Couple + C. LE 16 ","Female","1403","0.662102188501017","0.641671870860694","0.682532506141341"
"Just right","2004","Couple + C. GT 16 ","Male","1613","0.772764358769259","0.754584589983236","0.790944127555283"
"Just right","2004","Couple + C. GT 16 ","Female","1464","0.772130384956061","0.753088336413799","0.791172433498324"
"Just right","2004","Couple + C. LE and GT 16","Male","677","0.710654309298358","0.681078140094758","0.740230478501958"
"Just right","2004","Couple + C. LE and GT 16","Female","662","0.718454541953754","0.688756073940221","0.748153009967287"
"A little too big","2004","1-pers.-HH","Male","156","0.10754648297441","0.0902539958233068","0.124838970125513"
"A little too big","2004","1-pers.-HH","Female","222","0.127524107392455","0.111644633710577","0.143403581074333"
"A little too big","2004","(Married) couple without C. ","Male","517","0.137996502008535","0.126736350013","0.14925665400407"
"A little too big","2004","(Married) couple without C. ","Female","527","0.137582184258939","0.126439345181787","0.148725023336091"
"A little too big","2004","Single parent ","Male","47","0.123621013470851","0.089088554440761","0.158153472500941"
"A little too big","2004","Single parent ","Female","64","0.0693268431252024","0.0510993063341696","0.0875543799162352"
"A little too big","2004","Couple + C. LE 16 ","Male","105","0.0538889296300522","0.0439905858148759","0.0637872734452285"
"A little too big","2004","Couple + C. LE 16 ","Female","115","0.0633081256085116","0.0527897658271736","0.0738264853898495"
"A little too big","2004","Couple + C. GT 16 ","Male","178","0.0964806464122539","0.083671640657334","0.109289652167174"
"A little too big","2004","Couple + C. GT 16 ","Female","183","0.108581472323487","0.0944579237355259","0.122705020911449"
"A little too big","2004","Couple + C. LE and GT 16","Male","33","0.0380084752992519","0.0255366487315376","0.0504803018669663"
"A little too big","2004","Couple + C. LE and GT 16","Female","29","","",""
"Much too big","2004","1-pers.-HH","Male","31","0.0165330008622609","0.00941558580679976","0.0236504159177219"
"Much too big","2004","1-pers.-HH","Female","37","0.0189044178801522","0.0124210516559228","0.0253877841043815"
"Much too big","2004","(Married) couple without C. ","Male","43","0.00931480075189543","0.00617855329613571","0.0124510482076551"
"Much too big","2004","(Married) couple without C. ","Female","42","0.00925815759556574","0.00616003616464268","0.0123562790264888"
"Much too big","2004","Single parent ","Male","8","","",""
"Much too big","2004","Single parent ","Female","5","","",""
"Much too big","2004","Couple + C. LE 16 ","Male","4","","",""
"Much too big","2004","Couple + C. LE 16 ","Female","6","","",""
"Much too big","2004","Couple + C. GT 16 ","Male","20","","",""
"Much too big","2004","Couple + C. GT 16 ","Female","16","","",""
"Much too big","2004","Couple + C. LE and GT 16","Male","2","","",""
"Much too big","2004","Couple + C. LE and GT 16","Female","2","","",""
"Much too small","2005","1-pers.-HH","Male","31","0.0218150428284513","0.013736336965745","0.0298937486911576"
"Much too small","2005","1-pers.-HH","Female","14","","",""
"Much too small","2005","(Married) couple without C. ","Male","18","","",""
"Much too small","2005","(Married) couple without C. ","Female","22","","",""
"Much too small","2005","Single parent ","Male","1","","",""
"Much too small","2005","Single parent ","Female","16","","",""
"Much too small","2005","Couple + C. LE 16 ","Male","49","0.0263291198082572","0.0189792606349033","0.0336789789816112"
"Much too small","2005","Couple + C. LE 16 ","Female","51","0.0272188442045224","0.0199098598299839","0.0345278285790609"
"Much too small","2005","Couple + C. GT 16 ","Male","7","","",""
"Much too small","2005","Couple + C. GT 16 ","Female","11","","",""
"Much too small","2005","Couple + C. LE and GT 16","Male","17","","",""
"Much too small","2005","Couple + C. LE and GT 16","Female","16","","",""
"A little too small","2005","1-pers.-HH","Male","198","0.172629260514849","0.151728573814476","0.193529947215222"
"A little too small","2005","1-pers.-HH","Female","158","0.100818415517243","0.08658103320962","0.115055797824865"
"A little too small","2005","(Married) couple without C. ","Male","320","0.102934912587898","0.0928634254529742","0.113006399722821"
"A little too small","2005","(Married) couple without C. ","Female","326","0.0980281517776202","0.0882590193752164","0.107797284180024"
"A little too small","2005","Single parent ","Male","41","0.126097303305426","0.0909153881276594","0.161279218483193"
"A little too small","2005","Single parent ","Female","131","0.189897981294706","0.162140475429898","0.217655487159514"
"A little too small","2005","Couple + C. LE 16 ","Male","440","0.258631431258959","0.238530670569158","0.278732191948761"
"A little too small","2005","Couple + C. LE 16 ","Female","454","0.25202362876765","0.232521627131613","0.271525630403687"
"A little too small","2005","Couple + C. GT 16 ","Male","173","0.0986876293922696","0.0853368672400514","0.112038391544488"
"A little too small","2005","Couple + C. GT 16 ","Female","156","0.11064329205447","0.0958998517004971","0.125386732408443"
"A little too small","2005","Couple + C. LE and GT 16","Male","164","0.184154032130062","0.158248437386801","0.210059626873322"
"A little too small","2005","Couple + C. LE and GT 16","Female","157","0.170135159392886","0.144755092412885","0.195515226372887"
"Just right","2005","1-pers.-HH","Male","850","0.683270507258273","0.657543227945077","0.708997786571469"
"Just right","2005","1-pers.-HH","Female","1274","0.737594191388006","0.71679090358192","0.758397479194092"
"Just right","2005","(Married) couple without C. ","Male","2619","0.739322262276391","0.724772056398312","0.753872468154471"
"Just right","2005","(Married) couple without C. ","Female","2673","0.748130716884028","0.733869373291794","0.762392060476262"
"Just right","2005","Single parent ","Male","266","0.803693685374039","0.76159704367308","0.845790327074997"
"Just right","2005","Single parent ","Female","537","0.678561090329666","0.64550936700298","0.711612813656351"
"Just right","2005","Couple + C. LE 16 ","Male","1263","0.677207229123864","0.655744870401763","0.698669587845965"
"Just right","2005","Couple + C. LE 16 ","Female","1315","0.670056045973584","0.648936223106314","0.691175868840854"
"Just right","2005","Couple + C. GT 16 ","Male","1551","0.807431302918144","0.789779760050189","0.825082845786099"
"Just right","2005","Couple + C. GT 16 ","Female","1392","0.784384798280114","0.765056101518802","0.803713495041426"
"Just right","2005","Couple + C. LE and GT 16","Male","638","0.752214426781138","0.723360315451683","0.781068538110594"
"Just right","2005","Couple + C. LE and GT 16","Female","625","0.752439904847287","0.723287910192602","0.781591899501972"
"A little too big","2005","1-pers.-HH","Male","149","0.106054748013908","0.0890263500810673","0.12308314594675"
"A little too big","2005","1-pers.-HH","Female","242","0.139308867988152","0.122935065134533","0.15568267084177"
"A little too big","2005","(Married) couple without C. ","Male","472","0.129183297147858","0.118066828881925","0.140299765413792"
"A little too big","2005","(Married) couple without C. ","Female","472","0.12723520746971","0.116287167926139","0.13818324701328"
"A little too big","2005","Single parent ","Male","31","0.0661123472440469","0.0397779341991801","0.0924467602889138"
"A little too big","2005","Single parent ","Female","76","0.094087278440635","0.0734259119425716","0.114748644938698"
"A little too big","2005","Couple + C. LE 16 ","Male","69","0.0351099700310862","0.0266609002778418","0.0435590397843305"
"A little too big","2005","Couple + C. LE 16 ","Female","79","0.0443580757015494","0.0351100598616224","0.0536060915414765"
"A little too big","2005","Couple + C. GT 16 ","Male","171","0.0830680300335597","0.0707136047334945","0.0954224553336249"
"A little too big","2005","Couple + C. GT 16 ","Female","164","0.0898791659026261","0.0764367494845355","0.103321582320717"
"A little too big","2005","Couple + C. LE and GT 16","Male","38","0.0333645869630829","0.0213620488793368","0.0453671250468291"
"A little too big","2005","Couple + C. LE and GT 16","Female","39","0.0420537844811468","0.0284967359531544","0.0556108330091393"
"Much too big","2005","1-pers.-HH","Male","28","","",""
"Much too big","2005","1-pers.-HH","Female","30","0.0156032218555085","0.00974280181415815","0.0214636418968588"
"Much too big","2005","(Married) couple without C. ","Male","68","0.0190427222990542","0.0145128095334847","0.0235726350646237"
"Much too big","2005","(Married) couple without C. ","Female","66","0.0171951551524713","0.0129242415033593","0.0214660688015833"
"Much too big","2005","Single parent ","Male","3","","",""
"Much too big","2005","Single parent ","Female","7","","",""
"Much too big","2005","Couple + C. LE 16 ","Male","2","","",""
"Much too big","2005","Couple + C. LE 16 ","Female","5","","",""
"Much too big","2005","Couple + C. GT 16 ","Male","15","","",""
"Much too big","2005","Couple + C. GT 16 ","Female","16","","",""
"Much too big","2005","Couple + C. LE and GT 16","Male","3","","",""
"Much too big","2005","Couple + C. LE and GT 16","Female","5","","",""
"Much too small","2006","1-pers.-HH","Male","31","0.025631833175942","0.0174294565720321","0.033834209779852"
"Much too small","2006","1-pers.-HH","Female","20","","",""
"Much too small","2006","(Married) couple without C. ","Male","19","","",""
"Much too small","2006","(Married) couple without C. ","Female","25","","",""
"Much too small","2006","Single parent ","Male","3","","",""
"Much too small","2006","Single parent ","Female","10","","",""
"Much too small","2006","Couple + C. LE 16 ","Male","65","0.0427000451045973","0.0336542074383939","0.0517458827708006"
"Much too small","2006","Couple + C. LE 16 ","Female","68","0.0462920252414529","0.0370926140728409","0.0554914364100649"
"Much too small","2006","Couple + C. GT 16 ","Male","19","","",""
"Much too small","2006","Couple + C. GT 16 ","Female","23","","",""
"Much too small","2006","Couple + C. LE and GT 16","Male","18","","",""
"Much too small","2006","Couple + C. LE and GT 16","Female","17","","",""
"A little too small","2006","1-pers.-HH","Male","202","0.148078703434471","0.129644075897415","0.166513330971527"
"A little too small","2006","1-pers.-HH","Female","156","0.0884075091331493","0.0757258034193017","0.101089214846997"
"A little too small","2006","(Married) couple without C. ","Male","351","0.10834920295732","0.0986004776477363","0.118097928266904"
"A little too small","2006","(Married) couple without C. ","Female","361","0.105806414836076","0.0962467631215742","0.115366066550579"
"A little too small","2006","Single parent ","Male","42","0.114289685000102","0.0812396091024486","0.147339760897756"
"A little too small","2006","Single parent ","Female","143","0.181237069049286","0.15540127839865","0.207072859699923"
"A little too small","2006","Couple + C. LE 16 ","Male","460","0.247397131538015","0.228091195268621","0.266703067807408"
"A little too small","2006","Couple + C. LE 16 ","Female","476","0.25008211934525","0.231121723179486","0.269042515511015"
"A little too small","2006","Couple + C. GT 16 ","Male","186","0.109090792601831","0.0953935759531083","0.122788009250554"
"A little too small","2006","Couple + C. GT 16 ","Female","181","0.118974073403192","0.104017491674668","0.133930655131715"
"A little too small","2006","Couple + C. LE and GT 16","Male","132","0.179099203832947","0.153013580982974","0.20518482668292"
"A little too small","2006","Couple + C. LE and GT 16","Female","129","0.177274034717608","0.150727080963583","0.203820988471633"
"Just right","2006","1-pers.-HH","Male","983","0.692036678873383","0.668075819949428","0.715997537797337"
"Just right","2006","1-pers.-HH","Female","1404","0.72909670684801","0.70924341921618","0.74894999447984"
"Just right","2006","(Married) couple without C. ","Male","2853","0.724239962820021","0.710223304754196","0.738256620885846"
"Just right","2006","(Married) couple without C. ","Female","2914","0.729218801612911","0.715408331024083","0.743029272201739"
"Just right","2006","Single parent ","Male","255","0.733559880819839","0.68763577729385","0.779483984345828"
"Just right","2006","Single parent ","Female","611","0.696766927596334","0.665938512141967","0.727595343050702"
"Just right","2006","Couple + C. LE 16 ","Male","1306","0.669120851852028","0.648068647105681","0.690173056598374"
"Just right","2006","Couple + C. LE 16 ","Female","1357","0.64710323087031","0.626180910029347","0.668025551711272"
"Just right","2006","Couple + C. GT 16 ","Male","1599","0.79825020765832","0.780618368270833","0.815882047045808"
"Just right","2006","Couple + C. GT 16 ","Female","1402","0.770685617025128","0.751264861864439","0.790106372185816"
"Just right","2006","Couple + C. LE and GT 16","Male","637","0.75821354083526","0.729084861100441","0.787342220570078"
"Just right","2006","Couple + C. LE and GT 16","Female","615","0.766801988210266","0.737407319930719","0.796196656489812"
"A little too big","2006","1-pers.-HH","Male","177","0.110942067603177","0.0946415465665494","0.127242588639805"
"A little too big","2006","1-pers.-HH","Female","294","0.147012812496833","0.131193719795538","0.162831905198128"
"A little too big","2006","(Married) couple without C. ","Male","616","0.14551405228703","0.134454373797464","0.156573730776597"
"A little too big","2006","(Married) couple without C. ","Female","610","0.14040174440965","0.129604714359053","0.151198774460248"
"A little too big","2006","Single parent ","Male","47","0.128400253296413","0.0936494714607256","0.163151035132101"
"A little too big","2006","Single parent ","Female","80","0.0995174047688292","0.0794400571621933","0.119594752375465"
"A little too big","2006","Couple + C. LE 16 ","Male","85","0.0394507546609627","0.0307411572887185","0.0481603520332069"
"A little too big","2006","Couple + C. LE 16 ","Female","99","0.0548446550486326","0.0448764265553613","0.064812883541904"
"A little too big","2006","Couple + C. GT 16 ","Male","157","0.0611539098594344","0.0506262736733364","0.0716815460455323"
"A little too big","2006","Couple + C. GT 16 ","Female","166","0.0694892803988982","0.0577421595674889","0.0812364012303076"
"A little too big","2006","Couple + C. LE and GT 16","Male","43","0.0404589089161818","0.0270544923161634","0.0538633255162002"
"A little too big","2006","Couple + C. LE and GT 16","Female","34","0.0327486952034967","0.0203769436672219","0.0451204467397715"
"Much too big","2006","1-pers.-HH","Male","33","0.0233107169130273","0.015479227690636","0.0311422061354185"
"Much too big","2006","1-pers.-HH","Female","51","0.0230462486268677","0.0163432389257402","0.0297492583279952"
"Much too big","2006","(Married) couple without C. ","Male","66","0.0155173794243421","0.0116407812354224","0.0193939776132619"
"Much too big","2006","(Married) couple without C. ","Female","67","0.0158486478686121","0.0119671678896884","0.0197301278475359"
"Much too big","2006","Single parent ","Male","9","","",""
"Much too big","2006","Single parent ","Female","10","","",""
"Much too big","2006","Couple + C. LE 16 ","Male","3","","",""
"Much too big","2006","Couple + C. LE 16 ","Female","4","","",""
"Much too big","2006","Couple + C. GT 16 ","Male","29","","",""
"Much too big","2006","Couple + C. GT 16 ","Female","28","","",""
"Much too big","2006","Couple + C. LE and GT 16","Male","","","",""
"Much too big","2006","Couple + C. LE and GT 16","Female","","","",""
"Much too small","2007","1-pers.-HH","Male","29","","",""
"Much too small","2007","1-pers.-HH","Female","12","","",""
"Much too small","2007","(Married) couple without C. ","Male","15","","",""
"Much too small","2007","(Married) couple without C. ","Female","18","","",""
"Much too small","2007","Single parent ","Male","5","","",""
"Much too small","2007","Single parent ","Female","20","","",""
"Much too small","2007","Couple + C. LE 16 ","Male","47","0.0360594779418667","0.0273194622364683","0.0447994936472651"
"Much too small","2007","Couple + C. LE 16 ","Female","49","0.0338592023696743","0.0255950607318222","0.0421233440075264"
"Much too small","2007","Couple + C. GT 16 ","Male","4","","",""
"Much too small","2007","Couple + C. GT 16 ","Female","7","","",""
"Much too small","2007","Couple + C. LE and GT 16","Male","13","","",""
"Much too small","2007","Couple + C. LE and GT 16","Female","12","","",""
"A little too small","2007","1-pers.-HH","Male","202","0.169839532751885","0.149689739541827","0.189989325961944"
"A little too small","2007","1-pers.-HH","Female","170","0.0928727372980624","0.0796320516374706","0.106113422958654"
"A little too small","2007","(Married) couple without C. ","Male","333","0.0979525883416242","0.0883343203021193","0.107570856381129"
"A little too small","2007","(Married) couple without C. ","Female","339","0.0963468930884109","0.0868406639406386","0.105853122236183"
"A little too small","2007","Single parent ","Male","53","0.159217248325857","0.120665241031637","0.197769255620076"
"A little too small","2007","Single parent ","Female","144","0.199754387555039","0.172186580208827","0.227322194901252"
"A little too small","2007","Couple + C. LE 16 ","Male","404","0.248465425415851","0.228207972341853","0.268722878489848"
"A little too small","2007","Couple + C. LE 16 ","Female","429","0.248082677215022","0.22834834456131","0.267817009868733"
"A little too small","2007","Couple + C. GT 16 ","Male","191","0.0942973096464933","0.0812795006654378","0.107315118627549"
"A little too small","2007","Couple + C. GT 16 ","Female","173","0.10323657050188","0.0889400880366048","0.117533052967156"
"A little too small","2007","Couple + C. LE and GT 16","Male","146","0.193164882502637","0.164930089642844","0.22139967536243"
"A little too small","2007","Couple + C. LE and GT 16","Female","132","0.168853528605284","0.141659210090864","0.196047847119703"
"Just right","2007","1-pers.-HH","Male","916","0.687406056765166","0.66253082516586","0.712281288364472"
"Just right","2007","1-pers.-HH","Female","1332","0.739962908371937","0.719952549934674","0.7599732668092"
"Just right","2007","(Married) couple without C. ","Male","2689","0.738124516166059","0.723898396038281","0.752350636293837"
"Just right","2007","(Married) couple without C. ","Female","2713","0.736565315155746","0.722373738147674","0.750756892163817"
"Just right","2007","Single parent ","Male","242","0.723545123585535","0.676419731180769","0.770670515990301"
"Just right","2007","Single parent ","Female","559","0.679581799391943","0.647406553931932","0.711757044851953"
"Just right","2007","Couple + C. LE 16 ","Male","1217","0.673781162332482","0.651803002508061","0.695759322156903"
"Just right","2007","Couple + C. LE 16 ","Female","1273","0.66461240847209","0.643040086301335","0.686184730642845"
"Just right","2007","Couple + C. GT 16 ","Male","1553","0.819168736620738","0.802024472158085","0.83631300108339"
"Just right","2007","Couple + C. GT 16 ","Female","1378","0.797890011904796","0.779021447029736","0.816758576779856"
"Just right","2007","Couple + C. LE and GT 16","Male","545","0.723130505244922","0.691128733892501","0.755132276597342"
"Just right","2007","Couple + C. LE and GT 16","Female","545","0.743424737817234","0.711721017965535","0.775128457668933"
"A little too big","2007","1-pers.-HH","Male","156","0.104327444108326","0.0879236581517089","0.120731230064943"
"A little too big","2007","1-pers.-HH","Female","288","0.141795049402299","0.125881821429163","0.157708277375435"
"A little too big","2007","(Married) couple without C. ","Male","571","0.147022322635441","0.135563639564452","0.158481005706431"
"A little too big","2007","(Married) couple without C. ","Female","572","0.14636070906549","0.134972957105532","0.157748461025448"
"A little too big","2007","Single parent ","Male","37","0.0911446546838699","0.0608181033272713","0.121471206040469"
"A little too big","2007","Single parent ","Female","69","0.0761629095353454","0.0578729867911026","0.0944528322795882"
"A little too big","2007","Couple + C. LE 16 ","Male","79","0.0412550985339921","0.0319318400522378","0.0505783570157464"
"A little too big","2007","Couple + C. LE 16 ","Female","87","0.0527137872288382","0.0425034074208155","0.0629241670368609"
"A little too big","2007","Couple + C. GT 16 ","Male","172","0.0732475821433716","0.0616418130635329","0.0848533512232102"
"A little too big","2007","Couple + C. GT 16 ","Female","166","0.0862407079431256","0.0730506857424652","0.0994307301437861"
"A little too big","2007","Couple + C. LE and GT 16","Male","45","0.0438230858233785","0.0291828279260215","0.0584633437207355"
"A little too big","2007","Couple + C. LE and GT 16","Female","36","0.0436133165124057","0.0287877723202","0.0584388607046113"
"Much too big","2007","1-pers.-HH","Male","31","0.0174574745792268","0.0104293967302884","0.0244855524281651"
"Much too big","2007","1-pers.-HH","Female","44","0.0205758685446973","0.0141000192840364","0.0270517178053583"
"Much too big","2007","(Married) couple without C. ","Male","61","0.0132009606711757","0.00950785815986829","0.016894063182483"
"Much too big","2007","(Married) couple without C. ","Female","59","0.0130918587116365","0.00942978088982184","0.0167539365334512"
"Much too big","2007","Single parent ","Male","9","","",""
"Much too big","2007","Single parent ","Female","16","","",""
"Much too big","2007","Couple + C. LE 16 ","Male","1","","",""
"Much too big","2007","Couple + C. LE 16 ","Female","2","","",""
"Much too big","2007","Couple + C. GT 16 ","Male","16","","",""
"Much too big","2007","Couple + C. GT 16 ","Female","16","","",""
"Much too big","2007","Couple + C. LE and GT 16","Male","2","","",""
"Much too big","2007","Couple + C. LE and GT 16","Female","4","","",""
"Much too small","2008","1-pers.-HH","Male","21","","",""
"Much too small","2008","1-pers.-HH","Female","15","","",""
"Much too small","2008","(Married) couple without C. ","Male","24","","",""
"Much too small","2008","(Married) couple without C. ","Female","25","","",""
"Much too small","2008","Single parent ","Male","5","","",""
"Much too small","2008","Single parent ","Female","16","","",""
"Much too small","2008","Couple + C. LE 16 ","Male","34","0.0327590450085684","0.0239314879945222","0.0415866020226146"
"Much too small","2008","Couple + C. LE 16 ","Female","34","0.0274891949454226","0.0195927880396406","0.0353856018512045"
"Much too small","2008","Couple + C. GT 16 ","Male","10","","",""
"Much too small","2008","Couple + C. GT 16 ","Female","7","","",""
"Much too small","2008","Couple + C. LE and GT 16","Male","9","","",""
"Much too small","2008","Couple + C. LE and GT 16","Female","13","","",""
"A little too small","2008","1-pers.-HH","Male","179","0.15113047851271","0.131584845740871","0.170676111284549"
