"hlf0071_h","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Just right","2017","Part Time","Urban Area","3540","0.703231055549547","0.690762740369409","0.715699370729686"
"Just right","2017","Part Time","Rural Area","1891","0.691766749077366","0.674149098955565","0.709384399199168"
"Just right","2017","Not Working","Urban Area","5540","0.710170268290432","0.7005728163264","0.719767720254464"
"Just right","2017","Not Working","Rural Area","3080","0.711750222781826","0.698434630020558","0.725065815543093"
"A little too big","2017","Full Time","Urban Area","598","0.0963708678276114","0.0893021475340829","0.10343958812114"
"A little too big","2017","Full Time","Rural Area","459","0.149930448198455","0.138498076017398","0.161362820379512"
"A little too big","2017","Part Time","Urban Area","463","0.102775174452951","0.0944872787439701","0.111063070161933"
"A little too big","2017","Part Time","Rural Area","310","0.155170325699541","0.14135639376728","0.168984257631801"
"A little too big","2017","Not Working","Urban Area","840","0.137256618829381","0.129976965418413","0.144536272240349"
"A little too big","2017","Not Working","Rural Area","478","0.167814267598392","0.156828338745262","0.178800196451522"
"Much too big","2017","Full Time","Urban Area","50","0.00883567825350802","0.00659403975283968","0.0110773167541764"
"Much too big","2017","Full Time","Rural Area","43","0.0129494934213083","0.00932906236175752","0.0165699244808591"
"Much too big","2017","Part Time","Urban Area","47","0.0141186363169854","0.0108986188349889","0.0173386537989818"
"Much too big","2017","Part Time","Rural Area","40","0.0212022467180367","0.0157060050567672","0.0266984883793063"
"Much too big","2017","Not Working","Urban Area","137","0.0266936677648247","0.023283842405132","0.0301034931245174"
"Much too big","2017","Not Working","Rural Area","79","0.0317819999138579","0.0266250917713437","0.036938908056372"
"Much too small","2018","Full Time","Urban Area","187","0.0207393963159369","0.0172719767078735","0.0242068159240003"
"Much too small","2018","Full Time","Rural Area","53","0.00805342553725174","0.0051186516608206","0.0109881994136829"
"Much too small","2018","Part Time","Urban Area","204","0.0267683873294892","0.022358878521624","0.0311778961373545"
"Much too small","2018","Part Time","Rural Area","57","0.0171611579035013","0.0122368600545529","0.0220854557524498"
"Much too small","2018","Not Working","Urban Area","559","0.0200021571180925","0.0169353160152079","0.0230689982209771"
"Much too small","2018","Not Working","Rural Area","172","0.0168934307358118","0.0128982149249233","0.0208886465467003"
"A little too small","2018","Full Time","Urban Area","1130","0.160562588671665","0.151630036838945","0.169495140504385"
"A little too small","2018","Full Time","Rural Area","455","0.116010988975259","0.105495894536884","0.126526083413635"
"A little too small","2018","Part Time","Urban Area","929","0.161698658164553","0.151640364863579","0.171756951465526"
"A little too small","2018","Part Time","Rural Area","361","0.132706646188015","0.11984314443244","0.145570147943589"
"A little too small","2018","Not Working","Urban Area","1283","0.0873303015549021","0.0811461575523224","0.0935144455574818"
"A little too small","2018","Not Working","Rural Area","493","0.0665643623104167","0.058836771920928","0.0742919526999054"
"Just right","2018","Full Time","Urban Area","4511","0.705785159822063","0.694697809945003","0.716872509699124"
"Just right","2018","Full Time","Rural Area","2588","0.707036678540683","0.6920926469399","0.721980710141465"
"Just right","2018","Part Time","Urban Area","3508","0.684469609805719","0.671773557898524","0.697165661712915"
"Just right","2018","Part Time","Rural Area","1895","0.680983413146594","0.663310637542037","0.698656188751152"
"Just right","2018","Not Working","Urban Area","5271","0.737749331830353","0.728114303139027","0.747384360521679"
"Just right","2018","Not Working","Rural Area","2791","0.713285100889478","0.699265433058756","0.7273047687202"
"A little too big","2018","Full Time","Urban Area","609","0.102907265678262","0.0955146029509396","0.110299928405584"
"A little too big","2018","Full Time","Rural Area","432","0.160370198115056","0.148321338751817","0.172419057478296"
"A little too big","2018","Part Time","Urban Area","459","0.11374540041528","0.105071445111958","0.122419355718603"
"A little too big","2018","Part Time","Rural Area","322","0.152682247925173","0.139044354587294","0.166320141263051"
"A little too big","2018","Not Working","Urban Area","767","0.13201036062048","0.124595524147637","0.139425197093324"
"A little too big","2018","Not Working","Rural Area","470","0.170613765663258","0.158951942204709","0.182275589121808"
"Much too big","2018","Full Time","Urban Area","52","0.0100055895120724","0.00758402013447205","0.0124271588896727"
"Much too big","2018","Full Time","Rural Area","35","0.00852870883174963","0.00550930017738236","0.0115481174861169"
"Much too big","2018","Part Time","Urban Area","47","0.0133179442849585","0.0101862582278789","0.0164496303420381"
"Much too big","2018","Part Time","Rural Area","37","0.0164665348367172","0.0116412212379114","0.0212918484355231"
"Much too big","2018","Not Working","Urban Area","126","0.0229078488761719","0.0196306694845088","0.026185028267835"
"Much too big","2018","Not Working","Rural Area","71","0.0326433404010349","0.0271343549336548","0.038152325868415"
"Much too small","2019","Full Time","Urban Area","164","0.0223185198140989","0.0187174726821174","0.0259195669460803"
"Much too small","2019","Full Time","Rural Area","45","0.00960217614719817","0.00647512971270136","0.012729222581695"
"Much too small","2019","Part Time","Urban Area","197","0.0357258287934279","0.0304274289980876","0.0410242285887681"
"Much too small","2019","Part Time","Rural Area","40","0.0142033929212538","0.009567777739771","0.0188390081027366"
"Much too small","2019","Not Working","Urban Area","492","0.0213714085265204","0.0179650129160704","0.0247778041369704"
"Much too small","2019","Not Working","Rural Area","129","0.0115203296818017","0.00809756329057358","0.0149430960730297"
"A little too small","2019","Full Time","Urban Area","947","0.148193693719827","0.139532401245153","0.156854986194501"
"A little too small","2019","Full Time","Rural Area","428","0.111405045630918","0.101316025023276","0.121494066238561"
"A little too small","2019","Part Time","Urban Area","728","0.142630362829082","0.132647770283332","0.152612955374831"
"A little too small","2019","Part Time","Rural Area","304","0.121049162241898","0.108270633548458","0.133827690935337"
"A little too small","2019","Not Working","Urban Area","957","0.0810587256673746","0.0746301712205585","0.0874872801141906"
"A little too small","2019","Not Working","Rural Area","435","0.0595725153154816","0.051980683829166","0.0671643468017973"
"Just right","2019","Full Time","Urban Area","4549","0.70672145047442","0.695623016476981","0.717819884471858"
"Just right","2019","Full Time","Rural Area","2709","0.719000730353162","0.70458748038744","0.733413980318884"
"Just right","2019","Part Time","Urban Area","3256","0.703137173112701","0.690094961555834","0.716179384669567"
"Just right","2019","Part Time","Rural Area","1813","0.691070041589953","0.672968785511593","0.709171297668313"
"Just right","2019","Not Working","Urban Area","4621","0.729046043428019","0.718577294393495","0.739514792462542"
"Just right","2019","Not Working","Rural Area","2632","0.726910800511193","0.712620092122169","0.741201508900217"
"A little too big","2019","Full Time","Urban Area","716","0.109783247958374","0.10216222383957","0.117404272077178"
"A little too big","2019","Full Time","Rural Area","494","0.150843664214757","0.139367360815729","0.162319967613785"
"A little too big","2019","Part Time","Urban Area","476","0.10739728817549","0.0985587781150768","0.116235798235902"
"A little too big","2019","Part Time","Rural Area","305","0.156085019828546","0.141866721375007","0.170303318282086"
"A little too big","2019","Not Working","Urban Area","718","0.142280376417767","0.134051988888222","0.150508763947312"
"A little too big","2019","Not Working","Rural Area","473","0.177476235438394","0.165221462594845","0.189731008281943"
"Much too big","2019","Full Time","Urban Area","88","0.0129830880332803","0.0102234716465682","0.0157427044199924"
"Much too big","2019","Full Time","Rural Area","60","0.00914838365396431","0.00609542338155409","0.0122013439263745"
"Much too big","2019","Part Time","Urban Area","57","0.0111093470892998","0.00811727739244082","0.0141014167861588"
"Much too big","2019","Part Time","Rural Area","41","0.0175923834183495","0.0124421623927356","0.0227426044439633"
"Much too big","2019","Not Working","Urban Area","136","0.0262434459603191","0.0224780973712165","0.0300087945494217"
"Much too big","2019","Not Working","Rural Area","65","0.0245201190531292","0.0195595513684669","0.0294806867377915"
