"hlf0071_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"A little too small","2015","1-pers.-HH","middle vocational","156","0.0753635630834818","0.0630830892051476","0.0876440369618161","2"
"A little too small","2015","Couple + C. LE 16 ","vocational + Abi","182","0.183641311490821","0.156434102351692","0.210848520629949","2"
"A little too small","2015","(Married) couple without C. ","higher education","238","0.0988435873720559","0.0864924260983754","0.111194748645736","2"
"A little too small","2015","Single parent ","in school","40","0.206829701434041","0.152563318092867","0.261096084775215","2"
"A little too small","2015","Single parent ","inadequately","17","","","","2"
"A little too small","2015","Single parent ","vocational + Abi","51","0.281768835576958","0.218789415584454","0.344748255569461","2"
"A little too small","2015","Couple + C. LE 16 ","in school","","","","","2"
"A little too small","2015","Couple + C. LE 16 ","inadequately","49","0.293880104874136","0.226959107191206","0.360801102557066","2"
"A little too small","2015","Couple + C. LE 16 ","general elemantary","145","0.217175900181631","0.184641454041199","0.249710346322062","2"
"A little too small","2015","Couple + C. LE 16 ","middle vocational","675","0.229254211959958","0.213659318412884","0.244849105507032","2"
"A little too small","2015","Couple + C. LE 16 ","higher vocational","76","0.151773617082498","0.115602974722407","0.187944259442588","2"
"A little too small","2015","Couple + C. LE 16 ","higher education","467","0.241968153355945","0.223141950591231","0.260794356120659","2"
"A little too small","2015","Couple + C. GT 16 ","general elemantary","53","0.115051807149426","0.0821363314663191","0.147967282832533","2"
"A little too small","2015","Couple + C. GT 16 ","middle vocational","160","0.0917169696068332","0.0766784419214237","0.106755497292243","2"
"A little too small","2015","Couple + C. GT 16 ","higher education","52","0.11327901840704","0.0860907799372001","0.14046725687688","2"
"A little too small","2015","Couple + C. LE and GT 16","in school","72","0.2593899523922","0.211811461203878","0.306968443580522","2"
"Just right","2015","1-pers.-HH","in school","6","","","","3"
"Just right","2015","1-pers.-HH","inadequately","37","0.707534120247317","0.587313754806489","0.827754485688145","3"
"Just right","2015","1-pers.-HH","vocational + Abi","167","0.650552144661493","0.59144903481802","0.709655254504965","3"
"Just right","2015","1-pers.-HH","higher vocational","145","0.685498557407176","0.620824502739509","0.750172612074842","3"
"Just right","2015","1-pers.-HH","higher education","635","0.675004038666548","0.644820552959918","0.705187524373179","3"
"Just right","2015","(Married) couple without C. ","in school","3","","","","3"
"Just right","2015","(Married) couple without C. ","inadequately","55","0.711995100048729","0.608821004149672","0.815169195947786","3"
"Just right","2015","(Married) couple without C. ","general elemantary","495","0.746967283691402","0.71377443602004","0.780160131362764","3"
"Just right","2015","(Married) couple without C. ","middle vocational","2862","0.730211578617128","0.716258281832457","0.744164875401799","3"
"Just right","2015","(Married) couple without C. ","vocational + Abi","344","0.650848546208992","0.60824728567051","0.693449806747475","3"
"Just right","2015","(Married) couple without C. ","higher vocational","378","0.644038512895798","0.604095945408505","0.68398108038309","3"
"Just right","2015","(Married) couple without C. ","higher education","1503","0.665871548121912","0.646351296449496","0.685391799794329","3"
"Just right","2015","Single parent ","in school","138","0.606760541667545","0.541315249007878","0.672205834327213","3"
"Just right","2015","Single parent ","inadequately","42","0.531260441528842","0.411770807106351","0.650750075951334","3"
"Just right","2015","Single parent ","general elemantary","287","0.687797799343202","0.642888652158158","0.732706946528247","3"
"Just right","2015","Single parent ","middle vocational","751","0.650047788629777","0.621989342557997","0.678106234701558","3"
"Just right","2015","Single parent ","vocational + Abi","122","0.542401224301463","0.472654661028107","0.61214778757482","3"
"Just right","2015","Single parent ","higher vocational","48","0.731675587425337","0.630722034667926","0.832629140182748","3"
"Just right","2015","Single parent ","higher education","213","0.560865031725737","0.508872344853109","0.612857718598365","3"
"Just right","2015","Couple + C. LE 16 ","in school","1","","","","3"
"Just right","2015","Couple + C. LE 16 ","inadequately","101","0.599297880217456","0.527308193999213","0.671287566435699","3"
"Just right","2015","Couple + C. LE 16 ","general elemantary","392","0.68098211135018","0.644204723566087","0.717759499134273","3"
"Just right","2015","Couple + C. LE 16 ","middle vocational","1818","0.65679233824871","0.639178228460421","0.674406448037","3"
"Just right","2015","Couple + C. LE 16 ","vocational + Abi","524","0.712109592478786","0.680293612275447","0.743925572682124","3"
"Just right","2015","Couple + C. LE 16 ","higher vocational","275","0.781523973255113","0.73986819643112","0.823179750079107","3"
"Just right","2015","Couple + C. GT 16 ","inadequately","30","0.830848326277086","0.714672138940585","0.947024513613588","3"
"Just right","2015","Couple + C. GT 16 ","general elemantary","268","0.763237632105869","0.7193865095763","0.807088754635437","3"
"Just right","2015","Couple + C. GT 16 ","middle vocational","1072","0.761221726565327","0.739007926304314","0.783435526826341","3"
"Just right","2015","Couple + C. GT 16 ","vocational + Abi","152","0.818621047558575","0.766628420559625","0.870613674557525","3"
"Just right","2015","Couple + C. GT 16 ","higher vocational","146","0.756324706825533","0.698123118003527","0.814526295647538","3"
"Just right","2015","Couple + C. GT 16 ","higher education","359","0.690782608470716","0.651135137194602","0.730430079746831","3"
"Just right","2015","Couple + C. LE and GT 16","general elemantary","266","0.637192712004445","0.590989217167762","0.683396206841127","3"
"Just right","2015","Couple + C. LE and GT 16","middle vocational","628","0.738269638836236","0.709630605306886","0.766908672365586","3"
"Just right","2015","Couple + C. LE and GT 16","vocational + Abi","134","0.674232077312971","0.607940807005484","0.740523347620458","3"
"Just right","2015","Couple + C. LE and GT 16","higher vocational","70","0.635897989763992","0.543420360921395","0.728375618606589","3"
"Just right","2015","Couple + C. LE and GT 16","higher education","229","0.743172843289836","0.69567522881038","0.790670457769292","3"
"Just right","2015","Couple + C. LE 16 ","higher education","1348","0.632781434230604","0.611591525785117","0.653971342676091","3"
"Just right","2015","Couple + C. LE and GT 16","inadequately","34","0.452369271691592","0.340468843663687","0.564269699719497","3"
"Just right","2015","1-pers.-HH","general elemantary","332","0.715674523117281","0.674496708404608","0.756852337829954","3"
"Just right","2015","1-pers.-HH","middle vocational","1301","0.750116697926354","0.729975655372162","0.770257740480545","3"
"Just right","2015","Couple + C. GT 16 ","in school","132","0.745129584978048","0.683964103040399","0.806295066915698","3"
"Just right","2015","Couple + C. LE and GT 16","in school","216","0.632239181328013","0.579895685639184","0.684582677016842","3"
"Much too big","2015","1-pers.-HH","in school","","","","","5"
"Much too big","2015","1-pers.-HH","inadequately","1","","","","5"
"Much too big","2015","1-pers.-HH","general elemantary","18","","","","5"
"Much too big","2015","1-pers.-HH","middle vocational","46","0.0263228427288194","0.0188751320450506","0.0337705534125882","5"
"Much too big","2015","1-pers.-HH","vocational + Abi","7","","","","5"
"Much too big","2015","1-pers.-HH","higher vocational","5","","","","5"
"Much too big","2015","1-pers.-HH","higher education","32","0.0325832247004405","0.0211417747985272","0.0440246746023538","5"
"Much too big","2015","(Married) couple without C. ","in school","","","","","5"
"Much too big","2015","(Married) couple without C. ","inadequately","","","","","5"
"Much too big","2015","(Married) couple without C. ","general elemantary","10","","","","5"
"Much too big","2015","(Married) couple without C. ","middle vocational","97","0.0264220101635805","0.0213799372485647","0.0314640830785963","5"
"Much too big","2015","(Married) couple without C. ","vocational + Abi","7","","","","5"
"Much too big","2015","(Married) couple without C. ","higher vocational","13","","","","5"
"Much too big","2015","(Married) couple without C. ","higher education","64","0.0274989182972398","0.020731292985054","0.0342665436094256","5"
"Much too big","2015","Single parent ","in school","1","","","","5"
"Much too big","2015","Single parent ","inadequately","","","","","5"
"Much too big","2015","Single parent ","general elemantary","3","","","","5"
"Much too big","2015","Single parent ","vocational + Abi","4","","","","5"
"Much too big","2015","Single parent ","higher vocational","2","","","","5"
"Much too big","2015","Single parent ","higher education","4","","","","5"
"Much too big","2015","Couple + C. LE 16 ","in school","","","","","5"
"Much too big","2015","Couple + C. LE 16 ","inadequately","","","","","5"
"Much too big","2015","Couple + C. LE 16 ","general elemantary","3","","","","5"
"Much too big","2015","Couple + C. LE 16 ","middle vocational","6","","","","5"
"Much too big","2015","Couple + C. LE 16 ","vocational + Abi","3","","","","5"
"Much too big","2015","Couple + C. LE 16 ","higher vocational","2","","","","5"
"Much too big","2015","Couple + C. LE 16 ","higher education","1","","","","5"
"Much too big","2015","Couple + C. GT 16 ","in school","1","","","","5"
"Much too big","2015","Couple + C. GT 16 ","inadequately","","","","","5"
"Much too big","2015","Couple + C. GT 16 ","middle vocational","13","","","","5"
"Much too big","2015","Couple + C. GT 16 ","vocational + Abi","7","","","","5"
"Much too big","2015","Couple + C. GT 16 ","higher vocational","3","","","","5"
"Much too big","2015","Couple + C. GT 16 ","higher education","4","","","","5"
"Much too big","2015","Couple + C. LE and GT 16","in school","","","","","5"
"Much too big","2015","Couple + C. LE and GT 16","inadequately","","","","","5"
"Much too big","2015","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Much too big","2015","Couple + C. LE and GT 16","middle vocational","5","","","","5"
"Much too big","2015","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Much too big","2015","Couple + C. LE and GT 16","higher vocational","4","","","","5"
"Much too big","2015","Couple + C. LE and GT 16","higher education","1","","","","5"
"Much too big","2015","Single parent ","middle vocational","10","","","","5"
"Much too big","2015","Couple + C. GT 16 ","general elemantary","2","","","","5"
"Much too small","2015","1-pers.-HH","vocational + Abi","11","","","","1"
"Much too small","2015","Single parent ","inadequately","7","","","","1"
"Much too small","2015","Couple + C. GT 16 ","in school","2","","","","1"
"Much too small","2015","(Married) couple without C. ","inadequately","2","","","","1"
"Much too small","2015","(Married) couple without C. ","higher education","18","","","","1"
"Much too small","2015","Couple + C. GT 16 ","middle vocational","18","","","","1"
"Much too small","2015","Couple + C. LE and GT 16","inadequately","13","","","","1"
"Much too small","2015","1-pers.-HH","in school","","","","","1"
"Much too small","2015","1-pers.-HH","middle vocational","28","","","","1"
"Much too small","2015","(Married) couple without C. ","middle vocational","36","0.00813763564913979","0.00531330429735398","0.0109619670009256","1"
"Much too small","2015","(Married) couple without C. ","higher vocational","4","","","","1"
"Much too small","2015","Single parent ","higher education","9","","","","1"
"Much too small","2015","Couple + C. LE 16 ","inadequately","25","","","","1"
"Much too small","2015","Couple + C. LE 16 ","higher vocational","9","","","","1"
"Much too small","2015","Couple + C. GT 16 ","higher education","6","","","","1"
"Much too small","2015","Couple + C. LE and GT 16","in school","24","","","","1"
"Much too small","2015","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Much too small","2015","1-pers.-HH","inadequately","3","","","","1"
"Much too small","2015","1-pers.-HH","general elemantary","9","","","","1"
"Much too small","2015","1-pers.-HH","higher vocational","","","","","1"
"Much too small","2015","1-pers.-HH","higher education","7","","","","1"
"Much too small","2015","(Married) couple without C. ","in school","","","","","1"
"Much too small","2015","(Married) couple without C. ","general elemantary","17","","","","1"
"Much too small","2015","(Married) couple without C. ","vocational + Abi","14","","","","1"
"Much too small","2015","Single parent ","in school","8","","","","1"
"Much too small","2015","Single parent ","general elemantary","11","","","","1"
"Much too small","2015","Single parent ","middle vocational","34","0.0228804061476161","0.0140842622114899","0.0316765500837423","1"
"Much too small","2015","Single parent ","vocational + Abi","8","","","","1"
"Much too small","2015","Single parent ","higher vocational","2","","","","1"
"Much too small","2015","Couple + C. GT 16 ","higher vocational","1","","","","1"
"Much too small","2015","Couple + C. LE 16 ","in school","","","","","1"
"Much too small","2015","Couple + C. LE 16 ","general elemantary","61","0.0629051901991952","0.0437476160501469","0.0820627643482435","1"
"Much too small","2015","Couple + C. LE 16 ","middle vocational","160","0.049109497799094","0.04109241859775","0.057126577000438","1"
"Much too small","2015","Couple + C. LE 16 ","vocational + Abi","39","0.036782896725536","0.0235564450607736","0.0500093483902984","1"
"Much too small","2015","Couple + C. LE 16 ","higher education","63","0.0355996113573638","0.0274546089361819","0.0437446137785458","1"
"Much too small","2015","Couple + C. GT 16 ","inadequately","1","","","","1"
"Much too small","2015","Couple + C. GT 16 ","general elemantary","7","","","","1"
"Much too small","2015","Couple + C. GT 16 ","vocational + Abi","4","","","","1"
"Much too small","2015","Couple + C. LE and GT 16","general elemantary","37","0.0819274702022171","0.055572975463288","0.108281964941146","1"
"Much too small","2015","Couple + C. LE and GT 16","middle vocational","41","0.0397390443616715","0.027012012061521","0.0524660766618221","1"
"Much too small","2015","Couple + C. LE and GT 16","vocational + Abi","7","","","","1"
"Much too small","2015","Couple + C. LE and GT 16","higher education","7","","","","1"
"A little too big","2016","1-pers.-HH","in school","","","","","4"
"A little too big","2016","1-pers.-HH","inadequately","4","","","","4"
"A little too big","2016","1-pers.-HH","general elemantary","62","0.127454249362762","0.0986247038992848","0.156283794826239","4"
"A little too big","2016","1-pers.-HH","vocational + Abi","34","0.136916482183453","0.0953709339384713","0.178462030428436","4"
"A little too big","2016","1-pers.-HH","higher vocational","31","0.177917854705641","0.123394249619712","0.232441459791571","4"
"A little too big","2016","1-pers.-HH","higher education","158","0.173191927188046","0.149291749813997","0.197092104562095","4"
"A little too big","2016","(Married) couple without C. ","in school","","","","","4"
"A little too big","2016","(Married) couple without C. ","inadequately","5","","","","4"
"A little too big","2016","(Married) couple without C. ","general elemantary","67","0.109227741389623","0.0842063910478623","0.134249091731383","4"
"A little too big","2016","(Married) couple without C. ","middle vocational","610","0.1799565424821","0.167473541694577","0.192439543269622","4"
"A little too big","2016","(Married) couple without C. ","vocational + Abi","62","0.131443909295819","0.100993951906957","0.161893866684681","4"
"A little too big","2016","(Married) couple without C. ","higher vocational","99","0.204041706637909","0.169988220134833","0.238095193140986","4"
"A little too big","2016","(Married) couple without C. ","higher education","407","0.19030611563892","0.173513100723851","0.207099130553988","4"
"A little too big","2016","Single parent ","in school","21","","","","4"
"A little too big","2016","Single parent ","inadequately","6","","","","4"
"A little too big","2016","Single parent ","vocational + Abi","12","","","","4"
"A little too big","2016","Single parent ","higher vocational","8","","","","4"
"A little too big","2016","Single parent ","higher education","50","0.228471293017377","0.184296429299843","0.272646156734911","4"
"A little too big","2016","Couple + C. LE 16 ","in school","","","","","4"
"A little too big","2016","Couple + C. LE 16 ","inadequately","4","","","","4"
"A little too big","2016","Couple + C. LE 16 ","general elemantary","13","","","","4"
"A little too big","2016","Couple + C. LE 16 ","middle vocational","103","0.0415649321767474","0.0339440952749409","0.0491857690785538","4"
"A little too big","2016","Couple + C. LE 16 ","vocational + Abi","23","","","","4"
"A little too big","2016","Couple + C. LE 16 ","higher vocational","24","","","","4"
"A little too big","2016","Couple + C. LE 16 ","higher education","129","0.104685458208435","0.0913873395892734","0.117983576827597","4"
"A little too big","2016","Couple + C. GT 16 ","inadequately","1","","","","4"
"A little too big","2016","Couple + C. GT 16 ","general elemantary","30","0.0804270567619661","0.0521771335136724","0.10867698001026","4"
"A little too big","2016","Couple + C. GT 16 ","middle vocational","120","0.0983931686682178","0.0822950069882444","0.114491330348191","4"
"A little too big","2016","Couple + C. GT 16 ","vocational + Abi","21","","","","4"
"A little too big","2016","Single parent ","general elemantary","19","","","","4"
"A little too big","2016","Single parent ","middle vocational","88","0.113501714417634","0.0942786593733087","0.132724769461958","4"
"A little too big","2016","Couple + C. GT 16 ","in school","22","","","","4"
"A little too big","2016","Couple + C. GT 16 ","higher vocational","22","","","","4"
"A little too big","2016","Couple + C. GT 16 ","higher education","90","0.20008499340226","0.165157935545305","0.235012051259215","4"
"A little too big","2016","Couple + C. LE and GT 16","in school","13","","","","4"
"A little too big","2016","Couple + C. LE and GT 16","inadequately","3","","","","4"
"A little too big","2016","Couple + C. LE and GT 16","general elemantary","14","","","","4"
"A little too big","2016","Couple + C. LE and GT 16","middle vocational","42","0.0570340991294213","0.0416240596305574","0.0724441386282851","4"
"A little too big","2016","Couple + C. LE and GT 16","vocational + Abi","8","","","","4"
"A little too big","2016","Couple + C. LE and GT 16","higher vocational","2","","","","4"
"A little too big","2016","Couple + C. LE and GT 16","higher education","26","","","","4"
"A little too big","2016","1-pers.-HH","middle vocational","231","0.13330943836472","0.117296831542976","0.149322045186464","4"
"A little too small","2016","1-pers.-HH","in school","1","","","","2"
"A little too small","2016","1-pers.-HH","vocational + Abi","29","","","","2"
"A little too small","2016","1-pers.-HH","higher vocational","20","","","","2"
"A little too small","2016","1-pers.-HH","inadequately","26","","","","2"
"A little too small","2016","1-pers.-HH","general elemantary","47","0.105785602163367","0.0791966855575592","0.132374518769175","2"
"A little too small","2016","1-pers.-HH","middle vocational","136","0.0782213214474088","0.0655717602486248","0.0908708826461928","2"
"A little too small","2016","1-pers.-HH","higher education","125","0.156141882180701","0.133215825127311","0.179067939234091","2"
"A little too small","2016","(Married) couple without C. ","in school","","","","","2"
"A little too small","2016","(Married) couple without C. ","inadequately","12","","","","2"
"A little too small","2016","(Married) couple without C. ","general elemantary","41","0.0527849240367818","0.0348483218226965","0.0707215262508672","2"
"A little too small","2016","(Married) couple without C. ","middle vocational","250","0.0712821792762977","0.0629213545799246","0.0796430039726709","2"
"A little too small","2016","(Married) couple without C. ","vocational + Abi","61","0.142154026964905","0.110683663225033","0.173624390704778","2"
"A little too small","2016","(Married) couple without C. ","higher vocational","37","0.0606914229592652","0.0405159020198996","0.0808669438986307","2"
"A little too small","2016","Single parent ","general elemantary","78","0.148339591224764","0.113976759264844","0.182702423184685","2"
"A little too small","2016","Single parent ","middle vocational","180","0.167336050098081","0.144715045572483","0.189957054623679","2"
"A little too small","2016","Couple + C. GT 16 ","in school","38","0.184176634930883","0.131243231637232","0.237110038224535","2"
"A little too small","2016","Couple + C. GT 16 ","inadequately","12","","","","2"
"A little too small","2016","Single parent ","vocational + Abi","48","0.280480607614046","0.217588995553064","0.343372219675027","2"
"A little too small","2016","Single parent ","higher vocational","7","","","","2"
"A little too small","2016","Couple + C. LE 16 ","general elemantary","200","0.291221325317278","0.258662839420548","0.323779811214008","2"
"A little too small","2016","Couple + C. LE 16 ","higher education","506","0.276196910662502","0.256775586878454","0.295618234446551","2"
"A little too small","2016","Couple + C. LE and GT 16","general elemantary","94","0.250925570658201","0.211045574216239","0.290805567100163","2"
"A little too small","2016","Couple + C. LE and GT 16","middle vocational","183","0.188385840785259","0.1624029539917","0.214368727578819","2"
"A little too small","2016","Couple + C. LE 16 ","middle vocational","630","0.218062834207451","0.202296361790604","0.233829306624297","2"
"A little too small","2016","Couple + C. GT 16 ","higher vocational","21","","","","2"
"A little too small","2016","Single parent ","higher education","63","0.169079903471594","0.129642439423595","0.208517367519593","2"
"A little too small","2016","Couple + C. LE 16 ","vocational + Abi","166","0.213965683283707","0.184297368587466","0.243633997979949","2"
"A little too small","2016","Couple + C. LE 16 ","higher vocational","57","0.139142015353601","0.100861465460639","0.177422565246564","2"
"A little too small","2016","Single parent ","inadequately","35","0.241732817234981","0.17106568431146","0.312399950158501","2"
"A little too small","2016","Couple + C. GT 16 ","general elemantary","63","0.134352387422897","0.0989268576271254","0.169777917218669","2"
"A little too small","2016","Couple + C. GT 16 ","middle vocational","187","0.10729221799012","0.0905649896045902","0.124019446375649","2"
"A little too small","2016","Couple + C. LE and GT 16","in school","64","0.209604212256057","0.16392480256553","0.255283621946585","2"
"A little too small","2016","Couple + C. LE and GT 16","vocational + Abi","34","0.206401321536437","0.147440230891451","0.265362412181422","2"
"A little too small","2016","Couple + C. LE and GT 16","higher vocational","17","","","","2"
"A little too small","2016","Single parent ","in school","34","0.23387747711335","0.173369521220719","0.294385433005982","2"
"A little too small","2016","Couple + C. GT 16 ","vocational + Abi","25","","","","2"
"A little too small","2016","Couple + C. LE 16 ","inadequately","169","0.215276158783836","0.18429261176902","0.246259705798652","2"
"A little too small","2016","Couple + C. LE and GT 16","inadequately","44","0.23215505338064","0.171478981818841","0.29283112494244","2"
"A little too small","2016","Couple + C. LE and GT 16","higher education","83","0.155430960322797","0.119379856065556","0.191482064580038","2"
"A little too small","2016","Couple + C. LE 16 ","in school","2","","","","2"
"A little too small","2016","Couple + C. GT 16 ","higher education","63","0.117448267463674","0.0893405087950773","0.14555602613227","2"
"A little too small","2016","(Married) couple without C. ","higher education","214","0.116731054709483","0.10299438179875","0.130467727620216","2"
"Just right","2016","Couple + C. GT 16 ","in school","143","0.667110683520054","0.602758489628752","0.731462877411356","3"
"Just right","2016","Couple + C. GT 16 ","inadequately","39","0.714006219201047","0.596694890153304","0.83131754824879","3"
"Just right","2016","Couple + C. GT 16 ","general elemantary","252","0.771582633117012","0.727973357335673","0.815191908898351","3"
"Just right","2016","1-pers.-HH","in school","6","","","","3"
"Just right","2016","1-pers.-HH","inadequately","97","0.653985527741435","0.575467436131937","0.732503619350933","3"
"Just right","2016","1-pers.-HH","vocational + Abi","184","0.673165236967547","0.616476709168559","0.729853764766536","3"
"Just right","2016","1-pers.-HH","higher vocational","133","0.667211168648339","0.60003221827797","0.734390119018707","3"
"Just right","2016","1-pers.-HH","higher education","624","0.627379994000902","0.596842502116237","0.657917485885567","3"
"Just right","2016","(Married) couple without C. ","in school","","","","","3"
"Just right","2016","(Married) couple without C. ","inadequately","65","0.849087729431171","0.772989038284623","0.925186420577719","3"
"Just right","2016","(Married) couple without C. ","general elemantary","467","0.808077106568511","0.776487027116371","0.839667186020651","3"
"Just right","2016","(Married) couple without C. ","middle vocational","2688","0.720805953611142","0.706228589464083","0.7353833177582","3"
"Just right","2016","(Married) couple without C. ","vocational + Abi","335","0.697407940202076","0.65600895187702","0.738806928527132","3"
"Just right","2016","(Married) couple without C. ","higher vocational","384","0.695266571022236","0.656371669450874","0.734161472593598","3"
"Just right","2016","(Married) couple without C. ","higher education","1408","0.661308043165002","0.641061717615373","0.681554368714632","3"
"Just right","2016","Single parent ","in school","123","0.562674619812477","0.491765814123043","0.633583425501911","3"
"Just right","2016","Single parent ","inadequately","72","0.564656549938094","0.482820110225971","0.646492989650217","3"
"Just right","2016","Single parent ","general elemantary","278","0.753355065737269","0.711681262527685","0.795028868946854","3"
"Just right","2016","Single parent ","middle vocational","717","0.663803362513961","0.635174858434542","0.69243186659338","3"
"Just right","2016","Single parent ","vocational + Abi","123","0.590577502138842","0.521736948178223","0.65941805609946","3"
"Just right","2016","Single parent ","higher vocational","50","0.720720369806634","0.614086133390162","0.827354606223107","3"
"Just right","2016","Single parent ","higher education","212","0.568836605244683","0.516729366117204","0.620943844372163","3"
"Just right","2016","Couple + C. LE 16 ","in school","5","","","","3"
"Just right","2016","Couple + C. LE 16 ","inadequately","401","0.609078392540754","0.572294627702775","0.645862157378732","3"
"Just right","2016","Couple + C. LE 16 ","general elemantary","458","0.620731303873138","0.58595986878767","0.655502738958607","3"
"Just right","2016","Couple + C. LE 16 ","middle vocational","1753","0.699261243992225","0.681751805863505","0.716770682120946","3"
"Just right","2016","Couple + C. LE 16 ","vocational + Abi","504","0.703469272524039","0.670427945703423","0.736510599344655","3"
"Just right","2016","Couple + C. LE 16 ","higher vocational","224","0.767304858093878","0.720567850873667","0.81404186531409","3"
"Just right","2016","Couple + C. LE 16 ","higher education","1296","0.592725776030221","0.571384048371983","0.614067503688459","3"
"Just right","2016","Couple + C. GT 16 ","middle vocational","986","0.779360164487483","0.756947356057318","0.801772972917648","3"
"Just right","2016","Couple + C. GT 16 ","vocational + Abi","148","0.819546269550122","0.766115525259","0.872977013841243","3"
"Just right","2016","Couple + C. GT 16 ","higher vocational","127","0.775309424372148","0.713293470662638","0.837325378081657","3"
"Just right","2016","Couple + C. GT 16 ","higher education","339","0.663990263369741","0.62275302155948","0.705227505180001","3"
"Just right","2016","Couple + C. LE and GT 16","in school","213","0.718251565535472","0.667766000905506","0.768737130165439","3"
"Just right","2016","Couple + C. LE and GT 16","inadequately","100","0.64790603070334","0.579266086257257","0.716545975149423","3"
"Just right","2016","Couple + C. LE and GT 16","general elemantary","298","0.664109104625459","0.620664185035307","0.707554024215612","3"
"Just right","2016","Couple + C. LE and GT 16","middle vocational","591","0.706759747193643","0.676508996203939","0.737010498183346","3"
"Just right","2016","Couple + C. LE and GT 16","vocational + Abi","129","0.694952488281845","0.627876032958801","0.76202894360489","3"
"Just right","2016","Couple + C. LE and GT 16","higher vocational","87","0.870778528251657","0.80751441710684","0.934042639396474","3"
"Just right","2016","Couple + C. LE and GT 16","higher education","261","0.665698918013914","0.618759246628641","0.712638589399186","3"
"Just right","2016","1-pers.-HH","general elemantary","369","0.722982181268656","0.684293477346991","0.761670885190321","3"
"Just right","2016","1-pers.-HH","middle vocational","1289","0.749571208052074","0.729160966970495","0.769981449133652","3"
"Much too big","2016","1-pers.-HH","in school","","","","","5"
"Much too big","2016","1-pers.-HH","inadequately","3","","","","5"
"Much too big","2016","1-pers.-HH","general elemantary","13","","","","5"
"Much too big","2016","1-pers.-HH","middle vocational","47","0.0290314931714088","0.0211222156254286","0.0369407707173889","5"
"Much too big","2016","1-pers.-HH","vocational + Abi","6","","","","5"
"Much too big","2016","1-pers.-HH","higher vocational","4","","","","5"
"Much too big","2016","1-pers.-HH","higher education","34","0.0311380377676349","0.0201679141658078","0.0421081613694619","5"
"Much too big","2016","(Married) couple without C. ","in school","","","","","5"
"Much too big","2016","(Married) couple without C. ","inadequately","1","","","","5"
"Much too big","2016","(Married) couple without C. ","general elemantary","14","","","","5"
"Much too big","2016","(Married) couple without C. ","middle vocational","76","0.0225985783021494","0.0177691715394641","0.0274279850648347","5"
"Much too big","2016","(Married) couple without C. ","vocational + Abi","6","","","","5"
"Much too big","2016","(Married) couple without C. ","higher vocational","15","","","","5"
"Much too big","2016","(Married) couple without C. ","higher education","55","0.0262157483834351","0.0193804988311259","0.0330509979357443","5"
"Much too big","2016","Single parent ","in school","","","","","5"
"Much too big","2016","Single parent ","inadequately","","","","","5"
"Much too big","2016","Single parent ","general elemantary","4","","","","5"
"Much too big","2016","Single parent ","vocational + Abi","2","","","","5"
"Much too big","2016","Single parent ","higher vocational","3","","","","5"
"Much too big","2016","Single parent ","higher education","4","","","","5"
"Much too big","2016","Couple + C. LE 16 ","in school","","","","","5"
"Much too big","2016","Couple + C. LE 16 ","inadequately","6","","","","5"
"Much too big","2016","Couple + C. LE 16 ","general elemantary","1","","","","5"
"Much too big","2016","Couple + C. LE 16 ","middle vocational","3","","","","5"
"Much too big","2016","Couple + C. LE 16 ","vocational + Abi","1","","","","5"
"Much too big","2016","Couple + C. LE 16 ","higher vocational","1","","","","5"
"Much too big","2016","Couple + C. LE 16 ","higher education","4","","","","5"
"Much too big","2016","Couple + C. GT 16 ","in school","1","","","","5"
"Much too big","2016","Couple + C. GT 16 ","inadequately","","","","","5"
"Much too big","2016","Couple + C. GT 16 ","general elemantary","2","","","","5"
"Much too big","2016","Couple + C. GT 16 ","middle vocational","11","","","","5"
"Much too big","2016","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Much too big","2016","Couple + C. GT 16 ","higher vocational","3","","","","5"
"Much too big","2016","Couple + C. GT 16 ","higher education","6","","","","5"
"Much too big","2016","Couple + C. LE and GT 16","in school","1","","","","5"
"Much too big","2016","Couple + C. LE and GT 16","inadequately","","","","","5"
"Much too big","2016","Couple + C. LE and GT 16","general elemantary","1","","","","5"
"Much too big","2016","Couple + C. LE and GT 16","middle vocational","2","","","","5"
"Much too big","2016","Couple + C. LE and GT 16","vocational + Abi","1","","","","5"
"Much too big","2016","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Much too big","2016","Couple + C. LE and GT 16","higher education","2","","","","5"
"Much too big","2016","Single parent ","middle vocational","9","","","","5"
"Much too small","2016","1-pers.-HH","vocational + Abi","10","","","","1"
"Much too small","2016","Single parent ","general elemantary","32","0.0521511390396177","0.0306565757676362","0.0736457023115993","1"
"Much too small","2016","Couple + C. GT 16 ","inadequately","5","","","","1"
"Much too small","2016","(Married) couple without C. ","general elemantary","8","","","","1"
"Much too small","2016","Single parent ","in school","10","","","","1"
"Much too small","2016","1-pers.-HH","in school","1","","","","1"
"Much too small","2016","1-pers.-HH","inadequately","11","","","","1"
"Much too small","2016","1-pers.-HH","general elemantary","23","","","","1"
"Much too small","2016","1-pers.-HH","middle vocational","28","","","","1"
