"hlf0071_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"A little too big","2000","Lower Saxony","Part Time","33","0.0741760942087082","0.0496900894917408","0.0986620989256756"
"A little too big","2000","Lower Saxony","Not Working","127","0.16242101082859","0.136215673510802","0.188626348146378"
"A little too big","2000","Bremen","Full Time","2","","",""
"A little too big","2000","Bremen","Part Time","3","","",""
"A little too big","2000","Bremen","Not Working","9","","",""
"A little too big","2000","North Rhine-Westphalia","Full Time","149","0.0745244910943977","0.0631225714515923","0.085926410737203"
"A little too big","2000","North Rhine-Westphalia","Part Time","81","0.0817065414205236","0.065777923887383","0.0976351589536643"
"A little too big","2000","North Rhine-Westphalia","Not Working","222","0.119775529894821","0.105404428171119","0.134146631618522"
"A little too big","2000","Hesse","Full Time","64","0.0902332151385125","0.0688549824297204","0.111611447847305"
"A little too big","2000","Hesse","Part Time","31","0.0985039049425211","0.0679746506089733","0.129033159276069"
"A little too big","2000","Hesse","Not Working","45","0.0735949219631898","0.0530418551367781","0.0941479887896016"
"A little too big","2000","Rhineland-Palatinate,Saarland","Full Time","44","0.0854602094796262","0.0625697737641448","0.108350645195108"
"A little too big","2000","Rhineland-Palatinate,Saarland","Part Time","27","","",""
"A little too big","2000","Rhineland-Palatinate,Saarland","Not Working","83","0.146172289509407","0.11769019009184","0.174654388926973"
"A little too big","2000","Baden-Württemberg","Full Time","84","0.0699420823171426","0.0557347661649743","0.0841493984693109"
"A little too big","2000","Baden-Württemberg","Part Time","37","0.0645306722142435","0.0459126774892974","0.0831486669391895"
"A little too big","2000","Baden-Württemberg","Not Working","70","0.0783221963203906","0.0620243643930738","0.0946200282477073"
"A little too big","2000","Bavaria","Full Time","80","0.0582173802261181","0.0461485380119716","0.0702862224402647"
"A little too big","2000","Bavaria","Part Time","44","0.0625556541223701","0.0453390566083867","0.0797722516363535"
"A little too big","2000","Bavaria","Not Working","126","0.118136167278467","0.0996651298155333","0.1366072047414"
"A little too big","2000","Berlin","Full Time","23","","",""
"A little too big","2000","Berlin","Part Time","10","","",""
"A little too big","2000","Berlin","Not Working","15","","",""
"A little too big","2000","Brandenburg","Full Time","18","","",""
"A little too big","2000","Brandenburg","Part Time","11","","",""
"A little too big","2000","Brandenburg","Not Working","28","","",""
"A little too big","2000","Mecklenburg-Western Pomerania","Full Time","19","","",""
"A little too big","2000","Mecklenburg-Western Pomerania","Part Time","15","","",""
"A little too big","2000","Mecklenburg-Western Pomerania","Not Working","14","","",""
"A little too big","2000","Saxony","Full Time","71","0.0894753155074028","0.0695968442804581","0.109353786734347"
"A little too big","2000","Saxony","Part Time","24","","",""
"A little too big","2000","Saxony","Not Working","67","0.0970883913422919","0.0749484740823807","0.119228308602203"
"A little too big","2000","Saxony-Anhalt","Full Time","37","0.0836881486988137","0.0580455098253147","0.109330787572313"
"A little too big","2000","Saxony-Anhalt","Part Time","9","","",""
"A little too big","2000","Saxony-Anhalt","Not Working","53","0.14295926504111","0.109836519328125","0.176082010754095"
"A little too big","2000","Thuringia","Full Time","36","0.0698195341524187","0.0462737089837106","0.0933653593211267"
"A little too big","2000","Thuringia","Part Time","22","","",""
"A little too big","2000","Thuringia","Not Working","39","0.0875545457799056","0.0599590390357727","0.115150052524039"
"Much too big","2000","Schleswig-Holstein","Full Time","2","","",""
"Much too big","2000","Schleswig-Holstein","Part Time","2","","",""
"Much too big","2000","Schleswig-Holstein","Not Working","2","","",""
"Much too big","2000","Hamburg","Full Time","","","",""
"Much too big","2000","Hamburg","Part Time","","","",""
"Much too big","2000","Hamburg","Not Working","1","","",""
"Much too big","2000","Lower Saxony","Full Time","4","","",""
"Much too big","2000","Lower Saxony","Part Time","7","","",""
"Much too big","2000","Lower Saxony","Not Working","17","","",""
"Much too big","2000","Bremen","Full Time","1","","",""
"Much too big","2000","Bremen","Part Time","","","",""
"Much too big","2000","Bremen","Not Working","1","","",""
"Much too big","2000","North Rhine-Westphalia","Full Time","15","","",""
"Much too big","2000","North Rhine-Westphalia","Part Time","5","","",""
"Much too big","2000","North Rhine-Westphalia","Not Working","27","","",""
"Much too big","2000","Hesse","Full Time","3","","",""
"Much too big","2000","Hesse","Part Time","2","","",""
"Much too big","2000","Hesse","Not Working","6","","",""
"Much too big","2000","Rhineland-Palatinate,Saarland","Full Time","1","","",""
"Much too big","2000","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Much too big","2000","Rhineland-Palatinate,Saarland","Not Working","9","","",""
"Much too big","2000","Baden-Württemberg","Full Time","2","","",""
"Much too big","2000","Baden-Württemberg","Part Time","","","",""
"Much too big","2000","Baden-Württemberg","Not Working","11","","",""
"Much too big","2000","Bavaria","Full Time","4","","",""
"Much too big","2000","Bavaria","Part Time","2","","",""
"Much too big","2000","Bavaria","Not Working","10","","",""
"Much too big","2000","Berlin","Full Time","","","",""
"Much too big","2000","Berlin","Part Time","","","",""
"Much too big","2000","Berlin","Not Working","","","",""
"Much too big","2000","Brandenburg","Full Time","1","","",""
"Much too big","2000","Brandenburg","Part Time","2","","",""
"Much too big","2000","Brandenburg","Not Working","3","","",""
"Much too big","2000","Mecklenburg-Western Pomerania","Full Time","","","",""
"Much too big","2000","Mecklenburg-Western Pomerania","Part Time","","","",""
"Much too big","2000","Mecklenburg-Western Pomerania","Not Working","1","","",""
"Much too big","2000","Saxony","Full Time","1","","",""
"Much too big","2000","Saxony","Part Time","","","",""
"Much too big","2000","Saxony","Not Working","6","","",""
"Much too big","2000","Saxony-Anhalt","Full Time","","","",""
"Much too big","2000","Saxony-Anhalt","Part Time","1","","",""
"Much too big","2000","Saxony-Anhalt","Not Working","5","","",""
"Much too big","2000","Thuringia","Full Time","3","","",""
"Much too big","2000","Thuringia","Part Time","1","","",""
"Much too big","2000","Thuringia","Not Working","","","",""
"Much too small","2001","Schleswig-Holstein","Full Time","1","","",""
"Much too small","2001","Schleswig-Holstein","Part Time","3","","",""
"Much too small","2001","Schleswig-Holstein","Not Working","4","","",""
"Much too small","2001","Hamburg","Full Time","7","","",""
"Much too small","2001","Hamburg","Part Time","2","","",""
"Much too small","2001","Hamburg","Not Working","2","","",""
"Much too small","2001","Lower Saxony","Full Time","15","","",""
"Much too small","2001","Lower Saxony","Part Time","6","","",""
"Much too small","2001","Lower Saxony","Not Working","5","","",""
"Much too small","2001","Bremen","Full Time","","","",""
"Much too small","2001","Bremen","Part Time","","","",""
"Much too small","2001","Bremen","Not Working","","","",""
"Much too small","2001","North Rhine-Westphalia","Full Time","47","0.0256198276107978","0.0183769304997709","0.0328627247218246"
"Much too small","2001","North Rhine-Westphalia","Part Time","26","","",""
"Much too small","2001","North Rhine-Westphalia","Not Working","35","0.0166738418107092","0.010710283843822","0.0226373997775965"
"Much too small","2001","Hesse","Full Time","21","","",""
"Much too small","2001","Hesse","Part Time","14","","",""
"Much too small","2001","Hesse","Not Working","11","","",""
"Much too small","2001","Rhineland-Palatinate,Saarland","Full Time","14","","",""
"Much too small","2001","Rhineland-Palatinate,Saarland","Part Time","9","","",""
"Much too small","2001","Rhineland-Palatinate,Saarland","Not Working","16","","",""
"Much too small","2001","Baden-Württemberg","Full Time","19","","",""
"Much too small","2001","Baden-Württemberg","Part Time","18","","",""
"Much too small","2001","Baden-Württemberg","Not Working","11","","",""
"Much too small","2001","Bavaria","Full Time","24","","",""
"Much too small","2001","Bavaria","Part Time","12","","",""
"Much too small","2001","Bavaria","Not Working","16","","",""
"Much too small","2001","Berlin","Full Time","10","","",""
"Much too small","2001","Berlin","Part Time","7","","",""
"Much too small","2001","Berlin","Not Working","10","","",""
"Much too small","2001","Brandenburg","Full Time","11","","",""
"Much too small","2001","Brandenburg","Part Time","1","","",""
"Much too small","2001","Brandenburg","Not Working","9","","",""
"Much too small","2001","Mecklenburg-Western Pomerania","Full Time","","","",""
"Much too small","2001","Mecklenburg-Western Pomerania","Part Time","2","","",""
"Much too small","2001","Mecklenburg-Western Pomerania","Not Working","3","","",""
"Much too small","2001","Saxony","Full Time","10","","",""
"Much too small","2001","Saxony","Part Time","4","","",""
"Much too small","2001","Saxony","Not Working","5","","",""
"Much too small","2001","Saxony-Anhalt","Full Time","3","","",""
"Much too small","2001","Saxony-Anhalt","Part Time","2","","",""
"Much too small","2001","Saxony-Anhalt","Not Working","4","","",""
"Much too small","2001","Thuringia","Full Time","3","","",""
"Much too small","2001","Thuringia","Part Time","","","",""
"Much too small","2001","Thuringia","Not Working","2","","",""
"A little too small","2001","Schleswig-Holstein","Full Time","30","0.13051944184631","0.0900362436782667","0.171002640014353"
"A little too small","2001","Schleswig-Holstein","Part Time","20","","",""
"A little too small","2001","Schleswig-Holstein","Not Working","24","","",""
"A little too small","2001","Hamburg","Full Time","32","0.258364444687218","0.179047348728921","0.337681540645516"
"A little too small","2001","Hamburg","Part Time","19","","",""
"A little too small","2001","Hamburg","Not Working","21","","",""
"A little too small","2001","Lower Saxony","Full Time","117","0.163074005254108","0.13672219147507","0.189425819033147"
"A little too small","2001","Lower Saxony","Part Time","70","0.181358981576861","0.144016538995464","0.218701424158258"
"A little too small","2001","Lower Saxony","Not Working","50","0.0554047304732916","0.0382855748641523","0.0725238860824309"
"A little too small","2001","Bremen","Full Time","12","","",""
"A little too small","2001","Bremen","Part Time","10","","",""
"A little too small","2001","Bremen","Not Working","6","","",""
"A little too small","2001","North Rhine-Westphalia","Full Time","287","0.150521218144748","0.134129098122274","0.166913338167223"
"A little too small","2001","North Rhine-Westphalia","Part Time","158","0.149685513221934","0.128137185107098","0.171233841336769"
"A little too small","2001","North Rhine-Westphalia","Not Working","158","0.0832320238355959","0.0703669063942896","0.0960971412769022"
"A little too small","2001","Hesse","Full Time","104","0.177812722677424","0.147319985272452","0.208305460082396"
"A little too small","2001","Hesse","Part Time","63","0.147825254592327","0.111313439268518","0.184337069916136"
"A little too small","2001","Hesse","Not Working","59","0.0949211199943637","0.0697528205906549","0.120089419398072"
"A little too small","2001","Rhineland-Palatinate,Saarland","Full Time","70","0.134516409678607","0.104757332852414","0.1642754865048"
"A little too small","2001","Rhineland-Palatinate,Saarland","Part Time","50","0.165343129388947","0.123305857220618","0.207380401557275"
"A little too small","2001","Rhineland-Palatinate,Saarland","Not Working","55","0.0889416842194904","0.0650209556018008","0.11286241283718"
"A little too small","2001","Baden-Württemberg","Full Time","205","0.204501563331643","0.180611955919763","0.228391170743522"
"A little too small","2001","Baden-Württemberg","Part Time","123","0.177062874622984","0.147255419466228","0.206870329779741"
"A little too small","2001","Baden-Württemberg","Not Working","115","0.104930824984005","0.0847853711920499","0.125076278775961"
"A little too small","2001","Bavaria","Full Time","192","0.151467298448274","0.132016538813948","0.170918058082601"
"A little too small","2001","Bavaria","Part Time","117","0.186634154198832","0.157873943728327","0.215394364669337"
"A little too small","2001","Bavaria","Not Working","82","0.0713553092483973","0.0555887818768405","0.0871218366199542"
"A little too small","2001","Berlin","Full Time","83","0.278830717469772","0.230522277575445","0.327139157364099"
"A little too small","2001","Berlin","Part Time","48","0.25143739144285","0.189422189459489","0.313452593426212"
"A little too small","2001","Berlin","Not Working","51","0.186808442851961","0.140909478416484","0.232707407287438"
"A little too small","2001","Brandenburg","Full Time","76","0.17825428259547","0.141025932851815","0.215482632339126"
"A little too small","2001","Brandenburg","Part Time","29","","",""
"A little too small","2001","Brandenburg","Not Working","32","0.0673808675669443","0.0424054321674003","0.0923563029664883"
"A little too small","2001","Mecklenburg-Western Pomerania","Full Time","34","0.15450255359479","0.107485095793762","0.201520011395818"
"A little too small","2001","Mecklenburg-Western Pomerania","Part Time","14","","",""
"A little too small","2001","Mecklenburg-Western Pomerania","Not Working","11","","",""
"A little too small","2001","Saxony","Full Time","97","0.134120475737682","0.109433446690517","0.158807504784847"
"A little too small","2001","Saxony","Part Time","46","0.145018432937268","0.103774596573401","0.186262269301135"
"A little too small","2001","Saxony","Not Working","63","0.0955907454018265","0.0728287936094154","0.118352697194238"
"A little too small","2001","Saxony-Anhalt","Full Time","55","0.131235673133823","0.0986707538093111","0.163800592458335"
"A little too small","2001","Saxony-Anhalt","Part Time","26","","",""
"A little too small","2001","Saxony-Anhalt","Not Working","33","0.071713716093743","0.046799824894322","0.096627607293164"
"A little too small","2001","Thuringia","Full Time","55","0.137413436701173","0.103924526160537","0.170902347241809"
"A little too small","2001","Thuringia","Part Time","31","0.150158681566099","0.0988210577577005","0.201496305374497"
"A little too small","2001","Thuringia","Not Working","22","","",""
"Just right","2001","Schleswig-Holstein","Full Time","221","0.815329334027724","0.768698544984567","0.861960123070881"
"Just right","2001","Schleswig-Holstein","Part Time","119","0.823273783060544","0.762635215956777","0.883912350164312"
"Just right","2001","Schleswig-Holstein","Not Working","183","0.762532091028115","0.708126230139849","0.81693795191638"
"Just right","2001","Hamburg","Full Time","75","0.643120961700746","0.556312509529659","0.729929413871832"
"Just right","2001","Hamburg","Part Time","31","0.595271402935994","0.463126744811952","0.727416061060037"
"Just right","2001","Hamburg","Not Working","72","0.657591585374667","0.565504581473428","0.749678589275906"
"Just right","2001","Lower Saxony","Full Time","540","0.699754664147939","0.667059339732652","0.732449988563226"
"Just right","2001","Lower Saxony","Part Time","295","0.698654647803295","0.654186405641408","0.743122889965182"
"Just right","2001","Lower Saxony","Not Working","499","0.727180732317685","0.69385000933346","0.760511455301911"
"Just right","2001","Bremen","Full Time","39","0.670419468216057","0.547305264296462","0.793533672135651"
"Just right","2001","Bremen","Part Time","32","0.692542710482135","0.557721720311489","0.82736370065278"
"Just right","2001","Bremen","Not Working","38","0.637566763352661","0.512774544582515","0.762358982122807"
"Just right","2001","North Rhine-Westphalia","Full Time","1366","0.743889966817427","0.723880862789543","0.763899070845311"
"Just right","2001","North Rhine-Westphalia","Part Time","775","0.716538285607849","0.689317490269268","0.74375908094643"
"Just right","2001","North Rhine-Westphalia","Not Working","1374","0.7749700844628","0.755520899429991","0.794419269495609"
"Just right","2001","Hesse","Full Time","425","0.705082308694684","0.668715939502415","0.741448677886953"
"Just right","2001","Hesse","Part Time","249","0.71926873762579","0.673042796691388","0.765494678560192"
"Just right","2001","Hesse","Not Working","395","0.783490248165077","0.748124344618277","0.818856151711876"
"Just right","2001","Rhineland-Palatinate,Saarland","Full Time","375","0.745680413588873","0.707699214268243","0.783661612909503"
"Just right","2001","Rhineland-Palatinate,Saarland","Part Time","206","0.687758250932121","0.635319679260511","0.740196822603731"
"Just right","2001","Rhineland-Palatinate,Saarland","Not Working","396","0.734285476807566","0.697167118767908","0.771403834847223"
"Just right","2001","Baden-Württemberg","Full Time","800","0.708692974688707","0.681780999455366","0.735604949922048"
"Just right","2001","Baden-Württemberg","Part Time","461","0.736272955405819","0.701863755493342","0.770682155318295"
"Just right","2001","Baden-Württemberg","Not Working","685","0.783878991590983","0.756822578824722","0.810935404357244"
"Just right","2001","Bavaria","Full Time","1006","0.76899433595713","0.746126992224804","0.791861679689455"
"Just right","2001","Bavaria","Part Time","531","0.731104626961963","0.698375459111401","0.763833794812525"
"Just right","2001","Bavaria","Not Working","808","0.791735108078641","0.766863944892257","0.816606271265025"
"Just right","2001","Berlin","Full Time","222","0.638302178330659","0.586539087096495","0.690065269564824"
"Just right","2001","Berlin","Part Time","124","0.665860139494337","0.59843453968288","0.733285739305795"
"Just right","2001","Berlin","Not Working","193","0.693398228847861","0.639099845396412","0.747696612299311"
"Just right","2001","Brandenburg","Full Time","288","0.70212453928105","0.657639957316634","0.746609121245465"
"Just right","2001","Brandenburg","Part Time","124","0.774708640581229","0.710963426114574","0.838453855047885"
"Just right","2001","Brandenburg","Not Working","315","0.815153090579926","0.776479161623154","0.853827019536699"
"Just right","2001","Mecklenburg-Western Pomerania","Full Time","176","0.733253065153035","0.67572075343881","0.79078537686726"
"Just right","2001","Mecklenburg-Western Pomerania","Part Time","95","0.806593432214891","0.73502555927","0.878161305159782"
"Just right","2001","Mecklenburg-Western Pomerania","Not Working","141","0.860718052762472","0.808516597588166","0.912919507936777"
"Just right","2001","Saxony","Full Time","567","0.740840075144638","0.709097752133876","0.7725823981554"
"Just right","2001","Saxony","Part Time","210","0.745353526810779","0.694324291121979","0.796382762499579"
"Just right","2001","Saxony","Not Working","528","0.824395508773991","0.794940802626344","0.853850214921637"
"Just right","2001","Saxony-Anhalt","Full Time","315","0.757872377902021","0.716558755771806","0.799186000032236"
"Just right","2001","Saxony-Anhalt","Part Time","127","0.738916704438642","0.673841378503398","0.803992030373885"
"Just right","2001","Saxony-Anhalt","Not Working","328","0.784668429763152","0.744977028956261","0.824359830570043"
"Just right","2001","Thuringia","Full Time","311","0.75574740397506","0.713955418877803","0.797539389072317"
"Just right","2001","Thuringia","Part Time","142","0.785093878502141","0.72606333149472","0.844124425509563"
"Just right","2001","Thuringia","Not Working","320","0.864879366776216","0.830508150796771","0.899250582755661"
"A little too big","2001","Schleswig-Holstein","Full Time","14","","",""
"A little too big","2001","Schleswig-Holstein","Part Time","10","","",""
"A little too big","2001","Schleswig-Holstein","Not Working","23","","",""
"A little too big","2001","Hamburg","Full Time","3","","",""
"A little too big","2001","Hamburg","Part Time","1","","",""
"A little too big","2001","Hamburg","Not Working","7","","",""
"A little too big","2001","Lower Saxony","Full Time","73","0.10835354417052","0.0861821746756482","0.130524913665393"
"A little too big","2001","Lower Saxony","Part Time","29","","",""
"A little too big","2001","Lower Saxony","Not Working","118","0.188903611771025","0.159612058792357","0.218195164749693"
"A little too big","2001","Bremen","Full Time","5","","",""
"A little too big","2001","Bremen","Part Time","3","","",""
"A little too big","2001","Bremen","Not Working","12","","",""
"A little too big","2001","North Rhine-Westphalia","Full Time","122","0.0750328186855004","0.0629561045048622","0.0871095328661386"
"A little too big","2001","North Rhine-Westphalia","Part Time","86","0.0872050068345903","0.0701641573589361","0.104245856310244"
"A little too big","2001","North Rhine-Westphalia","Not Working","184","0.110937819360045","0.0963111753620169","0.125564463358072"
"A little too big","2001","Hesse","Full Time","51","0.0741579401187991","0.0532612788056591","0.0950546014319391"
"A little too big","2001","Hesse","Part Time","36","0.10369381025187","0.072332124933637","0.135055495570103"
"A little too big","2001","Hesse","Not Working","51","0.101314657441264","0.075404550900555","0.127224763981974"
"A little too big","2001","Rhineland-Palatinate,Saarland","Full Time","43","0.0807509306921374","0.0569883956882549","0.10451346569602"
"A little too big","2001","Rhineland-Palatinate,Saarland","Part Time","30","0.102553123235368","0.068223717581294","0.136882528889443"
"A little too big","2001","Rhineland-Palatinate,Saarland","Not Working","69","0.134527770125299","0.105854238845398","0.163201301405201"
"A little too big","2001","Baden-Württemberg","Full Time","69","0.0708274699917985","0.0556328418257908","0.0860220981578062"
"A little too big","2001","Baden-Württemberg","Part Time","28","","",""
"A little too big","2001","Baden-Württemberg","Not Working","67","0.0887662663331056","0.0700708095143965","0.107461723151815"
"A little too big","2001","Bavaria","Full Time","76","0.0556715181037195","0.0432315028862121","0.0681115333212269"
"A little too big","2001","Bavaria","Part Time","43","0.0645423568889476","0.0464044149807435","0.0826802987971517"
"A little too big","2001","Bavaria","Not Working","111","0.115454598565296","0.0958813101741504","0.135027886956442"
"A little too big","2001","Berlin","Full Time","16","","",""
"A little too big","2001","Berlin","Part Time","9","","",""
"A little too big","2001","Berlin","Not Working","20","","",""
"A little too big","2001","Brandenburg","Full Time","30","0.080149338652938","0.0537377996530709","0.106560877652805"
"A little too big","2001","Brandenburg","Part Time","10","","",""
"A little too big","2001","Brandenburg","Not Working","26","","",""
"A little too big","2001","Mecklenburg-Western Pomerania","Full Time","16","","",""
"A little too big","2001","Mecklenburg-Western Pomerania","Part Time","6","","",""
"A little too big","2001","Mecklenburg-Western Pomerania","Not Working","12","","",""
"A little too big","2001","Saxony","Full Time","56","0.0887591076856926","0.0681568120628928","0.109361403308493"
"A little too big","2001","Saxony","Part Time","20","","",""
"A little too big","2001","Saxony","Not Working","41","0.0624946923087738","0.0437565078028216","0.081232876814726"
"A little too big","2001","Saxony-Anhalt","Full Time","40","0.106832885135287","0.077041416992453","0.136624353278121"
"A little too big","2001","Saxony-Anhalt","Part Time","20","","",""
"A little too big","2001","Saxony-Anhalt","Not Working","45","0.132818833769364","0.100048245854099","0.165589421684628"
"A little too big","2001","Thuringia","Full Time","35","0.0991380322322247","0.0700687473759147","0.128207317088535"
"A little too big","2001","Thuringia","Part Time","12","","",""
"A little too big","2001","Thuringia","Not Working","31","0.0888281645569656","0.0602238345066279","0.117432494607303"
"Much too big","2001","Schleswig-Holstein","Full Time","","","",""
"Much too big","2001","Schleswig-Holstein","Part Time","","","",""
"Much too big","2001","Schleswig-Holstein","Not Working","1","","",""
"Much too big","2001","Hamburg","Full Time","","","",""
"Much too big","2001","Hamburg","Part Time","","","",""
"Much too big","2001","Hamburg","Not Working","","","",""
"Much too big","2001","Lower Saxony","Full Time","10","","",""
"Much too big","2001","Lower Saxony","Part Time","9","","",""
"Much too big","2001","Lower Saxony","Not Working","14","","",""
"Much too big","2001","Bremen","Full Time","","","",""
"Much too big","2001","Bremen","Part Time","","","",""
"Much too big","2001","Bremen","Not Working","1","","",""
"Much too big","2001","North Rhine-Westphalia","Full Time","6","","",""
"Much too big","2001","North Rhine-Westphalia","Part Time","8","","",""
"Much too big","2001","North Rhine-Westphalia","Not Working","20","","",""
"Much too big","2001","Hesse","Full Time","3","","",""
"Much too big","2001","Hesse","Part Time","1","","",""
"Much too big","2001","Hesse","Not Working","5","","",""
"Much too big","2001","Rhineland-Palatinate,Saarland","Full Time","3","","",""
"Much too big","2001","Rhineland-Palatinate,Saarland","Part Time","5","","",""
"Much too big","2001","Rhineland-Palatinate,Saarland","Not Working","8","","",""
"Much too big","2001","Baden-Württemberg","Full Time","2","","",""
"Much too big","2001","Baden-Württemberg","Part Time","","","",""
"Much too big","2001","Baden-Württemberg","Not Working","11","","",""
"Much too big","2001","Bavaria","Full Time","7","","",""
"Much too big","2001","Bavaria","Part Time","2","","",""
"Much too big","2001","Bavaria","Not Working","7","","",""
"Much too big","2001","Berlin","Full Time","","","",""
"Much too big","2001","Berlin","Part Time","","","",""
"Much too big","2001","Berlin","Not Working","3","","",""
"Much too big","2001","Brandenburg","Full Time","1","","",""
"Much too big","2001","Brandenburg","Part Time","1","","",""
"Much too big","2001","Brandenburg","Not Working","5","","",""
"Much too big","2001","Mecklenburg-Western Pomerania","Full Time","1","","",""
"Much too big","2001","Mecklenburg-Western Pomerania","Part Time","","","",""
"Much too big","2001","Mecklenburg-Western Pomerania","Not Working","2","","",""
"Much too big","2001","Saxony","Full Time","2","","",""
"Much too big","2001","Saxony","Part Time","","","",""
"Much too big","2001","Saxony","Not Working","4","","",""
"Much too big","2001","Saxony-Anhalt","Full Time","","","",""
"Much too big","2001","Saxony-Anhalt","Part Time","","","",""
"Much too big","2001","Saxony-Anhalt","Not Working","2","","",""
"Much too big","2001","Thuringia","Full Time","2","","",""
"Much too big","2001","Thuringia","Part Time","1","","",""
"Much too big","2001","Thuringia","Not Working","5","","",""
"Much too small","2002","Schleswig-Holstein","Full Time","1","","",""
"Much too small","2002","Schleswig-Holstein","Part Time","1","","",""
"Much too small","2002","Schleswig-Holstein","Not Working","3","","",""
"Much too small","2002","Hamburg","Full Time","6","","",""
"Much too small","2002","Hamburg","Part Time","3","","",""
"Much too small","2002","Hamburg","Not Working","1","","",""
"Much too small","2002","Lower Saxony","Full Time","16","","",""
"Much too small","2002","Lower Saxony","Part Time","5","","",""
"Much too small","2002","Lower Saxony","Not Working","13","","",""
"Much too small","2002","Bremen","Full Time","1","","",""
"Much too small","2002","Bremen","Part Time","","","",""
"Much too small","2002","Bremen","Not Working","2","","",""
"Much too small","2002","North Rhine-Westphalia","Full Time","41","0.0225747584604313","0.0159935445124479","0.0291559724084147"
"Much too small","2002","North Rhine-Westphalia","Part Time","34","0.042669336479715","0.0309215298796557","0.0544171430797744"
"Much too small","2002","North Rhine-Westphalia","Not Working","33","0.0130647600071724","0.00780732231101362","0.0183221977033311"
"Much too small","2002","Hesse","Full Time","20","","",""
"Much too small","2002","Hesse","Part Time","9","","",""
"Much too small","2002","Hesse","Not Working","14","","",""
"Much too small","2002","Rhineland-Palatinate,Saarland","Full Time","11","","",""
"Much too small","2002","Rhineland-Palatinate,Saarland","Part Time","7","","",""
"Much too small","2002","Rhineland-Palatinate,Saarland","Not Working","5","","",""
"Much too small","2002","Baden-Württemberg","Full Time","36","0.0287679018247361","0.0192588253751277","0.0382769782743444"
"Much too small","2002","Baden-Württemberg","Part Time","20","","",""
"Much too small","2002","Baden-Württemberg","Not Working","21","","",""
"Much too small","2002","Bavaria","Full Time","40","0.0355504004181265","0.0259161282667895","0.0451846725694635"
"Much too small","2002","Bavaria","Part Time","14","","",""
"Much too small","2002","Bavaria","Not Working","13","","",""
"Much too small","2002","Berlin","Full Time","8","","",""
"Much too small","2002","Berlin","Part Time","4","","",""
"Much too small","2002","Berlin","Not Working","14","","",""
"Much too small","2002","Brandenburg","Full Time","9","","",""
"Much too small","2002","Brandenburg","Part Time","4","","",""
"Much too small","2002","Brandenburg","Not Working","6","","",""
"Much too small","2002","Mecklenburg-Western Pomerania","Full Time","3","","",""
"Much too small","2002","Mecklenburg-Western Pomerania","Part Time","4","","",""
"Much too small","2002","Mecklenburg-Western Pomerania","Not Working","2","","",""
"Much too small","2002","Saxony","Full Time","16","","",""
"Much too small","2002","Saxony","Part Time","9","","",""
"Much too small","2002","Saxony","Not Working","3","","",""
"Much too small","2002","Saxony-Anhalt","Full Time","1","","",""
"Much too small","2002","Saxony-Anhalt","Part Time","3","","",""
"Much too small","2002","Saxony-Anhalt","Not Working","1","","",""
"Much too small","2002","Thuringia","Full Time","2","","",""
"Much too small","2002","Thuringia","Part Time","2","","",""
"Much too small","2002","Thuringia","Not Working","","","",""
"A little too small","2002","Schleswig-Holstein","Full Time","38","0.126658443207496","0.0883796508527023","0.164937235562289"
"A little too small","2002","Schleswig-Holstein","Part Time","35","0.170013063055608","0.115288087264809","0.224738038846408"
"A little too small","2002","Schleswig-Holstein","Not Working","30","0.100184558859471","0.0634051093909175","0.136964008328024"
"A little too small","2002","Hamburg","Full Time","31","0.197080109906359","0.129977608025045","0.264182611787672"
"A little too small","2002","Hamburg","Part Time","28","","",""
"A little too small","2002","Hamburg","Not Working","26","","",""
"A little too small","2002","Lower Saxony","Full Time","106","0.159346711571472","0.133776122346521","0.184917300796423"
"A little too small","2002","Lower Saxony","Part Time","73","0.175377647138671","0.140434898524176","0.210320395753165"
"A little too small","2002","Lower Saxony","Not Working","81","0.121423970842209","0.0979544883286494","0.144893453355768"
"A little too small","2002","Bremen","Full Time","14","","",""
"A little too small","2002","Bremen","Part Time","5","","",""
"A little too small","2002","Bremen","Not Working","7","","",""
"A little too small","2002","North Rhine-Westphalia","Full Time","302","0.150203134620372","0.13437427094984","0.166031998290904"
"A little too small","2002","North Rhine-Westphalia","Part Time","167","0.148234373225376","0.127580458747926","0.168888287702826"
"A little too small","2002","North Rhine-Westphalia","Not Working","187","0.0980205922909023","0.0842536953626186","0.111787489219186"
"A little too small","2002","Hesse","Full Time","146","0.193630407699246","0.164358372266672","0.22290244313182"
"A little too small","2002","Hesse","Part Time","88","0.205963880331277","0.166578391393828","0.245349369268725"
"A little too small","2002","Hesse","Not Working","55","0.0917250792059147","0.0672440218409105","0.116206136570919"
"A little too small","2002","Rhineland-Palatinate,Saarland","Full Time","71","0.151111134756365","0.120057582067443","0.182164687445287"
"A little too small","2002","Rhineland-Palatinate,Saarland","Part Time","50","0.176421331006212","0.135169876976498","0.217672785035926"
"A little too small","2002","Rhineland-Palatinate,Saarland","Not Working","43","0.102060303924671","0.0762631218279651","0.127857486021378"
"A little too small","2002","Baden-Württemberg","Full Time","221","0.21357903288009","0.190264346315797","0.236893719444382"
"A little too small","2002","Baden-Württemberg","Part Time","124","0.180436380921091","0.151969330428464","0.208903431413718"
