"hlf0071_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Much too small","2004","Couple + C. LE 16 ","East Germany","33","0.052212342105687","0.0363129220744332","0.0681117621369407"
"Much too small","2004","Couple + C. GT 16 ","West Germany","23","","",""
"Much too small","2004","Couple + C. GT 16 ","East Germany","","","",""
"Much too small","2004","Couple + C. LE and GT 16","West Germany","35","0.0269603030433435","0.0184578475330244","0.0354627585536626"
"Much too small","2004","Couple + C. LE and GT 16","East Germany","3","","",""
"A little too small","2004","1-pers.-HH","West Germany","236","0.116575768145425","0.103193213366426","0.129958322924424"
"A little too small","2004","1-pers.-HH","East Germany","65","0.106508401118193","0.0839597371220372","0.12905706511435"
"A little too small","2004","(Married) couple without C. ","West Germany","501","0.0841641985284331","0.0767946196447163","0.0915337774121499"
"A little too small","2004","(Married) couple without C. ","East Germany","164","0.0937771018345418","0.0803951126081494","0.107159091060934"
"A little too small","2004","Single parent ","West Germany","131","0.166750452700782","0.141000810139567","0.192500095261996"
"A little too small","2004","Single parent ","East Germany","35","0.143735182968065","0.103358123730771","0.184112242205359"
"A little too small","2004","Couple + C. LE 16 ","West Germany","765","0.236406452155875","0.22192348805655","0.250889416255201"
"A little too small","2004","Couple + C. LE 16 ","East Germany","165","0.22683982608802","0.19690797602242","0.25677167615362"
"A little too small","2004","Couple + C. GT 16 ","West Germany","278","0.108354455018437","0.0968042674690093","0.119904642567864"
"A little too small","2004","Couple + C. GT 16 ","East Germany","130","0.113497391863571","0.094945373626157","0.132049410100984"
"A little too small","2004","Couple + C. LE and GT 16","West Germany","272","0.232862199186531","0.210674979013502","0.255049419359561"
"A little too small","2004","Couple + C. LE and GT 16","East Germany","69","0.154791665239435","0.118893565553295","0.190689764925574"
"Just right","2004","1-pers.-HH","West Germany","1573","0.721827231980938","0.703140895263254","0.740513568698622"
"Just right","2004","1-pers.-HH","East Germany","555","0.775904671200749","0.745425424369213","0.806383918032284"
"Just right","2004","(Married) couple without C. ","West Germany","3993","0.746807730009291","0.735265232461717","0.758350227556864"
"Just right","2004","(Married) couple without C. ","East Germany","1438","0.807042276613678","0.788927458291013","0.825157094936343"
"Just right","2004","Single parent ","West Germany","563","0.725273773475888","0.694438259060392","0.756109287891385"
"Just right","2004","Single parent ","East Germany","225","0.728970826122137","0.677812987606466","0.780128664637809"
"Just right","2004","Couple + C. LE 16 ","West Germany","2251","0.66366169167985","0.647556785134515","0.679766598225185"
"Just right","2004","Couple + C. LE 16 ","East Germany","507","0.649446410124363","0.615343766986858","0.683549053261869"
"Just right","2004","Couple + C. GT 16 ","West Germany","2189","0.76875391653376","0.753086391695788","0.784421441371732"
"Just right","2004","Couple + C. GT 16 ","East Germany","888","0.786451144291871","0.762482541874846","0.810419746708895"
"Just right","2004","Couple + C. LE and GT 16","West Germany","1040","0.695137287008693","0.670971321488703","0.719303252528683"
"Just right","2004","Couple + C. LE and GT 16","East Germany","299","0.811791464731417","0.772998078949083","0.85058485051375"
"A little too big","2004","1-pers.-HH","West Germany","298","0.125074465676901","0.111279516432971","0.138869414920832"
"A little too big","2004","1-pers.-HH","East Germany","80","0.0935969782588997","0.0723069993036163","0.114886957214183"
"A little too big","2004","(Married) couple without C. ","West Germany","840","0.149036081329708","0.139583042278752","0.158489120380664"
"A little too big","2004","(Married) couple without C. ","East Germany","204","0.090673213941213","0.0774920350650409","0.103854392817385"
"A little too big","2004","Single parent ","West Germany","90","0.0809408577632723","0.06209977827429","0.0997819372522547"
"A little too big","2004","Single parent ","East Germany","21","","",""
"A little too big","2004","Couple + C. LE 16 ","West Germany","176","0.0585268335806847","0.0505252093218068","0.0665284578395625"
"A little too big","2004","Couple + C. LE 16 ","East Germany","44","0.0577496206853787","0.0410772675982087","0.0744219737725487"
"A little too big","2004","Couple + C. GT 16 ","West Germany","262","0.104468964573644","0.0931030733854894","0.115834855761799"
"A little too big","2004","Couple + C. GT 16 ","East Germany","99","0.0929828266680036","0.0759977567025522","0.109967896633455"
"A little too big","2004","Couple + C. LE and GT 16","West Germany","43","0.0408015147217227","0.0304164528242609","0.0511865766191844"
"A little too big","2004","Couple + C. LE and GT 16","East Germany","19","","",""
"Much too big","2004","1-pers.-HH","West Germany","59","0.0199787279518863","0.0141435796140803","0.0258138762896923"
"Much too big","2004","1-pers.-HH","East Germany","9","","",""
"Much too big","2004","(Married) couple without C. ","West Germany","75","0.0103288015212284","0.00764506053215442","0.0130125425103024"
"Much too big","2004","(Married) couple without C. ","East Germany","10","","",""
"Much too big","2004","Single parent ","West Germany","11","","",""
"Much too big","2004","Single parent ","East Germany","2","","",""
"Much too big","2004","Couple + C. LE 16 ","West Germany","7","","",""
"Much too big","2004","Couple + C. LE 16 ","East Germany","3","","",""
"Much too big","2004","Couple + C. GT 16 ","West Germany","30","0.01392076977586","0.00956708421580986","0.0182744553359102"
"Much too big","2004","Couple + C. GT 16 ","East Germany","6","","",""
"Much too big","2004","Couple + C. LE and GT 16","West Germany","4","","",""
"Much too big","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","2005","1-pers.-HH","West Germany","34","0.012781925603418","0.00813522586468465","0.0174286253421514"
"Much too small","2005","1-pers.-HH","East Germany","11","","",""
"Much too small","2005","(Married) couple without C. ","West Germany","36","0.0111728335897172","0.00833984889866357","0.0140058182807709"
"Much too small","2005","(Married) couple without C. ","East Germany","4","","",""
"Much too small","2005","Single parent ","West Germany","15","","",""
"Much too small","2005","Single parent ","East Germany","2","","",""
"Much too small","2005","Couple + C. LE 16 ","West Germany","75","0.0234319751789641","0.0180448861384855","0.0288190642194428"
"Much too small","2005","Couple + C. LE 16 ","East Germany","25","","",""
"Much too small","2005","Couple + C. GT 16 ","West Germany","18","","",""
"Much too small","2005","Couple + C. GT 16 ","East Germany","","","",""
"Much too small","2005","Couple + C. LE and GT 16","West Germany","29","","",""
"Much too small","2005","Couple + C. LE and GT 16","East Germany","4","","",""
"A little too small","2005","1-pers.-HH","West Germany","284","0.136328721215283","0.122134621967498","0.150522820463067"
"A little too small","2005","1-pers.-HH","East Germany","72","0.114869885263987","0.0917230842059222","0.138016686322052"
"A little too small","2005","(Married) couple without C. ","West Germany","463","0.09657732707106","0.088616000271549","0.104538653870571"
"A little too small","2005","(Married) couple without C. ","East Germany","183","0.117119319245431","0.102130333823607","0.132108304667254"
"A little too small","2005","Single parent ","West Germany","126","0.161982570572115","0.136499545154507","0.187465595989722"
"A little too small","2005","Single parent ","East Germany","46","0.196630694538108","0.152098853344206","0.241162535732011"
"A little too small","2005","Couple + C. LE 16 ","West Germany","741","0.262591821150463","0.24692095406738","0.278262688233546"
"A little too small","2005","Couple + C. LE 16 ","East Germany","153","0.214416379450602","0.18396930502537","0.244863453875834"
"A little too small","2005","Couple + C. GT 16 ","West Germany","225","0.108838956898796","0.0968794159753585","0.120798497822233"
"A little too small","2005","Couple + C. GT 16 ","East Germany","104","0.0863683227444147","0.0693855127632537","0.103351132725576"
"A little too small","2005","Couple + C. LE and GT 16","West Germany","261","0.183594663653662","0.162772205506493","0.204417121800832"
"A little too small","2005","Couple + C. LE and GT 16","East Germany","60","0.145774455936627","0.110011016292541","0.181537895580714"
"Just right","2005","1-pers.-HH","West Germany","1572","0.701330113981188","0.682398097230232","0.720262130732144"
"Just right","2005","1-pers.-HH","East Germany","552","0.766431518916005","0.735718102829794","0.797144935002216"
"Just right","2005","(Married) couple without C. ","West Germany","3908","0.733121320179234","0.721199371914486","0.745043268443983"
"Just right","2005","(Married) couple without C. ","East Germany","1384","0.787916544570276","0.76886191694832","0.806971172192231"
"Just right","2005","Single parent ","West Germany","570","0.720851521176341","0.689825158784612","0.751877883568071"
"Just right","2005","Single parent ","East Germany","233","0.712733404427144","0.662035092576698","0.763431716277591"
"Just right","2005","Couple + C. LE 16 ","West Germany","2084","0.669748126286466","0.652999590206778","0.686496662366154"
"Just right","2005","Couple + C. LE 16 ","East Germany","494","0.696357609825709","0.66224478034337","0.730470439308048"
"Just right","2005","Couple + C. GT 16 ","West Germany","2107","0.789185685531576","0.77352236356635","0.804849007496803"
"Just right","2005","Couple + C. GT 16 ","East Germany","836","0.826131817394563","0.80321884326862","0.849044791520507"
"Just right","2005","Couple + C. LE and GT 16","West Germany","977","0.742953030577635","0.719449344563344","0.766456716591926"
"Just right","2005","Couple + C. LE and GT 16","East Germany","286","0.801088415030515","0.760632450998782","0.841544379062248"
"A little too big","2005","1-pers.-HH","West Germany","306","0.132170873681624","0.118161300321383","0.146180447041866"
"A little too big","2005","1-pers.-HH","East Germany","85","0.0937338822409473","0.0725765697275567","0.114891194754338"
"A little too big","2005","(Married) couple without C. ","West Germany","775","0.13955198160531","0.130212286669321","0.1488916765413"
"A little too big","2005","(Married) couple without C. ","East Germany","169","0.0806069994553868","0.0679175162646402","0.0932964826461334"
"A little too big","2005","Single parent ","West Germany","84","0.0874780155261622","0.0679363557582882","0.107019675294036"
"A little too big","2005","Single parent ","East Germany","23","","",""
"A little too big","2005","Couple + C. LE 16 ","West Germany","124","0.0416709493955972","0.0345543506674986","0.0487875481236959"
"A little too big","2005","Couple + C. LE 16 ","East Germany","24","","",""
"A little too big","2005","Couple + C. GT 16 ","West Germany","230","0.0871483383054186","0.0763172053302557","0.0979794712805816"
"A little too big","2005","Couple + C. GT 16 ","East Germany","105","0.0825472383610519","0.065909669600785","0.0991848071213187"
"A little too big","2005","Couple + C. LE and GT 16","West Germany","58","0.0376860113395424","0.0274437102095262","0.0479283124695585"
"A little too big","2005","Couple + C. LE and GT 16","East Germany","19","","",""
"Much too big","2005","1-pers.-HH","West Germany","49","0.0173883655184865","0.0119813172091989","0.0227954138277741"
"Much too big","2005","1-pers.-HH","East Germany","9","","",""
"Much too big","2005","(Married) couple without C. ","West Germany","106","0.019576537554678","0.0158425131110415","0.0233105619983144"
"Much too big","2005","(Married) couple without C. ","East Germany","28","","",""
"Much too big","2005","Single parent ","West Germany","8","","",""
"Much too big","2005","Single parent ","East Germany","2","","",""
"Much too big","2005","Couple + C. LE 16 ","West Germany","5","","",""
"Much too big","2005","Couple + C. LE 16 ","East Germany","2","","",""
"Much too big","2005","Couple + C. GT 16 ","West Germany","25","","",""
"Much too big","2005","Couple + C. GT 16 ","East Germany","6","","",""
"Much too big","2005","Couple + C. LE and GT 16","West Germany","3","","",""
"Much too big","2005","Couple + C. LE and GT 16","East Germany","5","","",""
"Much too small","2006","1-pers.-HH","West Germany","40","0.019302247104164","0.0139304531477844","0.0246740410605437"
"Much too small","2006","1-pers.-HH","East Germany","11","","",""
"Much too small","2006","(Married) couple without C. ","West Germany","37","0.00809150129758375","0.0058086145442344","0.0103743880509331"
"Much too small","2006","(Married) couple without C. ","East Germany","7","","",""
"Much too small","2006","Single parent ","West Germany","10","","",""
"Much too small","2006","Single parent ","East Germany","3","","",""
"Much too small","2006","Couple + C. LE 16 ","West Germany","106","0.0461736593541368","0.0389126827801611","0.0534346359281125"
"Much too small","2006","Couple + C. LE 16 ","East Germany","27","","",""
"Much too small","2006","Couple + C. GT 16 ","West Germany","38","0.0164170063504975","0.011612301145881","0.0212217115551141"
"Much too small","2006","Couple + C. GT 16 ","East Germany","4","","",""
"Much too small","2006","Couple + C. LE and GT 16","West Germany","28","","",""
"Much too small","2006","Couple + C. LE and GT 16","East Germany","7","","",""
"A little too small","2006","1-pers.-HH","West Germany","288","0.119951656070497","0.107266254794171","0.132637057346823"
"A little too small","2006","1-pers.-HH","East Germany","70","0.094794664277979","0.074878161639428","0.11471116691653"
"A little too small","2006","(Married) couple without C. ","West Germany","531","0.110055057895032","0.102080243553247","0.118029872236816"
"A little too small","2006","(Married) couple without C. ","East Germany","181","0.0951257080761138","0.0821569194940132","0.108094496658214"
"A little too small","2006","Single parent ","West Germany","149","0.17049152539527","0.145963305682719","0.195019745107821"
"A little too small","2006","Single parent ","East Germany","36","0.118027407268942","0.081936493191653","0.154118321346231"
"A little too small","2006","Couple + C. LE 16 ","West Germany","755","0.245144268716049","0.230260734061954","0.260027803370144"
"A little too small","2006","Couple + C. LE 16 ","East Germany","181","0.269671125950908","0.237119293242301","0.302222958659516"
"A little too small","2006","Couple + C. GT 16 ","West Germany","249","0.114059933314953","0.102040527848997","0.126079338780909"
"A little too small","2006","Couple + C. GT 16 ","East Germany","118","0.11133917401797","0.0927759951089782","0.129902352926962"
"A little too small","2006","Couple + C. LE and GT 16","West Germany","208","0.179947817283418","0.159009447539326","0.20088618702751"
"A little too small","2006","Couple + C. LE and GT 16","East Germany","53","0.168938816020653","0.128633691108057","0.20924394093325"
"Just right","2006","1-pers.-HH","West Germany","1745","0.696139221878817","0.678182246169059","0.714096197588576"
"Just right","2006","1-pers.-HH","East Germany","642","0.778364603363906","0.75012499439966","0.806604212328152"
"Just right","2006","(Married) couple without C. ","West Germany","4249","0.709581071643571","0.698013359347223","0.72114878393992"
"Just right","2006","(Married) couple without C. ","East Germany","1518","0.795790108899216","0.777970671445201","0.813609546353231"
"Just right","2006","Single parent ","West Germany","625","0.688303137268248","0.658092470819977","0.71851380371652"
"Just right","2006","Single parent ","East Germany","241","0.792926813855635","0.747599770807949","0.838253856903321"
"Just right","2006","Couple + C. LE 16 ","West Germany","2183","0.657965503871568","0.641552058669955","0.674378949073181"
"Just right","2006","Couple + C. LE 16 ","East Germany","480","0.661313732653954","0.626599981202324","0.696027484105584"
"Just right","2006","Couple + C. GT 16 ","West Germany","2122","0.781190410415289","0.765558002277155","0.796822818553423"
"Just right","2006","Couple + C. GT 16 ","East Germany","879","0.803406833915594","0.779953083241067","0.826860584590121"
"Just right","2006","Couple + C. LE and GT 16","West Germany","1003","0.762300540826288","0.739098507870419","0.785502573782157"
"Just right","2006","Couple + C. LE and GT 16","East Germany","249","0.761457246726539","0.71561299114494","0.807301502308137"
"A little too big","2006","1-pers.-HH","West Germany","376","0.138765233229388","0.125267870097292","0.152262596361484"
"A little too big","2006","1-pers.-HH","East Germany","95","0.100056113905899","0.0796539087569896","0.120458319054808"
"A little too big","2006","(Married) couple without C. ","West Germany","985","0.154140108309241","0.144938980688201","0.16334123593028"
"A little too big","2006","(Married) couple without C. ","East Germany","241","0.0979665232072807","0.0848261860136106","0.111106860400951"
"A little too big","2006","Single parent ","West Germany","105","0.116192374512788","0.0952911417578806","0.137093607267695"
"A little too big","2006","Single parent ","East Germany","22","","",""
"A little too big","2006","Couple + C. LE 16 ","West Germany","158","0.048963242667129","0.0414970882179474","0.0564293971163105"
"A little too big","2006","Couple + C. LE 16 ","East Germany","26","","",""
"A little too big","2006","Couple + C. GT 16 ","West Germany","229","0.0608203540750724","0.051783587469452","0.0698571206806927"
"A little too big","2006","Couple + C. GT 16 ","East Germany","94","0.0792031200710129","0.0632658695512238","0.0951403705908021"
"A little too big","2006","Couple + C. LE and GT 16","West Germany","54","0.034101555366224","0.0242091556636935","0.0439939550687545"
"A little too big","2006","Couple + C. LE and GT 16","East Germany","23","","",""
"Much too big","2006","1-pers.-HH","West Germany","71","0.0258416417171334","0.0196469078740644","0.0320363755602024"
"Much too big","2006","1-pers.-HH","East Germany","13","","",""
"Much too big","2006","(Married) couple without C. ","West Germany","114","0.0181322608545727","0.014732201622497","0.0215323200866484"
"Much too big","2006","(Married) couple without C. ","East Germany","19","","",""
"Much too big","2006","Single parent ","West Germany","14","","",""
"Much too big","2006","Single parent ","East Germany","5","","",""
"Much too big","2006","Couple + C. LE 16 ","West Germany","7","","",""
"Much too big","2006","Couple + C. LE 16 ","East Germany","","","",""
"Much too big","2006","Couple + C. GT 16 ","West Germany","49","0.0275122958441881","0.0213275802437572","0.033697011444619"
"Much too big","2006","Couple + C. GT 16 ","East Germany","8","","",""
"Much too big","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Much too big","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","2007","1-pers.-HH","West Germany","31","0.0121545223445869","0.00776884216783984","0.0165402025213339"
"Much too small","2007","1-pers.-HH","East Germany","10","","",""
"Much too small","2007","(Married) couple without C. ","West Germany","23","","",""
"Much too small","2007","(Married) couple without C. ","East Germany","10","","",""
"Much too small","2007","Single parent ","West Germany","17","","",""
"Much too small","2007","Single parent ","East Germany","8","","",""
"Much too small","2007","Couple + C. LE 16 ","West Germany","82","0.0377654924941621","0.0308759779894199","0.0446550069989043"
"Much too small","2007","Couple + C. LE 16 ","East Germany","14","","",""
"Much too small","2007","Couple + C. GT 16 ","West Germany","11","","",""
"Much too small","2007","Couple + C. GT 16 ","East Germany","","","",""
"Much too small","2007","Couple + C. LE and GT 16","West Germany","18","","",""
"Much too small","2007","Couple + C. LE and GT 16","East Germany","7","","",""
"A little too small","2007","1-pers.-HH","West Germany","296","0.128412825175861","0.115022746844526","0.141802903507196"
"A little too small","2007","1-pers.-HH","East Germany","76","0.12087608888078","0.0980285218359589","0.143723655925601"
"A little too small","2007","(Married) couple without C. ","West Germany","480","0.0960571094236569","0.0882524918982677","0.103861726949046"
"A little too small","2007","(Married) couple without C. ","East Germany","192","0.101617645011442","0.0880103038545106","0.115224986168373"
"A little too small","2007","Single parent ","West Germany","139","0.186850479040394","0.16052208565621","0.213178872424579"
"A little too small","2007","Single parent ","East Germany","58","0.188852711386574","0.145423467661508","0.232281955111639"
"A little too small","2007","Couple + C. LE 16 ","West Germany","687","0.248216464678807","0.232604330446719","0.263828598910894"
"A little too small","2007","Couple + C. LE 16 ","East Germany","146","0.248651541002112","0.21534632702421","0.281956754980013"
"A little too small","2007","Couple + C. GT 16 ","West Germany","260","0.0985045218605328","0.08706992358429","0.109939120136776"
"A little too small","2007","Couple + C. GT 16 ","East Germany","104","0.0976404384269756","0.0798301663488283","0.115450710505123"
"A little too small","2007","Couple + C. LE and GT 16","West Germany","241","0.194971921323406","0.172462405149595","0.217481437497217"
"A little too small","2007","Couple + C. LE and GT 16","East Germany","37","0.113607551747137","0.0770846128945305","0.150130490599743"
"Just right","2007","1-pers.-HH","West Germany","1651","0.705615219229944","0.687373525984815","0.723856912475074"
"Just right","2007","1-pers.-HH","East Germany","597","0.761711703675435","0.731851594938946","0.791571812411923"
"Just right","2007","(Married) couple without C. ","West Germany","3941","0.72422243622457","0.712385703966715","0.736059168482426"
"Just right","2007","(Married) couple without C. ","East Germany","1461","0.790260603933367","0.771925504215365","0.808595703651368"
"Just right","2007","Single parent ","West Germany","581","0.696014698878644","0.664945679704562","0.727083718052726"
"Just right","2007","Single parent ","East Germany","220","0.682071178811607","0.630399735431032","0.733742622192182"
"Just right","2007","Couple + C. LE 16 ","West Germany","2036","0.66709350513783","0.650061920032425","0.684125090243234"
"Just right","2007","Couple + C. LE 16 ","East Germany","454","0.682774382349943","0.646913688724149","0.718635075975738"
"Just right","2007","Couple + C. GT 16 ","West Germany","2060","0.809395372676907","0.794323815343258","0.824466930010556"
"Just right","2007","Couple + C. GT 16 ","East Germany","871","0.810320663948819","0.786797033468985","0.833844294428652"
"Just right","2007","Couple + C. LE and GT 16","West Germany","862","0.717639289436091","0.692063452923629","0.743215125948553"
"Just right","2007","Couple + C. LE and GT 16","East Germany","228","0.810500207716963","0.765394653185276","0.85560576224865"
"A little too big","2007","1-pers.-HH","West Germany","355","0.132209668475247","0.118652702274218","0.145766634676275"
"A little too big","2007","1-pers.-HH","East Germany","89","0.0968760430386227","0.0761447403962066","0.117607345681039"
"A little too big","2007","(Married) couple without C. ","West Germany","932","0.159248068133173","0.149556648593341","0.168939487673004"
"A little too big","2007","(Married) couple without C. ","East Germany","211","0.0961482624175128","0.0828719512619334","0.109424573573092"
"A little too big","2007","Single parent ","West Germany","89","0.0876094641032445","0.0685127809242038","0.106706147282285"
"A little too big","2007","Single parent ","East Germany","17","","",""
"A little too big","2007","Couple + C. LE 16 ","West Germany","134","0.0464398953520262","0.0388345273828274","0.0540452633212249"
"A little too big","2007","Couple + C. LE 16 ","East Germany","32","0.0498966384446234","0.0331195334658842","0.0666737434233625"
"A little too big","2007","Couple + C. GT 16 ","West Germany","260","0.0833852240733805","0.07277684504145","0.0939936031053111"
"A little too big","2007","Couple + C. GT 16 ","East Germany","78","0.0632699422049533","0.0486625789896318","0.0778773054202748"
"A little too big","2007","Couple + C. LE and GT 16","West Germany","67","0.0474603637217585","0.0353799538505725","0.0595407735929445"
"A little too big","2007","Couple + C. LE and GT 16","East Germany","14","","",""
"Much too big","2007","1-pers.-HH","West Germany","65","0.021607764774361","0.0157882748309635","0.0274272547177584"
"Much too big","2007","1-pers.-HH","East Germany","10","","",""
"Much too big","2007","(Married) couple without C. ","West Germany","100","0.0148143597511126","0.0116146038311439","0.0180141156710813"
"Much too big","2007","(Married) couple without C. ","East Germany","20","","",""
"Much too big","2007","Single parent ","West Germany","16","","",""
"Much too big","2007","Single parent ","East Germany","9","","",""
"Much too big","2007","Couple + C. LE 16 ","West Germany","2","","",""
"Much too big","2007","Couple + C. LE 16 ","East Germany","1","","",""
"Much too big","2007","Couple + C. GT 16 ","West Germany","18","","",""
"Much too big","2007","Couple + C. GT 16 ","East Germany","14","","",""
"Much too big","2007","Couple + C. LE and GT 16","West Germany","2","","",""
"Much too big","2007","Couple + C. LE and GT 16","East Germany","4","","",""
"Much too small","2008","1-pers.-HH","West Germany","31","0.0119113812502828","0.00746221071526863","0.016360551785297"
"Much too small","2008","1-pers.-HH","East Germany","5","","",""
"Much too small","2008","(Married) couple without C. ","West Germany","37","0.0109037694397843","0.00808222398989605","0.0137253148896726"
"Much too small","2008","(Married) couple without C. ","East Germany","12","","",""
"Much too small","2008","Single parent ","West Germany","15","","",""
"Much too small","2008","Single parent ","East Germany","6","","",""
"Much too small","2008","Couple + C. LE 16 ","West Germany","58","0.0331518090995023","0.026262179625478","0.0400414385735265"
"Much too small","2008","Couple + C. LE 16 ","East Germany","10","","",""
"Much too small","2008","Couple + C. GT 16 ","West Germany","17","","",""
"Much too small","2008","Couple + C. GT 16 ","East Germany","","","",""
"Much too small","2008","Couple + C. LE and GT 16","West Germany","15","","",""
"Much too small","2008","Couple + C. LE and GT 16","East Germany","7","","",""
"A little too small","2008","1-pers.-HH","West Germany","261","0.122210469939339","0.108778198900049","0.13564274097863"
"A little too small","2008","1-pers.-HH","East Germany","72","0.12797384740093","0.104301422810316","0.151646271991544"
"A little too small","2008","(Married) couple without C. ","West Germany","420","0.0911297664479956","0.0833105989630683","0.0989489339329229"
"A little too small","2008","(Married) couple without C. ","East Germany","167","0.101822352213642","0.088101061825736","0.115543642601547"
"A little too small","2008","Single parent ","West Germany","148","0.210121151056556","0.182554612373593","0.237687689739519"
"A little too small","2008","Single parent ","East Germany","49","0.146692821295928","0.106042991938947","0.187342650652908"
"A little too small","2008","Couple + C. LE 16 ","West Germany","586","0.255108827600554","0.238333451630855","0.271884203570253"
"A little too small","2008","Couple + C. LE 16 ","East Germany","172","0.3181238181562","0.281314193705179","0.35493344260722"
"A little too small","2008","Couple + C. GT 16 ","West Germany","232","0.0923153675717524","0.0809909539564482","0.103639781187057"
"A little too small","2008","Couple + C. GT 16 ","East Germany","96","0.100142344934063","0.0809316773166261","0.119353012551499"
"A little too small","2008","Couple + C. LE and GT 16","West Germany","202","0.20865981544745","0.184413911065896","0.232905719829004"
"A little too small","2008","Couple + C. LE and GT 16","East Germany","38","0.165370550739877","0.119409794195189","0.211331307284566"
"Just right","2008","1-pers.-HH","West Germany","1562","0.694307754331228","0.675414000166833","0.713201508495623"
"Just right","2008","1-pers.-HH","East Germany","580","0.738947358250623","0.707823876857675","0.770070839643572"
"Just right","2008","(Married) couple without C. ","West Germany","3727","0.716456642473164","0.70421092761489","0.728702357331439"
"Just right","2008","(Married) couple without C. ","East Germany","1454","0.793005533327003","0.774622814341611","0.811388252312395"
"Just right","2008","Single parent ","West Germany","575","0.651198092138642","0.618949326492566","0.683446857784718"
"Just right","2008","Single parent ","East Germany","208","0.759075285561666","0.709940993978058","0.808209577145274"
"Just right","2008","Couple + C. LE 16 ","West Germany","1810","0.656547198005573","0.638273366626368","0.674821029384778"
"Just right","2008","Couple + C. LE 16 ","East Germany","407","0.633418252466634","0.595334368031903","0.671502136901365"
"Just right","2008","Couple + C. GT 16 ","West Germany","2001","0.803490806696156","0.787945720922138","0.819035892470174"
"Just right","2008","Couple + C. GT 16 ","East Germany","752","0.791506481914752","0.765509664227136","0.817503299602368"
"Just right","2008","Couple + C. LE and GT 16","West Germany","799","0.715913525057347","0.689004811774011","0.742822238340683"
"Just right","2008","Couple + C. LE and GT 16","East Germany","196","0.71179210179454","0.655759504777835","0.767824698811246"
"A little too big","2008","1-pers.-HH","West Germany","353","0.144723999891262","0.130295424185671","0.159152575596853"
"A little too big","2008","1-pers.-HH","East Germany","92","0.112902570542744","0.0904764088639848","0.135328732221504"
"A little too big","2008","(Married) couple without C. ","West Germany","906","0.158773634761871","0.148844187386925","0.168703082136817"
"A little too big","2008","(Married) couple without C. ","East Germany","214","0.0909879379256745","0.0779391850683114","0.104036690783038"
"A little too big","2008","Single parent ","West Germany","77","0.0949764216702629","0.0751380985742833","0.114814744766243"
"A little too big","2008","Single parent ","East Germany","23","","",""
"A little too big","2008","Couple + C. LE 16 ","West Germany","129","0.0500359024262139","0.0416459872571798","0.058425817595248"
"A little too big","2008","Couple + C. LE 16 ","East Germany","26","","",""
"A little too big","2008","Couple + C. GT 16 ","West Germany","229","0.0897785766518822","0.0785952473119951","0.100961905991769"
"A little too big","2008","Couple + C. GT 16 ","East Germany","84","0.0799770429913255","0.0626178842183748","0.0973362017642762"
"A little too big","2008","Couple + C. LE and GT 16","West Germany","58","0.038399250956882","0.026933667983454","0.0498648339303101"
"A little too big","2008","Couple + C. LE and GT 16","East Germany","10","","",""
"Much too big","2008","1-pers.-HH","West Germany","77","0.0268463945878878","0.0202176127840916","0.033475176391684"
"Much too big","2008","1-pers.-HH","East Germany","16","","",""
"Much too big","2008","(Married) couple without C. ","West Germany","114","0.0227361868771847","0.0186862880776655","0.0267860856767039"
"Much too big","2008","(Married) couple without C. ","East Germany","19","","",""
"Much too big","2008","Single parent ","West Germany","24","","",""
"Much too big","2008","Single parent ","East Germany","5","","",""
"Much too big","2008","Couple + C. LE 16 ","West Germany","11","","",""
"Much too big","2008","Couple + C. LE 16 ","East Germany","","","",""
"Much too big","2008","Couple + C. GT 16 ","West Germany","31","0.0109444632457436","0.00687423463176195","0.0150146918597253"
"Much too big","2008","Couple + C. GT 16 ","East Germany","6","","",""
"Much too big","2008","Couple + C. LE and GT 16","West Germany","5","","",""
"Much too big","2008","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","2009","1-pers.-HH","West Germany","27","","",""
"Much too small","2009","1-pers.-HH","East Germany","8","","",""
"Much too small","2009","(Married) couple without C. ","West Germany","39","0.00831662856885868","0.00576287195623765","0.0108703851814797"
"Much too small","2009","(Married) couple without C. ","East Germany","14","","",""
"Much too small","2009","Single parent ","West Germany","20","","",""
"Much too small","2009","Single parent ","East Germany","17","","",""
"Much too small","2009","Couple + C. LE 16 ","West Germany","66","0.0379341461363799","0.0300423128851884","0.0458259793875714"
"Much too small","2009","Couple + C. LE 16 ","East Germany","5","","",""
"Much too small","2009","Couple + C. GT 16 ","West Germany","29","","",""
"Much too small","2009","Couple + C. GT 16 ","East Germany","4","","",""
"Much too small","2009","Couple + C. LE and GT 16","West Germany","18","","",""
"Much too small","2009","Couple + C. LE and GT 16","East Germany","4","","",""
"A little too small","2009","1-pers.-HH","West Germany","242","0.130004171047153","0.115824768372658","0.144183573721648"
"A little too small","2009","1-pers.-HH","East Germany","75","0.111276594853039","0.0886188097325896","0.133934379973489"
"A little too small","2009","(Married) couple without C. ","West Germany","427","0.109866839661878","0.101072967620468","0.118660711703288"
"A little too small","2009","(Married) couple without C. ","East Germany","157","0.10754099340457","0.0932884971129311","0.121793489696209"
