"hlf0071_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2","2002","16-34 y.","(1a) inadequately completed","15","","",""
"2","2002","16-34 y.","(1b) general elementary school","120","0.255649079639433","0.218719303266495","0.292578856012371"
"2","2002","16-34 y.","(1c) basic vocational qualification","173","0.229047320605915","0.20021500782999","0.25787963338184"
"2","2002","16-34 y.","(2b) intermediate general qualification","91","0.191470338940985","0.157845984861659","0.225094693020311"
"2","2002","16-34 y.","(2a) intermediate vocational","269","0.186298595331653","0.166915659188743","0.205681531474564"
"2","2002","16-34 y.","(2c_gen) general maturity certificate","150","0.245854068646428","0.214996359005309","0.276711778287546"
"2","2002","16-34 y.","(2c_voc) vocational maturity certificate","133","0.276265055377448","0.239064078184008","0.313466032570888"
"2","2002","16-34 y.","(3a) lower tertiary education","59","0.235240444914957","0.183684367275838","0.286796522554077"
"2","2002","16-34 y.","(3b) higher tertiary education","95","0.254444523998017","0.210004790639701","0.298884257356333"
"2","2002","35-65 y.","(0) in school","","","",""
"2","2002","35-65 y.","(1a) inadequately completed","25","","",""
"2","2002","35-65 y.","(1b) general elementary school","137","0.138889467771415","0.117368769312644","0.160410166230185"
"2","2002","35-65 y.","(1c) basic vocational qualification","477","0.111188650396663","0.101663161429851","0.120714139363474"
"2","2002","35-65 y.","(2b) intermediate general qualification","13","","",""
"2","2002","35-65 y.","(2a) intermediate vocational","528","0.154526664212604","0.14236458483057","0.166688743594638"
"2","2002","35-65 y.","(2c_gen) general maturity certificate","28","","",""
"2","2002","35-65 y.","(2c_voc) vocational maturity certificate","158","0.183767571767251","0.158520835889447","0.209014307645055"
"2","2002","35-65 y.","(3a) lower tertiary education","168","0.154515564924048","0.134882797385066","0.174148332463031"
"2","2002","35-65 y.","(3b) higher tertiary education","350","0.192833672076434","0.175935773219799","0.209731570933069"
"2","2002","66 and older","(0) in school","","","",""
"2","2002","66 and older","(1a) inadequately completed","5","","",""
"2","2002","66 and older","(1b) general elementary school","37","0.0494961316205773","0.034095689862545","0.0648965733786095"
"2","2002","66 and older","(1c) basic vocational qualification","61","0.0348436760870257","0.0260139414653579","0.0436734107086936"
"2","2002","66 and older","(2b) intermediate general qualification","","","",""
"2","2002","66 and older","(2a) intermediate vocational","17","","",""
"2","2002","66 and older","(2c_gen) general maturity certificate","2","","",""
"2","2002","66 and older","(2c_voc) vocational maturity certificate","6","","",""
"2","2002","66 and older","(3a) lower tertiary education","15","","",""
"2","2002","66 and older","(3b) higher tertiary education","21","","",""
"3","2002","16-34 y.","(0) in school","446","0.713937264011864","0.67830737062912","0.749567157394608"
"3","2002","16-34 y.","(1a) inadequately completed","24","","",""
"3","2002","16-34 y.","(1b) general elementary school","367","0.653656435295205","0.613376011788907","0.693936858801503"
"3","2002","16-34 y.","(1c) basic vocational qualification","575","0.682630077719507","0.650694218553752","0.714565936885261"
"3","2002","16-34 y.","(2b) intermediate general qualification","390","0.71963171935688","0.681245547184242","0.758017891529518"
"3","2002","16-34 y.","(2a) intermediate vocational","1126","0.707338852632168","0.684688313991932","0.729989391272405"
"3","2002","16-34 y.","(2c_gen) general maturity certificate","531","0.635190286655206","0.600693200540245","0.669687372770167"
"3","2002","16-34 y.","(2c_voc) vocational maturity certificate","344","0.582281107981707","0.541250305781806","0.623311910181608"
"3","2002","16-34 y.","(3a) lower tertiary education","161","0.586537079894344","0.526678358328245","0.646395801460443"
"3","2002","16-34 y.","(3b) higher tertiary education","231","0.626352040504091","0.57699200496845","0.675712076039731"
"3","2002","35-65 y.","(0) in school","","","",""
"3","2002","35-65 y.","(1a) inadequately completed","139","0.783706005172991","0.723051889374331","0.844360120971651"
"3","2002","35-65 y.","(1b) general elementary school","731","0.731107600184633","0.703516299897702","0.758698900471564"
"3","2002","35-65 y.","(1c) basic vocational qualification","3147","0.756630331980551","0.743627817334505","0.769632846626597"
"3","2002","35-65 y.","(2b) intermediate general qualification","69","0.68659216845973","0.593311718282894","0.779872618636566"
"3","2002","35-65 y.","(2a) intermediate vocational","2470","0.72003819562668","0.704931018520489","0.73514537273287"
"3","2002","35-65 y.","(2c_gen) general maturity certificate","86","0.690997637013454","0.612466578388293","0.769528695638615"
"3","2002","35-65 y.","(2c_voc) vocational maturity certificate","647","0.7121836428937","0.682670353986809","0.741696931800592"
"3","2002","35-65 y.","(3a) lower tertiary education","973","0.708391117786191","0.68370348058579","0.733078754986591"
"3","2002","35-65 y.","(3b) higher tertiary education","1483","0.682147827454184","0.662203858263189","0.702091796645179"
"3","2002","66 and older","(0) in school","","","",""
"3","2002","66 and older","(1a) inadequately completed","57","0.800398296312874","0.705397152467469","0.89539944015828"
"3","2002","66 and older","(1b) general elementary school","601","0.779203942829842","0.749753499759568","0.808654385900116"
"3","2002","66 and older","(1c) basic vocational qualification","1307","0.791083220583364","0.771508995208296","0.810657445958432"
"3","2002","66 and older","(2b) intermediate general qualification","24","","",""
"3","2002","66 and older","(2a) intermediate vocational","290","0.708115635636211","0.663281680708206","0.752949590564216"
"3","2002","66 and older","(2c_gen) general maturity certificate","8","","",""
"3","2002","66 and older","(2c_voc) vocational maturity certificate","100","0.750392932507977","0.677922539925244","0.822863325090711"
"3","2002","66 and older","(3a) lower tertiary education","158","0.65958933967976","0.599640489168126","0.719538190191393"
"3","2002","66 and older","(3b) higher tertiary education","202","0.698153126215608","0.646464443846055","0.749841808585161"
"4","2002","16-34 y.","(0) in school","40","0.0430901031730246","0.0270805893452073","0.0590996170008418"
"4","2002","16-34 y.","(1a) inadequately completed","","","",""
"4","2002","16-34 y.","(1b) general elementary school","18","","",""
"4","2002","16-34 y.","(1c) basic vocational qualification","38","0.0390444734756229","0.0257541839711455","0.0523347629801004"
"4","2002","16-34 y.","(2b) intermediate general qualification","28","","",""
"4","2002","16-34 y.","(2a) intermediate vocational","98","0.0669198175366357","0.0544798542451689","0.0793597808281026"
"4","2002","16-34 y.","(2c_gen) general maturity certificate","40","0.061451241385993","0.044240838296616","0.07866164447537"
"4","2002","16-34 y.","(2c_voc) vocational maturity certificate","47","0.0874079149829875","0.0639107574405032","0.110905072525472"
"4","2002","16-34 y.","(3a) lower tertiary education","27","","",""
"4","2002","16-34 y.","(3b) higher tertiary education","25","","",""
"4","2002","35-65 y.","(0) in school","","","",""
"4","2002","35-65 y.","(1a) inadequately completed","7","","",""
"4","2002","35-65 y.","(1b) general elementary school","81","0.0852789717566431","0.0678986599269001","0.102659283586386"
"4","2002","35-65 y.","(1c) basic vocational qualification","458","0.107510042628428","0.0981240882464452","0.116895997010411"
"4","2002","35-65 y.","(2b) intermediate general qualification","9","","",""
"4","2002","35-65 y.","(2a) intermediate vocational","311","0.0972713630462407","0.0873006257962339","0.107242100296247"
"4","2002","35-65 y.","(2c_gen) general maturity certificate","12","","",""
"4","2002","35-65 y.","(2c_voc) vocational maturity certificate","75","0.0800929540462222","0.0623986696055109","0.0977872384869334"
"4","2002","35-65 y.","(3a) lower tertiary education","132","0.103222015402284","0.0866958827243879","0.11974814808018"
"4","2002","35-65 y.","(3b) higher tertiary education","203","0.0883134767418689","0.0761601265760379","0.1004668269077"
"4","2002","66 and older","(0) in school","","","",""
"4","2002","66 and older","(1a) inadequately completed","3","","",""
"4","2002","66 and older","(1b) general elementary school","103","0.145166296884977","0.120154532851445","0.17017806091851"
"4","2002","66 and older","(1c) basic vocational qualification","244","0.147857090233308","0.130766221766128","0.164947958700487"
"4","2002","66 and older","(2b) intermediate general qualification","13","","",""
"4","2002","66 and older","(2a) intermediate vocational","73","0.205637872355935","0.165780344410003","0.245495400301868"
"4","2002","66 and older","(2c_gen) general maturity certificate","3","","",""
"4","2002","66 and older","(2c_voc) vocational maturity certificate","30","0.211746923990713","0.143335410338858","0.280158437642568"
"4","2002","66 and older","(3a) lower tertiary education","57","0.231205518937404","0.177866294464172","0.284544743410636"
"4","2002","66 and older","(3b) higher tertiary education","60","0.185043890956799","0.141318745536616","0.228769036376982"
"5","2002","16-34 y.","(0) in school","2","","",""
"5","2002","16-34 y.","(1a) inadequately completed","2","","",""
"5","2002","16-34 y.","(1b) general elementary school","1","","",""
"5","2002","16-34 y.","(1c) basic vocational qualification","1","","",""
"5","2002","16-34 y.","(2b) intermediate general qualification","1","","",""
"5","2002","16-34 y.","(2a) intermediate vocational","7","","",""
"5","2002","16-34 y.","(2c_gen) general maturity certificate","8","","",""
"5","2002","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"5","2002","16-34 y.","(3a) lower tertiary education","2","","",""
"5","2002","16-34 y.","(3b) higher tertiary education","2","","",""
"5","2002","35-65 y.","(0) in school","","","",""
"5","2002","35-65 y.","(1a) inadequately completed","2","","",""
"5","2002","35-65 y.","(1b) general elementary school","7","","",""
"5","2002","35-65 y.","(1c) basic vocational qualification","48","0.011562432162536","0.0083231299052249","0.014801734419847"
"5","2002","35-65 y.","(2b) intermediate general qualification","2","","",""
"5","2002","35-65 y.","(2a) intermediate vocational","27","","",""
"5","2002","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"5","2002","35-65 y.","(2c_voc) vocational maturity certificate","7","","",""
"5","2002","35-65 y.","(3a) lower tertiary education","16","","",""
"5","2002","35-65 y.","(3b) higher tertiary education","27","","",""
"5","2002","66 and older","(0) in school","","","",""
"5","2002","66 and older","(1a) inadequately completed","","","",""
"5","2002","66 and older","(1b) general elementary school","18","","",""
"5","2002","66 and older","(1c) basic vocational qualification","37","0.0218074191218705","0.0147750581611462","0.0288397800825947"
"5","2002","66 and older","(2b) intermediate general qualification","2","","",""
"5","2002","66 and older","(2a) intermediate vocational","15","","",""
"5","2002","66 and older","(2c_gen) general maturity certificate","","","",""
"5","2002","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"5","2002","66 and older","(3a) lower tertiary education","8","","",""
"5","2002","66 and older","(3b) higher tertiary education","19","","",""
"1","2003","16-34 y.","(0) in school","8","","",""
"1","2003","16-34 y.","(1a) inadequately completed","9","","",""
"1","2003","16-34 y.","(1b) general elementary school","24","","",""
"1","2003","16-34 y.","(1c) basic vocational qualification","28","","",""
"1","2003","16-34 y.","(2b) intermediate general qualification","9","","",""
"1","2003","16-34 y.","(2a) intermediate vocational","52","0.0410795107493542","0.030641904759974","0.0515171167387344"
"1","2003","16-34 y.","(2c_gen) general maturity certificate","21","","",""
"1","2003","16-34 y.","(2c_voc) vocational maturity certificate","23","","",""
"1","2003","16-34 y.","(3a) lower tertiary education","5","","",""
"1","2003","16-34 y.","(3b) higher tertiary education","9","","",""
"1","2003","35-65 y.","(0) in school","","","",""
"1","2003","35-65 y.","(1a) inadequately completed","3","","",""
"1","2003","35-65 y.","(1b) general elementary school","26","","",""
"1","2003","35-65 y.","(1c) basic vocational qualification","34","0.00922618282276541","0.00621393362656417","0.0122384320189667"
"1","2003","35-65 y.","(2b) intermediate general qualification","1","","",""
"1","2003","35-65 y.","(2a) intermediate vocational","47","0.0172634544357454","0.0128671605888587","0.0216597482826322"
"1","2003","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"1","2003","35-65 y.","(2c_voc) vocational maturity certificate","11","","",""
"1","2003","35-65 y.","(3a) lower tertiary education","12","","",""
"1","2003","35-65 y.","(3b) higher tertiary education","28","","",""
"1","2003","66 and older","(0) in school","","","",""
"1","2003","66 and older","(1a) inadequately completed","1","","",""
"1","2003","66 and older","(1b) general elementary school","2","","",""
"1","2003","66 and older","(1c) basic vocational qualification","5","","",""
"1","2003","66 and older","(2b) intermediate general qualification","","","",""
"1","2003","66 and older","(2a) intermediate vocational","","","",""
"1","2003","66 and older","(2c_gen) general maturity certificate","","","",""
"1","2003","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1","2003","66 and older","(3a) lower tertiary education","","","",""
"1","2003","66 and older","(3b) higher tertiary education","2","","",""
"2","2003","16-34 y.","(0) in school","95","0.176044919622797","0.145919894229964","0.206169945015631"
"2","2003","16-34 y.","(1a) inadequately completed","14","","",""
"2","2003","16-34 y.","(1b) general elementary school","106","0.221997894563957","0.18560689019307","0.258388898934844"
"2","2003","16-34 y.","(1c) basic vocational qualification","158","0.21228999068577","0.183255210239571","0.241324771131969"
"2","2003","16-34 y.","(2b) intermediate general qualification","94","0.240795643314312","0.203430404974602","0.278160881654021"
"2","2003","16-34 y.","(2a) intermediate vocational","269","0.183779261047119","0.163411230797492","0.204147291296747"
"2","2003","16-34 y.","(2c_gen) general maturity certificate","130","0.222775682403515","0.192528288153042","0.253023076653987"
"2","2003","16-34 y.","(2c_voc) vocational maturity certificate","131","0.244266295139714","0.207994430926968","0.280538159352461"
"2","2003","16-34 y.","(3a) lower tertiary education","55","0.252512170773637","0.19648672488064","0.308537616666634"
"2","2003","16-34 y.","(3b) higher tertiary education","98","0.324905483486927","0.274753686566095","0.375057280407759"
"2","2003","35-65 y.","(0) in school","","","",""
"2","2003","35-65 y.","(1a) inadequately completed","28","","",""
"2","2003","35-65 y.","(1b) general elementary school","137","0.153089731073756","0.129591425250256","0.176588036897256"
"2","2003","35-65 y.","(1c) basic vocational qualification","455","0.121238931756282","0.110955239703481","0.131522623809083"
"2","2003","35-65 y.","(2b) intermediate general qualification","18","","",""
"2","2003","35-65 y.","(2a) intermediate vocational","498","0.15981049430573","0.147442605221753","0.172178383389707"
"2","2003","35-65 y.","(2c_gen) general maturity certificate","25","","",""
"2","2003","35-65 y.","(2c_voc) vocational maturity certificate","165","0.230639826552652","0.202980522982781","0.258299130122523"
"2","2003","35-65 y.","(3a) lower tertiary education","162","0.173823126485691","0.1526965487894","0.194949704181982"
"2","2003","35-65 y.","(3b) higher tertiary education","298","0.193952816025365","0.176550181034879","0.211355451015851"
"2","2003","66 and older","(0) in school","","","",""
"2","2003","66 and older","(1a) inadequately completed","5","","",""
"2","2003","66 and older","(1b) general elementary school","40","0.0545441302161002","0.0384309797117181","0.0706572807204822"
"2","2003","66 and older","(1c) basic vocational qualification","63","0.0363891632815969","0.0274903354019021","0.0452879911612916"
"2","2003","66 and older","(2b) intermediate general qualification","1","","",""
"2","2003","66 and older","(2a) intermediate vocational","13","","",""
"2","2003","66 and older","(2c_gen) general maturity certificate","","","",""
"2","2003","66 and older","(2c_voc) vocational maturity certificate","4","","",""
"2","2003","66 and older","(3a) lower tertiary education","23","","",""
"2","2003","66 and older","(3b) higher tertiary education","18","","",""
"3","2003","16-34 y.","(0) in school","457","0.714466755527937","0.678740848937658","0.750192662118215"
"3","2003","16-34 y.","(1a) inadequately completed","27","","",""
"3","2003","16-34 y.","(1b) general elementary school","352","0.708568890241862","0.668777581492382","0.748360198991341"
"3","2003","16-34 y.","(1c) basic vocational qualification","523","0.676490408961876","0.643274586730137","0.709706231193615"
"3","2003","16-34 y.","(2b) intermediate general qualification","367","0.679332410714507","0.638544374193995","0.720120447235019"
"3","2003","16-34 y.","(2a) intermediate vocational","984","0.702178009600802","0.678128902236067","0.726227116965538"
"3","2003","16-34 y.","(2c_gen) general maturity certificate","525","0.675131577537001","0.641088497480777","0.709174657593225"
"3","2003","16-34 y.","(2c_voc) vocational maturity certificate","347","0.652878041896069","0.612688710324594","0.693067373467545"
"3","2003","16-34 y.","(3a) lower tertiary education","144","0.610555849591769","0.547673698206276","0.673438000977262"
"3","2003","16-34 y.","(3b) higher tertiary education","200","0.556611079349277","0.503413235632664","0.60980892306589"
"3","2003","35-65 y.","(0) in school","","","",""
"3","2003","35-65 y.","(1a) inadequately completed","127","0.734062597694892","0.666646691261976","0.801478504127807"
"3","2003","35-65 y.","(1b) general elementary school","664","0.751561049598794","0.723361848979404","0.779760250218185"
"3","2003","35-65 y.","(1c) basic vocational qualification","2948","0.757954204114201","0.744459515634272","0.77144889259413"
"3","2003","35-65 y.","(2b) intermediate general qualification","69","0.687847626192866","0.595155697921372","0.780539554464361"
"3","2003","35-65 y.","(2a) intermediate vocational","2481","0.715981178335715","0.700760687022422","0.731201669649009"
"3","2003","35-65 y.","(2c_gen) general maturity certificate","83","0.685275089420252","0.603862584690109","0.766687594150394"
"3","2003","35-65 y.","(2c_voc) vocational maturity certificate","633","0.659936000700068","0.628830264947893","0.691041736452243"
"3","2003","35-65 y.","(3a) lower tertiary education","911","0.698022270496344","0.672426927552528","0.723617613440161"
"3","2003","35-65 y.","(3b) higher tertiary education","1397","0.662972228052495","0.642167250734234","0.683777205370756"
"3","2003","66 and older","(0) in school","","","",""
"3","2003","66 and older","(1a) inadequately completed","57","0.866380421328897","0.783666087484983","0.949094755172812"
"3","2003","66 and older","(1b) general elementary school","569","0.741356647976141","0.710286016830468","0.772427279121813"
"3","2003","66 and older","(1c) basic vocational qualification","1360","0.80259234771044","0.783676516357396","0.821508179063483"
"3","2003","66 and older","(2b) intermediate general qualification","22","","",""
"3","2003","66 and older","(2a) intermediate vocational","302","0.756030260277501","0.713569341570507","0.798491178984494"
"3","2003","66 and older","(2c_gen) general maturity certificate","10","","",""
"3","2003","66 and older","(2c_voc) vocational maturity certificate","101","0.735725481290801","0.663200193136954","0.808250769444648"
"3","2003","66 and older","(3a) lower tertiary education","167","0.619530622111352","0.55970612269414","0.679355121528564"
"3","2003","66 and older","(3b) higher tertiary education","233","0.732085929818984","0.683937159317424","0.780234700320544"
"4","2003","16-34 y.","(0) in school","49","0.0667095917738732","0.0469732594995665","0.0864459240481798"
"4","2003","16-34 y.","(1a) inadequately completed","1","","",""
"4","2003","16-34 y.","(1b) general elementary school","18","","",""
"4","2003","16-34 y.","(1c) basic vocational qualification","49","0.0560834365577689","0.0397470982878892","0.0724197748276486"
"4","2003","16-34 y.","(2b) intermediate general qualification","31","0.0599778172781193","0.0392273214750054","0.0807283130812333"
"4","2003","16-34 y.","(2a) intermediate vocational","80","0.0707005078859302","0.0572206260608899","0.0841803897109704"
"4","2003","16-34 y.","(2c_gen) general maturity certificate","44","0.0563048399665229","0.0395488684419778","0.073060811491068"
"4","2003","16-34 y.","(2c_voc) vocational maturity certificate","34","0.068038930755074","0.0467804935838374","0.0892973679263106"
"4","2003","16-34 y.","(3a) lower tertiary education","24","","",""
"4","2003","16-34 y.","(3b) higher tertiary education","27","","",""
"4","2003","35-65 y.","(0) in school","","","",""
"4","2003","35-65 y.","(1a) inadequately completed","6","","",""
"4","2003","35-65 y.","(1b) general elementary school","66","0.0647727794389899","0.0487107780800771","0.0808347807979027"
"4","2003","35-65 y.","(1c) basic vocational qualification","389","0.102146647872499","0.09260535180548","0.111687943939518"
"4","2003","35-65 y.","(2b) intermediate general qualification","7","","",""
"4","2003","35-65 y.","(2a) intermediate vocational","318","0.0958773403482129","0.0859398670649491","0.105814813631477"
"4","2003","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"4","2003","35-65 y.","(2c_voc) vocational maturity certificate","73","0.0785650303182722","0.0608982981387796","0.0962317624977647"
"4","2003","35-65 y.","(3a) lower tertiary education","142","0.112038948336542","0.0944548410080815","0.129623055665003"
"4","2003","35-65 y.","(3b) higher tertiary education","242","0.113364728645029","0.0994107449126315","0.127318712377426"
"4","2003","66 and older","(0) in school","","","",""
"4","2003","66 and older","(1a) inadequately completed","2","","",""
"4","2003","66 and older","(1b) general elementary school","133","0.17641919891712","0.149372650374738","0.203465747459503"
"4","2003","66 and older","(1c) basic vocational qualification","237","0.137248581505154","0.120895759579096","0.153601403431212"
"4","2003","66 and older","(2b) intermediate general qualification","11","","",""
"4","2003","66 and older","(2a) intermediate vocational","69","0.185602112990557","0.147164041250283","0.224040184730831"
"4","2003","66 and older","(2c_gen) general maturity certificate","3","","",""
"4","2003","66 and older","(2c_voc) vocational maturity certificate","36","0.228958915339245","0.159852007943552","0.298065822734938"
"4","2003","66 and older","(3a) lower tertiary education","61","0.254402846368893","0.200736635327951","0.308069057409834"
"4","2003","66 and older","(3b) higher tertiary education","59","0.161223363539899","0.121243292475462","0.201203434604337"
"5","2003","16-34 y.","(0) in school","5","","",""
"5","2003","16-34 y.","(1a) inadequately completed","","","",""
"5","2003","16-34 y.","(1b) general elementary school","1","","",""
"5","2003","16-34 y.","(1c) basic vocational qualification","4","","",""
"5","2003","16-34 y.","(2b) intermediate general qualification","2","","",""
"5","2003","16-34 y.","(2a) intermediate vocational","4","","",""
"5","2003","16-34 y.","(2c_gen) general maturity certificate","7","","",""
"5","2003","16-34 y.","(2c_voc) vocational maturity certificate","4","","",""
"5","2003","16-34 y.","(3a) lower tertiary education","3","","",""
"5","2003","16-34 y.","(3b) higher tertiary education","1","","",""
"5","2003","35-65 y.","(0) in school","","","",""
"5","2003","35-65 y.","(1a) inadequately completed","1","","",""
"5","2003","35-65 y.","(1b) general elementary school","9","","",""
"5","2003","35-65 y.","(1c) basic vocational qualification","44","0.00943403343425227","0.00638836224323021","0.0124797046252743"
"5","2003","35-65 y.","(2b) intermediate general qualification","1","","",""
"5","2003","35-65 y.","(2a) intermediate vocational","28","","",""
"5","2003","35-65 y.","(2c_gen) general maturity certificate","","","",""
"5","2003","35-65 y.","(2c_voc) vocational maturity certificate","9","","",""
"5","2003","35-65 y.","(3a) lower tertiary education","9","","",""
"5","2003","35-65 y.","(3b) higher tertiary education","18","","",""
"5","2003","66 and older","(0) in school","","","",""
"5","2003","66 and older","(1a) inadequately completed","","","",""
"5","2003","66 and older","(1b) general elementary school","19","","",""
"5","2003","66 and older","(1c) basic vocational qualification","36","0.0212082670523445","0.0143613719838984","0.0280551621207905"
"5","2003","66 and older","(2b) intermediate general qualification","1","","",""
"5","2003","66 and older","(2a) intermediate vocational","9","","",""
"5","2003","66 and older","(2c_gen) general maturity certificate","","","",""
"5","2003","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"5","2003","66 and older","(3a) lower tertiary education","2","","",""
"5","2003","66 and older","(3b) higher tertiary education","13","","",""
"1","2004","16-34 y.","(0) in school","9","","",""
"1","2004","16-34 y.","(1a) inadequately completed","4","","",""
"1","2004","16-34 y.","(1b) general elementary school","18","","",""
"1","2004","16-34 y.","(1c) basic vocational qualification","32","0.0625609708870854","0.0444123639172558","0.0807095778569151"
"1","2004","16-34 y.","(2b) intermediate general qualification","12","","",""
"1","2004","16-34 y.","(2a) intermediate vocational","37","0.0278505846281431","0.0187795208222441","0.036921648434042"
"1","2004","16-34 y.","(2c_gen) general maturity certificate","21","","",""
"1","2004","16-34 y.","(2c_voc) vocational maturity certificate","23","","",""
"1","2004","16-34 y.","(3a) lower tertiary education","7","","",""
"1","2004","16-34 y.","(3b) higher tertiary education","10","","",""
"1","2004","35-65 y.","(0) in school","","","",""
"1","2004","35-65 y.","(1a) inadequately completed","3","","",""
"1","2004","35-65 y.","(1b) general elementary school","25","","",""
"1","2004","35-65 y.","(1c) basic vocational qualification","44","0.0107274883927332","0.00738226208976578","0.0140727146957006"
"1","2004","35-65 y.","(2b) intermediate general qualification","1","","",""
"1","2004","35-65 y.","(2a) intermediate vocational","26","","",""
"1","2004","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"1","2004","35-65 y.","(2c_voc) vocational maturity certificate","12","","",""
"1","2004","35-65 y.","(3a) lower tertiary education","9","","",""
"1","2004","35-65 y.","(3b) higher tertiary education","19","","",""
"1","2004","66 and older","(0) in school","","","",""
"1","2004","66 and older","(1a) inadequately completed","4","","",""
"1","2004","66 and older","(1b) general elementary school","4","","",""
"1","2004","66 and older","(1c) basic vocational qualification","1","","",""
"1","2004","66 and older","(2b) intermediate general qualification","","","",""
"1","2004","66 and older","(2a) intermediate vocational","","","",""
"1","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"1","2004","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1","2004","66 and older","(3a) lower tertiary education","1","","",""
"1","2004","66 and older","(3b) higher tertiary education","2","","",""
"2","2004","16-34 y.","(0) in school","103","0.190370465564375","0.159930747955654","0.220810183173096"
"2","2004","16-34 y.","(1a) inadequately completed","10","","",""
"2","2004","16-34 y.","(1b) general elementary school","78","0.181060424358979","0.14567861084035","0.216442237877607"
"2","2004","16-34 y.","(1c) basic vocational qualification","137","0.213131585880982","0.182441718999424","0.24382145276254"
"2","2004","16-34 y.","(2b) intermediate general qualification","79","0.157996244496481","0.125126379755943","0.19086610923702"
"2","2004","16-34 y.","(2a) intermediate vocational","247","0.195975429141935","0.174092269603793","0.217858588680076"
"2","2004","16-34 y.","(2c_gen) general maturity certificate","116","0.177721123755219","0.149582421401084","0.205859826109355"
"2","2004","16-34 y.","(2c_voc) vocational maturity certificate","108","0.194620079345633","0.161165838843402","0.228074319847863"
"2","2004","16-34 y.","(3a) lower tertiary education","49","0.26832323227818","0.209505454065152","0.327141010491207"
"2","2004","16-34 y.","(3b) higher tertiary education","75","0.237718811130904","0.191509588011924","0.283928034249885"
"2","2004","35-65 y.","(0) in school","","","",""
"2","2004","35-65 y.","(1a) inadequately completed","34","0.22455197291944","0.159070177734516","0.290033768104363"
"2","2004","35-65 y.","(1b) general elementary school","123","0.148556976218128","0.124244090790731","0.172869861645525"
"2","2004","35-65 y.","(1c) basic vocational qualification","406","0.111816582033084","0.101583111527693","0.122050052538476"
"2","2004","35-65 y.","(2b) intermediate general qualification","18","","",""
"2","2004","35-65 y.","(2a) intermediate vocational","464","0.156275895702807","0.143955739492776","0.168596051912839"
"2","2004","35-65 y.","(2c_gen) general maturity certificate","33","0.252073426593688","0.175955649142608","0.328191204044768"
"2","2004","35-65 y.","(2c_voc) vocational maturity certificate","165","0.209745242876321","0.18287674311572","0.236613742636923"
"2","2004","35-65 y.","(3a) lower tertiary education","171","0.16644246254429","0.145463892738539","0.187421032350042"
"2","2004","35-65 y.","(3b) higher tertiary education","302","0.183256486369833","0.16595155021066","0.200561422529006"
"2","2004","66 and older","(0) in school","","","",""
"2","2004","66 and older","(1a) inadequately completed","2","","",""
"2","2004","66 and older","(1b) general elementary school","35","0.0508998805758479","0.0350745284293633","0.0667252327223324"
"2","2004","66 and older","(1c) basic vocational qualification","52","0.0266989541396837","0.0191441378862563","0.0342537703931111"
"2","2004","66 and older","(2b) intermediate general qualification","2","","",""
"2","2004","66 and older","(2a) intermediate vocational","16","","",""
"2","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"2","2004","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"2","2004","66 and older","(3a) lower tertiary education","18","","",""
"2","2004","66 and older","(3b) higher tertiary education","18","","",""
"3","2004","16-34 y.","(0) in school","479","0.740327329423274","0.706331732205118","0.774322926641431"
"3","2004","16-34 y.","(1a) inadequately completed","28","","",""
"3","2004","16-34 y.","(1b) general elementary school","347","0.754109609770628","0.714542857090146","0.793676362451111"
"3","2004","16-34 y.","(1c) basic vocational qualification","478","0.663031297750514","0.627608583357823","0.698454012143205"
"3","2004","16-34 y.","(2b) intermediate general qualification","348","0.724750022485813","0.684499151220966","0.765000893750659"
"3","2004","16-34 y.","(2a) intermediate vocational","894","0.692681868065265","0.66724664468417","0.718117091446359"
"3","2004","16-34 y.","(2c_gen) general maturity certificate","509","0.695324984374623","0.661445459449153","0.729204509300094"
"3","2004","16-34 y.","(2c_voc) vocational maturity certificate","367","0.696410890747954","0.657557151233184","0.735264630262724"
"3","2004","16-34 y.","(3a) lower tertiary education","144","0.598118482287386","0.533036245236313","0.663200719338459"
"3","2004","16-34 y.","(3b) higher tertiary education","213","0.647205076866176","0.59533446009005","0.699075693642301"
"3","2004","35-65 y.","(0) in school","","","",""
"3","2004","35-65 y.","(1a) inadequately completed","117","0.692790849067021","0.620396621751955","0.765185076382086"
"3","2004","35-65 y.","(1b) general elementary school","611","0.753950044677023","0.724506159655136","0.783393929698911"
"3","2004","35-65 y.","(1c) basic vocational qualification","2786","0.760759347677501","0.746905843403284","0.774612851951718"
"3","2004","35-65 y.","(2b) intermediate general qualification","67","0.665307706759269","0.572354446487561","0.758260967030977"
"3","2004","35-65 y.","(2a) intermediate vocational","2478","0.719575258422083","0.704334160161561","0.734816356682604"
