"hlf0071_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Much too big","2008","no migration background","Male","135","0.0182536656723733","0.0153342378692433","0.0211730934755032"
"Much too big","2008","no migration background","Female","164","0.0210763085355495","0.0180779470292202","0.0240746700418789"
"Much too big","2008","direct migration background","Male","5","","",""
"Much too big","2008","direct migration background","Female","4","","",""
"Much too big","2008","indirect migration background","Male","2","","",""
"Much too big","2008","indirect migration background","Female","4","","",""
"Much too small","2009","no migration background","Male","87","0.012548701491147","0.0100518034585457","0.0150455995237483"
"Much too small","2009","no migration background","Female","86","0.0108241472573326","0.00859375393553739","0.0130545405791278"
"Much too small","2009","direct migration background","Male","18","","",""
"Much too small","2009","direct migration background","Female","25","","",""
"Much too small","2009","indirect migration background","Male","15","","",""
"Much too small","2009","indirect migration background","Female","24","","",""
"A little too small","2009","no migration background","Male","958","0.144039534526998","0.136163433502579","0.151915635551417"
"A little too small","2009","no migration background","Female","1018","0.129156839648889","0.121927867783783","0.136385811513995"
"A little too small","2009","direct migration background","Male","137","0.211467723264875","0.182531013012909","0.24040443351684"
"A little too small","2009","direct migration background","Female","134","0.165345401520518","0.141168875109958","0.189521927931079"
"A little too small","2009","indirect migration background","Male","85","0.218629694157082","0.175993589938654","0.26126579837551"
"A little too small","2009","indirect migration background","Female","84","0.239395045152365","0.197313982624146","0.281476107680583"
"Just right","2009","no migration background","Male","5487","0.704727342958193","0.694495220068407","0.714959465847979"
"Just right","2009","no migration background","Female","5917","0.706584643659925","0.696770071461956","0.716399215857894"
"Just right","2009","direct migration background","Male","530","0.646295779825737","0.612415019000563","0.680176540650911"
"Just right","2009","direct migration background","Female","656","0.698918176689862","0.66906435848671","0.728771994893013"
"Just right","2009","indirect migration background","Male","227","0.659165714259351","0.610270828831998","0.708060599686704"
"Just right","2009","indirect migration background","Female","259","0.601982066722459","0.55371036156533","0.650253771879588"
"A little too big","2009","no migration background","Male","971","0.119683662201821","0.112402840662209","0.126964483741432"
"A little too big","2009","no migration background","Female","1094","0.134047704519973","0.126703842109585","0.141391566930362"
"A little too big","2009","direct migration background","Male","73","0.094875809796994","0.0741099839585594","0.115641635635429"
"A little too big","2009","direct migration background","Female","83","0.0923658968003978","0.0735226526227629","0.111209140978033"
"A little too big","2009","indirect migration background","Male","30","0.0788661634271021","0.0510625516917554","0.106669775162449"
"A little too big","2009","indirect migration background","Female","22","","",""
"Much too big","2009","no migration background","Male","132","0.0190007588218408","0.0159383485078454","0.0220631691358361"
"Much too big","2009","no migration background","Female","153","0.01938666491388","0.0164146683267149","0.022358661501045"
"Much too big","2009","direct migration background","Male","7","","",""
"Much too big","2009","direct migration background","Female","9","","",""
"Much too big","2009","indirect migration background","Male","4","","",""
"Much too big","2009","indirect migration background","Female","6","","",""
"Much too small","2010","no migration background","Male","188","0.0107942414767852","0.00868969494955182","0.0128987880040186"
"Much too small","2010","no migration background","Female","280","0.0106193178145548","0.00870303542020895","0.0125356002089007"
"Much too small","2010","direct migration background","Male","98","0.0311063834231807","0.0216873650741173","0.0405254017722442"
"Much too small","2010","direct migration background","Female","112","0.0345978402876115","0.025681739817886","0.0435139407573369"
"Much too small","2010","indirect migration background","Male","23","","",""
"Much too small","2010","indirect migration background","Female","46","0.0264328524319879","0.0143667175770922","0.0384989872868837"
"A little too small","2010","no migration background","Male","1458","0.132786209384819","0.125874925641094","0.139697493128543"
"A little too small","2010","no migration background","Female","1813","0.134491390124228","0.128112980232363","0.140869800016093"
"A little too small","2010","direct migration background","Male","337","0.203414425831037","0.181574561893223","0.225254289768851"
"A little too small","2010","direct migration background","Female","408","0.182776234204528","0.163921227881732","0.201631240527323"
"A little too small","2010","indirect migration background","Male","157","0.259972952428357","0.223215762051985","0.296730142804729"
"A little too small","2010","indirect migration background","Female","192","0.214932832683617","0.184035713185005","0.245829952182229"
"Just right","2010","no migration background","Male","6475","0.710915376961849","0.701682424518906","0.720148329404792"
"Just right","2010","no migration background","Female","7516","0.700067876436022","0.69150122585286","0.708634527019183"
"Just right","2010","direct migration background","Male","784","0.690049107003922","0.664957453580728","0.715140760427115"
"Just right","2010","direct migration background","Female","994","0.6950342523003","0.672573465690831","0.717495038909768"
"Just right","2010","indirect migration background","Male","338","0.664920041158279","0.625363950269134","0.704476132047424"
"Just right","2010","indirect migration background","Female","409","0.655830816704763","0.62009570825833","0.691565925151195"
"A little too big","2010","no migration background","Male","1005","0.123550231959513","0.116848231601709","0.130252232317317"
"A little too big","2010","no migration background","Female","1200","0.130145191044312","0.123854955126919","0.136435426961706"
"A little too big","2010","direct migration background","Male","77","0.071825379026312","0.0578167174680194","0.0858340405846046"
"A little too big","2010","direct migration background","Female","86","0.0747322939226639","0.0619035485658915","0.0875610392794364"
"A little too big","2010","indirect migration background","Male","25","","",""
"A little too big","2010","indirect migration background","Female","29","","",""
"Much too big","2010","no migration background","Male","135","0.0219539402170334","0.0189695538911414","0.0249383265429255"
"Much too big","2010","no migration background","Female","182","0.0246762245808832","0.0217759223962442","0.0275765267655222"
"Much too big","2010","direct migration background","Male","9","","",""
"Much too big","2010","direct migration background","Female","14","","",""
"Much too big","2010","indirect migration background","Male","4","","",""
"Much too big","2010","indirect migration background","Female","3","","",""
"Much too small","2011","no migration background","Male","199","0.0115115907160388","0.00952633617019758","0.0134968452618801"
"Much too small","2011","no migration background","Female","273","0.0129443177681218","0.0110171260676412","0.0148715094686025"
"Much too small","2011","direct migration background","Male","69","0.0226449285572945","0.0149796933038706","0.0303101638107185"
"Much too small","2011","direct migration background","Female","113","0.0299349964103869","0.02213174894251","0.0377382438782639"
"Much too small","2011","indirect migration background","Male","33","0.0380358799933166","0.0231110434819924","0.0529607165046408"
"Much too small","2011","indirect migration background","Female","42","0.0252130811017408","0.0141970260094001","0.0362291361940815"
"A little too small","2011","no migration background","Male","1632","0.124793501219249","0.118642950700199","0.130944051738299"
"A little too small","2011","no migration background","Female","2095","0.128526315875887","0.122820238251886","0.134232393499887"
"A little too small","2011","direct migration background","Male","332","0.207692093937237","0.186790914067707","0.228593273806766"
"A little too small","2011","direct migration background","Female","407","0.180703497856529","0.163084176108529","0.198322819604528"
"A little too small","2011","indirect migration background","Male","148","0.217143659482674","0.184973884408116","0.249313434557231"
"A little too small","2011","indirect migration background","Female","188","0.208311937745813","0.179775982179165","0.236847893312461"
"Just right","2011","no migration background","Male","7778","0.714417270947514","0.706010974900771","0.722823566994257"
"Just right","2011","no migration background","Female","9118","0.6988515897647","0.691029959665267","0.706673219864132"
"Just right","2011","direct migration background","Male","952","0.689781363673793","0.665947003608376","0.71361572373921"
"Just right","2011","direct migration background","Female","1186","0.695288177600975","0.67421100116093","0.716365354041021"
"Just right","2011","indirect migration background","Male","410","0.660527396171249","0.623580224816844","0.697474567525654"
"Just right","2011","indirect migration background","Female","504","0.686006347168646","0.65339394463943","0.718618749697862"
"A little too big","2011","no migration background","Male","1318","0.129926190183298","0.123668859046732","0.136183521319865"
"A little too big","2011","no migration background","Female","1527","0.138378556732263","0.132491378894836","0.14426573456969"
"A little too big","2011","direct migration background","Male","85","0.070679968144572","0.0574747783577422","0.0838851579314017"
"A little too big","2011","direct migration background","Female","112","0.0841799346112332","0.0714655681236463","0.0968943010988201"
"A little too big","2011","indirect migration background","Male","37","0.0824005041279066","0.0609456814782781","0.103855326777535"
"A little too big","2011","indirect migration background","Female","40","0.0699236498196637","0.0520039950803107","0.0878433045590166"
"Much too big","2011","no migration background","Male","164","0.0193514469339001","0.0167876940849159","0.0219151997828842"
"Much too big","2011","no migration background","Female","202","0.0212992198590286","0.018837598096115","0.0237608416219422"
"Much too big","2011","direct migration background","Male","9","","",""
"Much too big","2011","direct migration background","Female","14","","",""
"Much too big","2011","indirect migration background","Male","3","","",""
"Much too big","2011","indirect migration background","Female","4","","",""
"Much too small","2012","no migration background","Male","206","0.0138324625785468","0.0116366342719","0.0160282908851936"
"Much too small","2012","no migration background","Female","245","0.0132469087527819","0.0112773969677853","0.0152164205377785"
"Much too small","2012","direct migration background","Male","64","0.031413541405237","0.0221599693397913","0.0406671134706827"
"Much too small","2012","direct migration background","Female","89","0.0338243122788183","0.0252434992420074","0.0424051253156291"
"Much too small","2012","indirect migration background","Male","24","","",""
"Much too small","2012","indirect migration background","Female","31","0.0410192583916778","0.0268813215160703","0.0551571952672853"
"A little too small","2012","no migration background","Male","1464","0.116095869102155","0.110073266028537","0.122118472175774"
"A little too small","2012","no migration background","Female","1878","0.115158984271788","0.109660049105651","0.120657919437924"
"A little too small","2012","direct migration background","Male","307","0.209723466643226","0.188126397320902","0.23132053596555"
"A little too small","2012","direct migration background","Female","351","0.161371758703599","0.143910143757899","0.178833373649299"
"A little too small","2012","indirect migration background","Male","152","0.195145309213947","0.16384882641092","0.226441792016975"
"A little too small","2012","indirect migration background","Female","186","0.240527073115302","0.210060379505736","0.270993766724868"
"Just right","2012","no migration background","Male","7674","0.714475650666551","0.705984069449874","0.722967231883227"
"Just right","2012","no migration background","Female","9100","0.712595882118389","0.704800000943036","0.720391763293743"
"Just right","2012","direct migration background","Male","904","0.682434269385887","0.657738134175531","0.707130404596244"
"Just right","2012","direct migration background","Female","1149","0.713829554647784","0.692376183234926","0.735282926060642"
"Just right","2012","indirect migration background","Male","393","0.659679608681263","0.622262670119676","0.69709654724285"
"Just right","2012","indirect migration background","Female","482","0.633394770866366","0.599045006854432","0.6677445348783"
"A little too big","2012","no migration background","Male","1338","0.136229882963695","0.129780642718167","0.142679123209224"
"A little too big","2012","no migration background","Female","1503","0.137647123315921","0.131712090267384","0.143582156364457"
"A little too big","2012","direct migration background","Male","82","0.0702203308043663","0.0566652152672036","0.083775446341529"
"A little too big","2012","direct migration background","Female","102","0.0800814358572684","0.0671981537527949","0.0929647179617418"
"A little too big","2012","indirect migration background","Male","44","0.115335878045552","0.0901109953472627","0.140560760743842"
"A little too big","2012","indirect migration background","Female","48","0.0668852977392713","0.0490770970316773","0.0846934984468654"
"Much too big","2012","no migration background","Male","186","0.019366134689052","0.0167752493486587","0.0219570200294453"
"Much too big","2012","no migration background","Female","219","0.0213511015411205","0.0188609793280619","0.0238412237541791"
"Much too big","2012","direct migration background","Male","8","","",""
"Much too big","2012","direct migration background","Female","14","","",""
"Much too big","2012","indirect migration background","Male","3","","",""
"Much too big","2012","indirect migration background","Female","9","","",""
"Much too small","2013","no migration background","Male","192","0.012267000742979","0.0101460536070954","0.0143879478788627"
"Much too small","2013","no migration background","Female","243","0.010777941395606","0.00895271688757464","0.0126031659036373"
"Much too small","2013","direct migration background","Male","180","0.0537805745459133","0.045557529036894","0.0620036200549326"
"Much too small","2013","direct migration background","Female","201","0.0507752845556909","0.0435392161355154","0.0580113529758663"
"Much too small","2013","indirect migration background","Male","60","0.042883053507685","0.0307099131107323","0.0550561939046376"
"Much too small","2013","indirect migration background","Female","64","0.0363665399446199","0.0256536655741112","0.0470794143151285"
"A little too small","2013","no migration background","Male","1410","0.111918996011857","0.105844376796449","0.117993615227265"
"A little too small","2013","no migration background","Female","1736","0.109752399070617","0.104226996775586","0.115277801365649"
"A little too small","2013","direct migration background","Male","624","0.191961123128081","0.177604681335394","0.206317564920768"
"A little too small","2013","direct migration background","Female","805","0.189361254044251","0.176447538902032","0.202274969186471"
"A little too small","2013","indirect migration background","Male","221","0.17085714115976","0.148241519663505","0.193472762656014"
"A little too small","2013","indirect migration background","Female","272","0.193029149699225","0.170443142751933","0.215615156646517"
"Just right","2013","no migration background","Male","7294","0.717000114002905","0.70832063595409","0.72567959205172"
"Just right","2013","no migration background","Female","8651","0.714497187115386","0.706513436842097","0.722480937388676"
"Just right","2013","direct migration background","Male","1929","0.666375777360193","0.649188288341446","0.68356326637894"
"Just right","2013","direct migration background","Female","2322","0.668471621685584","0.652955120282515","0.683988123088654"
"Just right","2013","indirect migration background","Male","730","0.721838356367012","0.694913966117112","0.748762746616913"
"Just right","2013","indirect migration background","Female","756","0.663209223458277","0.636163135361453","0.690255311555101"
"A little too big","2013","no migration background","Male","1270","0.135407863074912","0.128815085112665","0.14200064103716"
"A little too big","2013","no migration background","Female","1466","0.141296746147172","0.135139463057959","0.147454029236386"
"A little too big","2013","direct migration background","Male","148","0.0852526133902413","0.0750730656284011","0.0954321611520814"
"A little too big","2013","direct migration background","Female","189","0.0835683297091611","0.0744469009935969","0.0926897584247253"
"A little too big","2013","indirect migration background","Male","50","0.0602114718011262","0.0459181896008047","0.0745047540014478"
"A little too big","2013","indirect migration background","Female","75","0.101009655389381","0.0837648600974949","0.118254450681268"
"Much too big","2013","no migration background","Male","181","0.0234060261673475","0.0204928836644224","0.0263191686702727"
"Much too big","2013","no migration background","Female","198","0.0236757262712177","0.0209882156750246","0.0263632368674109"
"Much too big","2013","direct migration background","Male","10","","",""
"Much too big","2013","direct migration background","Female","19","","",""
"Much too big","2013","indirect migration background","Male","3","","",""
"Much too big","2013","indirect migration background","Female","6","","",""
"Much too small","2014","no migration background","Male","185","0.0140065833973858","0.0116435680336716","0.0163695987611"
"Much too small","2014","no migration background","Female","238","0.0145295858441901","0.0123065374265956","0.0167526342617846"
"Much too small","2014","direct migration background","Male","132","0.0488357460605739","0.0401366752843969","0.0575348168367508"
"Much too small","2014","direct migration background","Female","160","0.0419370828541355","0.034541614032852","0.049332551675419"
"Much too small","2014","indirect migration background","Male","36","0.0320807779955912","0.0205810696619881","0.0435804863291944"
"Much too small","2014","indirect migration background","Female","53","0.0497212426538887","0.0364335972078934","0.0630088880998841"
"A little too small","2014","no migration background","Male","1319","0.117651762350675","0.111173140047378","0.124130384653973"
"A little too small","2014","no migration background","Female","1603","0.11951622849817","0.113489597144464","0.125542859851876"
"A little too small","2014","direct migration background","Male","461","0.180283568569223","0.164767343021059","0.195799794117386"
"A little too small","2014","direct migration background","Female","550","0.186357229615114","0.171990444565868","0.200724014664361"
"A little too small","2014","indirect migration background","Male","221","0.2190101050543","0.192020308784119","0.245999901324482"
"A little too small","2014","indirect migration background","Female","248","0.212636758332512","0.187624190872784","0.23764932579224"
"Just right","2014","no migration background","Male","6559","0.698845977791668","0.689621357449672","0.708070598133665"
"Just right","2014","no migration background","Female","7690","0.69899760652779","0.690475963695242","0.707519249360339"
"Just right","2014","direct migration background","Male","1631","0.69018709317294","0.671522893985706","0.708851292360175"
"Just right","2014","direct migration background","Female","1924","0.67120489729397","0.653872452934038","0.688537341653901"
"Just right","2014","indirect migration background","Male","598","0.689621341241297","0.659429048430984","0.719813634051609"
"Just right","2014","indirect migration background","Female","661","0.662455960940173","0.633549477525036","0.69136244435531"
"A little too big","2014","no migration background","Male","1271","0.147776725106269","0.140640917266667","0.15491253294587"
"A little too big","2014","no migration background","Female","1408","0.144933764689859","0.138393652863337","0.151473876516381"
"A little too big","2014","direct migration background","Male","127","0.0778834640070226","0.0670668402053013","0.0887000878087439"
"A little too big","2014","direct migration background","Female","176","0.0917248057478539","0.0810754897675082","0.1023741217282"
"A little too big","2014","indirect migration background","Male","45","0.0562939345145415","0.0412523358341689","0.071335533194914"
"A little too big","2014","indirect migration background","Female","57","0.0635785033513496","0.0486628469175475","0.0784941597851518"
"Much too big","2014","no migration background","Male","167","0.0217189513540021","0.0187879590474761","0.0246499436605282"
"Much too big","2014","no migration background","Female","191","0.0220228144399907","0.0192963409431066","0.0247492879368749"
"Much too big","2014","direct migration background","Male","7","","",""
"Much too big","2014","direct migration background","Female","12","","",""
"Much too big","2014","indirect migration background","Male","2","","",""
"Much too big","2014","indirect migration background","Female","9","","",""
"Much too small","2015","no migration background","Male","151","0.0135272690850492","0.0111495316794268","0.0159050064906715"
"Much too small","2015","no migration background","Female","198","0.014210928148733","0.0119595398537329","0.0164623164437331"
"Much too small","2015","direct migration background","Male","188","0.0502972883639548","0.0421375805174073","0.0584569962105022"
"Much too small","2015","direct migration background","Female","197","0.0384874273001028","0.0318635464709962","0.0451113081292094"
"Much too small","2015","indirect migration background","Male","48","0.0619480089365082","0.0455974733107616","0.0782985445622549"
"Much too small","2015","indirect migration background","Female","60","0.0602232487758627","0.0452751448222046","0.0751713527295208"
"A little too small","2015","no migration background","Male","1209","0.112235459254472","0.105738199581914","0.118732718927029"
"A little too small","2015","no migration background","Female","1442","0.110353691936424","0.104393650125901","0.116313733746946"
"A little too small","2015","direct migration background","Male","529","0.166681786930663","0.152767594822417","0.180595979038909"
"A little too small","2015","direct migration background","Female","664","0.174544026669049","0.161474043190374","0.187614010147723"
"A little too small","2015","indirect migration background","Male","185","0.185613234442806","0.159242351174197","0.211984117711416"
"A little too small","2015","indirect migration background","Female","218","0.194931231110267","0.170039856931696","0.219822605288837"
"Just right","2015","no migration background","Male","6383","0.709233218943244","0.699885982858714","0.718580455027775"
"Just right","2015","no migration background","Female","7419","0.706013336735068","0.697347361384739","0.714679312085396"
"Just right","2015","direct migration background","Male","1882","0.696204116148933","0.67903421794453","0.713374014353337"
"Just right","2015","direct migration background","Female","2188","0.686169649371291","0.670191046274342","0.702148252468241"
"Just right","2015","indirect migration background","Male","555","0.648350008067394","0.615963440728123","0.680736575406664"
"Just right","2015","indirect migration background","Female","633","0.672728191502334","0.643245591321496","0.702210791683173"
"A little too big","2015","no migration background","Male","1162","0.144287680375326","0.137055074477019","0.151520286273633"
"A little too big","2015","no migration background","Female","1361","0.147455182122276","0.140710898716847","0.154199465527705"
"A little too big","2015","direct migration background","Male","147","0.0829035394892555","0.0726091041657135","0.0931979748127975"
"A little too big","2015","direct migration background","Female","179","0.0942690500268944","0.084207618975708","0.104330481078081"
"A little too big","2015","indirect migration background","Male","42","0.0945436307485824","0.0746984638577765","0.114388797639388"
"A little too big","2015","indirect migration background","Female","58","0.0657764155302241","0.0502005501201253","0.0813522809403228"
"Much too big","2015","no migration background","Male","162","0.020716372341909","0.0177846193023761","0.0236481253814419"
"Much too big","2015","no migration background","Female","197","0.0219668610574998","0.0191787634801359","0.0247549586348637"
"Much too big","2015","direct migration background","Male","10","","",""
"Much too big","2015","direct migration background","Female","12","","",""
"Much too big","2015","indirect migration background","Male","5","","",""
"Much too big","2015","indirect migration background","Female","4","","",""
"Much too small","2016","no migration background","Male","136","0.0100978444520351","0.00796397663186216","0.0122317122722079"
"Much too small","2016","no migration background","Female","192","0.0132923910387838","0.0110340611031515","0.0155507209744161"
"Much too small","2016","direct migration background","Male","389","0.0403530174098859","0.034244740293464","0.0464612945263079"
"Much too small","2016","direct migration background","Female","348","0.0392029180493769","0.0331274450856604","0.0452783910130934"
"Much too small","2016","indirect migration background","Male","35","0.0453334481697092","0.0306203981568888","0.0600464981825297"
"Much too small","2016","indirect migration background","Female","38","0.0308149206403874","0.0196296290625666","0.0420002122182082"
"A little too small","2016","no migration background","Male","1108","0.117688180895458","0.11081061889307","0.124565742897846"
"A little too small","2016","no migration background","Female","1278","0.112444762757434","0.106215180711161","0.118674344803708"
"A little too small","2016","direct migration background","Male","854","0.181573774711185","0.169607986744279","0.193539562678091"
"A little too small","2016","direct migration background","Female","848","0.192358711177914","0.1800199873595","0.204697434996328"
"A little too small","2016","indirect migration background","Male","159","0.195386478893942","0.167344516831746","0.223428440956139"
"A little too small","2016","indirect migration background","Female","224","0.21356549046012","0.187040194204143","0.240090786716097"
"Just right","2016","no migration background","Male","5932","0.707963146503313","0.698258467019483","0.717667825987143"
"Just right","2016","no migration background","Female","6989","0.711205789907131","0.702268960228179","0.720142619586084"
"Just right","2016","direct migration background","Male","2583","0.699707718466746","0.685479340601172","0.71393609633232"
"Just right","2016","direct migration background","Female","2541","0.673626547764216","0.658948372557145","0.688304722971287"
"Just right","2016","indirect migration background","Male","531","0.690361882809986","0.657662986639589","0.723060778980382"
"Just right","2016","indirect migration background","Female","593","0.677132717771918","0.646869692432914","0.707395743110921"
"A little too big","2016","no migration background","Male","1107","0.143991881312454","0.136498721664537","0.151485040960372"
"A little too big","2016","no migration background","Female","1258","0.141468929997212","0.134596661149116","0.148341198845308"
"A little too big","2016","direct migration background","Male","141","0.0743790813614643","0.0662345338944353","0.0825236288284932"
"A little too big","2016","direct migration background","Female","162","0.0852847405574745","0.0765412733431228","0.0940282077718262"
"A little too big","2016","indirect migration background","Male","42","0.0680745532825066","0.0502610037251296","0.0858881028398837"
"A little too big","2016","indirect migration background","Female","61","0.0773579598991025","0.060066464764893","0.0946494550333119"
"Much too big","2016","no migration background","Male","150","0.02025894683674","0.0172520320111373","0.0232658616623427"
"Much too big","2016","no migration background","Female","162","0.0215881262994385","0.0187222335701757","0.0244540190287013"
"Much too big","2016","direct migration background","Male","20","","",""
"Much too big","2016","direct migration background","Female","21","","",""
"Much too big","2016","indirect migration background","Male","1","","",""
"Much too big","2016","indirect migration background","Female","1","","",""
"Much too small","2017","no migration background","Male","159","0.0164620500706656","0.013917745407417","0.0190063547339142"
"Much too small","2017","no migration background","Female","207","0.0156271270523882","0.0133135554530548","0.0179406986517216"
"Much too small","2017","direct migration background","Male","490","0.049050286856856","0.0426796582310722","0.0554209154826397"
"Much too small","2017","direct migration background","Female","428","0.0475108395889921","0.0412007925189553","0.053820886659029"
"Much too small","2017","indirect migration background","Male","41","0.0460647363771717","0.0319641233973219","0.0601653493570214"
"Much too small","2017","indirect migration background","Female","60","0.0550163841732691","0.0407987354428214","0.0692340329037169"
"A little too small","2017","no migration background","Male","1251","0.119775138596616","0.113282641706939","0.126267635486294"
"A little too small","2017","no migration background","Female","1381","0.107055541860622","0.101288138124239","0.112822945597005"
"A little too small","2017","direct migration background","Male","927","0.145243193888797","0.134849930914858","0.155636456862737"
"A little too small","2017","direct migration background","Female","942","0.155862814456412","0.145103514917969","0.166622113994855"
"A little too small","2017","indirect migration background","Male","173","0.175613019303552","0.1500190194566","0.201207019150503"
"A little too small","2017","indirect migration background","Female","214","0.183421730073108","0.159289696502225","0.20755376364399"
"Just right","2017","no migration background","Male","6752","0.705907552910357","0.696796943170401","0.715018162650314"
"Just right","2017","no migration background","Female","7807","0.709434248676919","0.700965059355996","0.717903437997841"
"Just right","2017","direct migration background","Male","2828","0.724685045372636","0.711509388148028","0.737860702597244"
"Just right","2017","direct migration background","Female","2814","0.703426513757392","0.689878308943257","0.716974718571528"
"Just right","2017","indirect migration background","Male","601","0.726208795664853","0.696214770998049","0.756202820331658"
"Just right","2017","indirect migration background","Female","647","0.687166295473788","0.658255681663412","0.716076909284164"
"A little too big","2017","no migration background","Male","1281","0.138759056702328","0.131846724574653","0.145671388830003"
"A little too big","2017","no migration background","Female","1446","0.144156661943284","0.137604599161001","0.150708724725567"
"A little too big","2017","direct migration background","Male","157","0.0732159225330289","0.0655321448918001","0.0808997001742577"
"A little too big","2017","direct migration background","Female","168","0.0837586884876566","0.0755414461662913","0.0919759308090219"
"A little too big","2017","indirect migration background","Male","34","0.0521134486544237","0.0371632372582661","0.0670636600505813"
"A little too big","2017","indirect migration background","Female","62","0.0696583714448442","0.0537846957167454","0.0855320471729429"
"Much too big","2017","no migration background","Male","165","0.0190962017200327","0.0163595577613391","0.0218328456787264"
"Much too big","2017","no migration background","Female","199","0.023726420466787","0.0208874201974322","0.0265654207361418"
"Much too big","2017","direct migration background","Male","13","","",""
"Much too big","2017","direct migration background","Female","14","","",""
"Much too big","2017","indirect migration background","Male","","","",""
"Much too big","2017","indirect migration background","Female","5","","",""
"Much too small","2018","no migration background","Male","152","0.0140282943175503","0.0116334158546734","0.0164231727804272"
"Much too small","2018","no migration background","Female","202","0.0143698742689102","0.0121099411004285","0.0166298074373918"
"Much too small","2018","direct migration background","Male","419","0.0395150657941733","0.0335756733572794","0.0454544582310672"
"Much too small","2018","direct migration background","Female","374","0.0401745665189075","0.0340944745806105","0.0462546584572045"
"Much too small","2018","indirect migration background","Male","42","0.0306064511795728","0.018888124648182","0.0423247777109635"
"Much too small","2018","indirect migration background","Female","43","0.0335399700564568","0.0223078225364795","0.0447721175764341"
"A little too small","2018","no migration background","Male","1150","0.115297491618434","0.108793838392948","0.121801144843919"
"A little too small","2018","no migration background","Female","1339","0.112043441778172","0.106053795058561","0.118033088497784"
"A little too small","2018","direct migration background","Male","908","0.149921707733391","0.139037993965193","0.160805421501589"
"A little too small","2018","direct migration background","Female","884","0.161511443849556","0.150117117885368","0.172905769813745"
"A little too small","2018","indirect migration background","Male","161","0.18494506194712","0.158531689433357","0.211358434460883"
"A little too small","2018","indirect migration background","Female","209","0.18496914413724","0.160746241496731","0.209192046777749"
"Just right","2018","no migration background","Male","6600","0.713179451445936","0.70396958442369","0.722389318468182"
"Just right","2018","no migration background","Female","7582","0.705979670521797","0.697328061096698","0.714631279946897"
"Just right","2018","direct migration background","Male","2618","0.725389758904379","0.711782850446043","0.738996667362715"
"Just right","2018","direct migration background","Female","2537","0.700682188137963","0.686502547010702","0.714861829265224"
"Just right","2018","indirect migration background","Male","578","0.710970422683553","0.680131020150878","0.741809825216227"
"Just right","2018","indirect migration background","Female","649","0.671369350248467","0.642065525877336","0.700673174619598"
"A little too big","2018","no migration background","Male","1214","0.13988318892508","0.132819845897285","0.146946531952875"
"A little too big","2018","no migration background","Female","1357","0.146327319420605","0.13961580500196","0.153038833839249"
"A little too big","2018","direct migration background","Male","167","0.0800493069128973","0.0717760511238568","0.0883225627019378"
"A little too big","2018","direct migration background","Female","193","0.0908898556935388","0.0819895611623826","0.0997901502246951"
"A little too big","2018","indirect migration background","Male","47","0.0672404797685092","0.0502028454852333","0.0842781140517851"
"A little too big","2018","indirect migration background","Female","81","0.101012723329738","0.0822128757909649","0.11981257086851"
"Much too big","2018","no migration background","Male","148","0.0176115736929996","0.0149330868422767","0.0202900605437224"
"Much too big","2018","no migration background","Female","173","0.0212796940105157","0.0185392299158178","0.0240201581052136"
"Much too big","2018","direct migration background","Male","21","","",""
"Much too big","2018","direct migration background","Female","19","","",""
"Much too big","2018","indirect migration background","Male","2","","",""
"Much too big","2018","indirect migration background","Female","5","","",""
"Much too small","2019","no migration background","Male","136","0.0118443683360287","0.0097195066905891","0.0139692299814683"
"Much too small","2019","no migration background","Female","176","0.0112553701505923","0.00925090164517679","0.0132598386560078"
"Much too small","2019","direct migration background","Male","390","0.0653135707246442","0.057441169694354","0.0731859717549344"
"Much too small","2019","direct migration background","Female","327","0.0448576514427481","0.0380505232562954","0.0516647796292008"
"Much too small","2019","indirect migration background","Male","36","0.0445110339308515","0.0305398876006526","0.0584821802610504"
"Much too small","2019","indirect migration background","Female","48","0.0533594453379901","0.0390223788224331","0.0676965118535472"
"A little too small","2019","no migration background","Male","1115","0.116619223912095","0.11031515320622","0.12292329461797"
"A little too small","2019","no migration background","Female","1188","0.105559680154907","0.0997211706174933","0.111398189692321"
"A little too small","2019","direct migration background","Male","744","0.123399177365735","0.112919941962903","0.133878412768568"
"A little too small","2019","direct migration background","Female","736","0.1369588652036","0.125652514957247","0.148265215449952"
"A little too small","2019","indirect migration background","Male","151","0.192572705808359","0.165858981389899","0.219286430226819"
"A little too small","2019","indirect migration background","Female","180","0.185154198158025","0.160376178574036","0.209932217742015"
"Just right","2019","no migration background","Male","7070","0.707842353517538","0.698910554723338","0.716774152311737"
"Just right","2019","no migration background","Female","7589","0.714453424293501","0.705871143564945","0.723035705022058"
"Just right","2019","direct migration background","Male","2487","0.729861032921861","0.715713320176746","0.744008745666977"
"Just right","2019","direct migration background","Female","2309","0.722780358610373","0.708059715549656","0.73750100167109"
"Just right","2019","indirect migration background","Male","577","0.673707530021683","0.641944305204956","0.70547075483841"
"Just right","2019","indirect migration background","Female","637","0.672592354181654","0.642657133406199","0.70252757495711"
"A little too big","2019","no migration background","Male","1425","0.144995700274098","0.138080197795401","0.151911202752796"
"A little too big","2019","no migration background","Female","1486","0.14895314320411","0.142187971104357","0.155718315303862"
"A little too big","2019","direct migration background","Male","139","0.0741414355848198","0.0657935719376796","0.0824892992319601"
