"hlf0071_h","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"5","1993","Part Time","indirect migration background","1","","",""
"5","1993","Not Working","no migration background","31","0.010683801133401","0.00722604223133734","0.0141415600354647"
"5","1993","Not Working","direct migration background","2","","",""
"5","1993","Not Working","indirect migration background","","","",""
"1","1994","Full Time","no migration background","160","0.0257228155655759","0.0211395641578774","0.0303060669732744"
"1","1994","Full Time","direct migration background","87","0.0686898819371848","0.0535280113992587","0.0838517524751108"
"1","1994","Full Time","indirect migration background","16","","",""
"1","1994","Part Time","no migration background","65","0.0337889433322189","0.0254672410846847","0.0421106455797532"
"1","1994","Part Time","direct migration background","41","0.0593444846933187","0.036502561612574","0.0821864077740635"
"1","1994","Part Time","indirect migration background","15","","",""
"1","1994","Not Working","no migration background","58","0.0109695517886515","0.00752028096577759","0.0144188226115255"
"1","1994","Not Working","direct migration background","65","0.0541365751538291","0.0384852929100857","0.0697878573975725"
"1","1994","Not Working","indirect migration background","11","","",""
"2","1994","Full Time","no migration background","948","0.195497585832518","0.184015850342591","0.206979321322445"
"2","1994","Full Time","direct migration background","235","0.241289884213597","0.215641102989969","0.266938665437225"
"2","1994","Full Time","indirect migration background","45","0.249119795870502","0.190762345345079","0.307477246395924"
"2","1994","Part Time","no migration background","356","0.176660458896425","0.159095463937361","0.194225453855489"
"2","1994","Part Time","direct migration background","86","0.207399817970842","0.168202310695453","0.24659732524623"
"2","1994","Part Time","indirect migration background","35","0.311094716337174","0.223785058018156","0.398404374656192"
"2","1994","Not Working","no migration background","429","0.0992016306817416","0.0893024050403292","0.109100856323154"
"2","1994","Not Working","direct migration background","150","0.151746638270499","0.126931731238967","0.17656154530203"
"2","1994","Not Working","indirect migration background","35","0.202276501868804","0.141352451967642","0.263200551769967"
"3","1994","Full Time","no migration background","3130","0.689458653697697","0.676062288088996","0.702855019306398"
"3","1994","Full Time","direct migration background","705","0.622276435583999","0.593213601956517","0.65133926921148"
"3","1994","Full Time","indirect migration background","144","0.635817624212413","0.57088953729663","0.700745711128196"
"3","1994","Part Time","no migration background","1251","0.69282396561661","0.671577143515556","0.714070787717664"
"3","1994","Part Time","direct migration background","276","0.693388145434163","0.648811246035363","0.737965044832964"
"3","1994","Part Time","indirect migration background","54","0.545041247569511","0.451125826403051","0.63895666873597"
"3","1994","Not Working","no migration background","2671","0.788149300451436","0.774617760604053","0.80168084029882"
"3","1994","Not Working","direct migration background","546","0.724153369796742","0.693240491946007","0.755066247647478"
"3","1994","Not Working","indirect migration background","110","0.649603178798915","0.577243937430925","0.721962420166904"
"4","1994","Full Time","no migration background","312","0.0826717159927917","0.0746988579654037","0.0906445740201798"
"4","1994","Full Time","direct migration background","40","0.0628964963210188","0.0483430366750646","0.077449955966973"
"4","1994","Full Time","indirect migration background","6","","",""
"4","1994","Part Time","no migration background","137","0.0951546350097731","0.081640413821363","0.108668856198183"
"4","1994","Part Time","direct migration background","8","","",""
"4","1994","Part Time","indirect migration background","4","","",""
"4","1994","Not Working","no migration background","307","0.0908530779384049","0.0813357533486385","0.100370402528171"
"4","1994","Not Working","direct migration background","38","0.0664306082134992","0.049206064148394","0.0836551522786044"
"4","1994","Not Working","indirect migration background","10","","",""
"5","1994","Full Time","no migration background","33","0.0066492289114169","0.00429629287459716","0.00900216494823663"
"5","1994","Full Time","direct migration background","2","","",""
"5","1994","Full Time","indirect migration background","","","",""
"5","1994","Part Time","no migration background","2","","",""
"5","1994","Part Time","direct migration background","","","",""
"5","1994","Part Time","indirect migration background","","","",""
"5","1994","Not Working","no migration background","38","0.0108264391397657","0.00739949447650278","0.0142533838030287"
"5","1994","Not Working","direct migration background","4","","",""
"5","1994","Not Working","indirect migration background","1","","",""
"1","1995","Full Time","no migration background","129","0.0228216852336893","0.0184628671977096","0.0271805032696691"
"1","1995","Full Time","direct migration background","81","0.0621180606975421","0.0480759241769157","0.0761601972181685"
"1","1995","Full Time","indirect migration background","8","","",""
"1","1995","Part Time","no migration background","66","0.0305262581882918","0.0228253517586749","0.0382271646179088"
"1","1995","Part Time","direct migration background","36","0.0597949803220983","0.0398150897697952","0.0797748708744014"
"1","1995","Part Time","indirect migration background","10","","",""
"1","1995","Not Working","no migration background","63","0.0110406073172597","0.00758572766272485","0.0144954869717945"
"1","1995","Not Working","direct migration background","90","0.0654485195003911","0.0506368202912272","0.080260218709555"
"1","1995","Not Working","indirect migration background","5","","",""
"2","1995","Full Time","no migration background","872","0.181944348050638","0.170683562634502","0.193205133466774"
"2","1995","Full Time","direct migration background","266","0.241249155311449","0.21635871067808","0.266139599944818"
"2","1995","Full Time","indirect migration background","47","0.208508023570995","0.152065529377652","0.264950517764338"
"2","1995","Part Time","no migration background","347","0.178612719319081","0.161466545875325","0.195758892762836"
"2","1995","Part Time","direct migration background","136","0.255391732820337","0.218645163212541","0.292138302428133"
"2","1995","Part Time","indirect migration background","29","","",""
"2","1995","Not Working","no migration background","429","0.101374662870916","0.0913953358714054","0.111353989870427"
"2","1995","Not Working","direct migration background","222","0.169469385975649","0.147000744918299","0.191938027032998"
"2","1995","Not Working","indirect migration background","43","0.226421697472587","0.162369014165285","0.29047438077989"
"3","1995","Full Time","no migration background","3144","0.699821305178749","0.686443296116928","0.71319931424057"
"3","1995","Full Time","direct migration background","744","0.642401003619398","0.614517238789336","0.67028476844946"
"3","1995","Full Time","indirect migration background","140","0.712644666492908","0.649771156860071","0.775518176125744"
"3","1995","Part Time","no migration background","1334","0.68828384626966","0.667549016343888","0.709018676195432"
"3","1995","Part Time","direct migration background","355","0.644508416422419","0.604173754927176","0.684843077917663"
"3","1995","Part Time","indirect migration background","92","0.701356895326828","0.623867642505428","0.778846148148227"
"3","1995","Not Working","no migration background","2642","0.768182644074081","0.754230131203428","0.782135156944734"
"3","1995","Not Working","direct migration background","710","0.703337781060033","0.675980908363301","0.730694653756765"
"3","1995","Not Working","indirect migration background","109","0.697891864802771","0.627616769214803","0.768166960390739"
"4","1995","Full Time","no migration background","339","0.0883217219850068","0.0800392010765211","0.0966042428934925"
"4","1995","Full Time","direct migration background","40","0.0442767630454883","0.0323092429732682","0.0562442831177084"
"4","1995","Full Time","indirect migration background","4","","",""
"4","1995","Part Time","no migration background","157","0.0933890954417734","0.0803635599012555","0.106414630982291"
"4","1995","Part Time","direct migration background","13","","",""
"4","1995","Part Time","indirect migration background","3","","",""
"4","1995","Not Working","no migration background","354","0.110721688859543","0.100346824837037","0.121096552882049"
"4","1995","Not Working","direct migration background","45","0.0558138366149248","0.0420654065185761","0.0695622667112736"
"4","1995","Not Working","indirect migration background","7","","",""
"5","1995","Full Time","no migration background","25","","",""
"5","1995","Full Time","direct migration background","4","","",""
"5","1995","Full Time","indirect migration background","","","",""
"5","1995","Part Time","no migration background","13","","",""
"5","1995","Part Time","direct migration background","1","","",""
"5","1995","Part Time","indirect migration background","","","",""
"5","1995","Not Working","no migration background","26","","",""
"5","1995","Not Working","direct migration background","4","","",""
"5","1995","Not Working","indirect migration background","","","",""
"1","1996","Full Time","no migration background","122","0.0214043720666247","0.0171715555335202","0.0256371885997292"
"1","1996","Full Time","direct migration background","67","0.0580728983824701","0.043526051613757","0.0726197451511832"
"1","1996","Full Time","indirect migration background","15","","",""
"1","1996","Part Time","no migration background","57","0.0212971532972109","0.0148875909597761","0.0277067156346457"
"1","1996","Part Time","direct migration background","33","0.0407492177672042","0.0246173035622517","0.0568811319721567"
"1","1996","Part Time","indirect migration background","7","","",""
"1","1996","Not Working","no migration background","50","0.00981270011415089","0.00651054415719091","0.0131148560711109"
"1","1996","Not Working","direct migration background","65","0.0389600502393722","0.0270559782470796","0.0508641222316647"
"1","1996","Not Working","indirect migration background","13","","",""
"2","1996","Full Time","no migration background","894","0.194040463775614","0.182474566396539","0.205606361154688"
"2","1996","Full Time","direct migration background","214","0.215041214724696","0.189487282046433","0.24059514740296"
"2","1996","Full Time","indirect migration background","43","0.226624105649611","0.171050546520003","0.282197664779219"
"2","1996","Part Time","no migration background","339","0.159808572906974","0.14354067901488","0.176076466799069"
"2","1996","Part Time","direct migration background","123","0.234371160839275","0.199807366537367","0.268934955141183"
"2","1996","Part Time","indirect migration background","43","0.293565489069269","0.220197656937085","0.366933321201454"
"2","1996","Not Working","no migration background","435","0.103140109565137","0.0929513635432508","0.113328855587024"
"2","1996","Not Working","direct migration background","206","0.16236279484221","0.139675312275631","0.185050277408789"
"2","1996","Not Working","indirect migration background","35","0.172555060245266","0.116730519472868","0.228379601017664"
"3","1996","Full Time","no migration background","3114","0.686106279359263","0.672533662973094","0.699678895745433"
"3","1996","Full Time","direct migration background","667","0.650247147212682","0.620585632356596","0.679908662068767"
"3","1996","Full Time","indirect migration background","152","0.679814995314443","0.617882909266158","0.741747081362728"
"3","1996","Part Time","no migration background","1384","0.714572457270371","0.694522509432931","0.734622405107811"
"3","1996","Part Time","direct migration background","405","0.681249184472427","0.643226845050606","0.719271523894248"
"3","1996","Part Time","indirect migration background","93","0.623846525664768","0.545802681608685","0.70189036972085"
"3","1996","Not Working","no migration background","2538","0.755233416812167","0.740830140140428","0.769636693483907"
"3","1996","Not Working","direct migration background","696","0.723922678628333","0.696419902907145","0.75142545434952"
"3","1996","Not Working","indirect migration background","123","0.724049681006506","0.658012064393","0.790087297620012"
"4","1996","Full Time","no migration background","338","0.0923275196838135","0.0838609647224973","0.10079407464513"
"4","1996","Full Time","direct migration background","43","0.0753243584676611","0.0589095471072461","0.0917391698280761"
"4","1996","Full Time","indirect migration background","8","","",""
"4","1996","Part Time","no migration background","160","0.099688251937174","0.0863879769455807","0.112988526928767"
"4","1996","Part Time","direct migration background","16","","",""
"4","1996","Part Time","indirect migration background","5","","",""
"4","1996","Not Working","no migration background","367","0.120504065836631","0.109598143273561","0.131409988399702"
"4","1996","Not Working","direct migration background","46","0.0720699391258887","0.0561606868123351","0.0879791914394423"
"4","1996","Not Working","indirect migration background","5","","",""
"5","1996","Full Time","no migration background","23","","",""
"5","1996","Full Time","direct migration background","2","","",""
"5","1996","Full Time","indirect migration background","","","",""
"5","1996","Part Time","no migration background","9","","",""
"5","1996","Part Time","direct migration background","","","",""
"5","1996","Part Time","indirect migration background","","","",""
"5","1996","Not Working","no migration background","33","0.0113097076719131","0.00776728428625545","0.0148521310575707"
"5","1996","Not Working","direct migration background","2","","",""
"5","1996","Not Working","indirect migration background","","","",""
"1","1997","Full Time","no migration background","95","0.0172059263382672","0.0133636194718565","0.0210482332046779"
"1","1997","Full Time","direct migration background","44","0.037130694411462","0.0250880099170425","0.0491733789058815"
"1","1997","Full Time","indirect migration background","5","","",""
"1","1997","Part Time","no migration background","45","0.0204443391325121","0.014047428787065","0.0268412494779591"
"1","1997","Part Time","direct migration background","28","","",""
"1","1997","Part Time","indirect migration background","14","","",""
"1","1997","Not Working","no migration background","51","0.00983772800320396","0.00657263823897971","0.0131028177674282"
"1","1997","Not Working","direct migration background","48","0.0398804039718454","0.0277825733036969","0.0519782346399938"
"1","1997","Not Working","indirect migration background","16","","",""
"2","1997","Full Time","no migration background","836","0.196030754565521","0.184300604274457","0.207760904856586"
"2","1997","Full Time","direct migration background","217","0.218953695557921","0.192615402094229","0.245291989021612"
"2","1997","Full Time","indirect migration background","44","0.165791290971935","0.116980721353098","0.214601860590771"
"2","1997","Part Time","no migration background","339","0.17022872070685","0.153239839351967","0.187217602061733"
"2","1997","Part Time","direct migration background","128","0.280785530972515","0.241860436008502","0.319710625936527"
"2","1997","Part Time","indirect migration background","32","0.259159652437897","0.187090415029051","0.331228889846743"
"2","1997","Not Working","no migration background","417","0.101648617967463","0.0916516478932986","0.111645588041627"
"2","1997","Not Working","direct migration background","198","0.198001965079491","0.173365042290478","0.222638887868505"
"2","1997","Not Working","indirect migration background","40","0.143824264433046","0.09519131244541","0.192457216420681"
"3","1997","Full Time","no migration background","3147","0.694474959750889","0.680864479384427","0.70808544011735"
"3","1997","Full Time","direct migration background","651","0.666538107272804","0.636511331633559","0.696564882912049"
"3","1997","Full Time","indirect migration background","163","0.742679159302303","0.68530269809497","0.800055620509637"
"3","1997","Part Time","no migration background","1344","0.709625253904541","0.68910592658807","0.730144581221012"
"3","1997","Part Time","direct migration background","342","0.634198626828098","0.592478230546529","0.675919023109667"
"3","1997","Part Time","indirect migration background","96","0.682249121830226","0.605668517145364","0.758829726515087"
"3","1997","Not Working","no migration background","2652","0.757431712973701","0.743251482623671","0.771611943323731"
"3","1997","Not Working","direct migration background","706","0.682307946488015","0.653523462343531","0.711092430632498"
"3","1997","Not Working","indirect migration background","136","0.731965121735135","0.670578470529786","0.793351772940484"
"4","1997","Full Time","no migration background","302","0.0860862940408847","0.0777984541205344","0.0943741339612349"
"4","1997","Full Time","direct migration background","35","0.077377502757813","0.0603601313964308","0.0943948741191953"
"4","1997","Full Time","indirect migration background","9","","",""
"4","1997","Part Time","no migration background","148","0.0982939484446942","0.084836427976804","0.111751468912584"
"4","1997","Part Time","direct migration background","13","","",""
"4","1997","Part Time","indirect migration background","","","",""
"4","1997","Not Working","no migration background","364","0.122008035030421","0.111180389743062","0.132835680317781"
"4","1997","Not Working","direct migration background","48","0.0653363553464641","0.0500582258192533","0.0806144848736749"
"4","1997","Not Working","indirect migration background","8","","",""
"5","1997","Full Time","no migration background","20","","",""
"5","1997","Full Time","direct migration background","","","",""
"5","1997","Full Time","indirect migration background","2","","",""
"5","1997","Part Time","no migration background","4","","",""
"5","1997","Part Time","direct migration background","1","","",""
"5","1997","Part Time","indirect migration background","","","",""
"5","1997","Not Working","no migration background","26","","",""
"5","1997","Not Working","direct migration background","5","","",""
"5","1997","Not Working","indirect migration background","","","",""
"1","1998","Full Time","no migration background","98","0.0212940842404152","0.0172152047694509","0.0253729637113796"
"1","1998","Full Time","direct migration background","51","0.0578867487971618","0.0422790095568692","0.0734944880374544"
"1","1998","Full Time","indirect migration background","10","","",""
"1","1998","Part Time","no migration background","61","0.0315678604311893","0.0242298651330049","0.0389058557293737"
"1","1998","Part Time","direct migration background","28","","",""
"1","1998","Part Time","indirect migration background","8","","",""
"1","1998","Not Working","no migration background","48","0.00923238270154409","0.00631269165321231","0.0121520737498759"
"1","1998","Not Working","direct migration background","65","0.0657237745888969","0.050201489965103","0.0812460592126908"
"1","1998","Not Working","indirect migration background","10","","",""
"2","1998","Full Time","no migration background","850","0.178644235361576","0.167821290652985","0.189467180070167"
"2","1998","Full Time","direct migration background","181","0.192817078161202","0.166450267747339","0.219183888575066"
"2","1998","Full Time","indirect migration background","50","0.200776410163674","0.15009683570176","0.251455984625588"
"2","1998","Part Time","no migration background","388","0.182131625978073","0.165933877605057","0.198329374351089"
"2","1998","Part Time","direct migration background","113","0.237716170409646","0.200515410223024","0.274916930596269"
"2","1998","Part Time","indirect migration background","33","0.22128756387125","0.153250254362005","0.289324873380494"
"2","1998","Not Working","no migration background","446","0.0945681876715167","0.0856352458593389","0.103501129483694"
"2","1998","Not Working","direct migration background","181","0.167131508668285","0.143760679114695","0.190502338221874"
"2","1998","Not Working","indirect migration background","52","0.216672608701839","0.159288827942076","0.274056389461602"
"3","1998","Full Time","no migration background","3456","0.703047439911963","0.690137591757231","0.715957288066694"
"3","1998","Full Time","direct migration background","581","0.683963331155989","0.652890271948185","0.715036390363793"
"3","1998","Full Time","indirect migration background","169","0.695941980328038","0.63774409308055","0.754139867575526"
"3","1998","Part Time","no migration background","1530","0.690185896612999","0.670779098388307","0.709592694837691"
"3","1998","Part Time","direct migration background","340","0.648117804586043","0.606383832517576","0.689851776654509"
"3","1998","Part Time","indirect migration background","99","0.711921325931742","0.637696082888373","0.786146568975112"
"3","1998","Not Working","no migration background","3088","0.748080374245067","0.734827831028","0.761332917462133"
"3","1998","Not Working","direct migration background","682","0.697572735842532","0.668801271605763","0.7263442000793"
"3","1998","Not Working","indirect migration background","124","0.664404692703776","0.598632884575804","0.730176500831748"
"4","1998","Full Time","no migration background","381","0.090926108366306","0.0828028703957165","0.0990493463368954"
"4","1998","Full Time","direct migration background","43","0.0587439607850821","0.043028237770156","0.0744596838000083"
"4","1998","Full Time","indirect migration background","11","","",""
"4","1998","Part Time","no migration background","189","0.0887582455194891","0.076822723495656","0.100693767543322"
"4","1998","Part Time","direct migration background","22","","",""
"4","1998","Part Time","indirect migration background","2","","",""
"4","1998","Not Working","no migration background","491","0.132075571147878","0.121739718667672","0.142411423628084"
"4","1998","Not Working","direct migration background","45","0.0610630296477685","0.046063966313763","0.076062092981774"
"4","1998","Not Working","indirect migration background","9","","",""
"5","1998","Full Time","no migration background","27","","",""
"5","1998","Full Time","direct migration background","4","","",""
"5","1998","Full Time","indirect migration background","","","",""
"5","1998","Part Time","no migration background","13","","",""
"5","1998","Part Time","direct migration background","","","",""
"5","1998","Part Time","indirect migration background","1","","",""
"5","1998","Not Working","no migration background","49","0.0160434842339949","0.012207901135848","0.0198790673321418"
"5","1998","Not Working","direct migration background","6","","",""
"5","1998","Not Working","indirect migration background","3","","",""
"1","1999","Full Time","no migration background","78","0.0148902901015671","0.0114424048828027","0.0183381753203316"
"1","1999","Full Time","direct migration background","39","0.0333601256358464","0.0212163246936396","0.0455039265780532"
"1","1999","Full Time","indirect migration background","11","","",""
"1","1999","Part Time","no migration background","48","0.0206984222828165","0.0148862366743073","0.0265106078913257"
"1","1999","Part Time","direct migration background","20","","",""
"1","1999","Part Time","indirect migration background","12","","",""
"1","1999","Not Working","no migration background","33","0.00621012181501601","0.0037263583018922","0.00869388532813981"
"1","1999","Not Working","direct migration background","47","0.042896422694203","0.0296585913374281","0.0561342540509779"
"1","1999","Not Working","indirect migration background","11","","",""
"2","1999","Full Time","no migration background","854","0.186131612938469","0.175051451698077","0.19721177417886"
"2","1999","Full Time","direct migration background","173","0.19958902176915","0.172559815587803","0.226618227950496"
"2","1999","Full Time","indirect migration background","53","0.220634043824348","0.168496336201999","0.272771751446697"
"2","1999","Part Time","no migration background","406","0.176526692231306","0.160961926762096","0.192091457700517"
"2","1999","Part Time","direct migration background","97","0.228496950538293","0.190128151753884","0.266865749322702"
"2","1999","Part Time","indirect migration background","35","0.192819062423253","0.13386085109064","0.251777273755867"
"2","1999","Not Working","no migration background","417","0.0969243300505751","0.0875704591054245","0.106278200995726"
"2","1999","Not Working","direct migration background","141","0.130932012328459","0.108893786242501","0.152970238414417"
"2","1999","Not Working","indirect migration background","46","0.221939580900006","0.162852119345992","0.28102704245402"
"3","1999","Full Time","no migration background","3439","0.717515434155357","0.704698861436066","0.730332006874649"
"3","1999","Full Time","direct migration background","594","0.716082568137088","0.68559055994174","0.746574576332435"
"3","1999","Full Time","indirect migration background","169","0.6861076238633","0.62775888676567","0.74445636096093"
"3","1999","Part Time","no migration background","1667","0.717235996893195","0.698851331675976","0.735620662110415"
"3","1999","Part Time","direct migration background","323","0.685493898818197","0.643062679745047","0.727925117891348"
"3","1999","Part Time","indirect migration background","121","0.726891530376292","0.66030501985925","0.793478040893333"
"3","1999","Not Working","no migration background","2967","0.76563256037817","0.752239749570652","0.779025371185689"
"3","1999","Not Working","direct migration background","652","0.752620065452825","0.724429942645943","0.780810188259708"
"3","1999","Not Working","indirect migration background","125","0.67936875579862","0.613005605268343","0.745731906328898"
"4","1999","Full Time","no migration background","359","0.0785703182806786","0.0709104857368566","0.0862301508245007"
"4","1999","Full Time","direct migration background","32","0.0378324704558977","0.0249301998276767","0.0507347410841186"
"4","1999","Full Time","indirect migration background","10","","",""
"4","1999","Part Time","no migration background","170","0.0779521402961488","0.0670074524348822","0.0888968281574154"
"4","1999","Part Time","direct migration background","20","","",""
"4","1999","Part Time","indirect migration background","3","","",""
"4","1999","Not Working","no migration background","401","0.122932874816123","0.112551297705312","0.133314451926933"
"4","1999","Not Working","direct migration background","53","0.0685944006930447","0.05208084514937","0.0851079562367193"
"4","1999","Not Working","indirect migration background","8","","",""
"5","1999","Full Time","no migration background","10","","",""
"5","1999","Full Time","direct migration background","2","","",""
"5","1999","Full Time","indirect migration background","","","",""
"5","1999","Part Time","no migration background","14","","",""
"5","1999","Part Time","direct migration background","","","",""
"5","1999","Part Time","indirect migration background","1","","",""
"5","1999","Not Working","no migration background","25","","",""
"5","1999","Not Working","direct migration background","7","","",""
"5","1999","Not Working","indirect migration background","","","",""
"1","2000","Full Time","no migration background","140","0.0182332908260347","0.0153832857122819","0.0210832959397875"
"1","2000","Full Time","direct migration background","48","0.0348090946119372","0.0246356543677372","0.0449825348561372"
"1","2000","Full Time","indirect migration background","6","","",""
"1","2000","Part Time","no migration background","78","0.0200066214982428","0.0157263353743678","0.0242869076221178"
"1","2000","Part Time","direct migration background","39","0.0474699867565586","0.0319593944768451","0.062980579036272"
"1","2000","Part Time","indirect migration background","20","","",""
"1","2000","Not Working","no migration background","76","0.00988240662304187","0.0076289546884178","0.0121358585576659"
"1","2000","Not Working","direct migration background","48","0.0315284800928736","0.0222175270341642","0.0408394331515831"
"1","2000","Not Working","indirect migration background","9","","",""
"2","2000","Full Time","no migration background","1300","0.160639237319557","0.152817394086572","0.168461080552541"
"2","2000","Full Time","direct migration background","278","0.239110114904625","0.215435945891413","0.262784283917836"
"2","2000","Full Time","indirect migration background","67","0.207155159256972","0.164014157925562","0.250296160588382"
"2","2000","Part Time","no migration background","635","0.15406046104286","0.143025022122522","0.165095899963199"
"2","2000","Part Time","direct migration background","160","0.253888176585306","0.222141176614843","0.285635176555769"
"2","2000","Part Time","indirect migration background","58","0.228362005615905","0.175582699014031","0.28114131221778"
"2","2000","Not Working","no migration background","632","0.0802343963146933","0.0740457961085365","0.0864229965208501"
"2","2000","Not Working","direct migration background","243","0.167252053648938","0.147366315911657","0.187137791386219"
"2","2000","Not Working","indirect migration background","58","0.259649345967359","0.204748707195205","0.314549984739513"
"3","2000","Full Time","no migration background","6298","0.733636898938492","0.724220462626977","0.743053335250008"
"3","2000","Full Time","direct migration background","871","0.682220587115899","0.656377752168476","0.708063422063321"
"3","2000","Full Time","indirect migration background","257","0.74957662699991","0.703456160613067","0.795697093386753"
"3","2000","Part Time","no migration background","3046","0.73162523347474","0.718079905338558","0.745170561610923"
"3","2000","Part Time","direct migration background","495","0.662132316420187","0.627631830509068","0.696632802331307"
"3","2000","Part Time","indirect migration background","160","0.662514455653107","0.603061942013235","0.721966969292979"
"3","2000","Not Working","no migration background","5751","0.777482235852203","0.768006757759619","0.786957713944787"
"3","2000","Not Working","direct migration background","988","0.736292342111659","0.712813011816299","0.759771672407018"
"3","2000","Not Working","indirect migration background","165","0.668656310209171","0.609716887923246","0.727595732495096"
"4","2000","Full Time","no migration background","696","0.083020086612422","0.0771427514006864","0.0888974218241576"
"4","2000","Full Time","direct migration background","47","0.041519616909665","0.0304474366536392","0.0525917971656909"
"4","2000","Full Time","indirect migration background","7","","",""
"4","2000","Part Time","no migration background","330","0.0858224158291181","0.0772601244231605","0.0943847072350756"
"4","2000","Part Time","direct migration background","28","","",""
"4","2000","Part Time","indirect migration background","5","","",""
"4","2000","Not Working","no migration background","854","0.118689278986662","0.111321377285643","0.126057180687682"
"4","2000","Not Working","direct migration background","65","0.0560381967605737","0.0437830510512206","0.0682933424699268"
"4","2000","Not Working","indirect migration background","12","","",""
"5","2000","Full Time","no migration background","32","0.00447048630349387","0.00304942303776142","0.00589154956922632"
"5","2000","Full Time","direct migration background","3","","",""
"5","2000","Full Time","indirect migration background","2","","",""
"5","2000","Part Time","no migration background","22","","",""
"5","2000","Part Time","direct migration background","","","",""
"5","2000","Part Time","indirect migration background","","","",""
"5","2000","Not Working","no migration background","89","0.0137116822233997","0.0110624448993724","0.016360919547427"
"5","2000","Not Working","direct migration background","9","","",""
"5","2000","Not Working","indirect migration background","1","","",""
"1","2001","Full Time","no migration background","116","0.0170381095395331","0.0141337507817399","0.0199424682973262"
"1","2001","Full Time","direct migration background","55","0.0517962007441381","0.0386998123379301","0.0648925891503461"
"1","2001","Full Time","indirect migration background","14","","",""
"1","2001","Part Time","no migration background","71","0.0230567519954892","0.0183524689505637","0.0277610350404147"
"1","2001","Part Time","direct migration background","25","","",""
"1","2001","Part Time","indirect migration background","10","","",""
"1","2001","Not Working","no migration background","67","0.0091589631400178","0.00688113518479228","0.0114367910952433"
"1","2001","Not Working","direct migration background","50","0.0385239983005738","0.0273715561106952","0.0496764404904524"
"1","2001","Not Working","indirect migration background","16","","",""
"2","2001","Full Time","no migration background","1150","0.156914515537707","0.148751726285148","0.165077304790267"
"2","2001","Full Time","direct migration background","223","0.215629181510002","0.191325826571046","0.239932536448958"
"2","2001","Full Time","indirect migration background","76","0.254370311781295","0.206579153484262","0.302161470078328"
"2","2001","Part Time","no migration background","607","0.155169123603992","0.143820393836268","0.166517853371715"
"2","2001","Part Time","direct migration background","166","0.24292506933873","0.210833449890363","0.275016688787097"
"2","2001","Part Time","indirect migration background","51","0.224571101990731","0.170044961532486","0.279097242448975"
"2","2001","Not Working","no migration background","560","0.0762395536150241","0.0698940568911322","0.082585050338916"
"2","2001","Not Working","direct migration background","173","0.131849226720749","0.112244018889969","0.151454434551529"
"2","2001","Not Working","indirect migration background","49","0.239032109696648","0.184151947439079","0.293912271954217"
"3","2001","Full Time","no migration background","5739","0.737519019751856","0.7276447099284","0.747393329575312"
"3","2001","Full Time","direct migration background","777","0.695462374837122","0.668266123480637","0.722658626193607"
"3","2001","Full Time","indirect migration background","210","0.662149332620959","0.610246254693827","0.714052410548091"
"3","2001","Part Time","no migration background","2897","0.732994289207396","0.719127679787213","0.746860898627579"
"3","2001","Part Time","direct migration background","467","0.681473396914272","0.646608904918014","0.716337888910531"
"3","2001","Part Time","indirect migration background","157","0.700287399288924","0.640425913914243","0.760148884663605"
"3","2001","Not Working","no migration background","5255","0.778247107745945","0.768313907866079","0.788180307625812"
"3","2001","Not Working","direct migration background","862","0.768255824712118","0.743805061307636","0.792706588116599"
"3","2001","Not Working","indirect migration background","158","0.662545714232243","0.601701470528155","0.723389957936331"
"4","2001","Full Time","no migration background","585","0.0827188043283173","0.0765368671526946","0.08890074150394"
"4","2001","Full Time","direct migration background","45","0.0371122429087384","0.025941085229103","0.0482834005883738"
"4","2001","Full Time","indirect migration background","19","","",""
"4","2001","Part Time","no migration background","310","0.0823191056989322","0.0737040938490508","0.0909341175488137"
"4","2001","Part Time","direct migration background","26","","",""
"4","2001","Part Time","indirect migration background","7","","",""
"4","2001","Not Working","no migration background","755","0.123349754380612","0.115486938712457","0.131212570048767"
"4","2001","Not Working","direct migration background","53","0.051987399336845","0.0391229506221369","0.064851848051553"
"4","2001","Not Working","indirect migration background","9","","",""
"5","2001","Full Time","no migration background","37","0.00580955084258649","0.00410395044107136","0.00751515124410161"
"5","2001","Full Time","direct migration background","","","",""
"5","2001","Full Time","indirect migration background","","","",""
"5","2001","Part Time","no migration background","25","","",""
"5","2001","Part Time","direct migration background","2","","",""
"5","2001","Part Time","indirect migration background","","","",""
"5","2001","Not Working","no migration background","82","0.0130046211184006","0.0102956636779014","0.0157135785588999"
"5","2001","Not Working","direct migration background","6","","",""
"5","2001","Not Working","indirect migration background","","","",""
"1","2002","Full Time","no migration background","149","0.0234556317047213","0.0201780827676422","0.0267331806418005"
"1","2002","Full Time","direct migration background","46","0.0504698778605345","0.0372476570513519","0.0636920986697171"
"1","2002","Full Time","indirect migration background","16","","",""
"1","2002","Part Time","no migration background","82","0.0257216797667074","0.0210351267049527","0.0304082328284622"
"1","2002","Part Time","direct migration background","31","0.0600183648785062","0.0417727139914996","0.0782640157655127"
"1","2002","Part Time","indirect migration background","6","","",""
"1","2002","Not Working","no migration background","74","0.00943069569065072","0.00715657271515224","0.0117048186661492"
"1","2002","Not Working","direct migration background","46","0.038114524562831","0.026850501306452","0.04937854781921"
"1","2002","Not Working","indirect migration background","11","","",""
"2","2002","Full Time","no migration background","1284","0.160327132255091","0.152381321809716","0.168272942700465"
