"hlf0071_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"4","2013","Part Time","secondary school degree","218","0.114497374331084","0.101980663492716","0.127014085169453"
"4","2013","Part Time","college entrance qualification","226","0.110715376555516","0.0978272159925775","0.123603537118454"
"4","2013","Part Time","Other degree","36","0.103837072702102","0.0758077826451747","0.13186636275903"
"4","2013","Part Time","no degree/no degree yet","9","","",""
"4","2013","Not Working","lower secondary degree","580","0.149244156818761","0.138650293419787","0.159838020217736"
"4","2013","Not Working","secondary school degree","324","0.147648130902682","0.134281940894443","0.161014320910921"
"4","2013","Not Working","college entrance qualification","347","0.180853330673104","0.165251702327349","0.196454959018858"
"4","2013","Not Working","Other degree","168","0.0823419800976687","0.0727410602037774","0.09194289999156"
"4","2013","Not Working","no degree/no degree yet","94","0.076142618596224","0.0627160929623065","0.0895691442301415"
"5","2013","Full Time","lower secondary degree","22","","",""
"5","2013","Full Time","secondary school degree","30","0.0131367822480516","0.00929429086556484","0.0169792736305383"
"5","2013","Full Time","college entrance qualification","39","0.0173617810151021","0.0130314762400624","0.0216920857901418"
"5","2013","Full Time","Other degree","2","","",""
"5","2013","Full Time","no degree/no degree yet","","","",""
"5","2013","Part Time","lower secondary degree","24","","",""
"5","2013","Part Time","secondary school degree","24","","",""
"5","2013","Part Time","college entrance qualification","26","","",""
"5","2013","Part Time","Other degree","2","","",""
"5","2013","Part Time","no degree/no degree yet","3","","",""
"5","2013","Not Working","lower secondary degree","94","0.0265203156319589","0.021743307059879","0.0312973242040388"
"5","2013","Not Working","secondary school degree","55","0.0291478476516942","0.0228096761085521","0.0354860191948363"
"5","2013","Not Working","college entrance qualification","61","0.0373583886987857","0.0296714711788571","0.0450453062187142"
"5","2013","Not Working","Other degree","18","","",""
"5","2013","Not Working","no degree/no degree yet","8","","",""
"1","2014","Full Time","lower secondary degree","47","0.014589272825365","0.00920924686099716","0.0199692987897329"
"1","2014","Full Time","secondary school degree","70","0.0142818092732245","0.0101893716501969","0.0183742468962521"
"1","2014","Full Time","college entrance qualification","59","0.0134264993536526","0.009578210754384","0.0172747879529212"
"1","2014","Full Time","Other degree","60","0.0484907199123343","0.0363927681216846","0.0605886717029839"
"1","2014","Full Time","no degree/no degree yet","7","","",""
"1","2014","Part Time","lower secondary degree","41","0.0157664909669013","0.00938541155731524","0.0221475703764874"
"1","2014","Part Time","secondary school degree","53","0.0116523766709453","0.00724063076024421","0.0160641225816464"
"1","2014","Part Time","college entrance qualification","59","0.0215868015057303","0.0156318890488032","0.0275417139626575"
"1","2014","Part Time","Other degree","58","0.0424586338607974","0.0300846431501953","0.0548326245713996"
"1","2014","Part Time","no degree/no degree yet","17","","",""
"1","2014","Not Working","lower secondary degree","74","0.0123184028048001","0.00871374906012878","0.0159230565494714"
"1","2014","Not Working","secondary school degree","44","0.0132847833408548","0.00841229388895002","0.0181572727927595"
"1","2014","Not Working","college entrance qualification","39","0.0183824557392785","0.0120616670467728","0.0247032444317842"
"1","2014","Not Working","Other degree","77","0.0606961339012228","0.0464426089569804","0.0749496588454652"
"1","2014","Not Working","no degree/no degree yet","57","0.0436944140475246","0.0315924984389941","0.055796329656055"
"2","2014","Full Time","lower secondary degree","310","0.112541543342818","0.0983611148170743","0.126721971868561"
"2","2014","Full Time","secondary school degree","529","0.14779791773766","0.135556843782037","0.160038991693282"
"2","2014","Full Time","college entrance qualification","606","0.165210375404632","0.15279303194289","0.177627718866373"
"2","2014","Full Time","Other degree","247","0.189974542561713","0.167880608313364","0.212068476810062"
"2","2014","Full Time","no degree/no degree yet","17","","",""
"2","2014","Part Time","lower secondary degree","229","0.113330591131635","0.0970926115034947","0.129568570759775"
"2","2014","Part Time","secondary school degree","383","0.163209186536267","0.148016690730588","0.178401682341945"
"2","2014","Part Time","college entrance qualification","468","0.176573960548325","0.160949835417525","0.192198085679125"
"2","2014","Part Time","Other degree","195","0.189662225917457","0.165603564027258","0.213720887807655"
"2","2014","Part Time","no degree/no degree yet","46","0.184062463774914","0.134514566129149","0.233610361420679"
"2","2014","Not Working","lower secondary degree","282","0.0565545807818781","0.0490059157201085","0.0641032458436476"
"2","2014","Not Working","secondary school degree","256","0.103353375512625","0.0903979778432883","0.116308773181962"
"2","2014","Not Working","college entrance qualification","215","0.0956978633153278","0.0818556272773691","0.109540099353286"
"2","2014","Not Working","Other degree","191","0.155311133528807","0.1336895055677","0.176932761489914"
"2","2014","Not Working","no degree/no degree yet","223","0.185536843120165","0.16252276319376","0.20855092304657"
"3","2014","Full Time","lower secondary degree","1362","0.755761418499329","0.736483577273022","0.775039259725637"
"3","2014","Full Time","secondary school degree","2279","0.711668431018236","0.696044186867489","0.727292675168982"
"3","2014","Full Time","college entrance qualification","2315","0.663706122178292","0.647909329955731","0.679502914400853"
"3","2014","Full Time","Other degree","845","0.670015306641926","0.643532422581619","0.696498190702233"
"3","2014","Full Time","no degree/no degree yet","83","0.755583622840747","0.676697232417826","0.834470013263667"
"3","2014","Part Time","lower secondary degree","992","0.69049935515416","0.666818904096512","0.714179806211808"
"3","2014","Part Time","secondary school degree","1584","0.683101061124477","0.663973867879787","0.702228254369166"
"3","2014","Part Time","college entrance qualification","1500","0.675523159378027","0.656339473490556","0.694706845265498"
"3","2014","Part Time","Other degree","692","0.66003669884495","0.630966495760518","0.689106901929383"
"3","2014","Part Time","no degree/no degree yet","157","0.701410520319761","0.642899516545995","0.759921524093527"
"3","2014","Not Working","lower secondary degree","2592","0.734306108702308","0.71987142647968","0.748740790924935"
"3","2014","Not Working","secondary school degree","1460","0.690257440477169","0.670579314048735","0.709935566905603"
"3","2014","Not Working","college entrance qualification","1124","0.66903059456539","0.646888675165603","0.691172513965177"
"3","2014","Not Working","Other degree","723","0.660702087535516","0.632438183887304","0.688965991183728"
"3","2014","Not Working","no degree/no degree yet","746","0.683426391225487","0.655888794209357","0.710963988241617"
"4","2014","Full Time","lower secondary degree","166","0.10034775074131","0.0868658830084861","0.113829618474135"
"4","2014","Full Time","secondary school degree","319","0.112551868995578","0.101650980090054","0.123452757901103"
"4","2014","Full Time","college entrance qualification","420","0.148221579694199","0.13634092020593","0.160102239182468"
"4","2014","Full Time","Other degree","58","0.0913595153807372","0.0751321148944353","0.107586915867039"
"4","2014","Full Time","no degree/no degree yet","7","","",""
"4","2014","Part Time","lower secondary degree","174","0.148694053608939","0.130469068309305","0.166919038908573"
"4","2014","Part Time","secondary school degree","235","0.134303468839537","0.120285831276284","0.14832110640279"
"4","2014","Part Time","college entrance qualification","225","0.103547144870226","0.0910631703792982","0.116031119361153"
"4","2014","Part Time","Other degree","69","0.100427859505291","0.0819822459035648","0.118873473107018"
"4","2014","Part Time","no degree/no degree yet","15","","",""
"4","2014","Not Working","lower secondary degree","562","0.166264645201817","0.154097409080134","0.178431881323501"
"4","2014","Not Working","secondary school degree","310","0.161605765738031","0.145940768453579","0.177270763022484"
"4","2014","Not Working","college entrance qualification","300","0.182038574839669","0.163881475221087","0.20019567445825"
"4","2014","Not Working","Other degree","83","0.121309995548225","0.101820309331675","0.140799681764775"
"4","2014","Not Working","no degree/no degree yet","68","0.0850769380532963","0.0685595631281546","0.101594312978438"
"5","2014","Full Time","lower secondary degree","23","","",""
"5","2014","Full Time","secondary school degree","32","0.0136999729753014","0.00969058165137391","0.0177093642992288"
"5","2014","Full Time","college entrance qualification","36","0.00943542336922483","0.00620288561458778","0.0126679611238619"
"5","2014","Full Time","Other degree","1","","",""
"5","2014","Full Time","no degree/no degree yet","","","",""
"5","2014","Part Time","lower secondary degree","28","","",""
"5","2014","Part Time","secondary school degree","18","","",""
"5","2014","Part Time","college entrance qualification","36","0.0227689336976919","0.0166568392079325","0.0288810281874513"
"5","2014","Part Time","Other degree","6","","",""
"5","2014","Part Time","no degree/no degree yet","","","",""
"5","2014","Not Working","lower secondary degree","87","0.0305562625091969","0.0249316929373396","0.0361808320810542"
"5","2014","Not Working","secondary school degree","51","0.0314986349313203","0.0240654704694747","0.0389317993931658"
"5","2014","Not Working","college entrance qualification","57","0.0348505115403356","0.0262207216428393","0.0434803014378319"
"5","2014","Not Working","Other degree","4","","",""
"5","2014","Not Working","no degree/no degree yet","2","","",""
"1","2015","Full Time","lower secondary degree","51","0.017764010619718","0.0115663354728759","0.02396168576656"
"1","2015","Full Time","secondary school degree","51","0.0125016377626464","0.00854934729497291","0.0164539282303199"
"1","2015","Full Time","college entrance qualification","57","0.0169226310178757","0.0124991130807328","0.0213461489550186"
"1","2015","Full Time","Other degree","49","0.0560928216813056","0.0422145808384099","0.0699710625242014"
"1","2015","Full Time","no degree/no degree yet","7","","",""
"1","2015","Part Time","lower secondary degree","45","0.0306389517866274","0.0213595520041222","0.0399183515691326"
"1","2015","Part Time","secondary school degree","51","0.0201691269562165","0.0143068093659047","0.0260314445465282"
"1","2015","Part Time","college entrance qualification","46","0.0199063882700595","0.01408291657764","0.025729859962479"
"1","2015","Part Time","Other degree","52","0.0518710165607048","0.0372849665200424","0.0664570666013671"
"1","2015","Part Time","no degree/no degree yet","8","","",""
"1","2015","Not Working","lower secondary degree","64","0.00829847258182174","0.0052478400983662","0.0113491050652773"
"1","2015","Not Working","secondary school degree","45","0.0133091825346522","0.00834854614883884","0.0182698189204655"
"1","2015","Not Working","college entrance qualification","30","0.0108580476736013","0.00601910672798969","0.0156969886192129"
"1","2015","Not Working","Other degree","170","0.0437714339753633","0.0351912219851519","0.0523516459655748"
"1","2015","Not Working","no degree/no degree yet","75","0.0556911915484285","0.0420395861858452","0.0693427969110117"
"2","2015","Full Time","lower secondary degree","264","0.111597320139872","0.09682386124307","0.126370779036673"
"2","2015","Full Time","secondary school degree","482","0.132375271044459","0.120320288122601","0.144430253966317"
"2","2015","Full Time","college entrance qualification","550","0.164532941846193","0.151817510492067","0.177248373200319"
"2","2015","Full Time","Other degree","185","0.163184448733236","0.140896485251543","0.185472412214928"
"2","2015","Full Time","no degree/no degree yet","17","","",""
"2","2015","Part Time","lower secondary degree","172","0.0832087799659342","0.0683371027125064","0.0980804572193621"
"2","2015","Part Time","secondary school degree","350","0.137001135508418","0.12266218292539","0.151340088091446"
"2","2015","Part Time","college entrance qualification","422","0.187225256052659","0.170961559196884","0.203488952908434"
"2","2015","Part Time","Other degree","167","0.150690583594969","0.12716081613579","0.174220351054147"
"2","2015","Part Time","no degree/no degree yet","41","0.18660136090405","0.13091122336184","0.24229149844626"
"2","2015","Not Working","lower secondary degree","248","0.0575698639151759","0.0497369653674493","0.0654027624629024"
"2","2015","Not Working","secondary school degree","244","0.0887172468660889","0.076408842263299","0.101025651468879"
"2","2015","Not Working","college entrance qualification","215","0.0763944113039874","0.0639916264755996","0.0887971961323752"
"2","2015","Not Working","Other degree","466","0.17133220559755","0.15552949789571","0.187134913299389"
"2","2015","Not Working","no degree/no degree yet","242","0.204210802564","0.180212980673671","0.22820862445433"
"3","2015","Full Time","lower secondary degree","1273","0.756814504123879","0.73668588726898","0.776943120978778"
"3","2015","Full Time","secondary school degree","2177","0.719492030700763","0.703511808879266","0.735472252522259"
"3","2015","Full Time","college entrance qualification","2225","0.662288416283147","0.646068950005019","0.678507882561276"
"3","2015","Full Time","Other degree","758","0.690944161910665","0.663072935218576","0.718815388602755"
"3","2015","Full Time","no degree/no degree yet","76","0.715860602810589","0.629595846510509","0.802125359110669"
"3","2015","Part Time","lower secondary degree","938","0.728670228813322","0.704728561638553","0.75261189598809"
"3","2015","Part Time","secondary school degree","1564","0.701176992611966","0.68208852445211","0.720265460771821"
"3","2015","Part Time","college entrance qualification","1487","0.658500833413783","0.638730001552124","0.678271665275441"
"3","2015","Part Time","Other degree","608","0.662060394733432","0.630949682147119","0.693171107319745"
"3","2015","Part Time","no degree/no degree yet","129","0.722806815216845","0.658822789709051","0.786790840724639"
"3","2015","Not Working","lower secondary degree","2475","0.739801078597166","0.725047052624527","0.754555104569806"
"3","2015","Not Working","secondary school degree","1410","0.704138904101532","0.684380845859528","0.723896962343536"
"3","2015","Not Working","college entrance qualification","1149","0.682567028604731","0.660832821099717","0.704301236109744"
"3","2015","Not Working","Other degree","1421","0.676474157120801","0.656854027701297","0.696094286540305"
"3","2015","Not Working","no degree/no degree yet","690","0.654979267648416","0.626680350158356","0.683278185138476"
"4","2015","Full Time","lower secondary degree","139","0.0983603150902665","0.0843877275149028","0.11233290266563"
"4","2015","Full Time","secondary school degree","297","0.120906375363156","0.109309543155114","0.132503207571198"
"4","2015","Full Time","college entrance qualification","394","0.144026080675512","0.131984296522572","0.156067864828451"
"4","2015","Full Time","Other degree","59","0.088000248354219","0.070913656686634","0.105086840021804"
"4","2015","Full Time","no degree/no degree yet","5","","",""
"4","2015","Part Time","lower secondary degree","147","0.135803905580612","0.117357895930348","0.154249915230877"
"4","2015","Part Time","secondary school degree","220","0.130473325461687","0.116427329033549","0.144519321889825"
"4","2015","Part Time","college entrance qualification","228","0.121531872306248","0.107909270786222","0.135154473826275"
"4","2015","Part Time","Other degree","57","0.12389771977264","0.102228130971574","0.145567308573707"
"4","2015","Part Time","no degree/no degree yet","10","","",""
"4","2015","Not Working","lower secondary degree","523","0.165644682219433","0.153143111391015","0.178146253047852"
"4","2015","Not Working","secondary school degree","294","0.165181470875204","0.149106586235712","0.181256355514696"
"4","2015","Not Working","college entrance qualification","308","0.188642818834222","0.170375646757986","0.206909990910458"
"4","2015","Not Working","Other degree","123","0.105292036304525","0.0924196167055168","0.118164455903534"
"4","2015","Not Working","no degree/no degree yet","74","0.0843158826555897","0.0677749121985169","0.100856853112663"
"5","2015","Full Time","lower secondary degree","18","","",""
"5","2015","Full Time","secondary school degree","29","","",""
"5","2015","Full Time","college entrance qualification","40","0.0122299301772721","0.00846046339175899","0.0159993969627851"
"5","2015","Full Time","Other degree","5","","",""
"5","2015","Full Time","no degree/no degree yet","","","",""
"5","2015","Part Time","lower secondary degree","23","","",""
"5","2015","Part Time","secondary school degree","24","","",""
"5","2015","Part Time","college entrance qualification","27","","",""
"5","2015","Part Time","Other degree","4","","",""
"5","2015","Part Time","no degree/no degree yet","","","",""
"5","2015","Not Working","lower secondary degree","87","0.0286859026864027","0.0230726521831324","0.0342991531896729"
"5","2015","Not Working","secondary school degree","57","0.0286531956225228","0.0214314057022817","0.0358749855427639"
"5","2015","Not Working","college entrance qualification","60","0.0415376935834586","0.0322211708695799","0.0508542162973373"
"5","2015","Not Working","Other degree","4","","",""
"5","2015","Not Working","no degree/no degree yet","3","","",""
"1","2016","Full Time","lower secondary degree","34","0.00956938660369131","0.00478264239602001","0.0143561308113626"
"1","2016","Full Time","secondary school degree","45","0.0148373191028963","0.0103679176823041","0.0193067205234885"
"1","2016","Full Time","college entrance qualification","60","0.0153746335170206","0.0110399673047174","0.0197092997293239"
"1","2016","Full Time","Other degree","54","0.0388203857920937","0.0281756465464912","0.0494651250376962"
"1","2016","Full Time","no degree/no degree yet","6","","",""
"1","2016","Part Time","lower secondary degree","34","0.0178269015219962","0.0105235450667147","0.0251302579772777"
"1","2016","Part Time","secondary school degree","48","0.0141759247376928","0.00898328885125614","0.0193685606241295"
"1","2016","Part Time","college entrance qualification","49","0.0200541051249554","0.0141353939658939","0.0259728162840169"
"1","2016","Part Time","Other degree","57","0.0380997886226962","0.0265260671617604","0.0496735100836319"
"1","2016","Part Time","no degree/no degree yet","15","","",""
"1","2016","Not Working","lower secondary degree","50","0.0095928305050815","0.00614769899921334","0.0130379620109497"
"1","2016","Not Working","secondary school degree","42","0.0136317680993336","0.00846518713822779","0.0187983490604395"
"1","2016","Not Working","college entrance qualification","20","","",""
"1","2016","Not Working","Other degree","315","0.0468005361003288","0.0387800943423253","0.0548209778583323"
"1","2016","Not Working","no degree/no degree yet","232","0.0441405359829529","0.035063130523241","0.0532179414426648"
"2","2016","Full Time","lower secondary degree","247","0.120319606687792","0.104323407611786","0.136315805763798"
"2","2016","Full Time","secondary school degree","430","0.129066645577152","0.116672484350064","0.141460806804239"
"2","2016","Full Time","college entrance qualification","525","0.165998172960028","0.152889675344891","0.179106670575165"
"2","2016","Full Time","Other degree","249","0.197648065111691","0.175703268303545","0.219592861919837"
"2","2016","Full Time","no degree/no degree yet","19","","",""
"2","2016","Part Time","lower secondary degree","166","0.0935253000439583","0.0774546684096253","0.109595931678291"
"2","2016","Part Time","secondary school degree","324","0.156465830652665","0.140508010883949","0.172423650421381"
"2","2016","Part Time","college entrance qualification","405","0.194281959636082","0.177577507542242","0.210986411729923"
"2","2016","Part Time","Other degree","212","0.193426339657086","0.169546766617157","0.217305912697015"
"2","2016","Part Time","no degree/no degree yet","38","0.131946742098489","0.0856187282297368","0.17827475596724"
"2","2016","Not Working","lower secondary degree","200","0.0487311430184791","0.0411212163907904","0.0563410696461677"
"2","2016","Not Working","secondary school degree","205","0.0861247601738069","0.0736246144895866","0.0986249058580271"
"2","2016","Not Working","college entrance qualification","163","0.0868261855682659","0.0729638775835874","0.100688493552944"
"2","2016","Not Working","Other degree","613","0.150592166445448","0.137010898975577","0.16417343391532"
"2","2016","Not Working","no degree/no degree yet","437","0.224789517499589","0.206341752529022","0.243237282470156"
"3","2016","Full Time","lower secondary degree","1151","0.759070285654091","0.738043527441298","0.780097043866884"
"3","2016","Full Time","secondary school degree","2053","0.735470274046052","0.719164648248344","0.75177589984376"
"3","2016","Full Time","college entrance qualification","2070","0.656593854620595","0.63986484609315","0.67332286314804"
"3","2016","Full Time","Other degree","887","0.68239056378532","0.65673591738878","0.70804521018186"
"3","2016","Full Time","no degree/no degree yet","76","0.741678337935444","0.658742084479133","0.824614591391756"
"3","2016","Part Time","lower secondary degree","914","0.74332351283794","0.719214883130451","0.767432142545429"
"3","2016","Part Time","secondary school degree","1389","0.689931950888706","0.669615675166057","0.710248226611355"
"3","2016","Part Time","college entrance qualification","1441","0.65022679370947","0.630091862345629","0.670361725073311"
"3","2016","Part Time","Other degree","726","0.665350484628719","0.636822764054686","0.693878205202751"
"3","2016","Part Time","no degree/no degree yet","142","0.739911798058676","0.679860629519576","0.799962966597776"
"3","2016","Not Working","lower secondary degree","2287","0.750618865149638","0.735326767343028","0.765910962956247"
"3","2016","Not Working","secondary school degree","1361","0.721827666568383","0.70186211396266","0.741793219174106"
"3","2016","Not Working","college entrance qualification","1063","0.678010598499041","0.655008233658461","0.701012963339622"
"3","2016","Not Working","Other degree","1638","0.67623419161178","0.658465926111489","0.694002457112071"
"3","2016","Not Working","no degree/no degree yet","1212","0.6497004503945","0.628617941877806","0.670782958911195"
"4","2016","Full Time","lower secondary degree","135","0.088470585517121","0.074507836325513","0.102433334708729"
"4","2016","Full Time","secondary school degree","258","0.107601406735075","0.0961461169167271","0.119056696553422"
"4","2016","Full Time","college entrance qualification","409","0.152239935625646","0.139583292422208","0.164896578829084"
"4","2016","Full Time","Other degree","71","0.0757092482055216","0.0611317969160142","0.0902866994950291"
"4","2016","Full Time","no degree/no degree yet","5","","",""
"4","2016","Part Time","lower secondary degree","133","0.127094584366732","0.108710683718527","0.145478485014938"
"4","2016","Part Time","secondary school degree","215","0.132685410637553","0.1177845149888","0.147586306286305"
"4","2016","Part Time","college entrance qualification","232","0.126835958520015","0.112785400502037","0.140886516537993"
"4","2016","Part Time","Other degree","50","0.0910483629358185","0.0736562161603706","0.108440509711266"
"4","2016","Part Time","no degree/no degree yet","10","","",""
"4","2016","Not Working","lower secondary degree","462","0.159567179647666","0.146623766393474","0.172510592901859"
"4","2016","Not Working","secondary school degree","278","0.151834944026117","0.135845489026999","0.167824399025235"
"4","2016","Not Working","college entrance qualification","290","0.189784395107297","0.170479652766537","0.209089137448056"
"4","2016","Not Working","Other degree","87","0.11605035459105","0.10388799107774","0.128212718104361"
"4","2016","Not Working","no degree/no degree yet","71","0.0772342352340041","0.0654365562959858","0.0890319141720223"
"5","2016","Full Time","lower secondary degree","22","","",""
"5","2016","Full Time","secondary school degree","25","","",""
"5","2016","Full Time","college entrance qualification","31","0.00979340327671055","0.00632405826145132","0.0132627482919698"
"5","2016","Full Time","Other degree","4","","",""
"5","2016","Full Time","no degree/no degree yet","1","","",""
"5","2016","Part Time","lower secondary degree","14","","",""
"5","2016","Part Time","secondary school degree","15","","",""
"5","2016","Part Time","college entrance qualification","28","","",""
"5","2016","Part Time","Other degree","6","","",""
"5","2016","Part Time","no degree/no degree yet","","","",""
"5","2016","Not Working","lower secondary degree","76","0.0314899816791354","0.0253174433748528","0.037662519983418"
"5","2016","Not Working","secondary school degree","49","0.0265808611323599","0.0194137841376306","0.0337479381270893"
"5","2016","Not Working","college entrance qualification","49","0.0387192222007007","0.0292214467195997","0.0482169976818018"
"5","2016","Not Working","Other degree","11","","",""
"5","2016","Not Working","no degree/no degree yet","15","","",""
"1","2017","Full Time","lower secondary degree","44","0.0241691264441287","0.0169323893797089","0.0314058635085485"
"1","2017","Full Time","secondary school degree","58","0.0188256306726456","0.0142150801073202","0.023436181237971"
"1","2017","Full Time","college entrance qualification","75","0.0188076222517778","0.0143987832594156","0.02321646124414"
"1","2017","Full Time","Other degree","47","0.0322070758770541","0.0224002088927385","0.0420139428613697"
"1","2017","Full Time","no degree/no degree yet","9","","",""
"1","2017","Part Time","lower secondary degree","44","0.0250148402775553","0.016772247813106","0.0332574327420046"
"1","2017","Part Time","secondary school degree","43","0.0188107354950254","0.0131884520515182","0.0244330189385325"
"1","2017","Part Time","college entrance qualification","56","0.0223213369156369","0.0165672765955047","0.028075397235769"
"1","2017","Part Time","Other degree","74","0.0527254006602003","0.0393720625464668","0.0660787387739338"
"1","2017","Part Time","no degree/no degree yet","20","","",""
"1","2017","Not Working","lower secondary degree","51","0.0122926881408933","0.00838599785687363","0.016199378424913"
"1","2017","Not Working","secondary school degree","43","0.0161471332648059","0.0107525032017262","0.0215417633278855"
"1","2017","Not Working","college entrance qualification","22","","",""
"1","2017","Not Working","Other degree","376","0.0508780031158596","0.0430767088861434","0.0586792973455759"
"1","2017","Not Working","no degree/no degree yet","321","0.0550893365203612","0.0460587282452058","0.0641199447955166"
"2","2017","Full Time","lower secondary degree","226","0.102152142239569","0.0878812819589634","0.116423002520174"
"2","2017","Full Time","secondary school degree","498","0.135489276891524","0.123878999938832","0.147099553844215"
"2","2017","Full Time","college entrance qualification","590","0.162979009214452","0.150991906665949","0.174966111762956"
"2","2017","Full Time","Other degree","244","0.174138052139752","0.15307292985847","0.195203174421035"
"2","2017","Full Time","no degree/no degree yet","25","","",""
"2","2017","Part Time","lower secondary degree","162","0.0917988931702957","0.0765592185764604","0.107038567764131"
"2","2017","Part Time","secondary school degree","328","0.125747974734411","0.112026453016716","0.139469496452106"
"2","2017","Part Time","college entrance qualification","455","0.165566801416029","0.151089131957646","0.180044470874411"
"2","2017","Part Time","Other degree","198","0.144299721214487","0.123303770815478","0.165295671613497"
"2","2017","Part Time","no degree/no degree yet","48","0.151155096074962","0.107698729973514","0.194611462176411"
"2","2017","Not Working","lower secondary degree","220","0.0557183226752375","0.0475858761827999","0.063850769167675"
"2","2017","Not Working","secondary school degree","222","0.0975075343804983","0.0848108666112855","0.110204202149711"
"2","2017","Not Working","college entrance qualification","188","0.101145537211426","0.0871224168216637","0.115168657601189"
"2","2017","Not Working","Other degree","716","0.123495493588563","0.111815482866138","0.135175504310988"
"2","2017","Not Working","no degree/no degree yet","534","0.177245697973443","0.162130606127087","0.192360789819798"
"3","2017","Full Time","lower secondary degree","1279","0.763562158317392","0.743540237890752","0.783584078744033"
"3","2017","Full Time","secondary school degree","2410","0.719984333575362","0.704752309650982","0.735216357499742"
"3","2017","Full Time","college entrance qualification","2483","0.668989884242594","0.653717367219882","0.684262401265306"
"3","2017","Full Time","Other degree","885","0.70995765531761","0.684751283270839","0.73516402736438"
"3","2017","Full Time","no degree/no degree yet","90","0.72337460649866","0.645880128338438","0.800869084658881"
"3","2017","Part Time","lower secondary degree","994","0.714189423840431","0.690343628461663","0.738035219219199"
"3","2017","Part Time","secondary school degree","1604","0.720548456471864","0.701978182685758","0.739118730257969"
"3","2017","Part Time","college entrance qualification","1712","0.682077363396164","0.663939180184204","0.700215546608124"
"3","2017","Part Time","Other degree","741","0.686447138301581","0.658726649170566","0.714167627432595"
"3","2017","Part Time","no degree/no degree yet","177","0.727916764642637","0.673925986125527","0.781907543159747"
"3","2017","Not Working","lower secondary degree","2230","0.73407754414001","0.718412923130181","0.749742165149839"
"3","2017","Not Working","secondary school degree","1479","0.708392150490226","0.688939205844593","0.727845095135858"
"3","2017","Not Working","college entrance qualification","1168","0.668995476742768","0.647110042644703","0.690880910840832"
"3","2017","Not Working","Other degree","1847","0.699327979181863","0.683048984923195","0.715606973440531"
"3","2017","Not Working","no degree/no degree yet","1506","0.703877188783777","0.685806602821669","0.721947774745885"
"4","2017","Full Time","lower secondary degree","156","0.0934290630797909","0.0797149750634679","0.107143151096114"
"4","2017","Full Time","secondary school degree","349","0.117611757436073","0.106683267643441","0.128540247228704"
"4","2017","Full Time","college entrance qualification","461","0.139706745403004","0.128455200545813","0.150958290260194"
"4","2017","Full Time","Other degree","65","0.0755975179014292","0.060913404322799","0.0902816314800595"
"4","2017","Full Time","no degree/no degree yet","3","","",""
"4","2017","Part Time","lower secondary degree","160","0.147471522072113","0.128757183304357","0.166185860839868"
"4","2017","Part Time","secondary school degree","242","0.119904756263606","0.106461127955491","0.133348384571722"
"4","2017","Part Time","college entrance qualification","274","0.114631469752598","0.102222657565909","0.127040281939287"
"4","2017","Part Time","Other degree","57","0.0952140372810879","0.0776766306162623","0.112751443945913"
"4","2017","Part Time","no degree/no degree yet","15","","",""
"4","2017","Not Working","lower secondary degree","468","0.160266172193539","0.147259590515179","0.173272753871899"
"4","2017","Not Working","secondary school degree","313","0.15832390152153","0.142699815737931","0.173947987305129"
"4","2017","Not Working","college entrance qualification","331","0.179415135391449","0.161570080013176","0.197260190769721"
"4","2017","Not Working","Other degree","98","0.117298377250134","0.105875024861343","0.128721729638925"
"4","2017","Not Working","no degree/no degree yet","85","0.0608565154840936","0.0513939832050635","0.0703190477631237"
"5","2017","Full Time","lower secondary degree","25","","",""
"5","2017","Full Time","secondary school degree","23","","",""
"5","2017","Full Time","college entrance qualification","38","0.009516738888172","0.00636574285490539","0.0126677349214386"
"5","2017","Full Time","Other degree","4","","",""
"5","2017","Full Time","no degree/no degree yet","1","","",""
"5","2017","Part Time","lower secondary degree","19","","",""
"5","2017","Part Time","secondary school degree","26","","",""
"5","2017","Part Time","college entrance qualification","35","0.0154030285195728","0.0106062623532197","0.0201997946859259"
"5","2017","Part Time","Other degree","6","","",""
"5","2017","Part Time","no degree/no degree yet","1","","",""
"5","2017","Not Working","lower secondary degree","87","0.0376452728503201","0.0308969751583597","0.0443935705422806"
"5","2017","Not Working","secondary school degree","40","0.0196292803429402","0.0136918814040158","0.0255666792818646"
"5","2017","Not Working","college entrance qualification","67","0.0421470362619809","0.0328024612541314","0.0514916112698303"
"5","2017","Not Working","Other degree","11","","",""
"5","2017","Not Working","no degree/no degree yet","6","","",""
"1","2018","Full Time","lower secondary degree","48","0.0210206159551054","0.0139404777318273","0.0281007541783835"
"1","2018","Full Time","secondary school degree","49","0.0107269398573671","0.00711806405447249","0.0143358156602617"
"1","2018","Full Time","college entrance qualification","62","0.0152993563262403","0.0112393999516322","0.0193593127008484"
"1","2018","Full Time","Other degree","56","0.0325268318967523","0.022523262919879","0.0425304008736256"
"1","2018","Full Time","no degree/no degree yet","8","","",""
"1","2018","Part Time","lower secondary degree","45","0.0290210987687662","0.0199029972954366","0.0381392002420958"
"1","2018","Part Time","secondary school degree","45","0.0183930620316889","0.0127616211807265","0.0240245028826512"
"1","2018","Part Time","college entrance qualification","46","0.0143043472706823","0.00961870682934409","0.0189899877120205"
"1","2018","Part Time","Other degree","81","0.0477912720207756","0.0352923251595021","0.0602902188820491"
