"hlf0071_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"A little too big","2008","Mecklenburg-Western Pomerania","Female","26","","",""
"A little too big","2008","Saxony","Male","64","0.0750386461992397","0.0556872465073962","0.0943900458910832"
"A little too big","2008","Saxony","Female","68","0.0822448428938223","0.0624098476094859","0.102079838178159"
"A little too big","2008","Saxony-Anhalt","Male","41","0.10276932106001","0.0729741801031529","0.132564462016866"
"A little too big","2008","Saxony-Anhalt","Female","46","0.11604847964746","0.0855265590321488","0.146570400262772"
"A little too big","2008","Thuringia","Male","50","0.101348490288939","0.0727907564956699","0.129906224082208"
"A little too big","2008","Thuringia","Female","51","0.0875619438294775","0.0615615721116233","0.113562315547332"
"Much too big","2008","Schleswig-Holstein","Male","7","","",""
"Much too big","2008","Schleswig-Holstein","Female","4","","",""
"Much too big","2008","Hamburg","Male","","","",""
"Much too big","2008","Hamburg","Female","1","","",""
"Much too big","2008","Lower Saxony","Male","23","","",""
"Much too big","2008","Lower Saxony","Female","23","","",""
"Much too big","2008","Bremen","Male","1","","",""
"Much too big","2008","Bremen","Female","1","","",""
"Much too big","2008","North Rhine-Westphalia","Male","38","0.0194034350101935","0.0131879929987147","0.0256188770216723"
"Much too big","2008","North Rhine-Westphalia","Female","37","0.0160781958241582","0.0106961883265654","0.0214602033217511"
"Much too big","2008","Hesse","Male","9","","",""
"Much too big","2008","Hesse","Female","14","","",""
"Much too big","2008","Rhineland-Palatinate,Saarland","Male","14","","",""
"Much too big","2008","Rhineland-Palatinate,Saarland","Female","20","","",""
"Much too big","2008","Baden-Württemberg","Male","8","","",""
"Much too big","2008","Baden-Württemberg","Female","20","","",""
"Much too big","2008","Bavaria","Male","16","","",""
"Much too big","2008","Bavaria","Female","29","","",""
"Much too big","2008","Berlin","Male","4","","",""
"Much too big","2008","Berlin","Female","2","","",""
"Much too big","2008","Brandenburg","Male","4","","",""
"Much too big","2008","Brandenburg","Female","2","","",""
"Much too big","2008","Mecklenburg-Western Pomerania","Male","3","","",""
"Much too big","2008","Mecklenburg-Western Pomerania","Female","5","","",""
"Much too big","2008","Saxony","Male","7","","",""
"Much too big","2008","Saxony","Female","5","","",""
"Much too big","2008","Saxony-Anhalt","Male","7","","",""
"Much too big","2008","Saxony-Anhalt","Female","7","","",""
"Much too big","2008","Thuringia","Male","1","","",""
"Much too big","2008","Thuringia","Female","2","","",""
"Much too small","2009","Schleswig-Holstein","Male","2","","",""
"Much too small","2009","Schleswig-Holstein","Female","5","","",""
"Much too small","2009","Hamburg","Male","","","",""
"Much too small","2009","Hamburg","Female","","","",""
"Much too small","2009","Lower Saxony","Male","15","","",""
"Much too small","2009","Lower Saxony","Female","14","","",""
"Much too small","2009","Bremen","Male","1","","",""
"Much too small","2009","Bremen","Female","1","","",""
"Much too small","2009","North Rhine-Westphalia","Male","20","","",""
"Much too small","2009","North Rhine-Westphalia","Female","24","","",""
"Much too small","2009","Hesse","Male","12","","",""
"Much too small","2009","Hesse","Female","11","","",""
"Much too small","2009","Rhineland-Palatinate,Saarland","Male","4","","",""
"Much too small","2009","Rhineland-Palatinate,Saarland","Female","6","","",""
"Much too small","2009","Baden-Württemberg","Male","19","","",""
"Much too small","2009","Baden-Württemberg","Female","20","","",""
"Much too small","2009","Bavaria","Male","17","","",""
"Much too small","2009","Bavaria","Female","24","","",""
"Much too small","2009","Berlin","Male","10","","",""
"Much too small","2009","Berlin","Female","9","","",""
"Much too small","2009","Brandenburg","Male","4","","",""
"Much too small","2009","Brandenburg","Female","4","","",""
"Much too small","2009","Mecklenburg-Western Pomerania","Male","2","","",""
"Much too small","2009","Mecklenburg-Western Pomerania","Female","3","","",""
"Much too small","2009","Saxony","Male","5","","",""
"Much too small","2009","Saxony","Female","6","","",""
"Much too small","2009","Saxony-Anhalt","Male","5","","",""
"Much too small","2009","Saxony-Anhalt","Female","4","","",""
"Much too small","2009","Thuringia","Male","4","","",""
"Much too small","2009","Thuringia","Female","4","","",""
"A little too small","2009","Schleswig-Holstein","Male","25","","",""
"A little too small","2009","Schleswig-Holstein","Female","26","","",""
"A little too small","2009","Hamburg","Male","35","0.316832549684678","0.236235046997877","0.397430052371479"
"A little too small","2009","Hamburg","Female","28","","",""
"A little too small","2009","Lower Saxony","Male","83","0.132481202936628","0.108974523780953","0.155987882092304"
"A little too small","2009","Lower Saxony","Female","84","0.133436772758625","0.11072325462305","0.156150290894201"
"A little too small","2009","Bremen","Male","7","","",""
"A little too small","2009","Bremen","Female","10","","",""
"A little too small","2009","North Rhine-Westphalia","Male","221","0.14444419447036","0.12806251622986","0.16082587271086"
"A little too small","2009","North Rhine-Westphalia","Female","238","0.126107235844427","0.111292938677319","0.140921533011535"
"A little too small","2009","Hesse","Male","98","0.184462797960357","0.153245376434003","0.215680219486712"
"A little too small","2009","Hesse","Female","105","0.192274042212713","0.1617423797592","0.222805704666225"
"A little too small","2009","Rhineland-Palatinate,Saarland","Male","49","0.113320640590925","0.0849928069895988","0.141648474192251"
"A little too small","2009","Rhineland-Palatinate,Saarland","Female","57","0.119486668038833","0.0928352911293954","0.14613804494827"
"A little too small","2009","Baden-Württemberg","Male","158","0.150870067033549","0.129043444030882","0.172696690036216"
"A little too small","2009","Baden-Württemberg","Female","151","0.12619980782866","0.106708271483072","0.145691344174249"
"A little too small","2009","Bavaria","Male","186","0.17036366781756","0.149695228317759","0.19103210731736"
"A little too small","2009","Bavaria","Female","199","0.135543716459402","0.117593855024883","0.153493577893921"
"A little too small","2009","Berlin","Male","68","0.231150088307939","0.185317516579697","0.27698266003618"
"A little too small","2009","Berlin","Female","76","0.241335415256963","0.197617482645676","0.285053347868251"
"A little too small","2009","Brandenburg","Male","55","0.15142382756687","0.115617461072707","0.187230194061033"
"A little too small","2009","Brandenburg","Female","63","0.149014701671432","0.114794937426456","0.183234465916408"
"A little too small","2009","Mecklenburg-Western Pomerania","Male","22","","",""
"A little too small","2009","Mecklenburg-Western Pomerania","Female","23","","",""
"A little too small","2009","Saxony","Male","81","0.141882751905419","0.115598726760017","0.168166777050821"
"A little too small","2009","Saxony","Female","85","0.165094850371785","0.137591575808165","0.192598124935405"
"A little too small","2009","Saxony-Anhalt","Male","37","0.154956205228117","0.118084661268707","0.191827749187527"
"A little too small","2009","Saxony-Anhalt","Female","35","0.0938221316417318","0.065459635633484","0.12218462764998"
"A little too small","2009","Thuringia","Male","55","0.155103304183793","0.119358550325159","0.190848058042428"
"A little too small","2009","Thuringia","Female","56","0.146887215321475","0.113659531419484","0.180114899223466"
"Just right","2009","Schleswig-Holstein","Male","185","0.676242360276785","0.618471475469738","0.734013245083832"
"Just right","2009","Schleswig-Holstein","Female","192","0.667180928168019","0.611283389938093","0.723078466397944"
"Just right","2009","Hamburg","Male","84","0.639133559406955","0.555935697577126","0.722331421236785"
"Just right","2009","Hamburg","Female","106","0.780313278990313","0.71292249759142","0.847704060389207"
"Just right","2009","Lower Saxony","Male","563","0.687872256779239","0.65574343611369","0.720001077444788"
"Just right","2009","Lower Saxony","Female","593","0.64861348811641","0.616725138226887","0.680501838005934"
"Just right","2009","Bremen","Male","46","0.858462839812735","0.767167193673786","0.949758485951684"
"Just right","2009","Bremen","Female","47","0.753321156384537","0.647708944544851","0.858933368224224"
"Just right","2009","North Rhine-Westphalia","Male","1299","0.72268922001392","0.701827825361942","0.743550614665897"
"Just right","2009","North Rhine-Westphalia","Female","1430","0.740767404487597","0.721211959027809","0.760322849947385"
"Just right","2009","Hesse","Male","381","0.654774333942889","0.616507889951272","0.693040777934505"
"Just right","2009","Hesse","Female","412","0.643433007795419","0.606323914689121","0.680542100901717"
"Just right","2009","Rhineland-Palatinate,Saarland","Male","340","0.692673567738132","0.651441053495631","0.733906081980634"
"Just right","2009","Rhineland-Palatinate,Saarland","Female","404","0.713250302295074","0.676091267525074","0.750409337065074"
"Just right","2009","Baden-Württemberg","Male","698","0.662486622375349","0.633650823860104","0.691322420890595"
"Just right","2009","Baden-Württemberg","Female","765","0.669449646699605","0.64183824663693","0.69706104676228"
"Just right","2009","Bavaria","Male","890","0.684221249590822","0.658666887421468","0.709775611760176"
"Just right","2009","Bavaria","Female","962","0.675028595654211","0.650468302460084","0.699588888848338"
"Just right","2009","Berlin","Male","217","0.675661932224622","0.624767520539428","0.726556343909816"
"Just right","2009","Berlin","Female","253","0.6914574374411","0.64426586494581","0.73864900993639"
"Just right","2009","Brandenburg","Male","286","0.707849753279286","0.662425123386668","0.753274383171904"
"Just right","2009","Brandenburg","Female","315","0.745092272256415","0.703213112838462","0.786971431674368"
"Just right","2009","Mecklenburg-Western Pomerania","Male","173","0.76176771944892","0.706471905633476","0.817063533264364"
"Just right","2009","Mecklenburg-Western Pomerania","Female","190","0.80464205460499","0.755593283201918","0.853690826008062"
"Just right","2009","Saxony","Male","518","0.73995835332854","0.706915400602076","0.773001306055003"
"Just right","2009","Saxony","Female","528","0.728532271610917","0.695587798011007","0.761476745210826"
"Just right","2009","Saxony-Anhalt","Male","282","0.692772037474796","0.645763929218681","0.739780145730911"
"Just right","2009","Saxony-Anhalt","Female","314","0.730711351807801","0.687562720479731","0.773859983135871"
"Just right","2009","Thuringia","Male","282","0.712892803956315","0.668220933783419","0.757564674129212"
"Just right","2009","Thuringia","Female","321","0.730338892008313","0.688683021189651","0.771994762826976"
"A little too big","2009","Schleswig-Holstein","Male","37","0.140941457828943","0.0979800424793114","0.183902873178574"
"A little too big","2009","Schleswig-Holstein","Female","44","0.142607455231845","0.101128507149726","0.184086403313965"
"A little too big","2009","Hamburg","Male","8","","",""
"A little too big","2009","Hamburg","Female","10","","",""
"A little too big","2009","Lower Saxony","Male","117","0.121388377765886","0.0987439303596578","0.144032825172115"
"A little too big","2009","Lower Saxony","Female","141","0.164854144488515","0.140069789815459","0.189638499161571"
"A little too big","2009","Bremen","Male","1","","",""
"A little too big","2009","Bremen","Female","5","","",""
"A little too big","2009","North Rhine-Westphalia","Male","193","0.105701541203756","0.0913741844328178","0.120028897974695"
"A little too big","2009","North Rhine-Westphalia","Female","200","0.102585859822673","0.0890457501293012","0.116125969516046"
"A little too big","2009","Hesse","Male","94","0.12536778004189","0.098715986021745","0.152019574062035"
"A little too big","2009","Hesse","Female","100","0.133894107245422","0.107511097815552","0.160277116675291"
